id	name	var	cameraState	path	moduleTag	back	home	resources	bgm	backAni	goods	status	descr	descr_zh_TW	descr_en_UK	descr_ja_JP	descr_ko_KR	descr_th_TH
2957	冰雪节剧情回顾	SnowFestivalPlotReviewDialog	2	Prefabs/SnowFestival/SnowFestivalPlotReviewDialog121501.prefab		0	0	0	0	0		1						
2958	冰雪节积分任务	SnowFestivalScoreTaskDialog	2	Prefabs/SnowFestival/SnowFestivalScoreTaskDialog121501.prefab		1	1	0	0	0		1						
3080	送信	UIActivityRoleLettersDialog	1	Prefabs/Activity/ActivityRoleLetters.prefab		0	0	0	0	0		1						
3081	十选一	GachaponNumberOfRoundsDialog		Prefabs/Gachapon/GachaponResultNewPlayer.prefab		0	0	0	0	0		1						
3082	抽卡:海外自选卡池弹窗	GachaponDIYCardSelectPopup	3	Prefabs/Gachapon/GachaponDIYCardSelectPopup.prefab		0	0	0	0	0		1						
3083	抽卡友情卡池结果弹窗	GachaponFriendshipResultDialog	3	Prefabs/Gachapon/GachaponFriendshipResultDialog.prefab		0	0	0	0	0		1						
3130	主线地图	UIActionPrimaryMapDialog		Prefabs/Action/ActionPrimaryMapDialog.prefab		1	1	0	0	0		1						
631	战力比拼	UIBattlingRivalDialog	3	Prefabs/UIBattling/UIBattlingRivalDialog.prefab		0	0	0	0	0		1						
3060	猫球选人界面	CatBallChooseCardsDialog	2	Prefabs/FightTeam/CatballChooseCardsDialog.prefab	猫球编队	1	1	0	0	1		1	猫球编队	貓球編隊	Cato Formation	ガト編成	냥냥볼 편성	จัดทีมแคทบอล
3061	猫球养成界面	CatBallCultivateDialog	3	Prefabs/OverseaManage/OverseaManageCatballCultivateDialog.prefab	猫球	1	1	1	0	0		1	猫球详情	貓球詳情	Details	ガト詳細	냥냥볼 정보	รายละเอียดแคทบอล
3062	猫球养成升星成功界面	CatBallCultivateStarUpSuccess		Prefabs/OverseaManage/OverseaManageCatballStarupSuccess.prefab		1	1	0	0	0		1						
3063	猫球养成入口界面	CatBallDrawEntryDialog	2	Prefabs/OverseaManage/OverseaManageCatballDrawEntryDialog.prefab	猫球列表	1	1	1	0	0		1	猫球列表	貓球列表	List	ガト	냥냥볼 리스트	รายชื่อแคทบอล
3064	猫球养成合成界面	CatBallExchangePopup		Prefabs/OverseaManage/OverseaManageCatballExchangePopup.prefab		0	0	1	0	0		1						
3065	猫球养成抽卡成功界面	CatBallDrawResultDialog	2	Prefabs/OverseaManage/OverseaManageCatballDrawResultDialog.prefab		0	0	0	0	0		1						
3066	猫球养成抽卡概率界面	CatBallDrawMember	2	Prefabs/OverseaManage/OverseaManageCatballDrawMember.prefab		1	1	0	0	0		1						
3067	猫球标识介绍	CatBallAttributeIconPreview	2	Prefabs/OverseaManage/OverseaManageCatballAttributeIconPreview.prefab		1	1	0	0	0		1						
3084	咖啡店进入场景	UIMaidCoffeeEnterScene		Scenes/MaidCoffeeSceneEnter.unity		1	1	0	bgm_world_boss	1		2						
3070	咖啡店休息室主界面	OverManegeLoungeMainDialog		Prefabs/OverseaManage/OverManegeLoungeMainDialog.prefab		1	1	0	0	0		1						
3072	咖啡店休息室抚摸界面	OverManegeLoungeStrokeDialog		Prefabs/OverseaManage/OverManegeLoungeStrokeDialog.prefab		1	1	0	0	0		1						
3085	咖啡店主界面	UIMaidCoffeeMainDialog		Prefabs/OverseaManage/OverseaManageMainDialog.prefab		1	0	1	0	0		1						
3086	咖啡店营业界面	UIMaidCoffeeManagerDialog		Prefabs/OverseaManage/OverseaManageMainSecondDialog.prefab		1	1	1	0	0	3000003;3000016	1						
3087	咖啡店报表界面	UIMaidCoffeeStatementDialog	3	Prefabs/OverseaManage/OSManageOperateStatementDialog.prefab		1	1	1	0	0	3000003;3000016	1						
3088	咖啡店猫球选择界面	UIMaidCoffeeCatBallDialog	2	Prefabs/OverseaManage/OverseaManagePersonnelCatballDialog.prefab		1	1	0	0	0		1						
3089	咖啡店料理主界面	UIMaidCoffeeCookingMainDialog	2	Prefabs/OverseaManage/OverseaManageCookingListMainDialog.prefab		1	1	0	0	0		1						
3090	咖啡店人员管理主界面	UIMaidCoffeePersonMainDialog		Prefabs/OverseaManage/OverseaManagePersonnelMainDialog.prefab		1	1	0	0	0		1						
3091	咖啡店人员选择界面	UIMaidCoffeePersonSelectDialog	2	Prefabs/OverseaManage/OverseaManagePersonnelRoleDialog.prefab		1	1	0	0	0		1						
3101	咖啡店人员管理猫球电量弹出	UIMaidCoffeePersonChargeDialog	2	Prefabs/OverseaManage/OverseaManagePersonnelChargePopup.prefab		0	0	0	0	0		1						
3131	区域商店	UIActionCityStoreDialog		Prefabs/Action/ActionCityStoreDialog.prefab		1	1	1	0	0		1						
3132	区域二级地图	UIActionSecondMapDialog		Prefabs/Action/ActionSecondMapDialog.prefab		1	1	0	0	0		1						
3133	区域副本集合页	UIActionDungoenCollectionDialog		Prefabs/Action/ActionDungoenCollectionDialog.prefab		1	1	0	0	0		1						
3103	开格子活动补给站	OpenGridActivityDepotShop	2	Prefabs/Activity/ActivityOpenLatticeSupplyDialog1110.prefab		0	0	1	0	0		1						
3104	开格子任务界面	OpenGridActivityTask	2	Prefabs/Activity/ActivityOpenLatticeTaskDialog1110.prefab		0	0	1	0	0		1						
3105	开格子活动兑换商店	OpenGridActivityShop	2	Prefabs/Activity/ActivityOpenLatticeStoreDialog1110.prefab		0	0	1	0	0		1						
3106	开格子活动奖励预览	OpenGridRewardPopup	2	Prefabs/Activity/ActivityOpenLatticeRewardPopup1110.prefab		0	0	1	0	0		1						
3134	区域材料三级副本	UIActionPointMapDialog		Prefabs/Action/ActionPointMapDialog.prefab		1	1	1	0	0		1						
3201	海外装备回收界面	CultivateOverseaEquipmentReclaimDialog		Prefabs/CultivateOversea/CultivateOverseaEquipmentReclaimDialog.prefab	装备分解html	1	1	1	0	1		1	装备分解	裝備分解	Salvage	装備分解	장비 분해	แยกส่วนอุปกรณ์
3202	海外装备升级界面	CultivateOverseaEquipmentUpgradeDialog		Prefabs/CultivateOversea/CultivateOverseaEquipmentUpgradeDialog.prefab		0	0	1	0	0		1						
3203	海外装备升星界面	CultivateOverseaEquipmentStarRiseDialog		Prefabs/CultivateOversea/CultivateOverseaEquipmentStarRiseDialog.prefab		0	0	1	0	0		1						
3204	海外装备洗练界面	CultivateOverseaEquipmentClearDialog		Prefabs/CultivateOversea/CultivateOverseaEquipmentClearDialog.prefab		0	0	1	0	0		1						
3205	海外养成升级成功弹窗	CultivateLevelUpSecondConfirmPanel	2	Prefabs/CultivateOversea/CultivateLevelUpSecondConfirmPanel.prefab		0	0	0	0	1		1						
3206	海外装备主界面套装筛选弹出窗口	CultivateOverseaEquipmentSuitFilterDialog		Prefabs/CultivateOversea/CultivateOverseaEquipmentSuitFilterDialog.prefab		0	0	0	0	1		1						
3207	海外装备属性详情界面	CultivateOverseaEquipAttributePreview		Prefabs/CultivateOversea/CultivateOverseaEquipAttributePreview.prefab		0	0	0	0	0		1						
3208	海外装备升阶界面	CultivateOverseaEquipmentLadderRiseDialog		Prefabs/CultivateOversea/CultivateOverseaEquipmentLadderRiseDialog.prefab		0	0	1	0	0		1						
3209	海外装备升阶强化界面	CultivateOverseaEquipmentLadderUpgradeDialog		Prefabs/CultivateOversea/CultivateOverseaEquipmentLadderUpgradeDialog.prefab		0	0	1	0	0		1						
3211	海外装备重铸界面	CultivateOverseaEquipmentReforgeDialog		Prefabs/CultivateOversea/CultivateOverseaEquipmentReforgeDialog.prefab		0	0	1	0	0		1						
3135	区域好感度提升	UIActionImpressionDialog		Prefabs/Action/ActionImpressionDialog.prefab		0	0	0	0	0		1						
3092	咖啡店菜单设置界面	UIMaidCoffeeMenuSettingDialog	0	Prefabs/OverseaManage/OverseaManageMenuSettingDialog.prefab		1	1	1	0	0	3000003	1						
3093	咖啡店料理制作奖励	UIMaidCoffeeCookingPopDialog	2	Prefabs/OverseaManage/OverseaManageCookingListPopupDialog.prefab		0	0	0	0	0		1						
3098	咖啡店外卖页面	UIMaidCoffeeTakeoutDialog	3	Prefabs/OverseaManage/OverseaManageTakeoutDialog.prefab		1	1	1	0	0	3000018	1						
3023	外卖弹出层页面	UIMaidCoffeeTakeoutPopupDialog	3	Prefabs/OverseaManage/OverseaManageTakeoutRegionPopup.prefab		1	1	0	0	0		1						
3024	vip订单页面	TakeoutVipOrderDialog	2	Prefabs/OverseaManage/OverseaManageVipOrderDialog.prefab		1	1	1	0	0	3000002;3000016	1						
3025	vip订单提示	OverseaManageVipOrderTips	2	Prefabs/OverseaManage/OverseaManageVipOrderTips.prefab		1	1	1	0	0		1						
3026	外卖车队页面	OverseaManageTakeoutTipsPopUp	3	Prefabs/OverseaManage/OverseaManageTakeoutTipsPopUp.prefab		1	1	0	0	0		1						
3136	区域boss战集合	UIActionBossCollectionDialog		Prefabs/Action/ActionBossCollectionDialog.prefab		1	1	0	0	0		1						
3137	区域boss战集合入口弹窗	UIActionBossCollectionBossPopupDialog		Prefabs/Action/ActionBossCollectionBossPopup.prefab		0	0	0	0	0		1						
3138	区域boss战集合难度弹窗	UIActionBossCollectionDestoryPopupDialog		Prefabs/Action/ActionBossCollectionDestoryPopup.prefab		0	0	0	0	0		1						
3094	咖啡店升级页面	UIMaidCoffeeCattyMain	2	Prefabs/OverseaManage/OverseaManageCafeCattyDialog.prefab		1	1	1	0	0	3000003	1						
3096	咖啡店签名页面	UIMaidCoffeeCattySign	2	Prefabs/OverseaManage/OverseaManageCafeCattyLetterDialog.prefab		0	0	0	0	0		1						
3097	咖啡店星星提示页面	UIMaidCoffeeCattyStarTip	2	Prefabs/OverseaManage/OverseaManageCafeCattyStarTips.prefab		0	0	1	0	0		1						
3099	咖啡店排行榜	UIMaidCoffeeCattyRank	2	Prefabs/OverseaManage/OverseaManageCafeCattyRankingsDialog.prefab		1	1	0	0	0		1						
4010	咖啡店排行榜	UIMainChapterSideLinePopupDialog		Prefabs/MainChapter/MainChapterSideLinePopup.prefab		0	0	0	0	0		1						
3139	sp副本首页	UIActionSPMapDialog		Prefabs/Action/ActionSPMapDialog.prefab		1	1	0	0	0		1						
3231	梦空间关卡1进入场景	UIDreamSpaceLvl1SceneEnter	3	Scenes/DreamSpaceLvl1SceneEnter.unity		1	1	0	bgm_world_boss	1		2						
3140	区域组队场景	AnnihilationTeamEntry		Scenes/RegionTeamEnter.unity		1	1	0	0	1		2						
3141	区域组队	UIActionTeamDestoryDialog		Prefabs/Action/ActionTeamDestoryDialog.prefab		1	0	0	0	0		1						
3142	区域邀请	UIActionTeamInvitePopupDialog	2	Prefabs/Action/ActionTeamInvitePopup.prefab		0	0	0	0	0		1						
3143	PC提示	UICommonPcTip		Prefabs/Common/InputPcTipsPopup.prefab		0	0	0	0	0		1						
3145	区域奖励	UIActionPointMapDropMessagePopUpDialog	2	Prefabs/Action/ActionPointMapDropMessagePopUp.prefab		0	0	0	0	0		1						
3251	杂货铺主页	GroceryDialog	2	Prefabs/OverseaStore/OverseaStoreEntryDialog.prefab		1	1	1	0	0		1						
3252	杂货铺装备卡池预览	GroceryEquipmentPreviewDialog	3	Prefabs/OverseaStore/OverseaStoreEquipDrawMember.prefab		0	0	0	0	0		1						
3253	杂货铺装备卡池抽取筛选	GroceryEquipmentCallSettingDialog	3	Prefabs/OverseaStore/OverseaStoreEquipDrawScreen.prefab		0	0	0	0	0		1						
3254	杂货铺装备卡池结果展示	OverseaStoreEquipDrawResultDialog	2	Prefabs/OverseaStore/OverseaStoreEquipDrawResultDialog.prefab		0	0	1	0	0		1						
3255	杂货铺装备卡池过场动画	OverseaStoreEquipDrawOpenDialog	2	Prefabs/OverseaStore/OverseaStoreEquipDrawOpenDialog.prefab		0	0	0	0	0		1						
3256	杂货铺核心兑换	OverseaStoreCoreExchangeDialog	2	Prefabs/OverseaStore/OverseaStoreCoreExchangeDialog.prefab		1	1	1	0	0		1						
3146	区域邀请	ActionTeamInvitationReceive		Prefabs/Action/ActionTeamInvitationReceive.prefab		0	0	0	0	0		1						
632	通用托管	CommonHostingDialog	3	Prefabs/Common/CommonDeposit.prefab		0	0	0	0	0		1						
3147	区域装备合集	UIActionEquipCollectionDialog		Prefabs/Action/ActionEquipCollectionDialog.prefab		1	1	0	0	0		1						
3148	区域歼灭战入口	ActionPointMapBossDialog	3	Prefabs/Action/ActionPointMapBossDialog.prefab	巨型傀入侵html	1	0	1	0	0		1	协力战	協力戰	Invasion	協同作戦	협력전	ผนึกกำลัง
3151	福利-订阅-弹窗	ResidentPrivilegeToastPopUp		Prefabs/ResidentEvent/ResidentPrivilegeToastPopUp.prefab		0	0	1	0	1		1						
3152	限时特惠	SpecialGift	1	Prefabs/OverseaInvest/OverseaContinuousRechargeDialog.prefab		0	0	0	0	1		1						
3161	异步PVP主界面	LadderStruggleMainDialog	2	Prefabs/LadderSrtruggle/LadderStruggleMainDialog.prefab	幻影斗技场html	1	1	1	0	0		1	幻影斗技场	幻影鬥技場	Phantom Clash	ファントム闘技場	팬텀 투기장	แฟนธอมอารีน่า
3162	异步PVP编队界面	LadderStruggleFormationDialog	2	Prefabs/LadderSrtruggle/LadderStruggleChooseTeamDialog.prefab	选择队伍	1	1	0	0	0		1	选择队伍	選擇隊伍	Team Selection	チーム選択	팀 선택	เลือกทีม
3163	异步PVP结算界面	LadderStruggleBattleEndDialog	3	Prefabs/UIBattling/BattleEnd/UIBattleEndPVP.prefab		0	0	0	0	1		1						
3164	异步PVP快速战斗界面	LadderStruggleBattleAbstractDialog	2	Prefabs/LadderSrtruggle/LadderStruggleResultDialog.prefab		0	0	0	0	1		1						
3165	异步PVPRank界面	LadderStruggleRankDialog	2	Prefabs/LadderSrtruggle/LadderStruggleRankDialog.prefab	排行榜html	1	1	0	0	0		1	排行榜	排行榜	Leaderboard	ランキング	랭킹	บอร์ดอันดับ
3166	异步PVPRank奖励预览界面	LadderStruggleRankRewardDialog	2	Prefabs/LadderSrtruggle/LadderStruggleRankRewardDialog.prefab		0	0	0	0	1		1						
3167	异步PVP对战记录界面	LadderStruggleRecordDialog	2	Prefabs/LadderSrtruggle/LadderStruggleRecordDialog.prefab	对战记录	1	1	0	0	0		1	对战记录	對戰記錄	Battle Records	対戦履歴	대전 기록	บันทึกการต่อสู้
3168	异步PVP对战记录详情界面	LadderStruggleRecordPopup	2	Prefabs/LadderSrtruggle/LadderStruggleRecordPopup.prefab		0	0	0	0	1		1						
3169	异步PVP一次性任务奖励界面	LadderStruggleTaskRewardDialog	2	Prefabs/LadderSrtruggle/LadderStruggleTaskRewardDialog.prefab		0	0	0	0	0		1						
3178	国服周年庆-活动：转盘排行榜	UIActivityRotaryTableRankingsDialog	3	Prefabs/Anniversary/AnniversaryTurntableRankingsDialog.prefab		1	0	0	0	0		1						
3179	国服周年庆-活动：转盘兑换	UIActivityRotaryTableExchangeDialog	3	Prefabs/Anniversary/AnniversaryTurntableRankRewardPopup122501.prefab		1	0	0	0	0		1						
3180	国服周年庆-活动:转盘排行奖励	UIActivityRotaryTableRankRewardPopup	3	Prefabs/Anniversary/AnniversaryTurntableRewardPreviewPopup122501.prefab		1	0	1	0	0		1						
3181	单队异步PVP主界面	LadderStruggleSingleMainDialog	2	Prefabs/LadderSrtruggle/LadderStruggleMainDialog.prefab	幻影斗技场html	1	1	1	0	0		1	幻影特训场	幻影特訓場	Master Duel	ファントム特訓場	팬텀 특훈장	สนามซ้อมแฟนธอม
3182	单队异步PVP编队界面	LadderStruggleSingleFormationDialog	2	Prefabs/LadderSrtruggleSingle/LadderStruggleSingleChooseTeamDialog.prefab	选择队伍	1	1	0	0	0		1	选择队伍	選擇隊伍	Team Selection	チーム選択	팀 선택	เลือกทีม
3183	单队异步PVP结算界面	LadderStruggleSingleBattleEndDialog	3	Prefabs/UIBattling/BattleEnd/UIBattleEndPVP.prefab		0	0	0	0	1		1						
3184	单队异步PVP快速战斗界面	LadderStruggleSingleBattleAbstractDialog	2	Prefabs/LadderSrtruggleSingle/LadderStruggleSingleResultDialog.prefab		0	0	0	0	1		1						
3185	单队异步PVPRank界面	LadderStruggleSingleRankDialog	2	Prefabs/LadderSrtruggle/LadderStruggleRankDialog.prefab	排行榜html	1	1	0	0	0		1	排行榜	排行榜	Leaderboard	ランキング	랭킹	บอร์ดอันดับ
3186	单队异步PVPRank奖励预览界面	LadderStruggleSingleRankRewardDialog	2	Prefabs/LadderSrtruggle/LadderStruggleRankRewardDialog.prefab		0	0	0	0	1		1						
3187	单队异步PVP对战记录界面	LadderStruggleSingleRecordDialog	2	Prefabs/LadderSrtruggle/LadderStruggleRecordDialog.prefab	对战记录	1	1	0	0	0		1	对战记录	對戰記錄	Battle Records	対戦履歴	대전 기록	บันทึกการต่อสู้
3188	单队异步PVP对战记录详情界面	LadderStruggleSingleRecordPopup	2	Prefabs/LadderSrtruggleSingle/LadderStruggleSingleRecordPopup.prefab		0	0	0	0	1		1						
3189	单队异步PVP一次性任务奖励界面	LadderStruggleSingleTaskRewardDialog	2	Prefabs/LadderSrtruggle/LadderStruggleTaskRewardDialog.prefab		0	0	0	0	0		1						
3170	梦境入口	UIActionDreamlandEntryDialog	2	Prefabs/Action/ActionDreamlandEntryDialog.prefab		1	1	0	0	0		1						
3171	梦境结算	UIActionDreamlandBattleEndNode		Prefabs/Action/ActionDreamlandBattleEndDialog.prefab		1	1	0	0	0		1						
3172	好感度预览	ActionImpressionFavorabilityDialog		Prefabs/Action/ActionImpressionFavorabilityDialog.prefab		0	0	0	0	0		1						
3261	海外商城主页	OverseaStore	2	Prefabs/OverseaMall/OverseaMallEntryDialog.prefab		1	1	1	0	0		1						
3271	海外咖啡厅排行榜奖励	OverseaCattyRankReward	2	Prefabs/OverseaManage/OverseaManageCafeCattyRankRewardDialog.prefab		0	0	0	0	0		1						
3281	扫荡准备页面	UISweepPrepareDialog	2	Prefabs/Action/ActionPointMapWipeOutPopup.prefab		0	0	1	0	1		1						
3282	扫荡结果界面	UISweepResultDialog	3	Prefabs/Action/FightTeamEndLevel.prefab		0	0	0	0	1		1						
3292	pass卡购买等级	UIBattlePassBuyRatingDialog	2	Prefabs/BattlePass/BattlePassBuyRating.prefab		0	0	1	0	1		1						
3293	噩梦回响pass卡购买等级	UIDarkDreamPassBuyRatingDialog	2	Prefabs/ResidentEvent/DarkDreamPassBuyRating.prefab		0	0	1	0	1		1						
3296	pass卡入口	UIBattlePassEntryDialog	2	Prefabs/BattlePass/BattlePassEntryDialog.prefab		1	1	1	0	1		1						
633	战中Boss秀界面	UIBattlingBossShowDialog	3	Prefabs/UIBattling/UIBattlingBossShowDialog.prefab		0	0	0	0	0		1						
3294	钓鱼解锁自动	UIFishPoolAutoFishUnlockPopupDialog		Prefabs/FishPool/FishPoolAutoFishUnlockPopup.prefab		0	0	0	0	1		1						
634	连续作战确认界面	UIBattleEndContinuousFightConfirmDialog	3	Prefabs/UIBattling/BattleEnd/UIBattleEndContinuousFightConfirm.prefab	倒计时	0	0	0	0	1		1	连续作战确认界面	連續作戰確認介面	Result	連続作戦確認ページ	연속 전투 확인 페이지	หน้าต่าง​ยืนยัน​การต่อสู้​ต่อเนื่อง​
635	连续作战结算界面	UIBattleEndContinuousFightSummaryDialog	3	Prefabs/UIBattling/BattleEnd/UIBattleEndContinuousFightSummary.prefab	作战总结	0	0	0	0	1		1	连续作战结算界面	連續作戰結算介面	Result	連続作戦完了ページ	연속 전투 결산 페이지	หน้าต่าง​สรุป​ผล​การต่อสู้​ต่อเนื่อง​
3295	连续作战编队界面	UIFightTeamContinuousFightPopupDialog		Prefabs/FightTeam/FightTeamContinuousFightPopup.prefab		0	0	0	0	1		1						
3300	料理制作结果界面	OverseaCookingMakeResult	2	Prefabs/OverseaManage/OverseaManageCookingListResultDialog.prefab		0	0	0	0	0		1						
636	战中尾刀界面	UIBattlingFinalBlowDialog	3	Prefabs/UIBattling/UIBattlingFinalBlowDialog.prefab		0	0	0	0	1		1						
637	战中引导合卡提示界面	UIBattlingPlayReminderDialog	3	Prefabs/UIBattling/UIBattlingPlayReminderDialog.prefab		0	0	0	0	0		1						
3310	区域任务	UIActionConstructDialog		Prefabs/Action/ActionConstructDialog.prefab		1	1	1	0	0		1						
3311	区域任务奖励	UIActionConstructRewardDialog		Prefabs/Action/ActionConstructRewardDialog.prefab		0	0	0	0	0		1						
3320	套餐推荐	UIMaidCoffeeRecommend	2	Prefabs/OverseaManage/OverseaManegeMenuRecommendPopup.prefab		0	0	0	0	0		1						
3331	操作台	ConvertExchangeDialog	2	Prefabs/Convert/ConvertExchangeDialog.prefab		1	1	0	0	0		1						
3332	材料置换选择界面	ConvertChooseMaterialPopup	2	Prefabs/Convert/ConvertChooseMaterialPopup.prefab		0	0	0	0	0		1						
3335	章节奖励界面	UIMainBattleChapterRewardPopupDialog	2	Prefabs/BattleSelection/MainBattleChapterRewardPopup.prefab		1	0	1	0	0	4190001	1						
3336	宝箱展示界面	UICommonChestPreviewPopUpDialog	3	Prefabs/Common/CommonChestPreviewPopUp.prefab		0	0	0	0	0		1						
3337	宝箱使用界面	UICommonChestUsePopUpDialog	2	Prefabs/Common/CommonChestUsePopUp.prefab		0	0	0	0	0		1						
3338	视频预览界面	MoviePreviewDialog	2	Prefabs/Common/MoviePreviewDialog.prefab		1	0	0	0	0		1						
3350	咖啡店装修主界面	OverseaRenovaMainDialog		Prefabs/OverseaManage/OverseaRenovaMainDialog.prefab		1	0	0	0	0		1						
3351	咖啡店装修清单界面	OverseaRenovaListDialog		Prefabs/OverseaManage/OverseaRenovaInventoryPopup.prefab		0	0	1	0	0	3000002	1						
3352	咖啡店装修美观度说明	OverseaRenovaAesthetics		Prefabs/OverseaManage/OverseaRenovaAestheticsPopup.prefab		1	0	0	0	0		1						
5001	聊天入口界面	OverseaChatMainDialog	3	Prefabs/OverseaChat/OverseaChatDialog.prefab		0	0	0	0	0		1						
3360	pt主页	UIActivityPtMainDialog		Prefabs/ActivityPt/ActivityPtMain.prefab		1	1	1	0	0		1						
3361	pt商店	UIActivityPtShopDialog		Prefabs/ActivityPt/ActivityPtShopDialog.prefab		1	1	1	0	1		1						
3362	pt任务	UIActivityPtTaskDialog		Prefabs/ActivityPt/ActivityPtTaskDialog.prefab		1	1	1	0	1		1						
3363	咖啡厅营业报表详情界面	MaidCoffeeReportDetails		Prefabs/OverseaManage/OSManageReportDetailsDialog.prefab		0	0	0	1	1		1						
3364	咖啡店猫球食物展示	OverseaCatBallFoodShow	3	Prefabs/OverseaManage/OverseaManagePersonnelFoodPopup.prefab		1	1	0	0	0		1						
3400	养成时装升级界面	CardProgressionFashionLevelUp	3	Prefabs/CultivateOversea/CultivateOverseaFashionLevelUp.prefab		0	0	0	0	0		1						
3401	养成时装属性预览界面	CardProgressionFashionAttributePreview	3	Prefabs/CultivateOversea/CultivateOverseaFashionUpgradePreview.prefab		0	0	0	0	0		1						
3500	版本热点聚合页	HotPointCollectionMain	1	Prefabs/Hotpoint/HotpointMain.prefab		0	0	0	0	0		1						
3501	玩法更新弹版功能	ActionRecommendPopup	2	Prefabs/Action/ActionRecommendPopup.prefab		0	0	0	0	0		1						
3600	全局属性养成入口	HomelandTalentEntryDialog	2	Prefabs/Homeland/HomelandTalentEntryDialog.prefab		1	1	0	0	0		1						
3601	全局属性养成-战略强化	HomelandTalentDisplayDialog	2	Prefabs/Homeland/HomelandTalentDisplayDialog.prefab		1	1	1	0	0	4119001	1						
3700	场景启动器	SceneLaunch	2	Scenes/SceneLaunch.unity		1	0	0	0	0		2						
3701	社团GVG主界面	ClubGvgGroupMainDialog	2	Prefabs/OverClub/OverseaClubGvgGroupMainDialog.prefab		1	0	1	0	0		1						
3702	社团GVG建筑团队状态界面	ClubGVGGroupBaseBuildingTeamStatusPopup	3	Prefabs/OverClub/OverseaClubGvgGroupBaseTeamStatusPopup.prefab		1	0	0	0	0		1						
3703	社团GVG编队展示界面	ClubGvgGroupCheckTeamPopup	3	Prefabs/OverClub/OverseaClubGvgGroupCheckTeamPopup.prefab		1	0	0	0	0		1						
3704	社团GVG编队界面	ClubGvgGroupEditTeamPopup	3	Prefabs/OverClub/OverseaClubGvgGroupEditTeamPopup.prefab		1	0	0	0	0		1						
3705	社团GVG社团战报界面	ClubGvgGroupFightMessageDialog	3	Prefabs/OverClub/OverseaClubGvgGroupFightMessageDialog.prefab		1	0	0	0	0		1						
3706	社团GVG社团战斗记录界面	ClubGvgGroupFightRecordsPopup	3	Prefabs/OverClub/OverseaClubGvgGroupFightRecordsPopup.prefab		1	0	0	0	0		1						
3707	社团GVG社团战斗记录详情界面	ClubGvgGroupFightRecordDetailsPopup	3	Prefabs/OverClub/OverseaClubGvgGroupFightRecordDetailsPopup.prefab		1	0	0	0	0		1						
3708	社团GVG排行榜界面	ClubGvgGroupRankingsDialog	3	Prefabs/OverClub/OverseaClubGvgGroupRankingsDialog.prefab		1	0	0	0	0		1						
3709	社团GVG排行榜奖励界面	ClubGvgGroupRankingsRewardPopup	3	Prefabs/OverClub/OverseaClubGvgGroupRankingsRewardPopup.prefab		1	0	0	0	0		1						
3710	社团GVG报名列表界面	ClubGVGGroupEnrollListPopup	2	Prefabs/OverClub/OverseaClubGvgGroupEnrollListPopup.prefab		1	0	0	0	0		1						
6000	通用玩家头像二级弹窗	UICommonPlayerHeadOption	3	Prefabs/Common/CommonPlayerHeadOption.prefab		0	0	0	0	0		1						
6001	社团列表界面	UIOverseaClubListDialog	2	Prefabs/OverClub/OverseaClubListDialog.prefab	1	1	1	0	0	1		1	社团列表	社團列表	Clan List	ギルドリスト	클럽 리스트	รายชื่อชมรม
6002	社团创建界面	UIOverseaClubCreatePopup	3	Prefabs/OverClub/OverseaClubCreateAndModifyPopup.prefab		0	0	0	0	0		1						
6003	社团改名弹窗	UIOverseaClubModifyNamePopup	3	Prefabs/OverClub/OverseaClubModifyNamePopup.prefab		0	0	0	0	0		1						
6004	社团改公告弹窗	UIOverseaClubModifyNoticePopup	3	Prefabs/OverClub/OverseaClubModifyNoticePopup.prefab		0	0	0	0	0		1						
6005	社团主界面	UIOverseaClubEntryDialog	2	Prefabs/OverClub/OverseaClubEntryDialog.prefab	1	1	1	1	0	1		1	社团	社團	Clan	ギルド	클럽	ชมรม
6006	社团申请列表弹窗	UIOverseaClubApplyListPopup	3	Prefabs/OverClub/OverseaClubApplyForListPopup.prefab		0	0	0	0	0		1						
6007	社团大厅界面	UIOverseaClubHallDialog		Prefabs/OverClub/OverseaClubHallDialog.prefab	1	1	1	1	0	1		1	社团	社團	Clan	ギルド	클럽	ชมรม
6008	社团捐献界面	UIOverseaClubDonationDialog		Prefabs/OverClub/OverseaClubDonationDialog.prefab	1	1	1	1	0	1		1	社团捐献	社團捐獻	Donate	ギルド貢献	클럽 기부	บริจาคให้ชมรม
6009	社团活动界面	UIOverseaClubActivityDialog	2	Prefabs/OverClub/OverseaClubActivityDialog.prefab	1	1	1	1	0	1		1	社团活动	社團活動	Event	ギルドイベント	클럽 이벤트	กิจกรรมชมรม
6010	成长任务二级界面	UITaskGrowUpSecondPanel	3	Prefabs/OverseaTasks/OverseaGrowUpTasksOverviewDialog.prefab		1	1	0	0	0		1						
6011	社团Boss主界面	OverseaClubBossMainDialog	2	Prefabs/OverClub/OverseaClubBossMainDialog.prefab	html	1	1	1	0	1		1	社团特训	社團特訓	Clan Campaign	ギルド特訓	클럽 트레이닝	ฝึกพิเศษของชมรม
6012	社团看板娘切换	UIOverseaClubHallChangeCatDialog		Prefabs/OverClub/OverseaClubHallChangeCatDialog.prefab		1	0	0	0	0		1						
6020	爬塔入口	UIOverseaTowerEntryDialog	2	Prefabs/OverseaTower/OverseaTowerEntryDialog.prefab		1	1	0	0	0		1						
