id	group	floor	reward	rewardNum	stock	grandReward	weight	minimum	leastCallTimes	highLight	status
1348	4	15	4102202	40	2	0	200				1
1349	4	15	4102102	40	2	0	200				1
1350	4	15	4101002	10	1	0	100				1
1351	4	16	4190001	200	1	1	1000	24	10	1	1
1352	4	16	4100031	5	1	0	50				1
1353	4	16	4101003	5	1	0	100				1
1354	4	16	4110001	10	3	0	300				1
1355	4	16	4198002	2	1	0	100				1
1356	4	16	4198001	50	1	0	100				1
1357	4	16	4197002	3	1	0	100				1
1358	4	16	3000018	100	1	0	100				1
1359	4	16	4102902	1	1	0	100				1
1360	4	16	4102903	1	1	0	100				1
1361	4	16	4102901	1	1	0	100				1
1362	4	16	4100032	5	1	0	100				1
1363	4	16	4102502	20	2	0	200				1
1364	4	16	4102402	20	2	0	200				1
1365	4	16	4102301	40	2	0	200				1
1366	4	16	4102202	40	2	0	200				1
1367	4	16	4102102	40	2	0	200				1
1368	4	16	4101002	10	1	0	100				1
1369	4	17	4190004	800	1	1	1000	24	13	1	1
1370	4	17	4100031	5	1	0	50				1
1371	4	17	4101003	5	1	0	100				1
1372	4	17	4110001	10	3	0	300				1
1373	4	17	4198002	2	1	0	100				1
1374	4	17	4198001	50	1	0	100				1
1375	4	17	4197002	3	1	0	100				1
1376	4	17	3000018	100	1	0	100				1
1377	4	17	4102902	1	1	0	100				1
1378	4	17	4102903	1	1	0	100				1
1379	4	17	4102901	1	1	0	100				1
1380	4	17	4100032	5	1	0	100				1
1381	4	17	4102502	20	2	0	200				1
1382	4	17	4102402	20	2	0	200				1
1383	4	17	4102301	40	2	0	200				1
1384	4	17	4102202	40	2	0	200				1
1385	4	17	4102102	40	2	0	200				1
1386	4	17	4101002	10	1	0	100				1
1387	4	18	4190001	200	1	1	1000	24	15	1	1
1388	4	18	4100031	5	1	0	50				1
1389	4	18	4101003	5	1	0	100				1
1390	4	18	4110001	10	3	0	300				1
1391	4	18	4198002	2	1	0	100				1
1392	4	18	4198001	50	1	0	100				1
1393	4	18	4197002	3	1	0	100				1
1394	4	18	3000018	100	1	0	100				1
1395	4	18	4102902	1	1	0	100				1
1396	4	18	4102903	1	1	0	100				1
1397	4	18	4102901	1	1	0	100				1
1398	4	18	4100032	5	1	0	100				1
1399	4	18	4102502	20	2	0	200				1
1400	4	18	4102402	20	2	0	200				1
1401	4	18	4102301	40	2	0	200				1
1402	4	18	4102202	40	2	0	200				1
1403	4	18	4102102	40	2	0	200				1
1404	4	18	4101002	10	1	0	100				1
1405	4	19	4190004	800	1	1	1000	24	18	1	1
1406	4	19	4100031	5	1	0	50				1
1407	4	19	4101003	5	1	0	100				1
1408	4	19	4110001	10	3	0	300				1
1409	4	19	4198002	2	1	0	100				1
1410	4	19	4198001	50	1	0	100				1
1411	4	19	4197002	3	1	0	100				1
1412	4	19	3000018	100	1	0	100				1
1413	4	19	4102902	1	1	0	100				1
1414	4	19	4102903	1	1	0	100				1
1415	4	19	4102901	1	1	0	100				1
1416	4	19	4100032	5	1	0	100				1
1417	4	19	4102502	20	2	0	200				1
1418	4	19	4102402	20	2	0	200				1
1419	4	19	4102301	40	2	0	200				1
1420	4	19	4102202	40	2	0	200				1
1421	4	19	4102102	40	2	0	200				1
1422	4	19	4101002	10	1	0	100				1
1423	4	20	5200065	1	1	1	1000	24	22	1	1
1424	4	20	4100031	5	1	0	50				1
1425	4	20	4101003	5	1	0	100				1
1426	4	20	4110001	10	3	0	300				1
1427	4	20	4198002	2	1	0	100				1
1428	4	20	4198001	50	1	0	100				1
1429	4	20	4197002	3	1	0	100				1
1430	4	20	3000018	100	1	0	100				1
1431	4	20	4102902	1	1	0	100				1
1432	4	20	4102903	1	1	0	100				1
1433	4	20	4102901	1	1	0	100				1
1434	4	20	4100032	5	1	0	100				1
1435	4	20	4102502	20	2	0	200				1
1436	4	20	4102402	20	2	0	200				1
1437	4	20	4102301	40	2	0	200				1
1438	4	20	4102202	40	2	0	200				1
1439	4	20	4102102	40	2	0	200				1
1440	4	20	4101002	10	1	0	100				1
