questId	ids	status
94072	94072_1	1
94073	94073_1	1
94074	94074_1	1
94075	94075_1	1
94076	94076_1	1
94077	94077_1,94077_2	1
94078	94078_1,94078_2	1
94079	94079_1,94079_2	1
94080	94080_1,94080_2	1
94201	94201_1	1
94202	94202_1	1
94203	94203_1	1
94204	94204_1	1
94205	94205_1	1
94206	94206_1	1
94207	94207_1	1
94208	94208_1	1
94209	94209_1	1
94210	94210_1	1
94211	94211_1	1
94212	94212_1	1
94213	94213_1	1
94214	94214_1	1
94215	94215_1	1
94216	94216_1	1
94217	94217_1,94217_2	1
94218	94218_1,94218_2	1
94219	94219_1,94219_2	1
94220	94220_1,94220_2	1
94231	94231_1	1
94232	94232_1	1
94233	94233_1	1
94234	94234_1	1
94235	94235_1	1
94236	94236_1	1
94237	94237_1	1
94238	94238_1	1
94239	94239_1	1
94240	94240_1	1
94241	94241_1	1
94242	94242_1	1
94243	94243_1	1
94244	94244_1	1
94245	94245_1	1
94246	94246_1	1
94247	94247_1,94247_2	1
94248	94248_1,94248_2	1
94249	94249_1,94249_2	1
94250	94250_1,94250_2	1
94261	94261_1	1
94262	94262_1	1
94263	94263_1	1
94264	94264_1	1
94265	94265_1	1
94266	94266_1	1
94267	94267_1	1
94268	94268_1	1
94269	94269_1	1
94270	94270_1	1
94271	94271_1	1
94272	94272_1	1
94273	94273_1	1
94274	94274_1	1
94275	94275_1	1
94276	94276_1	1
94277	94277_1,94277_2	1
94278	94278_1,94278_2	1
94279	94279_1,94279_2	1
94280	94280_1,94280_2	1
94281	94281_1	1
94282	94282_1	1
94283	94283_1	1
94284	94284_1	1
94285	94285_1	1
94286	94286_1	1
94401	94401_1	1
94402	94402_1	1
94403	94403_1	1
94404	94404_1	1
94405	94405_1	1
94406	94406_1	1
94407	94407_1	1
94408	94408_1	1
94409	94409_1	1
94410	94410_1	1
94411	94411_1	1
94412	94412_1	1
94413	94413_1	1
94414	94414_1	1
94415	94415_1	1
94416	94416_1	1
94417	94417_1,94417_2	1
94418	94418_1,94418_2	1
94419	94419_1,94419_2	1
94420	94420_1,94420_2	1
94431	94431_1	1
94432	94432_1	1
94433	94433_1	1
94434	94434_1	1
94435	94435_1	1
94436	94436_1	1
94437	94437_1	1
94438	94438_1	1
94439	94439_1	1
94440	94440_1	1
94441	94441_1	1
94442	94442_1	1
94443	94443_1	1
94444	94444_1	1
94445	94445_1	1
94446	94446_1	1
94447	94447_1,94447_2	1
94448	94448_1,94448_2	1
94449	94449_1,94449_2	1
94450	94450_1,94450_2	1
94461	94461_1	1
94462	94462_1	1
94463	94463_1	1
94464	94464_1	1
94465	94465_1	1
94466	94466_1	1
94467	94467_1	1
94468	94468_1	1
94469	94469_1	1
94470	94470_1	1
94471	94471_1	1
94472	94472_1	1
94473	94473_1	1
94474	94474_1	1
94475	94475_1	1
94476	94476_1	1
94477	94477_1,94477_2	1
94478	94478_1,94478_2	1
94479	94479_1,94479_2	1
94480	94480_1,94480_2	1
94481	94481_1	1
94482	94482_1	1
94483	94483_1	1
94484	94484_1	1
94485	94485_1	1
94486	94486_1	1
94501	94501_1	1
94502	94502_1	1
94503	94503_1	1
94504	94504_1	1
94505	94505_1	1
94506	94506_1	1
94507	94507_1	1
94508	94508_1	1
94509	94509_1	1
94510	94510_1	1
94511	94511_1	1
94512	94512_1	1
94513	94513_1	1
94514	94514_1	1
94515	94515_1	1
94516	94516_1	1
94517	94517_1,94517_2	1
94518	94518_1,94518_2	1
94519	94519_1,94519_2	1
94520	94520_1,94520_2	1
94531	94531_1	1
94532	94532_1	1
94533	94533_1	1
94534	94534_1	1
94535	94535_1	1
94536	94536_1	1
94537	94537_1	1
94538	94538_1	1
94539	94539_1	1
94540	94540_1	1
94541	94541_1	1
94542	94542_1	1
94543	94543_1	1
94544	94544_1	1
94545	94545_1	1
94546	94546_1	1
94547	94547_1,94547_2	1
94548	94548_1,94548_2	1
94549	94549_1,94549_2	1
94550	94550_1,94550_2	1
94561	94561_1	1
94562	94562_1	1
94563	94563_1	1
94564	94564_1	1
94565	94565_1	1
94566	94566_1	1
94567	94567_1	1
94568	94568_1	1
94569	94569_1	1
94570	94570_1	1
94571	94571_1	1
94572	94572_1	1
94573	94573_1	1
94574	94574_1	1
94575	94575_1	1
94576	94576_1	1
94577	94577_1,94577_2	1
94578	94578_1,94578_2	1
94579	94579_1,94579_2	1
94580	94580_1,94580_2	1
94581	94581_1	1
94582	94582_1	1
94583	94583_1	1
94584	94584_1	1
94585	94585_1	1
94586	94586_1	1
94601	94601_1	1
94602	94602_1	1
94603	94603_1	1
94604	94604_1	1
94605	94605_1	1
94606	94606_1	1
94607	94607_1	1
94608	94608_1	1
94609	94609_1	1
94610	94610_1	1
94611	94611_1	1
94612	94612_1	1
94613	94613_1	1
94614	94614_1	1
94615	94615_1	1
94616	94616_1	1
94617	94617_1,94617_2	1
94618	94618_1,94618_2	1
94619	94619_1,94619_2	1
94620	94620_1,94620_2	1
94631	94631_1	1
94632	94632_1	1
94633	94633_1	1
94634	94634_1	1
94635	94635_1	1
94636	94636_1	1
94637	94637_1	1
94638	94638_1	1
94639	94639_1	1
94640	94640_1	1
94641	94641_1	1
94642	94642_1	1
94643	94643_1	1
94644	94644_1	1
94645	94645_1	1
94646	94646_1	1
94647	94647_1,94647_2	1
94648	94648_1,94648_2	1
94649	94649_1,94649_2	1
94650	94650_1,94650_2	1
94661	94661_1	1
94662	94662_1	1
94663	94663_1	1
94664	94664_1	1
94665	94665_1	1
94666	94666_1	1
94667	94667_1	1
94668	94668_1	1
94669	94669_1	1
94670	94670_1	1
94671	94671_1	1
94672	94672_1	1
94673	94673_1	1
94674	94674_1	1
94675	94675_1	1
94676	94676_1	1
94677	94677_1,94677_2	1
94678	94678_1,94678_2	1
94679	94679_1,94679_2	1
94680	94680_1,94680_2	1
94701	94701_1	1
94702	94702_1	1
94703	94703_1	1
94704	94704_1	1
94705	94705_1	1
94706	94706_1	1
94707	94707_1	1
94708	94708_1	1
94709	94709_1	1
94710	94710_1	1
94711	94711_1	1
94712	94712_1	1
94713	94713_1	1
94714	94714_1	1
94715	94715_1	1
94716	94716_1	1
94717	94717_1,94717_2	1
94718	94718_1,94718_2	1
94719	94719_1,94719_2	1
94720	94720_1,94720_2	1
94731	94731_1	1
94732	94732_1	1
94733	94733_1	1
94734	94734_1	1
94735	94735_1	1
94736	94736_1	1
94737	94737_1	1
94738	94738_1	1
94739	94739_1	1
94740	94740_1	1
94741	94741_1	1
94742	94742_1	1
94743	94743_1	1
94744	94744_1	1
94745	94745_1	1
94746	94746_1	1
94747	94747_1,94747_2	1
94748	94748_1,94748_2	1
94749	94749_1,94749_2	1
94750	94750_1,94750_2	1
94761	94761_1	1
94762	94762_1	1
94763	94763_1	1
94764	94764_1	1
94765	94765_1	1
94766	94766_1	1
94767	94767_1	1
94768	94768_1	1
94769	94769_1	1
94770	94770_1	1
94771	94771_1	1
94772	94772_1	1
94773	94773_1	1
94774	94774_1	1
94775	94775_1	1
94776	94776_1	1
94777	94777_1,94777_2	1
94778	94778_1,94778_2	1
94779	94779_1,94779_2	1
94780	94780_1,94780_2	1
94781	94781_1	1
94782	94782_1	1
94783	94783_1	1
94784	94784_1	1
94785	94785_1	1
94786	94786_1	1
94801	94801_1	1
94802	94802_1	1
94803	94803_1	1
94804	94804_1	1
94805	94805_1	1
94806	94806_1	1
94807	94807_1	1
94808	94808_1	1
94809	94809_1	1
94810	94810_1	1
94811	94811_1	1
94812	94812_1	1
94813	94813_1	1
94814	94814_1	1
94815	94815_1	1
94816	94816_1	1
94817	94817_1,94817_2	1
94818	94818_1,94818_2	1
94819	94819_1,94819_2	1
94820	94820_1,94820_2	1
94831	94831_1	1
94832	94832_1	1
94833	94833_1	1
94834	94834_1	1
94835	94835_1	1
94836	94836_1	1
94837	94837_1	1
94838	94838_1	1
94839	94839_1	1
94840	94840_1	1
94841	94841_1	1
94842	94842_1	1
94843	94843_1	1
94844	94844_1	1
94845	94845_1	1
94846	94846_1	1
94847	94847_1,94847_2	1
94848	94848_1,94848_2	1
94849	94849_1,94849_2	1
94850	94850_1,94850_2	1
94861	94861_1	1
94862	94862_1	1
94863	94863_1	1
94864	94864_1	1
94865	94865_1	1
94866	94866_1	1
94867	94867_1	1
94868	94868_1	1
94869	94869_1	1
94870	94870_1	1
94871	94871_1	1
94872	94872_1	1
94873	94873_1	1
94874	94874_1	1
94875	94875_1	1
94876	94876_1	1
94877	94877_1,94877_2	1
94878	94878_1,94878_2	1
94879	94879_1,94879_2	1
94880	94880_1,94880_2	1
94901	94901_1	1
94902	94902_1	1
94903	94903_1	1
94904	94904_1	1
94905	94905_1	1
94906	94906_1	1
94907	94907_1	1
94908	94908_1	1
94909	94909_1	1
94910	94910_1	1
94911	94911_1	1
94912	94912_1	1
94913	94913_1	1
94914	94914_1	1
94915	94915_1	1
94916	94916_1	1
94917	94917_1,94917_2	1
94918	94918_1,94918_2	1
94919	94919_1,94919_2	1
94920	94920_1,94920_2	1
94931	94931_1	1
94932	94932_1	1
94933	94933_1	1
94934	94934_1	1
94935	94935_1	1
94936	94936_1	1
94937	94937_1	1
94938	94938_1	1
94939	94939_1	1
94940	94940_1	1
94941	94941_1	1
94942	94942_1	1
94943	94943_1	1
94944	94944_1	1
94945	94945_1	1
94946	94946_1	1
94947	94947_1,94947_2	1
94948	94948_1,94948_2	1
94949	94949_1,94949_2	1
94950	94950_1,94950_2	1
94961	94961_1	1
94962	94962_1	1
94963	94963_1	1
94964	94964_1	1
94965	94965_1	1
94966	94966_1	1
94967	94967_1	1
94968	94968_1	1
94969	94969_1	1
94970	94970_1	1
94971	94971_1	1
94972	94972_1	1
94973	94973_1	1
94974	94974_1	1
94975	94975_1	1
94976	94976_1	1
94977	94977_1,94977_2	1
94978	94978_1,94978_2	1
94979	94979_1,94979_2	1
94980	94980_1,94980_2	1
94981	94981_1	1
94982	94982_1	1
94983	94983_1	1
94984	94984_1	1
94985	94985_1	1
94986	94986_1	1
95201	95201_1	1
95202	95202_1	1
95203	95203_1	1
95204	95204_1	1
95205	95205_1	1
95206	95206_1	1
95207	95207_1	1
95208	95208_1	1
95209	95209_1	1
95210	95210_1	1
95211	95211_1	1
95212	95212_1	1
95213	95213_1	1
95214	95214_1	1
95215	95215_1	1
95216	95216_1	1
95217	95217_1,95217_2	1
95218	95218_1,95218_2	1
95219	95219_1,95219_2	1
95220	95220_1,95220_2	1
95231	95231_1	1
95232	95232_1	1
95233	95233_1	1
95234	95234_1	1
95235	95235_1	1
95236	95236_1	1
95237	95237_1	1
95238	95238_1	1
95239	95239_1	1
95240	95240_1	1
95241	95241_1	1
95242	95242_1	1
95243	95243_1	1
95244	95244_1	1
95245	95245_1	1
95246	95246_1	1
95247	95247_1,95247_2	1
95248	95248_1,95248_2	1
95249	95249_1,95249_2	1
95250	95250_1,95250_2	1
95261	95261_1	1
95262	95262_1	1
95263	95263_1	1
95264	95264_1	1
95265	95265_1	1
95266	95266_1	1
95267	95267_1	1
95268	95268_1	1
95269	95269_1	1
95270	95270_1	1
95271	95271_1	1
95272	95272_1	1
95273	95273_1	1
95274	95274_1	1
95275	95275_1	1
95276	95276_1	1
95277	95277_1,95277_2	1
95278	95278_1,95278_2	1
95279	95279_1,95279_2	1
95280	95280_1,95280_2	1
95281	95281_1	1
95282	95282_1	1
95283	95283_1	1
95284	95284_1	1
95285	95285_1	1
95286	95286_1	1
95301	95301_1	1
95302	95302_1	1
95303	95303_1	1
95304	95304_1	1
95305	95305_1	1
95306	95306_1	1
95307	95307_1	1
95308	95308_1	1
95309	95309_1	1
95310	95310_1	1
95311	95311_1	1
95312	95312_1	1
95313	95313_1	1
95314	95314_1	1
95315	95315_1	1
95316	95316_1	1
95317	95317_1,95317_2	1
95318	95318_1,95318_2	1
95319	95319_1,95319_2	1
95320	95320_1,95320_2	1
95331	95331_1	1
95332	95332_1	1
95333	95333_1	1
95334	95334_1	1
95335	95335_1	1
95336	95336_1	1
95337	95337_1	1
95338	95338_1	1
95339	95339_1	1
95340	95340_1	1
95341	95341_1	1
95342	95342_1	1
95343	95343_1	1
95344	95344_1	1
95345	95345_1	1
95346	95346_1	1
95347	95347_1,95347_2	1
95348	95348_1,95348_2	1
95349	95349_1,95349_2	1
95350	95350_1,95350_2	1
95361	95361_1	1
95362	95362_1	1
95363	95363_1	1
95364	95364_1	1
95365	95365_1	1
95366	95366_1	1
95367	95367_1	1
95368	95368_1	1
95369	95369_1	1
95370	95370_1	1
95371	95371_1	1
95372	95372_1	1
95373	95373_1	1
95374	95374_1	1
95375	95375_1	1
95376	95376_1	1
95377	95377_1,95377_2	1
95378	95378_1,95378_2	1
95379	95379_1,95379_2	1
95380	95380_1,95380_2	1
95381	95381_1	1
95382	95382_1	1
95383	95383_1	1
95384	95384_1	1
95385	95385_1	1
95386	95386_1	1
95401	95401_1	1
95402	95402_1	1
95403	95403_1	1
95404	95404_1	1
95405	95405_1	1
95406	95406_1	1
95407	95407_1	1
95408	95408_1	1
95409	95409_1	1
95410	95410_1	1
95411	95411_1	1
95412	95412_1	1
95413	95413_1	1
95414	95414_1	1
95415	95415_1	1
95416	95416_1	1
95417	95417_1,95417_2	1
95418	95418_1,95418_2	1
95419	95419_1,95419_2	1
95420	95420_1,95420_2	1
95431	95431_1	1
95432	95432_1	1
95433	95433_1	1
95434	95434_1	1
95435	95435_1	1
95436	95436_1	1
95437	95437_1	1
95438	95438_1	1
95439	95439_1	1
95440	95440_1	1
95441	95441_1	1
95442	95442_1	1
95443	95443_1	1
95444	95444_1	1
95445	95445_1	1
95446	95446_1	1
95447	95447_1,95447_2	1
95448	95448_1,95448_2	1
95449	95449_1,95449_2	1
95450	95450_1,95450_2	1
95461	95461_1	1
95462	95462_1	1
95463	95463_1	1
95464	95464_1	1
95465	95465_1	1
95466	95466_1	1
95467	95467_1	1
95468	95468_1	1
95469	95469_1	1
95470	95470_1	1
95471	95471_1	1
95472	95472_1	1
95473	95473_1	1
95474	95474_1	1
95475	95475_1	1
95476	95476_1	1
95477	95477_1,95477_2	1
95478	95478_1,95478_2	1
95479	95479_1,95479_2	1
95480	95480_1,95480_2	1
95481	95481_1	1
95482	95482_1	1
95483	95483_1	1
95484	95484_1	1
95485	95485_1	1
95486	95486_1	1
95501	95501_1	1
95502	95502_1	1
95503	95503_1	1
95504	95504_1	1
95505	95505_1	1
95506	95506_1	1
95507	95507_1	1
95508	95508_1	1
95509	95509_1	1
95510	95510_1	1
95511	95511_1	1
95512	95512_1	1
95513	95513_1	1
95514	95514_1	1
95515	95515_1	1
95516	95516_1	1
95517	95517_1,95517_2	1
95518	95518_1,95518_2	1
95519	95519_1,95519_2	1
95520	95520_1,95520_2	1
95531	95531_1	1
95532	95532_1	1
95533	95533_1	1
95534	95534_1	1
95535	95535_1	1
95536	95536_1	1
95537	95537_1	1
95538	95538_1	1
95539	95539_1	1
95540	95540_1	1
95541	95541_1	1
95542	95542_1	1
95543	95543_1	1
95544	95544_1	1
95545	95545_1	1
95546	95546_1	1
95547	95547_1,95547_2	1
95548	95548_1,95548_2	1
95549	95549_1,95549_2	1
95550	95550_1,95550_2	1
95561	95561_1	1
95562	95562_1	1
95563	95563_1	1
95564	95564_1	1
95565	95565_1	1
95566	95566_1	1
95567	95567_1	1
95568	95568_1	1
95569	95569_1	1
95570	95570_1	1
95571	95571_1	1
95572	95572_1	1
95573	95573_1	1
95574	95574_1	1
95575	95575_1	1
95576	95576_1	1
95577	95577_1,95577_2	1
95578	95578_1,95578_2	1
95579	95579_1,95579_2	1
95580	95580_1,95580_2	1
95581	95581_1	1
95582	95582_1	1
95583	95583_1	1
95584	95584_1	1
95585	95585_1	1
95586	95586_1	1
95701	95701_1	1
95702	95702_1	1
95703	95703_1	1
95704	95704_1	1
95705	95705_1	1
95706	95706_1	1
95707	95707_1	1
95708	95708_1	1
95709	95709_1	1
95710	95710_1	1
95711	95711_1	1
95712	95712_1	1
95713	95713_1	1
95714	95714_1	1
95715	95715_1	1
95716	95716_1	1
95717	95717_1,95717_2	1
95718	95718_1,95718_2	1
95719	95719_1,95719_2	1
95720	95720_1,95720_2	1
95731	95731_1	1
95732	95732_1	1
95733	95733_1	1
95734	95734_1	1
95735	95735_1	1
95736	95736_1	1
95737	95737_1	1
95738	95738_1	1
95739	95739_1	1
95740	95740_1	1
95741	95741_1	1
95742	95742_1	1
95743	95743_1	1
95744	95744_1	1
95745	95745_1	1
95746	95746_1	1
95747	95747_1,95747_2	1
95748	95748_1,95748_2	1
95749	95749_1,95749_2	1
95750	95750_1,95750_2	1
95761	95761_1	1
95762	95762_1	1
95763	95763_1	1
95764	95764_1	1
95765	95765_1	1
95766	95766_1	1
95767	95767_1	1
95768	95768_1	1
95769	95769_1	1
95770	95770_1	1
95771	95771_1	1
95772	95772_1	1
95773	95773_1	1
95774	95774_1	1
95775	95775_1	1
95776	95776_1	1
95777	95777_1,95777_2	1
95778	95778_1,95778_2	1
95779	95779_1,95779_2	1
95780	95780_1,95780_2	1
95781	95781_1	1
95782	95782_1	1
95783	95783_1	1
95784	95784_1	1
95785	95785_1	1
95786	95786_1	1
95801	95801_1	1
95802	95802_1	1
95803	95803_1	1
95804	95804_1	1
95805	95805_1	1
95806	95806_1	1
95807	95807_1	1
95808	95808_1	1
95809	95809_1	1
95810	95810_1	1
95811	95811_1	1
95812	95812_1	1
95813	95813_1	1
95814	95814_1	1
95815	95815_1	1
95816	95816_1	1
95817	95817_1,95817_2	1
95818	95818_1,95818_2	1
95819	95819_1,95819_2	1
95820	95820_1,95820_2	1
95831	95831_1	1
95832	95832_1	1
95833	95833_1	1
95834	95834_1	1
95835	95835_1	1
95836	95836_1	1
95837	95837_1	1
95838	95838_1	1
95839	95839_1	1
95840	95840_1	1
95841	95841_1	1
95842	95842_1	1
95843	95843_1	1
95844	95844_1	1
95845	95845_1	1
95846	95846_1	1
95847	95847_1,95847_2	1
95848	95848_1,95848_2	1
95849	95849_1,95849_2	1
95850	95850_1,95850_2	1
95861	95861_1	1
95862	95862_1	1
95863	95863_1	1
95864	95864_1	1
95865	95865_1	1
95866	95866_1	1
95867	95867_1	1
95868	95868_1	1
95869	95869_1	1
95870	95870_1	1
95871	95871_1	1
95872	95872_1	1
95873	95873_1	1
95874	95874_1	1
95875	95875_1	1
95876	95876_1	1
95877	95877_1,95877_2	1
95878	95878_1,95878_2	1
95879	95879_1,95879_2	1
95880	95880_1,95880_2	1
95881	95881_1	1
95882	95882_1	1
95883	95883_1	1
95884	95884_1	1
95885	95885_1	1
95886	95886_1	1
95901	95901_1	1
95902	95902_1	1
95903	95903_1	1
95904	95904_1	1
95905	95905_1	1
95906	95906_1	1
95907	95907_1	1
95908	95908_1	1
95909	95909_1	1
95910	95910_1	1
95911	95911_1	1
95912	95912_1	1
95913	95913_1	1
95914	95914_1	1
95915	95915_1	1
95916	95916_1	1
95917	95917_1,95917_2	1
95918	95918_1,95918_2	1
95919	95919_1,95919_2	1
95920	95920_1,95920_2	1
95931	95931_1	1
95932	95932_1	1
95933	95933_1	1
95934	95934_1	1
95935	95935_1	1
95936	95936_1	1
95937	95937_1	1
95938	95938_1	1
95939	95939_1	1
95940	95940_1	1
95941	95941_1	1
95942	95942_1	1
95943	95943_1	1
95944	95944_1	1
95945	95945_1	1
95946	95946_1	1
95947	95947_1,95947_2	1
95948	95948_1,95948_2	1
95949	95949_1,95949_2	1
95950	95950_1,95950_2	1
95961	95961_1	1
95962	95962_1	1
95963	95963_1	1
95964	95964_1	1
95965	95965_1	1
95966	95966_1	1
95967	95967_1	1
95968	95968_1	1
95969	95969_1	1
95970	95970_1	1
95971	95971_1	1
95972	95972_1	1
95973	95973_1	1
95974	95974_1	1
95975	95975_1	1
95976	95976_1	1
95977	95977_1,95977_2	1
95978	95978_1,95978_2	1
95979	95979_1,95979_2	1
95980	95980_1,95980_2	1
95981	95981_1	1
95982	95982_1	1
95983	95983_1	1
95984	95984_1	1
95985	95985_1	1
95986	95986_1	1
96001	96001_1	1
96002	96002_1	1
96003	96003_1	1
96004	96004_1	1
96005	96005_1	1
96006	96006_1	1
96007	96007_1	1
96008	96008_1	1
96009	96009_1	1
96010	96010_1	1
96011	96011_1	1
96012	96012_1	1
96013	96013_1	1
96014	96014_1	1
96015	96015_1	1
96016	96016_1	1
96017	96017_1,96017_2	1
96018	96018_1,96018_2	1
96019	96019_1,96019_2	1
96020	96020_1,96020_2	1
96031	96031_1	1
96032	96032_1	1
96033	96033_1	1
96034	96034_1	1
96035	96035_1	1
96036	96036_1	1
96037	96037_1	1
96038	96038_1	1
96039	96039_1	1
96040	96040_1	1
96041	96041_1	1
96042	96042_1	1
96043	96043_1	1
96044	96044_1	1
96045	96045_1	1
96046	96046_1	1
96047	96047_1,96047_2	1
96048	96048_1,96048_2	1
96049	96049_1,96049_2	1
96050	96050_1,96050_2	1
96061	96061_1	1
96062	96062_1	1
96063	96063_1	1
96064	96064_1	1
96065	96065_1	1
96066	96066_1	1
96067	96067_1	1
96068	96068_1	1
96069	96069_1	1
96070	96070_1	1
96071	96071_1	1
96072	96072_1	1
96073	96073_1	1
96074	96074_1	1
96075	96075_1	1
96076	96076_1	1
96077	96077_1,96077_2	1
96078	96078_1,96078_2	1
96079	96079_1,96079_2	1
96080	96080_1,96080_2	1
96081	96081_1	1
96082	96082_1	1
96083	96083_1	1
96084	96084_1	1
96085	96085_1	1
96086	96086_1	1
96101	96101_1	1
96102	96102_1	1
96103	96103_1	1
96104	96104_1	1
96105	96105_1	1
96106	96106_1	1
96107	96107_1	1
96108	96108_1	1
96109	96109_1	1
96110	96110_1	1
96111	96111_1	1
96112	96112_1	1
96113	96113_1	1
96114	96114_1	1
96115	96115_1	1
96116	96116_1	1
96117	96117_1,96117_2	1
96118	96118_1,96118_2	1
96119	96119_1,96119_2	1
96120	96120_1,96120_2	1
96131	96131_1	1
96132	96132_1	1
96133	96133_1	1
96134	96134_1	1
96135	96135_1	1
96136	96136_1	1
96137	96137_1	1
96138	96138_1	1
96139	96139_1	1
96140	96140_1	1
96141	96141_1	1
96142	96142_1	1
96143	96143_1	1
96144	96144_1	1
96145	96145_1	1
96146	96146_1	1
96147	96147_1,96147_2	1
96148	96148_1,96148_2	1
96149	96149_1,96149_2	1
96150	96150_1,96150_2	1
96161	96161_1	1
96162	96162_1	1
96163	96163_1	1
96164	96164_1	1
96165	96165_1	1
96166	96166_1	1
96167	96167_1	1
96168	96168_1	1
96169	96169_1	1
96170	96170_1	1
96171	96171_1	1
96172	96172_1	1
96173	96173_1	1
96174	96174_1	1
96175	96175_1	1
96176	96176_1	1
96177	96177_1,96177_2	1
96178	96178_1,96178_2	1
96179	96179_1,96179_2	1
96180	96180_1,96180_2	1
96181	96181_1	1
96182	96182_1	1
96183	96183_1	1
96184	96184_1	1
96185	96185_1	1
96186	96186_1	1
96201	96201_1	1
96202	96202_1	1
96203	96203_1	1
96204	96204_1	1
96205	96205_1	1
96206	96206_1	1
96207	96207_1	1
96208	96208_1	1
96209	96209_1	1
96210	96210_1	1
96211	96211_1	1
96212	96212_1	1
96213	96213_1	1
96214	96214_1	1
96215	96215_1	1
96216	96216_1	1
96217	96217_1,96217_2	1
96218	96218_1,96218_2	1
96219	96219_1,96219_2	1
96220	96220_1,96220_2	1
96231	96231_1	1
96232	96232_1	1
96233	96233_1	1
96234	96234_1	1
96235	96235_1	1
96236	96236_1	1
96237	96237_1	1
96238	96238_1	1
96239	96239_1	1
96240	96240_1	1
96241	96241_1	1
96242	96242_1	1
96243	96243_1	1
96244	96244_1	1
96245	96245_1	1
96246	96246_1	1
96247	96247_1,96247_2	1
96248	96248_1,96248_2	1
96249	96249_1,96249_2	1
96250	96250_1,96250_2	1
96261	96261_1	1
96262	96262_1	1
96263	96263_1	1
96264	96264_1	1
96265	96265_1	1
96266	96266_1	1
96267	96267_1	1
96268	96268_1	1
96269	96269_1	1
96270	96270_1	1
96271	96271_1	1
96272	96272_1	1
96273	96273_1	1
96274	96274_1	1
96275	96275_1	1
96276	96276_1	1
96277	96277_1,96277_2	1
96278	96278_1,96278_2	1
96279	96279_1,96279_2	1
96280	96280_1,96280_2	1
96301	96301_1	1
96302	96302_1	1
96303	96303_1	1
96304	96304_1	1
96305	96305_1	1
96306	96306_1	1
96307	96307_1	1
96308	96308_1	1
96309	96309_1	1
96310	96310_1	1
96311	96311_1	1
96312	96312_1	1
96313	96313_1	1
96314	96314_1	1
96315	96315_1	1
96316	96316_1	1
96317	96317_1,96317_2	1
96318	96318_1,96318_2	1
96319	96319_1,96319_2	1
96320	96320_1,96320_2	1
96331	96331_1	1
96332	96332_1	1
96333	96333_1	1
96334	96334_1	1
96335	96335_1	1
96336	96336_1	1
96337	96337_1	1
96338	96338_1	1
96339	96339_1	1
96340	96340_1	1
96341	96341_1	1
96342	96342_1	1
96343	96343_1	1
96344	96344_1	1
96345	96345_1	1
96346	96346_1	1
96347	96347_1,96347_2	1
96348	96348_1,96348_2	1
96349	96349_1,96349_2	1
96350	96350_1,96350_2	1
96361	96361_1	1
96362	96362_1	1
96363	96363_1	1
96364	96364_1	1
96365	96365_1	1
96366	96366_1	1
96367	96367_1	1
96368	96368_1	1
96369	96369_1	1
96370	96370_1	1
96371	96371_1	1
96372	96372_1	1
96373	96373_1	1
96374	96374_1	1
96375	96375_1	1
96376	96376_1	1
96377	96377_1,96377_2	1
96378	96378_1,96378_2	1
96379	96379_1,96379_2	1
96380	96380_1,96380_2	1
96381	96381_1	1
96382	96382_1	1
96383	96383_1	1
96384	96384_1	1
96385	96385_1	1
96386	96386_1	1
96401	96401_1	1
96402	96402_1	1
96403	96403_1	1
96404	96404_1	1
96405	96405_1	1
96406	96406_1	1
96407	96407_1	1
96408	96408_1	1
96409	96409_1	1
96410	96410_1	1
96411	96411_1	1
96412	96412_1	1
96413	96413_1	1
96414	96414_1	1
96415	96415_1	1
96416	96416_1	1
96417	96417_1,96417_2	1
96418	96418_1,96418_2	1
96419	96419_1,96419_2	1
96420	96420_1,96420_2	1
96431	96431_1	1
96432	96432_1	1
96433	96433_1	1
96434	96434_1	1
96435	96435_1	1
96436	96436_1	1
96437	96437_1	1
96438	96438_1	1
96439	96439_1	1
96440	96440_1	1
96441	96441_1	1
96442	96442_1	1
96443	96443_1	1
96444	96444_1	1
96445	96445_1	1
96446	96446_1	1
96447	96447_1,96447_2	1
96448	96448_1,96448_2	1
96449	96449_1,96449_2	1
96450	96450_1,96450_2	1
96461	96461_1	1
96462	96462_1	1
96463	96463_1	1
96464	96464_1	1
96465	96465_1	1
96466	96466_1	1
96467	96467_1	1
96468	96468_1	1
96469	96469_1	1
96470	96470_1	1
96471	96471_1	1
96472	96472_1	1
96473	96473_1	1
96474	96474_1	1
96475	96475_1	1
96476	96476_1	1
96477	96477_1,96477_2	1
96478	96478_1,96478_2	1
96479	96479_1,96479_2	1
96480	96480_1,96480_2	1
96481	96481_1	1
96482	96482_1	1
96483	96483_1	1
96484	96484_1	1
96485	96485_1	1
96486	96486_1	1
96501	96501_1	1
96502	96502_1	1
96503	96503_1	1
96504	96504_1	1
96505	96505_1	1
96506	96506_1	1
96507	96507_1	1
96508	96508_1	1
96509	96509_1	1
96510	96510_1	1
96511	96511_1	1
96512	96512_1	1
96513	96513_1	1
96514	96514_1	1
96515	96515_1	1
96516	96516_1	1
96517	96517_1,96517_2	1
96518	96518_1,96518_2	1
96519	96519_1,96519_2	1
96520	96520_1,96520_2	1
96531	96531_1	1
96532	96532_1	1
96533	96533_1	1
96534	96534_1	1
96535	96535_1	1
96536	96536_1	1
96537	96537_1	1
96538	96538_1	1
96539	96539_1	1
96540	96540_1	1
96541	96541_1	1
96542	96542_1	1
96543	96543_1	1
96544	96544_1	1
96545	96545_1	1
96546	96546_1	1
