"Memorial_CAM003_S01B_Event01_2","Memorial_CAM003_S01B_Event01","LobbySubtitle","2","S01_Idle","","Voice_Char_003_S01_B_Memorial_5","","2","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_3","Memorial_CAM003_S01B_Event01","LobbySubtitle","3","S01_Idle","","Voice_Char_003_S01_B_Memorial_6","","3","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_4","Memorial_CAM003_S01B_Event01","LobbySubtitle","4","S01_Idle","","Voice_Char_003_S01_B_Memorial_7","","4","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_5","Memorial_CAM003_S01B_Event01","LobbySubtitle","5","S01_Idle","","Voice_Char_003_S01_B_Memorial_8","","5","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_6","Memorial_CAM003_S01B_Event01","LobbySubtitle","6","S01_Idle","","Voice_Char_003_S01_B_Memorial_9","","6","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_7","Memorial_CAM003_S01B_Event01","LobbySubtitle","7","S01_Idle","","Voice_Char_003_S01_B_Memorial_10","","7","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_8","Memorial_CAM003_S01B_Event01","LobbySubtitle","8","S01_Idle","","Voice_Char_003_S01_B_Memorial_11","","8","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_9","Memorial_CAM003_S01B_Event01","LobbySubtitle","9","S01_Idle","","Voice_Char_003_S01_B_Memorial_12","","9","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_10","Memorial_CAM003_S01B_Event01","LobbySubtitle","10","S01_Idle","","Voice_Char_003_S01_B_Memorial_13","","10","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_11","Memorial_CAM003_S01B_Event01","LobbySubtitle","11","S01_Idle","","Voice_Char_003_S01_B_Memorial_14","","11","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_12","Memorial_CAM003_S01B_Event01","LobbySubtitle","12","S01_Idle","","Voice_Char_003_S01_B_Memorial_15","","12","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_13","Memorial_CAM003_S01B_Event01","LobbySubtitle","13","S01_Idle","","Voice_Char_003_S01_B_Memorial_16","","13","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_14","Memorial_CAM003_S01B_Event01","LobbySubtitle","14","S01_Idle","","Voice_Char_003_S01_B_Memorial_17","","14","1","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_15","Memorial_CAM003_S01B_Event01","LobbySubtitle","15","Shoot, S02_Idle","","Voice_Char_003_S01_B_Photo_2","4.8","15","0","","","","","","","","","",""
