id	label	engName	pointID	foodType	levelType	listImageId	monsteType	type	unlockType	unlockId	unlockNum	unlockLevel	level	exp	cardExp	battleRules	proposalLevel	chapter	costItem	costNum	costNumLose	SceneId	rounds	petLineup	roleNun	anniWarPoint	repeatButton	powerRatioTeamID	showContinueBtn	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	describe	describe_zh_TW	describe_en_UK	describe_ja_JP	describe_ko_KR	describe_th_TH	effect	effect_zh_TW	effect_en_UK	effect_ja_JP	effect_ko_KR	effect_th_TH
2015401	1	Equip	503		1	29:story_list_000_01	2	0	25	0	0	0	0	10	200	1	29700	503	3000004	9	1	16201	10	0	4	1;5	1	12	1	1	白塔	白塔	Ivorus	ホワイトタワー	브라이트 타워	ไวท์ทาวเวอร์	新海市最核心的研究中心，拥有着领先于世界的情绪科技。	新海市最核心的研究中心，擁有著領先於世界的情緒科技。	Catto City's core research center, home to the world's leading Pathos Technology.	新海市の核である研究センターで、世界をリードするエモーションテクノロジーを備えている。	뉴오션 시티의 가장 핵심적인 연구센터로, 최첨단 이모션 테크놀로지를 가지고 있다.	ศูนย์​วิจัย​หลัก​ของ​แค​ทโตะ​ ซิตี้​ มี​เทคโนโลยี​พา​โธส​ที่​ล้ำสมัย​กว่า​ที่ใด​ใน​โลก​	<color=#66b032>区域效果</color>:中心区中每回合敌我双方都会获得防御力加成，加成随受伤害段数不断衰减。	<color=#66b032>區域效果</color>:中心區中每回合敵我雙方都會獲得防禦力加成，加成隨受傷害段數不斷衰減。	<color=#66b032>District Effect</color>: In Central District, each turn both allies and enemies will DEF bonus that will decay based on instances of damage received.	<color=#66b032>エリア効果</color>:中央区で、ターンが回ってくるたびに、敵と味方全体の防御力アップ。防御力アップ効果は受けるダメージの段階数に応じて減少する。	<color=#66b032>지역 효과</color>: 센트럴 타운에선 매 턴 적과 아군이 방어력을 획득하며, 획득하는 방어력은 적용된 대미지 스택에 따라 지속적으로 감소합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ศูนย์กลาง​ ใน​แต่ละ​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โบนัส​ DEF​ โดย​โบนัส​จะ​ลดลง​เรื่อยๆ​ ตาม​จำนวน​ครั้ง​ที่​ได้รับ​ดา​เม​จ​
2015402	2	Equip	503		1	29:story_list_001_05	2	0	25	0	0	2015401	0	12	240	1	41300	503	3000004	11	1	16201	10	0	4	3;10	1	12	1	1	白塔	白塔	Ivorus	ホワイトタワー	브라이트 타워	ไวท์ทาวเวอร์	新海市最核心的研究中心，拥有着领先于世界的情绪科技。	新海市最核心的研究中心，擁有著領先於世界的情緒科技。	Catto City's core research center, home to the world's leading Pathos Technology.	新海市の核である研究センターで、世界をリードするエモーションテクノロジーを備えている。	뉴오션 시티의 가장 핵심적인 연구센터로, 최첨단 이모션 테크놀로지를 가지고 있다.	ศูนย์​วิจัย​หลัก​ของ​แค​ทโตะ​ ซิตี้​ มี​เทคโนโลยี​พา​โธส​ที่​ล้ำสมัย​กว่า​ที่ใด​ใน​โลก​	<color=#66b032>区域效果</color>:中心区中每回合敌我双方都会获得防御力加成，加成随受伤害段数不断衰减。	<color=#66b032>區域效果</color>:中心區中每回合敵我雙方都會獲得防禦力加成，加成隨受傷害段數不斷衰減。	<color=#66b032>District Effect</color>: In Central District, each turn both allies and enemies will DEF bonus that will decay based on instances of damage received.	<color=#66b032>エリア効果</color>:中央区で、ターンが回ってくるたびに、敵と味方全体の防御力アップ。防御力アップ効果は受けるダメージの段階数に応じて減少する。	<color=#66b032>지역 효과</color>: 센트럴 타운에선 매 턴 적과 아군이 방어력을 획득하며, 획득하는 방어력은 적용된 대미지 스택에 따라 지속적으로 감소합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ศูนย์กลาง​ ใน​แต่ละ​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โบนัส​ DEF​ โดย​โบนัส​จะ​ลดลง​เรื่อยๆ​ ตาม​จำนวน​ครั้ง​ที่​ได้รับ​ดา​เม​จ​
2015403	3	Equip	503		1	29:story_list_000_01	2	0	25	0	0	2015402	0	14	280	1	69500	503	3000004	13	1	16201	10	0	4	7;15	1	12	1	1	白塔	白塔	Ivorus	ホワイトタワー	브라이트 타워	ไวท์ทาวเวอร์	新海市最核心的研究中心，拥有着领先于世界的情绪科技。	新海市最核心的研究中心，擁有著領先於世界的情緒科技。	Catto City's core research center, home to the world's leading Pathos Technology.	新海市の核である研究センターで、世界をリードするエモーションテクノロジーを備えている。	뉴오션 시티의 가장 핵심적인 연구센터로, 최첨단 이모션 테크놀로지를 가지고 있다.	ศูนย์​วิจัย​หลัก​ของ​แค​ทโตะ​ ซิตี้​ มี​เทคโนโลยี​พา​โธส​ที่​ล้ำสมัย​กว่า​ที่ใด​ใน​โลก​	<color=#66b032>区域效果</color>:中心区中每回合敌我双方都会获得防御力加成，加成随受伤害段数不断衰减。	<color=#66b032>區域效果</color>:中心區中每回合敵我雙方都會獲得防禦力加成，加成隨受傷害段數不斷衰減。	<color=#66b032>District Effect</color>: In Central District, each turn both allies and enemies will DEF bonus that will decay based on instances of damage received.	<color=#66b032>エリア効果</color>:中央区で、ターンが回ってくるたびに、敵と味方全体の防御力アップ。防御力アップ効果は受けるダメージの段階数に応じて減少する。	<color=#66b032>지역 효과</color>: 센트럴 타운에선 매 턴 적과 아군이 방어력을 획득하며, 획득하는 방어력은 적용된 대미지 스택에 따라 지속적으로 감소합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ศูนย์กลาง​ ใน​แต่ละ​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โบนัส​ DEF​ โดย​โบนัส​จะ​ลดลง​เรื่อยๆ​ ตาม​จำนวน​ครั้ง​ที่​ได้รับ​ดา​เม​จ​
2015404	4	Equip	503		1	29:story_list_000_01	2	0	25	0	0	2015403	0	16	320	1	93400	503	3000004	15	1	16201	10	0	4	1;5	1	12	1	1	白塔	白塔	Ivorus	ホワイトタワー	브라이트 타워	ไวท์ทาวเวอร์	新海市最核心的研究中心，拥有着领先于世界的情绪科技。	新海市最核心的研究中心，擁有著領先於世界的情緒科技。	Catto City's core research center, home to the world's leading Pathos Technology.	新海市の核である研究センターで、世界をリードするエモーションテクノロジーを備えている。	뉴오션 시티의 가장 핵심적인 연구센터로, 최첨단 이모션 테크놀로지를 가지고 있다.	ศูนย์​วิจัย​หลัก​ของ​แค​ทโตะ​ ซิตี้​ มี​เทคโนโลยี​พา​โธส​ที่​ล้ำสมัย​กว่า​ที่ใด​ใน​โลก​	<color=#66b032>区域效果</color>:中心区中每回合敌我双方都会获得防御力加成，加成随受伤害段数不断衰减。	<color=#66b032>區域效果</color>:中心區中每回合敵我雙方都會獲得防禦力加成，加成隨受傷害段數不斷衰減。	<color=#66b032>District Effect</color>: In Central District, each turn both allies and enemies will DEF bonus that will decay based on instances of damage received.	<color=#66b032>エリア効果</color>:中央区で、ターンが回ってくるたびに、敵と味方全体の防御力アップ。防御力アップ効果は受けるダメージの段階数に応じて減少する。	<color=#66b032>지역 효과</color>: 센트럴 타운에선 매 턴 적과 아군이 방어력을 획득하며, 획득하는 방어력은 적용된 대미지 스택에 따라 지속적으로 감소합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ศูนย์กลาง​ ใน​แต่ละ​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โบนัส​ DEF​ โดย​โบนัส​จะ​ลดลง​เรื่อยๆ​ ตาม​จำนวน​ครั้ง​ที่​ได้รับ​ดา​เม​จ​
2015405	5	Equip	503		1	29:story_list_001_05	2	0	25	0	0	2015404	0	18	360	1	117100	503	3000004	17	1	16201	10	0	4	3;10	1	12	1	1	白塔	白塔	Ivorus	ホワイトタワー	브라이트 타워	ไวท์ทาวเวอร์	新海市最核心的研究中心，拥有着领先于世界的情绪科技。	新海市最核心的研究中心，擁有著領先於世界的情緒科技。	Catto City's core research center, home to the world's leading Pathos Technology.	新海市の核である研究センターで、世界をリードするエモーションテクノロジーを備えている。	뉴오션 시티의 가장 핵심적인 연구센터로, 최첨단 이모션 테크놀로지를 가지고 있다.	ศูนย์​วิจัย​หลัก​ของ​แค​ทโตะ​ ซิตี้​ มี​เทคโนโลยี​พา​โธส​ที่​ล้ำสมัย​กว่า​ที่ใด​ใน​โลก​	<color=#66b032>区域效果</color>:中心区中每回合敌我双方都会获得防御力加成，加成随受伤害段数不断衰减。	<color=#66b032>區域效果</color>:中心區中每回合敵我雙方都會獲得防禦力加成，加成隨受傷害段數不斷衰減。	<color=#66b032>District Effect</color>: In Central District, each turn both allies and enemies will DEF bonus that will decay based on instances of damage received.	<color=#66b032>エリア効果</color>:中央区で、ターンが回ってくるたびに、敵と味方全体の防御力アップ。防御力アップ効果は受けるダメージの段階数に応じて減少する。	<color=#66b032>지역 효과</color>: 센트럴 타운에선 매 턴 적과 아군이 방어력을 획득하며, 획득하는 방어력은 적용된 대미지 스택에 따라 지속적으로 감소합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ศูนย์กลาง​ ใน​แต่ละ​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โบนัส​ DEF​ โดย​โบนัส​จะ​ลดลง​เรื่อยๆ​ ตาม​จำนวน​ครั้ง​ที่​ได้รับ​ดา​เม​จ​
2015406	6	Equip	503		1	29:story_list_000_01	2	0	25	0	0	2015405	0	20	400	1	138300	503	3000004	19	1	16201	10	0	4	7;15	1	12	1	1	白塔	白塔	Ivorus	ホワイトタワー	브라이트 타워	ไวท์ทาวเวอร์	新海市最核心的研究中心，拥有着领先于世界的情绪科技。	新海市最核心的研究中心，擁有著領先於世界的情緒科技。	Catto City's core research center, home to the world's leading Pathos Technology.	新海市の核である研究センターで、世界をリードするエモーションテクノロジーを備えている。	뉴오션 시티의 가장 핵심적인 연구센터로, 최첨단 이모션 테크놀로지를 가지고 있다.	ศูนย์​วิจัย​หลัก​ของ​แค​ทโตะ​ ซิตี้​ มี​เทคโนโลยี​พา​โธส​ที่​ล้ำสมัย​กว่า​ที่ใด​ใน​โลก​	<color=#66b032>区域效果</color>:中心区中每回合敌我双方都会获得防御力加成，加成随受伤害段数不断衰减。	<color=#66b032>區域效果</color>:中心區中每回合敵我雙方都會獲得防禦力加成，加成隨受傷害段數不斷衰減。	<color=#66b032>District Effect</color>: In Central District, each turn both allies and enemies will DEF bonus that will decay based on instances of damage received.	<color=#66b032>エリア効果</color>:中央区で、ターンが回ってくるたびに、敵と味方全体の防御力アップ。防御力アップ効果は受けるダメージの段階数に応じて減少する。	<color=#66b032>지역 효과</color>: 센트럴 타운에선 매 턴 적과 아군이 방어력을 획득하며, 획득하는 방어력은 적용된 대미지 스택에 따라 지속적으로 감소합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​ศูนย์กลาง​ ใน​แต่ละ​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โบนัส​ DEF​ โดย​โบนัส​จะ​ลดลง​เรื่อยๆ​ ตาม​จำนวน​ครั้ง​ที่​ได้รับ​ดา​เม​จ​
2060401	1	Ingredients	607	3	2	29:story_list_000_01	1	0	4	0	110113	0	0	5	100	1	11400	607	3000004	4	1	14803	10	0	4	0	1	12	1	1	新边森林·饮品	新邊森林·飲品	Edgewoods: Drinks	新辺の森･ドリンク	뉴엣지 숲 음료	ป่า​นิวเอดจ์​-​เครื่องดื่ม​	位于凛北区边缘的森林，开设多个林场和农场，为新海市提供了大量林业和农业资源。	位於凜北區邊緣的森林，開設多個林場和農場，為新海市提供了大量林業和農業資源。	Located on the outskirts of Boreala, this forest is rich in forestry and agricultural resources, providing a significant contribution to Catto City.	凛北区の端に位置する森林。いくつかの農場も設立しており、新海市に大量の林業資源と農業資源を提供している。	노스 타운 경계에 있는 숲에 위치해 있다. 제재소와 농장이 세워져 있으며 뉴오션 시티에 대량의 목재와 농업자원을 공급한다.	ป่า​ที่​ตั้งอยู่​ใน​เขต​โบ​เรีย​ร่า​ เปิด​เป็น​แหล่ง​ทำ​ฟาร์ม​หลาย​แห่ง​ ซึ่ง​ให้​ทรัพยากร​ด้าน​การเกษตร​และ​ป่าไม้​อย่าง​มาก​แก่​แค​ทโตะ​ ซิตี้​	<color=#66b032>区域效果</color>:凛北区中每两回合敌我双方都会有一名随机成员获得5点奥义点。	<color=#66b032>區域效果</color>:凜北區中每兩回合敵我雙方都會有一名隨機成員獲得5點奧義點。	<color=#66b032>District Effect</color>: In Boreala, every 2 turns, one random unit from both teams will get 5 SP.	<color=#66b032>エリア効果</color>:凛北区で、2ターンごとに、ランダムに敵1名と味方1名のSP＋5。	<color=#66b032>지역 효과</color>: 노스 타운에선 매 두 턴마다 적과 아군 각 팀에서 무작위 한 멤버가 필살기 게이지를 5pt 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​โบ​เรีย​ร่า​ ทุกๆ​ 2​ เทิร์น​ จะ​สุ่ม​ฝ่าย​เรา​หรือ​ฝ่าย​ศัตรู​ 1​ คน​ เพื่อ​รับ​พลังงาน​อัล​ติ​เมท​ 5​ แต้ม​
2060402	2	Ingredients	607	3	2	29:story_list_001_05	1	0	25	0	0	2060401	0	5	100	1	25900	607	3000004	4	1	14803	10	0	4	0	1	12	1	1	新边森林·饮品	新邊森林·飲品	Edgewoods: Drinks	新辺の森･ドリンク	뉴엣지 숲 음료	ป่า​นิวเอดจ์​-​เครื่องดื่ม​	位于凛北区边缘的森林，开设多个林场和农场，为新海市提供了大量林业和农业资源。	位於凜北區邊緣的森林，開設多個林場和農場，為新海市提供了大量林業和農業資源。	Located on the outskirts of Boreala, this forest is rich in forestry and agricultural resources, providing a significant contribution to Catto City.	凛北区の端に位置する森林。いくつかの農場も設立しており、新海市に大量の林業資源と農業資源を提供している。	노스 타운 경계에 있는 숲에 위치해 있다. 제재소와 농장이 세워져 있으며 뉴오션 시티에 대량의 목재와 농업자원을 공급한다.	ป่า​ที่​ตั้งอยู่​ใน​เขต​โบ​เรีย​ร่า​ เปิด​เป็น​แหล่ง​ทำ​ฟาร์ม​หลาย​แห่ง​ ซึ่ง​ให้​ทรัพยากร​ด้าน​การเกษตร​และ​ป่าไม้​อย่าง​มาก​แก่​แค​ทโตะ​ ซิตี้​	<color=#66b032>区域效果</color>:凛北区中每两回合敌我双方都会有一名随机成员获得5点奥义点。	<color=#66b032>區域效果</color>:凜北區中每兩回合敵我雙方都會有一名隨機成員獲得5點奧義點。	<color=#66b032>District Effect</color>: In Boreala, every 2 turns, one random unit from both teams will get 5 SP.	<color=#66b032>エリア効果</color>:凛北区で、2ターンごとに、ランダムに敵1名と味方1名のSP＋5。	<color=#66b032>지역 효과</color>: 노스 타운에선 매 두 턴마다 적과 아군 각 팀에서 무작위 한 멤버가 필살기 게이지를 5pt 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​โบ​เรีย​ร่า​ ทุกๆ​ 2​ เทิร์น​ จะ​สุ่ม​ฝ่าย​เรา​หรือ​ฝ่าย​ศัตรู​ 1​ คน​ เพื่อ​รับ​พลังงาน​อัล​ติ​เมท​ 5​ แต้ม​
2060403	3	Ingredients	607	3	2	29:story_list_000_01	1	0	25	0	0	2060402	0	5	100	1	41100	607	3000004	4	1	14803	10	0	4	0	1	12	1	1	新边森林·饮品	新邊森林·飲品	Edgewoods: Drinks	新辺の森･ドリンク	뉴엣지 숲 음료	ป่า​นิวเอดจ์​-​เครื่องดื่ม​	位于凛北区边缘的森林，开设多个林场和农场，为新海市提供了大量林业和农业资源。	位於凜北區邊緣的森林，開設多個林場和農場，為新海市提供了大量林業和農業資源。	Located on the outskirts of Boreala, this forest is rich in forestry and agricultural resources, providing a significant contribution to Catto City.	凛北区の端に位置する森林。いくつかの農場も設立しており、新海市に大量の林業資源と農業資源を提供している。	노스 타운 경계에 있는 숲에 위치해 있다. 제재소와 농장이 세워져 있으며 뉴오션 시티에 대량의 목재와 농업자원을 공급한다.	ป่า​ที่​ตั้งอยู่​ใน​เขต​โบ​เรีย​ร่า​ เปิด​เป็น​แหล่ง​ทำ​ฟาร์ม​หลาย​แห่ง​ ซึ่ง​ให้​ทรัพยากร​ด้าน​การเกษตร​และ​ป่าไม้​อย่าง​มาก​แก่​แค​ทโตะ​ ซิตี้​	<color=#66b032>区域效果</color>:凛北区中每两回合敌我双方都会有一名随机成员获得5点奥义点。	<color=#66b032>區域效果</color>:凜北區中每兩回合敵我雙方都會有一名隨機成員獲得5點奧義點。	<color=#66b032>District Effect</color>: In Boreala, every 2 turns, one random unit from both teams will get 5 SP.	<color=#66b032>エリア効果</color>:凛北区で、2ターンごとに、ランダムに敵1名と味方1名のSP＋5。	<color=#66b032>지역 효과</color>: 노스 타운에선 매 두 턴마다 적과 아군 각 팀에서 무작위 한 멤버가 필살기 게이지를 5pt 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​โบ​เรีย​ร่า​ ทุกๆ​ 2​ เทิร์น​ จะ​สุ่ม​ฝ่าย​เรา​หรือ​ฝ่าย​ศัตรู​ 1​ คน​ เพื่อ​รับ​พลังงาน​อัล​ติ​เมท​ 5​ แต้ม​
2060404	1	Ingredients	607	1	2	29:story_list_001_05	1	0	4	0	110113	0	0	5	100	1	11400	607	3000004	4	1	14803	10	0	4	0	1	12	1	1	新边森林·主食	新邊森林·主食	Edgewoods: Main Dish	新辺の森･メインディッシュ	뉴엣지 숲 메인요리	ป่านิวเอดจ์-อาหารหลัก	位于凛北区边缘的森林，开设多个林场和农场，为新海市提供了大量林业和农业资源。	位於凜北區邊緣的森林，開設多個林場和農場，為新海市提供了大量林業和農業資源。	Located on the outskirts of Boreala, this forest is rich in forestry and agricultural resources, providing a significant contribution to Catto City.	凛北区の端に位置する森林。いくつかの農場も設立しており、新海市に大量の林業資源と農業資源を提供している。	노스 타운 경계에 있는 숲에 위치해 있다. 제재소와 농장이 세워져 있으며 뉴오션 시티에 대량의 목재와 농업자원을 공급한다.	ป่า​ที่​ตั้งอยู่​ใน​เขต​โบ​เรีย​ร่า​ เปิด​เป็น​แหล่ง​ทำ​ฟาร์ม​หลาย​แห่ง​ ซึ่ง​ให้​ทรัพยากร​ด้าน​การเกษตร​และ​ป่าไม้​อย่าง​มาก​แก่​แค​ทโตะ​ ซิตี้​	<color=#66b032>区域效果</color>:凛北区中每两回合敌我双方都会有一名随机成员获得5点奥义点。	<color=#66b032>區域效果</color>:凜北區中每兩回合敵我雙方都會有一名隨機成員獲得5點奧義點。	<color=#66b032>District Effect</color>: In Boreala, every 2 turns, one random unit from both teams will get 5 SP.	<color=#66b032>エリア効果</color>:凛北区で、2ターンごとに、ランダムに敵1名と味方1名のSP＋5。	<color=#66b032>지역 효과</color>: 노스 타운에선 매 두 턴마다 적과 아군 각 팀에서 무작위 한 멤버가 필살기 게이지를 5pt 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​โบ​เรีย​ร่า​ ทุกๆ​ 2​ เทิร์น​ จะ​สุ่ม​ฝ่าย​เรา​หรือ​ฝ่าย​ศัตรู​ 1​ คน​ เพื่อ​รับ​พลังงาน​อัล​ติ​เมท​ 5​ แต้ม​
2060405	2	Ingredients	607	1	2	29:story_list_000_01	1	0	25	0	0	2060404	0	5	100	1	25900	607	3000004	4	1	14803	10	0	4	0	1	12	1	1	新边森林·主食	新邊森林·主食	Edgewoods: Main Dish	新辺の森･メインディッシュ	뉴엣지 숲 메인요리	ป่านิวเอดจ์-อาหารหลัก	位于凛北区边缘的森林，开设多个林场和农场，为新海市提供了大量林业和农业资源。	位於凜北區邊緣的森林，開設多個林場和農場，為新海市提供了大量林業和農業資源。	Located on the outskirts of Boreala, this forest is rich in forestry and agricultural resources, providing a significant contribution to Catto City.	凛北区の端に位置する森林。いくつかの農場も設立しており、新海市に大量の林業資源と農業資源を提供している。	노스 타운 경계에 있는 숲에 위치해 있다. 제재소와 농장이 세워져 있으며 뉴오션 시티에 대량의 목재와 농업자원을 공급한다.	ป่า​ที่​ตั้งอยู่​ใน​เขต​โบ​เรีย​ร่า​ เปิด​เป็น​แหล่ง​ทำ​ฟาร์ม​หลาย​แห่ง​ ซึ่ง​ให้​ทรัพยากร​ด้าน​การเกษตร​และ​ป่าไม้​อย่าง​มาก​แก่​แค​ทโตะ​ ซิตี้​	<color=#66b032>区域效果</color>:凛北区中每两回合敌我双方都会有一名随机成员获得5点奥义点。	<color=#66b032>區域效果</color>:凜北區中每兩回合敵我雙方都會有一名隨機成員獲得5點奧義點。	<color=#66b032>District Effect</color>: In Boreala, every 2 turns, one random unit from both teams will get 5 SP.	<color=#66b032>エリア効果</color>:凛北区で、2ターンごとに、ランダムに敵1名と味方1名のSP＋5。	<color=#66b032>지역 효과</color>: 노스 타운에선 매 두 턴마다 적과 아군 각 팀에서 무작위 한 멤버가 필살기 게이지를 5pt 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​โบ​เรีย​ร่า​ ทุกๆ​ 2​ เทิร์น​ จะ​สุ่ม​ฝ่าย​เรา​หรือ​ฝ่าย​ศัตรู​ 1​ คน​ เพื่อ​รับ​พลังงาน​อัล​ติ​เมท​ 5​ แต้ม​
2060406	3	Ingredients	607	1	2	29:story_list_001_05	1	0	25	0	0	2060405	0	5	100	1	41100	607	3000004	4	1	14803	10	0	4	0	1	12	1	1	新边森林·主食	新邊森林·主食	Edgewoods: Main Dish	新辺の森･メインディッシュ	뉴엣지 숲 메인요리	ป่านิวเอดจ์-อาหารหลัก	位于凛北区边缘的森林，开设多个林场和农场，为新海市提供了大量林业和农业资源。	位於凜北區邊緣的森林，開設多個林場和農場，為新海市提供了大量林業和農業資源。	Located on the outskirts of Boreala, this forest is rich in forestry and agricultural resources, providing a significant contribution to Catto City.	凛北区の端に位置する森林。いくつかの農場も設立しており、新海市に大量の林業資源と農業資源を提供している。	노스 타운 경계에 있는 숲에 위치해 있다. 제재소와 농장이 세워져 있으며 뉴오션 시티에 대량의 목재와 농업자원을 공급한다.	ป่า​ที่​ตั้งอยู่​ใน​เขต​โบ​เรีย​ร่า​ เปิด​เป็น​แหล่ง​ทำ​ฟาร์ม​หลาย​แห่ง​ ซึ่ง​ให้​ทรัพยากร​ด้าน​การเกษตร​และ​ป่าไม้​อย่าง​มาก​แก่​แค​ทโตะ​ ซิตี้​	<color=#66b032>区域效果</color>:凛北区中每两回合敌我双方都会有一名随机成员获得5点奥义点。	<color=#66b032>區域效果</color>:凜北區中每兩回合敵我雙方都會有一名隨機成員獲得5點奧義點。	<color=#66b032>District Effect</color>: In Boreala, every 2 turns, one random unit from both teams will get 5 SP.	<color=#66b032>エリア効果</color>:凛北区で、2ターンごとに、ランダムに敵1名と味方1名のSP＋5。	<color=#66b032>지역 효과</color>: 노스 타운에선 매 두 턴마다 적과 아군 각 팀에서 무작위 한 멤버가 필살기 게이지를 5pt 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​โบ​เรีย​ร่า​ ทุกๆ​ 2​ เทิร์น​ จะ​สุ่ม​ฝ่าย​เรา​หรือ​ฝ่าย​ศัตรู​ 1​ คน​ เพื่อ​รับ​พลังงาน​อัล​ติ​เมท​ 5​ แต้ม​
2060407	1	Ingredients	607	2	2	29:story_list_001_05	1	0	4	0	110113	0	0	5	100	1	10700	607	3000004	4	1	14803	10	0	4	0	1	12	1	1	新边森林·甜品	新邊森林·甜品	Edgewoods: Desserts	新辺の森･デザート	뉴엣지 숲 디저트	ป่านิวเอดจ์-ขนมหวาน	位于凛北区边缘的森林，开设多个林场和农场，为新海市提供了大量林业和农业资源。	位於凜北區邊緣的森林，開設多個林場和農場，為新海市提供了大量林業和農業資源。	Located on the outskirts of Boreala, this forest is rich in forestry and agricultural resources, providing a significant contribution to Catto City.	凛北区の端に位置する森林。いくつかの農場も設立しており、新海市に大量の林業資源と農業資源を提供している。	노스 타운 경계에 있는 숲에 위치해 있다. 제재소와 농장이 세워져 있으며 뉴오션 시티에 대량의 목재와 농업자원을 공급한다.	ป่า​ที่​ตั้งอยู่​ใน​เขต​โบ​เรีย​ร่า​ เปิด​เป็น​แหล่ง​ทำ​ฟาร์ม​หลาย​แห่ง​ ซึ่ง​ให้​ทรัพยากร​ด้าน​การเกษตร​และ​ป่าไม้​อย่าง​มาก​แก่​แค​ทโตะ​ ซิตี้​	<color=#66b032>区域效果</color>:凛北区中每两回合敌我双方都会有一名随机成员获得5点奥义点。	<color=#66b032>區域效果</color>:凜北區中每兩回合敵我雙方都會有一名隨機成員獲得5點奧義點。	<color=#66b032>District Effect</color>: In Boreala, every 2 turns, one random unit from both teams will get 5 SP.	<color=#66b032>エリア効果</color>:凛北区で、2ターンごとに、ランダムに敵1名と味方1名のSP＋5。	<color=#66b032>지역 효과</color>: 노스 타운에선 매 두 턴마다 적과 아군 각 팀에서 무작위 한 멤버가 필살기 게이지를 5pt 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​โบ​เรีย​ร่า​ ทุกๆ​ 2​ เทิร์น​ จะ​สุ่ม​ฝ่าย​เรา​หรือ​ฝ่าย​ศัตรู​ 1​ คน​ เพื่อ​รับ​พลังงาน​อัล​ติ​เมท​ 5​ แต้ม​
2060408	2	Ingredients	607	2	2	29:story_list_000_01	1	0	25	0	0	2060407	0	5	100	1	24200	607	3000004	4	1	14803	10	0	4	0	1	12	1	1	新边森林·甜品	新邊森林·甜品	Edgewoods: Desserts	新辺の森･デザート	뉴엣지 숲 디저트	ป่านิวเอดจ์-ขนมหวาน	位于凛北区边缘的森林，开设多个林场和农场，为新海市提供了大量林业和农业资源。	位於凜北區邊緣的森林，開設多個林場和農場，為新海市提供了大量林業和農業資源。	Located on the outskirts of Boreala, this forest is rich in forestry and agricultural resources, providing a significant contribution to Catto City.	凛北区の端に位置する森林。いくつかの農場も設立しており、新海市に大量の林業資源と農業資源を提供している。	노스 타운 경계에 있는 숲에 위치해 있다. 제재소와 농장이 세워져 있으며 뉴오션 시티에 대량의 목재와 농업자원을 공급한다.	ป่า​ที่​ตั้งอยู่​ใน​เขต​โบ​เรีย​ร่า​ เปิด​เป็น​แหล่ง​ทำ​ฟาร์ม​หลาย​แห่ง​ ซึ่ง​ให้​ทรัพยากร​ด้าน​การเกษตร​และ​ป่าไม้​อย่าง​มาก​แก่​แค​ทโตะ​ ซิตี้​	<color=#66b032>区域效果</color>:凛北区中每两回合敌我双方都会有一名随机成员获得5点奥义点。	<color=#66b032>區域效果</color>:凜北區中每兩回合敵我雙方都會有一名隨機成員獲得5點奧義點。	<color=#66b032>District Effect</color>: In Boreala, every 2 turns, one random unit from both teams will get 5 SP.	<color=#66b032>エリア効果</color>:凛北区で、2ターンごとに、ランダムに敵1名と味方1名のSP＋5。	<color=#66b032>지역 효과</color>: 노스 타운에선 매 두 턴마다 적과 아군 각 팀에서 무작위 한 멤버가 필살기 게이지를 5pt 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขต​โบ​เรีย​ร่า​ ทุกๆ​ 2​ เทิร์น​ จะ​สุ่ม​ฝ่าย​เรา​หรือ​ฝ่าย​ศัตรู​ 1​ คน​ เพื่อ​รับ​พลังงาน​อัล​ติ​เมท​ 5​ แต้ม​
