id	regionBelong	areaLv	taskGroup	before	startType	taskContentType	taskContentId	taskContenNum	rewardId	rewardNum	openType	openParameter	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
401050	4	1	40105	0	2	274		1	3000002;3000003	50;5000	212		1	参与1次「世界首领」	參與1次「世界首領」	Fight the World Boss 1 time.	「ワールドBOSS」に1回参加する	월드 보스 1회 참여	เข้าร่วม [เวิลด์บอส] 1 ครั้ง
402010	4	2	40201	0	2	1110	2040504	3	5600041;3000003	6;3000	258	2040504	1	通关3次「乌鸦巷·主食1」	通關3次「烏鴉巷·主食1」	Clear "Ravens Alley - Main Dish I" 3 times.	「カラス横丁･メインディッシュ1」を3回クリアする	「크로우로드 메인요리 1」 3회 클리어	ผ่านด่าน [ตรอกเรเวน-จานหลัก 1] 3 ครั้ง
402011	4	2	40201	402010	1	1412	5720010	2	4198001;3000003	25;10000	512	5520010	1	将「惊喜土豆泥」升至评级C	將「驚喜馬鈴薯泥」升至評級C	Raise the "Astonishing Mashed Potato" rating to C.	「サプライズのマッシュポテト」がランクCに達する	「서프라이즈 매쉬 포테이토」를 C급까지 업그레이드	อัป [มันบดสุดเซอร์ไพรส์] ถึงระดับ C
402020	4	2	40202	0	2	1110	2040507	3	5600083;3000003	6;3000	258	2040507	1	通关3次「乌鸦巷·甜品1」	通關3次「烏鴉巷·甜品1」	Clear "Ravens Alley - Dessert I" 3 times.	「カラス横丁･デザート1」を3回クリアする	「크로우로드 디저트 1」 3회 클리어	ผ่านด่าน [ตรอกเรเวน-ขนมหวาน 1] 3 ครั้ง
402021	4	2	40202	402020	1	1412	5740010	2	4198001;3000003	25;10000	514	5540010	1	将「焦虑司康」升至评级C	將「焦慮司康」升至評級C	Raise the "Anxious Scone" rating to C.	「あせあせスコーン」がランクCに達する	「초조의 스콘」을 C급까지 업그레이드	อัป [สโคนวิตกกังวล] ถึงระดับ C
402030	4	2	40203	0	1	1404	4	3	4104041;3000016	20;200	517	4	1	累计派送3单旧城区外卖	累計派送3單舊城區外賣	Complete 3 delivery orders in Oldtown.	オールドタウン出前を3回完了する	구시가지로 누적 3회 배달	ส่งอาหารในเขตเมืองโบราณ 3 ออเดอร์
402050	4	2	40205	0	2	1110	2015302	1	4100011;3000003	10;10000	253	2015302	1	通关1次「利兹大道2」	通關1次「利茲大道2」	Clear "Leids Avenue II" 1 time.	「リーズストリート2」を1回クリアする	「리즈 에비뉴 2」1회 클리어	ผ่านด่าน [ถนนสายหลักลิซ 2] 1 ครั้ง
402051	4	2	40205	402050	1	1723	106	3	4100011;4100011	5;2	701		1	将任意「暴伤套」装备升至+3	將任意「爆傷套」裝備升至+3	Upgrade any CRIT DMG Set piece to +3.	「会心ダメージセット」の任意装備が＋3に達する	임의의「크리티컬 대미지 세트」장비 +3까지 강화	อัปเกรดอุปกรณ์ [เซ็ตดาเมจคริ] ใดก็ได้ถึง +3
402060	4	2	40206	0	2	6	8000432	10	4199001;3000003	2;5000	260	8000432	1	获得10条「无须鳕」	獲得10條「無須鱈」	Obtain 10 "Hake".	「メルルーサ」を10匹獲得する	「민대구」 10마리 획득	ได้รับ [ปลาเฮก] 10 ตัว
402061	4	2	40206	402060	1	1412	5730016	2	4198001;3000003	25;10000	513	5530016	1	将「鳕鱼汉堡」升至评级C	將「鱈魚漢堡」升至評級C	Raise the "Crispy Cod Burger" rating to C.	「サクサクフィッシュバーガー」がランクCに達する	「대구버거」를 C급까지 업그레이드	อัป [เบอร์เกอร์ปลาคอด] ถึงระดับ C
403010	4	3	40301	0	2	1110	2040502	5	5600021;5600004	5;5	258	2040502	1	通关5次「乌鸦巷·饮品2」	通關5次「烏鴉巷·飲品2」	Clear "Ravens Alley - Drinks II" 5 times.	「カラス横丁･ドリンク2」を5回クリアする	「크로우로드 음료 2」 5회 클리어	ผ่านด่าน [ตรอกเรเวน-เครื่องดื่ม 2] 5 ครั้ง
403011	4	3	40301	403010	1	1412	5710011	2	4198001;3000003	25;10000	511	5510011	1	将「玫瑰红茶」升至评级C	將「玫瑰紅茶」升至評級C	Raise the "Rose Black Tea" rating to C.	「ローズ紅茶」がランクCに達する	「장미홍차」를 C급까지 업그레이드	อัป [แบล็กทีกุหลาบ] ถึงระดับ C
403020	4	3	40302	0	2	1110	2040508	5	5600104;5600083	5;5	258	2040508	1	通关5次「乌鸦巷·甜品2」	通關5次「烏鴉巷·甜品2」	Clear "Ravens Alley - Dessert II" 5 times.	「カラス横丁･デザート2」を5回クリアする	「크로우로드 디저트 2」 5회 클리어	ผ่านด่าน [ตรอกเรเวน-ขนมหวาน 2] 5 ครั้ง
403021	4	3	40302	403020	1	1412	5720011	2	4198001;3000003	25;10000	512	5520011	1	将「惊喜炸薯条」升至评级C	將「驚喜炸薯條」升至評級C	Raise the "Surprising French Fries" rating to C.	「サプライズフライドポテト」がランクCに達する	「서프라이즈 프렌치 프라이」을 C급까지 업그레이드	อัป [เฟรนช์ฟรายส์เซอร์ไพรส์] ถึงระดับ C
403030	4	3	40303	0	2	1110	2040506	5	5600103;5600102	5;5	258	2040506	1	通关5次「乌鸦巷·主食3」	通關5次「烏鴉巷·主食3」	Clear "Ravens Alley - Main Dish III" 5 times.	「カラス横丁･メインディッシュ3」を5回クリアする	「크로우로드 메인요리 3」 5회 클리어	ผ่านด่าน [ตรอกเรเวน-จานหลัก 3] 5 ครั้ง
403031	4	3	40303	403030	1	1412	5740011	2	4198001;3000003	25;10000	514	5540011	1	将「焦虑蓝莓司康」升至评级C	將「焦慮藍莓司康」升至評級C	Raise the "Anxious Blueberry Scone" rating to C.	「あせあせブルーベリースコーン」がランクCに達する	「초조의 블루베리 스콘」을 C급까지 업그레이드	อัป [สโคนบลูเบอร์รี่วิตกกังวล] ถึงระดับ C
403040	4	3	40304	0	1	1404	4	5	4104041;3000016	30;300	517	4	1	累计派送5单旧城区外卖	累計派送5單舊城區外賣	Complete 5 delivery orders in Oldtown.	オールドタウン出前を5回完了する	구시가지로 누적 5회 배달	ส่งอาหารในเขตเมืองโบราณ 5 ออเดอร์
403060	4	3	40306	0	2	1110	2015303	1	4100011;3000003	15;15000	253	2015303	1	通关1次「利兹大道3」	通關1次「利茲大道3」	Clear "Leids Avenue III" 1 time.	「リーズストリート3」を1回クリアする	「리즈 에비뉴 3」1회 클리어	ผ่านด่าน [ถนนสายหลักลิซ 3] 1 ครั้ง
403061	4	3	40306	403060	1	1724	106	1	4100011;4100011	10;4	701		1	将任意「暴伤套」装备升至1星	將任意「爆傷套」裝備升至1星	Upgrade any CRIT DMG Set piece to 1★.	「会心ダメージセット」の任意装備が★1に達する	임의의「크리티컬 대미지 세트」장비 1★으로 승급	อัปเกรดอุปกรณ์ [เซ็ตดาเมจคริ] ใดก็ได้ถึง 1★
403070	4	3	40307	0	2	6	8000441	10	4199001;3000003	3;5000	260	8000441	1	获得10条「雀鳝」	獲得10條「雀鱔」	Obtain 10 "Alligator Gars".	「ガーパイク」を10匹獲得する	「동갈치」 10마리 획득	ได้รับ [ปลาการ์] 10 ตัว
403071	4	3	40307	403070	1	1412	5730018	2	4198001;3000003	25;10000	513	5530018	1	将「雀鳝沙拉」升至评级C	將「雀鱔沙拉」升至評級C	Raise the "Alligator Gar Salad" rating to C.	「アリゲーターガーサラダ」がランクCに達する	「동갈치 샐러드」를 C급까지 업그레이드	อัป [สลัดปลาการ์] ถึงระดับ C
403080	4	3	40308	0	2	274		1	3000002;3000003	100;5000	212		1	参与1次「世界首领」	參與1次「世界首領」	Fight the World Boss 1 time.	「ワールドBOSS」に1回参加する	월드 보스 1회 참여	เข้าร่วม [เวิลด์บอส] 1 ครั้ง
404010	4	4	40401	0	2	1110	2040505	5	5600102;5600041	5;5	258	2040505	1	通关5次「乌鸦巷·主食2」	通關5次「烏鴉巷·主食2」	Clear "Ravens Alley - Main Dish II" 5 times.	「カラス横丁･メインディッシュ2」を5回クリアする	「크로우로드 메인요리 2」 5회 클리어	ผ่านด่าน [ตรอกเรเวน-จานหลัก 2] 5 ครั้ง
404011	4	4	40401	404010	1	1412	5710012	2	4198001;3000003	25;10000	511	5510012	1	将「蜜蜂红茶」升至评级C	將「蜜蜂紅茶」升至評級C	Raise the "Honey Black Tea" rating to C.	「はちみつ紅茶」がランクCに達する	「꿀벌홍차」를 C급까지 업그레이드	อัป [แบล็กทีน้ำผึ้ง] ถึงระดับ C
404020	4	4	40402	0	2	1110	2040503	5	5600101;5600021	5;5	258	2040503	1	通关5次「乌鸦巷·饮品3」	通關5次「烏鴉巷·飲品3」	Clear "Ravens Alley - Drinks III" 5 times.	「カラス横丁･ドリンク3」を5回クリアする	「크로우로드 음료 3」 5회 클리어	ผ่านด่าน [ตรอกเรเวน-เครื่องดื่ม 3] 5 ครั้ง
404021	4	4	40402	404020	1	1412	5720012	2	4198001;3000003	25;10000	512	5520012	1	将「惊喜炸鱼薯条」升至评级C	將「驚喜炸魚薯條」升至評級C	Raise the "Surprising Fish & Chips" rating to C.	「サプライズフィッシュアンドチップス」がランクCに達する	「서프라이즈 피시 앤 칩스」를 C급까지 업그레이드	อัป [ฟิชแอนด์ชิพส์] ถึงระดับ C
404030	4	4	40403	0	2	1110	2040509	5	5600044;5600104	5;5	258	2040509	1	通关5次「乌鸦巷·甜品3」	通關5次「烏鴉巷·甜品3」	Clear "Ravens Alley - Dessert III" 5 times.	「カラス横丁･デザート3」を5回クリアする	「크로우로드 디저트 3」 5회 클리어	ผ่านด่าน [ตรอกเรเวน-ขนมหวาน 3] 5 ครั้ง
404031	4	4	40403	404030	1	1412	5740012	2	4198001;3000003	25;10000	514	5540012	1	将「焦虑蓝莓奶油司康」升至评级C	將「焦慮藍莓奶油司康」升至評級C	Raise the "Anxious Blueberry Cream Scone" rating to C.	「あせあせベリークリームスコーン」がランクCに達する	「초조의 블루베리 크림스콘」을 C급까지 업그레이드	อัป [สโคนครีมบลูเบอร์รี่วิตกกังวล] ถึงระดับ C
404040	4	4	40404	0	1	1404	4	7	4104041;3000016	40;400	517	4	1	累计派送7单旧城区外卖	累計派送7單舊城區外賣	Complete 7 delivery orders in Oldtown.	オールドタウン出前を7回完了する	구시가지로 누적 7회 배달	ส่งอาหารในเขตเมืองโบราณ 7 ออเดอร์
404060	4	4	40406	0	2	1110	2015304	1	4100011;3000003	20;15000	253	2015304	1	通关1次「利兹大道4」	通關1次「利茲大道4」	Clear "Leids Avenue IV" 1 time.	「リーズストリート4」を1回クリアする	「리즈 에비뉴 4」1회 클리어	ผ่านด่าน [ถนนสายหลักลิซ 4] 1 ครั้ง
404061	4	4	40406	404060	1	1723	106	8	4100011;4100011	15;6	701		1	将任意「暴伤套」装备升至1星+3	將任意「爆傷套」裝備升至1星+3	Upgrade any CRIT DMG Set piece to 1★+3.	「会心ダメージセット」の任意装備が★1＋3に達する	임의의「크리티컬 대미지 세트」장비 1★을 +3까지 강화	อัปเกรดอุปกรณ์ [เซ็ตดาเมจคริ] ใดก็ได้ถึง 1★ +3
404070	4	4	40407	0	2	6	8000452	10	4199001;3000003	4;5000	260	8000452	1	获得10条「雅罗鱼」	獲得10條「雅羅魚」	Obtain 10 "Common Dace".	「ウグイ」を10匹獲得する	「황어」 10마리 획득	ได้รับ [ปลายาโระ] 10 ตัว
404071	4	4	40407	404070	1	1412	5730010	2	4198001;3000003	25;10000	513	5530010	1	将「香煎雅罗鱼」升至评级C	將「香煎雅羅魚」升至評級C	Raise the "Pan-fried Common Dace" rating to C.	「ウグイのソテー」がランクCに達する	「황어 전」을 C급까지 업그레이드	อัป [ปลายาโระทอด] ถึงระดับ C
405010	4	5	40501	0	2	1110	2040501	10	5600004;3000003	20;10000	258	2040501	1	通关10次「乌鸦巷·饮品1」	通關10次「烏鴉巷·飲品1」	Clear "Ravens Alley - Drinks I" 10 times.	「カラス横丁･ドリンク1」を10回クリアする	「크로우로드 음료 1」 10회 클리어	ผ่านด่าน [ตรอกเรเวน-ครื่องดื่ม 1] 10 ครั้ง
405011	4	5	40501	405010	1	1412	5710010	3	4198001;3000003	50;20000	511	5510010	1	将「安宁红茶」升至评级B	將「安寧紅茶」升至評級B	Raise the "Soothing Black Tea" rating to B.	「ほのぼの紅茶」がランクBに達する	「평안의 홍차」를 B급까지 업그레이드	อัป [แบล็กทีสุขใจ] ถึงระดับ B
405020	4	5	40502	0	2	1110	2040504	10	5600041;3000003	20;10000	258	2040504	1	通关10次「乌鸦巷·主食1」	通關10次「烏鴉巷·主食1」	Clear "Ravens Alley - Main Dish I" 10 times.	「カラス横丁･メインディッシュ1」を10回クリアする	「크로우로드 메인요리 1」 10회 클리어	ผ่านด่าน [ตรอกเรเวน-จานหลัก 1] 10 ครั้ง
405021	4	5	40502	405020	1	1412	5720010	3	4198001;3000003	50;20000	512	5520010	1	将「惊喜土豆泥」升至评级B	將「驚喜馬鈴薯泥」升至評級B	Raise the "Astonishing Mashed Potato" rating to B.	「サプライズのマッシュポテト」がランクBに達する	「서프라이즈 매쉬 포테이토」를 B급까지 업그레이드	อัป [มันบดสุดเซอร์ไพรส์] ถึงระดับ B
405030	4	5	40503	0	2	1110	2040507	10	5600083;3000003	20;10000	258	2040507	1	通关10次「乌鸦巷·甜品1」	通關10次「烏鴉巷·甜品1」	Clear "Ravens Alley - Dessert I" 10 times.	「カラス横丁･デザート1」を10回クリアする	「크로우로드 디저트 1」 10회 클리어	ผ่านด่าน [ตรอกเรเวน-ขนมหวาน 1] 10 ครั้ง
405031	4	5	40503	405030	1	1412	5740010	3	4198001;3000003	50;20000	514	5540010	1	将「焦虑司康」升至评级B	將「焦慮司康」升至評級B	Raise the "Anxious Scone" rating to B.	「あせあせスコーン」がランクBに達する	「초조의 스콘」을 B급까지 업그레이드	อัป [สโคนวิตกกังวล] ถึงระดับ B
405040	4	5	40504	0	1	1404	4	10	4104041;3000016	50;500	517	4	1	累计派送10单旧城区外卖	累計派送10單舊城區外賣	Complete 10 delivery orders in Oldtown.	オールドタウン出前を10回完了する	구시가지로 누적 10회 배달	ส่งอาหารในเขตเมืองโบราณ 10 ออเดอร์
405060	4	5	40506	0	2	1110	2015305	1	4100011;3000003	25;20000	253	2015305	1	通关1次「利兹大道5」	通關1次「利茲大道5」	Clear "Leids Avenue V" 1 time.	「リーズストリート5」を1回クリアする	「리즈 에비뉴 5」1회 클리어	ผ่านด่าน [ถนนสายหลักลิซ 5] 1 ครั้ง
405061	4	5	40506	405060	1	1724	106	2	4100011;4100011	20;8	701		1	将任意「暴伤套」装备升至2星	將任意「爆傷套」裝備升至2星	Upgrade any CRIT DMG Set piece to 2★.	「会心ダメージセット」の任意装備が★2に達する	임의의「크리티컬 대미지 세트」장비 2★까지 승급	อัปเกรดอุปกรณ์ [เซ็ตดาเมจคริ] ใดก็ได้ถึง 2★
405062	4	5	40506	405061	1	1725	106	1	4100032;3000003	1;12000	701		1	将任意「暴伤套」装备洗练1次	將任意「爆傷套」裝備洗練1次	Refine any CRIT DMG Set piece 1 time.	「会心ダメージセット」の任意装備を1回洗練する	임의의「크리티컬 대미지 세트」장비 제련 1회	รีไฟน์อุปกรณ์ [เซ็ตดาเมจคริ] ใดก็ได้ 1 ครั้ง
405070	4	5	40507	0	2	6	8000461	10	4199001;3000003	5;5000	260	8000461	1	获得10条「帝王鲑」	獲得10條「帝王鮭」	Obtain 10 "King Salmons".	「マスノスケ」を10匹獲得する	「왕연어」 10마리 획득	ได้รับ [คิงแซลมอน] 10 ตัว
405071	4	5	40507	405070	1	1412	5730009	2	4198001;3000003	25;10000	513	5530009	1	将「香蒜奶油帝王鲑」升至评级C	將「香蒜奶油帝王鮭」升至評級C	Raise the "Garlic Cream King Salmon" rating to C.	「マスノスケのガーリックソテー」がランクCに達する	「갈릭 크림 왕연어」를 C급까지 업그레이드	อัป [เพสโต้ครีมคิงแซลมอน] ถึงระดับ C
405080	4	5	40508	0	2	274		1	3000002;3000003	150;5000	212		1	参与1次「世界首领」	參與1次「世界首領」	Fight the World Boss 1 time.	「ワールドBOSS」に1回参加する	월드 보스 1회 참여	เข้าร่วม [เวิลด์บอส] 1 ครั้ง
501010	5	1	50101	0	2	1110	2050501	3	5600105;3000003	6;3000	268	2050501	1	通关3次「宴会馆·饮品1」	通關3次「宴會館·飲品1」	Clear "Banquet Hall - Drinks I" 3 times.	「宴の館･ドリンク1」を3回クリアする	「파티홀 음료 1」 3회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-เครื่องดื่ม 1] 3 ครั้ง
501011	5	1	50101	501010	1	1412	5710013	2	4198001;3000003	25;10000	511	5510013	1	将「能量饮料」升至评级C	將「能量飲料」升至評級C	Raise the "Energy Drink" rating to C.	「エネルギードリンク」がランクCに達する	「에너지 드링크」를 C급까지 업그레이드	อัป [เครื่องดื่มชูกำลัง] ถึงระดับ C
501020	5	1	50102	0	1	1404	5	1	4104041;3000016	10;100	517	5	1	累计派送1单中心区外卖	累計派送1單中心區外賣	Complete 1 delivery order in Central District.	中央区出前を1回完了する	센트럴 타운으로 누적 1회 배달	ส่งอาหารในเขตศูนย์กลาง 1 ออเดอร์
501030	5	1	50103	0	2	1110	2015401	1	4100011;3000003	5;10000	263	2015401	1	通关1次「白塔1」	通關1次「白塔1」	Clear "Ivorus I" 1 time.	「ホワイトタワー1」を1回クリアする	「브라이트 타워 1」1회 클리어	ผ่านด่าน [ไวท์ทาวเวอร์ 1] 1 ครั้ง
501040	5	1	50104	0	2	6	8000521	10	4199001;3000003	1;5000	270	8000521	1	获得10条「鲟鱼」	獲得10條「鱘魚」	Obtain 10 "Sturgeons".	「チョウザメ」を10匹獲得する	「철갑상어」 10마리 획득	ได้รับ [ปลาสเตอร์เจียน] 10 ตัว
501041	5	1	50104	501040	1	1412	5730003	2	4198001;3000003	25;10000	513	5530003	1	将「鲟鱼鱼子」升至评级C	將「鱘魚魚子」升至評級C	Raise the "Sturgeon Caviar" rating to C.	「キャビア」がランクCに達する	「철갑상어알」을 C급까지 업그레이드	อัป [ไข่ปลาสเตอร์เจียน] ถึงระดับ C
501050	5	1	50105	0	2	1106		1	3000013;3000003	200;5000	722		1	参与1次「幻影斗技场」	參與1次「幻影鬥技場」	Battle in the Phantom Clash 1 time.	「ファントム闘技場」に1回参加する	팬텀 투기장 1회 참여	เข้าร่วม [แฟนธอมอารีน่า] 1 ครั้ง
502010	5	2	50201	0	2	1110	2050504	3	5600108;3000003	6;3000	268	2050504	1	通关3次「宴会馆·主食1」	通關3次「宴會館·主食1」	Clear "Banquet Hall - Main Dish I" 3 times.	「宴の館･メインディッシュ1」を3回クリアする	「파티홀 메인요리 1」 3회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-จานหลัก 1] 3 ครั้ง
502011	5	2	50201	502010	1	1412	5720013	2	4198001;3000003	25;10000	512	5520013	1	将「沉静代餐奶昔」升至评级C	將「沉靜代餐奶昔」升至評級C	Raise the "Silent Diet Shakes" rating to C.	「おっとりミルクシェイク」がランクCに達する	「침착의 밀크쉐이크」를 C급까지 업그레이드	อัป [มิลก์เชคสงบสุข] ถึงระดับ C
502020	5	2	50202	0	2	1110	2050507	3	5600109;3000003	6;3000	268	2050507	1	通关3次「宴会馆·甜品1」	通關3次「宴會館·甜品1」	Clear "Banquet Hall - Dessert I" 3 times.	「宴の館･デザート1」を3回クリアする	「파티홀 디저트 1」 3회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-ขนมหวาน 1] 3 ครั้ง
502021	5	2	50202	502020	1	1412	5740013	2	4198001;3000003	25;10000	514	5540013	1	将「自省酸奶杯」升至评级C	將「自省優酪乳杯」升至評級C	Raise the "Reflective Yogurt" rating to C.	「自省ヨーグルト」がランクCに達する	「반성의 요거트」를 C급까지 업그레이드	อัป [โยเกิร์ตสะท้อนตัวเอง] ถึงระดับ C
502030	5	2	50203	0	1	1404	5	3	4104041;3000016	20;200	517	5	1	累计派送3单中心区外卖	累計派送3單中心區外賣	Complete 3 delivery orders in Central District.	中央区出前を3回完了する	센트럴 타운으로 누적 3회 배달	ส่งอาหารในเขตศูนย์กลาง 3 ออเดอร์
502050	5	2	50205	0	2	1110	2015402	1	4100011;3000003	10;10000	263	2015402	1	通关1次「白塔2」	通關1次「白塔2」	Clear "Ivorus II" 1 time.	「ホワイトタワー2」を1回クリアする	「브라이트 타워 2」1회 클리어	ผ่านด่าน [ไวท์ทาวเวอร์ 2] 1 ครั้ง
502051	5	2	50205	502050	1	1723	107	3	4100011;4100011	5;2	701		1	将任意「不屈套」装备升至+3	將任意「不屈套」裝備升至+3	Upgrade any Undaunted Set piece to +3.	「不屈セット」の任意装備が＋3に達する	임의의「불굴 세트」장비 +3까지 강화	อัปเกรดอุปกรณ์ [เซ็ตความอึด] ใดก็ได้ถึง +3
502060	5	2	50206	0	2	6	8000531	10	4199001;3000003	2;5000	270	8000531	1	获得10条「三花鲤鱼」	獲得10條「三花鯉魚」	Obtain 10 "Mirror Carps".	「三色錦鯉」を10匹獲得する	「꽃잉어」 10마리 획득	ได้รับ [ปลาคาร์ปสามลาย] 10 ตัว
502061	5	2	50206	502060	1	1412	5730022	2	4198001;3000003	25;10000	513	5530022	1	将「香炖三花鲤鱼」升至评级C	將「香燉三花鯉魚」升至評級C	Raise the "Braised Mirror Carp" rating to C.	「鯉の煮込み」がランクCに達する	「꽃잉어조림」을 C급까지 업그레이드	อัป [ปลาคาร์ปสามลายตุ๋น] ถึงระดับ C
502070	5	2	50207	0	2	1106		1	3000013;3000003	400;5000	722		1	参与1次「幻影斗技场」	參與1次「幻影鬥技場」	Battle in the Phantom Clash 1 time.	「ファントム闘技場」に1回参加する	팬텀 투기장 1회 참여	เข้าร่วม [แฟนธอมอารีน่า] 1 ครั้ง
503010	5	3	50301	0	2	1110	2050502	5	5600106;5600105	5;5	268	2050502	1	通关5次「宴会馆·饮品2」	通關5次「宴會館·飲品2」	Clear "Banquet Hall - Drinks II" 5 times.	「宴の館･ドリンク2」を5回クリアする	「파티홀 음료 2」 5회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-เครื่องดื่ม 2] 5 ครั้ง
503011	5	3	50301	503010	1	1412	5710014	2	4198001;3000003	25;10000	511	5510014	1	将「维C能量饮料」升至评级C	將「維C能量飲料」升至評級C	Raise the "Vitamin C Energy Drink" rating to C.	「VCドリンク」がランクCに達する	「비타민C 에너지 드링크」를 C급까지 업그레이드	อัป [เครื่องดื่มชูกำลังวิตามินซี] ถึงระดับ C
503020	5	3	50302	0	2	1110	2050508	5	5600110;5600109	5;5	268	2050508	1	通关5次「宴会馆·甜品2」	通關5次「宴會館·甜品2」	Clear "Banquet Hall - Dessert II" 5 times.	「宴の館･デザート2」を5回クリアする	「파티홀 디저트 2」 5회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-ขนมหวาน 2] 5 ครั้ง
503021	5	3	50302	503020	1	1412	5720014	2	4198001;3000003	25;10000	512	5520014	1	将「沉静草莓代餐奶昔」升至评级C	將「沉靜草莓代餐奶昔」升至評級C	Raise the "Silent Strawberry Diet Shakes" rating to C.	「おっとりイチゴシェイク」がランクCに達する	「침착의 딸기 그릭요거트」를 C급까지 업그레이드	อัป [มิลก์เชคเซเรนิตี้สตรอเบอร์รี่] ถึงระดับ C
503030	5	3	50303	0	2	1110	2050506	5	5600109;5600024	5;5	268	2050506	1	通关5次「宴会馆·主食3」	通關5次「宴會館·主食3」	Clear "Banquet Hall - Main Dish III" 5 times.	「宴の館･メインディッシュ3」を5回クリアする	「파티홀 메인요리 3」 5회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-จานหลัก 3] 5 ครั้ง
503031	5	3	50303	503030	1	1412	5740014	2	4198001;3000003	25;10000	514	5540014	1	将「自省芒果酸奶」升至评级C	將「自省芒果優酪乳」升至評級C	Raise the "Reflective Mango Yogurt" rating to C.	「自省マンゴーヨーグルト」がランクCに達する	「반성의 망고 요거트」를 C급까지 업그레이드	อัป [โยเกิร์ตมะม่วงสะท้อนตัวเอง] ถึงระดับ C
503040	5	3	50304	0	1	1404	5	5	4104041;3000016	30;300	517	5	1	累计派送5单中心区外卖	累計派送5單中心區外賣	Complete 5 delivery orders in Central District.	中央区出前を5回完了する	센트럴 타운으로 누적 5회 배달	ส่งอาหารในเขตศูนย์กลาง 5 ออเดอร์
503060	5	3	50306	0	2	1110	2015403	1	4100011;3000003	15;15000	263	2015403	1	通关1次「白塔3」	通關1次「白塔3」	Clear "Ivorus III" 1 time.	「ホワイトタワー3」を1回クリアする	「브라이트 타워 3」1회 클리어	ผ่านด่าน [ไวท์ทาวเวอร์ 3] 1 ครั้ง
503061	5	3	50306	503060	1	1724	107	1	4100011;4100011	10;4	701		1	将任意「不屈套」装备升至1星	將任意「不屈套」裝備升至1星	Upgrade any Undaunted Set piece to 1★.	「不屈セット」の任意装備が★1に達する	임의의「불굴 세트」장비 1★으로 승급	อัปเกรดอุปกรณ์ [เซ็ตความอึด] ใดก็ได้ถึง 1★
503070	5	3	50307	0	2	6	8000542	10	4199001;3000003	3;5000	270	8000542	1	获得10条「梅花鲈」	獲得10條「梅花鱸」	Obtain 10 "Eurasian Ruffes".	「ラッフ」を10匹獲得する	「러플」 10마리 획득	ได้รับ [ปลารูฟฟ์] 10 ตัว
503071	5	3	50307	503070	1	1412	5730020	2	4198001;3000003	25;10000	513	5530020	1	将「炸梅花鲈」升至评级C	將「炸梅花鱸」升至評級C	Raise the "Fried Ruffe" rating to C.	「ラッフの揚げ物」がランクCに達する	「러플 튀김」을 C급까지 업그레이드	อัป [ปลารูฟฟ์ทอด] ถึงระดับ C
503080	5	3	50308	0	2	1106		1	3000013;3000003	600;5000	722		1	参与1次「幻影斗技场」	參與1次「幻影鬥技場」	Battle in the Phantom Clash 1 time.	「ファントム闘技場」に1回参加する	팬텀 투기장 1회 참여	เข้าร่วม [แฟนธอมอารีน่า] 1 ครั้ง
504010	5	4	50401	0	2	1110	2050505	5	5600024;5600108	5;5	268	2050505	1	通关5次「宴会馆·主食2」	通關5次「宴會館·主食2」	Clear "Banquet Hall - Main Dish II" 5 times.	「宴の館･メインディッシュ2」を5回クリアする	「파티홀 메인요리 2」 5회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-จานหลัก 2] 5 ครั้ง
504011	5	4	50401	504010	1	1412	5710015	2	4198001;3000003	25;10000	511	5510015	1	将「多维能量饮料」升至评级C	將「多維能量飲料」升至評級C	Raise the "Multivitamin Energy Shot" rating to C.	「マルチビタミンドリンク」がランクCに達する	「종합비타민 에너지 드링크」를 C급까지 업그레이드	อัป [เครื่องดื่มชูกำลังวิตามินรวม] ถึงระดับ C
504020	5	4	50402	0	2	1110	2050503	5	5600107;5600106	5;5	268	2050503	1	通关5次「宴会馆·饮品3」	通關5次「宴會館·飲品3」	Clear "Banquet Hall - Drinks III" 5 times.	「宴の館･ドリンク3」を5回クリアする	「파티홀 음료 3」 5회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-เครื่องดื่ม 3] 5 ครั้ง
504021	5	4	50402	504020	1	1412	5720015	2	4198001;3000003	25;10000	512	5520015	1	将「沉静莓果代餐奶昔」升至评级C	將「沉靜莓果代餐奶昔」升至評級C	Raise the "Silent Berry Diet Shakes" rating to C.	「おっとりベリーシェイク」がランクCに達する	「침착의 베리 그릭요거트」를 C급까지 업그레이드	อัป [มิลก์เชคเซเรนิตี้เบอร์รี่] ถึงระดับ C
504030	5	4	50403	0	2	1110	2050509	5	5600111;5600110	5;5	268	2050509	1	通关5次「宴会馆·甜品3」	通關5次「宴會館·甜品3」	Clear "Banquet Hall - Dessert III" 5 times.	「宴の館･デザート3」を5回クリアする	「파티홀 디저트 3」 5회 클리어	ผ่านด่าน [สถานจัดเลี้ยง-ขนมหวาน 3] 5 ครั้ง
