id	desc	effects	refresh	isUnique	isUniqueAll	levelUpType	buffType	endType	endNum	endOrder	stackingType	sameBuffStackingType	effectTrigger	triggerCd	triggerClickType	effectTarget	effectType	triggerOrder	effectId	isClear	isStolen	isIgnore	removeByMaster	showId	showDesc	buffTags	status
9100897	夜间巡逻圣物-对敌方使用技能前，挂9100877-群体	10001					0				2	1	9455	2	3	102	1	2	9100877	0	0	1					1
9100898	夜间巡逻圣物-对敌方使用技能时，挂9100798-群体	10001					0				2	1	9455	2	3	102	1	2	9100798	0	0	1					1
9100899	夜间巡逻圣物-对敌方使用技能前，挂9100872，9100873-群体	10001					0				2	1	9455	2	3	102	1;1	2	9100872;9100873	0	0	1					1
9100900	夜间巡逻圣物-对敌方使用技能前，挂9100857-群体	10001					0				2	1	9455	2	3	102	1	2	9100857	0	0	1					1
9100901	夜间巡逻圣物-对敌方使用技能前，挂9100855-群体	10001					0				2	1	9455	2	3	102	1	2	9100851	0	0	1					1
9100902	夜间巡逻圣物-对敌方使用技能时，挂9100809-群体	10001					0				2	1	9455	2	3	102	1	2	9100809	0	0	1					1
9100903	夜间巡逻圣物-对敌方使用技能时，挂9100822;9100824;9100825-群体	10001					0				2	1	9455	2	3	102	1;1;1	2	9100822;9100824;9100825	0	0	1					1
9100904	夜间巡逻圣物-对敌方使用技能时，挂9100831-群体	10001					0				2	1	9455	2	3	102	1	2	9100831	0	0	1					1
112000801	旋风初成-2技能-buff1：造成最终伤害提升	412000801		1			1				2	1								1	1	0		101201	101201		1
112000802	旋风初成-大招-穿透率提升	412000802		1		2	1				2	1								1	1	0		100901	100901		1
112000803	旋风初成-被动天赋表-战斗开始时给友方全体挂112000804	10001					0				2	1	7322	3	3	202	1	2	112000804	0	0	1		61120008		2	1
112000804	旋风初成-被动-攻击力提升x%	412000803					0				2	1								0	0	1	1			2	1
112000805	旋风初成-大招-暴击率提升（不升级）	412000814		1		3	1				2	1								0	0	1		100501	100501		1
112000806	旋风初成-1星天赋表-战斗开始时，给自己加2点奥义能量	10001					0				2	1	7322	3	3	301	2	2	210010102	0	0	1				2	1
112000807	旋风初成-4星天赋表-释放奥义技能后，给自己加1点奥义能量	10001					0				2	1	1105	2	3	301	2	2	210010101	0	0	1				2	1
112000808	旋风初成-4星天赋表-释放奥义技能后，驱散友方全体2层减益效果	10001					0				2	1	1105	2	3	202	2	2	206030102	0	0	1				2	1
112000809	旋风初成-6星天赋表-每回合开始时，给友方全体挂112000810	10001					0				2	1	1102	3	3	202	1	2	112000810	0	0	1				2	1
112000810	旋风初成-6星效果-防御力和生命值提升4%，可叠加5层	412000804;412000805					1				2	3								0	0	1		12000801	112000801	2	1
112000811	旋风初成-1技能-恐惧1/1/2回合	412000806		1			2				2	1								1	1	0		210304	210304		1
9100905	夜间巡逻圣物-造成伤害时，对除自己外其他友方挂触发器	10001					0				2	1	1003	3	3	251	1	2	9100906	0	0	1					1
9100906	夜间巡逻圣物-伤害标记	10001					0				2	1								0	0	1					1
8100203	噩梦回响：我方单位自身携带增益效果数量达到3个时，造成伤害提升15%	10001		1			0				2	1	9459			301	1	1	8100206	0	0	1					1
8100204	噩梦回响：我方单位自身携带增益效果数量达到5个时，造成伤害提升15%	10001		1			0				2	1	9459			301	1	1	8100206	0	0	1					1
8100205	噩梦回响：我方单位自身携带增益效果数量达到7个时，造成伤害提升15%	10001		1			0				2	1	9459			301	1	1	8100206	0	0	1					1
8100206	噩梦回响：造成伤害提升15%	411501156		0			0	1002	99	3	2	3								0	0	1		101201	101201		1
8100207	噩梦回响-处于【冰封】状态的敌方单位受到伤害提升80%	10001		1			0				2	1	7002			301	1	2	8100208	0	0	1					1
8100208	噩梦回响-受到伤害提升80%	411502172		0			2	7005	1		2	1								0	0	1		201101	320036		1
8100209	噩梦回响：未携带减益效果的我方目标造成伤害提升20%	10001		1			0				2	1	9461			301	1	1	8100210	0	0	1					1
8100210	噩梦回响：造成伤害提升20%	411501158		0			1	1002	99	3	2	3								0	0	1		101201	101201		1
7100148	【猫乐园-特殊被动】释放2星技能提升穿透效果，最高10层	10001		0			1				2	1	9318			301	1	2	7100150	1	1	0		300014	7100148		1
7100149	【猫乐园-特殊被动】释放3星技能提升攻击力，最高10层	10001		0			1				2	1	9319			301	1	2	7100151	1	1	0		300014	7100149		1
7100150	【猫乐园-特殊被动】穿透提升15%最高10层，999回合	411203155		0			1				2	3								1	1	0		100901	100901		1
7100151	【猫乐园-特殊被动】攻击力提升30%最高10层，999回合	401102152		0			1				2	3								1	1	0		100101	100101		1
112500801	架刑罪赎-2技能-忍耐率降低，3回合，最高5层	412500801		1			2				2	3								1	1	0		201001	201001		1
112500802	架刑罪赎-初始被动天赋表-战斗开始时，给友方全体挂112500803	10001					0				2	1	7322	3	3	202	1	2	112500803	0	0	1		61125008			1
112500803	架刑罪赎-被动效果-穿透率提升，按施法者一定比例	412500802					0				2	1								0	0	1					1
112500804	架刑罪赎-1星天赋表-战斗开始时，给自己回复2点sp	10001					0				2	1	7322	3	3	301	2	2	210010102	0	0	1					1
112500805	架刑罪赎-4星天赋表，释放奥义技能后，获得112500806	10001					0				2	1	1105	2	3	301	1	2	112500806	0	0	1					1
112500806	架刑罪赎-4星-穿透率提升，可叠加2层	412500803					1				2	3								1	1	0		100901	100901		1
112500807	架刑罪赎-6星天赋表-战斗开始时，给所有蓝色友方挂112500808，112500810，112500812	10001					0				2	1	7322	3	3	240	1;1;1	2	112500808;112500810;112500812	0	0	1					1
112500808	架刑罪赎-6星-主动释放技能，是单体，是攻击牌，是1星，则给目标挂112500809	10001					0				2	1	9468	2	3	-1	1	1	112500809	0	0	1					1
112500809	架刑罪赎-6星-1星 防御力降低x%	412500804					2	7432	1	1	2	1								0	0	1		200201	200201		1
112500810	架刑罪赎-6星-主动释放技能，是单体，是攻击牌，是2星，则给目标挂112500811	10001					0				2	1	9468	2	3	-1	1	1	112500811	0	0	1					1
112500811	架刑罪赎-6星-2星 防御力降低x%	412500805					2	7432	1	1	2	1								0	0	1		200201	200201		1
112500812	架刑罪赎-6星-主动释放技能，是单体，是攻击牌，是3星，则给目标挂112500813	10001					0				2	1	9468	2	3	-1	1	1	112500813	0	0	1					1
112500813	架刑罪赎-6星-3星 防御力降低x%	412500806					2	7432	1	1	2	1								0	0	1		200201	200201		1
380400801	巧克力-专武被动1-释放42804008前，给自己挂380400802	10001					0				2	1	1008	2	3	301	1	2	380400802	0	0	1				2	1
380400802	巧克力-专武效果-造成破碎伤害提升+8%	380400801					0	1002	1	2	2	1								0	0	1				2	1
380400803	巧克力-专武被动2-战斗开始时，如果友方全蓝色，给自己挂380400804	10001					0				2	1	9294	3	3	301	1	2	380400804	0	0	1				2	1
380400804	巧克力-专武效果-穿透率+5%	380400802					0				2	1								0	0	1				2	1
380400805	巧克力-专武被动1-释放42804008前，给自己挂380400806	10001					0				2	1	1008	2	3	301	1	2	380400806	0	0	1				2	1
380400806	巧克力-专武效果-造成破碎伤害提升+16%	380400803					0	1002	1	2	2	1								0	0	1				2	1
380400807	巧克力-专武被动2-战斗开始时，如果友方全蓝色，给自己挂380400808	10001					0				2	1	9294	3	3	301	1	2	380400808	0	0	1				2	1
380400808	巧克力-专武效果-穿透率+10%	380400804					0				2	1								0	0	1				2	1
380500801	香草-专武被动1-释放41805008前，给自己挂380500802	10001					0				2	1	1008	2	3	301	1	2	380500802	0	0	1				2	1
380500802	香草-专武效果-造成最终伤害提升+8%	380500801					0	1002	1	2	2	1								0	0	1				2	1
380500803	香草-专武被动2-战斗开始时，给所有蓝色友方挂380500804	10001					0				2	1	7322	3	3	240	1	2	380500804	0	0	1				2	1
380500804	香草-专武效果-忍耐率+6%	380500802					0				2	1								0	0	1				2	1
380500805	香草-专武被动1-释放41805008前，给自己挂380500806	10001					0				2	1	1008	2	3	301	1	2	380500806	0	0	1				2	1
380500806	香草-专武效果-造成最终伤害提升+16%	380500803					0	1002	1	2	2	1								0	0	1				2	1
380500807	香草-专武被动2-战斗开始时，给所有蓝色友方挂380500808	10001					0				2	1	7322	3	3	240	1	2	380500808	0	0	1				2	1
380500808	香草-专武效果-忍耐率+12%	380500804					0				2	1								0	0	1				2	1
312500801	架刑罪赎-专武被动1-释放41125008前，给自己挂312500802	10001					0				2	1	1008	2	3	301	1	2	312500802	0	0	1				2	1
312500802	架刑罪赎-专武效果-造成穿刺伤害提升+8%	312500801					0	1002	1	2	2	1								0	0	1				2	1
312500803	架刑罪赎-专武被动2-战斗开始时，给所有蓝色友方挂312500804	10001					0				2	1	7322	3	3	240	1	2	312500804	0	0	1				2	1
312500804	架刑罪赎-专武效果-防御力+4%	312500802					0				2	1								0	0	1				2	1
312500805	架刑罪赎-专武被动1-释放41125008前，给自己挂312500806	10001					0				2	1	1008	2	3	301	1	2	312500806	0	0	1				2	1
312500806	架刑罪赎-专武效果-造成穿刺伤害提升+16%	312500803					0	1002	1	2	2	1								0	0	1				2	1
312500807	架刑罪赎-专武被动2-战斗开始时，给所有蓝色友方挂312500808	10001					0				2	1	7322	3	3	240	1	2	312500808	0	0	1				2	1
312500808	架刑罪赎-专武效果-防御力+8%	312500804					0				2	1								0	0	1				2	1
312000801	旋风初成-专武被动1-释放41120008前，给自己挂312000802	10001					0				2	1	1008	2	3	301	1	2	312000802	0	0	1				2	1
312000802	旋风初成-专武效果-造成最终伤害提升+8%	312000801					0	1002	1	2	2	1								0	0	1				2	1
312000803	旋风初成-专武被动2-战斗开始时，给所有友方挂312000804	10001					0				2	1	7322	3	3	202	1	2	312000804	0	0	1				2	1
312000804	旋风初成-专武效果-生命值+2.5%	312000802					0				2	1								0	0	1				2	1
312000805	旋风初成-专武被动1-释放41120008前，给自己挂312000806	10001					0				2	1	1008	2	3	301	1	2	312000806	0	0	1				2	1
312000806	旋风初成-专武效果-造成最终伤害提升+16%	312000803					0	1002	1	2	2	1								0	0	1				2	1
312000807	旋风初成-专武被动2-战斗开始时，给所有蓝色友方挂312000808	10001					0				2	1	7322	3	3	202	1	2	312000808	0	0	1				2	1
312000808	旋风初成-专武效果-生命值+5%	312000804					0				2	1								0	0	1				2	1
112000812	旋风初成-0星额外被动-战斗开始时，自身战斗员星级为num1，系统id的Num2是社团特训，则给友方全体挂112000813	10001					0				2	1	9463	3	3	202	1	2	112000813	0	0	1	1			2	1
112000813	攻击力提升	412000807					0				2	1								0	0	1	1			2	1
112000814	旋风初成-1星额外被动-战斗开始时，自身战斗员星级为num1，系统id的Num2是社团特训，则给友方全体挂112000813	10001					0				2	1	9463	3	3	202	1	2	112000815	0	0	1	1			2	1
112000815	攻击力提升	412000808					0				2	1								0	0	1	1			2	1
112000816	旋风初成-2星额外被动-战斗开始时，自身战斗员星级为num1，系统id的Num2是社团特训，则给友方全体挂112000813	10001					0				2	1	9463	3	3	202	1	2	112000817	0	0	1	1			2	1
112000817	攻击力提升	412000809					0				2	1								0	0	1	1			2	1
112000818	旋风初成-3星额外被动-战斗开始时，自身战斗员星级为num1，系统id的Num2是社团特训，则给友方全体挂112000813	10001					0				2	1	9463	3	3	202	1	2	112000819	0	0	1	1			2	1
112000819	攻击力提升	412000810					0				2	1								0	0	1	1			2	1
112000820	旋风初成-4星额外被动-战斗开始时，自身战斗员星级为num1，系统id的Num2是社团特训，则给友方全体挂112000813	10001					0				2	1	9463	3	3	202	1	2	112000821	0	0	1	1			2	1
112000821	攻击力提升	412000811					0				2	1								0	0	1	1			2	1
112000822	旋风初成-5星额外被动-战斗开始时，自身战斗员星级为num1，系统id的Num2是社团特训，则给友方全体挂112000813	10001					0				2	1	9463	3	3	202	1	2	112000823	0	0	1	1			2	1
112000823	攻击力提升	412000812					0				2	1								0	0	1	1			2	1
112000824	旋风初成-6星额外被动-战斗开始时，自身战斗员星级为num1，系统id的Num2是社团特训，则给友方全体挂112000813	10001					0				2	1	9463	3	3	202	1	2	112000825	0	0	1	1			2	1
112000825	攻击力提升	412000813					0				2	1								0	0	1	1			2	1
8100211	噩梦回响-我方单位造成的【穿刺伤害】提升15%，自身携带护盾时额外提升15%。	813061151		0			1				2	1	9466			301	1	2	8100212	0	0	1		102601	320067		1
8100212	噩梦回响-造成的【穿刺伤害】提升15%	813061151		0			1	9467	1		2	1								0	0	1		102601	320067		1
8100213	噩梦回响：我方单位携带的任一增益效果达到4层及以上时，该单位造成伤害提升20%	10001		1			0				2	1	9465			301	1	1	8100214	0	0	1					1
8100214	噩梦回响：造成伤害提升20%	411501158		0			1	9469	99	3	2	1								0	0	1		101201	320041		1
8100215	噩梦回响：攻击力被降低的敌方单位受到伤害提升20%	10001		1			0				2	1	9464			301	1	1	8100216	0	0	1					1
8100216	噩梦回响：受到伤害提升20%	411502164		0			2	9470	1	2	2	1								0	0	1		201101	320036		1
111900801	星月夜-1技能-星芒（中立专属不可清除），可叠8层，不可升星	10001				3	0				2	3								0	0	1		11900801	111900801		1
111900802	星月夜-2技能-最终伤害提升，3层，3回合	411900801		1			1				2	3								1	1	0		101201	101201		1
111900803	星月夜-初始被动天赋表-获得111900801时，给自己挂111900804，1个技能1次	10001					0				2	1	7002	2	3	301	1	1	111900804	0	0	1	1	61119008			1
111900804	星月夜-被动效果-攻击力提升，可叠加5层	411900802					0				2	3								0	0	1	1				1
111900805	星月夜-1星天赋表-1星标记	10001					0				2	1								0	0	1	1				1
111900806	星月夜-4星天赋表-战斗开始时，给其他三相友方挂111900812	10001					0				2	1	7322	3	3	330	1	2	111900812	0	0	1	1				1
111900807	星月夜-4星效果-使用攻击技能牌时，如果自己战斗员id不是119008，那么给友方119008挂111900808	10001					0				2	1	9471	2	3	318	1	2	111900808	0	0	1	1				1
111900808	星月夜-4星天赋表-获得111900808时，给自己挂1层111900801，每回合最多2次	10001					0				2	3	7002	3	3	301	1	2	111900801	0	0	1	1				1
111900809	星月夜-4星天赋表-回合结束前，若自身111900801层数>6，则给自己回复1点sp	10001					0				2	1	9472	3	3	301	2	2	210010101	0	0	1	1				1
111900810	星月夜-6星天赋表-释放技能前，给自己挂111900811	10001					0				2	1	1003	2	3	301	1	1	111900811	0	0	1	1				1
111900811	星月夜-6星效果，每有1层111900801，暴击率提升，暴击伤害提升，技能结束后清除	411900803;411900804	1				0	1002	1	1	2	1								0	0	1	1				1
111900812	星月夜-4星天赋表-获得自身时，给蓝色自身挂111900807	10001					0				2	1	9299	3	3	325	1	2	111900807	0	0	1	1				1
112300801	絵空事-技能1-伤害传递主效果	412300801					2	9478	1	2	2	1								1	1	0		12300801	112300801		1
112300802	絵空事-技能1-4星效果-技能结束时，给自己挂1层112300809，每个技能1次	10001					0				2	1	1002	2	3	301	1	2	112300809	0	0	1				2	1
112300803	絵空事-技能2-防御力降低5%，3层，3回合	412300802					2				2	3								1	1	0		200201	200201		1
112300804	絵空事-初始被动天赋表-战斗开始时，给所有三相友方挂112300805	10001					0				2	1	7322	3	3	245	1	2	112300805	0	0	1	1	61123008		2	1
112300805	絵空事-初始被动-暴击伤害提升x%	412300803					0				2	1								0	0	1	1			2	1
112300806	絵空事-1星天赋表-1星标记	10001					0				2	1								0	0	1	1			2	1
112300807	絵空事-4星天赋表-4星标记(暂时废弃）	10001					0				2	1								0	0	1	1				1
112300808	絵空事-4星效果-单体技能释放时，若目标身上有112300801，给自己挂112300802	10001					0				2	1	9479	2	3	301	1	1	112300802	0	0	1	1			2	1
112300809	絵空事-4星效果-攻击力提升，可叠加3层	412300804				3	1				2	3								1	1	0	1	100101	100101	2	1
112300810	絵空事-6星天赋表-释放单体技能后，目标身上有112300801，技能是单体，则给对方施加212300804，1回合1次	10001					0				2	1	9473	3	3	-1	2	2	212300804	0	0	1	1			2	1
112300811	絵空事-大招-目标身上有112300801时，获得1sp	10001					0				2	1	9530	3	3	301	2	1	210010101	0	0	1	1			2	1
311900801	星月夜-专武被动1-释放41119008前，给自己挂311900802	10001					0				2	1	1008	2	3	301	1	2	311900802	0	0	1				2	1
311900802	星月夜-专武效果-造成最终伤害提升+8%	311900801					0	1002	1	2	2	1								0	0	1				2	1
311900803	星月夜-专武被动2-战斗开始时，给所有蓝色友方挂311900809	10001					0				2	1	7322	3	3	240	1	2	311900809	0	0	1				2	1
311900804	星月夜-专武效果-暴击伤害+4%，可叠加4层	311900802					0				2	3								0	0	1				2	1
311900805	星月夜-专武被动1-释放41119008前，给自己挂311900806	10001					0				2	1	1008	2	3	301	1	2	311900806	0	0	1				2	1
311900806	星月夜-专武效果-造成最终伤害提升+16%	311900803					0	1002	1	2	2	1								0	0	1				2	1
311900807	星月夜-专武被动2-战斗开始时，给所有蓝色友方挂311900810	10001					0				2	1	7322	3	3	240	1	2	311900810	0	0	1				2	1
311900808	星月夜-专武效果-暴击伤害+8%，可叠加4层	311900804					0				2	3								0	0	1				2	1
311900809	星月夜1级被动2-标记buff，获得自身时给友方119008挂311900804，1回合1次	10001					0				2	1	9299	3	3	318	1	2	311900804	0	0	1				2	1
311900810	星月夜2级被动2-标记buff，获得自身时给友方119008挂311900808，1回合1次	10001					0				2	1	9299	3	3	318	1	2	311900808	0	0	1				2	1
312300801	絵空事-专武被动1-释放42123008前，给自己挂312300802	10001					0				2	1	1008	2	3	301	1	2	312300802	0	0	1				2	1
312300802	絵空事-专武效果-造成最终伤害提升+8%	312300801					0	1002	1	2	2	1								0	0	1				2	1
312300803	絵空事-专武被动2-战斗开始时，友方全蓝色，给自己挂312300804	10001					0				2	1	9294	3	3	301	1	2	312300804	0	0	1				2	1
312300804	絵空事-专武效果-穿透率+5%	312300802					0				2	3								0	0	1				2	1
312300805	絵空事-专武被动1-释放42123008前，给自己挂312300806	10001					0				2	1	1008	2	3	301	1	2	312300806	0	0	1				2	1
312300806	絵空事-专武效果-造成最终伤害提升+16%	312300803					0	1002	1	2	2	1								0	0	1				2	1
312300807	絵空事-专武被动2-战斗开始时，友方全蓝色，给自己挂312300808	10001					0				2	1	9294	3	3	301	1	2	312300808	0	0	1				2	1
312300808	絵空事-专武效果-穿透率+10%	312300804					0				2	3								0	0	1				2	1
1010097	up卡专属加成——穿透率+15%	411203158		0			1				2	1								0	0	1		100901	320068		1
8100217	噩梦回响：敌方单位有1层忍耐率降低的减益效果，该单位受到伤害提升15%，最多提升45%	10001		1			0				2	1	9475			301	1	1	8100220	0	0	1					1
8100220	噩梦回响：受到伤害提升10%	411502164		0			2				2	3								0	0	1		201101	320036		1
8100223	噩梦回响-受到间接伤害提升30%	412202152					2				2	3								0	0	1		201901	320027		1
8100224	噩梦回响，怪物通用，暴击率降低50%	416030161					2				2	3								0	0	1		200501	320037		1
312900201	深渊誓约-专武被动1-释放42129002前，对自己挂1回合312900202	10001					0				2	1	1008	2	3	301	1	1	312900202	0	0	1				2	1
312900202	深渊誓约-专武效果-造成愤怒伤害+10%	312900201					0	1002	1	1	2	1								0	0	1				2	1
312900203	深渊誓约-专武被动2-回合开始时，对自己挂312900204	10001					0				2	1	1102	3	3	301	1	1	312900204	0	0	1				2	1
312900204	深渊誓约-专武效果-全部能力+0.6%，可叠加3层	312900202;312900203;312900204;312900205;312900206;312900207;312900208;312900209;312900210;312900211;312900212;312900213;312900214					0				2	3								0	0	1				2	1
312900205	深渊誓约-专武被动1-释放42129002前，对自己挂1回合312900206	10001					0				2	1	1008	2	3	301	1	1	312900206	0	0	1				2	1
312900206	深渊誓约-专武效果-造成愤怒伤害+20%	312900215					0	1002	1	1	2	1								0	0	1				2	1
312900207	深渊誓约-专武被动2-回合开始时，对自己挂312900208	10001					0				2	1	1102	3	3	301	1	1	312900208	0	0	1				2	1
312900208	深渊誓约-专武效果-全部能力+1.2%，可叠加3层	312900216;312900217;312900218;312900219;312900220;312900221;312900222;312900223;312900224;312900225;312900226;312900227;312900228					0				2	3								0	0	1				2	1
12015001	怪谈事件簿-免疫类-免疫debuff	407020154					0				2	1								0	0	1		110203	110203		1
12015002	怪谈事件簿-免疫类-免疫buff	407020156					0				2	1								0	0	1		210312	210312		1
12015003	怪谈事件簿-免疫类-免疫护盾	407020101					0				2	1								0	0	1		210320	210320		1
12015004	怪谈事件簿-免疫类-免疫治疗	407020102					0				2	1								0	0	1		210319	210319		1
12015005	怪谈事件簿-免疫类-免疫持续治疗（缺描述）	407020103					0				2	1								0	0	1		210319	210319		1
12015006	怪谈事件簿-免疫类-免疫控制	407020151					0				2	1								0	0	1		110204	110204		1
12015007	怪谈事件簿-控制类-【恐惧】	404040151					2				2	1								1	1	0		210304	210304		1
12015008	怪谈事件簿-控制类-【封印】	404030151					2				2	1								1	1	0		210306	210306		1
12015009	怪谈事件簿-控制类-【怯场】	404050151					2				2	1								1	1	0		210307	210307		1
12015010	怪谈事件簿-控制类-【失明】	404060151					2				2	1								1	1	0		210305	210305		1
12015011	怪谈事件簿-控制类-【沉默】	404070151					2				2	1								1	1	0		210303	210303		1
12015012	怪谈事件簿-控制类-【眩晕】	404010151					2				2	1								1	1	0		210301	210301		1
110400701	浪花约会-1技能-泡影效果（无法行动，暴击率抵抗降低）受击后解除	410400701;410400702				3	2	9116	1	3	2	1								1	1	0		110400701	110400701		1
110400702	浪花约会-大招-感染2回合	410400703;410400704				3	2				2	1								1	1	0		210319	210319		1
110400703	浪花约会-初始被动天赋表（跳字）-战斗开始时，给所有蓝色友方挂110400704	10001					0				2	1	7322	3	3	240	1	2	110400704	0	0	1		61104007		2	1
110400704	浪花约会-被动效果-防御力提升	410400705					0				2	1								0	0	1				2	1
110400705	浪花约会-1星天赋表-战斗开始时，获得2点sp	10001					0				2	1	7322	3	3	301	2	2	210010102	0	0	1				2	1
110400706	浪花约会-3星天赋表-战斗开始时，自己随机一张71104007升星1次	10001					0				2	1	1102	3	3	301	2	2	210400704	0	0	1				2	1
110400707	浪花约会-5星天赋表-5星标记	10001				3	0				2	1								0	0	1				2	1
12015132	怪谈事件簿-特殊词条-触发器-攻击时为目标施加2回合造成伤害降低LV1	10001					0				2	1	7319			-1	1	1	12015133	0	0	1		341007	12015203		1
12015133	怪谈事件簿-特殊词条-效果-2回合造成伤害降低15%	411501165					2				2	1								1	1	0		201201	201201		1
12015134	怪谈事件簿-特殊词条-触发器-普通敌人开场获得1点奥义能量	10001					0				2	1	1102			301	2	1	210010101	0	0	1					1
12015135	怪谈事件簿-特殊词条-触发器-攻击时为目标施加2回合受到伤害提升LV1	10001					0				2	1	7319			-1	1	1	12015136	0	0	1		341007	12015204		1
12015136	怪谈事件簿-特殊词条-效果-2回合受到伤害提升15%	411502168					2				2	1								1	1	0		201101	201101		1
12015137	怪谈事件簿-特殊词条-效果-受到治疗量提升50%	411602109					1				2	1								0	0	1		101401	101401		1
12015138	怪谈事件簿-特殊词条-触发器-死亡后敌方全体获得受到伤害降低LV1	10001					0				2	1	1007			202	1	1	12015139	0	0	1		341007	12015205		1
12015139	怪谈事件簿-特殊词条-效果-受到伤害降低20%	411502163					1				2	1								1	1	0		101101	101101		1
12015140	怪谈事件簿-特殊词条-触发器-每回合开始时获得自身最大生命值15%的护盾	10001					0				2	1	1102			301	1	1	12015141	0	0	1		341007	12015206		1
12015141	怪谈事件簿-特殊词条-效果-自身最大生命值15%的护盾	305040152					1				2	1								1	1	0		110202	110202		1
12015142	怪谈事件簿-特殊词条-触发器-死亡后敌方全体获得造成伤害提升LV1	10001					0				2	1	1007			202	1	1	12015143	0	0	1		341007	12015207		1
12015143	怪谈事件簿-特殊词条-效果-造成伤害提升20%	411501158					1				2	1								1	1	0		101201	101201		1
12015144	怪谈事件簿-特殊词条-触发器-每回合清除自身1层减益状态	10001					0				2	1	1102			301	2	1	206030101	0	0	1		341007	12015208		1
12015145	怪谈事件簿-特殊词条-触发器-敌方单位死亡时，我方全体受到自身最大生命值15%的伤害	10001					0				2	1	1007			102	2	1	311410602	0	0	1		341007	12015209		1
12015146	怪谈事件簿-特殊词条-触发器-每2回合驱散敌方全体1层减益效果	10001					0				2	1	1102	1		301	2	1	206030101	0	0	1		341007	12015210		1
12015147	怪谈事件簿-特殊词条-触发器-我方战斗员击杀敌方时自身获得2回合受到伤害提升30%（上限1层）	10001					0				2	1	9086			301	1	1	12015148	0	0	1		341007	12015211		1
12015148	怪谈事件簿-特殊词条-效果-2回合受到伤害提升30%（上限1层）	411502169					2				2	1								1	1	0		201101	201101		1
12015149	怪谈事件簿-特殊词条-触发器-我方战斗员击杀敌方时自身获得2回合造成伤害降低30%（上限1层）	10001					0				2	1	9086			301	1	1	12015150	0	0	1		341007	12015212		1
12015150	怪谈事件簿-特殊词条-效果-2回合造成伤害降低30%（上限1层）	411501166					2				2	1								1	1	0		201201	201201		1
12015151	怪谈事件簿-特殊词条-触发器-携带减益效果的我方单位受到伤害提升20%	10001					0				2	1	9500			301	1	1	12015152	0	0	1		341007	12015213		1
12015152	怪谈事件簿-特殊词条-效果-受到伤害提升20%	411502164					2	9487	1		2	1								0	0	1		201101	201101		1
12015153	怪谈事件簿-特殊词条-触发器-携带增益效果的敌方单位造成伤害提升20%	10001					0				2	1	9459			301	1	1	12015154	0	0	1		341007	12015214		1
12015154	怪谈事件簿-特殊词条-效果-造成伤害提升20%	411501158					1	1002	1		2	1								0	0	1		101201	101201		1
12015155	怪谈事件簿-特殊词条-触发器-敌方单位血量低于30%时造成伤害提升30%	10001					0				2	1	7422			301	1	1	12015156	0	0	1		341007	12015215		1
12015156	怪谈事件簿-特殊词条-效果-造成伤害提升30%	411501160					1	9256	1		2	1								0	0	1		101201	101201		1
12015013	怪谈事件簿-控制类-敌方攻击时会造成冰封效果	10001					0				2	1	1001	2		101	1	2	12015007	0	0	1		300014	12015013		1
12015014	怪谈事件簿-控制类-冰封效果2回合	404010101					2				2	1	9089	3		101	1;1	2	111100204;111100205	0	0	1		210309;3000131;3000132	210309		1
12015015	怪谈事件簿-效果类-BOSS受到伤害，大幅提升全体敌方防御力	10001					0				2	1	1004	2		202	1	2	12015016	0	0	1		300014	12015015		1
12015016	怪谈事件簿-效果类-大幅提升全体敌方防御力	12015016					1				2	1								0	0	1		100201	100201		1
12015017	怪谈事件簿-效果类-自身释放3星技能时，敌方获得大量治疗	10001					0				2	1	9319	2		102	2	2	12015017	0	0	1		300014	12015017		1
12015018	怪谈事件簿-效果类-自身释放1星技能时，敌方攻击力提升LV1	10001					0				2	1	9319	2		102	1	2	12015019	0	0	1		300014	12015018		1
12015019	怪谈事件簿-效果类-攻击力提升10%LV1	12015019					1				2	1								0	0	1		100101	100101		1
12015020	怪谈事件簿-效果类-造成的属性克制伤害提升LV1	12015140;12015141;12015142					1				2	1								0	0	1		300014	12015020		1
12015021	怪谈事件簿-效果类-造成的属性克制伤害提升LV2	12015143;12015144;12015145					1				2	1								0	0	1		300014	12015021		1
12015022	怪谈事件簿-效果类-造成的属性克制伤害提升LV3	12015146;12015147;12015148					1				2	1								0	0	1		300014	12015022		1
12015023	怪谈事件簿-效果类-敌方免疫受到的debuff	409020152					1				2	1								0	0	1		110203	110203		1
12015024	怪谈事件簿-效果类-敌方受到伤害均摊	12015024					1				2	1	1102	1		202	1	2	12015024	0	0	1		300014	12015024		1
12015025	怪谈事件簿-效果类-敌方受到伤害时会反伤	12015025					1				2	1								0	0	1		300014	12015025		1
12015026	怪谈事件簿-效果类-BOSS生命值低于50%时，暴击提升100%	10001					0				2	1	1015	1		301	1	2	12015027	0	0	1		300014	12015026		1
12015027	怪谈事件簿-效果类-暴击提升100%	12015027					1				2	1								0	0	1		100501	100501		1
12015028	怪谈事件簿-效果类-受到诅咒伤害降低LV1	12015028					1				2	1								0	0	1		101901	12015028		1
12015029	怪谈事件簿-效果类-受到诅咒伤害降低LV2	12015029					1				2	1								0	0	1		101901	12015028		1
12015030	怪谈事件簿-效果类-受到诅咒伤害降低LV3	12015030					1				2	1								0	0	1		101901	12015028		1
12015031	怪谈事件簿-效果类-无法使用增益技能	12015031					2				2	1								0	0	1		210306	210306		1
