Id	roleId	attackId	hitId	delayHitId	aoeHitId	aoeDelayHitId	bulletId	effectScale	isAoe	attackType	actionId	readyId	readyFrame	scriptName	actionSe	hitSe	readySe	superSkillBgm	soundCard	weight	interval	camSkillId	ifScale	ifLobby	status
42411020	1020	102021	0	0	0	0	0	1	0	1	321020	prepare	0	0	eo_1020_atk_skill_02					3	8	61100002	1	0	1
40412020	1020	102001	0	0	0	0	0	1	0	3	301020	prepare	0	0	eo_1020_atk_skill_00					0.5	8	61100002	1	0	1
41412020	1020	102011	0	0	0	0	0	1	0	1	311020	prepare	0	0	eo_1020_atk_skill_01					3	8	61100002	1	0	1
42412020	1020	102021	0	0	0	0	0	1	0	1	321020	prepare	0	0	eo_1020_atk_skill_02					3	8	61100002	1	0	1
401021	1021	102121	102122	0	0	0	0	1	0	1	301021	prepare	0	0	eo_1021_atk_skill_00					3	8	61100002	1	0	1
411021	1021	102111	102112	0	0	0	0	1	0	1	311021	prepare	0	0	eo_1021_atk_skill_01					3	8	61100002	1	0	1
421021	1021	102121	102122	0	0	0	0	1	0	1	321021	prepare	0	0	eo_1021_atk_skill_01					3	8	61100002	1	0	1
401022	1022	102231	0	0	0	102232	0	1	1	5	301022	prepare	0	0	eo_1022_atk_skill_00					3	8	61100002	1	0	1
411022	1022	102211	0	0	0	0	0	1	0	1	311022	prepare	0	0	eo_1022_atk_skill_01					3	8	61100002	1	0	1
421022	1022	102221	0	0	0	0	0	1	0	1	321022	prepare	0	0	eo_1022_atk_skill_02					3	8	61100002	1	0	1
40411022	1022	102231	0	0	0	102232	0	1	1	5	301022	prepare	0	0	eo_1022_atk_skill_00					3	8	61100002	1	0	1
41411022	1022	102211	0	0	0	0	0	1	0	1	311022	prepare	0	0	eo_1022_atk_skill_01					3	8	61100002	1	0	1
42411022	1022	102221	0	0	0	0	0	1	0	1	321022	prepare	0	0	eo_1022_atk_skill_02					3	8	61100002	1	0	1
40412022	1022	102231	0	0	0	102232	0	1	1	5	301022	prepare	0	0	eo_1022_atk_skill_00					3	8	61100002	1	0	1
41412022	1022	102211	0	0	0	0	0	1	0	1	311022	prepare	0	0	eo_1022_atk_skill_01					3	8	61100002	1	0	1
42412022	1022	102221	0	0	0	0	0	1	0	1	321022	prepare	0	0	eo_1022_atk_skill_02					3	8	61100002	1	0	1
401023	1023	102331	0	0	0	0	0	1	0	1	301023	prepare	0	0	eo_1023_atk_skill_00					3	8	61100002	1	0	1
411023	1022	102311	0	0	0	0	0	1	0	1	311023	prepare	0	0	eo_1023_atk_skill_01					3	8	61100002	1	0	1
421023	1023	102321	102322	0	0	0	102324	1	0	2	321023	prepare	0	0	eo_1023_atk_skill_02					2	8	61100002	1	0	1
40411023	1023	102331	0	0	0	0	0	1	0	1	301023	prepare	0	0	eo_1023_atk_skill_00					3	8	61100002	1	0	1
41411023	1022	102311	0	0	0	0	0	1	0	1	311023	prepare	0	0	eo_1023_atk_skill_01					3	8	61100002	1	0	1
42411023	1023	102321	102322	0	0	0	102324	1	0	2	321023	prepare	0	0	eo_1023_atk_skill_02					2	8	61100002	1	0	1
40412023	1023	102331	0	0	0	0	0	1	0	1	301023	prepare	0	0	eo_1023_atk_skill_00					3	8	61100002	1	0	1
41412023	1022	102311	0	0	0	0	0	1	0	1	311023	prepare	0	0	eo_1023_atk_skill_01					3	8	61100002	1	0	1
42412023	1023	102321	102322	0	0	0	102324	1	0	2	321023	prepare	0	0	eo_1023_atk_skill_02					2	8	61100002	1	0	1
40431023	1023	102331	0	0	0	0	0	1	0	1	301023	prepare	0	0	eo_1023_atk_skill_00					3	8	61100002	1	0	1
41431023	1022	102311	0	0	0	0	0	1	0	1	311023	prepare	0	0	eo_1023_atk_skill_01					3	8	61100002	1	0	1
42431023	1023	102321	102322	0	0	0	102324	1	0	2	321023	prepare	0	0	eo_1023_atk_skill_02					2	8	61100002	1	0	1
40432023	1023	102331	0	0	0	0	0	1	0	1	301023	prepare	0	0	eo_1023_atk_skill_00					3	8	61100002	1	0	1
41432023	1022	102311	0	0	0	0	0	1	0	1	311023	prepare	0	0	eo_1023_atk_skill_01					3	8	61100002	1	0	1
42432023	1023	102321	102322	0	0	0	102324	1	0	2	321023	prepare	0	0	eo_1023_atk_skill_02					2	8	61100002	1	0	1
401025	1025	102521	102522	0	0	0	0	1	0	1	301025	prepare	0	0	eo_1025_atk_skill_02	eo_1025_hit_skill_01				3	8	61100002	1	0	1
411025	1025	102511	0	0	0	0	0	1	0	1	311025	prepare	0	0	eo_1025_atk_skill_01					3	8	61100002	1	0	1
421025	1025	102541	0	0	0	0	0	1	0	5	321025	prepare	0	0	eo_1025_atk_skill_03					3	8	61100002	1	0	1
401024	1024	102431	0	0	0	0	0	1	0	1	301024	prepare	0	0	eo_1024_atk_skill_03					3	8	61100002	1	0	1
411024	1024	102411	0	0	0	0	0	1	0	1	311024	prepare	0	0	eo_1024_atk_skill_01					2	8	61100002	1	0	1
421024	1024	102421	0	0	0	0	0	1	0	3	321024	prepare	0	0	eo_1024_atk_skill_02					0.5	8	61100002	1	0	1
40411024	1024	102431	0	0	0	0	0	1	0	1	301024	prepare	0	0	eo_1024_atk_skill_03					3	8	61100002	1	0	1
41411024	1024	102411	0	0	0	0	0	1	0	1	311024	prepare	0	0	eo_1024_atk_skill_01					2	8	61100002	1	0	1
42411024	1024	102421	0	0	0	0	0	1	0	3	321024	prepare	0	0	eo_1024_atk_skill_02					0.5	8	61100002	1	0	1
40412024	1024	102431	0	0	0	0	0	1	0	1	301024	prepare	0	0	eo_1024_atk_skill_03					3	8	61100002	1	0	1
41412024	1024	102411	0	0	0	0	0	1	0	1	311024	prepare	0	0	eo_1024_atk_skill_01					2	8	61100002	1	0	1
42412024	1024	102421	0	0	0	0	0	1	0	3	321024	prepare	0	0	eo_1024_atk_skill_02					0.5	8	61100002	1	0	1
40431024	1024	102431	0	0	0	0	0	1	0	1	301024	prepare	0	0	eo_1024_atk_skill_03					3	8	61100002	1	0	1
41431024	1024	102411	0	0	0	0	0	1	0	1	311024	prepare	0	0	eo_1024_atk_skill_01					2	8	61100002	1	0	1
42431024	1024	102421	0	0	0	0	0	1	0	3	321024	prepare	0	0	eo_1024_atk_skill_02					0.5	8	61100002	1	0	1
40432024	1024	102431	0	0	0	0	0	1	0	1	301024	prepare	0	0	eo_1024_atk_skill_03					3	8	61100002	1	0	1
41432024	1024	102411	0	0	0	0	0	1	0	1	311024	prepare	0	0	eo_1024_atk_skill_01					2	8	61100002	1	0	1
42432024	1024	102421	0	0	0	0	0	1	0	3	321024	prepare	0	0	eo_1024_atk_skill_02					0.5	8	61100002	1	0	1
401026	1026	102631	0	0	0	0	0	1	0	1	301026	prepare	0	0	eo_1026_atk_skill_00					3	8	61100002	1	0	1
411026	1026	102611	102612	0	0	0	102614	1	0	2	311026	prepare	0	0	eo_1026_atk_skill_01					2	8	61100002	1	0	1
421026	1026	102621	102622	0	0	0	0	1	0	3	321026	prepare	0	0	eo_1026_atk_skill_02					0.5	8	61100002	1	0	1
401027	1027	0	0	0	0	0	401914	1	0	2	301027	prepare	0	0	eo_1027_atk_skill_01	eo_1027_hit_skill_01				2	8	61110002	1	0	1
411027	1027	0	0	0	0	0	401914	1	0	2	311027	prepare	0	0	eo_1027_atk_skill_01	eo_1027_hit_skill_01				2	8	61110002	1	0	1
401028	1028	102331	0	0	0	0	0	1	0	1	301023	prepare	0	0	eo_1023_atk_skill_00					3	8	61100002	1	0	1
411028	1028	102311	0	0	0	0	0	1	0	1	311023	prepare	0	0	eo_1023_atk_skill_01					3	8	61100002	1	0	1
421028	1028	102321	102322	0	0	0	102324	1	0	2	321023	prepare	0	0	eo_1023_atk_skill_02					2	8	61100002	1	0	1
401029	1029	102431	0	0	0	0	0	1	0	1	301024	prepare	0	0	eo_1024_atk_skill_03					3	8	61100002	1	0	1
411029	1029	102411	0	0	0	0	0	1	0	1	311024	prepare	0	0	eo_1024_atk_skill_01					2	8	61100002	1	0	1
421029	1029	102421	0	0	0	0	0	1	0	3	321024	prepare	0	0	eo_1024_atk_skill_02					0.5	8	61100002	1	0	1
401030	1030	103031	103032	0	0	0	0	1	1	1	301030	prepare	0	0	eo_1030_atk_skill_00					3	8	61100002	1	0	1
411030	1030	103011	0	0	0	0	0	1	0	1	311030	prepare	0	0	eo_1030_atk_skill_01					2	8	61100002	1	0	1
421030	1030	103021	0	0	0	0	0	1	0	1	321030	prepare	0	0	eo_1030_atk_skill_02					0.5	8	61100002	1	0	1
40411030	1030	103031	103032	0	0	0	0	1	1	1	301030	prepare	0	0	eo_1030_atk_skill_00					3	8	61100002	1	0	1
41411030	1030	103011	0	0	0	0	0	1	0	1	311030	prepare	0	0	eo_1030_atk_skill_01					2	8	61100002	1	0	1
42411030	1030	103021	0	0	0	0	0	1	0	1	321030	prepare	0	0	eo_1030_atk_skill_02					0.5	8	61100002	1	0	1
40412030	1030	103031	103032	0	0	0	0	1	1	1	301030	prepare	0	0	eo_1030_atk_skill_00					3	8	61100002	1	0	1
41412030	1030	103011	0	0	0	0	0	1	0	1	311030	prepare	0	0	eo_1030_atk_skill_01					2	8	61100002	1	0	1
42412030	1030	103021	0	0	0	0	0	1	0	1	321030	prepare	0	0	eo_1030_atk_skill_02					0.5	8	61100002	1	0	1
401031	1031	103131	103132	0	0	0	0	1	0	5	301031	prepare	0	0	eo_1031_atk_skill_00					3	8	61100002	1	0	1
411031	1031	103111	0	103112	0	0	0	1	0	5	311031	prepare	0	0	eo_1031_atk_skill_01	eo_1031_hit_skill_01				2	8	61100002	1	0	1
421031	1031	103121	103122	0	0	0	0	1	0	5	321031	prepare	0	0	eo_1031_atk_skill_02					0.5	8	61100002	1	0	1
40411031	1031	103131	103132	0	0	0	0	1	0	5	301031	prepare	0	0	eo_1031_atk_skill_00					3	8	61100002	1	0	1
41411031	1031	103111	0	103112	0	0	0	1	0	5	311031	prepare	0	0	eo_1031_atk_skill_01	eo_1031_hit_skill_01				2	8	61100002	1	0	1
42411031	1031	103121	103122	0	0	0	0	1	0	5	321031	prepare	0	0	eo_1031_atk_skill_02					0.5	8	61100002	1	0	1
40412031	1031	103131	103132	0	0	0	0	1	0	5	301031	prepare	0	0	eo_1031_atk_skill_00					3	8	61100002	1	0	1
41412031	1031	103111	0	103112	0	0	0	1	0	5	311031	prepare	0	0	eo_1031_atk_skill_01	eo_1031_hit_skill_01				2	8	61100002	1	0	1
42412031	1031	103121	103122	0	0	0	0	1	0	5	321031	prepare	0	0	eo_1031_atk_skill_02					0.5	8	61100002	1	0	1
401040	1040	104031	104032	0	0	0	0	1	0	1	301040	prepare	0	0	eo_1040_atk_skill_00					3	8	61100002	1	0	1
411040	1040	104011	0	0	0	0	0	1	0	5	311040	prepare	0	0	eo_1040_atk_skill_01					2	8	61100002	1	0	1
421040	1040	104021	104032	0	0	0	0	1	0	1	321040	prepare	0	0	eo_1040_atk_skill_02					0.5	8	61100002	1	0	1
40411040	1040	104031	104032	0	0	0	0	1	0	1	301040	prepare	0	0	eo_1040_atk_skill_00					3	8	61100002	1	0	1
41411040	1040	104011	0	0	0	0	0	1	0	5	311040	prepare	0	0	eo_1040_atk_skill_01					2	8	61100002	1	0	1
42411040	1040	104021	104032	0	0	0	0	1	0	1	321040	prepare	0	0	eo_1040_atk_skill_02					0.5	8	61100002	1	0	1
40412040	1040	104031	104032	0	0	0	0	1	0	1	301040	prepare	0	0	eo_1040_atk_skill_00					3	8	61100002	1	0	1
41412040	1040	104011	0	0	0	0	0	1	0	5	311040	prepare	0	0	eo_1040_atk_skill_01					2	8	61100002	1	0	1
42412040	1040	104021	104032	0	0	0	0	1	0	1	321040	prepare	0	0	eo_1040_atk_skill_02					0.5	8	61100002	1	0	1
40511040	1040	104031	104032	0	0	0	0	1	0	1	301040	prepare	0	0	eo_1040_atk_skill_00					3	8	61100002	1	0	1
41511040	1040	104011	0	0	0	0	0	1	0	5	311040	prepare	0	0	eo_1040_atk_skill_01					2	8	61100002	1	0	1
42511040	1040	104021	104032	0	0	0	0	1	0	1	321040	prepare	0	0	eo_1040_atk_skill_02					0.5	8	61100002	1	0	1
40421040	1040	104031	104032	0	0	0	0	1	0	1	301040	prepare	0	0	eo_1040_atk_skill_00					3	8	61100002	1	0	1
41421040	1040	104011	0	0	0	0	0	1	0	5	311040	prepare	0	0	eo_1040_atk_skill_01					2	8	61100002	1	0	1
42421040	1040	104021	104032	0	0	0	0	1	0	1	321040	prepare	0	0	eo_1040_atk_skill_02					0.5	8	61100002	1	0	1
401041	1041	104131	0	104132	0	0	0	1	1	1	301041	prepare	0	0	eo_1041_atk_skill_00					3	8	61110002	1	0	1
411041	1041	104111	104112	0	0	0	0	1	1	1	311041	prepare	0	0	eo_1041_atk_skill_01					3	8	61110002	1	0	1
421041	1041	104121	0	0	0	0	0	1	0	1	321041	prepare	0	0	eo_1041_atk_skill_02					3	8	61110002	1	0	1
40411041	1041	104101	0	104132	0	0	0	1	1	4	30411041	prepare	0	0	eo_1041_atk_skill_00					3	8	61110002	1	0	1
41411041	1041	104111	104112	0	0	0	0	1	1	1	31411041	prepare	0	0	eo_1041_atk_skill_01					3	8	61110002	1	0	1
42411041	1041	104121	0	0	0	0	0	1	0	1	32411041	prepare	0	0	eo_1041_atk_skill_02					3	8	61110002	1	0	1
40412041	1041	104131	0	104132	0	0	0	1	1	1	301041	prepare	0	0	eo_1041_atk_skill_00					3	8	61110002	1	0	1
41412041	1041	104111	104112	0	0	0	0	1	1	1	311041	prepare	0	0	eo_1041_atk_skill_01					3	8	61110002	1	0	1
42412041	1041	104121	0	0	0	0	0	1	0	1	321041	prepare	0	0	eo_1041_atk_skill_02					3	8	61110002	1	0	1
401042	1042	104231	0	0	0	0	0	1	0	1	301042	prepare	0	0	eo_1042_atk_skill_00					3	8	61100002	1	0	1
411042	1042	104211;1042151	104212	0	0	0	104214	1	0	2	311042	prepare	0	0	eo_1042_atk_skill_01					3	8	61100002	1	0	1
421042	1042	104221	0	0	0	0	0	1	0	3	321042	prepare	0	0	eo_1042_atk_skill_02					3	8	61100002	1	0	1
40411042	1042	104231	0	0	0	0	0	1	0	1	301042	prepare	0	0	eo_1042_atk_skill_00					3	8	61100002	1	0	1
41411042	1042	104211;1042151	104212	0	0	0	104214	1	0	2	311042	prepare	0	0	eo_1042_atk_skill_01					3	8	61100002	1	0	1
42411042	1042	104221	0	0	0	0	0	1	0	3	321042	prepare	0	0	eo_1042_atk_skill_02					3	8	61100002	1	0	1
40412042	1042	104231	0	0	0	0	0	1	0	1	301042	prepare	0	0	eo_1042_atk_skill_00					3	8	61100002	1	0	1
41412042	1042	104211;1042151	104212	0	0	0	104214	1	0	2	311042	prepare	0	0	eo_1042_atk_skill_01					3	8	61100002	1	0	1
42412042	1042	104221	0	0	0	0	0	1	0	3	321042	prepare	0	0	eo_1042_atk_skill_02					3	8	61100002	1	0	1
401043	1043	104331	0	0	0	0	0	1	0	1	301043	prepare	0	0	eo_1043_atk_skill_00					3	8	61100002	1	0	1
411043	1043	104311	0	0	0	0	0	1	0	1	311043	prepare	0	0	eo_1043_atk_skill_01					3	8	61100002	1	0	1
421043	1043	104321	0	0	0	0	0	1	0	1	321043	prepare	0	0	eo_1043_atk_skill_02					3	8	61100002	1	0	1
40411043	1043	104331	0	0	0	0	0	1	0	1	301043	prepare	0	0	eo_1043_atk_skill_00					3	8	61100002	1	0	1
41411043	1043	104311	0	0	0	0	0	1	0	1	311043	prepare	0	0	eo_1043_atk_skill_01					3	8	61100002	1	0	1
42411043	1043	104321	0	0	0	0	0	1	0	1	321043	prepare	0	0	eo_1043_atk_skill_02					3	8	61100002	1	0	1
40412043	1043	104331	0	0	0	0	0	1	0	1	301043	prepare	0	0	eo_1043_atk_skill_00					3	8	61100002	1	0	1
41412043	1043	104311	0	0	0	0	0	1	0	1	311043	prepare	0	0	eo_1043_atk_skill_01					3	8	61100002	1	0	1
42412043	1043	104321	0	0	0	0	0	1	0	1	321043	prepare	0	0	eo_1043_atk_skill_02					3	8	61100002	1	0	1
401044	1044	104431	104432	0	0	0	0	1	0	1	301044	prepare	0	0	eo_1044_atk_skill_00					3	8	61100002	1	0	1
411044	1044	104411	0	104412	0	0	0	1	0	1	311044	prepare	0	0	eo_1044_atk_skill_01					3	8	61100002	1	0	1
421044	1044	104421	0	0	0	0	0	1	0	3	321044	prepare	0	0	eo_1044_atk_skill_02					3	8	61100002	1	0	1
401045	1045	104531	104532	0	0	0	104534	1	1	2	301045	prepare	0	0	eo_1045_atk_skill_00	eo_1045_hit_skill_00				3	8	61100002	1	0	1
411045	1045	104511	0	0	0	0	0	1	0	1	311045	prepare	0	0	eo_1045_atk_skill_01	eo_1045_hit_skill_01				3	8	61100002	1	0	1
421045	1045	104521	104522	0	0	0	104524	1	1	2	321045	prepare	0	0	eo_1045_atk_skill_02	eo_1045_hit_skill_02				3	8	61100002	1	0	1
40411045	1045	104531	104532	0	0	0	104534	1	1	2	301045	prepare	0	0	eo_1045_atk_skill_00	eo_1045_hit_skill_00				3	8	61100002	1	0	1
41411045	1045	104511	0	0	0	0	0	1	0	1	311045	prepare	0	0	eo_1045_atk_skill_01	eo_1045_hit_skill_01				3	8	61100002	1	0	1
42411045	1045	104521	104522	0	0	0	104524	1	1	2	321045	prepare	0	0	eo_1045_atk_skill_02	eo_1045_hit_skill_02				3	8	61100002	1	0	1
40412045	1045	104531	104532	0	0	0	104534	1	1	2	301045	prepare	0	0	eo_1045_atk_skill_00	eo_1045_hit_skill_00				3	8	61100002	1	0	1
41412045	1045	104511	0	0	0	0	0	1	0	1	311045	prepare	0	0	eo_1045_atk_skill_01	eo_1045_hit_skill_01				3	8	61100002	1	0	1
42412045	1045	104521	104522	0	0	0	104524	1	1	2	321045	prepare	0	0	eo_1045_atk_skill_02	eo_1045_hit_skill_02				3	8	61100002	1	0	1
40421045	1045	104531	104532	0	0	0	104534	1	1	2	301045	prepare	0	0	eo_1045_atk_skill_00	eo_1045_hit_skill_00				3	8	61100002	1	0	1
41421045	1045	104511	0	0	0	0	0	1	0	1	311045	prepare	0	0	eo_1045_atk_skill_01	eo_1045_hit_skill_01				3	8	61100002	1	0	1
42421045	1045	104521	104522	0	0	0	104524	1	1	2	321045	prepare	0	0	eo_1045_atk_skill_02	eo_1045_hit_skill_02				3	8	61100002	1	0	1
401046	1046	104631	104632	0	0	0	1046341;1046342;1046343;1046344;1046345;1046346	1	0	2	301046	prepare	0	0	eo_1046_atk_skill_03					3	8	61100002	1	0	1
411046	1046	104611	0	0	0	0	0	1	0	1	311046	prepare	0	0	eo_1046_atk_skill_01					3	8	61100002	1	0	1
421046	1046	104621;104623	104622	0	0	0	104624	1	0	3	321046	prepare	0	0	eo_1046_atk_skill_02					3	8	61100002	1	0	1
401050	1050	105031	0	0	105032	0	0	1	1	1	301050	prepare	0	0	eo_1050_atk_skill_03					3	8	61100002	1	0	1
411050	1050	105011	0	0	0	0	0	1	0	1	311050	prepare	0	0	eo_1050_atk_skill_01					3	8	61100002	1	0	1
421050	1050	105021	105022	0	0	0	0	1	0	3	321050	prepare	0	0	eo_1050_atk_skill_02					0.5	8	61100002	1	0	1
40411050	1050	105031	0	0	105032	0	0	1	1	1	301050	prepare	0	0	eo_1050_atk_skill_03					3	8	61100002	1	0	1
41411050	1050	105011	0	0	0	0	0	1	0	1	311050	prepare	0	0	eo_1050_atk_skill_01					3	8	61100002	1	0	1
42411050	1050	105021	105022	0	0	0	0	1	0	3	321050	prepare	0	0	eo_1050_atk_skill_02					0.5	8	61100002	1	0	1
40412050	1050	105031	0	0	105032	0	0	1	1	1	301050	prepare	0	0	eo_1050_atk_skill_03					3	8	61100002	1	0	1
41412050	1050	105011	0	0	0	0	0	1	0	1	311050	prepare	0	0	eo_1050_atk_skill_01					3	8	61100002	1	0	1
42412050	1050	105021	105022	0	0	0	0	1	0	3	321050	prepare	0	0	eo_1050_atk_skill_02					0.5	8	61100002	1	0	1
401051	1051	105131	105132	0	0	0	105134	1	0	2	301051	prepare	0	0	eo_1051_atk_skill_03					2	8	61100002	1	0	1
411051	1051	105111	105112	0	0	0	105114	1	0	2	311051	prepare	0	0	eo_1051_atk_skill_01					2	8	61100002	1	0	1
421051	1051	105121	105122	0	0	0	0	1	0	3	321051	prepare	0	0	eo_1051_atk_skill_02					0.5	8	61100002	1	0	1
40411051	1051	105131	105132	0	0	0	105134	1	0	2	301051	prepare	0	0	eo_1051_atk_skill_03					2	8	61100002	1	0	1
41411051	1051	105111	105112	0	0	0	105114	1	0	2	311051	prepare	0	0	eo_1051_atk_skill_01					2	8	61100002	1	0	1
42411051	1051	105121	105122	0	0	0	0	1	0	3	321051	prepare	0	0	eo_1051_atk_skill_02					0.5	8	61100002	1	0	1
40412051	1051	105131	105132	0	0	0	105134	1	0	2	301051	prepare	0	0	eo_1051_atk_skill_03					2	8	61100002	1	0	1
41412051	1051	105111	105112	0	0	0	105114	1	0	2	311051	prepare	0	0	eo_1051_atk_skill_01					2	8	61100002	1	0	1
42412051	1051	105121	105122	0	0	0	0	1	0	3	321051	prepare	0	0	eo_1051_atk_skill_02					0.5	8	61100002	1	0	1
401052	1052	105231	0	0	0	0	0	1	1	2	301052	prepare	0	0	eo_1052_atk_skill_03					3	8	61100002	1	0	1
411052	1052	105211	0	0	0	0	0	1	0	1	311052	prepare	0	0	eo_1052_atk_skill_01					3	8	61100002	1	0	1
421052	1052	105221	0	0	0	0	0	1	1	3	321052	prepare	0	0	eo_1052_atk_skill_02					3	8	61100002	1	0	1
491052	1052	0	0	0	0	0	0	1	0	3	391052	prepare	0	0						3	8	61100002	1	0	1
40411052	1052	105231	0	0	0	0	0	1	1	2	301052	prepare	0	0	eo_1052_atk_skill_03					3	8	61100002	1	0	1
41411052	1052	105211	0	0	0	0	0	1	0	1	311052	prepare	0	0	eo_1052_atk_skill_01					3	8	61100002	1	0	1
42411052	1052	105221	0	0	0	0	0	1	1	3	321052	prepare	0	0	eo_1052_atk_skill_02					3	8	61100002	1	0	1
49411052	1052	0	0	0	0	0	0	1	0	3	391052	prepare	0	0						3	8	61100002	1	0	1
40412052	1052	105231	0	0	0	0	0	1	1	2	301052	prepare	0	0	eo_1052_atk_skill_03					3	8	61100002	1	0	1
41412052	1052	105211	0	0	0	0	0	1	0	1	311052	prepare	0	0	eo_1052_atk_skill_01					3	8	61100002	1	0	1
42412052	1052	105221	0	0	0	0	0	1	1	3	321052	prepare	0	0	eo_1052_atk_skill_02					3	8	61100002	1	0	1
49412052	1052	0	0	0	0	0	0	1	0	3	391052	prepare	0	0						3	8	61100002	1	0	1
401053	1053	105331	0	0	0	0	0	1	1	2	301053	prepare	0	0	eo_1053_atk_skill_03					3	8	61100002	1	0	1
411053	1053	105311	0	0	0	0	0	1	0	1	311053	prepare	0	0	eo_1053_atk_skill_01					3	8	61100002	1	0	1
421053	1053	105321	105322	0	0	0	105324	1	0	2	321053	prepare	0	0	eo_1053_atk_skill_02					3	8	61100002	1	0	1
491053	1053	0	0	0	0	0	0	1	0	3	391053	prepare	0	0						3	8	61100002	1	0	1
40421053	1053	105331	0	0	0	0	0	1	1	2	301053	prepare	0	0	eo_1053_atk_skill_03					3	8	61100002	1	0	1
41421053	1053	105311	0	0	0	0	0	1	0	1	311053	prepare	0	0	eo_1053_atk_skill_01					3	8	61100002	1	0	1
42421053	1053	105321	105322	0	0	0	105324	1	0	2	321053	prepare	0	0	eo_1053_atk_skill_02					3	8	61100002	1	0	1
49421053	1053	0	0	0	0	0	0	1	0	3	391053	prepare	0	0						3	8	61100002	1	0	1
40422053	1053	105331	0	0	0	0	0	1	1	2	301053	prepare	0	0	eo_1053_atk_skill_03					3	8	61100002	1	0	1
41422053	1053	105311	0	0	0	0	0	1	0	1	311053	prepare	0	0	eo_1053_atk_skill_01					3	8	61100002	1	0	1
42422053	1053	105321	105322	0	0	0	105324	1	0	2	321053	prepare	0	0	eo_1053_atk_skill_02					3	8	61100002	1	0	1
49422053	1053	0	0	0	0	0	0	1	0	3	391053	prepare	0	0						3	8	61100002	1	0	1
401054	1054	105431	0	0	0	0	0	1	0	1	301054	prepare	0	0	eo_1054_atk_skill_00					3	8	61100002	1	0	1
411054	1054	105411	105412	0	0	0	105414	1	0	2	311054	prepare	0	0	eo_1054_atk_skill_01					3	8	61100002	1	0	1
421054	1054	105421	105422	0	0	0	0	1	0	5	321054	prepare	0	0	eo_1054_atk_skill_02					3	8	61100002	1	0	1
402054	1054	105431	0	0	0	0	0	1	0	1	301054	prepare	0	0	eo_1054_atk_skill_00					3	8	61100002	1	0	1
412054	1054	105411	105412	0	0	0	105414	1	0	2	311054	prepare	0	0	eo_1054_atk_skill_01					3	8	61100002	1	0	1
422054	1054	105421	105422	0	0	0	0	1	0	5	321054	prepare	0	0	eo_1054_atk_skill_02					3	8	61100002	1	0	1
401055	1055	105531	105532	0	0	0	0	1	0	5	301055	prepare	0	0	eo_1055_atk_skill_00					3	8	61100002	1	0	1
411055	1055	105511	105512	0	0	0	105514	1	0	2	311055	prepare	0	0	eo_1055_atk_skill_01					3	8	61100002	1	0	1
421055	1055	105521	0	0	0	0	0	1	0	3	321055	prepare	0	0	eo_1055_atk_skill_02					3	8	61100002	1	0	1
402055	1055	105531	105532	0	0	0	0	1	0	5	301055	prepare	0	0	eo_1055_atk_skill_00					3	8	61100002	1	0	1
412055	1055	105511	105512	0	0	0	105514	1	0	2	311055	prepare	0	0	eo_1055_atk_skill_01					3	8	61100002	1	0	1
422055	1055	105521	0	0	0	0	0	1	0	3	321055	prepare	0	0	eo_1055_atk_skill_02					3	8	61100002	1	0	1
401056	1056	105631	105632	0	0	0	0	1	0	1	301056	prepare	0	0	eo_1056_atk_skill_03					3	8	61100002	1	0	1
411056	1056	105611	0	0	0	0	0	1	0	1	311056	prepare	0	0	eo_1056_atk_skill_01					3	8	61100002	1	0	1
421056	1056	105621	0	0	0	0	0	1	0	1	321056	prepare	0	0	eo_1056_atk_skill_02					3	8	61100002	1	0	1
401058	1058	105831	0	105832	0	0	0	1	0	5	301058	prepare	0	0	eo_1058_atk_skill_00					3	8	61100002	1	0	1
411058	1058	105811	0	0	0	0	0	1	0	1	311058	prepare	0	0	eo_1058_atk_skill_01					3	8	61100002	1	0	1
421058	1058	105821	105822	0	0	0	0	1	0	3	321058	prepare	0	0	eo_1058_atk_skill_02					3	8	61100002	1	0	1
401059	1059	105931	105932	0	0	0	105934	1	0	2	301059	prepare	0	0	eo_1059_atk_skill_00					3	8	61100002	1	0	1
411059	1059	0	105912	0	0	0	0	1	0	3	311059	prepare	0	0	eo_1059_atk_skill_01					3	8	61100002	1	0	1
421059	1059	105921	105922	0	0	0	0	1	0	2	321059	prepare	0	0	eo_1059_atk_skill_02					3	8	61100002	1	0	1
401060	1060	106031	0	0	0	0	105934	1	0	1	301060	prepare	0	0	eo_1060_atk_skill_00					3	8	61100002	1	0	1
411060	1060	106011	106012	0	0	0	0	1	0	1	311060	prepare	0	0	eo_1060_atk_skill_01					3	8	61100002	1	0	1
421060	1060	106021	106022	0	0	0	0	1	0	1	321060	prepare	0	0	eo_1060_atk_skill_02					3	8	61100002	1	0	1
40411060	1060	106031	0	0	0	0	105934	1	0	1	301060	prepare	0	0	eo_1060_atk_skill_00					3	8	61100002	1	0	1
41411060	1060	106011	106012	0	0	0	0	1	0	1	311060	prepare	0	0	eo_1060_atk_skill_01					3	8	61100002	1	0	1
42411060	1060	106021	106022	0	0	0	0	1	0	1	321060	prepare	0	0	eo_1060_atk_skill_02					3	8	61100002	1	0	1
40412060	1060	106031	0	0	0	0	105934	1	0	1	301060	prepare	0	0	eo_1060_atk_skill_00					3	8	61100002	1	0	1
