id	type	desc	mainType	condition1	condition1IsTure	condition2	condition2IsTure	condition3	condition3IsTure	condition4	condition4IsTure	condition5	condition5IsTure	isFinal	status
9283	1	技能释放结束后，敌方死亡	11	60	1	0	0	0	0	0	0	0	0		1
9284	1	其他人的AOE技能准备攻击时	60	101	0	81	1	103	1	0	0	0	0		1
9285	1	其他人的AOE技能攻击结束时	59	101	0	81	1	103	1	0	0	0	0		1
9286	1	友方被攻击时	61	80	1	0	0	0	0	0	0	0	0		1
9287	1	第NUM2轮次结束时，如果身上某个BUFF层数<num1	33	40	0	89	1	0	0	0	0	0	0		1
9288	1	受到单体技能攻击时	20	81	1	101	1	0	0	0	0	0	0		1
9289	1	受到非暴击技能攻击时	20	81	1	72	0	0	0	0	0	0	0		1
9290	1	敌方技能结束时我方死亡	55	74	0	80	1	60	1	0	0	0	0		1
9291	1	获得BUFF后，如果这个BUFF的ID=条件参数1_1，并且自己身上某个id=条件参数2_1的BUFF的层数>条件参数2_2，且某个id=条件参数3_1的BUFF的层数<=条件参数3_2则触发	51	42	1	40	1	40	0	0	0	0	0		1
9292	1	携带者使用X星技能时有概率触发	12	93	1	86	0	0	0	0	0	0	0		1
9293	1	获得某个buff时，如果这个buff的id=条件1，携带者的阵营是条件2，则触发	51	42	1	124	1	0	0	0	0	0	0		1
9294	1	战斗开始时，我方上阵角色全为color=NUM1	65	122	1	0	0	0	0	0	0	0	0		1
9295	1	受击者者获得指定BUFF达到>num层，给指定目标施加BUFF	10	87	1	0	0	0	0	0	0	0	0		1
9296	1	大回合开始时，如果回合数=条件参数1，则触发	32	106	1	0	0	0	0	0	0	0	0		1
9297	1	BUFF自身将消而消失(非自然消失)	52	41	0	44	1	0	0	0	0	0	0		1
9298	1	携带者使用非奥义技能时，目标身上的减益效果，多于num2层，则触发	12	86	0	33	1	0	0	0	0	0	0		1
9299	1	获得BUFF自身时	51	44	1	0	0	0	0	0	0	0	0		1
9300	1	我方存活人数≤NUM1	1	74	0	0	0	0	0	0	0	0	0		1
9301	1	回合开始时，携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	32	36	1	0	0	0	0	0	0	0	0		1
9302	1	携带者的技能开始释放时	12	0	0	0	0	0	0	0	0	0	0		1
9303	1	敌人释放技能开始时，如果时AOE技能则触发	20	101	0	81	1	0	0	0	0	0	0		1
9304	1	立即生效	1	0	0	0	0	0	0	0	0	0	0		1
9305	1	自身获得BUFF=参数1时，并且自己身上某个id=条件参数2_1的BUFF的层数>条件参数2_2，概率触发	51	42	1	40	1	1	1	0	0	0	0		1
9306	1	行动开始时，角色身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2（组合条件）	50	40	0	40	0	40	0	40	0	40	0		1
9307	1	行动开始时，角色身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2（组合条件）	51	40	1	0	0	0	0	0	0	0	0		1
9308	1	行动开始时，角色身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2（组合条件）	51	40	1	0	0	0	0	0	0	0	0		1
9309	1	行动开始时，角色身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2（组合条件）	51	40	1	0	0	0	0	0	0	0	0		1
9310	1	行动开始时，角色身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2（组合条件）	51	40	1	0	0	0	0	0	0	0	0		1
9311	1	行动开始时，角色身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2（组合条件）	51	40	1	0	0	0	0	0	0	0	0		1
9312	1	角色自身死亡时（全体无须填写0），且自身携带的BUFFID = 参数1  ≤ 参数2层	40	40	0	0	0	0	0	0	0	0	0		1
9313	1	角色大招造成伤害时，如果目标死亡	10	86	1	60	1	0	0	0	0	0	0		1
9314	1	释放非sp技能，非指定id=参数2的技能前	12	86	0	76	0	0	0	0	0	0	0		1
9315	1	携带者身上携带的触发器自身消失时	50	44	1	0	0	0	0	0	0	0	0		1
9316	1	携带者使用非奥义技能时，若sp>参数2，自己身上id=参数3_1的buff层数<=参数3_2，则触发	12	86	0	85	1	40	0	0	0	0	0		1
9317	1	携带者被消耗血量导致自身血量降低时	72	0	0	0	0	0	0	0	0	0	0		1
9318	1	携带者使用2星技能牌开始时	12	93	1	0	0	0	0	0	0	0	0		1
9319	1	携带者使用3星技能牌开始时	12	93	1	0	0	0	0	0	0	0	0		1
9401	1	被攻击时，概率触发	20	1	1	81	1	0	0	0	0	0	0		1
9402	1	携带者被攻击时，概率触发=参数1,造成的伤害类型=参数2时触发	20	1	1	125	1	0	0	0	0	0	0		1
9403	1	携带者攻击时，概率触发=参数1，造成的伤害类型=参数2时触发，参数3=判断技能表的主效果or子效果	10	1	1	125	1	133	1	0	0	0	0		1
9404	1	携带者技能开始释放时，若携带者的剩余生命值百分比>目标的剩余生命值百分比	12	126	0	0	0	0	0	0	0	0	0		1
9405	1	携带者技能开始释放时，若携带者的剩余生命值百分比≤目标的剩余生命值百分比	12	126	1	0	0	0	0	0	0	0	0		1
9406	1	释放技能开始时，如果自身的生命值大于参数1%	30	12	1	0	0	0	0	0	0	0	0		1
9407	1	释放技能开始时，如果自身的生命值小于等于参数1%	30	12	0	0	0	0	0	0	0	0	0		1
9408	1	大回合结束时，身上ID的BUFF（参数1）大于（参数2）层	33	40	1	0	0	0	0	0	0	0	0		1
9409	1	攻击时，概率触发	10	81	1	1	1	0	0	0	0	0	0		1
9410	1	自身的血量>条件参数1_1*100%	65	12	1	0	0	0	0	0	0	0	0		1
9411	1	获得BUFF时，判断目标身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	51	35	1	0	0	0	0	0	0	0	0		1
9320	1	携带者被暴击时	20	72	1	0	0	0	0	0	0	0	0		1
9321	1	释放技能开始时，如果此技能为sp且自己身上的id=条件参数2_1的buff的叠加层数>条件参数2_2，id=条件参数2_1的buff的叠加层数<=条件参数2_2则触发	12	86	1	40	1	40	0	0	0	0	0		1
2044	2	自己身上的id=条件参数2_1的buff的叠加层数>条件参数2_2，id=条件参数2_1的buff的叠加层数<=条件参数2_2则触发	1	40	1	0	0	0	0	0	0	0	0		1
9322	1	sp未充满时	70	85	0	0	0	0	0	0	0	0	0		1
9323	1	获得某个buff时，如果这个buff的id=参数1，自身buffid=参数1的层数＞参数2层触发	51	42	1	40	1	0	0	0	0	0	0		1
9324	1	受到群体技能攻击时	20	81	1	101	0	0	0	0	0	0	0		1
9325	2	攻击时，单段攻击伤害/目标最大生命 > 参数1时触发	1	99	1	101	1	0	0	0	0	0	0		1
9326	1	大回合结束时，如果携带者身上存在【大类=参数1_1，二类=参数1_2，三类=参数1_3，增减益=参数1_4】的Buff数量>参数1_5则触发	33	36	1	0	0	0	0	0	0	0	0		1
9327	1	失去buff时，buff大类为Num1_1，二类为Num1_2，三类为Num1_3，并且增减益类型为Num2_1，并且为非正常失去，触发	50	43	1	41	0	0	0	0	0	0	0		1
9328	1	获得BUFF自身时，概率触发	51	44	1	1	1	0	0	0	0	0	0		1
9329	1	大回合结束时，自身buffid=num1的叠加层数>num2,且自身buffid=num1的叠加层数<=num2	33	40	1	40	0	0	0	0	0	0	0		1
9330	1	获得buff时，如果携带者身上特定类型BUFF层数>指定层数	51	36	1	0	0	0	0	0	0	0	0		1
9331	1	回合开始时，携带者对方阵营累计获得指定BUFF层数大于X层时	32	129	1	0	0	0	0	0	0	0	0		1
9332	1	回合开始时，携带者对方阵营累计获得指定BUFF层数小于等于X层时	32	129	0	0	0	0	0	0	0	0	0		1
9333	1	造成伤害时，是单体技能，是攻击技能牌，目标身上buffid=参数1_1的buff>参数1_2层，buffid=参数2_1的buff层数不>参数2_2层，则触发	10	87	1	88	1	40	1	40	0	0	0		1
9334	1	获得buffid=参数1，自身buffid=参数2_1的层数小于等于参数2_2，则触发	51	42	1	40	0	0	0	0	0	0	0		1
9335	1	释放单体，攻击技能牌，客体为敌方，目标携带指定buff时，触发	12	101	1	88	1	81	1	87	1	0	0		1
9336	1	释放单体，攻击技能牌，客体为敌方，触发	12	101	1	88	1	81	1	0	0	0	0		1
9337	1	释放单体，攻击技能牌，客体为敌方，自己指定buff层数不大于参数3_1时，，自己指定buff层数不大于参数4时，触发	12	101	1	88	1	81	1	40	0	40	0		1
9338	1	当携带者SP发生变动的引发类型是num1时,且SP变化是减少时	70	131	1	132	0	0	0	0	0	0	0		1
9339	1	攻击自身的人技能释放结束时	55	82	1	88	1	101	1	0	0	0	0		1
9340	1	携带者被单体攻击技能释放开始时	56	82	1	88	1	101	1	0	0	0	0		1
9341	1	敌方存活人数≤NUM1	1	73	0	0	0	0	0	0	0	0	0		1
9342	1	如果被暴击，技能为攻击牌，客体为敌人，能触发	20	72	1	88	1	81	1	0	0	0	0		1
9343	1	攻击自身的人技能释放结束时，若技能类型为攻击技能，自己生命值不大于参数3，则触发	59	81	1	88	1	12	0	0	0	0	0		1
9344	1	携带者开始释放技能时，自身num1属性大于num2	12	10	1	0	0	0	0	0	0	0	0		1
9345	1	携带者开始释放技能时，自身num1属性小于等于num2	12	10	0	0	0	0	0	0	0	0	0		1
9346	1	攻击自身的人技能释放结束，且技能为攻击技能牌时	59	81	1	88	1	40	0	103	1	0	0		1
9347	1	受到敌人单体进攻技能攻击时	59	81	1	88	1	101	1	103	1	0	0		1
9348	1	其他人释放技能结束时，如果技能类型为单体且进攻技能，客体目标为自己则触发	55	88	1	101	1	82	1	0	0	0	0		1
9349	1	释放技能后，如果技能的id不为条件参数1，不为条件参数2则触发	11	76	0	76	0	0	0	0	0	0	0		1
9350	1	释放进攻技能时，目标的生命小于NUM1	12	88	1	11	0	0	0	0	0	0	0		1
9351	1	受到单体hit时	20	81	1	101	1	88	1	0	0	0	0		1
9352	1	免疫技能效果，客体为敌方时	63	81	1	0	0	0	0	0	0	0	0		1
9353	1	失去buff时，buffid=参数1，buffid层数大于参数2，不大于参数3	50	42	1	0	0	0	0	0	0	0	0		1
9354	1	攻击自身的人技能释放结束，且技能为攻击技能牌时，且技能id不是参数3	59	81	1	88	1	76	0	103	1	0	0		1
9355	1	释放进攻技能开始时，如果自身生命值高于目标，则触发	12	88	1	126	1	0	0	0	0	0	0		1
9356	1	敌方角色死亡时触发	41	81	1	0	0	0	0	0	0	0	0		1
9357	1	自身受到敌人进攻技能攻击时	59	81	1	88	1	103	1	0	0	0	0		1
9358	1	受到治疗时生命值>NUM1，且id为参数2_1的buff层数不大于参数2_2	67	12	1	40	0	0	0	0	0	0	0		1
9412	1	攻击时，判断目标身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	10	35	1	133	1	0	0	0	0	0	0		1
9359	1	自身受到敌人进攻技能攻击开始时	60	81	1	88	1	103	1	0	0	0	0		1
9413	1	回合开始时，如果回合数为奇/偶触发	32	89	1	0	0	0	0	0	0	0	0		1
9414	1	携带者技能开始释放时，概率触发=参数1，造成的伤害类型=参数2时触发，参数3=判断技能表的主效果or子效果	12	1	1	125	1	0	0	0	0	0	0		1
9415	1	大回合结束前（早于回合数结算，dot/hot结算	73	0	0	0	0	0	0	0	0	0	0		1
9416	1	携带者释放（与运算条件参数1_1）星级的技能后，则触发	12	93	1	86	0	0	0	0	0	0	0		1
9417	1	其他人释放技能时，若星级为num1，客体为友方，客体不是自己，技能主动释放，不是奥义技能则触发	60	93	1	80	1	82	0	77	1	86	0		1
9418	1	敌方的非大招类型为NUM1的技能牌星级为NUM2开始释放时	60	88	1	93	1	81	1	86	0	0	0		1
9419	1	敌方的大招类型为NUM1的技能牌开始释放时	60	88	1	81	1	86	1	0	0	0	0		1
9420	1	回合结束时，自身buff1；buff2；buff3；buff4的层数小于等于NUM2；NUM2；NUM2；NUM2时	33	40	0	40	0	40	0	40	0	0	0		1
9421	1	回合结束时，如果回合数不等于条件参数1，条件参数2，条件参数3，条件参数4，则触发	33	106	0	106	0	106	0	106	0	106	0		1
9422	1	其他友方释放技能结束后，如果星级为条件参数1，阵营为敌方	59	93	1	81	1	86	0	0	0	0	0		1
9423	1	造成单体伤害前目标为BOSS	12	104	1	88	1	81	1	101	1	0	0		1
9424	1	造成群体伤害前	12	88	1	101	0	81	1	0	0	0	0		1
9425	1	携带者单体技能结束后，造成的伤害类型=参数1时触发	10	125	1	101	1	0	0	0	0	0	0		1
9426	1	携带者AOE技能结束后，造成的伤害类型=参数1时触发	10	125	1	101	0	0	0	0	0	0	0		1
9427	1	攻击自身的人技能释放结束时	55	82	1	0	0	0	0	0	0	0	0		1
9428	1	携带者技能结束后，造成的伤害类型=参数1时触发	12	125	1	0	0	0	0	0	0	0	0		1
9429	1	造成单体技能前	11	88	1	101	1	81	1	0	0	0	0		1
9430	1	造成单体大招前	12	88	1	101	1	81	1	86	1	0	0		1
9431	1	如果被敌方施加的BUFF为增益或减益，则触发（填1判定增益，填2判定减益）	51	43	1	81	1	0	0	0	0	0	0		1
9432	1	携带者受hit时，伤害类型=参数1，则有自身层数×num2概率触发	55	125	1	135	1	82	1	0	0	0	0		1
9433	1	携带者单体技能结束后，造成的伤害类型=参数1，目标身上的debuff数量大于参数2层时	10	125	1	130	1	101	1	0	0	0	0		1
9434	1	失去BUFF时，判断目标身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5（叠层的BUFF算作1个数量单位），则触发	50	35	1	0	0	0	0	0	0	0	0		1
9435	1	携带者受到hit时，造成的伤害类型=参数1时触发	20	125	1	81	1	0	0	0	0	0	0		1
9436	1	进攻大招技能开始释放时	12	88	1	86	1	0	0	0	0	0	0		1
9437	1	获得某类（大类;二类;三类）buff时	51	83	1	0	0	0	0	0	0	0	0		1
9438	1	对敌方技能开始释放时，如果目标身上的buffid=num1层数小于等于num2	12	87	0	81	1	0	0	0	0	0	0		1
9439	1	施加的dot触发时	74	82	0	0	0	0	0	0	0	0	0		1
9440	1	获得某类敌方施加的（大类;二类;三类）buff时	51	83	1	81	1	0	0	0	0	0	0		1
9441	1	技能结束时，若技能牌id=num1，技能星级=num2，则触发	11	110	1	93	1	0	0	0	0	0	0		1
9442	1	技能结束时，目标身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5	11	35	1	0	0	0	0	0	0	0	0		1
9443	1	失去BUFF时，携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量小于等于Num5	50	36	0	0	0	0	0	0	0	0	0		1
9444	1	使用技能前，目标是敌方，目标身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5	12	35	1	81	1	0	0	0	0	0	0		1
9445	1	携带者技能开始释放时，概率触发=参数1，造成的伤害类型=参数2时触发，参数3=判断技能表的主效果or子效果	10	125	1	1	1	0	0	0	0	0	0		1
9446	1	获得buff时，自身id=num1的buff层数大于num2层	51	40	1	0	0	0	0	0	0	0	0		1
9447	1	施加的dot触发时,目标身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量>Num5	74	35	1	0	0	0	0	0	0	0	0		1
9448	1	对敌方num1类技能释放结束后	11	88	1	81	1	0	0	0	0	0	0		1
9449	1	攻击时每层buff有X概率	10	135	1	81	1	0	0	0	0	0	0		1
9450	1	其他人释放技能后，若客体为己方，不是奥义技能，技能为主动释放，技能星级为num4，身上id=num5_1的buff层数不>0，则触发	59	80	1	86	0	77	1	93	1	40	0		1
9451	1	大回合开始时，携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量小于等于Num5	32	36	0	0	0	0	0	0	0	0	0		1
9452	1	回合结束时，如果回合数不等于条件参数1，条件参数2，条件参数3，条件参数4，条件参数5，则触发	33	106	0	106	0	106	0	106	0	106	0		1
9453	1	获得BUFF自身时,携带者身上大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量大于Num5	51	130	1	44	1	0	0	0	0	0	0		1
9454	1	对敌方单体技能开始释放时，如果目标身上的buffid=num1层数小于等于num2	12	87	0	81	1	101	1	0	0	0	0		1
9455	1	对敌方群体技能开始释放时，如果目标身上的buffid=num1层数小于等于num2	12	87	0	81	1	101	0	0	0	0	0		1
9456	1	获得效果时，自己身上某个BUFF（id=条件参数1_1）的叠加层数>条件参数1_2，某个BUFF（id=条件参数1_1）的叠加层数小于等于条件参数1_2	51	40	1	40	0	0	0	0	0	0	0		1
9457	1	释放技能结束后，若类型为num1，对方身上有参数2_1buff层数大于参数2_2	11	88	1	87	1	81	1	0	0	0	0		1
9458	1	角色自身死亡时（全体无须填写0），友方还有人存活	40	74	1	0	0	0	0	0	0	0	0		1
9459	1	释放技能时，自身携带增益效果数量大于X个	12	20	1	0	0	0	0	0	0	0	0		1
9460	1	释放技能时，自身携带增益效果数量小于等于X个	12	20	0	0	0	0	0	0	0	0	0		1
9461	1	释放技能时，自身携带减益效果数量小于等于X个	12	31	0	0	0	0	0	0	0	0	0		1
9462	1	释放进攻技能时，不是单体，且技能为X星	12	88	1	93	1	101	0	86	0	0	0		1
9463	1	战斗开始时，自身战斗员星级为num1，当前系统id为num2	65	136	1	134	1	0	0	0	0	0	0		1
9464	1	携带者受到攻击时，若某项属性小于进入战斗时初始值则触发（num1：属性ID）	60	81	1	88	1	103	1	139	0	0	0		1
9465	1	携带者获得效果时，若携带的任意Num6个 大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff层数≥Num5层数时触发 	51	138	1	0	0	0	0	0	0	0	0		1
9466	1	携带者获得效果时时，若携带的大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量＞Num5层数时触发 	51	36	1	0	0	0	0	0	0	0	0		1
9467	1	携带者失去效果时，若携带的大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff数量≤Num5层数时触发 	50	36	0	0	0	0	0	0	0	0	0		1
9468	1	释放进攻技能时，是单体，且技能为X星，且不是奥义技能，是主动释放的，则触发	12	88	1	93	1	101	1	86	0	77	1		1
9469	1	携带者失去效果时，若携带的任意Num6个 大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff层数＜Num5层数时触发 	50	138	0	0	0	0	0	0	0	0	0		1
9470	1	携带者受到攻击结束时	59	81	1	88	1	103	1	0	0	0	0		1
9471	1	使用技能牌时，技能牌类型为num1，且自己战斗员id不是num2	11	88	1	137	0	0	0	0	0	0	0		1
9472	1	大回合结束前（早于回合数结算，dot/hot结算)，如果携带者身上num1_1的buff层数大于num1_2，则触发	73	40	1	0	0	0	0	0	0	0	0		1
2045	2	自己身上有某个id=num1_1的buff的层数>条件参数num1_2，目标身上有某个id=num2_1的buff的层数>条件参数num2_2，则触发	1	40	1	87	1	0	0	0	0	0	0		1
9473	1	释放技能结束时，如果目标身上某个id=条件参数1_1的BUFF的层数>条件参数1_2，并且技能是单体技能则触发	11	87	1	101	1	0	0	0	0	0	0		1
9474	1	释放技能时，若类型为num1，对方身上有参数2_1buff层数大于参数2_2	12	88	1	87	1	81	1	0	0	0	0		1
9475	1	携带者获得效果时时，这个BUFF是否是某个类型（大类;二类;三类）的增减益效果	51	83	1	43	1	0	0	0	0	0	0		1
9476	1	携带者失去效果时时，这个BUFF是否是某个类型（大类;二类;三类）的增减益效果	50	83	1	43	1	0	0	0	0	0	0		1
9477	1	其他人释放技能时，若星级为num1，客体为友方，客体不是自己，技能主动释放，不是奥义技能则触发	59	93	1	80	1	82	0	77	1	86	0		1
9478	1	攻击自身的人技能释放结束，且技能为攻击技能牌时，且技能id不是参数3	59	81	1	103	1	76	0	76	0	76	0		1
9479	1	释放单体技能时，目标为敌方，目标身上存在buffid=参数3_1的buff层数>参数3_2，则触发	12	101	1	81	1	87	1	0	0	0	0		1
9480	1	携带者未被暴击时	20	72	0	0	0	0	0	0	0	0	0		1
9481	1	携带者使用非必杀技时触发	12	86	0	0	0	0	0	0	0	0	0		1
9482	1	失去某个buff时，如果参数1和参数2的2个ID的buff都是0层时	50	40	0	40	0	0	0	0	0	0	0		1
9483	1	指定回合结束时	33	106	1	0	0	0	0	0	0	0	0		1
9484	1	其他人技能结束时，若某项属性小于进入战斗时初始值则触发（num1：属性ID）	59	139	0	0	0	0	0	0	0	0	0		1
9485	1	回合结束时，若某项属性大于等于进入战斗时初始值则触发（num1：属性ID）	33	139	1	0	0	0	0	0	0	0	0		1
9486	1	指定回合开始时	32	106	1	0	0	0	0	0	0	0	0		1
9487	1	其他人技能释放结束时	59	0	0	0	0	0	0	0	0	0	0		1
9488	1	释放技能时，若某项属性大于等于进入战斗时初始值则触发（num1：属性ID）	12	139	1	0	0	0	0	0	0	0	0		1
9489	1	自身受到敌人进攻技能攻击开始时,自身携带减益效果buff数量小于等于0	60	81	1	88	1	103	1	36	0	0	0		1
9490	1	大回合结束前（早于回合数结算，dot/hot结算）如果自身sp>4，则触发	73	85	1	0	0	0	0	0	0	0	0		1
9491	1	携带者的攻击将目标护盾打爆后触发	75	0	0	0	0	0	0	0	0	0	0		1
9492	1	携带者的攻击将目标护盾打爆后，若自己不是103017则触发	75	137	0	0	0	0	0	0	0	0	0		1
9493	1	获得BUFF自身时，若携带者战斗员星大于等于4，则触发	51	44	1	136	1	0	0	0	0	0	0		1
9494	1	获得BUFF自身时，若自身buffid=参数1_1的层数大于参数1_2，并且自身星级为参数2_1，满足参数2_2的条件，则触发	51	44	1	40	136	1	0	0	0	0	0		1
9495	1	释放单体技能时,若目标身上没有护盾类buff，则触发	12	101	1	81	1	35	0	0	0	0	0		1
9496	1	携带者的护盾被打爆，自身携带buffid=参数1_1层数大于参数1_2时出发	53	40	1	0	0	0	0	0	0	0	0		1
9497	1	单体技能释放结束时，若目标携带指定buff则触发	11	87	1	101	1	81	1	0	0	0	0		1
9498	1	携带者的攻击将目标护盾打爆后触发	75	86	1	0	0	0	0	0	0	0	0		1
9499	1	携带者释放奥义技能后，若不是主动施法，则触发	11	86	1	77	0	0	0	0	0	0	0		1
9500	1	自身受到敌人进攻技能攻击开始时,自身携带减益效果buff数量小于等于0	60	81	1	88	1	103	1	31	1	0	0		1
9501	1	自身受到敌人进攻技能攻击开始时,自身携带特定buff数量大于0	60	81	1	88	1	103	1	36	1	0	0		1
9502	2	技能触发，携带者的攻击将目标护盾打爆后触发	75	0	0	0	0	0	0	0	0	0	0		1
9503	1	单体技能释放结束时，若目标携带指定buff则触发	12	87	1	101	1	81	1	0	0	0	0		1
9504	1	技能释放开始时，若携带者友方或敌方全体携带的指定大类，二类，三类，增益，减益的buff总计层数是否大于X层	12	130	1	88	1	0	0	0	0	0	0		1
9505	1	敌方使用类型为Num1的技能时	59	88	1	81	1	0	0	0	0	0	0		1
9506	1	敌方使用num1类技能时，当id=num2的buff层数＞num3时	59	88	1	40	1	81	1	0	0	0	0		1
9507	1	携带num2层数大于num3的敌方使用类型为Num1的技能时	59	88	1	87	1	81	1	0	0	0	0		1
9508	1	战斗开始时，如果自身num2属性大于num3则触发	65	10	1	0	0	0	0	0	0	0	0		1
9509	1	获得BUFF自身时，自身buff为num1层数大于num2	51	40	1	44	1	0	0	0	0	0	0		1
9510	1	除自身以外友方受到num1类技能后	54	88	1	80	1	82	0	0	0	0	0		1
9511	1	战斗开始时，如果自身num1属性大于num2	65	10	1	0	0	0	0	0	0	0	0		1
9512	1	回合开始时，如果有某个roleid的角色	32	115	1	0	0	0	0	0	0	0	0		1
9513	1	失去某个buff时，如果num1buff层数小于等于num2层时	50	40	0	0	0	0	0	0	0	0	0		1
9514	1	携带者进攻技能攻击开始时,自身携带指定类型buff数量小于等于0	12	81	1	88	1	36	0	0	0	0	0		1
9515	1	携带者释放攻击技能时，若携带的任意Num6个 大类=Num1，二类=Num2，三类=Num3，增减益=Num4（填0表示增减益都算入）的buff层数≥Num5层数时触发 	12	138	1	81	1	88	1	101	0	0	0		1
9516	1	敌方技能释放时，判断技能类型	60	88	1	81	1	0	0	0	0	0	0		1
9517	1	攻击自身的人身上携带num1buff大于num2层技能释放结束时	59	87	1	81	1	0	0	0	0	0	0		1
9518	1	携带者进攻技能攻击开始时,自身携带指定类型buff数量大于0	12	81	1	88	1	36	1	0	0	0	0		1
9519	1	释放sp技能前	12	86	1	0	0	0	0	0	0	0	0		1
9520	1	释放群体技能时	12	101	0	81	1	0	0	0	0	0	0		1
9521	1	携带者使用奥义技能时，目标身上的减益效果，多于num2层，则触发	12	33	1	86	1	0	0	0	0	0	0		1
9522	1	NUM1（1.增益，2.减益）效果非自然消失时触发	50	43	1	41	0	0	0	0	0	0	0		1
9523	1	自身受到敌人进攻技能攻击开始时,自身携带减益效果buff数量小于等于0	60	81	1	88	1	103	1	20	0	0	0		1
9524	1	造成Num2类单体伤害技能，技能类型为num1前	12	88	1	125	1	101	1	0	0	0	0		1
9525	1	造成单体伤害技能，技能类型为num1前	12	88	1	101	1	0	0	0	0	0	0		1
9526	1	大回合开始时，如果自身生命值大于NUm1	32	12	0	0	0	0	0	0	0	0	0		1
9527	1	造成Num2类伤害技能前，技能类型为num1前	12	88	1	125	1	0	0	0	0	0	0		1
9528	1	友方死亡时，存活人数小于等于Num1	41	74	0	80	1	0	0	0	0	0	0		1
9529	1	获得治疗时，如果自身生命值大于Num1	67	12	1	0	0	0	0	0	0	0	0		1
9530	1	造成大招时，如果目标身上NUM1的buff＞num2层	11	87	1	86	1	0	0	0	0	0	0		1
9531	1	造成Num2类伤害技能后，技能类型为num1前	11	88	1	125	1	0	0	0	0	0	0		1
9532	1	使用单体奥义num1技能后，如果对方num2buff大于num3层	11	88	1	87	1	86	1	81	1	101	1		1
9533	1	当携带者SP发生变动的引发类型是num1时,且SP变化是增加时	70	131	1	132	1	0	0	0	0	0	0		1
9534	1	当携带者SP发生变动的引发类型是num1,sp大于num2，且SP变化是增加时	70	34	1	132	1	0	0	0	0	0	0		1
9535	1	获得num1类buff时	51	43	1	0	0	0	0	0	0	0	0		1
9536	1	身上buff消失时，增益效果层数小于等与num1	50	20	0	0	0	0	0	0	0	0	0		1
9537	1	使用num1类技能后	11	88	1	0	0	0	0	0	0	0	0		1
9538	1	如果被施加的BUFF类型为Num1，且自身增益buff层数大于Num2	51	43	1	130	1	0	0	0	0	0	0		1
9539	1	Num1类技能开始时，如果敌方存活人数大于Num2	12	88	1	73	1	0	0	0	0	0	0		1
9540	1	造成AOE伤害技能，技能类型为num1前	12	88	1	101	0	0	0	0	0	0	0		1
9541	1	造成技能，技能类型为num1后，自身Num2属性大于Num3	11	88	1	10	1	0	0	0	0	0	0		1
9542	1	造成AOE伤害技能，技能类型为num1后	11	88	1	101	0	0	0	0	0	0	0		1
9543	1	造成单体伤害技能，技能类型为num1后	11	88	1	101	1	0	0	0	0	0	0		1
9544	1	使用num1类奥义技能后	11	88	1	86	1	0	0	0	0	0	0		1
9545	1	使用aoe前，敌方人数大于Num1	12	73	0	101	0	0	0	0	0	0	0		1
9546	2	客体方阵营的负面BUFF层数>条件参数1_1个	1	140	1	0	0	0	0	0	0	0	0		1
9547	1	Num1类技能开始时，如果敌方存活人数小于等于Num2	12	88	1	73	101	0	0	0	0	0	0		1
9548	1	获得buff时，减益效果层数大于num1	51	31	1	0	0	0	0	0	0	0	0		1
9549	1	身上buff消失时，减益效果层数小于等于num1	50	31	0	0	0	0	0	0	0	0	0		1
9550	1	携带者技能开始释放时，自身奥义能量大于num1	12	85	0	0	0	0	0	0	0	0	0		1
9551	2	如果自身星级Num2 Num1	1	136	1	0	0	0	0	0	0	0	0		1
