id	produceId	loopId	triggerId	disappearId	uiTriggerId	showRegisterValue	isWord	bulletId	effectSe	triggerSe	specialIdle	specialIdlePriority	addBuffSwitchController	removeBuffSwitchController	icon	showText	passiveShow	status	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
70000020	0	0	0	0	0		1	0			0	0			0	1		1	猫球：暴击率提升	貓球：爆擊率提升	Cato: CRIT Rate UP	ガト：会心率アップ	냥냥볼: 크리티컬율 증가	แค​ทบ​อล​:​ อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​
70000021	0	0	0	0	0		1	0			0	0			0	1		1	猫球：暴击伤害提升	貓球：爆擊傷害提升	Cato: CRIT DMG UP	ガト：会心ダメージアップ	냥냥볼: 크리티컬 대미지 증가	แค​ทบ​อล​:​ ดา​เม​จค​ริ​ติ​คอ​ล​เพิ่มขึ้น​
70000022	0	0	0	0	0		1	0			0	0			0	1		1	猫球：暴击率抵抗提升	貓球：爆擊率抵抗提升	Cato: CRIT RES UP	ガト：会心回避率アップ	냥냥볼: 크리티컬율 저항 증가	แค​ทบ​อล​:​ ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​
70000023	0	0	0	0	0		1	0			0	0			0	1		1	猫球：暴击伤害抵抗提升	貓球：爆擊傷害抵抗提升	Cato: CRIT DMG RES UP	ガト：会心ダメージ抵抗率アップ	냥냥볼: 크리티컬 대미지 저항 증가	แค​ทบ​อล​:​ ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​
70000024	0	0	0	0	0		1	0			0	0			0	1		1	猫球：穿透率提升	貓球：穿透率提升	Cato: Armor PEN UP	ガト：貫通率アップ	냥냥볼: 관통률 증가	แค​ทบ​อล​:​ อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​
70000025	0	0	0	0	0		1	0			0	0			0	1		1	猫球：忍耐率提升	貓球：忍耐率提升	Cato: Endurance UP	ガト：忍耐率アップ	냥냥볼: 인내율 증가	แค​ทบ​อล​:​ อัตรา​อดทน​เพิ่มขึ้น​
70000026	0	0	0	0	0		1	0			0	0			0	1		1	猫球：战斗力提升	貓球：戰鬥力提升	Cato: Power UP	ガト：戦闘力アップ	냥냥볼: 전투력 증가	แคทบอล: CP เพิ่มขึ้น
70000027	0	0	0	0	0		1	0			0	0			0	1		1	猫球：获得1点SP	貓球：獲得1點SP	Cato: Gain 1 SP	ガト：SP＋1	냥냥볼: SP 1포인트 획득	แค​ทบ​อล​:​ ได้รับ​ SP​ 1​ หน่วย​
3100041	0	43001	0	43003	0		1	0			0	0			0	0		1						
310007	0	0	0	0	0		1	0			0	0			16:buff_icon_10055	0		1						
310008	0	50002	0	51002	0		1	0			0	0			16:buff_icon_310008	0		1						
3100081	0	50002	0	51002	0		1	0			0	0			16:buff_icon_310008	0	1	1						
3100082	0	50002	0	51002	0		0	0			0	0			16:buff_icon_310008	0		1						
310009	0	50003	0	51003	0		1	0			0	0			16:buff_icon_310009	0		1						
3100091	0	52003	0	0	0		1	0			0	0			16:buff_icon_310009	0		1						
310010	0	0	0	0	0		1	0			0	0			16:buff_icon_310010	0		1						
310011	0	0	0	0	0		1	0			0	0			16:buff_icon_303201	0	1	1						
3100111	0	0	0	0	0		1	0			0	0			16:buff_icon_303201	0		1						
310012	0	0	0	0	0		1	0			0	0			16:buff_icon_310012	0		1						
310013	10001	0	0	0	0		1	0			0	0			16:buff_icon_310013	0	1	1						
310014	0	0	0	0	0		1	0			0	0			16:buff_icon_310014	0	1	1						
3100141	0	0	0	0	0		1	0			0	0			16:buff_icon_310014	0	0	1						
3100142	0	0	0	0	0		0	0			0	0			16:buff_icon_310014	0	0	1						
310015	0	0	0	0	0		1	0			0	0			16:buff_icon_310015	0	1	1						
310016	0	0	0	0	0		1	0			0	0			16:buff_icon_310016	0	1	1						
310017	0	50006	0	51006	0		1	0			0	0			16:buff_icon_310017	0		1						
3100171	0	53006	0	0	0		1	0			0	0			16:buff_icon_3100171	0		1						
310018	0	0	0	0	0		1	0			0	0			16:buff_icon_310018	0		1						
310019	0	0	0	0	0		1	0			0	0			16:buff_icon_310019	0		1						
310020	0	0	0	0	0		1	0			0	0			16:buff_icon_310020	0		1						
310021	0	0	0	0	0		1	0			0	0			16:buff_icon_310021	0		1						
310023	0	50003	0	51003	0		1	0			0	0			16:buff_icon_310023	0		1						
310024	30012	0	0	0	0		1	0			0	0			16:buff_icon_420014	0	1	1						
3100241	30012	0	0	0	0		1	0			0	0			16:buff_icon_420014	0		1						
310025	10001	0	0	0	0		1	0			0	0			16:buff_icon_310016	0	1	1						
310026	10001	0	0	0	0		1	0			0	0			16:buff_icon_420009	0	1	1						
310027	0	43001	0	43003	0		1	0			0	0			16:buff_icon_10030	0		1						
320001	0	50004	0	0	0		1	0			201	2			16:buff_icon_10024	0		1						
320002	60001	61001	0	62001	0		1	0			0	0			16:buff_icon_10033	0		1						
320003	0	0	0	0	0		1	0			0	0			16:buff_icon_320003	0		1						
320004	0	30011	0	31011	0		1	0			0	0			16:buff_icon_320004	0		1						
320005	0	0	0	0	0		1	0			0	0			16:buff_icon_10026	0		1						
320006	0	0	0	0	0		1	0			0	0			16:buff_icon_320006	0		1						
320007	0	0	0	0	0		1	0			0	0			16:buff_icon_320007	0		1						
320008	0	0	0	0	0		1	0			0	0			16:buff_icon_320008	0		1						
320009	0	10200501	0	0	0		0	0			0	0			16:buff_icon_10200501	0		1						
320010	0	0	0	0	0		1	0			0	0			16:buff_icon_320010	0		1						
320011	0	60004	0	61004	0		1	0			0	0			16:buff_icon_320011	0		1						
320012	0	0	0	0	0		1	0			0	0			16:buff_icon_320012	0		1						
320013	0	0	0	0	0		1	0			0	0			16:buff_icon_320013	0		1						
320014	60003	61003	0	62003	0		1	0			0	0			16:buff_icon_320014	0		1						
320015	0	30009	0	0	0		1	0			0	0			16:buff_icon_320015	0		1						
320016	0	0	0	0	0		1	0			0	0			16:buff_icon_320016	0		1						
320019	0	50009	0	0	0		1	0			201	2			16:buff_icon_320019	0		1						
320022	0	0	0	0	0		1	0			0	0			16:buff_icon_320022	0		1						
320027	0	0	0	0	0		1	0			0	0			16:buff_icon_320006	0		1						
320028	0	0	0	0	0		1	0			0	0			16:buff_icon_320028	0		1						
320029	0	111002321	0	111002322	0		1	0			0	0			16:buff_icon_320029	0		1						
3200291	0	50010	0	0	0		0	0			0	0			0	0		1						
3200292	0	50011	0	0	0		0	0			0	0			0	0		1						
320023	0	104007121	0	104007122	0		0	0			201	2			0	0		1						
10301201	0	0	0	0	0		1	0			0	0			16:buff_icon_10032	0		1						
10301202	10013	0	0	0	0		1	0			0	0			16:buff_icon_10016	0		1						
320025	0	30010	0	0	0		1	0			0	0			16:buff_icon_320004	0		1						
320026	0	31010	0	0	0		1	0			0	0			16:buff_icon_320004	0		1						
330001	0	30004	31004	0	0		1	0			0	0			16:buff_icon_10031	0		1						
330002	0	30006	31006	0	0		1	0			0	0			16:buff_icon_10046	0		1						
330003	0	0	0	0	0		1	0			0	0			16:buff_icon_10054	0		1						
330004	0	0	0	0	0		1	0			0	0			16:buff_icon_330004	0		1						
330005	0	0	0	0	0		1	0			0	0			16:buff_icon_330005	0		1						
330006	0	0	0	0	0		1	0			0	0			16:buff_icon_330006	0		1						
330007	0	30001	0	0	0		1	0			0	0			16:buff_icon_210105	0		1						
330008	10300943	0	10300942	0	0		1	0			0	0			16:buff_icon_330008	0		1						
330009	0	0	0	0	0		1	0			0	0			16:buff_icon_330009	0		1						
330010	0	30001	0	0	0		1	0			0	0			16:buff_icon_203801	0		1						
400001	50008	51008	0	0	0		0	0			0	0			0	0		1						
400002	50007	51007	0	0	0		0	0			0	0			0	0		1						
410001	0	0	0	0	0		0	0			0	0			16:buff_icon_410001	0		1						
410002	0	0	0	0	0		0	0			0	0			16:buff_icon_410002	0		1						
410003	0	0	0	0	0		0	0			0	0			16:buff_icon_410003	0		1						
410004	0	0	0	0	0		0	0			0	0			16:buff_icon_410004	0		1						
410005	0	0	0	0	0		0	0			0	0			16:buff_icon_410005	0		1						
410006	0	0	0	0	0		0	0			0	0			16:buff_icon_410006	0		1						
410007	0	0	0	0	0		0	0			0	0			16:buff_icon_410007	0		1						
410008	0	0	0	0	0		0	0			0	0			16:buff_icon_410008	0		1						
410009	0	0	0	0	0		0	0			0	0			16:buff_icon_410009	0		1						
410010	0	0	0	0	0		0	0			0	0			16:buff_icon_410010	0		1						
410011	0	0	0	0	0		0	0			0	0			16:buff_icon_410011	0		1						
410012	0	0	0	0	0		0	0			0	0			16:buff_icon_410012	0		1						
410013	0	0	0	0	0		0	0			0	0			16:buff_icon_410013	0		1						
1401401	0	50002	0	51002	0		1	0			0	0			16:buff_icon_420013	0		1						
420001	0	0	0	0	0		0	0			0	0			16:buff_icon_420001	0		1						
420002	0	0	0	0	0		0	0			0	0			16:buff_icon_420002	0		1						
420003	0	0	0	0	0		0	0			0	0			16:buff_icon_420003	0		1						
420004	0	0	0	0	0		0	0			0	0			16:buff_icon_420004	0		1						
420005	0	0	0	0	0		0	0			0	0			16:buff_icon_420005	0		1						
420006	0	0	0	0	0		0	0			0	0			16:buff_icon_420006	0		1						
420007	0	0	0	0	0		0	0			0	0			16:buff_icon_420007	0		1						
420008	0	0	0	0	0		0	0			0	0			16:buff_icon_420008	0		1						
420009	0	0	0	0	0		0	0			0	0			16:buff_icon_420009	0		1						
420010	0	0	0	0	0		0	0			0	0			16:buff_icon_420010	0		1						
420011	0	0	0	0	0		0	0			0	0			16:buff_icon_420011	0		1						
420012	0	0	0	0	0		0	0			0	0			16:buff_icon_420012	0		1						
420013	0	0	0	0	0		0	0			0	0			16:buff_icon_420013	0		1						
420014	0	0	0	0	0		0	0			0	0			16:buff_icon_420014	0		1						
420015	0	0	0	0	0		0	0			0	0			16:buff_icon_420015	0		1						
420016	0	0	0	0	0		0	0			0	0			16:buff_icon_420016	0		1						
420017	0	0	0	0	0		0	0			0	0			16:buff_icon_420017	0		1						
420021	20001	0	0	0	0		1	0			0	0			16:buff_icon_420004	0		1						
420022	20001	0	0	0	0		1	0			0	0			16:buff_icon_320024	0		1						
420020	50008	51008	0	0	0		1	0			0	0			16:buff_icon_420009	0		1						
510001	70001	0	0	0	0		0	0			0	0			0	0		1						
510002	70002	0	0	0	0		0	0			0	0			0	0		1						
1	18	19	0	0	0		0	0			0	0			0	0		1						
2	0	2	0	0	0		0	0			0	0			0	0		1						
3	0	400222	0	0	0		0	0			0	0			0	0		1						
4	0	30003	0	0	0		0	0			0	0			0	0		1						
5	0	30007	31007	0	0		0	0			0	0			0	0		1						
6	0	30004	31004	0	0		0	0			0	0			0	0		1						
7	0	0	0	0	0		0	0			0	0			0	1		1						
8	0	0	0	0	0		0	0			0	0			0	0		1						
9	0	0	0	0	0		0	0			0	0			0	0		1						
10	0	0	0	0	0		0	0			0	0			0	0		1						
20001	10300822	0	0	0	0		0	0			0	0			0	0		1						
20002	0	40003	0	41003	0		0	0			0	0			0	0		1						
220321	30008	0	0	0	0		0	0			0	0			0	0		1						
9402	0	0	0	0	0		0	0			0	0			16:buff_icon_9402	0		1						
9401	0	0	0	0	0		0	0			0	0			16:buff_icon_9401	0		1						
9201	0	0	0	0	0		0	0			0	0			16:buff_icon_9201	0		1						
9501	0	0	0	0	0		0	0			0	0			16:buff_icon_9501	0		1						
9502	0	0	0	0	0		0	0			0	0			16:buff_icon_9502	0		1						
9102	0	0	0	0	0		0	0			0	0			16:buff_icon_9102	0		1						
9301	0	0	0	0	0		0	0			0	0			16:buff_icon_9301	0		1						
500048	0	0	0	0	0		0	0			0	0			16:buff_icon_500048	0		1						
500047	0	0	0	0	0		0	0			0	0			16:buff_icon_500047	0		1						
500049	0	0	0	0	0		0	0			0	0			16:buff_icon_500049	0		1						
400801	0	4008021	0	0	0		0	0			0	0			16:buff_icon_10030	0		1						
401401	0	4014221	0	0	0		0	0			0	0			16:buff_icon_10030	0		1						
10100201	10100201	10100202	0	10100203	0		0	0			0	0			16:buff_icon_10100201	0		1						
10200101	0	10200101	0	0	0		0	0			0	0			16:buff_icon_10200101	0		1						
10200301	0	10200301	0	0	0		0	0			0	0			16:buff_icon_10200301	0		1						
10200501	0	10200501	0	0	0		0	0			0	0			16:buff_icon_10200501	0		1						
10300601	0	30001	0	0	0		0	0			0	0			0	0		1						
10101801	10101812	0	0	0	0		0	0			0	0			0	0		1						
10101802	0	0	0	0	0		0	10101824			0	0			0	0		1						
10300901	10300943	0	10300942	0	0		0	0		role_101002_hit_skill_01	0	0			16:buff_icon_330008	0		1						
10601101	10601122	0	0	0	0		0	0			0	0			16:buff_icon_10002	0		1						
10800701	108007122	0	0	0	0		0	0			0	0			0	0		1						
10800601	10800661	0	0	0	0		0	0			0	0			0	0		1						
10800602	0	10800671	0	0	0		0	0			0	0			0	0		1						
401701	0	401712	0	0	0		0	0			0	0			0	0		1						
401702	0	0	401732	0	0		0	0			0	0			0	0		1						
10201201	10201212	10201213	0	10201214	0		0	0			0	0			16:buff_icon_10030	0		1						
10201202	10201223	0	0	0	0		0	0			0	0			0	0		1						
102602	0	102622	0	0	0		0	0			0	0			0	0		1						
102603	0	102632	0	0	0		0	0			0	0			0	0		1						
10400602	10400622	0	0	0	0		0	0			0	0			0	0		1						
10400701	0	104007121	0	104007122	0		0	0			0	0			0	0		1						
10500801	105008321	0	0	0	0		0	0			0	0			0	0		1						
402101	4012521	4012522	0	4012523	0		0	0			0	0			16:buff_icon_102101	0		1						
402001	0	4020221	0	0	0		0	0			0	0			16:buff_icon_410009	0		1						
402002	0	4020421	0	0	0		0	0			0	0			16:buff_icon_410003	0		1						
403001	0	2	0	0	0		0	0			0	0			16:buff_icon_201501	0		1						
403101	0	403162	0	0	0		0	0			0	0			16:buff_icon_410009	0		1						
800201	8002621	0	0	0	0		0	0			0	0			0	0		1						
800202	8002622	0	0	0	0		0	0			0	0			0	0		1						
800203	8002623	0	0	0	0		0	0			0	0			0	0		1						
800204	0	8002624	0	0	0		0	0			0	0			0	0		1						
8002021	8002622	0	0	0	0		0	0			0	0			16:buff_icon_10008	0		1						
8002031	8002623	0	0	0	0		0	0			0	0			16:buff_icon_410006	0		1						
400901	0	4009521	0	0	0		0	0			0	0			0	0		1						
400902	0	4009521	0	0	0		0	0			0	0			16:buff_icon_310009	0		1						
800101	0	800132	0	0	0		0	0			0	0			0	0		1						
404401	0	0	0	0	0		1	0			0	0			16:buff_icon_420004	0		1						
411	0	0	0	0	9:tarot_part_img_411		0	0			0	0			0	0		1						
412	0	0	0	0	9:tarot_part_img_412		0	0			0	0			0	0		1						
413	0	0	0	0	9:tarot_part_img_413		0	0			0	0			0	0		1						
414	0	0	0	0	9:tarot_part_img_414		0	0			0	0			0	0		1						
415	0	0	0	0	9:tarot_part_img_415		0	0			0	0			0	0		1						
416	0	0	0	0	9:tarot_part_img_416		0	0			0	0			0	0		1						
417	0	0	0	0	9:tarot_part_img_417		0	0			0	0			0	0		1						
418	0	0	0	0	9:tarot_part_img_418		0	0			0	0			0	0		1						
419	0	0	0	0	9:tarot_part_img_419		0	0			0	0			0	0		1						
420	0	0	0	0	9:tarot_part_img_420		0	0			0	0			0	0		1						
421	0	0	0	0	9:tarot_part_img_421		0	0			0	0			0	0		1						
422	0	0	0	0	9:tarot_part_img_422		0	0			0	0			0	0		1						
423	0	0	0	0	9:tarot_part_img_423		0	0			0	0			0	0		1						
424	0	0	0	0	9:tarot_part_img_424		0	0			0	0			0	0		1						
425	0	0	0	0	9:tarot_part_img_425		0	0			0	0			0	0		1						
426	0	0	0	0	9:tarot_part_img_426		0	0			0	0			0	0		1						
427	0	0	0	0	9:tarot_part_img_427		0	0			0	0			0	0		1						
428	0	0	0	0	9:tarot_part_img_428		0	0			0	0			0	0		1						
429	0	0	0	0	9:tarot_part_img_429		0	0			0	0			0	0		1						
430	0	0	0	0	9:tarot_part_img_430		0	0			0	0			0	0		1						
9100101	10001	0	0	0	0		0	0			0	0			16:buff_icon_10002	0		1						
9100201	10002	0	0	0	0		0	0			0	0			16:buff_icon_10004	0		1						
9100301	10003	0	0	0	0		0	0			0	0			16:buff_icon_10052	0		1						
9100401	10004	0	0	0	0		0	0			0	0			16:buff_icon_10050	0		1						
9100601	10005	0	0	0	0		0	0			0	0			16:buff_icon_10008	0		1						
9100701	10006	0	0	0	0		0	0			0	0			16:buff_icon_10009	0		1						
9100801	10007	0	0	0	0		0	0			0	0			16:buff_icon_10010	0		1						
9100901	10008	0	0	0	0		0	0			0	0			16:buff_icon_10011	0		1						
9101001	10009	0	0	0	0		0	0			0	0			16:buff_icon_10012	0		1						
9101101	10010	0	0	0	0		0	0			0	0			16:buff_icon_10013	0		1						
9101201	10011	0	0	0	0		0	0			0	0			16:buff_icon_10014	0		1						
9101301	10012	0	0	0	0		0	0			0	0			16:buff_icon_10015	0		1						
9101401	10013	0	0	0	0		0	0			0	0			16:buff_icon_10016	0		1						
9101402	10014	0	0	0	0		0	0			0	0			16:buff_icon_10017	0		1						
9101501	10015	0	0	0	0		0	0			0	0			16:buff_icon_10020	0		1						
9101502	10016	0	0	0	0		0	0			0	0			16:buff_icon_10021	0		1						
9101601	10001	0	0	0	0		0	0			0	0			16:buff_icon_10043	0		1						
9101602	10001	0	0	0	0		0	0			0	0			16:buff_icon_10043	0		1						
9200101	20001	0	0	0	0		0	0			0	0			16:buff_icon_10003	0		1						
9200201	20002	0	0	0	0		0	0			0	0			16:buff_icon_10006	0		1						
9200301	20003	0	0	0	0		0	0			0	0			16:buff_icon_10053	0		1						
9200401	20004	0	0	0	0		0	0			0	0			16:buff_icon_10051	0		1						
9200601	20005	0	0	0	0		0	0			0	0			16:buff_icon_10034	0		1						
9200701	20006	0	0	0	0		0	0			0	0			16:buff_icon_10036	0		1						
9200801	20007	0	0	0	0		0	0			0	0			16:buff_icon_10035	0		1						
9200901	20008	0	0	0	0		0	0			0	0			16:buff_icon_10037	0		1						
9201001	20009	0	0	0	0		0	0			0	0			16:buff_icon_10038	0		1						
9201101	20010	0	0	0	0		0	0			0	0			16:buff_icon_10039	0		1						
9201201	20011	0	0	0	0		0	0			0	0			16:buff_icon_10040	0		1						
9201301	20012	0	0	0	0		0	0			0	0			16:buff_icon_10041	0		1						
9201401	20013	0	0	0	0		0	0			0	0			16:buff_icon_10042	0		1						
9201402	20014	0	0	0	0		0	0			0	0			16:buff_icon_201402	0		1						
9201501	20015	0	0	0	0		0	0			0	0			16:buff_icon_201501	0		1						
9201502	20016	0	0	0	0		0	0			0	0			16:buff_icon_10022	0		1						
9201601	20001	0	0	0	0		0	0			0	0			16:buff_icon_10044	0		1						
9201602	20001	0	0	0	0		0	0			0	0			16:buff_icon_10044	0		1						
9999901	20017	0	0	0	0		1	0	0		0	0			0	1		1						
9999902	0	0	0	0	0		1	0			0	0			16:buff_icon_420009	0		1						
13120101	0	50003	0	51003	0		1	0			0	0			0	0		1						
13110201	0	43001	0	43003	0		1	0			0	0			0	0		1						
10101401	101014221	101014222	0	101014223	0		0	0			0	0			0	0		1						
10301203	0	10301261	0	0	0		0	0	0		0	0			0	0	0	1						
10301701	10013	0	0	0	0		1	0			0	0			16:buff_icon_10016	0		1						
10701090	10701002	10701003	10701004	10701005	0		0	0			0	0			0	0		1						
10701091	0	0	0	0	0		0	0			0	0			16:buff_icon_410023	0		1						
10700101	107001121	107001122	0	107001123	0		0	0			0	0			0	0		1						
61101013	0	0	0	0	0		1	0			0	0			0	1		1	枪火	槍火	Gunfire	ガンファイア	총알	สาดกระสุน
5010023	0	10053	0	0	0		1	0			0	0			16:buff_icon_110201	0		1	箬叶之护	箬葉之護	Foliage Guard	竹葉の加護	대나무의 가호	ใบไผ่พิทักษ์
5010032	0	10053	0	0	0		1	0			0	0			0	0	1	1	神秘学	神秘學	Mysticism	オカルティズム	신비학	ศาสตร์เร้นลับ
50100010	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：相信的力量	貓球：相信的力量	Cato: Power of Trust	ガト：信じる力	냥냥볼: 믿음의 힘	แค​ทบ​อล​:​ พลัง​แห่ง​ศรัทธา​
50100020	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：固若金汤	貓球：固若金湯	Cato: Unbreachable	ガト：難攻不落	냥냥볼: 철옹성	แค​ทบ​อล​:​ เกราะ​ป้อมปราการ​
50100030	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：安全范围	貓球：安全範圍	Cato: Safe Range	ガト：安全範囲	냥냥볼: 안전지대	แคทบอล: ระยะปลอดภัย
50100040	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：鼓舞士气	貓球：鼓舞士氣	Cato: Rallying Spirit	ガト：奮い立たせる	냥냥볼: 사기 진작	แคทบอล: ปลุกใจ
50100050	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：生人勿进	貓球：生人勿進	Cato: Let Me In	ガト：気安く触るにゃ	냥냥볼: 수상한 녀석	แค​ทบ​อล​:​ ห้าม​คนแปลกหน้า​เข้า​
50100060	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：精致喵生	貓球：精緻喵生	Cato: The Finer Cat	ガト：幸せなニャン生	냥냥볼: 절묘한 야옹	แคทบอล: วิถีแมวสุดหรู
50100070	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：历经沧桑	貓球：歷經滄桑	Cato: Vicissitudes	ガト：艱難辛苦	냥냥볼: 우여곡절	แค​ทบ​อล​:​ ผ่าน​ร้อน​ผ่าน​หนาว​
50100080	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：精准打击	貓球：精準打擊	Cato: Precision Strike	ガト：精確打撃	냥냥볼: 정밀 타격	แคทบอล: จู่โจมแม่นยำ
50100090	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：受到护盾提升	貓球：受到護盾提升	Cato:  Shield Gained UP	ガト：被シールド耐久アップ	냥냥볼: 적용되는 실드	แค​ทบ​อล​:​ ได้รับ​โล่​ป้องกัน​เพิ่มขึ้น​
50100100	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：受到治疗提升	貓球：受到治療提升	Cato: Healing Received UP	ガト：被回復効果アップ	냥냥볼: 적용되는 치유	แค​ทบ​อล​:​ ได้รับ​เอฟเฟกต์​ฟื้นฟู​เพิ่มขึ้น​
50100250	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：猫猫震怒	貓球：貓貓震怒	Cato: Cat's Rage	ガト：猫様の怒り	냥냥볼: 앵그리 캣	แค​ทบ​อล​:​ แมวเหมียวฉุนเฉียว​
50100260	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：精密计算	貓球：精密計算	Cato: Accurate Computation	ガト：精密計算	냥냥볼: 정밀 계산	แคทบอล: แผนการคำนวณ
50100270	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：微笑的假面	貓球：微笑的假面	Cato: Grinning Disguise	ガト：微笑の仮面	냥냥볼: 스마일 가면	แค​ทบ​อล​:​ หน้ากาก​แห่ง​รอยยิ้ม​
50100280	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：自由精神	貓球：自由精神	Cato: Spirit of Freedom	ガト：自由の精神	냥냥볼: 프리덤	แคทบอล: จิตวิญญาณเสรี
50100290	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：乖宝宝的奖励	貓球：乖寶寶的獎勵	Cato: Goody-goody Bonus	ガト：良い子のご褒美	냥냥볼: 참 잘했어요	แค​ทบ​อล​:​ รางวัล​ของ​เด็กดี​
50100301	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：甜蜜守护	貓球：甜蜜守護	Cato: Sweet Guardian	ガト：甘美な守護	냥냥볼: 달콤한 수호	แค​ทบ​อล​:​ กัน​คุ้มกัน​แสน​หวาน​
50100311	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：异化加护	貓球：異化加護	Cato: Alteration Guard	ガト：異化防止	냥냥볼: 외톨이의 가호	แค​ทบ​อล​:​ พร​แห่ง​การกลายพันธุ์​
50100321	0	10053	0	0	0		1	0			0	0			16:buff_icon_110201	0	1	1	猫球：神秘学	貓球：神秘學	Cato: Mysticism	ガト：オカルティズム	냥냥볼: 신비학	แค​ทบ​อล​:​ ศาสตร์​เร้นลับ​
50100330	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：心的救赎	貓球：心的救贖	Cato: Heart's Salvation	ガト：心の救済	냥냥볼: 마음의 구원	แค​ทบ​อล​:​ ไถ่บาป​แห่ง​หัวใจ​
50100341	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：黄金时间	貓球：黃金時間	Cato: Golden Moment	ガト：ゴールデンタイム	냥냥볼: 골든 타임	แคทบอล: นาทีทองคำ
50100351	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：以和为贵	貓球：以和為貴	Cato: Harmony Above All	ガト：和を以て貴しと為す	냥냥볼: 조화롭게	แคทบอล: สันติอันล้ำค่า
50100361	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：绝境逢生	貓球：絕境逢生	Cato: Adversity Survival	ガト：九死一生	냥냥볼: 절체절명	แคทบอล: คืนชีพจากวิกฤติ
50100370	0	0	0	0	0		1	0			0	0			0	1	1	1	猫球：深受鼓舞	貓球：深受鼓舞	Cato: Highly Motivated	ガト：心強い励み	냥냥볼: 인커리지	แคทบอล: เชียร์สุดใจ
50100380	10048	0	0	0	0		1	0			0	0			0	1	1	1	猫球：魔法加成	貓球：魔法加成	Cato: Enchantment Boost	ガト：魔法ブースター	냥냥볼: 마력 상승	แคทบอล: เสริมพลังเวท
50100381		0	0	0	0		0	0			0	0			16:buff_icon_110102	0		1	攻击相关能力提升	攻擊相關能力提升	Offensive Stats Boost	攻撃に関連する能力アップ	공격 관련 속성 증가	ทักษะ​ที่​เกี่ยวกับ​ ATK​ เพิ่มขึ้น​
50100390	10049	0	0	0	0		1	0			0	0			0	1	1	1	猫球：保护意识	貓球：保護意識	Cato: Defense Instinct	ガト：守護の意志	냥냥볼: 보호 본능	แค​ทบ​อล​:​ ปกป้อง​จิตสำนึก​
50100391		0	0	0	0		0	0			0	0			16:buff_icon_110103	0		1	防御相关能力提升	防禦相關能力提升	Defense Stats Boost	防御に関連する能力アップ	방어 관련 속성 증가	ทักษะ​ที่​เกี่ยวกับ​ DEF​ เพิ่มขึ้น​
50100400	10050	0	0	0	0		1	0			0	0			0	1	1	1	猫球：亡灵余音	貓球：亡靈餘音	Cato: Echoes of the Dead	ガト：亡霊の余韻	냥냥볼: 망령의 여운	แค​ทบ​อล​:​ เสียงสะท้อน​วิญญาณ​
50100401		0	0	0	0		0	0			0	0			16:buff_icon_110104	0		1	生命相关能力提升	生命相關能力提升	HP Stats Boost	HPに関連する能力アップ	HP 관련 속성 증가	ทักษะ​ที่​เกี่ยวกับ​ HP​ เพิ่มขึ้น​
61113002	0	0	0	0	0		1	0			0	0			0	1		1	万物生	萬物生	Essence of All	万物生	만물의 생기	กำเนิดสรรพสิ่ง
61114002	0	0	0	0	0		1	0			0	0			0	1		1	菡萏同心	菡萏同心	Together We Stand	菡萏同心	연꽃의 마음	สายใยเคียงใจ
11400202	0	114002261	0	114002262	0		1	0			0	0			16:buff_icon_110202	0		1	莲舞	蓮舞	Lotus Dance	蓮舞	연꽃의 춤	ระบำดอกบัว
61138008	0	0	0	0	0		1	0			0	0			0	1		1	万华镜	萬華鏡	Mirror of Myriad	万華鏡	만화경	กระจกมายา
13800802	0	0	0	0	0		1	0			0	0			16:buff_icon_110207	0		1	凝结	凝結	Condense	凝結	결집	ควบแน่น
61135008	0	0	0	0	0		1	0			0	0			0	0		1	鼓舞之心	鼓舞之心	Heart of Cheer	鼓舞の心	응원하는 마음	ดวงใจปลุกพลัง
