actionId	actionName	forwardStart	forwardEnd	bulletLaunch	hits	hitsType	hitPause	hitShowType	returnStart	returnEnd	motionBlur	speedLine	frame	skillFuse	hitType	attackPos	status
301023	skill0	30	63	0	85	2	0	1	128	152	0;0	0;0	176	154	1	0;0;4	1
311023	skill1	10	26	0	35	1	0	1	56	75	0;0	0;0	99	77	1	0;0;1.5	1
321023	skill2	0	0	27	42	1	0	2	0	0	0;0	0;0	66	48	1	0;0;0	1
301025	skill0	0	0	0	120;121;122;123;124	1;1;1;1;1	0	1	0	0	0;0	0;0	149	119	1	0;0;0	1
311025	skill1	45	48	0	48	1	0	1	48	64	0;0	0;0	78	66	1	0;0;2	1
321025	skill2	0	0	0	44	1	0	1	0	0	0;0	0;0	64	34	1	0;0;0	1
301024	skill0	13	27	0	30;54	1;2	0	1	89	114	0;0	0;0	145	116	1	0;0;1.2	1
311024	skill1	9	20	0	31	1	0	1	46	63	0;0	0;0	98	65	1	0;0;1	1
321024	skill2	0	0	0	67	1	0	1	0	0	0;0	0;0	101	72	1	0;0;0	1
301026	skill0	15	29	0	40	2	0	1	93	104	0;0	0;0	114	106	1	0;0;3	1
311026	skill1	0	0	70	85	1	0	2	0	0	0;0	0;0	103	91	1	0;0;0	1
321026	skill2	0	0	0	60	1	0	1	0	0	0;0	0;0	100	70	1	0;0;0	1
301027	skill0	0	0	12	19	1	0	2	0	0	0;0	0;0	35	24	1	0;0;0	1
311027	skill1	0	0	12	19	1	0	2	0	0	0;0	0;0	35	24	1	0;0;0	1
301028	skill0	30	63	0	85	2	0	1	128	152	0;0	0;0	176	154	1	0;0;4	1
311028	skill1	10	26	0	35	1	0	1	56	75	0;0	0;0	99	77	1	0;0;1.5	1
321028	skill2	0	0	27	42	1	0	2	0	0	0;0	0;0	66	48	1	0;0;0	1
301029	skill0	13	27	0	30;54	1;2	0	1	89	114	0;0	0;0	145	116	1	0;0;1.2	1
311029	skill1	9	20	0	31	1	0	1	46	63	0;0	0;0	98	65	1	0;0;1	1
321029	skill2	0	0	0	67	1	0	1	0	0	0;0	0;0	101	71	1	0;0;0	1
301030	skill0	1	10	0	55	1	0	1	62	84	0;0	0;0	99	86	1	0;0;4	1
311030	skill1	1	10	0	20	1	0	1	45	66	0;0	0;0	82	68	1	0;0;2	1
321030	skill2	1	12	0	23	1	0	1	44	70	0;0	0;0	82	72	1	0;0;2	1
301031	skill0	0	0	0	55;60;65;70;75	1;1;1;1;1	0	2	0	0	0;0	0;0	94	94	1	0;0;0	1
311031	skill1	0	0	0	40;48;56	1;1;1	0	2	0	0	0;0	0;0	96	66	1	0;0;0	1
321031	skill2	0	0	0	58;88	1;1	0	2	0	0	0;0	0;0	123	93	1	0;0;0	1
301040	skill0	37	58	0	58	3	0	1	59	60	0;0	0;0	91	62	1	0;0;0.5	1
311040	skill1	46	71	0	74	1	0	1	98	128	0;0	0;0	153	130	1	0;0;2.5	1
321040	skill2	0	0	0	50	1	0	2	0	0	0;0	0;0	111	81	1	0;0;0	1
311041	skill1	1	24	0	35	1	0	1	60	89	0;0	0;0	129	91	1	0;0;3	1
321041	skill2	1	24	0	36	1	0	1	68	88	0;0	0;0	128	90	1	0;0;3	1
301041	skill0	1	31	0	50;56;61	1	0	1	102	138	0;0	0;0	173	140	1	0;0;3	1
31411041	skill1	1	24	0	35	1	0	1	60	89	0;0	0;0	129	91	1	0;0;3	1
32411041	skill2	1	24	0	36	1	0	1	68	88	0;0	0;0	128	90	1	0;0;3	1
30411041	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	50	50	1	0;0;0	1
301042	skill0	57	59	0	60	1	0	1	66	82	0;0	0;0	110	84	1	0;0;1	1
311042	skill1	0	0	37	45	1	0	2	0	0	0;0	0;0	91	61	1	0;0;0	1
321042	skill2	0	0	0	62	0	0	1	0	0	0;0	0;0	113	83	1	0;0;0	1
301043	skill0	17	35	0	41;71	1;2	0	1	95	115	0;0	0;0	123	117	1	0;0;1	1
311043	skill1	6	24	0	49	1	0	1	78	97	0;0	0;0	107	99	1	0;0;1	1
321043	skill2	6	29	0	34;39	1;1	0	1	59	80	0;0	0;0	90	82	1	0;0;1	1
311045	skill1	20	40	0	45	1	0	1	60	85	0;0	0;0	120	87	1	0;0;1	1
321045	skill2	0	0	35	44	1	0	2	0	0	0;0	0;0	71	50	1	0;0;0	1
301045	skill0	0	0	48	65	1	0	2	0	0	0;0	0;0	89	89	1	0;0;0	1
311046	skill1	9	33	0	45	1	0	1	60	91	0;0	0;0	140	120	1	0;0;1	1
321046	skill2	0	0	0	45	0	0	2	0	0	0;0	0;0	135	115	1	0;0;0	1
301046	skill3	0	0	48;54;60;66;72;78	51;57;63;69;75;81	1;1;1;1;1;1	0	2	0	0	0;0	0;0	125	105	1	0;0;0	1
311050	skill1	10	31	0	47;58	1;1	1;1	1	76	90	0;0	0;0	107	92	1	0;0;0.8	1
321050	skill2	0	0	0	43	0	0	1	0	0	0;0	0;0	87	57	1	0;0;0	1
301050	skill0	10	33	0	65	1	0	1	97	111	0;0	0;0	128	113	1	0;0;1.2	1
311051	skill1	0	0	20	33	1	0	2	0	0	0;0	0;0	110	80	1	0;0;0	1
321051	skill2	0	0	0	43	0	0	1	0	0	0;0	0;0	82	52	1	0;0;0	1
301051	skill0	0	0	20	33	1	0	2	0	0	0;0	0;0	110	80	1	0;0;0	1
311052	skill1	29	42	0	40	1	0	1	78	113	0;0	0;0	133	115	1	0;0;1	1
321052	skill2	0	0	0	72	0	0	2	0	0	0;0	0;0	110	78	1	0;0;0	1
301052	skill3	0	0	0	65;66;67;68;69;70	1;1;1;1;1;1	0	2	0	0	0;0	0;0	120	89	1	0;0;0	1
391052	skill1	0	0	0	40	0	0	1	0	0	0;0	0;0	133	133	1	0;0;0	1
311053	skill1	7	42	0	71	1	0	1	86	105	0;0	0;0	116	100	1	0;0;1.5	1
321053	skill2	0	0	101	115	1	0	2	0	0	0;0	0;0	143	120	1	0;0;0	1
301053	skill3	6	55	0	97	1	0	1	108	122	0;0	0;0	128	89	1	0;0;1.5	1
391053	skill1	0	0	0	71	0	0	1	0	0	0;0	0;0	116	116	1	0;0;0	1
311054	skill1	0	0	40;58;75	50;68;85	1;1;1	0	2	0	0	0;0	0;0	160	130	1	0;0;0	1
321054	skill2	0	0	0	124	0	0	1	0	0	0;0	0;0	160	130	1	0;0;0	1
301054	skill0	4	28	0	97	2	0	1	150	171	0;0	0;0	185	173	1	0;0;4	1
311055	skill1	0	0	108;120	115;127	1;1	0	2	0	0	0;0	0;0	160	130	1	0;0;0	1
321055	skill2	0	0	0	66	0	0	1	0	0	0;0	0;0	110	80	1	0;0;0	1
301055	skill0	0	0	0	123	2	0	1	0	0	0;0	0;0	170	140	1	0;0;0	1
311056	skill1	3	32	0	62	1	0	1	82	101	0;0	0;0	140	120	1	0;0;1.5	1
321056	skill2	3	32	0	62	1	0	1	82	101	0;0	0;0	140	120	1	0;0;1.5	1
301056	skill3	29	49	0	52	1	0	1	90	103	0;0	0;0	132	112	1	0;0;1.5	1
311058	skill1	7	17	0	17	1	0	1	20	31	0;0	0;0	40	33	1	0;1;0.8	1
321058	skill2	0	0	0	30	0	0	1	0	0	0;0	0;0	45	15	1	0;0;0	1
301058	skill0	0	0	0	105;110;115	1;1;1	0	1	0	0	0;0	0;0	105	75	1	0;0;0	1
311059	skill1	0	0	0	36	1	0	2	0	0	0;0	0;0	84	64	1	0;0;0	1
321059	skill2	23	36	0	72	3	0	1	97	115	0;0	0;0	134	120	1	0;0;5	1
301059	skill3	0	0	76	84	1	0	2	0	0	0;0	0;0	129	109	1	0;0;0	1
311060	skill1	5	19	0	20	1	0	1	42	58	0;0	0;0	72	60	1	0;0;1.5	1
321060	skill2	3	17	0	20	1	0	1	38	49	0;0	0;0	61	51	1	0;0;1.5	1
301060	skill0	3	15	0	16;18;35	1;1;2	0	1	45	59	0;0	0;0	71	61	1	0;0;2.3	1
311063	skill1	5	57	0	69	1	2	1	89	140	0;0	0;0	150	141	1	0;0;1	1
321063	skill2	0	0	0	27;36	0	0	2	0	0	0;0	0;0	71	61	1	0;0;0	1
301063	skill3	0	0	0	83	0	0	1	0	0	0;0	0;0	112	92	1	0;0;0	1
311064	skill1	5	57	0	69	1	2	1	89	140	0;0	0;0	150	141	1	0;0;1	1
321064	skill2	0	0	0	35	0	0	2	0	0	0;0	0;0	71	61	1	0;0;0	1
301064	skill3	0	0	0	83	0	0	1	0	0	0;0	0;0	112	92	1	0;0;0	1
311065	skill1	5	57	0	69	1	2	1	89	140	0;0	0;0	150	141	1	0;0;1	1
321065	skill2	0	0	0	35	0	0	2	0	0	0;0	0;0	71	61	1	0;0;0	1
301065	skill3	0	0	0	83	0	0	1	0	0	0;0	0;0	112	92	1	0;0;0	1
311066	skill1	5	57	0	69	1	2	1	89	140	0;0	0;0	150	141	1	0;0;1	1
321066	skill2	0	0	0	35	0	0	2	0	0	0;0	0;0	71	61	1	0;0;0	1
301066	skill3	0	0	0	83	0	0	1	0	0	0;0	0;0	112	92	1	0;0;0	1
311067	skill1	0	0	0	33	0	0	1	0	0	0;0	0;0	74	44	1	0;0;0	1
321067	skill2	0	0	59;60;61;62	69;70;71;72	1;1;1;1	0	2	0	0	0;0	0;0	118	88	1	0;0;0	1
301067	skill3	0	0	0	76	0	0	1	0	0	0;0	0;0	104	84	1	0;0;0	1
311068	skill1	0	0	0	1	0	0	1	0	0	0;0	0;0	100	100	1	0;0;0	1
321068	skill2	0	0	0	1	1;1;1;1	0	2	0	0	0;0	0;0	100	100	1	0;0;0	1
301068	skill3	0	0	0	1	0	0	1	0	0	0;0	0;0	100	100	1	0;0;0	1
311069	skill1	0	0	42;45	50;55	1;1	0	2	0	0	0;0	0;0	85	65	1	0;0;0	1
321069	skill2	0	0	0	90	0	0	2	0	0	0;0	0;0	122	92	1	0;0;0	1
301069	skill3	0	0	80	86	1	0	2	0	0	0;0	0;0	137	107	1	0;0;0	1
311070	skill1	0	0	0	25	0	0	1	0	0	0;0	0;0	50	40	1	0;0;0	1
321070	skill2	0	0	32;33;34;35	42;43;44;45	1;1;1;1	0	2	0	0	0;0	0;0	58	48	1	0;0;0	1
301070	skill3	0	0	44	52	1	0	2	0	0	0;0	0;0	70	60	1	0;0;0	1
311071	skill1	31	43	0	45	1	0	1	69	84	0;0	0;0	128	112	1	0;0;2	1
321071	skill2	26	60	0	62	1	0	1	110	125	0;0	0;0	181	147	1	0;0;2	1
301071	skill3	20	29	0	31;37;42;47;52;68	1;1;1;1;1;2	0	1	98	114	0;0	0;0	154	137	1	0;0;2	1
311072	skill1	27	42	0	44;51;79;93	1;1;2	0	1	116	141	0;0	0;0	172	147	1	0;0;1.5	1
321072	skill2	0	0	0	47	0	0	1	0	0	0;0	0;0	78	68	1	0;0;0	1
301072	skill3	1	15	0	109	2	0	1	131	162	0;0	0;0	192	171	1	0;0;1.5	1
311073	skill1	31	43	0	45	1	0	1	69	84	0;0	0;0	128	112	1	0;0;2	1
321073	skill2	26	60	0	62	1	0	1	110	125	0;0	0;0	181	147	1	0;0;2	1
301073	skill3	20	29	0	31;37;42;47;52;68	1;1;1;1;1;2	0	1	98	114	0;0	0;0	154	137	1	0;0;2	1
311074	skill1	27	42	0	44;51;79;93	1;1;2	0	1	116	141	0;0	0;0	172	147	1	0;0;1.5	1
321074	skill2	0	0	0	47	0	0	1	0	0	0;0	0;0	78	68	1	0;0;0	1
301074	skill3	1	15	0	109	2	0	1	131	162	0;0	0;0	192	171	1	0;0;1.5	1
311104	skill1	1	20	0	22	1	0	1	45	62	0;0	0;0	75	64	1	0;0;3	1
321104	skill2	0	0	0	25	1	0	2	0	0	0;0	0;0	58	31	1	0;0;0	1
301104	skill0	0	0	0	100;103	1;1	0	2	0	0	0;0	0;0	129	129	1	0;0;0	1
311044	skill1	1	26	0	46	1	0	1	87	103	0;0	0;0	119	105	1	0;0;0.8	1
321044	skill2	0	0	0	26	1	0	1	0	0	0;0	0;0	124	94	1	0;0;0	1
301044	skill0	1	49	0	49	1	0	1	64	81	0;0	0;0	97	83	1	0;0;0.8	1
302102	skill0	23	26	0	26;30;42;64	1;1;1;2	0	1	81	93	0;0	0;0	122	95	1	0;0;3.25	1
312102	skill1	15	18	0	17	1	0	1	34	54	0;0	0;0	99	56	1	0;0;2.6	1
322102	skill2	0	0	0	35	0	0	1	0	0	0;0	0;0	59	40	1	0;0;0	1
302103	skill3	0	0	45;53;77	50;55;86;96	1;1;1;2	0	2	0	0	0;0	0;0	117	142	1	0;0;0	1
312103	skill1	0	0	32	37	1	0	2	0	0	0;0	0;0	74	44	1	0;0;0	1
322103	skill2	0	0	29	50	1	0	2	0	0	0;0	0;0	68	56	1	0;0;0	1
302002	skill0	1	50	0	51	2	0	1	55	69	0;0	0;0	70	71	1	0;0;1.898	1
312002	skill1	1	25	0	24	1	0	1	35	50	0;0	0;0	65	52	1	0;0;1.898	1
322002	skill2	1	25	0	24	1	0	1	35	50	0;0	0;0	65	52	1	0;0;1.898	1
332002	skill3	1	25	0	24	1	0	1	35	50	0;0	0;0	65	52	1	0;0;1.898	1
342002	skill4	1	25	0	24	1	0	1	35	50	0;0	0;0	65	52	1	0;0;1.898	1
352002	skill5	1	25	0	24	1	0	1	35	50	0;0	0;0	65	52	1	0;0;1.898	1
362002	skill6	1	25	0	24	1	0	1	35	50	0;0	0;0	65	52	1	0;0;1.898	1
302003	skill0	0	0	0	45	1	0	1	0	0	0;0	0;0	110	80	1	0;0;0	1
312003	skill1	7	21	0	21	1	0	1	39	51	0;0	0;0	65	53	1	0;0;2.45	1
322003	skill2	0	0	0	61	1	0	1	0	0	0;0	0;0	110	80	1	0;0;0	1
332003	skill3	7	21	0	22	1	0	1	39	51	0;0	0;0	65	65	1	0;0;2.45	1
342003	skill4	7	21	0	21	1	0	1	39	51	0;0	0;0	65	53	1	0;0;2.45	1
352003	skill5	7	21	0	21	1	0	1	39	51	0;0	0;0	65	53	1	0;0;2.45	1
362003	skill6	7	21	0	21	1	0	1	39	51	0;0	0;0	65	53	1	0;0;2.45	1
302004	skill0	0	0	48	60	1	0	2	0	0	0;0	0;0	96	66	1	0;0;0	1
312004	skill1	0	0	8	18	1	0	2	0	0	0;0	0;0	28	28	1	0;0;0	1
322004	skill2	0	0	0	25	1	0	1	0	0	0;0	0;0	30	30	1	0;0;0	1
332004	skill3	0	0	0	25	1	0	1	0	0	0;0	0;0	30	30	1	0;0;0	1
342004	skill4	0	0	8	23	1	0	2	0	0	0;0	0;0	28	28	1	0;0;0	1
352004	skill5	0	0	8	23	1	0	2	0	0	0;0	0;0	28	28	1	0;0;0	1
362004	skill6	0	0	8	23	1	0	2	0	0	0;0	0;0	28	28	1	0;0;0	1
302005	skill0	0	0	0	29	1	0	1	0	0	0;0	0;0	61	31	1	0;0;0	1
312005	skill1	1	14	0	24	1	0	1	26	44	0;0	0;0	48	46	1	0;0;1.1869	1
322005	skill2	1	14	0	24	1	0	1	26	44	0;0	0;0	48	46	1	0;0;2.5	1
332005	skill3	1	14	0	20	1	0	1	26	44	0;0	0;0	48	46	1	0;0;1.1869	1
342005	skill4	1	14	0	20	1	0	1	26	44	0;0	0;0	48	46	1	0;0;1.1869	1
352005	skill5	1	14	0	20	1	0	1	26	44	0;0	0;0	48	46	1	0;0;1.1869	1
362005	skill6	1	14	0	20	1	0	1	26	44	0;0	0;0	48	46	1	0;0;1.1869	1
302006	skill0	34	39	0	45;48;51;54	1;1;1;1	0	1	56	65	0;0	0;0	82	67	1	0;0;1.95	1
312006	skill1	8	19	0	18	1	0	1	21	38	0;0	0;0	41	40	1	0;0;0.78	1
322006	skill2	8	19	0	18	1	0	1	21	38	0;0	0;0	41	40	1	0;0;0.78	1
332006	skill3	8	19	0	18	1	0	1	21	38	0;0	0;0	41	40	1	0;0;0.78	1
342006	skill4	8	19	0	18	1	0	1	21	38	0;0	0;0	41	40	1	0;0;0.78	1
352006	skill5	8	19	0	18	1	0	1	21	38	0;0	0;0	41	40	1	0;0;0.78	1
362006	skill6	8	19	0	18	1	0	1	21	38	0;0	0;0	41	40	1	0;0;0.78	1
302007	skill0	18	23	0	33	1	0	1	53	57	0;0	0;0	65	156	1	0;0;1.5	1
312007	skill1	6	9	0	11	1	0	1	19	29	0;0	0;0	48	31	1	0;0;1	1
322007	skill2	0	0	0	25	1	0	1	0	0	0;0	0;0	38	30	1	0;0;0	1
332007	skill3	0	0	0	25	1	0	1	0	0	0;0	0;0	38	30	1	0;0;0	1
342007	skill4	6	9	0	9	1	0	1	19	29	0;0	0;0	48	31	1	0;0;1	1
352007	skill5	6	9	0	9	1	0	1	19	29	0;0	0;0	48	31	1	0;0;1	1
362007	skill6	6	9	0	9	1	0	1	19	29	0;0	0;0	48	31	1	0;0;1	1
302009	skill0	9	24	0	29	1	0	1	63	74	0;0	0;0	80	76	1	0;0;2.6	1
312009	skill1	9	18	0	21;27;33;34	1;1;1;1	0	1	52	63	0;0	0;0	69	65	1	0;0;2.9	1
322009	skill2	9	18	0	21;27;33;34	1;1;1;1	0	1	52	63	0;0	0;0	69	65	1	0;0;2.9	1
332009	skill3	9	18	0	21;27;33;34	1;1;1;1	0	1	52	63	0;0	0;0	69	65	1	0;0;2.9	1
342009	skill4	9	18	0	21;27;33;34	1;1;1;1	0	1	52	63	0;0	0;0	69	65	1	0;0;2.9	1
352009	skill5	9	18	0	21;27;33;34	1;1;1;1	0	1	52	63	0;0	0;0	69	65	1	0;0;2.9	1
362009	skill6	9	18	0	21;27;33;34	1;1;1;1	0	1	52	63	0;0	0;0	69	65	1	0;0;2.9	1
302010	skill0	3	18	0	67	1	0	1	98	112	0;0	0;0	126	114	1	0;0;4.55	1
312010	skill1	3	18	0	33	1	0	1	57	70	0;0	0;0	87	72	1	0;0;3.5	1
322010	skill2	3	18	0	67	1	0	1	98	112	0;0	0;0	126	114	1	0;0;4.55	1
332010	skill3	3	18	0	36	1	0	1	57	70	0;0	0;0	87	72	1	0;0;2.6	1
342010	skill4	3	18	0	36	1	0	1	57	70	0;0	0;0	87	72	1	0;0;2.6	1
352010	skill5	3	18	0	36	1	0	1	57	70	0;0	0;0	87	72	1	0;0;2.6	1
362010	skill6	3	18	0	36	1	0	1	57	70	0;0	0;0	87	72	1	0;0;2.6	1
302011	skill0	1	15	0	90	1;1	0	1	92	101	0;0	0;0	116	103	1	0;0;4.55	1
312011	skill1	1	15	0	18;32	1;1	0	1	63	76	0;0	0;0	86	78	1	0;0;2.6	1
322011	skill0	1	15	0	89	1;1	0	1	92	101	0;0	0;0	116	103	1	0;0;4.55	1
332011	skill3	1	15	0	18;32	1;1	0	1	63	76	0;0	0;0	86	78	1	0;0;2.6	1
342011	skill4	1	15	0	18;32	1;1	0	1	63	76	0;0	0;0	86	78	1	0;0;2.6	1
352011	skill5	1	15	0	18;32	1;1	0	1	63	76	0;0	0;0	86	78	1	0;0;2.6	1
362011	skill6	1	15	0	18;32	1;1	0	1	63	76	0;0	0;0	86	78	1	0;0;2.6	1
302012	skill0	0	0	0	100	1	0	1	0	0	0;0	0;0	140	110	4	0;0;0	1
312012	skill1	13	30	0	135	1	0	1	167	184	0;0	0;0	200	186	1	0;0;1.625	1
322012	skill2	0	0	0	30;40;45	1;1;1	0	1	0	0	0;0	0;0	70	50	4	0;0;0	1
302013	skill0	0	0	0	49;54;59;64	1;1;1;1	0	1	0	0	0;0	0;0	90	70	1	0;0;2.6	1
312013	skill1	3	25	0	33;66	1;1	0	1	89	101	0;0	0;0	115	103	1	0;0;2.08	1
322013	skill2	25	30	0	54	1	0	1	87	99	0;0	0;0	113	101	1	0;0;3.9	1
302014	skill0	6	17	0	110	1	0	1	142	150	0;0	0;0	152	152	1	0;0;2.6	1
312014	skill1	6	17	0	84	1	0	1	114	124	0;0	0;0	125	126	1	0;0;2.6	1
322014	skill2	0	0	0	78	1	0	1	0	0	0;0	0;0	90	85	1	0;0;0	1
302015	skill2	0	0	0	80	1	0	1	0	0	0;0	0;0	90	86	1	0;0;0	1
312015	skill1	9	25	0	27	1	0	1	40	65	0;0	0;0	88	67	1	0;0;1.04	1
322015	skill2	0	0	0	80	1	0	1	0	0	0;0	0;0	90	86	1	0;0;0	1
302016	skill1	13	44	0	66	2	0	1	75	94	0;0	0;0	128	96	1	0;0;2	1
312016	skill1	13	44	0	66	2	0	1	75	94	0;0	0;0	128	96	1	0;0;2	1
322016	skill2	0	0	0	73	1	0	1	0	0	0;0	0;0	104	79	1	0;0;0	1
302017	skill1	1	11	0	20	1	0	1	40	87	0;0	0;0	99	89	1	0;0;3.2	1
312017	skill1	1	11	0	20	1	0	1	40	87	0;0	0;0	99	89	1	0;0;3.2	1
322017	skill2	0	0	0	107	1	0	1	0	0	0;0	0;0	158	128	1	0;0;0	1
302018	skill0	0	0	0	110	1	0	1	0	0	0;0	0;0	136	115	1	0;0;0	1
312018	skill1	5	44	0	75	1	0	1	98	105	0;0	0;0	123	107	1	0;0;2.6	1
322018	skill2	5	25	0	75	1	0	1	98	105	0;0	0;0	123	107	1	0;0;3.25	1
302019	skill0	0	0	0	52;58;79	1;1;1	0	1	0	0	0;0	0;0	115	85	4	0;0;0	1
312019	skill1	0	0	0	75	1	0	1	0	0	0;0	0;0	87	81	4	0;0;0	1
322019	skill2	0	0	0	73;77;82	1;1;1	0	1	0	0	0;0	0;0	147	117	4	0;0;0	1
302020	skill0	0	0	0	62	1	0	1	0	0	0;0	0;0	74	68	1	0;0;0	1
312020	skill1	2	17	0	31;36	1	0	1	57	63	0;0	0;0	72	65	1	0;0;1.15	1
322020	skill2	4	15	0	36	1	0	1	59	64	0;0	0;0	74	66	1	0;0;1.3	1
302021	skill0	15	40	0	85;100	1;1	0	1	112	126	0;0	0;0	143	128	1	0;0;3.2	1
312021	skill1	15	40	0	85;100	1;1	0	1	112	126	0;0	0;0	143	128	2	0;0;3.2	1
322021	skill2	15	40	0	85;100	1;1	0	1	112	126	0;0	0;0	143	128	3	0;0;3.2	1
302022	skill0	0	0	0	54	2	0	1	0	0	0;0	0;0	81	61	1	0;0;0	1
312022	skill1	6	21	0	21	1	0	1	29	38	0;0	0;0	49	40	1	0;0;0.9	1
322022	skill2	11	39	0	41	1	0	1	54	69	0;0	0;0	74	71	1	0;0;1.2	1
302023	skill0	30	63	0	85	2	0	1	128	152	0;0	0;0	176	154	1	0;0;5.2	1
312023	skill1	10	26	0	35	1	0	1	56	75	0;0	0;0	99	77	1	0;0;2.4	1
322023	skill2	0	0	27	42	1	0	2	0	0	0;0	0;0	66	48	1	0;0;0	1
302025	skill0	0	0	0	120;121;122;123;124	1;1;1;1;1	0	1	0	0	0;0	0;0	149	119	1	0;0;0	1
312025	skill1	45	48	0	48	1	0	1	48	64	0;0	0;0	78	66	1	0;0;2	1
322025	skill2	45	48	0	48	1	0	1	48	64	0;0	0;0	78	66	1	0;0;2	1
302024	skill0	13	27	0	30;54	1;2	0	1	89	114	0;0	0;0	145	116	1	0;0;1.56	1
312024	skill1	9	20	0	31	1	0	1	46	63	0;0	0;0	98	65	1	0;0;1.8	1
322024	skill2	0	0	0	67	1	0	1	0	0	0;0	0;0	101	72	1	0;0;0	1
302026	skill0	15	29	0	40	2	0	1	93	104	0;0	0;0	114	106	1	0;0;4.5	1
312026	skill1	0	0	70	85	1	0	2	0	0	0;0	0;0	103	91	1	0;0;0	1
322026	skill2	0	0	0	60	1	0	1	0	0	0;0	0;0	100	70	1	0;0;0	1
302027	skill0	0	0	12	18	1	0	2	0	0	0;0	0;0	35	24	1	0;0;0	1
312027	skill1	0	0	12	18	1	0	2	0	0	0;0	0;0	35	24	1	0;0;0	1
302028	skill0	30	63	0	85	2	0	1	128	152	0;0	0;0	176	154	1	0;0;5.2	1
312028	skill1	10	26	0	35	1	0	1	56	75	0;0	0;0	99	77	1	0;0;2.2	1
322028	skill2	0	0	27	42	1	0	2	0	0	0;0	0;0	66	48	1	0;0;0	1
302029	skill0	13	27	0	30;54	1;2	0	1	89	114	0;0	0;0	145	116	1	0;0;1.56	1
312029	skill1	9	20	0	31	1	0	1	46	63	0;0	0;0	98	65	1	0;0;1.8	1
322029	skill2	0	0	0	67	1	0	1	0	0	0;0	0;0	101	72	1	0;0;0	1
302030	skill0	1	10	0	55	1	0	1	62	84	0;0	0;0	99	86	1	0;0;5.2	1
312030	skill1	1	10	0	20	1	0	1	45	66	0;0	0;0	82	68	1	0.5;0;2.3	1
322030	skill2	1	12	0	23	1	0	1	44	70	0;0	0;0	82	72	1	0.5;0;2	1
302031	skill0	0	0	0	55;60;65;70;75	1;1;1;1;1	0	2	0	0	0;0	0;0	94	94	1	0;0;0	1
312031	skill1	0	0	0	40;48;56	1;1;1	0	2	0	0	0;0	0;0	96	66	1	0;0;0	1
322031	skill2	0	0	0	58;88	1;1	0	2	0	0	0;0	0;0	123	93	1	0;0;0	1
302040	skill0	37	58	0	58	3	0	1	59	60	0;0	0;0	91	62	1	0;0;1	1
312040	skill1	46	71	0	74	1	0	1	98	128	0;0	0;0	153	130	1	0;0;4	1
322040	skill2	0	0	0	50	0	0	2	0	0	0;0	0;0	111	81	1	0;0;0	1
312041	skill1	1	24	0	35	1	0	1	60	89	0;0	0;0	129	91	1	0;0;3.9	1
322041	skill2	1	24	0	36	1	0	1	68	88	0;0	0;0	128	90	1	0;0;3.9	1
302041	skill0	1	31	0	50;56;61	1	0	1	102	138	0;0	0;0	173	140	1	0;0;3.9	1
302042	skill0	57	59	0	60	1	0	1	66	82	0;0	0;0	110	84	1	0;0;1.3	1
312042	skill1	0	0	37	45	1	0	2	0	0	0;0	0;0	91	61	1	0;0;0	1
322042	skill2	0	0	0	62	0	0	1	0	0	0;0	0;0	113	83	1	0;0;0	1
302043	skill0	17	35	0	41;71	1;2	0	1	95	115	0;0	0;0	123	117	1	0;0;1.3	1
312043	skill1	6	24	0	49	1	0	1	78	97	0;0	0;0	107	99	1	0;0;1.3	1
322043	skill2	6	29	0	34;39	1;1	0	1	59	80	0;0	0;0	90	82	1	0;0;1.3	1
312045	skill1	20	40	0	45	1	0	1	60	85	0;0	0;0	120	87	1	0;0;1.5	1
322045	skill2	0	0	35	44	1	0	2	0	0	0;0	0;0	71	50	1	0;0;0	1
302045	skill0	0	0	48	65	1	0	2	0	0	0;0	0;0	89	89	1	0;0;0	1
312104	skill1	1	20	0	22	1	0	1	45	62	0;0	0;0	75	64	1	0.5;0;4	1
322104	skill2	0	0	0	25	1	0	2	0	0	0;0	0;0	58	31	1	0;0;0	1
302104	skill0	0	0	0	100;103	1;1	0	2	0	0	0;0	0;0	129	129	1	0;0;0	1
312044	skill1	1	26	0	46	1	0	1	87	103	0;0	0;0	119	105	1	0;0;1.04	1
322044	skill2	0	0	0	26	1	0	1	0	0	0;0	0;0	124	94	1	0;0;0	1
302044	skill0	1	49	0	49	1	0	1	64	81	0;0	0;0	97	83	1	0;0;1.04	1
313001	skill1	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0.8	1
323001	skill2	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
303001	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	1	1	1	0;0;0.8	1
313002	skill1	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0.8	1
323002	skill2	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
303002	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	1	1	1	0;0;0.8	1
313003	skill1	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0.8	1
323003	skill2	0	0	0	1	1	0	1	0	0	0;0	0;0	1	0	1	0;0;0	1
303003	skill0	0	0	0	1	1	0	1	0	0	0;0	0;0	1	1	1	0;0;0.8	1
