index	buffId	star	effectNum1	status
50100352_1	50100352	1	0	1
50100352_2	50100352	2	0	1
50100352_3	50100352	3	0	1
50100352_4	50100352	4	0	1
50100362_1	50100362	1	0.045	1
50100362_2	50100362	2	0.06	1
50100362_3	50100362	3	0.09	1
50100362_4	50100362	4	0.15	1
50100371_1	50100371	1	0.06	1
50100371_2	50100371	2	0.08	1
50100371_3	50100371	3	0.1	1
50100371_4	50100371	4	0.12	1
50100381_1	50100381	1	0.03	1
50100381_2	50100381	2	0.04	1
50100381_3	50100381	3	0.05	1
50100381_4	50100381	4	0.06	1
50100382_1	50100382	1	0.03	1
50100382_2	50100382	2	0.04	1
50100382_3	50100382	3	0.05	1
50100382_4	50100382	4	0.06	1
50100383_1	50100383	1	0.03	1
50100383_2	50100383	2	0.04	1
50100383_3	50100383	3	0.05	1
50100383_4	50100383	4	0.06	1
50100384_1	50100384	1	0.03	1
50100384_2	50100384	2	0.04	1
50100384_3	50100384	3	0.05	1
50100384_4	50100384	4	0.06	1
50100391_1	50100391	1	0.06	1
50100391_2	50100391	2	0.08	1
50100391_3	50100391	3	0.1	1
50100391_4	50100391	4	0.12	1
50100392_1	50100392	1	0.06	1
50100392_2	50100392	2	0.08	1
50100392_3	50100392	3	0.1	1
50100392_4	50100392	4	0.12	1
50100393_1	50100393	1	0.06	1
50100393_2	50100393	2	0.08	1
50100393_3	50100393	3	0.1	1
50100393_4	50100393	4	0.12	1
50100394_1	50100394	1	0.06	1
50100394_2	50100394	2	0.08	1
50100394_3	50100394	3	0.1	1
50100394_4	50100394	4	0.12	1
50100401_1	50100401	1	0.06	1
50100401_2	50100401	2	0.08	1
50100401_3	50100401	3	0.1	1
50100401_4	50100401	4	0.12	1
50100402_1	50100402	1	0.06	1
50100402_2	50100402	2	0.08	1
50100402_3	50100402	3	0.1	1
50100402_4	50100402	4	0.12	1
50100403_1	50100403	1	0.06	1
50100403_2	50100403	2	0.08	1
50100403_3	50100403	3	0.1	1
50100403_4	50100403	4	0.12	1
50100404_1	50100404	1	0.06	1
50100404_2	50100404	2	0.08	1
50100404_3	50100404	3	0.1	1
50100404_4	50100404	4	0.12	1
50100405_1	50100405	1	0.06	1
50100405_2	50100405	2	0.08	1
50100405_3	50100405	3	0.1	1
50100405_4	50100405	4	0.12	1
50100410_1	50100410	1	-0.09	1
50100411_1	50100411	1	-0.11	1
50100412_1	50100412	1	-0.13	1
50100413_1	50100413	1	-0.14	1
501004201_1	501004201	1	-0.05	1
501004202_1	501004202	1	-0.05	1
501004203_1	501004203	1	-0.05	1
501004204_1	501004204	1	-0.05	1
501004211_1	501004211	1	-0.06	1
501004212_1	501004212	1	-0.06	1
501004213_1	501004213	1	-0.06	1
501004214_1	501004214	1	-0.06	1
501004221_1	501004221	1	-0.07	1
501004222_1	501004222	1	-0.07	1
501004223_1	501004223	1	-0.07	1
501004224_1	501004224	1	-0.07	1
501004231_1	501004231	1	-0.08	1
501004232_1	501004232	1	-0.08	1
501004233_1	501004233	1	-0.08	1
501004234_1	501004234	1	-0.08	1
405040101_1	405040101	1	1	1
411020118_1	411020118	1	1	1
401101801_1	401101801	1	0.5;9999;1;1	1
401201801_1	401201801	1	0.5;9999;2;2	1
411020124_1	411020124	1	0.04	1
411020124_2	411020124	2	0.047	1
411020124_3	411020124	3	0.053	1
411020124_4	411020124	4	0.06	1
411020124_5	411020124	5	0.053	1
411020124_6	411020124	6	0.057	1
411020124_7	411020124	7	0.06	1
411020125_1	411020125	1	0.04	1
411020125_2	411020125	2	0.047	1
411020125_3	411020125	3	0.053	1
411020125_4	411020125	4	0.06	1
411020125_5	411020125	5	0.053	1
411020125_6	411020125	6	0.057	1
411020125_7	411020125	7	0.06	1
411020126_1	411020126	1	0.04	1
411020126_2	411020126	2	0.047	1
411020126_3	411020126	3	0.053	1
411020126_4	411020126	4	0.06	1
411020126_5	411020126	5	0.053	1
411020126_6	411020126	6	0.057	1
411020126_7	411020126	7	0.06	1
411020127_1	411020127	1	0.09	1
411020127_2	411020127	2	0.11	1
411020127_3	411020127	3	0.13	1
411020127_4	411020127	4	0.15	1
411020127_5	411020127	5	0.13	1
411020127_6	411020127	6	0.14	1
411020127_7	411020127	7	0.15	1
413020114_1	413020114	1	0.135	1
413020114_2	413020114	2	0.165	1
413020114_3	413020114	3	0.195	1
413020114_4	413020114	4	0.225	1
413020114_5	413020114	5	0.195	1
413020114_6	413020114	6	0.21	1
413020114_7	413020114	7	0.225	1
413020115_1	413020115	1	0.09	1
413020115_2	413020115	2	0.11	1
413020115_3	413020115	3	0.13	1
413020115_4	413020115	4	0.15	1
410900201_1	410900201	1	0.25	1
410900201_2	410900201	2	0.3	1
410900201_3	410900201	3	0.35	1
410900201_4	410900201	4	0.4	1
410900201_5	410900201	5	0.4	1
410900201_6	410900201	6	0.4	1
410900201_7	410900201	7	0.4	1
410900202_1	410900202	1	0.2	1
410900203_1	410900203	1	0.15	1
410900204_1	410900204	1	0.05	1
410900204_2	410900204	2	0.05	1
410900204_3	410900204	3	0.05	1
410900204_4	410900204	4	0.05	1
410900204_5	410900204	5	0.05	1
410900204_6	410900204	6	0.05	1
410900205_1	410900205	1	-0.1	1
410900205_2	410900205	2	-0.1	1
410900205_3	410900205	3	-0.15	1
410900206_1	410900206	1	0.2;0	1
410900206_2	410900206	2	0.28;0	1
410900206_3	410900206	3	0.36;0	1
410900207_1	410900207	1	0.09	1
410900207_2	410900207	2	0.12	1
410900207_3	410900207	3	0.12	1
410900207_4	410900207	4	0.15	1
410900208_1	410900208	1	0.09	1
410900208_2	410900208	2	0.12	1
410900208_3	410900208	3	0.12	1
410900208_4	410900208	4	0.15	1
410900209_1	410900209	1	0.09	1
410900209_2	410900209	2	0.12	1
410900209_3	410900209	3	0.12	1
410900209_4	410900209	4	0.15	1
410900210_1	410900210	1	0.027	1
410900210_2	410900210	2	0.036	1
410900210_3	410900210	3	0.036	1
410900210_4	410900210	4	0.045	1
410900211_1	410900211	1	0.027	1
410900211_2	410900211	2	0.036	1
410900211_3	410900211	3	0.036	1
410900211_4	410900211	4	0.045	1
410900212_1	410900212	1	0.027	1
410900212_2	410900212	2	0.036	1
410900212_3	410900212	3	0.036	1
410900212_4	410900212	4	0.045	1
410900213_1	410900213	1	0.3	1
410900214_1	410900214	1	0.28;0	1
410900215_1	410900215	1	0.01	1
411020128_1	411020128	1	0.12	1
411020128_2	411020128	2	0.147	1
411020128_3	411020128	3	0.173	1
411020128_4	411020128	4	0.2	1
411020128_5	411020128	5	0.173	1
411020128_6	411020128	6	0.187	1
411020128_7	411020128	7	0.2	1
411203120_1	411203120	1	0.1	1
411203120_2	411203120	2	0.117	1
411203120_3	411203120	3	0.133	1
411203120_4	411203120	4	0.15	1
411203120_5	411203120	5	0.133	1
411203120_6	411203120	6	0.142	1
411203120_7	411203120	7	0.15	1
411203121_1	411203121	1	0.09	1
411203121_2	411203121	2	0.105	1
411203121_3	411203121	3	0.12	1
411203121_4	411203121	4	0.135	1
411020129_1	411020129	1	0.065	1
411020129_2	411020129	2	0.082	1
411020129_3	411020129	3	0.098	1
411020129_4	411020129	4	0.115	1
411020129_5	411020129	5	0.098	1
411020129_6	411020129	6	0.106	1
411020129_7	411020129	7	0.115	1
411020130_1	411020130	1	0.09	1
411020130_2	411020130	2	0.11	1
411020130_3	411020130	3	0.13	1
411020130_4	411020130	4	0.15	1
411020131_1	411020131	1	0.07	1
411020131_2	411020131	2	0.087	1
411020131_3	411020131	3	0.103	1
411020131_4	411020131	4	0.12	1
411020135_1	411020135	1	0.03	1
411020135_2	411020135	2	0.035	1
411020135_3	411020135	3	0.04	1
411020135_4	411020135	4	0.045	1
416030120_1	416030120	1	0.035	1
416030120_2	416030120	2	0.042	1
416030120_3	416030120	3	0.048	1
416030120_4	416030120	4	0.055	1
416030120_5	416030120	5	0.048	1
416030120_6	416030120	6	0.052	1
416030120_7	416030120	7	0.055	1
401101802_1	401101802	1	1;9999;1;1	1
401201802_1	401201802	1	0.3;9999;2;2	1
401101803_1	401101803	1	0.5;9999;1;1	1
401201803_1	401201803	1	0.15;9999;2;2	1
406030151_1	406030151	1	1	1
406010151_1	406010151	1	0	1
411020132_1	411020132	1	0.08	1
411020133_1	411020133	1	0.05	1
412020125_1	412020125	1	0.15	1
412020126_1	412020126	1	0.1	1
413020116_1	413020116	1	0.15	1
413020117_1	413020117	1	0.1	1
416030121_1	416030121	1	0.06	1
416030122_1	416030122	1	0.12	1
417030120_1	417030120	1	0.12	1
417030121_1	417030121	1	0.24	1
411203122_1	411203122	1	0.045	1
411203123_1	411203123	1	0.09	1
418030111_1	418030111	1	0.06	1
418030112_1	418030112	1	0.12	1
419030110_1	419030110	1	0.12	1
419030111_1	419030111	1	0.24	1
411303116_1	411303116	1	0.09	1
411303117_1	411303117	1	0.18	1
411601109_1	411601109	1	0.08	1
411601110_1	411601110	1	0.16	1
411602103_1	411602103	1	0.08	1
411602104_1	411602104	1	0.16	1
412102106_1	412102106	1	0.08	1
412102107_1	412102107	1	0.16	1
412101107_1	412101107	1	0.08	1
412101108_1	412101108	1	0.16	1
416030123_1	416030123	1	0.08	1
417030122_1	417030122	1	0.16	1
411203124_1	411203124	1	0.06	1
419030112_1	419030112	1	0.16	1
411303118_1	411303118	1	0.12	1
412202151_1	412202151	1	-0.7	1
414011051_1	414011051	1	-0.7	1
414031053_1	414031053	1	-0.7	1
414051053_1	414051053	1	-0.7	1
414071053_1	414071053	1	-0.7	1
413111152_1	413111152	1	0.7	1
413111153_1	413111153	1	0.5	1
413111154_1	413111154	1	0.25	1
418030156_1	418030156	1	0.4	1
418030157_1	418030157	1	0.7	1
418030158_1	418030158	1	1	1
416030158_1	416030158	1	1	1
416030159_1	416030159	1	0.5	1
416030160_1	416030160	1	0.2	1
411303160_1	411303160	1	0.5	1
411303161_1	411303161	1	0.6	1
411303162_1	411303162	1	0.7	1
407020158_1	407020158	1	2;2;0;0;1	1
411502155_1	411502155	1	1	1
416030161_1	416030161	1	-0.5	1
412010160_1	412010160	1	1	1
413141151_1	413141151	1	1.3	1
54018001_1	54018001	1	0.3	1
54018002_1	54018002	1	-0.1	1
54004101_1	54004101	1	-0.05	1
54004103_1	54004103	1	0.5	1
54004104_1	54004104	1	0.1	1
58006102_1	58006102	1	-0.3	1
58006104_1	58006104	1	0.1	1
58006106_1	58006106	1	-0.5	1
58006107_1	58006107	1	0.15	1
51009101_1	51009101	1	-0.5	1
51009103_1	51009103	1	1	1
54008102_1	54008102	1	0.5	1
51041101_1	51041101	1	0.3	1
414010151_1	414010151	1	1	1
403020152_1	403020152	1	0;0.2	1
412201102_1	412201102	1	0.12	1
412201102_2	412201102	2	0.147	1
412201102_3	412201102	3	0.173	1
412201102_4	412201102	4	0.2	1
405010108_1	405010108	1	1.5	1
412201151_1	412201151	1	0.2	1
813071151_1	813071151	1	0.3	1
813091151_1	813091151	1	0.3	1
813051151_1	813051151	1	0.3	1
812202151_1	812202151	1	0.3	1
813011151_1	813011151	1	0.3	1
814031051_1	814031051	1	0.3	1
814071051_1	814071051	1	0.3	1
814051051_1	814051051	1	0.3	1
814011051_1	814011051	1	0.3	1
411502164_1	411502164	1	0.2	1
412202152_1	412202152	1	0.3	1
7100109_1	7100109	1	1;22;2	1
7100110_1	7100110	1	0	1
7100114_1	7100114	1	10	1
7100115_1	7100115	1	5	1
310202101_1	310202101	1	0.08	1
310202102_1	310202102	1	0.08	1
310202103_1	310202103	1	0.16	1
310202104_1	310202104	1	0.16	1
310300601_1	310300601	1	0.1	1
310300602_1	310300602	1	0.006	1
310300603_1	310300603	1	0.006	1
310300604_1	310300604	1	0.006	1
310300605_1	310300605	1	0.006	1
310300606_1	310300606	1	0.006	1
310300607_1	310300607	1	0.006	1
310300608_1	310300608	1	0.006	1
310300609_1	310300609	1	0.006	1
310300610_1	310300610	1	0.006	1
310300611_1	310300611	1	0.006	1
310300612_1	310300612	1	0.006	1
310300613_1	310300613	1	0.006	1
310300614_1	310300614	1	0.006	1
310300615_1	310300615	1	0.2	1
310300616_1	310300616	1	0.012	1
310300617_1	310300617	1	0.012	1
310300618_1	310300618	1	0.012	1
310300619_1	310300619	1	0.012	1
310300620_1	310300620	1	0.012	1
310300621_1	310300621	1	0.012	1
310300622_1	310300622	1	0.012	1
310300623_1	310300623	1	0.012	1
310300624_1	310300624	1	0.012	1
310300625_1	310300625	1	0.012	1
310300626_1	310300626	1	0.012	1
310300627_1	310300627	1	0.012	1
310300628_1	310300628	1	0.012	1
314000801_1	314000801	1	0.08	1
314000802_1	314000802	1	0.02	1
314000803_1	314000803	1	0.16	1
314000804_1	314000804	1	0.04	1
312900101_1	312900101	1	0.08	1
312900102_1	312900102	1	0.015	1
312900103_1	312900103	1	0.16	1
312900104_1	312900104	1	0.03	1
310800601_1	310800601	1	0.08	1
310800602_1	310800602	1	0.025	1
310800603_1	310800603	1	0.16	1
310800604_1	310800604	1	0.05	1
311700801_1	311700801	1	0.08	1
311700802_1	311700802	1	0.1	1
311700803_1	311700803	1	0.16	1
311700804_1	311700804	1	0.2	1
310800101_1	310800101	1	0.025	1
310800101_2	310800101	2	0.025	1
310800101_3	310800101	3	0.025	1
310800102_1	310800102	1	0.025	1
310800102_2	310800102	2	0.025	1
310800102_3	310800102	3	0.025	1
310800103_1	310800103	1	0.025	1
310800103_2	310800103	2	0.025	1
310800103_3	310800103	3	0.025	1
310800104_1	310800104	1	0.025	1
310800104_2	310800104	2	0.025	1
310800104_3	310800104	3	0.025	1
310800105_1	310800105	1	0.008	1
310800106_1	310800106	1	0.05	1
310800106_2	310800106	2	0.05	1
310800106_3	310800106	3	0.05	1
310800107_1	310800107	1	0.05	1
310800107_2	310800107	2	0.05	1
310800107_3	310800107	3	0.05	1
310800108_1	310800108	1	0.05	1
310800108_2	310800108	2	0.05	1
310800108_3	310800108	3	0.05	1
310800109_1	310800109	1	0.05	1
310800109_2	310800109	2	0.05	1
310800109_3	310800109	3	0.05	1
310800110_1	310800110	1	0.016	1
312700801_1	312700801	1	0.08	1
312700802_1	312700802	1	0.014	1
312700803_1	312700803	1	0.16	1
312700804_1	312700804	1	0.028	1
311400101_1	311400101	1	0.04	1
311400101_2	311400101	2	0.04	1
311400101_3	311400101	3	0.04	1
311400102_1	311400102	1	0.08	1
311400103_1	311400103	1	0.08	1
311400103_2	311400103	2	0.08	1
311400103_3	311400103	3	0.08	1
311400104_1	311400104	1	0.16	1
310101301_1	310101301	1	0.08	1
310101302_1	310101302	1	0.01	1
310101303_1	310101303	1	0.16	1
310101304_1	310101304	1	0.02	1
313000801_1	313000801	1	0.08	1
313000802_1	313000802	1	0.08	1
313000803_1	313000803	1	0.16	1
313000804_1	313000804	1	0.16	1
310302101_1	310302101	1	0.08	1
310302102_1	310302102	1	0.011	1
310302103_1	310302103	1	0.16	1
310302104_1	310302104	1	0.022	1
311100201_1	311100201	1	0.08	1
311100202_1	311100202	1	0.025	1
311100203_1	311100203	1	0.16	1
311100204_1	311100204	1	0.05	1
310600901_1	310600901	1	0.08	1
310600902_1	310600902	1	0.03	1
310600902_2	310600902	2	0.03	1
310600902_3	310600902	3	0.03	1
310600903_1	310600903	1	0.16	1
310600904_1	310600904	1	0.06	1
310600904_2	310600904	2	0.06	1
310600904_3	310600904	3	0.06	1
414071054_1	414071054	1	0.4	1
311000801_1	311000801	1	0.08	1
311000802_1	311000802	1	0.0225	1
311000802_2	311000802	2	0.0225	1
311000802_3	311000802	3	0.0225	1
311000803_1	311000803	1	0.0225	1
311000803_2	311000803	2	0.0225	1
311000803_3	311000803	3	0.0225	1
311000804_1	311000804	1	0.0225	1
311000804_2	311000804	2	0.0225	1
311000804_3	311000804	3	0.0225	1
311000805_1	311000805	1	0.0225	1
311000805_2	311000805	2	0.0225	1
311000805_3	311000805	3	0.0225	1
311000806_1	311000806	1	0.16	1
311000807_1	311000807	1	0.045	1
311000807_2	311000807	2	0.045	1
311000807_3	311000807	3	0.045	1
311000808_1	311000808	1	0.045	1
311000808_2	311000808	2	0.045	1
311000808_3	311000808	3	0.045	1
311000809_1	311000809	1	0.045	1
311000809_2	311000809	2	0.045	1
311000809_3	311000809	3	0.045	1
311000810_1	311000810	1	0.045	1
311000810_2	311000810	2	0.045	1
311000810_3	311000810	3	0.045	1
313100801_1	313100801	1	0.08	1
313100802_1	313100802	1	0.01	1
313100803_1	313100803	1	0.01	1
313100804_1	313100804	1	0.01	1
313100805_1	313100805	1	0.16	1
313100806_1	313100806	1	0.02	1
313100807_1	313100807	1	0.02	1
313100808_1	313100808	1	0.02	1
412202102_1	412202102	1	0.15	1
412202102_2	412202102	2	0.2	1
412202102_3	412202102	3	0.25	1
817030101_1	817030101	1	-0.2	1
816030161_1	816030161	1	-0.1	1
311200201_1	311200201	1	0.08	1
311200202_1	311200202	1	0.011	1
311200203_1	311200203	1	0.16	1
311200204_1	311200204	1	0.022	1
310900201_1	310900201	1	0.05	1
310900202_1	310900202	1	0.1	1
412010161_1	412010161	1	-0.5	1
410600901_1	410600901	1	0.15	1
410600901_2	410600901	2	0.2	1
410600901_3	410600901	3	0.3	1
410701014_1	410701014	1	0.1	1
410701014_2	410701014	2	0.1	1
410701014_3	410701014	3	0.1	1
410701015_1	410701015	1	0.02	1
410701015_2	410701015	2	0.03	1
410701015_3	410701015	3	0.035	1
410701015_4	410701015	4	0.04	1
410600902_1	410600902	1	10600907;1;1;0.35	1
410600902_2	410600902	2	10600907;1;1;0.35	1
410600902_3	410600902	3	10600907;1;1;0.35	1
410600902_4	410600902	4	10600907;1;1;0.35	1
410600902_5	410600902	5	10600907;1;1;0.35	1
410600902_6	410600902	6	10600907;1;1;0.35	1
313700801_1	313700801	1	0.08	1
313700802_1	313700802	1	0.08	1
313700803_1	313700803	1	0.16	1
313700804_1	313700804	1	0.16	1
310200701_1	310200701	1	0.05	1
310200701_2	310200701	2	0.05	1
310200701_3	310200701	3	0.05	1
310200702_1	310200702	1	0.02	1
310200703_1	310200703	1	0.1	1
310200703_2	310200703	2	0.1	1
310200703_3	310200703	3	0.1	1
310200704_1	310200704	1	0.04	1
310400101_1	310400101	1	0.08	1
310400102_1	310400102	1	-0.025	1
310400102_2	310400102	2	-0.025	1
310400102_3	310400102	3	-0.025	1
310400103_1	310400103	1	-0.025	1
310400103_2	310400103	2	-0.025	1
310400103_3	310400103	3	-0.025	1
310400104_1	310400104	1	-0.025	1
310400104_2	310400104	2	-0.025	1
310400104_3	310400104	3	-0.025	1
310400105_1	310400105	1	-0.025	1
310400105_2	310400105	2	-0.025	1
310400105_3	310400105	3	-0.025	1
310400106_1	310400106	1	0.16	1
310400107_1	310400107	1	-0.05	1
310400107_2	310400107	2	-0.05	1
310400107_3	310400107	3	-0.05	1
310400108_1	310400108	1	-0.05	1
310400108_2	310400108	2	-0.05	1
310400108_3	310400108	3	-0.05	1
310400109_1	310400109	1	-0.05	1
310400109_2	310400109	2	-0.05	1
310400109_3	310400109	3	-0.05	1
310400110_1	310400110	1	-0.05	1
310400110_2	310400110	2	-0.05	1
310400110_3	310400110	3	-0.05	1
310201101_1	310201101	1	0.08	1
310201102_1	310201102	1	0.03	1
310201103_1	310201103	1	0.03	1
310201104_1	310201104	1	0.03	1
310201105_1	310201105	1	0.03	1
310201106_1	310201106	1	0.16	1
310201107_1	310201107	1	0.06	1
310201108_1	310201108	1	0.06	1
310201109_1	310201109	1	0.06	1
310201110_1	310201110	1	0.06	1
410701016_1	410701016	1	0.2	1
410701016_2	410701016	2	0.2	1
410701016_3	410701016	3	0.2	1
310900203_1	310900203	1	0.11	1
310900204_1	310900204	1	0.22	1
310600201_1	310600201	1	-0.03	1
310600202_1	310600202	1	0.03	1
310600203_1	310600203	1	-0.06	1
310600204_1	310600204	1	0.06	1
390401401_1	390401401	1	0.02	1
390401402_1	390401402	1	0.011	1
390401403_1	390401403	1	0.04	1
390401404_1	390401404	1	0.022	1
311300101_1	311300101	1	0.08	1
311300102_1	311300102	1	0.008	1
311300103_1	311300103	1	0.008	1
311300104_1	311300104	1	0.008	1
311300105_1	311300105	1	0.16	1
311300106_1	311300106	1	0.016	1
311300107_1	311300107	1	0.016	1
311300108_1	311300108	1	0.016	1
310700101_1	310700101	1	0.08	1
310700102_1	310700102	1	0.009	1
310700103_1	310700103	1	0.16	1
310700104_1	310700104	1	0.018	1
311500801_1	311500801	1	0.08	1
311500802_1	311500802	1	0.08	1
311500803_1	311500803	1	0.16	1
311500804_1	311500804	1	0.16	1
310701001_1	310701001	1	0.02	1
310701002_1	310701002	1	0.08	1
310701003_1	310701003	1	0.04	1
310701004_1	310701004	1	0.16	1
310900801_1	310900801	1	0.08	1
310900802_1	310900802	1	0.011	1
310900803_1	310900803	1	0.16	1
310900804_1	310900804	1	0.022	1
310500801_1	310500801	1	0.08	1
310500802_1	310500802	1	0.08	1
310500803_1	310500803	1	0.16	1
310500804_1	310500804	1	0.16	1
312100801_1	312100801	1	0.08	1
312100802_1	312100802	1	0.08	1
312100803_1	312100803	1	0.16	1
312100804_1	312100804	1	0.16	1
310300701_1	310300701	1	0.08	1
310300702_1	310300702	1	0.02	1
310300703_1	310300703	1	0.16	1
310300704_1	310300704	1	0.04	1
411300201_1	411300201	1	0.012;0.84	1
411300201_2	411300201	2	0.013;0.91	1
411300201_3	411300201	3	0.014;0.98	1
411300201_4	411300201	4	0.015;1.05	1
411300202_1	411300202	1	0.85;0.2	1
411300202_2	411300202	2	0.85;0.2	1
411300202_3	411300202	3	0.85;0.2	1
411300203_1	411300203	1	0.12	1
411300203_2	411300203	2	0.12	1
411300203_3	411300203	3	0.12	1
411300204_1	411300204	1	0.04	1
411300204_2	411300204	2	0.04	1
411300204_3	411300204	3	0.04	1
411300205_1	411300205	1	-0.04	1
411300205_2	411300205	2	-0.04	1
411400201_1	411400201	1	0.45;0.35	1
411400201_2	411400201	2	0.5;0.4	1
411400201_3	411400201	3	0.55;0.45	1
411400202_1	411400202	1	0.07	1
411400202_2	411400202	2	0.086	1
411400202_3	411400202	3	0.103	1
411400202_4	411400202	4	0.12	1
411400203_1	411400203	1	-0.17	1
411400203_2	411400203	2	-0.25	1
411400203_3	411400203	3	-0.3	1
411400203_4	411400203	4	-0.35	1
411400204_1	411400204	1	0.03	1
411400204_2	411400204	2	0.03	1
411400205_1	411400205	1	0.05	1
411400205_2	411400205	2	0.05	1
413800801_1	413800801	1	0.04	1
413800801_2	413800801	2	0.055	1
413800801_3	413800801	3	0.07	1
413800801_4	413800801	4	0.08	1
413800802_1	413800802	1	4;0.2	1
413800802_2	413800802	2	4;0.2	1
413800802_3	413800802	3	4;0.2	1
413800802_4	413800802	4	4;0.2	1
413800803_1	413800803	1	0.15	1
413800803_2	413800803	2	0.15	1
413800803_3	413800803	3	0.15	1
413800804_1	413800804	1	0.15	1
413800804_2	413800804	2	0.15	1
413800804_3	413800804	3	0.15	1
413800805_1	413800805	1	0.15	1
413800805_2	413800805	2	0.15	1
413800805_3	413800805	3	0.15	1
410010151_1	410010151	1	1;2;0.5	1
411400203_9	411400203	9	-0.17	1
411400203_10	411400203	10	-0.25	1
411400203_11	411400203	11	-0.3	1
411400203_12	411400203	12	-0.35	1
412010162_1	412010162	1	0.02	1
311600101_1	311600101	1	0.08	1
311600102_1	311600102	1	0.04	1
311600102_2	311600102	2	0.04	1
311600102_3	311600102	3	0.04	1
311600103_1	311600103	1	0.16	1
311600104_1	311600104	1	0.08	1
311600104_2	311600104	2	0.08	1
311600104_3	311600104	3	0.08	1
411400206_1	411400206	1	2;0;0;0;1	1
410010152_1	410010152	1	3;1;0.5	1
410010153_1	410010153	1	2;3;0.5	1
411501156_1	411501156	1	0.15	1
411300206_1	411300206	1	1;0	1
9100014_1	9100014	1	0.1	1
9100015_1	9100015	1	0.2	1
9100016_1	9100016	1	0.3	1
9100024_1	9100024	1	0.2	1
9100025_1	9100025	1	0.4	1
9100026_1	9100026	1	0.6	1
9100034_1	9100034	1	0.2	1
9100035_1	9100035	1	0.4	1
9100036_1	9100036	1	0.6	1
9100044_1	9100044	1	0.1	1
9100045_1	9100045	1	0.2	1
9100046_1	9100046	1	0.3	1
9100054_1	9100054	1	0.1	1
9100055_1	9100055	1	0.2	1
9100056_1	9100056	1	0.3	1
9100064_1	9100064	1	0.15	1
9100065_1	9100065	1	0.25	1
9100066_1	9100066	1	0.35	1
9100074_1	9100074	1	0.15	1
9100075_1	9100075	1	0.3	1
9100076_1	9100076	1	0.5	1
9100077_1	9100077	1	0.15	1
9100078_1	9100078	1	0.3	1
9100079_1	9100079	1	0.5	1
9100084_1	9100084	1	0.15	1
9100085_1	9100085	1	0.23	1
9100086_1	9100086	1	0.3	1
9100087_1	9100087	1	0.15	1
9100088_1	9100088	1	0.23	1
9100089_1	9100089	1	0.3	1
9100094_1	9100094	1	0.1	1
9100095_1	9100095	1	0.15	1
9100096_1	9100096	1	0.2	1
9100104_1	9100104	1	0.15	1
9100105_1	9100105	1	0.25	1
9100106_1	9100106	1	0.35	1
9100114_1	9100114	1	0.15	1
9100115_1	9100115	1	0.25	1
9100116_1	9100116	1	0.35	1
9100124_1	9100124	1	0.15	1
9100125_1	9100125	1	0.25	1
9100126_1	9100126	1	0.35	1
9100134_1	9100134	1	0.15	1
9100135_1	9100135	1	0.25	1
9100136_1	9100136	1	0.35	1
9100137_1	9100137	1	0.15	1
9100138_1	9100138	1	0.25	1
9100139_1	9100139	1	0.35	1
9100144_1	9100144	1	0.15	1
9100145_1	9100145	1	0.25	1
9100146_1	9100146	1	0.35	1
9100147_1	9100147	1	0.15	1
9100148_1	9100148	1	0.25	1
9100149_1	9100149	1	0.35	1
9100154_1	9100154	1	0.15	1
9100155_1	9100155	1	0.25	1
9100156_1	9100156	1	0.35	1
9100164_1	9100164	1	0.15	1
9100165_1	9100165	1	0.25	1
9100166_1	9100166	1	0.35	1
9100171_1	9100171	1	0.07	1
9100172_1	9100172	1	0.11	1
9100173_1	9100173	1	0.17	1
9100181_1	9100181	1	0.07	1
9100182_1	9100182	1	0.11	1
9100183_1	9100183	1	0.17	1
9100191_1	9100191	1	-0.09	1
9100192_1	9100192	1	-0.15	1
9100193_1	9100193	1	-0.24	1
9100201_1	9100201	1	0.045	1
9100202_1	9100202	1	0.09	1
9100203_1	9100203	1	0.15	1
9100229_1	9100229	1	1	1
9100272_1	9100272	1	0.3	1
9100293_1	9100293	1	0.03	1
9100303_1	9100303	1	0.4	1
9100317_1	9100317	1	0.15	1
9100318_1	9100318	1	0.25	1
9100319_1	9100319	1	0.35	1
9100327_1	9100327	1	0.01	1
9100328_1	9100328	1	0.02	1
9100329_1	9100329	1	0.03	1
9100334_1	9100334	1	0.005	1
9100335_1	9100335	1	0.01	1
9100336_1	9100336	1	0.015	1
9100342_1	9100342	1	0.3	1
9100343_1	9100343	1	0.3	1
9100357_1	9100357	1	0.1	1
9100358_1	9100358	1	0.2	1
9100359_1	9100359	1	0.33	1
9100364_1	9100364	1	-0.3	1
9100365_1	9100365	1	-0.5	1
9100366_1	9100366	1	-0.8	1
9100377_1	9100377	1	0.15	1
9100378_1	9100378	1	0.3	1
9100379_1	9100379	1	0.5	1
9100387_1	9100387	1	0.15	1
9100388_1	9100388	1	0.3	1
9100389_1	9100389	1	0.5	1
9100407_1	9100407	1	0.15	1
9100408_1	9100408	1	0.25	1
9100409_1	9100409	1	0.35	1
9100417_1	9100417	1	0.15	1
9100418_1	9100418	1	0.25	1
9100419_1	9100419	1	0.35	1
9100427_1	9100427	1	0.09	1
9100428_1	9100428	1	0.15	1
9100429_1	9100429	1	0.24	1
9100437_1	9100437	1	0.15	1
9100438_1	9100438	1	0.25	1
9100439_1	9100439	1	0.35	1
9100444_1	9100444	1	0.5;2;2	1
9100445_1	9100445	1	1;2;2	1
