id	desc	mainEffectType	subEffectType	miniEffectType	effectLv	dispelLv	status
310300603	【专武】疯人院-防御力+0.6%	1	202	1		1	1
310300604	【专武】疯人院-生命值+0.6%	1	302	1		1	1
310300605	【专武】疯人院-暴击率+0.6%	1	603	1		1	1
310300606	【专武】疯人院-暴击伤害+0.6%	1	703	1		1	1
310300607	【专武】疯人院-暴击抵抗+0.6%	1	803	1		1	1
310300608	【专武】疯人院-暴伤抵抗+0.6%	1	903	1		1	1
310300609	【专武】疯人院-穿透率+0.6%	1	1203	1		1	1
310300610	【专武】疯人院-忍耐率+0.6%	1	1303	1		1	1
310300611	【专武】疯人院-受到治疗提升+0.6%	1	1602	1		1	1
310300612	【专武】疯人院-受到护盾提升+0.6%	1	2102	1		1	1
310300613	【专武】疯人院-造成治疗提升+0.6%	1	1601	1		1	1
310300614	【专武】疯人院-造成护盾提升+0.6%	1	2101	1		1	1
310300615	【专武】疯人院-造成愤怒伤害+20%	1	3161	1		1	1
310300616	【专武】疯人院-攻击力+1.2%	1	102	1		1	1
310300617	【专武】疯人院-防御力+1.2%	1	202	1		1	1
310300618	【专武】疯人院-生命值+1.2%	1	302	1		1	1
310300619	【专武】疯人院-暴击率+1.2%	1	603	1		1	1
310300620	【专武】疯人院-暴击伤害+1.2%	1	703	1		1	1
310300621	【专武】疯人院-暴击抵抗+1.2%	1	803	1		1	1
310300622	【专武】疯人院-暴伤抵抗+1.2%	1	903	1		1	1
310300623	【专武】疯人院-穿透率+1.2%	1	1203	1		1	1
310300624	【专武】疯人院-忍耐率+1.2%	1	1303	1		1	1
310300625	【专武】疯人院-受到治疗提升+1.2%	1	1602	1		1	1
310300626	【专武】疯人院-受到护盾提升+1.2%	1	2102	1		1	1
310300627	【专武】疯人院-造成治疗提升+1.2%	1	1601	1		1	1
310300628	【专武】疯人院-造成护盾提升+1.2%	1	2101	1		1	1
314000801	【专武】囚鸟绮愿-造成最终伤害+8%	1	1501	1		1	1
314000802	【专武】囚鸟绮愿-造成间接伤害+2%	1	2201	1		1	1
314000803	【专武】囚鸟绮愿-造成最终伤害+16%	1	1501	1		1	1
314000804	【专武】囚鸟绮愿-造成间接伤害+4%	1	2201	1		1	1
312900101	【专武】致圣雪夜-造成最终伤害+8%	1	1501	1		1	1
312900102	【专武】致圣雪夜-暴击率+1.5%	1	603	1		1	1
312900103	【专武】致圣雪夜-造成最终伤害+16%	1	1501	1		1	1
312900104	【专武】致圣雪夜-暴击率+3%	1	603	1		1	1
310800601	【专武】涤荡者-造成破灭伤害+8%	1	3121	1		1	1
310800602	【专武】涤荡者-暴击率+2.5%	1	603	1		1	1
310800603	【专武】涤荡者-造成破灭伤害+16%	1	3121	1		1	1
310800604	【专武】涤荡者-暴击率+5%	1	603	1		1	1
311700801	【专武】秘域访客-造成真实伤害+8%	1	3021	1		1	1
311700802	【专武】秘域访客-吸血+10%	1	1701	1		1	1
311700803	【专武】秘域访客-造成真实伤害+16%	1	3021	1		1	1
311700804	【专武】秘域访客-吸血+20%	1	1701	1		1	1
310800101	【专武】战略潜艇-攻击力+2.5%	1	102	1		1	1
310800102	【专武】战略潜艇-暴击率+2.5%	1	603	1		1	1
310800103	【专武】战略潜艇-暴击伤害+2.5%	1	703	1		1	1
310800104	【专武】战略潜艇-穿透率+2.5%	1	1203	1		1	1
310800105	【专武】战略潜艇-攻击力-每有1点sp，提升0.8%	1	102	7		1	1
310800106	【专武】战略潜艇-攻击力+5%	1	102	1		1	1
310800107	【专武】战略潜艇-暴击率+5%	1	603	1		1	1
310800108	【专武】战略潜艇-暴击伤害+5%	1	703	1		1	1
310800109	【专武】战略潜艇-穿透率+5%	1	1203	1		1	1
310800110	【专武】战略潜艇-攻击力-每有1点sp，提升1.6%	1	102	7		1	1
312700801	【专武】碧魂灯-造成破盾伤害+8%	1	3141	1		1	1
312700802	【专武】碧魂灯-攻击力+1.4%	1	102	1		1	1
312700803	【专武】碧魂灯-造成破盾伤害+16%	1	3141	1		1	1
312700804	【专武】碧魂灯-攻击力+2.8%	1	102	1		1	1
311400101	【专武】夕雪晚照-受到间接伤害+4%	1	2202	1		1	1
311400102	【专武】夕雪晚照-造成最终伤害+8%	1	1501	1		1	1
311400103	【专武】夕雪晚照-受到间接伤害+8%	1	2202	1		1	1
311400104	【专武】夕雪晚照-造成最终伤害+16%	1	1501	1		1	1
310101301	【专武】森林守护者-造成破碎伤害+8%	1	3081	1		1	1
310101302	【专武】森林守护者-穿透率+1%	1	1203	1		1	1
310101303	【专武】森林守护者-造成破碎伤害+16%	1	3081	1		1	1
310101304	【专武】森林守护者-穿透率+2%	1	1203	1		1	1
313000801	【专武】暗巷星火-穿透率+8%	1	1203	1		1	1
313000802	【专武】暗巷星火-造成最终伤害+8%	1	1501	1		1	1
313000803	【专武】暗巷星火-穿透率+16%	1	1203	1		1	1
313000804	【专武】暗巷星火-造成最终伤害+16%	1	1501	1		1	1
310302101	【专武】心动疗愈-造成治疗提升+8%	1	1601	1		1	1
310302102	【专武】心动疗愈-攻击力+1.1%	1	102	1		1	1
310302103	【专武】心动疗愈-造成治疗提升+16%	1	1601	1		1	1
310302104	【专武】心动疗愈-攻击力+2.2%	1	102	1		1	1
311100201	【专武】长夜冰冕-造成护盾提升+8%	1	2101	1		1	1
311100202	【专武】长夜冰冕-生命值+2.5%	1	302	1		1	1
311100203	【专武】长夜冰冕-造成护盾提升+16%	1	2101	1		1	1
311100204	【专武】长夜冰冕-生命值+5%	1	302	1		1	1
310600901	【专武】耀夜之星-造成真实伤害+8%	1	3021	1		1	1
310600902	【专武】耀夜之星-攻击力+3%	1	102	1		1	1
310600903	【专武】耀夜之星-造成真实伤害+16%	1	3021	1		1	1
310600904	【专武】耀夜之星-攻击力+6%	1	102	1		1	1
414071054	歼灭战，怪物通用，受到混血种的伤害提升40%	1	4071	1		1	1
311000801	【专武】秘密调查-造成最终伤害+8%	1	1501	1		1	1
311000802	【专武】秘密调查-攻击力+2.25%	1	102	1		1	1
311000803	【专武】秘密调查-暴击率+2.25%	1	603	1		1	1
311000804	【专武】秘密调查-暴击伤害+2.25%	1	703	1		1	1
311000805	【专武】秘密调查-穿透率+2.25%	1	1203	1		1	1
311000806	【专武】秘密调查-造成最终伤害+16%	1	1501	1		1	1
311000807	【专武】秘密调查-攻击力+4.5%	1	102	1		1	1
311000808	【专武】秘密调查-暴击率+4.5%	1	603	1		1	1
311000809	【专武】秘密调查-暴击伤害+4.5%	1	703	1		1	1
311000810	【专武】秘密调查-穿透率+4.5%	1	1203	1		1	1
313100801	【专武】粉红风暴-造成破碎伤害+8%	1	3081	1		1	1
313100802	【专武】粉红风暴-攻击力+1%	1	102	1		1	1
313100803	【专武】粉红风暴-防御力+1%	1	202	1		1	1
313100804	【专武】粉红风暴-生命值+1%	1	302	1		1	1
313100805	【专武】粉红风暴-造成破碎伤害+16%	1	3081	1		1	1
313100806	【专武】粉红风暴-攻击力+2%	1	102	1		1	1
313100807	【专武】粉红风暴-防御力+2%	1	202	1		1	1
313100808	【专武】粉红风暴-生命值+2%	1	302	1		1	1
412202102	角色通用-技能-受到间接伤害提升15/20/25%	1	2202	1		1	1
311200201	【专武】冬季奇遇-造成治疗提升+8%	1	1601	1		1	1
311200202	【专武】冬季奇遇-攻击力+1.1%	1	102	1		1	1
311200203	【专武】冬季奇遇-造成治疗提升+16%	1	1601	1		1	1
311200204	【专武】冬季奇遇-攻击力+2.2%	1	102	1		1	1
310900201	【专武】白瑰绮晶-造成最终伤害+5%	1	1501	1		1	1
310900202	【专武】白瑰绮晶-造成最终伤害+5%	1	1501	1		1	1
410600901	技能-耀夜之星-攻击力提升15%/20%/30%	1	102	1		1	1
410701014	诡夜雾行-1技能-造成最终伤害提升10%	1	1501	1		1	1
410701015	诡夜雾行-被动-暴击伤害+3/3.5/4/4.5%	1	703	1		1	1
410600902	暗夜小音-大招-35%伤害传递	6	4	1		3	1
313700801	【专武】青之回旋-穿透率+8%	1	1203	1		1	1
313700802	【专武】青之回旋-造成最终伤害+8%	1	1501	1		1	1
313700803	【专武】青之回旋-穿透率+16%	1	1203	1		1	1
313700804	【专武】青之回旋-造成最终伤害+16%	1	1501	1		1	1
310200701	【专武】电音骑士-暴击伤害+5%	1	703	1		1	1
310200702	【专武】电音骑士-穿透率+1%	1	1203	1		1	1
310200703	【专武】电音骑士-暴击伤害+10%	1	703	1		1	1
310200704	【专武】电音骑士-穿透率+2%	1	1203	1		1	1
310400101	【专武】绯红武士-造成最终伤害+8%	1	1501	1		1	1
310400102	【专武】绯红武士-攻击力-2.5%	1	102	1		1	1
310400103	【专武】绯红武士-暴击率-2.5%	1	603	1		1	1
310400104	【专武】绯红武士-暴击伤害-2.5%	1	703	1		1	1
310400105	【专武】绯红武士-穿透率-2.5%	1	1203	1		1	1
310400106	【专武】绯红武士-造成最终伤害+16%	1	1501	1		1	1
310400107	【专武】绯红武士-攻击力-5%	1	102	1		1	1
310400108	【专武】绯红武士-暴击率-5%	1	603	1		1	1
310400109	【专武】绯红武士-暴击伤害-5%	1	703	1		1	1
310400110	【专武】绯红武士-穿透率-5%	1	1203	1		1	1
310201101	【专武】鳐摇心情-造成护盾提升+8%	1	2101	1		1	1
310201102	【专武】鳐摇心情-防御力+1.5%	1	202	1		1	1
310201103	【专武】鳐摇心情-暴击抵抗+1.5%	1	803	1		1	1
310201104	【专武】鳐摇心情-暴伤抵抗+1.5%	1	903	1		1	1
310201105	【专武】鳐摇心情-忍耐率+1.5%	1	1303	1		1	1
310201106	【专武】鳐摇心情-造成护盾提升+16%	1	2101	1		1	1
310201107	【专武】鳐摇心情-防御力+3%	1	202	1		1	1
310201108	【专武】鳐摇心情-暴击抵抗+3%	1	803	1		1	1
310201109	【专武】鳐摇心情-暴伤抵抗+3%	1	903	1		1	1
310201110	【专武】鳐摇心情-忍耐率+3%	1	1303	1		1	1
410701016	诡夜雾行-造成最终伤害提升20%	1	1501	1		1	1
310900203	【专武】白瑰绮晶-受到治疗提升+11%	1	1602	1		1	1
310900204	【专武】白瑰绮晶-受到治疗提升+22%	1	1602	1		1	1
310600201	【专武】幽灵社团-受到最终伤害-3%	1	1502	1		1	1
310600202	【专武】幽灵社团-攻击力+3%	1	102	1		1	1
310600203	【专武】幽灵社团-受到最终伤害-6%	1	1502	1		1	1
310600204	【专武】幽灵社团-攻击力+6%	1	102	1		1	1
390401401	【专武】苍白舞者-穿透率+2%	1	1203	1		1	1
390401402	【专武】苍白舞者-攻击力+1.1%	1	102	1		1	1
390401403	【专武】苍白舞者-穿透率+4%	1	1203	1		1	1
390401404	【专武】苍白舞者-攻击力+2.2%	1	102	1		1	1
311300101	【专武】火树流光-造成破盾伤害+8%	1	3021	1		1	1
311300102	【专武】火树流光-攻击力+0.8%	1	102	1		1	1
311300103	【专武】火树流光-防御力+0.8%	1	202	1		1	1
311300104	【专武】火树流光-生命值+0.8%	1	302	1		1	1
311300105	【专武】火树流光-造成破盾伤害+16%	1	3021	1		1	1
311300106	【专武】火树流光-攻击力+1.6%	1	102	1		1	1
311300107	【专武】火树流光-防御力+1.6%	1	202	1		1	1
311300108	【专武】火树流光-生命值+1.6%	1	302	1		1	1
310700101	【专武】烈火战线-造成破碎伤害+8%	1	3081	1		1	1
310700102	【专武】烈火战线-暴击伤害+0.9%	1	703	1		1	1
310700103	【专武】烈火战线-造成破碎伤害+16%	1	3081	1		1	1
310700104	【专武】烈火战线-暴击伤害+1.8%	1	703	1		1	1
311500801	【专武】除障者-造成最终伤害+8%	1	1203	1		1	1
311500802	【专武】除障者-造成最终伤害+8%	1	1203	1		1	1
311500803	【专武】除障者-造成最终伤害+16%	1	1203	1		1	1
311500804	【专武】除障者-造成最终伤害+16%	1	1203	1		1	1
310701001	【专武】诡夜雾行-暴击率+2%	1	603	1		1	1
310701002	【专武】诡夜雾行-造成真实伤害+8%	1	3021	1		1	1
310701003	【专武】诡夜雾行-暴击率+4%	1	603	1		1	1
310701004	【专武】诡夜雾行-造成真实伤害+16%	1	3021	1		1	1
310900801	【专武】致命音符-造成穿透伤害+8%	1	3041	1		1	1
310900802	【专武】致命音符-攻击力+1.1%	1	102	1		1	1
310900803	【专武】致命音符-造成穿透伤害+16%	1	3041	1		1	1
310900804	【专武】致命音符-攻击力+2.2%	1	102	1		1	1
310500801	【专武】英雄憧憬-造成破裂伤害+8%	1	3101	1		1	1
310500802	【专武】英雄憧憬-造成最终伤害+8%	1	1501	1		1	1
310500803	【专武】英雄憧憬-造成破裂伤害+16%	1	3101	1		1	1
310500804	【专武】英雄憧憬-造成最终伤害+16%	1	1501	1		1	1
312100801	【专武】清道夫之夜-穿透率+8%	1	1203	1		1	1
312100802	【专武】清道夫之夜-造成最终伤害+8%	1	1501	1		1	1
312100803	【专武】清道夫之夜-穿透率+16%	1	1203	1		1	1
312100804	【专武】清道夫之夜-造成最终伤害+16%	1	1501	1		1	1
310300701	【专武】浮世谣-造成破盾伤害+8%	1	3141	1		1	1
310300702	【专武】浮世谣-造成间接伤害+2%	1	2201	1		1	1
310300703	【专武】浮世谣-造成破盾伤害+16%	1	3141	1		1	1
310300704	【专武】浮世谣-造成间接伤害+4%	1	2201	1		1	1
411300201	菡萏曲-每损失1%生命值，穿透率提升num1，至多到num2	1	1203	15		1	1
411300202	菡萏曲-生命值低于85%时，暴击率提升20%	1	603	12		1	1
411300203	菡萏曲-攻击力提升12%	1	102	1		1	1
411300204	菡萏曲-造成最终伤害提升	1	1501	1		1	1
411300205	菡萏曲-受到最终伤害降低	1	1502	1		1	1
411400201	并蒂莲-护盾-施法者攻击力+目标已损失生命值护盾	5	5	1		1	1
411400202	并蒂莲-受到护盾提升	1	2102	1		1	1
411400203	并蒂莲-受到最终伤害降低（大招，9-12级）	1	1502	1		1	1
411400204	并蒂莲-造成护盾提升	1	2101	1		1	1
411400205	并蒂莲-穿透率提升	1	1203	1		1	1
413800801	月胧吟-每有1点sp，暴击伤害提升	1	703	7		1	1
413800802	月胧吟-sp>4，暴击率提升	1	603	13		1	1
413800803	月胧吟-攻击力提升	1	102	1		1	1
413800804	月胧吟-防御力提升	1	202	1		1	1
413800805	月胧吟-生命值提升	1	302	1		1	1
410010151	【怪物通用】红绿蓝属性克制伤害额外提高50%	10	1	1		1	1
412010162	怪物通用，提升2%防御	1	202	1		1	1
311600101	【专武】极寒朔风-造成最终伤害+8%	1	1501	1		1	1
311600102	【专武】极寒朔风-防御力+4%	1	202	1		1	1
311600103	【专武】极寒朔风-造成最终伤害+16%	1	1501	1		1	1
311600104	【专武】极寒朔风-防御力+8%	1	202	1		1	1
411400206	并蒂莲-免疫所有减益效果	7	2	1		1	1
410010152	【怪物通用】蓝红属性克制伤害额外提高50%	10	1	1		1	1
410010153	【怪物通用】绿蓝属性克制伤害额外提高50%	10	1	1		1	1
411501156	怪物通用，最终伤害提高15%	1	1501	1		1	1
411300206	菡萏曲-入场时损血护盾	5	5	1		1	1
9100014	夜间巡逻圣物-全队攻击力提升	1	102	1		1	1
9100015	夜间巡逻圣物-全队攻击力提升	1	102	1		1	1
9100016	夜间巡逻圣物-全队攻击力提升	1	102	1		1	1
9100024	夜间巡逻圣物-全队防御力提升	1	202	1		1	1
9100025	夜间巡逻圣物-全队防御力提升	1	202	1		1	1
9100026	夜间巡逻圣物-全队防御力提升	1	202	1		1	1
9100034	夜间巡逻圣物-全队生命值上限提升	1	302	1		1	1
9100035	夜间巡逻圣物-全队生命值上限提升	1	302	1		1	1
9100036	夜间巡逻圣物-全队生命值上限提升	1	302	1		1	1
9100044	夜间巡逻圣物-全队穿透率提升	1	1203	1		1	1
9100045	夜间巡逻圣物-全队穿透率提升	1	1203	1		1	1
9100046	夜间巡逻圣物-全队穿透率提升	1	1203	1		1	1
9100054	夜间巡逻圣物-全队暴击率提升	1	603	1		1	1
9100055	夜间巡逻圣物-全队暴击率提升	1	603	1		1	1
9100056	夜间巡逻圣物-全队暴击率提升	1	603	1		1	1
9100064	夜间巡逻圣物-全队暴击伤害提升	1	703	1		1	1
9100065	夜间巡逻圣物-全队暴击伤害提升	1	703	1		1	1
9100066	夜间巡逻圣物-全队暴击伤害提升	1	703	1		1	1
9100074	夜间巡逻圣物-全队暴击率抵抗提升	1	803	1		1	1
9100075	夜间巡逻圣物-全队暴击率抵抗提升	1	803	1		1	1
9100076	夜间巡逻圣物-全队暴击率抵抗提升	1	803	1		1	1
9100077	夜间巡逻圣物-全队暴击伤害抵抗提升	1	903	1		1	1
9100078	夜间巡逻圣物-全队暴击伤害抵抗提升	1	903	1		1	1
9100079	夜间巡逻圣物-全队暴击伤害抵抗提升	1	903	1		1	1
9100084	夜间巡逻圣物-全队受到治疗效果提升提升。	1	1602	1		1	1
9100085	夜间巡逻圣物-全队受到治疗效果提升提升。	1	1602	1		1	1
9100086	夜间巡逻圣物-全队受到治疗效果提升提升。	1	1602	1		1	1
9100087	夜间巡逻圣物-全队受到护盾提升。	1	2102	1		1	1
9100088	夜间巡逻圣物-全队受到护盾提升。	1	2102	1		1	1
9100089	夜间巡逻圣物-全队受到护盾提升。	1	2102	1		1	1
9100094	夜间巡逻圣物-全队幸运值提升	1	401	1		1	1
9100095	夜间巡逻圣物-全队幸运值提升	1	401	1		1	1
9100096	夜间巡逻圣物-全队幸运值提升	1	401	1		1	1
9100104	夜间巡逻圣物-全队间接伤害提升	1	2201	1		1	1
9100105	夜间巡逻圣物-全队间接伤害提升	1	2201	1		1	1
9100106	夜间巡逻圣物-全队间接伤害提升	1	2201	1		1	1
9100114	夜间巡逻圣物-全队间接伤害减免	1	2201	1		1	1
9100115	夜间巡逻圣物-全队间接伤害减免	1	2201	1		1	1
9100116	夜间巡逻圣物-全队间接伤害减免	1	2201	1		1	1
9100124	夜间巡逻圣物-真实伤害提升	1	3021	1		1	1
9100125	夜间巡逻圣物-真实伤害提升	1	3021	1		1	1
9100126	夜间巡逻圣物-真实伤害提升	1	3021	1		1	1
9100134	夜间巡逻圣物-穿刺伤害提升	1	3061	1		1	1
9100135	夜间巡逻圣物-穿刺伤害提升	1	3061	1		1	1
9100136	夜间巡逻圣物-穿刺伤害提升	1	3061	1		1	1
9100137	夜间巡逻圣物-穿透伤害提升	1	3041	1		1	1
9100138	夜间巡逻圣物-穿透伤害提升	1	3041	1		1	1
9100139	夜间巡逻圣物-穿透伤害提升	1	3041	1		1	1
9100144	夜间巡逻圣物-破裂伤害提升	1	3101	1		1	1
9100145	夜间巡逻圣物-破裂伤害提升	1	3101	1		1	1
9100146	夜间巡逻圣物-破裂伤害提升	1	3101	1		1	1
9100147	夜间巡逻圣物-破灭伤害提升	1	3121	1		1	1
9100148	夜间巡逻圣物-破灭伤害提升	1	3121	1		1	1
9100149	夜间巡逻圣物-破灭伤害提升	1	3121	1		1	1
9100154	夜间巡逻圣物-破碎伤害提升	1	3081	1		1	1
9100155	夜间巡逻圣物-破碎伤害提升	1	3081	1		1	1
9100156	夜间巡逻圣物-破碎伤害提升	1	3081	1		1	1
9100164	夜间巡逻圣物-破盾伤害提升	1	3141	1		1	1
9100165	夜间巡逻圣物-破盾伤害提升	1	3141	1		1	1
9100166	夜间巡逻圣物-破盾伤害提升	1	3141	1		1	1
9100171	夜间巡逻圣物-每上阵1名红色情绪武装，提升全队x%的间接伤害	1	2201	1		1	1
9100172	夜间巡逻圣物-每上阵1名红色情绪武装，提升全队x%的间接伤害	1	2201	1		1	1
9100173	夜间巡逻圣物-每上阵1名红色情绪武装，提升全队x%的间接伤害	1	2201	1		1	1
9100181	夜间巡逻圣物-每上阵1名蓝色情绪武装，提升全队x%的破灭伤害	1	3121	1		1	1
9100182	夜间巡逻圣物-每上阵1名蓝色情绪武装，提升全队x%的破灭伤害	1	3121	1		1	1
9100183	夜间巡逻圣物-每上阵1名蓝色情绪武装，提升全队x%的破灭伤害	1	3121	1		1	1
9100191	夜间巡逻圣物-每上阵1名绿色情绪武装，降低对方防御全体防御力	1	202	1		1	1
9100192	夜间巡逻圣物-每上阵1名绿色情绪武装，降低对方防御全体防御力	1	202	1		1	1
9100193	夜间巡逻圣物-每上阵1名绿色情绪武装，降低对方防御全体防御力	1	202	1		1	1
9100201	夜间巡逻圣物-每上阵1名白色情绪或黑色情绪武装，提升全队x%的最终伤害	1	1501	1		1	1
9100202	夜间巡逻圣物-每上阵1名白色情绪或黑色情绪武装，提升全队x%的最终伤害	1	1501	1		1	1
9100203	夜间巡逻圣物-每上阵1名白色情绪或黑色情绪武装，提升全队x%的最终伤害	1	1501	1		1	1
9100229	夜间巡逻圣物-中毒	2	1	21		1	1
9100272	夜间巡逻圣物-我方造成的毒伤害提升30%	1	5021	1		1	1
9100293	夜间巡逻圣物-受到伤害提升3%	1	1502	1		1	1
9100303	夜间巡逻圣物-受到的【穿透伤害】提升40%	1	3031	1		1	1
9100317	夜间巡逻圣物-自己攻击力提升x%，持续4回合	1	102	1		1	1
9100318	夜间巡逻圣物-自己攻击力提升x%，持续4回合	1	102	1		1	1
9100319	夜间巡逻圣物-自己攻击力提升x%，持续4回合	1	102	1		1	1
9100327	夜间巡逻圣物-使目标受到间接伤害提升3%，可叠加99层	1	2202	1		1	1
9100328	夜间巡逻圣物-使目标受到间接伤害提升3%，可叠加99层	1	2202	1		1	1
9100329	夜间巡逻圣物-使目标受到间接伤害提升3%，可叠加99层	1	2202	1		1	1
9100334	夜间巡逻圣物-每损失1%生命间接伤害提升1%	1	2201	10		1	1
9100335	夜间巡逻圣物-每损失1%生命间接伤害提升1%	1	2201	10		1	1
9100336	夜间巡逻圣物-每损失1%生命间接伤害提升1%	1	2201	10		1	1
9100342	夜间巡逻圣物-【诅咒】伤害提升30%	1	5061	1		1	1
9100343	夜间巡逻圣物-【点燃】【余震】【流血】伤害提升30%	1	5041	1		1	1
9100357	夜间巡逻圣物-最终伤害提升10%	1	1501	1		1	1
9100358	夜间巡逻圣物-最终伤害提升20%	1	1501	1		1	1
9100359	夜间巡逻圣物-最终伤害提升33%	1	1501	1		1	1
9100364	夜间巡逻圣物-敌方全体防御降低30%	1	202	1		1	1
9100365	夜间巡逻圣物-敌方全体防御降低30%	1	202	1		1	1
9100366	夜间巡逻圣物-敌方全体防御降低30%	1	202	1		1	1
9100377	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100378	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100379	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100387	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100388	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100389	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100407	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100408	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100409	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100417	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100418	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100419	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100427	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100428	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100429	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100437	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100438	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100439	夜间巡逻圣物-最终伤害提升	1	1501	1		1	1
9100444	夜间巡逻圣物-我方武装治疗溢出时，使溢出治疗量的10%对敌方全体造成真实伤害	8	2	1		1	1
9100445	夜间巡逻圣物-我方武装治疗溢出时，使溢出治疗量的10%对敌方全体造成真实伤害	8	2	1		1	1
9100446	夜间巡逻圣物-我方武装治疗溢出时，使溢出治疗量的10%对敌方全体造成真实伤害	8	2	1		1	1
9100467	夜间巡逻圣物-20%伤害提升	1	1501	1		1	1
9100468	夜间巡逻圣物-20%伤害提升	1	1501	1		1	1
9100469	夜间巡逻圣物-20%伤害提升	1	1501	1		1	1
9100477	夜间巡逻圣物-20%受治疗量提升	1	1602	1		1	1
9100478	夜间巡逻圣物-20%受治疗量提升	1	1602	1		1	1
9100479	夜间巡逻圣物-20%受治疗量提升	1	1602	1		1	1
9100487	夜间巡逻圣物-获得自身生命值30%的护盾，持续3回合	5	4	1		1	1
9100488	夜间巡逻圣物-获得自身生命值30%的护盾，持续3回合	5	4	1		1	1
9100489	夜间巡逻圣物-获得自身生命值30%的护盾，持续3回合	5	4	1		1	1
9100494	夜间巡逻圣物-造成治疗效果提升30%	1	1601	1		1	1
9100495	夜间巡逻圣物-造成治疗效果提升30%	1	1601	1		1	1
9100496	夜间巡逻圣物-造成治疗效果提升30%	1	1601	1		1	1
9100511	夜间巡逻圣物-每获得一条增益效应，我方全体基础攻击力+x%	1	102	1		1	1
9100533	夜间巡逻圣物-攻击力提升	1	102	1		1	1
9100551	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100552	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100553	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100554	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100555	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100556	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100557	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100558	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100559	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100560	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100561	夜间巡逻圣物-红克绿克制增伤30%	10	1	1		1	1
9100573	夜间巡逻圣物-攻击提升	1	102	1		1	1
9100603	夜间巡逻圣物-攻击提升	1	102	1		1	1
9110011	夜间巡逻道具_全队基础攻击力提升25%，持续1场战斗	1	102	1		1	1
9110012	夜间巡逻道具_全队基础攻击力提升42%，持续1场战斗	1	102	1		1	1
9110021	夜间巡逻道具_全队基础防御力提升25%，持续1场战斗	1	202	1		1	1
9110022	夜间巡逻道具_全队基础防御力提升42%，持续1场战斗	1	202	1		1	1
9110031	夜间巡逻道具_全队基础生命值提升25%，持续1场战斗	1	302	1		1	1
9110032	夜间巡逻道具_全队基础生命值提升42%，持续1场战斗	1	302	1		1	1
9110041	夜间巡逻道具_全队暴击率提升25%，持续1场战斗	1	603	1		1	1
9110042	夜间巡逻道具_全队暴击率提升42%，持续1场战斗	1	603	1		1	1
9110051	夜间巡逻道具_全队暴伤值提升25%，持续1场战斗	1	703	1		1	1
9110052	夜间巡逻道具_全队暴伤值提升42%，持续1场战斗	1	703	1		1	1
9110061	夜间巡逻道具_全队暴击抗性提升25%，持续1场战斗	1	803	1		1	1
9110062	夜间巡逻道具_全队暴击抗性提升42%，持续1场战斗	1	803	1		1	1
9110071	夜间巡逻道具_全队最终伤害提升35%，持续1场战斗	1	1501	1		1	1
9110072	夜间巡逻道具_全队最终伤害提升60%，持续1场战斗	1	1501	1		1	1
9110081	夜间巡逻道具_全队伤害减免提升35%，持续1场战斗	1	1502	1		1	1
9110082	夜间巡逻道具_全队伤害减免提升60%，持续1场战斗	1	1502	1		1	1
9120012	夜间巡逻诅咒_我方全体基础攻击力降低20%	1	102	1		1	1
9120022	夜间巡逻诅咒_我方全体防御降低20%	1	202	1		1	1
9120032	夜间巡逻诅咒_我方全体生命值降低20%	1	302	1		1	1
9120042	夜间巡逻诅咒_我方全体暴击降低15%	1	603	1		1	1
9120052	夜间巡逻诅咒_我方全体生命恢复效果降低40%	1	1602	1		1	1
9120062	夜间巡逻诅咒_我方全体受到护盾效果降低40%	1	2102	1		1	1
9120072	夜间巡逻诅咒_我方全体受到最终伤害提升20%	1	1502	1		1	1
