Id	remark	catalogue	voiceId	type	voiceTime	voiceTime_zh_CN	status
story_00_02_327	story_00_02_327	Audio/vo_story_08_13	story_00_02_327	1	9578	9578	1
story_00_02_328	story_00_02_328	Audio/vo_story_08_13	story_00_02_328	1	4480	4480	1
story_00_02_329	story_00_02_329	Audio/vo_story_08_13	story_00_02_329	1	3456	3456	1
story_00_02_330	story_00_02_330	Audio/vo_story_08_13	story_00_02_330	1	6656	6656	1
story_00_02_331	story_00_02_331	Audio/vo_story_08_13	story_00_02_331	1	2656	2656	1
story_00_02_332	story_00_02_332	Audio/vo_story_08_13	story_00_02_332	1	8202	8202	1
story_00_02_2875	story_00_02_2875	Audio/vo_story_08_15	story_00_02_2875	1	4087	4087	1
story_00_02_333	story_00_02_333	Audio/vo_story_08_15	story_00_02_333	1	4565	4565	1
story_00_02_334	story_00_02_334	Audio/vo_story_08_15	story_00_02_334	1	9601	9601	1
story_00_02_335	story_00_02_335	Audio/vo_story_08_15	story_00_02_335	1	7706	7706	1
story_00_02_336	story_00_02_336	Audio/vo_story_08_15	story_00_02_336	1	6741	6741	1
story_00_02_337	story_00_02_337	Audio/vo_story_08_15	story_00_02_337	1	2720	2720	1
story_00_02_338	story_00_02_338	Audio/vo_story_08_15	story_00_02_338	1	4512	4512	1
story_00_02_339	story_00_02_339	Audio/vo_story_08_15	story_00_02_339	1	5290	5290	1
story_00_02_340	story_00_02_340	Audio/vo_story_08_15	story_00_02_340	1	5013	5013	1
story_00_02_341	story_00_02_341	Audio/vo_story_08_15	story_00_02_341	1	3733	3733	1
story_00_02_342	story_00_02_342	Audio/vo_story_08_15	story_00_02_342	1	7573	7573	1
story_00_02_343	story_00_02_343	Audio/vo_story_08_15	story_00_02_343	1	7850	7850	1
story_00_02_344	story_00_02_344	Audio/vo_story_08_15	story_00_02_344	1	4096	4096	1
story_00_02_345	story_00_02_345	Audio/vo_story_08_15	story_00_02_345	1	9066	9066	1
story_00_02_346	story_00_02_346	Audio/vo_story_08_15	story_00_02_346	1	10234	10234	1
story_00_02_347	story_00_02_347	Audio/vo_story_08_15	story_00_02_347	1	8890	8890	1
story_00_02_348	story_00_02_348	Audio/vo_story_08_15	story_00_02_348	1	8282	8282	1
story_00_02_349	story_00_02_349	Audio/vo_story_08_15	story_00_02_349	1	4474	4474	1
story_00_02_350	story_00_02_350	Audio/vo_story_08_15	story_00_02_350	1	9267	9267	1
story_00_02_351	story_00_02_351	Audio/vo_story_08_15	story_00_02_351	1	7531	7531	1
story_00_02_352	story_00_02_352	Audio/vo_story_08_15	story_00_02_352	1	4797	4797	1
story_00_02_353	story_00_02_353	Audio/vo_story_08_15	story_00_02_353	1	7412	7412	1
story_00_02_354	story_00_02_354	Audio/vo_story_08_15	story_00_02_354	1	1448	1448	1
story_00_02_355	story_00_02_355	Audio/vo_story_08_15	story_00_02_355	1	2150	2150	1
story_00_02_356	story_00_02_356	Audio/vo_story_08_15	story_00_02_356	1	2150	2150	1
story_00_02_357	story_00_02_357	Audio/vo_story_08_15	story_00_02_357	1	8856	8856	1
story_00_02_358	story_00_02_358	Audio/vo_story_08_15	story_00_02_358	1	6903	6903	1
story_00_02_359	story_00_02_359	Audio/vo_story_08_15	story_00_02_359	1	2817	2817	1
story_00_02_360	story_00_02_360	Audio/vo_story_08_15	story_00_02_360	1	1827	1827	1
story_00_02_361	story_00_02_361	Audio/vo_story_08_15	story_00_02_361	1	3538	3538	1
story_00_02_362	story_00_02_362	Audio/vo_story_08_15	story_00_02_362	1	10428	10428	1
story_00_02_363	story_00_02_363	Audio/vo_story_08_15	story_00_02_363	1	14070	14070	1
story_00_02_364	story_00_02_364	Audio/vo_story_08_15	story_00_02_364	1	3463	3463	1
story_00_02_365	story_00_02_365	Audio/vo_story_08_15	story_00_02_365	1	1363	1363	1
story_00_02_366	story_00_02_366	Audio/vo_story_08_15	story_00_02_366	1	4544	4544	1
story_00_02_367	story_00_02_367	Audio/vo_story_08_15	story_00_02_367	1	5237	5237	1
story_00_02_368	story_00_02_368	Audio/vo_story_08_15	story_00_02_368	1	13486	13486	1
story_00_02_369	story_00_02_369	Audio/vo_story_08_15	story_00_02_369	1	1586	1586	1
story_00_02_370	story_00_02_370	Audio/vo_story_08_15	story_00_02_370	1	7675	7675	1
story_00_02_371	story_00_02_371	Audio/vo_story_08_15	story_00_02_371	1	7824	7824	1
story_00_02_372	story_00_02_372	Audio/vo_story_08_15	story_00_02_372	1	6410	6410	1
story_00_02_373	story_00_02_373	Audio/vo_story_08_15	story_00_02_373	1	11548	11548	1
story_00_02_374	story_00_02_374	Audio/vo_story_08_15	story_00_02_374	1	8147	8147	1
story_00_02_375	story_00_02_375	Audio/vo_story_08_15	story_00_02_375	1	5181	5181	1
story_00_02_376	story_00_02_376	Audio/vo_story_08_15	story_00_02_376	1	4032	4032	1
story_00_02_377	story_00_02_377	Audio/vo_story_08_15	story_00_02_377	1	624	624	1
story_00_02_378	story_00_02_378	Audio/vo_story_08_15	story_00_02_378	1	7332	7332	1
story_00_02_379	story_00_02_379	Audio/vo_story_08_15	story_00_02_379	1	11678	11678	1
story_00_02_380	story_00_02_380	Audio/vo_story_08_15	story_00_02_380	1	4655	4655	1
story_00_02_381	story_00_02_381	Audio/vo_story_08_15	story_00_02_381	1	8448	8448	1
story_00_02_382	story_00_02_382	Audio/vo_story_08_15	story_00_02_382	1	9060	9060	1
story_00_02_383	story_00_02_383	Audio/vo_story_08_15	story_00_02_383	1	10219	10219	1
story_00_02_384	story_00_02_384	Audio/vo_story_08_15	story_00_02_384	1	3456	3456	1
story_00_02_385	story_00_02_385	Audio/vo_story_08_15	story_00_02_385	1	7602	7602	1
story_00_02_386	story_00_02_386	Audio/vo_story_08_15	story_00_02_386	1	4850	4850	1
story_00_02_387	story_00_02_387	Audio/vo_story_08_15	story_00_02_387	1	4325	4325	1
story_00_02_388	story_00_02_388	Audio/vo_story_08_15	story_00_02_388	1	6485	6485	1
story_00_02_389	story_00_02_389	Audio/vo_story_08_15	story_00_02_389	1	10618	10618	1
story_00_02_390	story_00_02_390	Audio/vo_story_08_15	story_00_02_390	1	11758	11758	1
story_00_02_391	story_00_02_391	Audio/vo_story_08_15	story_00_02_391	1	5722	5722	1
story_00_02_392	story_00_02_392	Audio/vo_story_08_15	story_00_02_392	1	4512	4512	1
story_00_02_393	story_00_02_393	Audio/vo_story_08_15	story_00_02_393	1	10364	10364	1
story_00_02_394	story_00_02_394	Audio/vo_story_08_15	story_00_02_394	1	6681	6681	1
story_00_02_395	story_00_02_395	Audio/vo_story_08_15	story_00_02_395	1	6835	6835	1
story_00_02_396	story_00_02_396	Audio/vo_story_08_15	story_00_02_396	1	7452	7452	1
story_00_02_397	story_00_02_397	Audio/vo_story_08_15	story_00_02_397	1	11124	11124	1
story_00_02_398	story_00_02_398	Audio/vo_story_08_15	story_00_02_398	1	8345	8345	1
story_00_02_399	story_00_02_399	Audio/vo_story_08_15	story_00_02_399	1	11744	11744	1
story_00_02_400	story_00_02_400	Audio/vo_story_08_15	story_00_02_400	1	4839	4839	1
story_00_02_401	story_00_02_401	Audio/vo_story_08_15	story_00_02_401	1	10321	10321	1
story_00_02_402	story_00_02_402	Audio/vo_story_08_15	story_00_02_402	1	4251	4251	1
story_00_02_403	story_00_02_403	Audio/vo_story_08_15	story_00_02_403	1	6373	6373	1
story_00_02_404	story_00_02_404	Audio/vo_story_08_15	story_00_02_404	1	2358	2358	1
story_00_02_405	story_00_02_405	Audio/vo_story_08_15	story_00_02_405	1	5541	5541	1
story_00_02_406	story_00_02_406	Audio/vo_story_08_15	story_00_02_406	1	8384	8384	1
story_00_02_407	story_00_02_407	Audio/vo_story_08_15	story_00_02_407	1	6397	6397	1
story_00_02_408	story_00_02_408	Audio/vo_story_08_15	story_00_02_408	1	7562	7562	1
story_00_02_409	story_00_02_409	Audio/vo_story_08_15	story_00_02_409	1	2117	2117	1
story_00_02_825	story_00_02_825	Audio/vo_story_09_10	story_00_02_825	1	7121	7121	1
story_00_02_410	story_00_02_410	Audio/vo_story_08_16	story_00_02_410	1	11569	11569	1
story_00_02_411	story_00_02_411	Audio/vo_story_08_16	story_00_02_411	1	8840	8840	1
story_00_02_412	story_00_02_412	Audio/vo_story_08_16	story_00_02_412	1	7087	7087	1
story_00_02_413	story_00_02_413	Audio/vo_story_08_16	story_00_02_413	1	3056	3056	1
story_00_02_414	story_00_02_414	Audio/vo_story_08_16	story_00_02_414	1	3186	3186	1
story_00_02_415	story_00_02_415	Audio/vo_story_08_16	story_00_02_415	1	6617	6617	1
story_00_02_416	story_00_02_416	Audio/vo_story_08_16	story_00_02_416	1	4368	4368	1
story_00_02_417	story_00_02_417	Audio/vo_story_08_16	story_00_02_417	1	9839	9839	1
story_00_02_418	story_00_02_418	Audio/vo_story_08_16	story_00_02_418	1	1529	1529	1
story_00_02_419	story_00_02_419	Audio/vo_story_08_16	story_00_02_419	1	2559	2559	1
story_00_02_420	story_00_02_420	Audio/vo_story_08_16	story_00_02_420	1	7192	7192	1
story_00_02_421	story_00_02_421	Audio/vo_story_08_16	story_00_02_421	1	3189	3189	1
story_00_02_422	story_00_02_422	Audio/vo_story_08_16	story_00_02_422	1	4957	4957	1
story_00_02_423	story_00_02_423	Audio/vo_story_08_16	story_00_02_423	1	704	704	1
story_00_02_424	story_00_02_424	Audio/vo_story_08_16	story_00_02_424	1	6759	6759	1
story_00_02_425	story_00_02_425	Audio/vo_story_08_16	story_00_02_425	1	2507	2507	1
story_00_02_426	story_00_02_426	Audio/vo_story_08_16	story_00_02_426	1	6887	6887	1
story_00_02_427	story_00_02_427	Audio/vo_story_08_16	story_00_02_427	1	3863	3863	1
story_00_02_428	story_00_02_428	Audio/vo_story_08_16	story_00_02_428	1	3918	3918	1
story_00_02_429	story_00_02_429	Audio/vo_story_08_16	story_00_02_429	1	2490	2490	1
story_00_02_430	story_00_02_430	Audio/vo_story_08_16	story_00_02_430	1	5967	5967	1
story_00_02_431	story_00_02_431	Audio/vo_story_08_16	story_00_02_431	1	1706	1706	1
story_00_02_432	story_00_02_432	Audio/vo_story_08_16	story_00_02_432	1	7674	7674	1
story_00_02_433	story_00_02_433	Audio/vo_story_08_16	story_00_02_433	1	1213	1213	1
story_00_02_434	story_00_02_434	Audio/vo_story_08_16	story_00_02_434	1	1669	1669	1
story_00_02_435	story_00_02_435	Audio/vo_story_08_16	story_00_02_435	1	2211	2211	1
story_00_02_436	story_00_02_436	Audio/vo_story_08_16	story_00_02_436	1	1497	1497	1
story_00_02_437	story_00_02_437	Audio/vo_story_08_16	story_00_02_437	1	2356	2356	1
story_00_02_438	story_00_02_438	Audio/vo_story_08_16	story_00_02_438	1	6727	6727	1
story_00_02_439	story_00_02_439	Audio/vo_story_08_17	story_00_02_439	1	8010	8010	1
story_00_02_440	story_00_02_440	Audio/vo_story_08_17	story_00_02_440	1	5416	5416	1
story_00_02_441	story_00_02_441	Audio/vo_story_08_17	story_00_02_441	1	8335	8335	1
story_00_02_442	story_00_02_442	Audio/vo_story_08_17	story_00_02_442	1	5166	5166	1
story_00_02_443	story_00_02_443	Audio/vo_story_08_17	story_00_02_443	1	5334	5334	1
story_00_02_444	story_00_02_444	Audio/vo_story_08_17	story_00_02_444	1	8010	8010	1
story_00_02_445	story_00_02_445	Audio/vo_story_08_17	story_00_02_445	1	1642	1642	1
story_00_02_446	story_00_02_446	Audio/vo_story_08_17	story_00_02_446	1	4874	4874	1
story_00_02_447	story_00_02_447	Audio/vo_story_08_17	story_00_02_447	1	7140	7140	1
story_00_02_448	story_00_02_448	Audio/vo_story_08_17	story_00_02_448	1	7587	7587	1
story_00_02_449	story_00_02_449	Audio/vo_story_08_17	story_00_02_449	1	5961	5961	1
story_00_02_450	story_00_02_450	Audio/vo_story_08_17	story_00_02_450	1	8533	8533	1
story_00_02_451	story_00_02_451	Audio/vo_story_08_17	story_00_02_451	1	6592	6592	1
story_00_02_452	story_00_02_452	Audio/vo_story_08_17	story_00_02_452	1	6925	6925	1
story_00_02_453	story_00_02_453	Audio/vo_story_08_17	story_00_02_453	1	4231	4231	1
story_00_02_454	story_00_02_454	Audio/vo_story_08_17	story_00_02_454	1	3651	3651	1
story_00_02_455	story_00_02_455	Audio/vo_story_08_17	story_00_02_455	1	5513	5513	1
story_00_02_456	story_00_02_456	Audio/vo_story_08_17	story_00_02_456	1	11931	11931	1
story_00_02_457	story_00_02_457	Audio/vo_story_08_17	story_00_02_457	1	6090	6090	1
story_00_02_458	story_00_02_458	Audio/vo_story_08_17	story_00_02_458	1	11100	11100	1
story_00_02_459	story_00_02_459	Audio/vo_story_08_17	story_00_02_459	1	8708	8708	1
story_00_02_460	story_00_02_460	Audio/vo_story_08_17	story_00_02_460	1	7114	7114	1
story_00_02_461	story_00_02_461	Audio/vo_story_08_17	story_00_02_461	1	1557	1557	1
story_00_02_462	story_00_02_462	Audio/vo_story_08_17	story_00_02_462	1	6035	6035	1
story_00_02_463	story_00_02_463	Audio/vo_story_08_17	story_00_02_463	1	6057	6057	1
story_00_02_464	story_00_02_464	Audio/vo_story_08_17	story_00_02_464	1	3203	3203	1
story_00_02_465	story_00_02_465	Audio/vo_story_08_17	story_00_02_465	1	2042	2042	1
story_00_02_466	story_00_02_466	Audio/vo_story_08_17	story_00_02_466	1	11614	11614	1
story_00_02_467	story_00_02_467	Audio/vo_story_08_17	story_00_02_467	1	15147	15147	1
story_00_02_468	story_00_02_468	Audio/vo_story_08_17	story_00_02_468	1	6411	6411	1
story_00_02_469	story_00_02_469	Audio/vo_story_08_17	story_00_02_469	1	7231	7231	1
story_00_02_470	story_00_02_470	Audio/vo_story_08_17	story_00_02_470	1	7375	7375	1
story_00_02_471	story_00_02_471	Audio/vo_story_08_17	story_00_02_471	1	1857	1857	1
story_00_02_472	story_00_02_472	Audio/vo_story_08_17	story_00_02_472	1	14165	14165	1
story_00_02_473	story_00_02_473	Audio/vo_story_08_17	story_00_02_473	1	3914	3914	1
story_00_02_474	story_00_02_474	Audio/vo_story_08_17	story_00_02_474	1	5985	5985	1
story_00_02_475	story_00_02_475	Audio/vo_story_08_17	story_00_02_475	1	8096	8096	1
story_00_02_476	story_00_02_476	Audio/vo_story_08_17	story_00_02_476	1	2018	2018	1
story_00_02_477	story_00_02_477	Audio/vo_story_08_17	story_00_02_477	1	6838	6838	1
story_00_02_478	story_00_02_478	Audio/vo_story_08_17	story_00_02_478	1	12372	12372	1
story_00_02_479	story_00_02_479	Audio/vo_story_08_17	story_00_02_479	1	10855	10855	1
story_00_02_480	story_00_02_480	Audio/vo_story_08_17	story_00_02_480	1	11146	11146	1
story_00_02_481	story_00_02_481	Audio/vo_story_08_17	story_00_02_481	1	10006	10006	1
story_00_02_482	story_00_02_482	Audio/vo_story_08_17	story_00_02_482	1	4725	4725	1
story_00_02_483	story_00_02_483	Audio/vo_story_08_17	story_00_02_483	1	11853	11853	1
story_00_02_484	story_00_02_484	Audio/vo_story_08_17	story_00_02_484	1	5603	5603	1
story_00_02_485	story_00_02_485	Audio/vo_story_08_17	story_00_02_485	1	8343	8343	1
story_00_02_486	story_00_02_486	Audio/vo_story_08_17	story_00_02_486	1	10725	10725	1
story_00_02_487	story_00_02_487	Audio/vo_story_08_17	story_00_02_487	1	8291	8291	1
story_00_02_488	story_00_02_488	Audio/vo_story_08_17	story_00_02_488	1	3304	3304	1
story_00_02_489	story_00_02_489	Audio/vo_story_08_17	story_00_02_489	1	8702	8702	1
story_00_02_490	story_00_02_490	Audio/vo_story_08_17	story_00_02_490	1	5730	5730	1
story_00_02_491	story_00_02_491	Audio/vo_story_08_17	story_00_02_491	1	6325	6325	1
story_00_02_492	story_00_02_492	Audio/vo_story_08_17	story_00_02_492	1	5320	5320	1
story_00_02_493	story_00_02_493	Audio/vo_story_08_17	story_00_02_493	1	7242	7242	1
story_00_02_494	story_00_02_494	Audio/vo_story_08_17	story_00_02_494	1	6571	6571	1
story_00_02_495	story_00_02_495	Audio/vo_story_08_17	story_00_02_495	1	3639	3639	1
story_00_02_496	story_00_02_496	Audio/vo_story_08_17	story_00_02_496	1	4347	4347	1
story_00_02_497	story_00_02_497	Audio/vo_story_08_17	story_00_02_497	1	2478	2478	1
story_00_02_498	story_00_02_498	Audio/vo_story_08_17	story_00_02_498	1	3633	3633	1
story_00_02_499	story_00_02_499	Audio/vo_story_08_17	story_00_02_499	1	2069	2069	1
story_00_02_500	story_00_02_500	Audio/vo_story_08_18	story_00_02_500	1	4806	4806	1
story_00_02_501	story_00_02_501	Audio/vo_story_08_18	story_00_02_501	1	2464	2464	1
story_00_02_502	story_00_02_502	Audio/vo_story_08_18	story_00_02_502	1	3680	3680	1
story_00_02_503	story_00_02_503	Audio/vo_story_08_18	story_00_02_503	1	3680	3680	1
story_00_02_504	story_00_02_504	Audio/vo_story_08_18	story_00_02_504	1	1892	1892	1
story_00_02_505	story_00_02_505	Audio/vo_story_08_18	story_00_02_505	1	3094	3094	1
story_00_02_506	story_00_02_506	Audio/vo_story_08_18	story_00_02_506	1	2889	2889	1
story_00_02_507	story_00_02_507	Audio/vo_story_08_18	story_00_02_507	1	4521	4521	1
story_00_02_508	story_00_02_508	Audio/vo_story_08_18	story_00_02_508	1	3372	3372	1
story_00_02_509	story_00_02_509	Audio/vo_story_08_18	story_00_02_509	1	4457	4457	1
story_00_02_510	story_00_02_510	Audio/vo_story_08_18	story_00_02_510	1	2056	2056	1
story_00_02_511	story_00_02_511	Audio/vo_story_08_18	story_00_02_511	1	6941	6941	1
story_00_02_512	story_00_02_512	Audio/vo_story_08_18	story_00_02_512	1	6048	6048	1
story_00_02_513	story_00_02_513	Audio/vo_story_08_18	story_00_02_513	1	1335	1335	1
story_00_02_514	story_00_02_514	Audio/vo_story_08_18	story_00_02_514	1	5822	5822	1
story_00_02_515	story_00_02_515	Audio/vo_story_08_18	story_00_02_515	1	4736	4736	1
story_00_02_516	story_00_02_516	Audio/vo_story_08_18	story_00_02_516	1	8533	8533	1
story_00_02_517	story_00_02_517	Audio/vo_story_08_18	story_00_02_517	1	8841	8841	1
story_00_02_518	story_00_02_518	Audio/vo_story_08_18	story_00_02_518	1	11078	11078	1
story_00_02_519	story_00_02_519	Audio/vo_story_08_18	story_00_02_519	1	8013	8013	1
story_00_02_520	story_00_02_520	Audio/vo_story_08_18	story_00_02_520	1	12547	12547	1
story_00_02_521	story_00_02_521	Audio/vo_story_08_18	story_00_02_521	1	3605	3605	1
story_00_02_522	story_00_02_522	Audio/vo_story_08_18	story_00_02_522	1	7461	7461	1
story_00_02_523	story_00_02_523	Audio/vo_story_08_18	story_00_02_523	1	9334	9334	1
story_00_02_524	story_00_02_524	Audio/vo_story_08_18	story_00_02_524	1	5162	5162	1
story_00_02_525	story_00_02_525	Audio/vo_story_08_18	story_00_02_525	1	1712	1712	1
story_00_02_526	story_00_02_526	Audio/vo_story_08_18	story_00_02_526	1	10142	10142	1
story_00_02_527	story_00_02_527	Audio/vo_story_08_18	story_00_02_527	1	11500	11500	1
story_00_02_528	story_00_02_528	Audio/vo_story_08_18	story_00_02_528	1	8065	8065	1
story_00_02_529	story_00_02_529	Audio/vo_story_08_18	story_00_02_529	1	12612	12612	1
story_00_02_530	story_00_02_530	Audio/vo_story_08_18	story_00_02_530	1	14478	14478	1
story_00_02_531	story_00_02_531	Audio/vo_story_08_18	story_00_02_531	1	11421	11421	1
story_00_02_532	story_00_02_532	Audio/vo_story_08_18	story_00_02_532	1	9661	9661	1
story_00_02_533	story_00_02_533	Audio/vo_story_08_18	story_00_02_533	1	9398	9398	1
story_00_02_534	story_00_02_534	Audio/vo_story_08_18	story_00_02_534	1	12248	12248	1
story_00_02_535	story_00_02_535	Audio/vo_story_08_18	story_00_02_535	1	11179	11179	1
story_00_02_536	story_00_02_536	Audio/vo_story_08_18	story_00_02_536	1	11318	11318	1
story_00_02_537	story_00_02_537	Audio/vo_story_08_18	story_00_02_537	1	15790	15790	1
story_00_02_538	story_00_02_538	Audio/vo_story_08_18	story_00_02_538	1	9019	9019	1
story_00_02_539	story_00_02_539	Audio/vo_story_08_18	story_00_02_539	1	8466	8466	1
story_00_02_541	story_00_02_541	Audio/vo_story_08_18	story_00_02_541	1	12012	12012	1
story_00_02_542	story_00_02_542	Audio/vo_story_08_18	story_00_02_542	1	10216	10216	1
story_00_02_543	story_00_02_543	Audio/vo_story_08_18	story_00_02_543	1	6472	6472	1
story_00_02_544	story_00_02_544	Audio/vo_story_08_18	story_00_02_544	1	6938	6938	1
story_00_02_545	story_00_02_545	Audio/vo_story_08_18	story_00_02_545	1	8904	8904	1
story_00_02_546	story_00_02_546	Audio/vo_story_08_18	story_00_02_546	1	6221	6221	1
story_00_02_547	story_00_02_547	Audio/vo_story_08_18	story_00_02_547	1	3560	3560	1
story_00_02_548	story_00_02_548	Audio/vo_story_08_18	story_00_02_548	1	5607	5607	1
story_00_02_549	story_00_02_549	Audio/vo_story_08_18	story_00_02_549	1	3221	3221	1
story_00_02_550	story_00_02_550	Audio/vo_story_08_18	story_00_02_550	1	2455	2455	1
story_00_02_551	story_00_02_551	Audio/vo_story_08_18	story_00_02_551	1	3381	3381	1
story_00_02_552	story_00_02_552	Audio/vo_story_08_18	story_00_02_552	1	2837	2837	1
story_00_02_553	story_00_02_553	Audio/vo_story_08_18	story_00_02_553	1	3999	3999	1
story_00_02_554	story_00_02_554	Audio/vo_story_08_19	story_00_02_554	1	1021	1021	1
story_00_02_555	story_00_02_555	Audio/vo_story_08_19	story_00_02_555	1	4272	4272	1
story_00_02_556	story_00_02_556	Audio/vo_story_08_19	story_00_02_556	1	937	937	1
story_00_02_557	story_00_02_557	Audio/vo_story_08_19	story_00_02_557	1	4211	4211	1
story_00_02_558	story_00_02_558	Audio/vo_story_08_19	story_00_02_558	1	1158	1158	1
story_00_02_559	story_00_02_559	Audio/vo_story_08_19	story_00_02_559	1	3079	3079	1
story_00_02_560	story_00_02_560	Audio/vo_story_08_19	story_00_02_560	1	5294	5294	1
story_00_02_561	story_00_02_561	Audio/vo_story_08_19	story_00_02_561	1	4110	4110	1
story_00_02_562	story_00_02_562	Audio/vo_story_08_19	story_00_02_562	1	830	830	1
story_00_02_563	story_00_02_563	Audio/vo_story_08_19	story_00_02_563	1	7058	7058	1
story_00_02_564	story_00_02_564	Audio/vo_story_08_19	story_00_02_564	1	1360	1360	1
story_00_02_565	story_00_02_565	Audio/vo_story_08_19	story_00_02_565	1	1680	1680	1
story_00_02_566	story_00_02_566	Audio/vo_story_08_19	story_00_02_566	1	4353	4353	1
story_00_02_567	story_00_02_567	Audio/vo_story_08_19	story_00_02_567	1	2368	2368	1
story_00_02_568	story_00_02_568	Audio/vo_story_08_19	story_00_02_568	1	1733	1733	1
story_00_02_569	story_00_02_569	Audio/vo_story_08_19	story_00_02_569	1	2458	2458	1
story_00_02_570	story_00_02_570	Audio/vo_story_08_19	story_00_02_570	1	1733	1733	1
story_00_02_571	story_00_02_571	Audio/vo_story_08_19	story_00_02_571	1	1925	1925	1
story_00_02_572	story_00_02_572	Audio/vo_story_08_19	story_00_02_572	1	2613	2613	1
story_00_02_573	story_00_02_573	Audio/vo_story_08_19	story_00_02_573	1	3564	3564	1
story_00_02_574	story_00_02_574	Audio/vo_story_08_19	story_00_02_574	1	5056	5056	1
story_00_02_575	story_00_02_575	Audio/vo_story_08_19	story_00_02_575	1	5440	5440	1
story_00_02_576	story_00_02_576	Audio/vo_story_08_19	story_00_02_576	1	1149	1149	1
story_00_02_577	story_00_02_577	Audio/vo_story_08_19	story_00_02_577	1	3697	3697	1
story_00_02_578	story_00_02_578	Audio/vo_story_08_19	story_00_02_578	1	3906	3906	1
story_00_02_579	story_00_02_579	Audio/vo_story_08_19	story_00_02_579	1	3201	3201	1
story_00_02_580	story_00_02_580	Audio/vo_story_08_19	story_00_02_580	1	9375	9375	1
story_00_02_581	story_00_02_581	Audio/vo_story_08_19	story_00_02_581	1	7723	7723	1
story_00_02_582	story_00_02_582	Audio/vo_story_08_19	story_00_02_582	1	2850	2850	1
story_00_02_583	story_00_02_583	Audio/vo_story_08_19	story_00_02_583	1	4208	4208	1
story_00_02_584	story_00_02_584	Audio/vo_story_08_19	story_00_02_584	1	6325	6325	1
story_00_02_585	story_00_02_585	Audio/vo_story_08_19	story_00_02_585	1	9869	9869	1
story_00_02_586	story_00_02_586	Audio/vo_story_08_19	story_00_02_586	1	4821	4821	1
story_00_02_587	story_00_02_587	Audio/vo_story_08_19	story_00_02_587	1	1810	1810	1
story_00_02_588	story_00_02_588	Audio/vo_story_08_19	story_00_02_588	1	3178	3178	1
story_00_02_589	story_00_02_589	Audio/vo_story_08_19	story_00_02_589	1	3397	3397	1
story_00_02_590	story_00_02_590	Audio/vo_story_08_19	story_00_02_590	1	5103	5103	1
story_00_02_591	story_00_02_591	Audio/vo_story_08_19	story_00_02_591	1	6014	6014	1
story_00_02_592	story_00_02_592	Audio/vo_story_08_19	story_00_02_592	1	5376	5376	1
story_00_02_593	story_00_02_593	Audio/vo_story_08_19	story_00_02_593	1	3253	3253	1
story_00_02_594	story_00_02_594	Audio/vo_story_08_19	story_00_02_594	1	10293	10293	1
story_00_02_595	story_00_02_595	Audio/vo_story_08_19	story_00_02_595	1	853	853	1
story_00_02_596	story_00_02_596	Audio/vo_story_08_19	story_00_02_596	1	3840	3840	1
story_00_02_597	story_00_02_597	Audio/vo_story_08_19	story_00_02_597	1	2532	2532	1
story_00_02_598	story_00_02_598	Audio/vo_story_08_19	story_00_02_598	1	3072	3072	1
story_00_02_599	story_00_02_599	Audio/vo_story_08_19	story_00_02_599	1	5344	5344	1
story_00_02_600	story_00_02_600	Audio/vo_story_08_19	story_00_02_600	1	8725	8725	1
story_00_02_601	story_00_02_601	Audio/vo_story_08_19	story_00_02_601	1	6186	6186	1
story_00_02_602	story_00_02_602	Audio/vo_story_08_19	story_00_02_602	1	12170	12170	1
story_00_02_603	story_00_02_603	Audio/vo_story_08_19	story_00_02_603	1	4570	4570	1
story_00_02_604	story_00_02_604	Audio/vo_story_08_19	story_00_02_604	1	9237	9237	1
story_00_02_605	story_00_02_605	Audio/vo_story_08_19	story_00_02_605	1	5418	5418	1
story_00_02_606	story_00_02_606	Audio/vo_story_08_19	story_00_02_606	1	15048	15048	1
story_00_02_607	story_00_02_607	Audio/vo_story_08_19	story_00_02_607	1	6400	6400	1
story_00_02_608	story_00_02_608	Audio/vo_story_08_19	story_00_02_608	1	6348	6348	1
story_00_02_609	story_00_02_609	Audio/vo_story_08_19	story_00_02_609	1	6933	6933	1
story_00_02_610	story_00_02_610	Audio/vo_story_08_19	story_00_02_610	1	490	490	1
story_00_02_611	story_00_02_611	Audio/vo_story_08_19	story_00_02_611	1	2528	2528	1
story_00_02_612	story_00_02_612	Audio/vo_story_08_19	story_00_02_612	1	5792	5792	1
story_00_02_613	story_00_02_613	Audio/vo_story_09_05	story_00_02_613	1	9404	9404	1
story_00_02_614	story_00_02_614	Audio/vo_story_09_05	story_00_02_614	1	5930	5930	1
story_00_02_615	story_00_02_615	Audio/vo_story_09_05	story_00_02_615	1	3466	3466	1
story_00_02_616	story_00_02_616	Audio/vo_story_09_05	story_00_02_616	1	5069	5069	1
story_00_02_617	story_00_02_617	Audio/vo_story_09_05	story_00_02_617	1	8778	8778	1
story_00_02_618	story_00_02_618	Audio/vo_story_09_05	story_00_02_618	1	9592	9592	1
story_00_02_619	story_00_02_619	Audio/vo_story_09_05	story_00_02_619	1	4264	4264	1
story_00_02_620	story_00_02_620	Audio/vo_story_09_05	story_00_02_620	1	2229	2229	1
story_00_02_621	story_00_02_621	Audio/vo_story_09_05	story_00_02_621	1	7061	7061	1
story_00_02_622	story_00_02_622	Audio/vo_story_09_05	story_00_02_622	1	4853	4853	1
