index	buffId	star	effectNum1	status
213600805_1	213600805	1	0.65	1
213600805_2	213600805	2	0.81	1
213600805_3	213600805	3	1.08	1
311010101_1	311010101	1	0.3	1
311010102_1	311010102	1	0.5	1
210401601_1	210401601	1	1.2	1
210401601_2	210401601	2	1.5	1
210401601_3	210401601	3	2	1
210401602_1	210401602	1	2.7;1;110401603	1
210401602_2	210401602	2	2.7;1;110401603	1
210401602_3	210401602	3	2.7;1;110401603	1
210401602_4	210401602	4	2.7;1;110401603	1
210300901_1	210300901	1	0.8	1
210300901_2	210300901	2	0.93	1
210300901_3	210300901	3	1.25	1
210300902_1	210300902	1	0.96	1
210300902_2	210300902	2	1.2	1
210300902_3	210300902	3	1.6	1
210300903_1	210300903	1	1.8	1
210300903_2	210300903	2	2.5	1
210300903_3	210300903	3	3.5	1
210300903_4	210300903	4	4.5	1
210101801_1	210101801	1	1.2	1
210101801_2	210101801	2	1.5	1
210101801_3	210101801	3	2	1
210101802_1	210101802	1	0.65	1
210101802_2	210101802	2	0.65	1
210101802_3	210101802	3	0.65	1
210101803_1	210101803	1	1.69	1
210101803_2	210101803	2	1.5	1
210101803_3	210101803	3	1.5	1
210101803_4	210101803	4	1.5	1
210101804_1	210101804	1	0.3	1
210101805_1	210101805	1	1	1
210201201_1	210201201	1	1.2	1
210201201_2	210201201	2	1.5	1
210201201_3	210201201	3	2	1
210201202_1	210201202	1	1.95	1
210201202_2	210201202	2	1.5	1
210201202_3	210201202	3	1.5	1
210201202_4	210201202	4	1.5	1
210101806_1	210101806	1	110101803;1	1
210101806_2	210101806	2	110101803;1	1
210101806_3	210101806	3	110101803;1	1
300212051_1	300212051	1	0.2	1
9100651_1	9100651	1	0.1	1
9100672_1	9100672	1	2;3;21;2;1;99;1;2	1
9100731_1	9100731	1	1	1
9100771_1	9100771	1	0.1	1
9100801_1	9100801	1	1	1
311010103_1	311010103	1	0.1	1
311010104_1	311010104	1	1	1
315020101_1	315020101	1	104048002;104048003;104048004;104048005;10;40;40;10	1
311010105_1	311010105	1	7100527	1
316040151_1	316040151	1	8100177;1	1
316040152_1	316040152	1	8100178;1	1
214400101_1	214400101	1	1.02	1
214400101_2	214400101	2	1.2	1
214400101_3	214400101	3	1.5	1
214400102_1	214400102	1	1.97	1
214400102_2	214400102	2	2.1	1
214400102_3	214400102	3	2.2	1
214400102_4	214400102	4	2.3	1
214400103_1	214400103	1	0.5	1
214400104_1	214400104	1	2;3;21;2;1;2;1;3	1
214400104_2	214400104	2	2;3;21;2;1;3;1;3	1
214400104_3	214400104	3	2;3;21;2;1;4;1;3	1
214400105_1	214400105	1	2;3;21;2;1;2;1;2	1
214400106_1	214400106	1	2;3;21;2;1;1;1;3	1
214400801_1	214400801	1	0.86	1
214400801_2	214400801	2	0.96	1
214400801_3	214400801	3	1.28	1
214400802_1	214400802	1	0.96	1
214400802_2	214400802	2	1.2	1
214400802_3	214400802	3	1.6	1
214400803_1	214400803	1	1.69	1
214400803_2	214400803	2	1.9	1
214400803_3	214400803	3	2	1
214400803_4	214400803	4	2.1	1
204020104_1	204020104	1	11700805	1
9100283_1	9100283	1	9100229;99	1
315020102_1	315020102	1	1010092;1010093;90;10	1
311410601_1	311410601	1	0.9;100	1
315020103_1	315020103	1	8100197;8100198;8100199;8100200;25;25;25;25	1
214100801_1	214100801	1	0.33	1
214100801_2	214100801	2	0.45	1
214100801_3	214100801	3	0.5	1
214100802_1	214100802	1	114100805;1	1
214100803_1	214100803	1	114100822;1	1
214100804_1	214100804	1	114100814;6	1
206040157_1	206040157	1	141403706;999	1
206040158_1	206040158	1	141403707;999	1
206040159_1	206040159	1	141403708;999	1
206040160_1	206040160	1	141403709;999	1
206040161_1	206040161	1	141403710;999	1
206040162_1	206040162	1	141403711;999	1
201220151_1	201220151	1	3	1
202010351_1	202010351	1	0.3	1
208010151_1	208010151	1	1	1
208010152_1	208010152	1	2	1
205020151_1	205020151	1	141403706;141403707;141403708;141403709;10;10;10;10	1
205020152_1	205020152	1	141403710;141403711;141403708;141403709;60;50;40;30	1
208010201_1	208010201	1	-1	1
9100217_1	9100217	1	2	1
9100218_1	9100218	1	1;0;1	1
9100219_1	9100219	1	0.35	1
9100220_1	9100220	1	9100783;999	1
9100221_1	9100221	1	5	1
9100222_1	9100222	1	1.5	1
9100223_1	9100223	1	0.45	1
9100224_1	9100224	1	0.35	1
9100225_1	9100225	1	0.3;999999;3;99	1
9100226_1	9100226	1	0.4;999999;3;99	1
9100227_1	9100227	1	9100823;999	1
9100228_1	9100228	1	0.3	1
9100229_1	9100229	1	2;3;0;2;1;1;1;2	1
9100230_1	9100230	1	0.15	1
280400801_1	280400801	1	1.2	1
280400801_2	280400801	2	1.5	1
280400801_3	280400801	3	2	1
280400802_1	280400802	1	0.85;0.08;1;0.24;1;0;0	1
280400802_2	280400802	2	1;0.08;1;0.32;1;0;0	1
280400802_3	280400802	3	1.33;0.08;1;0.4;1;0;0	1
280400803_1	280400803	1	2.75	1
280400803_2	280400803	2	2.3	1
280400803_3	280400803	3	2.4	1
280400803_4	280400803	4	2.5	1
280400804_1	280400804	1	1;0;2	1
280400805_1	280400805	1	1;1;71804008	1
9100231_1	9100231	1	2;1;0;2;1;1;1;2	1
9100232_1	9100232	1	9100874;5	1
9100233_1	9100233	1	0.6;999999;1;999	1
9100234_1	9100234	1	999;251	1
9100235_1	9100235	1	0.5	1
9100236_1	9100236	1	0.3;999999;1;99	1
280500801_1	280500801	1	1.2	1
280500801_2	280500801	2	1.5	1
280500801_3	280500801	3	2	1
280500802_1	280500802	1	180500805;180500806;180500807;180500808;180500809;1	1
280500802_2	280500802	2	180500805;180500806;180500807;180500808;180500809;2	1
280500802_3	280500802	3	180500805;180500806;180500807;180500808;180500809;3	1
280500803_1	280500803	1	180500805;180500806;180500807;180500808;180500809;1	1
280500804_1	280500804	1	180500805;180500806;180500807;180500808;180500809;1	1
280500805_1	280500805	1	0.05;180500801	1
280500805_2	280500805	2	0.05;180500801	1
280500805_3	280500805	3	0.05;180500801	1
280500806_1	280500806	1	1;1;72805008	1
280600801_1	280600801	1	1.02	1
280600801_2	280600801	2	1.2	1
280600801_3	280600801	3	1.5	1
280600802_1	280600802	1	0.9	1
280600802_2	280600802	2	1.13	1
280600802_3	280600802	3	1.5	1
280600803_1	280600803	1	1.73	1
280600803_2	280600803	2	2.3	1
280600803_3	280600803	3	2.4	1
280600803_4	280600803	4	2.5	1
212000801_1	212000801	1	1.2	1
212000801_2	212000801	2	1.2	1
212000801_3	212000801	3	1.2	1
212000802_1	212000802	1	3	1
212000802_2	212000802	2	4	1
212000802_3	212000802	3	5	1
212000803_1	212000803	1	2	1
212500801_1	212500801	1	0.72	1
212500801_2	212500801	2	0.9	1
212500801_3	212500801	3	1.2	1
212500802_1	212500802	1	1.02	1
212500802_2	212500802	2	1.2	1
212500802_3	212500802	3	1.5	1
212500803_1	212500803	1	1.69	1
212500803_2	212500803	2	1.7	1
212500803_3	212500803	3	1.8	1
212500803_4	212500803	4	1.9	1
211900801_1	211900801	1	1.02	1
211900801_2	211900801	2	1.2	1
211900801_3	211900801	3	1.5	1
211900802_1	211900802	1	0.9	1
211900802_2	211900802	2	1.14	1
211900802_3	211900802	3	1.54	1
211900803_1	211900803	1	1.7;111900801;2;4;6;8;0.5;0.6;0.7;0.75	1
211900803_2	211900803	2	1.66;111900801;2;4;6;8;0.5;0.6;0.7;0.75	1
211900803_3	211900803	3	1.67;111900801;2;4;6;8;0.5;0.6;0.7;0.75	1
211900803_4	211900803	4	1.68;111900801;2;4;6;8;0.5;0.6;0.7;0.75	1
211900804_1	211900804	1	111900801;8	1
212300801_1	212300801	1	0.73	1
212300801_2	212300801	2	0.86	1
212300801_3	212300801	3	1.08	1
212300802_1	212300802	1	1.02	1
212300802_2	212300802	2	1.2	1
212300802_3	212300802	3	1.5	1
212300803_1	212300803	1	1.89	1
212300803_2	212300803	2	1.9	1
212300803_3	212300803	3	2	1
212300803_4	212300803	4	2.1	1
212300804_1	212300804	1	0.3;1.2	1
210400701_1	210400701	1	3	1
210400701_2	210400701	2	3	1
210400701_3	210400701	3	4	1
210400702_1	210400702	1	0.95	1
210400702_2	210400702	2	1.25	1
210400702_3	210400702	3	1.67	1
210400703_1	210400703	1	2.75	1
210400703_2	210400703	2	2.75	1
210400703_3	210400703	3	2.75	1
210400703_4	210400703	4	2.75	1
210400704_1	210400704	1	1;1;71104007	1
210400705_1	210400705	1	110400701;2;2	1
311410602_1	311410602	1	0.15;1000	1
12015017_1	12015017	1	0.3	1
12015036_1	12015036	1	0.1	1
12015037_1	12015037	1	0.2	1
12015038_1	12015038	1	0.3	1
12015052_1	12015052	1	1	1
12015053_1	12015053	1	2	1
12015054_1	12015054	1	3	1
12015085_1	12015085	1	0.3	1
12015086_1	12015086	1	0.45	1
12015087_1	12015087	1	0.6	1
12015088_1	12015088	1	1	1
12015103_1	12015103	1	1	1
12015104_1	12015104	1	6	1
12015105_1	12015105	1	1	1
12015106_1	12015106	1	2	1
12015107_1	12015107	1	3	1
302011201_1	302011201	1	0.6;1	1
315010101_1	315010101	1	3	1
315010102_1	315010102	1	1	1
315010103_1	315010103	1	2	1
315010104_1	315010104	1	4	1
315010105_1	315010105	1	5	1
210300301_1	210300301	1	0.6	1
210300301_2	210300301	2	0.76	1
210300301_3	210300301	3	1.03	1
210300302_1	210300302	1	1.2	1
210300302_2	210300302	2	1.5	1
210300302_3	210300302	3	2	1
210300303_1	210300303	1	110300310;1	1
1010101_1	1010101	1	1010102;1010103;1010104;1	1
413900801_1	413900801	1	1.31	1
413900802_1	413900802	1	0.9	1
413900802_2	413900802	2	1.13	1
413900802_3	413900802	3	1.5	1
413900803_1	413900803	1	2.12	1
413900803_2	413900803	2	3.12	1
413900803_3	413900803	3	4.12	1
413900803_4	413900803	4	5.12	1
210301701_1	210301701	1	0.9	1
210301701_2	210301701	2	1.08	1
210301701_3	210301701	3	1.44	1
210301702_1	210301702	1	1.89	1
210301702_2	210301702	2	1.6	1
210301702_3	210301702	3	1.7	1
210301702_4	210301702	4	1.8	1
210301703_1	210301703	1	110301703;1	1
210301703_2	210301703	2	110301703;1	1
210301703_3	210301703	3	110301703;1	1
210301704_1	210301704	1	1;1;7;1;110301723	1
210101201_1	210101201	1	0.94	1
210101201_2	210101201	2	1.13	1
210101201_3	210101201	3	1.5	1
210101202_1	210101202	1	0.96	1
210101202_2	210101202	2	1.2	1
210101202_3	210101202	3	1.6	1
210101203_1	210101203	1	2.2	1
210101203_2	210101203	2	1.6	1
210101203_3	210101203	3	1.7	1
210101203_4	210101203	4	1.8	1
210201801_1	210201801	1	0.9	1
210201801_2	210201801	2	1	1
210201801_3	210201801	3	1.24	1
210201802_1	210201802	1	2.2	1
210201802_2	210201802	2	1.6	1
210201802_3	210201802	3	1.7	1
210201802_4	210201802	4	1.8	1
210201803_1	210201803	1	1;0;1	1
210400901_1	210400901	1	0.9	1
210400901_2	210400901	2	1	1
210400901_3	210400901	3	1.24	1
210400902_1	210400902	1	0.95	1
210400902_2	210400902	2	1.25	1
210400902_3	210400902	3	1.67	1
210400903_1	210400903	1	2.2	1
210400903_2	210400903	2	1.6	1
210400903_3	210400903	3	1.7	1
210400903_4	210400903	4	1.8	1
311410603_1	311410603	1	0.2;1000	1
312011101_1	312011101	1	0.3;101072002	1
214900801_1	214900801	1	1.2	1
214900801_2	214900801	2	1.2	1
214900801_3	214900801	3	1.2	1
214900802_1	214900802	1	0.643;2;0.04;0.12	1
214900802_2	214900802	2	0.748;2;0.04;0.12	1
214900802_3	214900802	3	0.997;2;0.04;0.12	1
214900803_1	214900803	1	2;0.02	1
214900803_2	214900803	2	2;0.02	1
214900803_3	214900803	3	2;0.02	1
214900803_4	214900803	4	2;0.02	1
214900804_1	214900804	1	114900802;5	1
214900805_1	214900805	1	114900804;1	1
214900806_1	214900806	1	114900810;1	1
214300801_1	214300801	1	0.9	1
214300801_2	214300801	2	1.2	1
214300801_3	214300801	3	1.7	1
214300802_1	214300802	1	0.87	1
214300802_2	214300802	2	1.05	1
214300802_3	214300802	3	1.35	1
214300803_1	214300803	1	1.79;0.02;2;0.1;1;0;0	1
214300803_2	214300803	2	1.79;0.02;2;0.1;1;0;0	1
214300803_3	214300803	3	1.79;0.02;2;0.1;1;0;0	1
214300803_4	214300803	4	1.79;0.02;2;0.1;1;0;0	1
214300804_1	214300804	1	-1;0;1	1
214300804_2	214300804	2	-1;0;1	1
214300804_3	214300804	3	-2;0;1	1
214300805_1	214300805	1	1;0;1	1
214300805_2	214300805	2	1;0;1	1
214300805_3	214300805	3	1;0;2	1
214300806_1	214300806	1	1.79;0.05;2;0.5;1;0;0	1
214300806_2	214300806	2	1.79;0.05;2;0.5;1;0;0	1
214300806_3	214300806	3	1.79;0.05;2;0.5;1;0;0	1
214300806_4	214300806	4	1.79;0.05;2;0.5;1;0;0	1
215200801_1	215200801	1	1.15	1
215200801_2	215200801	2	1.5	1
215200801_3	215200801	3	1.9	1
215200802_1	215200802	1	0;1;0	1
215200802_2	215200802	2	0;1;0	1
215200802_3	215200802	3	0;2;0	1
215200803_1	215200803	1	2.44	1
215200803_2	215200803	2	1.2	1
215200803_3	215200803	3	1.3	1
215200803_4	215200803	4	1.4	1
215200804_1	215200804	1	2;1;72152008	1
212200801_1	212200801	1	1.2	1
212200801_2	212200801	2	1.5	1
212200801_3	212200801	3	2	1
212200802_1	212200802	1	0.96	1
212200802_2	212200802	2	1.2	1
212200802_3	212200802	3	1.6	1
212200803_1	212200803	1	0.2	1
212200803_2	212200803	2	0.28	1
212200803_3	212200803	3	0.36	1
212200804_1	212200804	1	0.49	1
212200804_2	212200804	2	0.56	1
212200804_3	212200804	3	0.64	1
212200804_4	212200804	4	0.71	1
212200805_1	212200805	1	112200803;1;1	1
212200806_1	212200806	1	112200802;1;1	1
212200807_1	212200807	1	112200801;1	1
212200808_1	212200808	1	112200813;1	1
213300801_1	213300801	1	0.25	1
213300801_2	213300801	2	0.32	1
213300801_3	213300801	3	0.41	1
213300802_1	213300802	1	0.6	1
213300802_2	213300802	2	0.6	1
213300802_3	213300802	3	0.6	1
213300803_1	213300803	1	0.5	1
213300803_2	213300803	2	0.5	1
213300803_3	213300803	3	0.5	1
213300803_4	213300803	4	0.5	1
413300801_1	413300801	1	0.8;99999	1
210401301_1	210401301	1	1.02	1
210401301_2	210401301	2	1.2	1
210401301_3	210401301	3	1.5	1
210401302_1	210401302	1	0.72	1
210401302_2	210401302	2	0.9	1
210401302_3	210401302	3	1.2	1
210401303_1	210401303	1	1.69	1
210401303_2	210401303	2	1.69	1
210401303_3	210401303	3	1.69	1
210401303_4	210401303	4	1.69	1
210401304_1	210401304	1	310401301;1;1	1
210601101_1	210601101	1	0.9	1
210601101_2	210601101	2	1	1
210601101_3	210601101	3	1.238	1
210601102_1	210601102	1	1.2	1
210601102_2	210601102	2	1.5	1
210601102_3	210601102	3	2	1
210601103_1	210601103	1	2.6	1
210601103_2	210601103	2	2.6	1
210601103_3	210601103	3	2.6	1
210601103_4	210601103	4	2.6	1
92001001_1	92001001	1	0.8	1
92001022_1	92001022	1	0.1	1
92001082_1	92001082	1	92001081;1	1
92001092_1	92001092	1	1;0;2	1
92001111_1	92001111	1	0.2	1
92001112_1	92001112	1	92001001;1;20	1
92001132_1	92001132	1	0.5	1
92001244_1	92001244	1	1.5;1.5;92001243	1
92001245_1	92001245	1	92001243;999	1
92001363_1	92001363	1	92001362;999	1
92001371_1	92001371	1	0;0	1
92001372_1	92001372	1	-1	1
92001381_1	92001381	1	1.5	1
92001442_1	92001442	1	0;2;0	1
92001452_1	92001452	1	0;3;0	1
92001471_1	92001471	1	1	1
92001491_1	92001491	1	1;0;2	1
92001501_1	92001501	1	3	1
92001502_1	92001502	1	99;0;7;1	1
92001581_1	92001581	1	1;0;1	1
92001601_1	92001601	1	1;0	1
92001611_1	92001611	1	0.3;2	1
92001621_1	92001621	1	0.3	1
92001631_1	92001631	1	2.5	1
215300801_1	215300801	1	0.96	1
215300801_2	215300801	2	1.2	1
215300801_3	215300801	3	1.6	1
215300802_1	215300802	1	0.96	1
215300802_2	215300802	2	1.2	1
215300802_3	215300802	3	1.6	1
215300803_1	215300803	1	0.96;0.1	1
215300803_2	215300803	2	1.2;0.1	1
215300803_3	215300803	3	1.6;0.1	1
215300804_1	215300804	1	0.96	1
215300804_2	215300804	2	1.2	1
215300804_3	215300804	3	1.6	1
215300805_1	215300805	1	2	1
215300805_2	215300805	2	2	1
215300805_3	215300805	3	2	1
215300805_4	215300805	4	2	1
215300806_1	215300806	1	0.5	1
215300806_2	215300806	2	0.5	1
215300806_3	215300806	3	0.5	1
215300807_1	215300807	1	2	1
215300807_2	215300807	2	2	1
215300807_3	215300807	3	2	1
215300807_4	215300807	4	2	1
215300808_1	215300808	1	115300812;1	1
215300809_1	215300809	1	0;0	1
215300810_1	215300810	1	115300813;1	1
215300811_1	215300811	1	1	1
215300812_1	215300812	1	-1	1
215300813_1	215300813	1	0;1;0	1
215300814_1	215300814	1	115300814;1	1
215100801_1	215100801	1	0.76	1
215100801_2	215100801	2	0.9	1
215100801_3	215100801	3	1.2	1
215100802_1	215100802	1	0.96	1
215100802_2	215100802	2	1.2	1
215100802_3	215100802	3	1.6	1
215100803_1	215100803	1	1.75	1
215100803_2	215100803	2	1.75	1
215100803_3	215100803	3	1.75	1
215100803_4	215100803	4	1.75	1
215000801_1	215000801	1	1.2	1
215000801_2	215000801	2	1.5	1
215000801_3	215000801	3	2	1
215000802_1	215000802	1	0.58	1
215000802_2	215000802	2	0.73	1
215000802_3	215000802	3	0.97	1
215000803_1	215000803	1	1.5	1
215000803_2	215000803	2	1.5	1
215000803_3	215000803	3	1.5	1
215000803_4	215000803	4	1.5	1
214800801_1	214800801	1	0.816	1
214800801_2	214800801	2	0.96	1
214800801_3	214800801	3	1.2	1
214800802_1	214800802	1	0.816	1
214800802_2	214800802	2	0.96	1
214800802_3	214800802	3	1.2	1
214800803_1	214800803	1	1.75	1
214800803_2	214800803	2	1.75	1
214800803_3	214800803	3	1.75	1
214800803_4	214800803	4	1.75	1
214800804_1	214800804	1	0.76	1
214800804_2	214800804	2	0.9	1
214800804_3	214800804	3	1.2	1
280300101_1	280300101	1	1.2	1
280300101_2	280300101	2	1.5	1
280300101_3	280300101	3	2	1
280300102_1	280300102	1	0.85	1
280300102_2	280300102	2	1	1
280300102_3	280300102	3	1.333	1
280300103_1	280300103	1	180300104;1	1
280300103_2	280300103	2	180300104;1	1
280300103_3	280300103	3	180300104;1	1
280300104_1	280300104	1	2;1	1
315020104_1	315020104	1	1010127;1010128;50;50	1
215400801_1	215400801	1	0.85	1
215400801_2	215400801	2	1	1
215400801_3	215400801	3	1.333	1
215400802_1	215400802	1	1.2	1
215400802_2	215400802	2	1.5	1
215400802_3	215400802	3	2	1
215400803_1	215400803	1	1.5;999;3;999	1
215400803_2	215400803	2	1.5;999;3;999	1
215400803_3	215400803	3	1.5;999;3;999	1
215400803_4	215400803	4	1.5;999;3;999	1
215400804_1	215400804	1	2;3;21;2;1;999;1;2	1
215400804_2	215400804	2	2;3;21;2;1;999;1;2	1
215400804_3	215400804	3	2;3;21;2;2;999;1;2	1
215400805_1	215400805	1	2	1
215400805_2	215400805	2	2	1
215400805_3	215400805	3	2	1
215400805_4	215400805	4	2	1
215400806_1	215400806	1	2;3;21	1
215400806_2	215400806	2	2;3;21	1
215400806_3	215400806	3	2;3;21	1
215400807_1	215400807	1	115400813;0.45;2;3;21;3;0.5	1
215400808_1	215400808	1	1.8;999;3;999	1
215400808_2	215400808	2	1.8;999;3;999	1
215400808_3	215400808	3	1.8;999;3;999	1
215400808_4	215400808	4	1.8;999;3;999	1
215400809_1	215400809	1	2;3;21;2;-1;99;1;2	1
215400809_2	215400809	2	2;3;21;2;-1;99;1;2	1
215400809_3	215400809	3	2;3;21;2;-1;99;1;2	1
214600801_1	214600801	1	1.2	1
214600801_2	214600801	2	1.5	1
214600801_3	214600801	3	2	1
214600802_1	214600802	1	0.85	1
214600802_2	214600802	2	1	1
214600802_3	214600802	3	1.333	1
214600803_1	214600803	1	1.85	1
214600803_2	214600803	2	1.85	1
214600803_3	214600803	3	1.85	1
214600803_4	214600803	4	1.85	1
214600804_1	214600804	1	114600802;1	1
214600804_2	214600804	2	114600802;1	1
214600804_3	214600804	3	114600802;1	1
214600804_4	214600804	4	114600802;1	1
311020101_1	311020101	1	2;3;21;2;1;99;1;3	1
201250101_1	201250101	1	0.9	1
201250102_1	201250102	1	0.75	1
201250103_1	201250103	1	2.06	1
201250104_1	201250104	1	1.69	1
214020101_1	214020101	1	1	1
300212052_1	300212052	1	0.3	1
311410604_1	311410604	1	0.1;1000	1
9200180101_1	9200180101	1	92001802;1	1
92001730_1	92001730	1	2	1
92001741_1	92001741	1	0.7	1
92001991_1	92001991	1	1;1	1
92001992_1	92001992	1	92001990;3	1
201210353_1	201210353	1	1;1;1;1	1
201210354_1	201210354	1	2;1;5;1	1
213800101_1	213800101	1	1.02	1
213800101_2	213800101	2	1.2	1
213800101_3	213800101	3	1.5	1
213800102_1	213800102	1	0.25	1
213800102_2	213800102	2	0.35	1
213800102_3	213800102	3	0.45	1
214700800_1	214700800	1	1;1	1
214700800_2	214700800	2	1;1	1
214700800_3	214700800	3	1;1	1
214700801_1	214700801	1	0.72	1
214700801_2	214700801	2	0.9	1
214700801_3	214700801	3	1.2	1
214700802_1	214700802	1	1.51	1
214700802_2	214700802	2	1.51	1
214700802_3	214700802	3	1.51	1
214700802_4	214700802	4	1.51	1
214700803_1	214700803	1	114700803;1	1
214700804_1	214700804	1	114700801;1	1
215900801_1	215900801	1	0.8	1
215900801_2	215900801	2	0.8	1
215900801_3	215900801	3	0.8	1
215900802_1	215900802	1	1.69	1
215900802_2	215900802	2	1.69	1
215900802_3	215900802	3	1.69	1
215900803_1	215900803	1	0.8	1
215900803_2	215900803	2	0.8	1
215900803_3	215900803	3	0.8	1
215900804_1	215900804	1	0.5	1
215900804_2	215900804	2	0.5	1
215900804_3	215900804	3	0.5	1
215900805_1	215900805	1	0.25	1
215900805_2	215900805	2	0.25	1
215900805_3	215900805	3	0.25	1
210301201_1	210301201	1	0.72	1
210301201_2	210301201	2	0.9	1
210301201_3	210301201	3	1.2	1
210301202_1	210301202	1	1.2	1
210301202_2	210301202	2	1.2	1
210301202_3	210301202	3	1.2	1
210301203_1	210301203	1	1.11	1
210301203_2	210301203	2	1.11	1
210301203_3	210301203	3	1.11	1
210301203_4	210301203	4	1.11	1
210301204_1	210301204	1	0.05	1
210301204_2	210301204	2	0.04	1
210301204_3	210301204	3	0.03	1
210301205_1	210301205	1	0.97	1
210301205_2	210301205	2	1.25	1
210301205_3	210301205	3	1.53	1
210301206_1	210301206	1	0.1;0	1
210301206_2	210301206	2	0.08;0	1
210301206_3	210301206	3	0.05;0	1
210301207_1	210301207	1	0.3;4	1
210301207_2	210301207	2	0.4;4	1
210301207_3	210301207	3	0.45;4	1
210301208_1	210301208	1	5	1
210301209_1	210301209	1	4	1
210301210_1	210301210	1	-3	1
210301211_1	210301211	1	-1	1
210301212_1	210301212	1	110301211;1	1
210301213_1	210301213	1	110301209;1	1
210301214_1	210301214	1	110301207;6;21	1
210301214_2	210301214	2	110301207;6;21	1
210301214_3	210301214	3	110301207;6;21	1
210301214_4	210301214	4	110301207;6;21	1
212600801_1	212600801	1	1.08	1
212600801_2	212600801	2	1.35	1
212600801_3	212600801	3	1.8	1
212600802_1	212600802	1	0.9	1
212600802_2	212600802	2	1.13	1
212600802_3	212600802	3	1.5	1
212600803_1	212600803	1	2.23	1
212600803_2	212600803	2	2.59	1
212600803_3	212600803	3	2.92	1
212600803_4	212600803	4	3.23	1
212600804_1	212600804	1	0.3;5	1
212600804_2	212600804	2	0.3;5	1
212600804_3	212600804	3	0.3;5	1
212600804_4	212600804	4	0.3;5	1
213100101_1	213100101	1	1.02	1
213100101_2	213100101	2	1.2	1
213100101_3	213100101	3	1.5	1
213100102_1	213100102	1	1.2	1
213100102_2	213100102	2	1.2	1
213100102_3	213100102	3	0	1
213100103_1	213100103	1	0	1
213100103_2	213100103	2	0	1
213100103_3	213100103	3	1.2	1
213100104_1	213100104	1	1.8;0.05;113100104	1
213100104_2	213100104	2	2.09;0.05;113100104	1
213100104_3	213100104	3	2.36;0.05;113100104	1
213100104_4	213100104	4	2.61;0.05;113100104	1
213100105_1	213100105	1	113100104;20	1
213100105_2	213100105	2	113100104;20	1
213100105_3	213100105	3	113100104;20	1
213100105_4	213100105	4	113100104;20	1
213100106_1	213100106	1	1;1;1	1
213100107_1	213100107	1	1;0;1	1
213100108_1	213100108	1	1.8;0.05;113100104	1
213100108_2	213100108	2	2.09;0.05;113100104	1
213100108_3	213100108	3	2.36;0.05;113100104	1
213100108_4	213100108	4	2.61;0.05;113100104	1
212800801_1	212800801	1	1.2	1
212800801_2	212800801	2	1.5	1
212800801_3	212800801	3	2	1
212800802_1	212800802	1	0.96	1
212800802_2	212800802	2	1.2	1
212800802_3	212800802	3	1.6	1
212800803_1	212800803	1	1.8	1
212800803_2	212800803	2	2.09	1
212800803_3	212800803	3	2.36	1
212800803_4	212800803	4	2.61	1
212800804_1	212800804	1	4;0;7;1;112800802;112800810;112800812	1
212800804_2	212800804	2	4;0;7;1;112800802;112800810;112800812	1
212800804_3	212800804	3	4;0;7;1;112800802;112800810;112800812	1
212800804_4	212800804	4	4;0;7;1;112800802;112800810;112800812	1
212800805_1	212800805	1	1;0;1	1
212800806_1	212800806	1	1;0;2	1
212800807_1	212800807	1	1;0;3	1
212800808_1	212800808	1	1;0;4	1
212800809_1	212800809	1	0.15	1
212800810_1	212800810	1	1;0;5	1
216000801_1	216000801	1	1.2	1
216000801_2	216000801	2	1.5	1
216000801_3	216000801	3	2	1
216000802_1	216000802	1	1.2	1
216000802_2	216000802	2	1.5	1
216000802_3	216000802	3	2	1
216000803_1	216000803	1	2.4	1
216000803_2	216000803	2	2.78	1
216000803_3	216000803	3	3.14	1
216000803_4	216000803	4	3.48	1
216100801_1	216100801	1	1.08	1
216100801_2	216100801	2	1.35	1
216100801_3	216100801	3	1.8	1
216100802_1	216100802	1	1.08	1
216100802_2	216100802	2	1.53	1
216100802_3	216100802	3	1.8	1
216100803_1	216100803	1	1.7	1
216100803_2	216100803	2	1.97	1
216100803_3	216100803	3	2.22	1
216100803_4	216100803	4	2.46	1
216100804_1	216100804	1	0.3	1
216100804_2	216100804	2	1	1
216100804_3	216100804	3	1	1
216100805_1	216100805	1	0	1
216100806_1	216100806	1	116100807;1;1	1
216100807_1	216100807	1	116100803;1	1
216100808_1	216100808	1	0.3	1
216100809_1	216100809	1	116100819;116100820;116100821;1	1
216100810_1	216100810	1	116100806;1;1	1
216100811_1	216100811	1	0;1	1
216100811_2	216100811	1	0;1	1
216100811_3	216100811	1	0;1	1
216100811_4	216100811	1	0;1	1
3405200101_1	3405200101	1	1.2	1
3405200102_1	3405200102	1	0.15;10000	1
3405200103_1	3405200103	1	0.69	1
3405200104_1	3405200104	1	1.66	1
3405200105_1	3405200105	1	1;1;0;1	1
3405200106_1	3405200106	1	2;1;0;1	1
215600801_1	215600801	1	0.97;0.1;115700801	1
215600801_2	215600801	2	1.15;0.1;115700801	1
215600801_3	215600801	3	1.4;0.1;115700801	1
215600802_1	215600802	1	1	1
215600803_1	215600803	1	5.6;0.3	1
215600804_1	215600804	1	0	1
215600805_1	215600805	1	8;0.5	1
215600806_1	215600806	1	115600801;1	1
215600806_2	215600806	2	115600801;1	1
215600806_3	215600806	3	115600801;1	1
215600807_1	215600807	1	115600818;1	1
215600807_2	215600807	2	115600818;1	1
215600807_3	215600807	3	115600818;1	1
215600808_1	215600808	1	115600805;1	1
