id	role	star	status	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
7312700805	127008	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害，并抢夺目标_#buff_effectpernolv_0_3_0_1_1_攻击力_#round_num_0_3_0_回合（不超过自身基础攻击力的_#buff_effectpernolv_0_3_0_1_2_）	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害，並搶奪目標_#buff_effectpernolv_0_3_0_1_1_攻擊力_#round_num_0_3_0_回合（不超過自身基礎攻擊力的_#buff_effectpernolv_0_3_0_1_2_）	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to one enemy and steals _#buff_effectpernolv_0_3_0_1_1_ ATK from the target (up to _#buff_effectpernolv_0_3_0_1_2_ of your Base ATK) for _#round_num_0_3_0_ turn(s).	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与える。同時に対象から_#buff_effectpernolv_0_3_0_1_1_の攻撃力を奪い取る。_#round_num_0_3_0_ターン持続する。（自身の攻撃力の_#buff_effectpernolv_0_3_0_1_2_を超えない）	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여하고, _#round_num_0_3_0_턴 동안 목표의 공격력 _#buff_effectpernolv_0_3_0_1_1_을 갈취한다. (단, 자체 기본 공격력의 _#buff_effectpernolv_0_3_0_1_2_를 초과할 수 없다.)	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ขโมย​ ATK​ ของ​เป้าหมาย​ _#buff_effectpernolv_0_3_0_1_1_​ เป็นเวลา​ _#round_num_0_3_0_​ เทิร์น​ (​ไม่​เกิน​ _#buff_effectpernolv_0_3_0_1_2_​ ของ​ ATK​ พื้นฐาน​ของ​ตนเอง​)​
7313000800	130008	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「破灭伤害」</color>\n<color="#FF7F50">「破灭伤害」</color>：对拥有减益的目标造成的伤害提升至_#type_num_10_1_倍	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「破滅傷害」</color>\n<color="#FF7F50">「破滅傷害」</color>：對擁有減益的目標造成的傷害提升至_#type_num_10_1_倍	Deals _#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Dire DMG]</color> to one enemy.\n<color="#FF7F50">[Dire DMG]</color>: Increases DMG dealt to targets with debuffs to _#type_num_10_1_ times.	敵単体に攻撃力_#skill_effectperstar_0_0_1_の<color="#FF7F50">「弱体特攻ダメージ」</color>を与える。\n<color="#FF7F50">「弱体特攻ダメージ」</color>：デバフ付与中の対象に与えるダメージが_#type_num_10_1_倍になる。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「파멸 대미지」</color>를 부여한다.\n<color="#FF7F50">「파멸 대미지」</color>: 디버프가 있는 목표에게 부여하는 대미지가 _#type_num_10_1_배 증가한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจทำลายล้าง]</color>​ _#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จ​ทำลายล้าง​]</color>:​ สร้าง​ดา​เม​จ​ต่อ​เป้าหมาย​ที่​มี​ดี​บัฟ​เพิ่มขึ้น​เป็น​ _#type_num_10_1_​ เท่า​
7313000801	130008	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「破灭伤害」</color>\n<color="#FF7F50">「破灭伤害」</color>：对拥有减益的目标造成的伤害提升至_#type_num_10_1_倍	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「破滅傷害」</color>\n<color="#FF7F50">「破滅傷害」</color>：對擁有減益的目標造成的傷害提升至_#type_num_10_1_倍	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Dire DMG]</color> to one enemy.\n<color="#FF7F50">[Dire DMG]</color>: Increases DMG dealt to targets with debuffs to _#type_num_10_1_ times.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「弱体特攻ダメージ」</color>を与える。\n<color="#FF7F50">「弱体特攻ダメージ」</color>：デバフ付与中の対象に与えるダメージが_#type_num_10_1_倍になる。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「파멸 대미지」</color>를 부여한다.\n<color="#FF7F50">「파멸 대미지」</color>: 디버프가 있는 목표에게 부여하는 대미지가 _#type_num_10_1_배 증가한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจทำลายล้าง]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จ​ทำลายล้าง​]</color>:​ สร้าง​ดา​เม​จ​ต่อ​เป้าหมาย​ที่​มี​ดี​บัฟ​เพิ่มขึ้น​เป็น​ _#type_num_10_1_​ เท่า​
7313000803	130008	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「破灭伤害」</color>\n<color="#FF7F50">「破灭伤害」</color>：对拥有减益的目标造成的伤害提升至_#type_num_10_1_倍	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「破滅傷害」</color>\n<color="#FF7F50">「破滅傷害」</color>：對擁有減益的目標造成的傷害提升至_#type_num_10_1_倍	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Dire DMG]</color> to one enemy.\n<color="#FF7F50">[Dire DMG]</color>: Increases DMG dealt to targets with debuffs to _#type_num_10_1_ times.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「弱体特攻ダメージ」</color>を与える。\n<color="#FF7F50">「弱体特攻ダメージ」</color>：デバフ付与中の対象に与えるダメージが_#type_num_10_1_倍になる。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「파멸 대미지」</color>를 부여한다.\n<color="#FF7F50">「파멸 대미지」</color>: 디버프가 있는 목표에게 부여하는 대미지가 _#type_num_10_1_배 증가한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจทำลายล้าง]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จ​ทำลายล้าง​]</color>:​ สร้าง​ดา​เม​จ​ต่อ​เป้าหมาย​ที่​มี​ดี​บัฟ​เพิ่มขึ้น​เป็น​ _#type_num_10_1_​ เท่า​
7313000805	130008	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「破灭伤害」</color>\n<color="#FF7F50">「破灭伤害」</color>：对拥有减益的目标造成的伤害提升至_#type_num_10_1_倍	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「破滅傷害」</color>\n<color="#FF7F50">「破滅傷害」</color>：對擁有減益的目標造成的傷害提升至_#type_num_10_1_倍	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Dire DMG]</color> to one enemy.\n<color="#FF7F50">[Dire DMG]</color>: Increases DMG dealt to targets with debuffs to _#type_num_10_1_ times.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「弱体特攻ダメージ」</color>を与える。\n<color="#FF7F50">「弱体特攻ダメージ」</color>：デバフ付与中の対象に与えるダメージが_#type_num_10_1_倍になる。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「파멸 대미지」</color>를 부여한다.\n<color="#FF7F50">「파멸 대미지」</color>: 디버프가 있는 목표에게 부여하는 대미지가 _#type_num_10_1_배 증가한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจทำลายล้าง]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จ​ทำลายล้าง​]</color>:​ สร้าง​ดา​เม​จ​ต่อ​เป้าหมาย​ที่​มี​ดี​บัฟ​เพิ่มขึ้น​เป็น​ _#type_num_10_1_​ เท่า​
7313100800	131008	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「破碎伤害」</color>\n<color="#FF7F50">「破碎伤害」</color>：攻击时按_#type_num_5_1_倍暴击伤害造成伤害	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「破碎傷害」</color>\n<color="#FF7F50">「破碎傷害」</color>：攻擊時按_#type_num_5_1_倍爆擊傷害造成傷害	Deals _#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Sunder DMG]</color> to one enemy.\n<color="#FF7F50">[Sunder DMG]</color>: When attacking, deals damage based on _#type_num_5_1_ x CRIT DMG.	敵単体に攻撃力_#skill_effectperstar_0_0_1_の<color="#FF7F50">「超会心ダメージ」</color>を与える。\n<color="#FF7F50">「超会心ダメージ」</color>：攻撃中、会心ダメージが_#type_num_5_1_倍にアップする。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「파쇄 대미지」</color>를 부여한다.\n<color="#FF7F50">「파쇄 대미지」</color>: 공격 시 _#type_num_5_1_배의 크리티컬 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจบดขยี้]</color>​ _#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จบ​ด​ขยี้​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_5_1_​ เท่า​ ของ​ดา​เม​จค​ริ​ติ​คอ​ล​
7313100801	131008	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「破碎伤害」</color>\n<color="#FF7F50">「破碎伤害」</color>：攻击时按_#type_num_5_1_倍暴击伤害造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「破碎傷害」</color>\n<color="#FF7F50">「破碎傷害」</color>：攻擊時按_#type_num_5_1_倍爆擊傷害造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Sunder DMG]</color> to one enemy.\n<color="#FF7F50">[Sunder DMG]</color>: When attacking, deals damage based on _#type_num_5_1_ x CRIT DMG.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「超会心ダメージ」</color>を与える。\n<color="#FF7F50">「超会心ダメージ」</color>：攻撃中、会心ダメージが_#type_num_5_1_倍にアップする。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「파쇄 대미지」</color>를 부여한다.\n<color="#FF7F50">「파쇄 대미지」</color>: 공격 시 _#type_num_5_1_배의 크리티컬 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจบดขยี้]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จบ​ด​ขยี้​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_5_1_​ เท่า​ ของ​ดา​เม​จค​ริ​ติ​คอ​ล​
7313100803	131008	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「破碎伤害」</color>\n<color="#FF7F50">「破碎伤害」</color>：攻击时按_#type_num_5_1_倍暴击伤害造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「破碎傷害」</color>\n<color="#FF7F50">「破碎傷害」</color>：攻擊時按_#type_num_5_1_倍爆擊傷害造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Sunder DMG]</color> to one enemy.\n<color="#FF7F50">[Sunder DMG]</color>: When attacking, deals damage based on _#type_num_5_1_ x CRIT DMG.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「超会心ダメージ」</color>を与える。\n<color="#FF7F50">「超会心ダメージ」</color>：攻撃中、会心ダメージが_#type_num_5_1_倍にアップする。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「파쇄 대미지」</color>를 부여한다.\n<color="#FF7F50">「파쇄 대미지」</color>: 공격 시 _#type_num_5_1_배의 크리티컬 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจบดขยี้]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จบ​ด​ขยี้​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_5_1_​ เท่า​ ของ​ดา​เม​จค​ริ​ติ​คอ​ล​
7313100805	131008	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「破碎伤害」</color>\n<color="#FF7F50">「破碎伤害」</color>：攻击时按_#type_num_5_1_倍暴击伤害造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「破碎傷害」</color>\n<color="#FF7F50">「破碎傷害」</color>：攻擊時按_#type_num_5_1_倍爆擊傷害造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Sunder DMG]</color> to one enemy.\n<color="#FF7F50">[Sunder DMG]</color>: When attacking, deals damage based on _#type_num_5_1_ x CRIT DMG.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「超会心ダメージ」</color>を与える。\n<color="#FF7F50">「超会心ダメージ」</color>：攻撃中、会心ダメージが_#type_num_5_1_倍にアップする。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「파쇄 대미지」</color>를 부여한다.\n<color="#FF7F50">「파쇄 대미지」</color>: 공격 시 _#type_num_5_1_배의 크리티컬 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจบดขยี้]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จบ​ด​ขยี้​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_5_1_​ เท่า​ ของ​ดา​เม​จค​ริ​ติ​คอ​ล​
7311700800	117008	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方全体造成伤害，并对受到伤害的目标施加<color="#FF7F50">「流血」</color>4回合\n<color="#FF7F50">「流血」</color>：回合结束时，造成伤害量45%的伤害	按_#skill_effectperstar_0_0_1_攻擊力，對敵方全體造成傷害，並對受到傷害的目標施加<color="#FF7F50">「流血」</color>4回合\n<color="#FF7F50">「流血」</color>：回合結束時，造成傷害量45%的傷害	Deals _#skill_effectperstar_0_0_1_ ATK as damage to all enemies and inflicts <color="#FF7F50">[Bleeding]</color> on the target for 4 turns.\n<color="#FF7F50">[Bleeding]</color>: At the end of the turn, deals damage equal to 45% of the initial damage.	敵全体に攻撃力_#skill_effectperstar_0_0_1_のダメージを与え、ダメージを受けた対象に4ターン持続する<color="#FF7F50">「出血」</color>を付与する。\n<color="#FF7F50">「出血」</color>：ターン終了時、対象は被ダメージ45%に相当する追加ダメージを受ける。	적 전체에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여하고, 4턴 동안 목표에게 <color="#FF7F50">「출혈」</color> 효과를 적용한다.\n<color="#FF7F50">「출혈」</color>: 턴 종료 시, 대미지의 45%를 추가 대미지로 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​ทั้งหมด​ _#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ติด​เอฟเฟกต์​ <color="#FF7F50">[เลือดไหล]</color>​ ใส่​เป้าหมาย​ เป็นเวลา​ 4​ เทิร์น​\n<color="#FF7F50">[​เลือด​ไหล​]</color>:​ เมื่อ​จบ​เทิร์น​ จะ​สร้าง​ดา​เม​จ​ 45%​ ของ​ปริมาณ​ดา​เม​จ​ที่​สร้าง​ไว้​
7311700801	117008	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方全体造成伤害，并对受到伤害的目标施加<color="#FF7F50">「流血」</color>4回合\n<color="#FF7F50">「流血」</color>：回合结束时，造成伤害量45%的伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方全體造成傷害，並對受到傷害的目標施加<color="#FF7F50">「流血」</color>4回合\n<color="#FF7F50">「流血」</color>：回合結束時，造成傷害量45%的傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to all enemies and inflicts <color="#FF7F50">[Bleeding]</color> on the target for 4 turns.\n<color="#FF7F50">[Bleeding]</color>: At the end of the turn, deals damage equal to 45% of the initial damage.	敵全体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与え、ダメージを受けた対象に4ターン持続する<color="#FF7F50">「出血」</color>を付与する。\n<color="#FF7F50">「出血」</color>：ターン終了時、対象は被ダメージ45%に相当する追加ダメージを受ける。	적 전체에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여하고, 4턴 동안 목표에게 <color="#FF7F50">「출혈」</color> 효과를 적용한다.\n<color="#FF7F50">「출혈」</color>: 턴 종료 시, 대미지의 45%를 추가 대미지로 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​ทั้งหมด​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ติด​เอฟเฟกต์​ <color="#FF7F50">[เลือดไหล]</color>​ ใส่​เป้าหมาย​ เป็นเวลา​ 4​ เทิร์น​\n<color="#FF7F50">[​เลือด​ไหล​]</color>:​ เมื่อ​จบ​เทิร์น​ จะ​สร้าง​ดา​เม​จ​ 45%​ ของ​ปริมาณ​ดา​เม​จ​ที่​สร้าง​ไว้​
7311700803	117008	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方全体造成伤害，并对受到伤害的目标施加<color="#FF7F50">「流血」</color>4回合\n<color="#FF7F50">「流血」</color>：回合结束时，造成伤害量45%的伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方全體造成傷害，並對受到傷害的目標施加<color="#FF7F50">「流血」</color>4回合\n<color="#FF7F50">「流血」</color>：回合結束時，造成傷害量45%的傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to all enemies and inflicts <color="#FF7F50">[Bleeding]</color> on the target for 4 turns.\n<color="#FF7F50">[Bleeding]</color>: At the end of the turn, deals damage equal to 45% of the initial damage.	敵全体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与え、ダメージを受けた対象に4ターン持続する<color="#FF7F50">「出血」</color>を付与する。\n<color="#FF7F50">「出血」</color>：ターン終了時、対象は被ダメージ45%に相当する追加ダメージを受ける。	적 전체에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여하고, 4턴 동안 목표에게 <color="#FF7F50">「출혈」</color> 효과를 적용한다.\n<color="#FF7F50">「출혈」</color>: 턴 종료 시, 대미지의 45%를 추가 대미지로 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​ทั้งหมด​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ติด​เอฟเฟกต์​ <color="#FF7F50">[เลือดไหล]</color>​ ใส่​เป้าหมาย​ เป็นเวลา​ 4​ เทิร์น​\n<color="#FF7F50">[​เลือด​ไหล​]</color>:​ เมื่อ​จบ​เทิร์น​ จะ​สร้าง​ดา​เม​จ​ 45%​ ของ​ปริมาณ​ดา​เม​จ​ที่​สร้าง​ไว้​
7311700805	117008	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方全体造成伤害，并对受到伤害的目标施加<color="#FF7F50">「流血」</color>4回合\n<color="#FF7F50">「流血」</color>：回合结束时，造成伤害量45%的伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方全體造成傷害，並對受到傷害的目標施加<color="#FF7F50">「流血」</color>4回合\n<color="#FF7F50">「流血」</color>：回合結束時，造成傷害量45%的傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as damage to all enemies and inflicts <color="#FF7F50">[Bleeding]</color> on the target for 4 turns.\n<color="#FF7F50">[Bleeding]</color>: At the end of the turn, deals damage equal to 45% of the initial damage.	敵全体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_のダメージを与え、ダメージを受けた対象に4ターン持続する<color="#FF7F50">「出血」</color>を付与する。\n<color="#FF7F50">「出血」</color>：ターン終了時、対象は被ダメージ45%に相当する追加ダメージを受ける。	적 전체에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> ~ </color>_#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여하고, 4턴 동안 목표에게 <color="#FF7F50">「출혈」</color> 효과를 적용한다.\n<color="#FF7F50">「출혈」</color>: 턴 종료 시, 대미지의 45%를 추가 대미지로 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​ทั้งหมด​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ และ​ติด​เอฟเฟกต์​ <color="#FF7F50">[เลือดไหล]</color>​ ใส่​เป้าหมาย​ เป็นเวลา​ 4​ เทิร์น​\n<color="#FF7F50">[​เลือด​ไหล​]</color>:​ เมื่อ​จบ​เทิร์น​ จะ​สร้าง​ดา​เม​จ​ 45%​ ของ​ปริมาณ​ดา​เม​จ​ที่​สร้าง​ไว้​
7310300600	103006	0	1	消耗自身_#skill_effectper_0_2_1_当前生命值，按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成伤害	消耗自身_#skill_effectper_0_2_1_當前生命值，按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成傷害	Consume _#skill_effectper_0_2_1_ of your current HP. Deals _#skill_effectperstar_0_0_1_ ATK as damage to one enemy.	自身の残りHPの_#skill_effectper_0_2_1_を消費し、敵単体に攻撃力_#skill_effectper_0_0_1_のダメージを与える。	현재 자체 HP _#skill_effectper_0_2_1_를 소모하고, 적 단일 목표에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 대미지를 부여한다.	ใช้​ค่า​ HP​ ปัจจุบัน​ _#skill_effectper_0_2_1_​ ของ​ตัวเอง​ สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​ _#skill_effectperstar_0_0_1_​ ของ​ ATK​
