id	resourcesId	levelType	remark	instantiationNum	effectTime	effectType	bonesName	ifScale	ifHitAin	ifTransform	materialAnimState	ifFollow	status
10101231	101012_skill03_TL	0	大招	6	0	4	0	0	0	0		1	1
10101232	fx_101012_skill03_hit	0	101012大招受击	6	1.5	1	0	0	0	0		1	1
10100711	fx_101007_skill01	0	101007技能1	6	2.73	1	0	0	0	0		1	1
10100712	fx_101007_skill01_hit	0	101007技能1受击	6	0.72	1	0	0	0	0		1	1
10100713	fx_101007_skill01_shuidan	0	101007技能1的水弹	6	1.5	1	0	0	0	0		1	1
10100721	fx_101007_skill02_new	0	101007技能2攻击特效	6	5.14	1	0	0	0	0		1	1
10100722	fx_101007_skill02_buff_new	0	101007技能2buff特效	6	1.49	1	0	0	0	0		1	1
10100731	101007_skill03_TL_new	0	101007的大招	6	12.2	4	0	0	0	0		1	1
10100732	fx_101007_skill03_hit_new	0	101007大招的受击	6	1	1	0	0	0	0		1	1
10101011	fx_101010_skill_1	0	101010技能1	6	1.35	1	0	0	0	0		1	1
10101012	fx_101010_skill_1_hit	0	101010技能1受击	6	4	3	0	0	0	0		1	1
101010151	fx_101010_skill_1_trail	0	101010技能1拖尾	6	3.05	2	wuqi_Jo_01	0	0	0		1	1
10101021	fx_101010_skill02_new	0	101010技能2攻击特效	6	5.76	1	0	0	0	0		1	1
10101022	fx_101010_skill02_buff_new	0	101010技能2buff特效	6	1.54	1	0	0	0	0		1	1
10101031	101010_skill03_TL	0	101010大招	6	6.458333	4	0	0	0	0		1	1
10101032	fx_101010_skill_3_hit	0	101010大招受击	6	2.5	1	0	0	0	0		1	1
10400411	fx_104004_skill01	0	104004skill01	6	3.3	1	0	0	0	0		1	1
104004151	fx_104004_skill01_tuowei	0	104004skill01拖尾	6	1.3	2	Root_M	0	0	0		1	1
10400421	fx_104004_skill02	0	104004二技能受击	6	2.9	3	0	0	0	0		1	1
10400422	fx_104004_skill02_hit	0	104004二技能受击	6	3.15	3	0	0	0	0		1	1
104004221	fx_104004_skill02_hit_2	0	104004二技能受击2	6	1.8	3	0	0	0	0		1	1
104004251	fx_104004_skill02_smoke_L	0	104004脚本烟尘	6	5.5	2	Ankle_L	0	0	0		1	1
104004252	fx_104004_skill02_smoke_R	0	104004脚本烟尘	6	5.5	2	Ankle_R	0	0	0		1	1
104004253	fx_104004_skill02_shandian	0	104004闪电	6	5.4	2	Cup_R	0	0	0		1	1
10400431	104004_skill03_TL	0	104004大招	6	0	4	0	0	0	0		1	1
10400432	fx_104004_skill_3_hit	0	104004大招受击	6	0.9	1	0	0	0	0		1	1
10200911	fx_102009_skill01	0	102009一技能攻击	6	5	1	0	0	0	0		1	1
10200921	fx_102009_skill02	0	102009二技能攻击	6	4	1	0	0	0	0		1	1
10200922	fx_102009_skill02_hit	0	102009二技能受击	6	2.7	1	0	0	0	0		1	1
102009251	fx_102009_skill02_canyin_R	0	102009二技能飞左	0	4	2	weapon_Jo_01	0	0	0		1	1
102009252	fx_102009_skill02_canyin_L	0	102009二技能飞右	0	4	2	weapon_Jo_02	0	0	0		1	1
10200931	102009_skill03_TL	0	102009大招	6	0	4	0	0	0	0		1	1
10200932	fx_102009_skill03_hit	0	102009大招受击	6	3	1	0	0	0	0		1	1
10201111	fx_102011_skill01	0	小技能	6	4.5	1	0	0	0	0		1	1
10201121	fx_102011_skill02	0	小技能	6	4.5	1	0	0	0	0		1	1
10201131	102011_skill03_TL	0	大招	6	0	4	0	0	0	0		1	1
10201132	fx_102011_skill03_hit	0	102011大招受击	6	0.8	1	0	0	0	0		1	1
401511	fx_4015_skill01	0	4015技能1	6	5.25	1	0	0	0	0		1	1
401521	fx_4015_skill02	0	4015技能2	6	6	1	0	0	0	0		1	1
401531	4015_skill03_TL	0	4015大招	6	0	4	0	0	0	0		1	1
401532	fx_4015_skill03_hit	0	大招受击	6	1.4	1	0	0	0	0		1	1
103011131	fx_103011_skill01_zidan_01	0	103011技能1子弹1	6	0.45	1	0	0	0	0		1	1
103011132	fx_103011_skill01_zidan_02	0	103011技能1子弹2	6	0.45	1	0	0	0	0		1	1
103011121	fx_103011_skill01_hit_01	0	103011技能1受击1	6	0.5	1	0	0	0	0		1	1
103011122	fx_103011_skill01_hit_02	0	103011技能1受击2	6	0.5	1	0	0	0	0		1	1
10301111	fx_103011_skill01	0	103011技能1	6	4.3	1	0	0	0	0		1	1
10301121	fx_103011_skill02	0	103011技能2	6	5.3	1	0	0	0	0		1	1
10301131	103011_skill03_TL	0	大招	6	0	4	0	0	0	0		1	1
10301132	fx_103011_skill03_hit	0	103011技能3受击	6	2	1	0	0	0	0		1	1
10301411	fx_103014_skill01	0	1技能	6	2	1	0	0	0	0		1	1
103014151	fx_103014_skill01_dunpai	0	1技能 盾牌	6	3.8	2	weapon_move_1_jnt	0	0	0		1	1
10301421	fx_103014_skill02	0	2技能	6	5	1	0	0	0	0		1	1
10301431	103014_skill03_TL	0	大招	6	0	4	0	0	0	0		1	1
10301432	fx_103014_skill03_shield	0	大招受击	6	1.5	1	0	0	0	0		1	1
101231	fx_1012_skill03	0	1012大招	6	5.83	1	0	0	0	0		1	1
101232	fx_1012_skill03_hit	0	1012大招受击	6	0.53	1	0	0	0	0		1	1
101221	fx_1012_skill02	0	1012二技能	6	3.33	1	0	0	0	0		1	1
101222	fx_1012_skill02_hit	0	1012二技能受击	20	1.25	1	0	0	0	0		1	1
101211	fx_1012_skill01	0	1012一技能	6	7.7	1	0	0	0	0		1	1
101212	fx_1012_skill01_hit	0	1012一技能受击	6	2.22	1	0	0	0	0		1	1
101311	fx_1013_skill01_new	0	1013技能1攻击	6	4.5	1	0	0	0	0		1	1
101312	fx_1013_skill01_hit	0	1013一技能受击	6	0.52	1	0	0	0	0		1	1
101321	fx_1013_skill02	0	1013二技能	6	3.76	1	0	0	0	0		1	1
101322	fx_1013_skill02_hit	0	1013二技能受击	6	1.47	1	0	0	0	0		1	1
101331	fx_1013_skill03	0	1013大招	6	3.73	1	0	0	0	0		1	1
101332	fx_1013_skill03_hit	0	1013大招受击	6	1.3	1	0	0	0	0		1	1
800301	8003_skill0_TL	0	8003大招	6	0	4	0	0	0	0		1	1
800302	fx_8003_skill04_hit	0	8003大招受击	6	2.3	1	0	0	0	0		1	1
800311	fx_8003_skill01	0	8003技能1	6	5.95	1	0	0	0	0		1	1
800321	fx_8003_skill_2_prefab	0	8003技能2	6	3	1	0	0	0	0		1	1
800331	fx_8003_skill03	0	8003技能3	6	6.96	1	0	0	0	0		1	1
800341	fx_8003_skill_4_prefab	0	8003技能4	6	5.5	1	0	0	0	0		1	1
800391	8003_skill9_TL	0	8003特殊大招	6	0	4	0	0	0	0		1	1
400811	fx_4008_skill01_new	0	4008技能1攻击特效	6	2.33	1	0	0	0	0		1	1
400812	fx_4008_skill01_hit_new	0	4008技能1受击特效	6	3	1	0	0	0	0		1	1
400821	fx_4008_skill02_new	0	4008技能2攻击	6	4	1	0	0	0	0		1	1
400822	fx_4008_skill02_hit_new	0	4008技能2受击	6	3.3	1	0	0	0	0		1	1
400831	4008_skill03	0	4008技能3攻击	6	3.7	1	0	0	0	0		1	1
400841	fx_4008_skill04	0	4008四技能	6	2.61	1	0	0	0	0		1	1
400851	fx_4008_skill05_new	0	4008技能5攻击	6	7.5	1	0	0	0	0		1	1
400861	fx_4008_skill06	0	4008六技能	6	4.6	1	0	0	0	0		1	1
400801	4008_skill0_TL	0	4008大招	6	0	4	0	0	0	0		1	1
400802	fx_4008_skill0_hit	0	4008大招受击	6	0.5	1	0	0	0	0		1	1
4008021	fx_4008_skill0_buff	0	4008大招buff	6	999	1	0	0	0	0		1	1
401431	fx_4014_skill03	0	4014三技能	6	3.25	1	0	0	0	0		1	1
401401	4014_skill0_TL_new	0	4014大招	6	0	4	0	0	0	0		1	1
4014011	fx_4014_skill_0_prefab	0	4014技能0	6	8	1	0	0	0	0		1	1
401402	fx_4014_skill03_hit	0	4014技能0受击	6	0.9	1	0	0	0	0		1	1
4014021	fx_4014_skill_0_hit_1_prefab	0	4014技能0受击1	6	0.9	1	0	0	0	0		1	1
401411	fx_4014_skill01	0	4014技能1	6	3.5	1	0	0	0	0		1	1
401412	fx_4014_skill01_hit	0	4014技能1受击	6	2.06	3	0	0	0	0		1	1
401413	fx_4014_skill01_bullet	0	4014技能1弹道	6	0.6	1	0	0	0	0		1	1
401421	fx_4014_skill02	0	4014技能2	6	3.26	1	0	0	0	0		1	1
4014221	fx_4014_skill_2_hudun_prefab	0	4014 skill2 护盾buff	6	9999	1	0	0	0	0		1	1
4014222	fx_4014_skill02_buff	0	4014技能2受击	6	0.71	1	0	0	0	0		1	1
101511	fx_1015_skill01_new	0	1015技能1	6	2.8	1	0	0	0	0		1	1
101521	fx_1015_skill02	0	1015二技能	6	4.2	1	0	0	0	0		1	1
101531	fx_1015_skill03	0	1015三技能	6	3.2	1	0	0	0	0		1	1
101411	fx_1014_skill01_new	0	1014技能1攻击	6	4.6	1	0	0	0	0		1	1
101421	fx_1014_skill02	0	1014二技能	6	3.2	1	0	0	0	0		1	1
101431	fx_1014_skill03	0	1014三技能	6	4.6	1	0	0	0	0		1	1
101611	fx_1016_skill01_new	0	1016技能1攻击	6	3.3	1	0	0	0	0		1	1
101621	fx_1016_skill02_new	0	1016技能2攻击	6	3	1	0	0	0	0		1	1
101622	fx_1016_skill02_hit	0	1016二技能受击	6	1.67	1	0	0	0	0		1	1
101631	fx_1016_skill03_new	0	1016技能3攻击	6	3.7	1	0	0	0	0		1	1
101632	fx_1016_skill03_hit	0	1016技能3受击	6	0.2	1	0	0	0	0		1	1
400901	4009_skill0_TL	0	4009大招	6	0	4	0	0	0	0		1	1
400902	fx_4009_skill00_hit	0	4009大招受击	6	2	1	0	0	0	0		1	1
400911	fx_4009_skill01	0	4009技能1	6	2.6	1	0	0	0	0		1	1
400912	fx_4009_skill01_hit	0	4009技能1受击	6	1.25	1	0	0	0	0		1	1
400913	fx_4009_skill01_liwu_zidan	0	4009技能1的子弹	6	0.55	1	0	0	0	0		1	1
400921	fx_4009_skill02	0	4009二技能	6	3.8	1	0	0	0	0		1	1
400931	fx_4009_skill03	0	4009三技能	6	2.6	1	0	0	0	0		1	1
400932	fx_4009_skill03_hit	0	4009三技能受击	6	3.5	1	0	0	0	0		1	1
400941	fx_4009_skill04_new	0	4009技能4攻击	6	2	1	0	0	0	0		1	1
400942	fx_4009_skill04_new_hit	0	4009技能4受击	6	1.24	1	0	0	0	0		1	1
400943	fx_4009_skill04_new_zidan	0	4009技能4子弹特效	6	4	1	0	0	0	0		1	1
400951	fx_4009_skill05_new	0	4009技能5攻击	6	5	1	0	0	0	0		1	1
4009521	fx_4009_skill_5_hudun_prefab	0	4009技能5护盾buff	6	9999	1	0	0	0	0		1	1
400961	fx_4009_skill06	0	4009六技能	6	5.2	1	0	0	0	0		1	1
400962	fx_4009_skill06_blue_hit	0	4009六技能蓝气球爆炸	6	5.2	1	0	0	0	0		1	1
4009621	fx_4009_skill06_red_hit	0	4009六技能红气球爆炸	6	5.2	1	0	0	0	0		1	1
101711	fx_1017_skill01	0	1017胶囊单体	6	1.57	1	0	0	0	0		1	1
101721	fx_1017_skill02	0	1017胶囊aoe	6	4.33	1	0	0	0	0		1	1
101731	fx_1017_skill03_new	0	1017技能3攻击	6	2	1	0	0	0	0		1	1
101732	fx_1017_skill03_hit_new	0	1017技能3受击	6	1	1	0	0	0	0		1	1
101811	fx_1018_skill01	0	1018蘑菇口臭aoe	6	5	1	0	0	0	0		1	1
101821	fx_1018_skill02	0	1018蘑菇口臭单体	6	5	1	0	0	0	0		1	1
101801	fx_1018_skill00	0	1018蘑菇自爆蓄力	6	5	1	0	0	0	0		1	1
101802	fx_1018_skill00_hit	0	1018蘑菇自爆受击	6	5	1	0	0	0	0		1	1
10101811	fx_101018_skill01	0	101018技能1	6	4.3333	1	0	0	0	0		1	1
10101812	fx_101018_skill01_heal	0	101018技能1回血效果	6	4.3333	1	0	0	0	0		1	1
101018131	fx_101018_skill01_huixuedan_1	0	101018技能1回血子弹效果1	6	0.6333	1	0	0	0	0		1	1
101018132	fx_101018_skill01_huixuedan_2	0	101018技能1回血子弹效果2	6	0.6333	1	0	0	0	0		1	1
101018133	fx_101018_skill01_huixuedan_3	0	101018技能1回血子弹效果3	6	0.6333	1	0	0	0	0		1	1
101018134	fx_101018_skill01_huixuedan_4	0	101018技能1回血子弹效果4	6	0.6333	1	0	0	0	0		1	1
10101821	fx_101018_skill02	0	101018技能2	6	5	1	0	0	0	0		1	1
101018221	fx_101018_skill02_hit	0	101018技能2受击	6	3.6	1	0	0	0	0		1	1
101018222	fx_101018_skill02_shield	0	101018技能2加盾	6	5	1	0	0	0	0		1	1
101018251	fx_101018_skill02_trail_01	0	101018技能2蜻蜓拖尾1	6	3.4333	2	wuqi_Jo_2	0	0	0		1	1
101018252	fx_101018_skill02_trail_01	0	101018技能2蜻蜓拖尾2	6	3.4333	2	wuqi_Jo_3	0	0	0		1	1
101018253	fx_101018_skill02_trail_01	0	101018技能2蜻蜓拖尾3	6	3.4333	2	wuqi_Jo_4	0	0	0		1	1
10101831	101018_skill03_TL	0	101018大招	6	0	4	0	0	0	0		1	1
10101832	fx_101018_skill03_hit	0	101018大招受击	6	2	1	0	0	0	0		1	1
10201011	fx_102010_skill01	0	102010skill01射击特效	6	4.5	1	0	0	0	0		1	1
10201012	fx_102010_skill01_hit	0	102010skill01受击特效	6	5.6	1	0	0	0	0		1	1
10201021	fx_102010_skill02	0	102010skill02特效	6	4.9	1	0	0	0	0		1	1
10201031	102010_skill03_TL	0	102010大招	6	0	4	0	0	0	0		1	1
10201032	fx_102010_skill03_hit	0	102010大招受击	6	2	1	0	0	0	0		1	1
101901	fx_1019_skill0	0	1019显微镜技能0	6	2.7	1	0	0	0	0		1	1
101902	fx_1019_skill0_hit1	0	1019显微镜技能0受击	6	2.5	1	0	0	0	0		1	1
101903	fx_1019_skill0_hit2	0	1019显微镜技能0受击	6	2.5	1	0	0	0	0		1	1
101904	fx_1019_skill0_hit3	0	1019显微镜技能0受击	6	2.5	1	0	0	0	0		1	1
101911	fx_1019_skill01	0	1019显微镜技能1	6	3.5	1	0	0	0	0		1	1
101912	fx_1019_skill01_hit	0	1019显微镜技能1受击	6	1	1	0	0	0	0		1	1
101921	fx_1019_skill02	0	1019显微镜技能2	6	3.5	1	0	0	0	0		1	1
101922	fx_1019_skill02_hit	0	1019显微镜技能2受击	6	1	1	0	0	0	0		1	1
400401	4004_skill0_TL	0	4004大招	6	0	4	0	0	0	0		1	1
400402	fx_4004_skill0_hit	0	4004大招受击	6	0.95	1	0	0	0	0		1	1
400411	fx_4004_skill01	0	4004技能1	6	2.3	1	0	0	0	0		1	1
400421	fx_4004_skill02	0	4004技能2	6	3.6333	1	0	0	0	0		1	1
400431	fx_4004_skill03	0	4004技能3	6	4	1	0	0	0	0		1	1
401001	4010_skill0_TL	0	4010大招	6	0	4	0	0	0	0		1	1
4010021	fx_4010_skill_00_hit	0	4010大招受击	6	2.5	1	0	0	0	0		1	1
4010022	fx_4010_skill_00_aoe	0	4010大招受击aoe	6	3.36	1	0	0	0	0		1	1
401011	fx_4010_skill02_new	0	4010技能1攻击	6	4	1	0	0	0	0		1	1
401012	fx_4010_skill_1_hit	0	4010技能1受击	6	1.2	1	0	0	0	0		1	1
401021	fx_4010_skill_2_prefab	0	4010技能2攻击	6	3.233333333	1	0	0	0	0		1	1
401022	fx_4010_skill_2_hit_prefab	0	4010技能2受击	6	1.08	1	0	0	0	0		1	1
401031	fx_4010_skill03	0	4010三技能	6	4	1	0	0	0	0		1	1
400501	4005_skill0_TL	0	4005大招	6	0	4	0	0	0	0		1	1
400502	fx_4005_skill00_hit	0	4005大招受击	6	1.3	1	0	0	0	0		1	1
400511	fx_4005_skill01	0	4005技能1	6	4.48	1	0	0	0	0		1	1
400512	fx_4005_skill01_hit	0	4005技能1受击	6	2.5	1	0	0	0	0		1	1
400521	fx_4005_skill_2_prefab	0	4005 skill2	6	4.2	1	0	0	0	0		1	1
400531	fx_4005_skill03	0	4005三技能	6	2.16	1	0	0	0	0		1	1
400541	fx_4005_skill04	0	四技能	6	8	1	0	0	0	0		1	1
400551	fx_4005_skill05	0	4005技能5	6	5.95	1	0	0	0	0		1	1
400561	fx_4005_skill06	0	4005六技能	6	4.76	1	0	0	0	0		1	1
400562	fx_4005_skill06_hit	0	4005六技能受击	6	4.76	1	0	0	0	0		1	1
10400811	fx_104008_skill01	0	104008一技能	6	2	1	0	0	0	0		1	1
10400812	fx_104008_skill01_hit	0	104008一技能受击	6	2	1	0	0	0	0		1	1
10400821	fx_104008_skill02	0	104008二技能	6	4	1	0	0	0	0		1	1
10400822	fx_104008_skill02_hit	0	104008二技能受击	6	5	1	0	0	0	0		1	1
10400823	fx_104008_skill02_tuowei	0	104008二技能拖尾	0	2.5	2	weapon_Jo_00	0	0	0		1	1
10400831	104008_skill03_TL	0	104008大招	6	0	4	0	0	0	0		1	1
10400832	fx_104008_skill03_hit	0	104008大招受击	6	1.3	1	0	0	0	0		1	1
10400911	fx_104009_skill01	0	104009一技能	6	2.3	1	0	0	0	0		1	1
10400921	fx_104009_skill02	0	104009二技能	6	3.02	1	0	0	0	0		1	1
10400922	fx_104009_skill02_hit	0	104009二技能受击	6	0.9	1	0	0	0	0		1	1
10400923	fx_104009_skill02_zidan	0	104009二技能子弹	6	1	1	0	0	0	0		1	1
10400931	104009_skill03_TL	0	104009大招	6	0	4	0	0	0	0		1	1
10400932	fx_104009_skill03_hit	0	104009大招受击	6	1	1	0	0	0	0		1	1
10101711	fx_101017_skill01	0	101017一技能	6	3.7	1	0	0	0	0		1	1
10101721	fx_101017_skill02	0	101017二技能	6	5	1	0	0	0	0		1	1
10101722	fx_101017_skill02_hit	0	101017二技能受击	6	5	1	0	0	0	0		1	1
10101731	101017_skill03_TL	0	101017大招	6	5	4	0	0	0	0		1	1
10101732	fx_101017_skill03_hit	0	101017大招受击	6	2.5	1	0	0	0	0		1	1
401801	4018_skill0_TL	0	4018大招	6	5	4	0	0	0	0		1	1
401802	fx_4018_skill0_hit	0	4018大招受击	6	1.5	1	0	0	0	0		1	1
401811	fx_4018_skill01	0	4018一技能	6	2.4	1	0	0	0	0		1	1
401812	fx_4018_skill01_hit	0	4018一技能左受击	6	3	1	0	0	0	0		1	1
401813	fx_4018_skill01_hit1	0	4018一技能右受击	6	2	1	0	0	0	0		1	1
401821	fx_4018_skill02	0	4018二技能	6	3.64	1	0	0	0	0		1	1
401831	fx_4018_skill03	0	4018三技能	6	2.53	1	0	0	0	0		1	1
401832	fx_4018_skill03_hit	0	4018三技能技能	6	3	1	0	0	0	0		1	1
401841	fx_4018_skill04	0	4018技能4	6	4	1	0	0	0	0		1	1
401851	fx_4018_skill05_test	0	4018五技能	6	1.8	1	0	0	0	0		1	1
10400311	fx_104003_skill01_new	0	104003一技能	6	3.54	1	0	0	0	0		1	1
10400321	fx_104003_skill02_new	0	104003二技能	6	4.09	1	0	0	0	0		1	1
10400331	104003_skill03_TL	0	104003大招	6	0	4	0	0	0	0		1	1
10400332	fx_104003_skill03_hit	0	104003大招受击	6	2	1	0	0	0	0		1	1
102001	fx_1020_skill03	0	1020大招	6	5	1	0	0	0	0		1	1
102011	fx_1020_skill01	0	1020一技能	6	1.6667	1	0	0	0	0		1	1
102021	fx_1020_skill02	0	1020二技能	6	5.2	1	0	0	0	0		1	1
102111	fx_1021_skill01	0	1021一技能	6	4.766666	1	0	0	0	0		1	1
102112	fx_1021_skill01_hit	0	1021一技能受击	6	2.22	1	0	0	0	0		1	1
102121	fx_1021_skill02	0	1021二技能	6	4.766666	1	0	0	0	0		1	1
102122	fx_1021_skill02_hit	0	1021二技能受击	6	1.38	1	0	0	0	0		1	1
10201611	fx_102016_skill01	0	102016一技能攻击	6	5.5	1	0	0	0	0		1	1
10201621	fx_102016_skill02	0	102016二技能攻击	6	2.4	1	0	0	0	0		1	1
10201622	fx_102016_skill02_hit	0	102016二技能受击	6	2	1	0	0	0	0		1	1
10201624	fx_102016_skill02_zidan	0	102016二技能子弹	6	2	1	0	0	0	0		1	1
10201631	102016_skill03_TL	0	102016大招	6	0	4	0	0	0	0		1	1
10201632	fx_102016_skill03_hit	0	102016大招受击	6	3	1	0	0	0	0		1	1
800411	fx_8004_skill01	0	8004一技能	6	3.5	2	mofang_move_1_jnt	0	0	0		1	1
800412	fx_8004_skill01_hit	0	8004一技能受击	6	3.5	1	0	0	0	0		1	1
800421	fx_8004_skill02	0	8004二技能	6	3.83	1	0	0	0	0		1	1
800422	fx_8004_skill02_hit	0	8004二技能受击	6	3.83	1	0	0	0	0		1	1
800431	8004_skill0_TL	0	102016大招	6	0	4	0	0	0	0		1	1
8004411	fx_8004_skill04	0	8004四技能	6	3.44	1	0	0	0	0		1	1
8004412	fx_8004_skill04_dandao	0	8004四技能弹道	6	2.4	1	0	0	0	0		1	1
800442	fx_8004_skill04_hit	0	8004四技能受击	6	1.03	1	0	0	0	0		1	1
800461	fx_8004_skill06	0	8004六技能	6	3.35	1	0	0	0	0		1	1
800462	fx_8004_skill06_hit	0	8004六技能受击	6	3.2	1	0	0	0	0		1	1
102511	fx_1025_skill01	0	1025一技能攻击	6	2.3	1	0	0	0	0		1	1
102521	fx_1025_skill02	0	1025技能2	6	4.2	1	0	0	0	0		1	1
102522	fx_1025_skill02_hit	0	1025技能2的受击	6	1.73	1	0	0	0	0		1	1
102541	fx_1025_skill04	0	1025技能2	6	3.27	1	0	0	0	0		1	1
12100831	121008_skill03_TL	0	121008大招	6	0	4	0	0	0	0		1	1
400701	4007_skill0_TL	0	4007大招	6	1	4	0	0	0	0		1	1
4007021	fx_4007_skill0_hit	0	4007大招受击	6	2.5	1	0	0	0	0		1	1
4007022	fx_4007_skill0_hit_aoe	0	4007大招受击AOE	6	1.77	1	0	0	0	0		1	1
400711	fx_4007_skill01	0	4007技能1	6	3	1	0	0	0	0		1	1
400712	fx_4007_skill01_hit	0	4007技能1受击	6	0.6333	1	0	0	0	0		1	1
400713	fx_4007_skill01_jian	0	4007技能1子弹	6	0.3667	1	0	0	0	0		1	1
400721	fx_4007_skill02	0	4007技能2	6	2.8667	1	0	0	0	0		1	1
400722	fx_4007_skill02_hit	0	4007技能2受击	6	1.2667	1	0	0	0	0		1	1
400723	fx_4007_skill02_jian	0	4007技能2子弹	6	0.3	1	0	0	0	0		1	1
400731	fx_4007_skill03	0	4007技能3	6	3.2	1	0	0	0	0		1	1
4007321	fx_4007_skill03_area	0	4007技能3区域受击	6	5.5	1	0	0	0	0		1	1
4007322	fx_4007_skill03_hit	0	4007技能3个人受击	6	1	1	0	0	0	0		1	1
10401611	fx_104016_skill01_new	0	104016技能1	6	4	1	0	0	0	0		1	1
10401621	fx_104016_skill02	0	104016技能2	6	3.3	1	0	0	0	0		1	1
10401631	104016_skill03_TL	0	104016大招	6	0	4	0	0	0	0		1	1
10401632	fx_104016_skill03_hit	0	104016大招受击	6	3	1	0	0	0	0		1	1
10300911	fx_103009_skill01	0	103009技能1	6	4	1	0	0	0	0		1	1
10300912	fx_103009_skill01_hit	0	103009技能1受击	6	4.4	1	0	0	0	0		1	1
10300921	fx_103009_skill02	0	103009技能2	6	3.12	1	0	0	0	0		1	1
10300922	fx_103009_skill02_hit	0	103009技能2受击	6	2	1	0	0	0	0		1	1
10300923	fx_103009_skill02_weapon_target	0	103009技能2武器拖尾	6	1.2	2	weapon_move_2_jnt	0	0	0		1	1
10300931	103009_skill03_TL	0	103009大招	6	0	4	0	0	0	0		1	1
10300932	fx_103009_skill03_hit	0	103009大招受击	6	5	1	0	0	0	0		1	1
10300941	fx_103009_dot_buff	0	103009持续的dot特效	6	999	1	0	0	0	0		1	1
10300942	fx_103009_dot_hit	0	103009持续的dot特效伤害	6	0.8	1	0	0	0	0		1	1
10300943	fx_103009_dot_buff_disappear	0	103009持续的dot特效消失	6	0.8	1	0	0	0	0		1	1
401711	fx_4017_skill01	0	4017技能1	6	5	1	0	0	0	0		1	1
401721	fx_4017_skill02	0	4017技能2	6	4.3333	1	0	0	0	0		1	1
401722	fx_4017_skill02_hit	0	4017技能2受击	6	0.5	1	0	0	0	0		1	1
401723	fx_4017_skill02_zidan	0	4017技能2子弹	6	0.4	1	0	0	0	0		1	1
401731	fx_4017_skill03	0	4017技能3	6	5	1	0	0	0	0		1	1
401712	fx_4017_skill01_buff	0	4017技能1持续buff	6	99999	1	0	0	0	0		1	1
401732	fx_4017_skill03_buff	0	4017技能3触发buff	6	0.8	1	0	0	0	0		1	1
401701	4017_skill0_TL	0	4017大招	6	0	4	0	0	0	0		1	1
401702	fx_4017_skill0_hit	0	4017大招受击	6	2	1	0	0	0	0		1	1
10201411	fx_102014_skill01	0	102014一技能	6	4.46	1	0	0	0	0		1	1
10201412	fx_102014_skill01_hit_blue	0	102014一技能受击蓝色	6	0.6	1	0	0	0	0		1	1
102014121	fx_102014_skill01_hit_powder	0	102014一技能受击粉色	6	0.6	1	0	0	0	0		1	1
10201413	fx_102014_skill01_dandao_powder	0	102014一技能弹道粉色	6	0.56	1	0	0	0	0		1	1
102014131	fx_102014_skill01_dandao_blue	0	102014一技能弹道蓝色	6	0.56	1	0	0	0	0		1	1
10201421	fx_102014_skill02	0	102014二技能	6	4.96	1	0	0	0	0		1	1
10201422	fx_102014_skill02_hit	0	102014二技能	6	4.61	1	0	0	0	0		1	1
10201431	102014_skill03_TL	0	102014大招	6	0	4	0	0	0	0		1	1
10201432	fx_102014_skill03_hit	0	102014大招受击	6	3	1	0	0	0	0		1	1
10201311	fx_102013_skill01	0	102013技能1	6	3.06	1	0	0	0	0		1	1
10201313	fx_102013_skill01_shuidan	0	102013技能1子弹	6	0.7	1	0	0	0	0		1	1
102013131	fx_102013_skill01_shuidan02	0	102013技能1子弹02	6	0.7	1	0	0	0	0		1	1
102013121	fx_102013_skill01_hit01	0	102013技能1受击01	6	1.3	1	0	0	0	0		1	1
102013122	fx_102013_skill01_hit02	0	102013技能1受击02	6	1.3	1	0	0	0	0		1	1
10201322	fx_102013_skill02	0	102013技能2受击	6	4	1	0	0	0	0		1	1
10201331	102013_skill03_TL	0	102013大招	6	0	4	0	0	0	0		1	1
10201332	fx_102013_skill03_hit	0	102013大招受击	6	1.25	1	0	0	0	0		1	1
10201211	fx_102012_skill01	0	技能1	6	5.4	1	0	0	0	0		1	1
10201221	fx_102012_skill02	0	技能2	6	4	1	0	0	0	0		1	1
102012251	fx_102012_skill02_weapon	0	技能2 飞行装置特效跟随	6	4	2	WuQi7_R	0	0	0		1	1
10201222	fx_102012_skill02_hit	0	技能2 受击	6	3.8	1	0	0	0	0		1	1
10201231	102012_skill03_TL	0	102012大招	6	0	4	0	0	0	0		1	1
10201232	fx_102012_skill03_hit	0	102012大招受击	6	3	1	0	0	0	0		1	1
10201212	fx_102012_skill01_shield_start	0	102012护盾触发buff	6	1	1	0	0	0	0		1	1
10201213	fx_102012_skill01_shield_keep	0	102012护盾持续buff	6	99999	1	0	0	0	0		1	1
10201214	fx_102012_skill01_shield_end	0	102012护盾消失buff	6	2	1	0	0	0	0		1	1
10201223	fx_102012_skill02_heal	0	102012回血buff	6	1.75	1	0	0	0	0		1	1
102611	fx_1026_skill01	0	技能1	6	2	1	0	0	0	0		1	1
1026151	fx_1026_skill01_trail	0	技能1子弹	6	0.5	1	0	0	0	0		1	1
102612	fx_1026_skill01_hit	0	技能1受击	6	1	1	0	0	0	0		1	1
102621	fx_1026_skill02	0	技能2	6	4.5	1	0	0	0	0		1	1
102631	fx_1026_skill03	0	技能3	6	2.1	1	0	0	0	0		1	1
102622	fx_1026_skill02_buff	0	技能2加buff	6	4	1	0	0	0	0		1	1
