RoleId,,Level,Condition,ConditionDes,LevelType,,,Attr,AttrRefixId,AttrRefixType,,Group,Des,CostItem,LevelName,LevelIcon,,TypeName,TypeIcon,SkillChoose
3000002,克萝萝,97,"16001,80",,5,,奥义强化Ⅸ,"101,105;102,13;103,6;104,58","3200041,1",1,奥义等级+1,0,Level_Des_3000002_5_97,"1006223,494",LevelName_3000002_97,3900002_zy_jn_ay_icon,,,tianfu_3900002_big_5,
3000002,克萝萝,98,"16001,80",,5,,属性强化Ⅸ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,502",LevelName_3000002_98,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_5,
3000002,克萝萝,99,"16001,80",,5,,异常抗性Ⅲ,"101,106;102,14;103,6;104,58","3200042,1",5,异常抗性提升0.8%,0,,"1006223,510",LevelName_3000002_99,3900002_zy_jn_bd_icon,,,tianfu_3900002_big_5,
3000002,克萝萝,100,"16001,80",,5,,生命强化Ⅳ,"101,106;102,13;103,6;104,59","3200043,1",5,生命额外加成2.5%,0,,"1006223,518",LevelName_3000002_100,3900002_zy_jn_bd_icon,,,tianfu_3900002_big_5,"32001001,32001002"
3000002,克萝萝,101,"16001,100",Level_ConditionDes_3000002_6,6,灵窍,待机强化Ⅲ,"101,106;102,14;103,6;104,58","3200025,3",4,待机技能等级+1,1002,Level_Des_3000002_6_101,"1006223,534",LevelName_3000002_101,3900002_zy_jn_dj_icon,灵窍,Level_TypeName_3000002_6,tianfu_3900002_big_6,
3000002,克萝萝,102,"16001,100",,6,,属性强化Ⅰ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,550",LevelName_3000002_102,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,103,"16001,100",,6,,普攻强化Ⅹ,"101,105;102,13;103,6;104,58","3200045,1",1,普通攻击等级+1,0,Level_Des_3000002_6_103,"1006223,566",LevelName_3000002_103,3900002_zy_jn_pg_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,104,"16001,100",,6,,属性强化Ⅱ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,582",LevelName_3000002_104,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,105,"16001,100",,6,,连携技强化Ⅹ,"101,106;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,598",LevelName_3000002_105,3900002_zy_jn_qte_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,106,"16001,100",,6,,属性强化Ⅲ,"101,106;102,13;103,6;104,59",,,,0,,"1006223,614",LevelName_3000002_106,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,107,"16001,100",,6,,奥义强化Ⅹ,"101,106;102,14;103,6;104,58","3200046,1",1,奥义等级+1,0,Level_Des_3000002_6_107,"1006223,630",LevelName_3000002_107,3900002_zy_jn_ay_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,108,"16001,100",,6,,属性强化Ⅳ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,646",LevelName_3000002_108,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,109,"16001,100",,6,,异常抗性Ⅳ,"101,105;102,13;103,6;104,58","3200047,1",5,异常抗性提升0.8%,0,,"1006223,662",LevelName_3000002_109,3900002_zy_jn_bd_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,110,"16001,100",,6,,属性强化Ⅴ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,678",LevelName_3000002_110,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,111,"16001,100",,6,,普攻强化Ⅺ,"101,106;102,14;103,6;104,58","3200048,1",1,普通攻击等级+1,0,Level_Des_3000002_6_111,"1006223,694",LevelName_3000002_111,3900002_zy_jn_pg_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,112,"16001,100",,6,,属性强化Ⅵ,"101,106;102,13;103,6;104,59",,,,0,,"1006223,710",LevelName_3000002_112,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,113,"16001,100",,6,,连携技强化Ⅺ,"101,106;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,726",LevelName_3000002_113,3900002_zy_jn_qte_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,114,"16001,100",,6,,属性强化Ⅶ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,742",LevelName_3000002_114,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,115,"16001,100",,6,,奥义强化Ⅺ,"101,105;102,13;103,6;104,58","3200049,1",1,奥义等级+1,0,Level_Des_3000002_6_115,"1006223,758",LevelName_3000002_115,3900002_zy_jn_ay_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,116,"16001,100",,6,,属性强化Ⅷ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,774",LevelName_3000002_116,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,117,"16001,100",,6,,生命强化Ⅴ,"101,106;102,14;103,6;104,58","3200050,1",5,生命额外加成2.5%,0,,"1006223,790",LevelName_3000002_117,3900002_zy_jn_bd_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,118,"16001,100",,6,,属性强化Ⅸ,"101,106;102,13;103,6;104,59",,,,0,,"1006223,806",LevelName_3000002_118,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,119,"16001,100",,6,,属性强化Ⅹ,"101,106;102,14;103,6;104,58",,,,0,,"1006223,822",LevelName_3000002_119,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_6,
3000002,克萝萝,120,"16001,100",,6,,治疗精通Ⅴ,"101,106;102,14;103,6;104,59","3200051,1",5,治疗效果提升1.2%,0,,"1006223,838",LevelName_3000002_120,3900002_zy_jn_bd_icon,,,tianfu_3900002_big_6,"32001201,32001202"
3000002,克萝萝,121,"16001,120",Level_ConditionDes_3000002_7,7,圣语,待机强化Ⅳ,"101,105;102,13;103,6;104,58","3200025,4",4,待机技能等级+1,1002,Level_Des_3000002_7_121,"1006223,854",LevelName_3000002_121,3900002_zy_jn_dj_icon,圣语,Level_TypeName_3000002_7,tianfu_3900002_big_7,
3000002,克萝萝,122,"16001,120",,7,,属性强化Ⅰ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,870",LevelName_3000002_122,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,123,"16001,120",,7,,普攻强化Ⅻ,"101,106;102,14;103,6;104,58","3200053,1",1,普通攻击等级+1,0,Level_Des_3000002_7_123,"1006223,886",LevelName_3000002_123,3900002_zy_jn_pg_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,124,"16001,120",,7,,属性强化Ⅱ,"101,106;102,13;103,6;104,59",,,,0,,"1006223,902",LevelName_3000002_124,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,125,"16001,120",,7,,连携技强化Ⅻ,"101,106;102,14;103,6;104,58",,,连携技等级+1,0,,"1006223,918",LevelName_3000002_125,3900002_zy_jn_qte_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,126,"16001,120",,7,,属性强化Ⅲ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,934",LevelName_3000002_126,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,127,"16001,120",,7,,奥义强化Ⅻ,"101,105;102,13;103,6;104,58","3200054,1",1,奥义等级+1,0,Level_Des_3000002_7_127,"1006223,950",LevelName_3000002_127,3900002_zy_jn_ay_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,128,"16001,120",,7,,属性强化Ⅳ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,966",LevelName_3000002_128,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,129,"16001,120",,7,,异常抗性Ⅴ,"101,106;102,14;103,6;104,58","3200055,1",5,异常抗性提升0.8%,0,,"1006223,982",LevelName_3000002_129,3900002_zy_jn_bd_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,130,"16001,120",,7,,属性强化Ⅴ,"101,106;102,13;103,6;104,59",,,,0,,"1006223,998",LevelName_3000002_130,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,131,"16001,120",,7,,普攻强化XIII,"101,106;102,14;103,6;104,58","3200056,1",1,普通攻击等级+1,0,Level_Des_3000002_7_131,"1006223,1014",LevelName_3000002_131,3900002_zy_jn_pg_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,132,"16001,120",,7,,属性强化Ⅵ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,1030",LevelName_3000002_132,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,133,"16001,120",,7,,连携技强化XIII,"101,105;102,13;103,6;104,58",,,连携技等级+1,0,,"1006223,1046",LevelName_3000002_133,3900002_zy_jn_qte_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,134,"16001,120",,7,,属性强化Ⅶ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,1062",LevelName_3000002_134,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,135,"16001,120",,7,,奥义强化XIII,"101,106;102,14;103,6;104,58","3200057,1",1,奥义等级+1,0,Level_Des_3000002_7_135,"1006223,1078",LevelName_3000002_135,3900002_zy_jn_ay_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,136,"16001,120",,7,,属性强化Ⅷ,"101,106;102,13;103,6;104,59",,,,0,,"1006223,1094",LevelName_3000002_136,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,137,"16001,120",,7,,生命强化Ⅵ,"101,106;102,14;103,6;104,58","3200058,1",5,生命额外加成2.5%,0,,"1006223,1110",LevelName_3000002_137,3900002_zy_jn_bd_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,138,"16001,120",,7,,属性强化Ⅸ,"101,106;102,14;103,6;104,59",,,,0,,"1006223,1126",LevelName_3000002_138,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,139,"16001,120",,7,,属性强化Ⅹ,"101,105;102,13;103,6;104,58",,,,0,,"1006223,1142",LevelName_3000002_139,3900002_zy_jn_sx_icon,,,tianfu_3900002_big_7,
3000002,克萝萝,140,"16001,120",,7,,治疗精通Ⅵ,"101,106;102,14;103,6;104,59","3200059,1",5,治疗效果提升5%,0,,"1006223,1158",LevelName_3000002_140,3900002_zy_jn_bd_icon,,,tianfu_3900002_big_7,"32001401,32001402"
3000003,黑神月咏,1,,,1,锻体,待机解锁,"101,106;102,14;103,6;104,55",,4,待命时，跳过行动回合，行动时间减少30%，下次攻击时提升5%攻击力，不可叠加,0,Level_Des_3000003_1_1,"1006223,2",LevelName_3000003_1,3900003_zy_jn_dj_icon,锻体,Level_TypeName_3000003_1,tianfu_3900003_big_1,
3000003,黑神月咏,2,,,1,,瞥见真实Ⅰ,"101,106;102,14;103,6;104,56","3300002,1",5,暴击概率提升0.8%,0,,"1006223,4",LevelName_3000003_2,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,3,,,1,,属性强化Ⅰ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,6",LevelName_3000003_3,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,4,,,1,,属性强化Ⅱ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,8",LevelName_3000003_4,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,5,,,1,,弱点特效Ⅰ,"101,105;102,14;103,6;104,56","3300003,1",5,穿透率提升2%,0,,"1006223,8",LevelName_3000003_5,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,6,,,1,,属性强化Ⅲ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,12",LevelName_3000003_6,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,7,,,1,,奥义解锁,"101,106;102,14;103,6;104,55","3300004,1",4,解锁魔女奥义，在战斗中进行三层灵魂解放即可释放强大的奥义技能,0,Level_Des_3000003_1_7,"1006223,12",LevelName_3000003_7,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,8,,,1,,属性强化Ⅳ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,16",LevelName_3000003_8,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,9,,,1,,连携技解锁,"101,106;102,15;103,6;104,56","3300062,1",5,,0,,"1006223,16",LevelName_3000003_9,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,10,,,1,,第三栏位解锁,"101,106;102,14;103,6;104,55","3300005,1",4,解锁魔女的第三星痕栏位,0,Level_Des_3000003_1_10,"1006223,20",LevelName_3000003_10,3900003_zy_jn_xh_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,11,,,1,,普攻强化Ⅰ,"101,105;102,14;103,6;104,56","3300006,1",1,普通攻击等级+1,0,Level_Des_3000003_1_11,"1006223,20",LevelName_3000003_11,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,12,,,1,,属性强化Ⅴ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,24",LevelName_3000003_12,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,13,,,1,,连携技强化Ⅰ,"101,106;102,14;103,6;104,55",,,连携技等级+1,0,,"1006223,24",LevelName_3000003_13,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,14,,,1,,属性强化Ⅵ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,28",LevelName_3000003_14,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,15,,,1,,奥义强化Ⅰ,"101,106;102,15;103,6;104,56","3300007,1",1,奥义等级+1,0,Level_Des_3000003_1_15,"1006223,28",LevelName_3000003_15,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,16,,,1,,属性强化Ⅶ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,32",LevelName_3000003_16,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,17,,,1,,属性强化Ⅷ,"101,105;102,14;103,6;104,56",,,,0,,"1006223,32",LevelName_3000003_17,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,18,,,1,,属性强化Ⅸ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,34",LevelName_3000003_18,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,19,,,1,,属性强化Ⅹ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,34",LevelName_3000003_19,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_1,
3000003,黑神月咏,20,,,1,,传道Ⅰ,"101,106;102,14;103,6;104,56","3300008,1",3,每携带1位传道，自身治疗效果提升0.5%,30001,,"1006223,38",LevelName_3000003_20,3900003_zy_jn_zj_icon,,,tianfu_3900003_big_1,"33000201,33000202"
3000003,黑神月咏,21,"16002,20",Level_ConditionDes_3000003_2,2,白刃,神子Ⅰ,"101,106;102,15;103,6;104,56","3300009,1",3,每携带1位神子，提升1%攻击力,30002,,"1006223,42",LevelName_3000003_21,3900003_zy_jn_zj_icon,白刃,Level_TypeName_3000003_2,tianfu_3900003_big_2,
3000003,黑神月咏,22,"16002,20",,2,,属性强化Ⅰ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,46",LevelName_3000003_22,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,23,"16002,20",,2,,受难Ⅰ,"101,105;102,14;103,6;104,56","3300010,1",3,每携带一位受难，行动后回复1%最大生命值,30003,,"1006223,50",LevelName_3000003_23,3900003_zy_jn_zj_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,24,"16002,20",,2,,属性强化Ⅱ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,54",LevelName_3000003_24,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,25,"16002,20",,2,,普攻强化Ⅱ,"101,106;102,14;103,6;104,55","3300011,1",1,普通攻击等级+1,0,Level_Des_3000003_2_25,"1006223,58",LevelName_3000003_25,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,26,"16002,20",,2,,属性强化Ⅲ,"101,106;102,14;103,6;104,56","3300062,1",5,,0,,"1006223,62",LevelName_3000003_26,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,27,"16002,20",,2,,连携技强化Ⅱ,"101,106;102,15;103,6;104,56",,,连携技等级+1,0,,"1006223,66",LevelName_3000003_27,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,28,"16002,20",,2,,属性强化Ⅳ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,70",LevelName_3000003_28,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,29,"16002,20",,2,,奥义强化Ⅱ,"101,105;102,14;103,6;104,56","3300012,1",1,奥义等级+1,0,Level_Des_3000003_2_29,"1006223,74",LevelName_3000003_29,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,30,"16002,20",,2,,属性强化Ⅴ,"101,106;102,15;103,6;104,56","3300060,1",5,能量上限+1,0,,"1006223,78",LevelName_3000003_30,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,31,"16002,20",,2,,待机强化Ⅰ,"101,106;102,14;103,6;104,55","3300013,1",4,待机技能等级+1,1003,Level_Des_3000003_2_31,"1006223,82",LevelName_3000003_31,3900003_zy_jn_dj_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,32,"16002,20",,2,,属性强化Ⅵ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,86",LevelName_3000003_32,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,33,"16002,20",,2,,普攻强化Ⅲ,"101,106;102,15;103,6;104,56","3300014,1",1,普通攻击等级+1,0,Level_Des_3000003_2_33,"1006223,90",LevelName_3000003_33,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,34,"16002,20",,2,,属性强化Ⅶ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,94",LevelName_3000003_34,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,35,"16002,20",,2,,连携技强化Ⅲ,"101,105;102,14;103,6;104,56",,,连携技等级+1,0,,"1006223,98",LevelName_3000003_35,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,36,"16002,20",,2,,属性强化Ⅷ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,102",LevelName_3000003_36,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,37,"16002,20",,2,,奥义强化Ⅲ,"101,106;102,14;103,6;104,55","3300015,1",1,奥义等级+1,0,Level_Des_3000003_2_37,"1006223,106",LevelName_3000003_37,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,38,"16002,20",,2,,属性强化Ⅸ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,110",LevelName_3000003_38,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,39,"16002,20",,2,,属性强化Ⅹ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,114",LevelName_3000003_39,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_2,
3000003,黑神月咏,40,"16002,20",,2,,瞥见真实Ⅱ,"101,106;102,14;103,6;104,55","3300016,1",5,暴击概率提升0.8%,0,,"1006223,118",LevelName_3000003_40,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_2,"33000401,33000402"
3000003,黑神月咏,41,"16002,40",Level_ConditionDes_3000003_3,3,会心,真实追击Ⅰ,"101,105;102,14;103,6;104,56","3300017,1",5,暴击伤害提升6%,0,,"1006223,122",LevelName_3000003_41,3900003_zy_jn_bd_icon,会心,Level_TypeName_3000003_3,tianfu_3900003_big_3,
3000003,黑神月咏,42,"16002,40",,3,,属性强化Ⅰ,"101,106;102,15;103,6;104,56","3300062,1",5,,0,,"1006223,126",LevelName_3000003_42,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,43,"16002,40",,3,,弱点特效Ⅱ,"101,106;102,14;103,6;104,55","3300018,1",5,穿透率提升2%,0,,"1006223,130",LevelName_3000003_43,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,44,"16002,40",,3,,属性强化Ⅱ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,134",LevelName_3000003_44,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,45,"16002,40",,3,,普攻强化Ⅳ,"101,106;102,15;103,6;104,56","3300019,1",1,普通攻击等级+1,0,Level_Des_3000003_3_45,"1006223,138",LevelName_3000003_45,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,46,"16002,40",,3,,属性强化Ⅲ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,142",LevelName_3000003_46,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,47,"16002,40",,3,,连携技强化Ⅳ,"101,105;102,14;103,6;104,56",,,连携技等级+1,0,,"1006223,146",LevelName_3000003_47,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,48,"16002,40",,3,,属性强化Ⅳ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,150",LevelName_3000003_48,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,49,"16002,40",,3,,奥义强化Ⅳ,"101,106;102,14;103,6;104,55","3300020,1",1,奥义等级+1,0,Level_Des_3000003_3_49,"1006223,154",LevelName_3000003_49,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,50,"16002,40",,3,,属性强化Ⅴ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,158",LevelName_3000003_50,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,51,"16002,40",,3,,传道Ⅱ,"101,106;102,15;103,6;104,56","3300008,2",3,每携带1位传道，自身治疗效果提升1%,30001,,"1006223,162",LevelName_3000003_51,3900003_zy_jn_zj_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,52,"16002,40",,3,,属性强化Ⅵ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,166",LevelName_3000003_52,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,53,"16002,40",,3,,普攻强化Ⅴ,"101,105;102,14;103,6;104,56","3300022,1",1,普通攻击等级+1,0,Level_Des_3000003_3_53,"1006223,170",LevelName_3000003_53,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,54,"16002,40",,3,,属性强化Ⅶ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,174",LevelName_3000003_54,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,55,"16002,40",,3,,连携技强化Ⅴ,"101,106;102,14;103,6;104,55",,,连携技等级+1,0,,"1006223,178",LevelName_3000003_55,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,56,"16002,40",,3,,属性强化Ⅷ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,182",LevelName_3000003_56,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,57,"16002,40",,3,,奥义强化Ⅴ,"101,106;102,15;103,6;104,56","3300023,1",1,奥义等级+1,0,Level_Des_3000003_3_57,"1006223,186",LevelName_3000003_57,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,58,"16002,40",,3,,属性强化Ⅸ,"101,106;102,14;103,6;104,55","3300062,1",5,,0,,"1006223,190",LevelName_3000003_58,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,59,"16002,40",,3,,神子Ⅱ,"101,105;102,14;103,6;104,56","3300009,2",3,每携带1位神子，提升1.5%攻击力,30002,,"1006223,194",LevelName_3000003_59,3900003_zy_jn_zj_icon,,,tianfu_3900003_big_3,
3000003,黑神月咏,60,"16002,40",,3,,受难Ⅱ,"101,106;102,15;103,6;104,56","3300010,2",3,每携带一位受难，行动后回复1.5%最大生命值,30003,,"1006223,198",LevelName_3000003_60,3900003_zy_jn_zj_icon,,,tianfu_3900003_big_3,"33000601,33000602"
3000003,黑神月咏,61,"16002,60",Level_ConditionDes_3000003_4,4,照破,瞥见真实Ⅲ,"101,106;102,14;103,6;104,55","3300026,1",5,暴击概率提升0.8%,0,,"1006223,206",LevelName_3000003_61,3900003_zy_jn_bd_icon,照破,Level_TypeName_3000003_4,tianfu_3900003_big_4,
3000003,黑神月咏,62,"16002,60",,4,,属性强化Ⅰ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,214",LevelName_3000003_62,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,63,"16002,60",,4,,待机强化Ⅱ,"101,106;102,15;103,6;104,56","3300013,2",4,待机技能等级+1,1003,Level_Des_3000003_4_63,"1006223,222",LevelName_3000003_63,3900003_zy_jn_dj_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,64,"16002,60",,4,,属性强化Ⅱ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,230",LevelName_3000003_64,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,65,"16002,60",,4,,普攻强化Ⅵ,"101,105;102,14;103,6;104,56","3300028,1",1,普通攻击等级+1,0,Level_Des_3000003_4_65,"1006223,238",LevelName_3000003_65,3900003_zy_jn_pg_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,66,"16002,60",,4,,属性强化Ⅲ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,246",LevelName_3000003_66,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,67,"16002,60",,4,,连携技强化Ⅵ,"101,106;102,14;103,6;104,55",,,连携技等级+1,0,,"1006223,254",LevelName_3000003_67,3900003_zy_jn_qte_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,68,"16002,60",,4,,属性强化Ⅳ,"101,106;102,14;103,6;104,56",,,,0,,"1006223,262",LevelName_3000003_68,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,69,"16002,60",,4,,奥义强化Ⅵ,"101,106;102,15;103,6;104,56","3300029,1",1,奥义等级+1,0,Level_Des_3000003_4_69,"1006223,270",LevelName_3000003_69,3900003_zy_jn_ay_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,70,"16002,60",,4,,属性强化Ⅴ,"101,106;102,14;103,6;104,55",,,,0,,"1006223,278",LevelName_3000003_70,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,71,"16002,60",,4,,真实追击Ⅱ,"101,105;102,14;103,6;104,56","3300030,1",5,暴击伤害提升6%,0,,"1006223,286",LevelName_3000003_71,3900003_zy_jn_bd_icon,,,tianfu_3900003_big_4,
3000003,黑神月咏,72,"16002,60",,4,,属性强化Ⅵ,"101,106;102,15;103,6;104,56",,,,0,,"1006223,294",LevelName_3000003_72,3900003_zy_jn_sx_icon,,,tianfu_3900003_big_4,
