id	type	showType	quality	stack	openType	openParameter	photoId	effectType	effectNum	effectId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
8602057	86	861	6	1	0	0	18:card_icon_4033_1	0	0	2057	1	恶念残响	惡念殘響	Wicked Thoughts	悪念残響	이블 마인드	รอยคิดชั่วร้าย	GM用_用于解锁60级恶念残响	GM用_用於解鎖60級惡念殘響	无翻译	GM_Lv.60悪念残響開放用	GM용_60레벨 이블 마인드 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​รอย​คิด​ชั่วร้าย​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602058	86	861	6	1	0	0	18:card_icon_4034_1	0	0	2058	1	癔症粉丝	癔症粉絲	Hysterical Fan	ヒステリックファン	사생팬	แฟนคลับผู้คลั่งไคล้	GM用_用于解锁60级癔症粉丝	GM用_用於解鎖60級癔症粉絲	无翻译	GM_Lv.60ヒステリックファン開放用	GM용_60레벨 사생팬 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​แฟนคลับ​ผู้​คลั่งไคล้​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602059	86	861	6	1	0	0	18:card_icon_4041_1	0	0	2059	1	噬血魔女	噬血魔女	Bloodthirster	血狂いの魔女	서큐버스	ราชินีเลือด	GM用_用于解锁60级噬血魔女	GM用_用於解鎖60級噬血魔女	无翻译	GM_Lv.60血狂いの魔女開放用	GM용_60레벨 흡혈 마녀 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ราชินี​เลือด​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602060	86	861	6	1	0	0	18:card_icon_4043_1	0	0	2060	1	命运审判	命運審判	Fate's Judgment	運命の審判	페이트 저지먼트	ชะตาพิพากษา	GM用_用于解锁60级命运审判	GM用_用於解鎖60級命運審判	无翻译	GM_Lv.60運命の審判開放用	GM용_60레벨 페이트 저지먼트 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ชะตา​พิพากษา​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602061	86	861	6	1	0	0	18:card_icon_8002_1	0	0	2061	1	濒死血液	瀕死血液	Sanguine Death	アンデッドブラッド	다잉 블러드	โลหิตมรณา	GM用_用于解锁60级濒死血液	GM用_用於解鎖60級瀕死血液	无翻译	GM_Lv.60アンデッドブラッド開放用	GM용_60레벨 다잉 블러드 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​โลหิต​มร​ณาเล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602062	86	861	6	1	0	0	18:card_icon_109008_1	0	0	2062	1	致命音符	致命音符	One False Note	フォルティッシッシモ	포르티시모	เดธฮาร์โมนี	GM用_用于解锁60级致命音符	GM用_用於解鎖60級致命音符	无翻译	GM_Lv.60フォルティッシッシモ開放用	GM용_60레벨 포르티시모 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​เด​ธฮาร์​โม​นีเล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602063	86	861	6	1	0	0	18:card_icon_115008_1	0	0	2063	1	除障者	除障者	Bombshell	障害突破	옵타클 리무버	จอมกวาดล้าง	GM用_用于解锁60级除障者	GM用_用於解鎖60級除障者	无翻译	GM_Lv.60障害突破開放用	GM용_60레벨 옵타클 리무버 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ชนวน​กวาดล้าง​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602064	86	861	6	1	0	0	18:card_icon_117008_1	0	0	2064	1	秘域访客	秘域訪客	Mystic Visitor	シークレットビジター	시크릿 게스트	ผู้มาเยือนปริศนา	GM用_用于解锁60级秘域访客	GM用_用於解鎖60級秘域訪客	无翻译	GM_Lv.60シークレットビジター開放用	GM용_60레벨 시크릿 게스트 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ผู้มาเยือน​ปริศนา​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602065	86	861	6	1	0	0	18:card_icon_121008_1	0	0	2065	1	清道夫之夜	清道夫之夜	Purifier's Waltz	スカベンジャーズナイト	스케빈저 나이트	ค่ำคืนกวาดล้าง	GM用_用于解锁60级清道夫之夜	GM用_用於解鎖60級清道夫之夜	无翻译	GM_Lv.60スカベンジャーズナイト開放用	GM용_60레벨 스케빈저 나이트 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ค่ำคืน​กวาดล้าง​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602066	86	861	6	1	0	0	18:card_icon_127008_1	0	0	2066	1	碧魂灯	碧魂燈	Soul Lanterns	碧魂灯	벽혼등	โคมวิญญาณ	GM用_用于解锁60级碧魂灯	GM用_用於解鎖60級碧魂燈	无翻译	GM_Lv.60碧魂灯開放用	GM용_60레벨 벽혼등 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​โคม​วิญญาณ​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602067	86	861	6	1	0	0	18:card_icon_130008_1	0	0	2067	1	暗巷星火	暗巷星火	Ember in Dark	路地裏の火花	다크 레인 파이어	ประกายไฟทมิฬ	GM用_用于解锁60级暗巷星火	GM用_用於解鎖60級暗巷星火	无翻译	GM_Lv.60路地裏の火花開放用	GM용_60레벨 다크 레인 파이어 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​ประกายไฟ​ทมิฬ​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602068	86	861	6	1	0	0	18:card_icon_131008_1	0	0	2068	1	粉红风暴	粉紅風暴	Beauty Cutie	ピンクストーム	스트롱 핑크	พิงก์สตอร์ม	GM用_用于解锁60级粉红风暴	GM用_用於解鎖60級粉紅風暴	无翻译	GM_Lv.60ピンクストーム開放用	GM용_60레벨 스트롱 핑크 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​พิงก์​สตอร์ม​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602069	86	861	6	1	0	0	18:card_icon_103006_1	0	0	2069	1	疯人院	瘋人院	Bedlam	マッドハウス	정신병동	บุปผาแห่งความวุ่นวาย	GM用_用于解锁60级疯人院	GM用_用於解鎖60級瘋人院	无翻译	GM_Lv.60マッドハウス開放用	GM용_60레벨 정신병동 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​บุปผา​แห่ง​ความวุ่นวาย​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
8602070	86	861	6	1	0	0	18:card_icon_105004_1	0	0	2070	1	碎夜疾霆	碎夜疾霆	Thunderous Shatter	シャタードナイトサンダー	썬더 브레이크	สายฟ้ารัตติกาล	GM用_用于解锁60级碎夜疾霆	GM用_用於解鎖60級碎夜疾霆	无翻译	GM_Lv.60シャタードナイトサンダー開放用	GM용_60레벨 썬더 브레이크 해제 시 사용된다	สำหรับ​ GM_​ใช้​ใน​การ​ปลดล็อก​สายฟ้า​รัตติกาล​เล​เวล​ 60​	获得等级为60级的UR战斗员，若已有该战斗员且等级低于60级，则转化成100核心并返还原有战斗员的全部养成资源；若等于高于60级，则转化成100核心	獲得等級為60級的UR戰鬥員，若已有該戰鬥員且等級低於60級，則轉化成100核心並返還原有戰鬥員的全部養成資源；若等於高於60級，則轉化成100核心	Obtain a Lv.60 UR Combatant. If you already have this Combatant and the level of this Combatant is lower than 60, converts into 100 Cores and refunds all the progression materials for this Combatant. If the level of this Combatant is equal or greater than 60, converts into 100 Cores instead.	Lv.60のUR戦闘員を獲得する。当該戦闘員(Lv.60未満)を所持している場合、100個の核心に変換され、当該戦闘員に使用された育成資源が全て返還されます。Lv.60以上の場合は、100個の核心に変換されます。	60레벨의 UR 전투원을 획득할 수 있으며, 기존에 해당 전투원을 보유하고 있고, 60레벨 미만이라면, 코어 100개로 전환되며, 기존 전투원을 육성시에 사용된 재료를 모두 반환하며, 60레벨 이상이라면 코어 100개로 전환된다	รับ​ตัวละคร​ UR​ เล​เวล​ 60​ หาก​มี​ตัวละคร​นี้​อยู่แล้ว​และ​เล​เวล​ต่ำกว่า​ 60​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​ พร้อม​คืน​ทรัพยากร​การพัฒนา​ทั้งหมด​ หาก​มี​เล​เวล​ 60​ หรือ​สูง​กว่า​ จะ​เปลี่ยนเป็น​แกน​หลัก​ 100​ ชิ้น​
