messageId	isIcon	emoPath	head1	feHead2	head2	waitTime	isShowHint	isMe	status	备注	hash	head2Text	head2Text_zh_TW	head2Text_en_UK	head2Text_ja_JP	head2Text_ko_KR	head2Text_th_TH	text	text_zh_TW	text_en_UK	text_ja_JP	text_ko_KR	text_th_TH	feText	feText_zh_TW	feText_en_UK	feText_ja_JP	feText_ko_KR	feText_th_TH	head1Text	head1Text_zh_TW	head1Text_en_UK	head1Text_ja_JP	head1Text_ko_KR	head1Text_th_TH
1118			18:npc_icon_610_2	18:npc_icon_610_1	18:npc_icon_610_1	1	0	1	1		38710ab54cb3237f19eee1874b601a1c	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส	我的父亲刚才发消息问，怎么会作出这样的选择……是不是真的开窍了。	我的父親剛才發消息問，怎麼會作出這樣的選擇……是不是真的開竅了。	My father just messaged asking why I made such a choice... wondering if I've finally come to my senses.	先ほど、父もメッセージを送って聞いてきました。どうしてそのようなことをしたのか……本当に覚悟ができたのかと。	아버지께서 얼마 전에 메시지를 보내셔서 저에게 왜 이런 선택을 했냐고 하셨어요. 이번엔 정말 철이 들었냐고요.	เมื่อกี้คุณพ่อส่งข้อความมาถามว่า ทำไมถึงเลือกแบบนี้...หรือว่าจะคิดอะไรได้จริง ๆ แล้ว?	我的父亲刚才发消息问，怎么会作出这样的选择……是不是真的开窍了。	我的父親剛才發消息問，怎麼會作出這樣的選擇……是不是真的開竅了。	My father just messaged asking why I made such a choice... wondering if I've finally come to my senses.	先ほど、父もメッセージを送って聞いてきました。どうしてそのようなことをしたのか……本当に覚悟ができたのかと。	아버지께서 얼마 전에 메시지를 보내셔서 저에게 왜 이런 선택을 했냐고 하셨어요. 이번엔 정말 철이 들었냐고요.	เมื่อกี้คุณพ่อส่งข้อความมาถามว่า ทำไมถึงเลือกแบบนี้...เริ่มเข้าใจอะไรขึ้นมาแล้วหรือ	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส
1119			18:npc_icon_610_2	18:npc_icon_649_2	18:npc_icon_649_1	1	0	2	1		054e8dfc8a602679fde527eacfa8aa14	#playerName	#playerName	#playerName	#playerName	#playerName	#playerName	开窍？	開竅？	Come to your senses? 	覚悟？	철이 들었냐고?	เข้าใจ?	开窍？	開竅？	Come to your senses? 	覚悟？	철이 들었냐고?	เข้าใจแล้วเหรอ?	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส
1120			18:npc_icon_610_2	18:npc_icon_610_1	18:npc_icon_610_1	1	0	1	1		88fe433edf558c634bd239bfc5693339	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส	朗博曼在议会中也有一席。	朗博曼在議會中也有一席。	The Lebardmann family also holds a seat on the council.	エンパーマンも議会で一つの議席を持っています。	엠퍼만 가문은 의회에 한 석을 보유하고 있어요	ตระกูลแลมเบอร์แมนก็มีที่นั่งในสภาด้วย	朗博曼在议会中也有一席。	朗博曼在議會中也有一席。	The Lebardmann family also holds a seat on the council.	エンパーマンも議会で一つの議席を持っています。	엠퍼만 가문은 의회에 한 석을 보유하고 있어요	ตระกูลแลมเบอร์แมนก็มีที่นั่งในสภาด้วย	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส
1121			18:npc_icon_610_2	18:npc_icon_610_1	18:npc_icon_610_1	1	0	1	1		ec2403ddf817d424d46528bfa042dce9	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส	过去我一直逃避着身份的重量，所以对将来或许会成为议员这件事也不太挂心。	過去我一直逃避著身份的重量，所以對將來或許會成為議員這件事也不太掛心。	I always avoided the burden of my family name, so I never really thought about possibly becoming a Legislator someday.	私はずっと、エンパーマンの重さを避け続け、将来、議員になるかもしれないことに対して、あまり気にしてこなかったのです。	예전의 저는 신분의 무게를 지는 것을 피하고 있었고, 의원이 되는 일 같은 것에는 전혀 관심을 두지 않았어요	ที่ผ่านมาฉันหลบเลี่ยงความรับผิดชอบในฐานะทายาทมาตลอด เลยไม่ค่อยสนใจเรื่องที่ว่าสักวันอาจต้องเป็นสมาชิกสภา	过去我一直逃避着身份的重量，所以对将来或许会成为议员这件事也不太挂心。	過去我一直逃避著身份的重量，所以對將來或許會成為議員這件事也不太掛心。	I always avoided the burden of my family name, so I never really thought about possibly becoming a Legislator someday.	私はずっと、エンパーマンの重さを避け続け、将来、議員になるかもしれないことに対して、あまり気にしてこなかったのです。	예전의 저는 신분의 무게를 지는 것을 피하고 있었고, 의원이 되는 일 같은 것에는 전혀 관심을 두지 않았어요	ที่ผ่านมาฉันหลบเลี่ยงความรับผิดชอบในฐานะทายาทมาตลอด เลยไม่ค่อยสนใจเรื่องที่ว่าสักวันอาจต้องเป็นสมาชิกสภา	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส
1122			18:npc_icon_610_2	18:npc_icon_610_1	18:npc_icon_610_1	1	0	1	1		9ddb6d240d0fc3d094e2a9a601a1bb84	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส	现在忽然想，如果早些面对……会不会现在就能更好地帮助小队，帮助新海市呢。	現在忽然想，如果早些面對……會不會現在就能更好地幫助小隊，幫助新海市呢。	And now I’m wondering, if I had faced it earlier... maybe I could be doing more to help the squad and the city by now.	でもふと思ったんです、もし早めに向き合ったら……チームや新海市のためにもっと役に立てるのでは？	지금 다시 생각해보면, 어쩌면 조금 더 빨리 이 일에 대해서 관심을 가졌다면...  지금쯤이면 좀 더 편하게 팀을 돕고 뉴오션 시티를 도울 수 있지 않았을까 하고요.	ตอนนี้นึกขึ้นมาได้ว่า ถ้าเผชิญหน้ากับมันเร็วกว่านี้...ป่านนี้ฉันอาจจะช่วยเหลือทีมและแคทโตะ ซิตี้ได้ดีกว่านี้หรือเปล่านะ	现在忽然想，如果早些面对……会不会现在就能更好地帮助小队，帮助新海市呢。	現在忽然想，如果早些面對……會不會現在就能更好地幫助小隊，幫助新海市呢。	And now I’m wondering, if I had faced it earlier... maybe I could be doing more to help the squad and the city by now.	でもふと思ったんです、もし早めに向き合ったら……チームや新海市のためにもっと役に立てるのでは？	지금 다시 생각해보면, 어쩌면 조금 더 빨리 이 일에 대해서 관심을 가졌다면...  지금쯤이면 좀 더 편하게 팀을 돕고 뉴오션 시티를 도울 수 있지 않았을까 하고요.	ตอนนี้นึกขึ้นมาได้ว่า ถ้าเผชิญหน้ากับมันเร็วกว่านี้...ป่านนี้ฉันอาจจะช่วยเหลือทีมและแคทโตะ ซิตี้ได้ดีกว่านี้หรือเปล่านะ	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส
1123			18:npc_icon_610_2	18:npc_icon_610_1	18:npc_icon_610_1	1	1	1	1		9a7fc3361c2fc07ecb31d1fd595fb873	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส	不过……请当我只是一时间感慨万千吧？希望这次能够顺利。	不過……請當我只是一時間感慨萬千吧？希望這次能夠順利。	But… I guess, this is just me having a moment of reflection. Fingers crossed things work out this time.	でも……ちょっと感慨深かっただけなので、皆さん、お気になさらず。今回の計画、うまくいくといいですね。	하지만... 이것도 제가 시간에 대한 아쉬움 때문이겠죠. 이번엔 확실히 순조롭길 바라고 있어요	แต่ว่า...ขอให้คิดว่าฉันแค่รู้สึกสะเทือนใจชั่วครู่แล้วกันนะคะ? หวังว่าครั้งนี้ทุกอย่างจะราบรื่น	不过……请当我只是一时间感慨万千吧？希望这次能够顺利。	不過……請當我只是一時間感慨萬千吧？希望這次能夠順利。	But… I guess, this is just me having a moment of reflection. Fingers crossed things work out this time.	でも……ちょっと感慨深かっただけなので、皆さん、お気になさらず。今回の計画、うまくいくといいですね。	하지만... 이것도 제가 시간에 대한 아쉬움 때문이겠죠. 이번엔 확실히 순조롭길 바라고 있어요	แต่ว่า...ขอให้คิดว่าฉันแค่รู้สึกสะเทือนใจชั่วครู่แล้วกันนะคะ? หวังว่าครั้งนี้ทุกอย่างจะราบรื่น	战斗员特莉丝	戰鬥員特莉絲	Combatant Triss	戦闘員トリス	전투원 트리스	เอเจนต์ทริส
1124			18:npc_icon_494_1	18:npc_icon_494_1	18:npc_icon_494_1	1	0	1	1	1016011	239d50ec90bbbf9366826068f4eb6dfd	安雅	安雅	Anja	アンヤ	아냐	อันยา	调查官，您可真是雷厉风行啊，一天之内就把黑客抓到手了。	調查官，您可真是雷厲風行啊，一天之內就把駭客抓到手了。	Well, Inspector, you sure work fast! Caught that hacker in just one day. 	調査官はさすが仕事がはやいわね、一日でハッカーを捕まえるなんて。	조사관님, 역시 빠르시군요. 하루 안에 해커를 모두 잡다니	คุณผู้ตรวจการจัดการได้เร็วมากเลยนะคะ จับแฮกเกอร์ได้ภายในวันเดียวเลย	调查官，您可真是雷厉风行啊，一天之内就把黑客抓到手了。	調查官，您可真是雷厲風行啊，一天之內就把駭客抓到手了。	Well, Inspector, you sure work fast! Caught that hacker in just one day. 	調査官はさすが仕事がはやいわね、一日でハッカーを捕まえるなんて。	조사관님, 역시 빠르시군요. 하루 안에 해커를 모두 잡다니	คุณผู้ตรวจการทำได้เร็วมากเลยนะคะ จับแฮกเกอร์ได้ภายในวันเดียว	安雅	安雅	Anja	アンヤ	아냐	อันยา
1125			18:npc_icon_494_1	18:npc_icon_649_2	18:npc_icon_649_1	1	0	2	1		423cb557b84c162ea16a77e1bee69010	#playerName	#playerName	#playerName	#playerName	#playerName	#playerName	时间紧迫。	時間緊迫。	We're running out of time.	時間がない。	시간이 급하니까	เวลาใกล้จะหมดแล้ว	时间紧迫。	時間緊迫。	We're running out of time.	時間がない。	시간이 급하니까	เวลาน้อยนะ	安雅	安雅	Anja	アンヤ	아냐	อันยา
1126			18:npc_icon_494_1	18:npc_icon_649_2	18:npc_icon_649_1	1	0	2	1		cf5594f41ea07608e1b8b1c3a3ec1463	#playerName	#playerName	#playerName	#playerName	#playerName	#playerName	数据销毁的演示视频我们已经录好了，接下来就辛苦安雅你了。	資料銷毀的演示影片我們已經錄好了，接下來就辛苦安雅你了。	The demonstration video for data destruction is all set up, Anja. We have to rely on you now.	データ破壊のデモ動画はもう撮っておいた。次はアンヤ、あなたに頼む。	데이터 삭제 관련 영상은 우리가 찍어놨어. 그럼 이번에도 아냐가 고생 좀 해줘	เราถ่ายวิดีโอสาธิตการทำลายข้อมูลเสร็จแล้ว ต่อจากนี้ก็ฝากอันยาด้วยนะ	数据销毁的演示视频我们已经录好了，接下来就辛苦安雅你了。	資料銷毀的演示影片我們已經錄好了，接下來就辛苦安雅你了。	The demonstration video for data destruction is all set up, Anja. We have to rely on you now.	データ破壊のデモ動画はもう撮っておいた。次はアンヤ、あなたに頼む。	데이터 삭제 관련 영상은 우리가 찍어놨어. 그럼 이번에도 아냐가 고생 좀 해줘	วิดีโอสาธิตการทำลายข้อมูลเราถ่ายเสร็จแล้ว ต่อจากนี้ก็ฝากอันยาด้วยนะ	安雅	安雅	Anja	アンヤ	아냐	อันยา
1127			18:npc_icon_494_1	18:npc_icon_494_1	18:npc_icon_494_1	1	0	1	1		68b193a6486ef4d167e78d93b566f135	安雅	安雅	Anja	アンヤ	아냐	อันยา	没问题~	沒問題~	Leave it to me.	オッケ～	알겠어요~	ไม่มีปัญหาค่ะ~	没问题~	沒問題~	Leave it to me.	オッケ～	알겠어요~	ไม่มีปัญหาค่ะ~	安雅	安雅	Anja	アンヤ	아냐	อันยา
1128			18:npc_icon_494_1	18:npc_icon_494_1	18:npc_icon_494_1	1	0	1	1		9c0318322cecefe37cfdbef40fb169b8	安雅	安雅	Anja	アンヤ	아냐	อันยา	我保证，今夜所有的新海市民，都会听着调查官的声音，来学着保护自己的信息安全呢。	我保證，今夜所有的新海市民，都會聽著調查官的聲音，來學著保護自己的資訊安全呢。	I promise that tonight, all the citizens of this city will hear your voice and learn how to protect their information security.	約束するわ。今夜、全新海市民は、調査官のお声に耳を傾け、自分の情報を守る方法を身につけるわ。	오늘 안에 모든 뉴오션 시티의 시민이 조사관의 목소리를 듣고 자신의 정보를 어떻게 보호할 것인지에 대해 배우게 해드리죠	ฉันรับรองว่าคืนนี้ชาวแคทโตะ ซิตี้ ทุกคนจะได้ฟังเสียงของคุณผู้ตรวจการ และได้เรียนรู้วิธีการป้องกันข้อมูลส่วนตัวแน่นอนค่ะ	我保证，今夜所有的新海市民，都会听着调查官的声音，来学着保护自己的信息安全呢。	我保證，今夜所有的新海市民，都會聽著調查官的聲音，來學著保護自己的資訊安全呢。	I promise that tonight, all the citizens of this city will hear your voice and learn how to protect their information security.	約束するわ。今夜、全新海市民は、調査官のお声に耳を傾け、自分の情報を守る方法を身につけるわ。	오늘 안에 모든 뉴오션 시티의 시민이 조사관의 목소리를 듣고 자신의 정보를 어떻게 보호할 것인지에 대해 배우게 해드리죠	ฉันรับรองว่าคืนนี้ชาวแคทโตะทุกคนจะได้ฟังเสียงของคุณผู้ตรวจการ และได้เรียนรู้วิธีการป้องกันข้อมูลส่วนตัวแน่นอนค่ะ	安雅	安雅	Anja	アンヤ	아냐	อันยา
1129			18:npc_icon_494_1	18:npc_icon_649_2	18:npc_icon_649_1	1	1	2	1		58e51c2600514334f472067c7aa6b87a	#playerName	#playerName	#playerName	#playerName	#playerName	#playerName	……只是普通的演示而已。	……只是普通的演示而已。	That's a bit over the top… It's just a demonstration video.	……普通の実演動画だよな？	...그냥 일반적인 시연 영상이야	...ก็แค่การสาธิตธรรมดาเท่านั้นแหละ	……只是普通的演示而已。	……只是普通的演示而已。	That's a bit over the top… It's just a demonstration video.	……普通の実演動画だよな？	...그냥 일반적인 시연 영상이야	...แค่การสาธิตธรรมดาเท่านั้นแหละ	安雅	安雅	Anja	アンヤ	아냐	อันยา
1130			18:npc_icon_644_1	18:npc_icon_611_1	18:npc_icon_611_1	1	0	1	1	1016111	e13d62a32b471e8c38fc9c71d11fd830	战斗员南弥生	戰鬥員南彌生	Combatant Minami	戦闘員南弥生	전투원 미나미	เอเจนต์มินามิ	——调查官！	——調查官！	—Inspector!	調査官！	——조사관!	คุณผู้ตรวจการ!	——调查官！	——調查官！	—Inspector!	調査官！	——조사관!	คุณผู้ตรวจการ!	内部通讯	內部通訊	Intercom device	内部通信	내부 통신	การสื่อสารภายใน
1131			18:npc_icon_644_1	18:npc_icon_611_1	18:npc_icon_611_1	1	0	1	1		2e24d7b2e10f184d413fb32f37f21a23	战斗员南弥生	戰鬥員南彌生	Combatant Minami	戦闘員南弥生	전투원 미나미	เอเจนต์มินามิ	纯黑者三区发生暴乱，请紧急前往支援！	純黑者三區發生暴亂，請緊急前往支援！	We need support urgently! There's a riot in Darkrift Zone Three!	純黒者3区で暴動事件発生、緊急で支援に向かってください！	다크리프트 3구역에서 폭동이 일어났어. 긴급 지원이 필요해!	เกิดจลาจลในเขต 3 ของเงาพาโธซิส ขอความช่วยเหลือด่วน!	纯黑者三区发生暴乱，请紧急前往支援！	純黑者三區發生暴亂，請緊急前往支援！	We need support urgently! There's a riot in Darkrift Zone Three!	純黒者3区で暴動事件発生、緊急で支援に向かってください！	다크리프트 3구역에서 폭동이 일어났어. 긴급 지원이 필요해!	เกิดจลาจลในเขต 3 ของเงาพาโธซิส ขอความช่วยเหลือด่วน!	内部通讯	內部通訊	Intercom device	内部通信	내부 통신	การสื่อสารภายใน
1132			18:npc_icon_644_1	18:npc_icon_611_1	18:npc_icon_611_1	1	1	1	1		46325ed0d1d60320583872df47662c7f	战斗员南弥生	戰鬥員南彌生	Combatant Minami	戦闘員南弥生	전투원 미나미	เอเจนต์มินามิ	逸散的情绪粒子浓度过高，部分医疗人员已经陷入昏迷，情况万分紧急！	逸散的情緒粒子濃度過高，部分醫療人員已經陷入昏迷，情況萬分緊急！	The P-values are dangerously high, and some medical personnel have already fallen into comas. It's getting serious!	拡散したエモーション粒子の濃度が極めて高く、一部の医療スタッフが気絶した。緊急事態だ！	음산한 이모션 파티클 농도가 너무 짙어, 일부 의료진도 혼수 상태에 빠졌어, 상황은 아주 긴급해!	ความเข้มข้นของอนุภาคพาโธสที่รั่วไหลสูงเกินไป บุคลากรทางการแพทย์บางส่วนหมดสติไปแล้ว สถานการณ์วิกฤติมากค่ะ!	逸散的情绪粒子浓度过高，部分医疗人员已经陷入昏迷，情况万分紧急！	逸散的情緒粒子濃度過高，部分醫療人員已經陷入昏迷，情況萬分緊急！	The P-values are dangerously high, and some medical personnel have already fallen into comas. It's getting serious!	拡散したエモーション粒子の濃度が極めて高く、一部の医療スタッフが気絶した。緊急事態だ！	음산한 이모션 파티클 농도가 너무 짙어, 일부 의료진도 혼수 상태에 빠졌어, 상황은 아주 긴급해!	ความเข้มข้นของอนุภาคพาโธสที่รั่วไหลสูงเกินไป บุคลากรทางการแพทย์บางส่วนหมดสติไปแล้ว สถานการณ์วิกฤติมากค่ะ!	内部通讯	內部通訊	Intercom device	内部通信	내부 통신	การสื่อสารภายใน
1133			18:npc_icon_609_1	18:npc_icon_609_1	18:npc_icon_609_1	1	0	1	1		273e320daedd5ced916f33d6d6b2f6ea	艾可	艾可	Echo	アイコ	에코	เอคโค	嘿嘿，艾可知道调查官是想通过这种方式降低希尔达的警惕性……	嘿嘿，艾可知道調查官是想通過這種方式降低希爾達的警惕性……	Hey, I know Inspector's trying to get Hilda to lower her guard…	ふふん、そうやってヒルダーのやつを油断させるつもりでしょ、アイコにはわかってるニャ…	헤헤. 에코는 조사관님이 이런 방식으로 힐다의 경계성을 알릴지 알고 있었다구...	ฮิๆ เอคโครู้นะว่าคุณผู้ตรวจการตั้งใจจะใช้วิธีนี้เพื่อลดความระวังตัวของฮิลดา...	嘿嘿，艾可知道调查官是想通过这种方式降低希尔达的警惕性……	嘿嘿，艾可知道調查官是想通過這種方式降低希爾達的警惕性……	Hey, I know Inspector's trying to get Hilda to lower her guard…	ふふん、そうやってヒルダーのやつを油断させるつもりでしょ、アイコにはわかってるニャ…	헤헤. 에코는 조사관님이 이런 방식으로 힐다의 경계성을 알릴지 알고 있었다구...	ฮิๆ เอคโครู้นะว่าคุณผู้ตรวจการอยากจะลดการระวังตัวของฮิลดาด้วยวิธีนี้...	艾可	艾可	Echo	アイコ	에코	เอคโค
1134			18:npc_icon_609_1	18:npc_icon_609_1	18:npc_icon_609_1	1	1	1	1		c807f1fb35f140e360ee2e0efed69783	艾可	艾可	Echo	アイコ	에코	เอคโค	但如果有危险，千万别逞强，一定要告诉艾可哦！	但如果有危險，千萬別逞強，一定要告訴艾可哦！	But if there's any danger, don't try to be a hero—make sure to tell me!	でも、身の危険を感じたらすぐにアイコに教えてね、強がっちゃだめだよ！	하지만 위험한 상황이라면 버티지 말고, 에코한테 알려주라구!	แต่ถ้ามีอันตราย อย่าฝืนเลยนะคะ ต้องบอกเอคโคด้วยล่ะ!	但如果有危险，千万别逞强，一定要告诉艾可哦！	但如果有危險，千萬別逞強，一定要告訴艾可哦！	But if there's any danger, don't try to be a hero—make sure to tell me!	でも、身の危険を感じたらすぐにアイコに教えてね、強がっちゃだめだよ！	하지만 위험한 상황이라면 버티지 말고, 에코한테 알려주라구!	แต่ถ้ามีอันตราย อย่าฝืนเลยนะคะ ต้องบอกเอคโคด้วยล่ะ!	艾可	艾可	Echo	アイコ	에코	เอคโค
1135			18:npc_icon_493_1	18:npc_icon_493_1	18:npc_icon_493_1	1	0	1	1		13d0a67e00f3e5860dda3da4584e929c	守护最好的丑猫殿	守護最好的醜貓殿	Guardian_of_The_Goofy_Cat	ぶさにゃん殿下最高	커글리 전하 수호자	คนเฝ้าบ้านเจ้าเหมียวขี้เหร่	你也发现了吧，那个希尔达不太对劲！\n你为了帮本小姐调查竟然不顾危险，真是太乱来了！	你也發現了吧，那個希爾達不太對勁！\n你為了幫本小姐調查竟然不顧危險，真是太亂來了！	You've noticed it too, haven't you? There's something off about Hilda!\nYou even risked your safety to help me investigate—why would you do that?!	あんたも気づいただろう、あのヒルダーってやつ、明らかに怪しい！\nそういえばあんたときら、調査のためにあんな危ないことをするなんて！無茶しすぎよ！	이 몸을 위해서 이렇게 위험을 감수하고 조사를 하다니, 정말 무모하네!	คุณก็สังเกตเห็นใช่ไหม ว่าฮิลด้าคนนั้นดูแปลกๆ! คุณยอมเสี่ยงอันตรายเพื่อช่วยฉันสืบเลยเหรอ บ้าบิ่นจริงๆ!	你也发现了吧，那个希尔达不太对劲！\n你为了帮本小姐调查竟然不顾危险，真是太乱来了！	你也發現了吧，那個希爾達不太對勁！\n你為了幫本小姐調查竟然不顧危險，真是太亂來了！	You've noticed it too, haven't you? There's something off about Hilda!\nYou even risked your safety to help me investigate—why would you do that?!	あんたも気づいただろう、あのヒルダーってやつ、明らかに怪しい！\nそういえばあんたときら、調査のためにあんな危ないことをするなんて！無茶しすぎよ！	이 몸을 위해서 이렇게 위험을 감수하고 조사를 하다니, 정말 무모하네!	คุณก็สังเกตเห็นใช่ไหม ว่าฮิลด้าคนนั้นดูแปลกๆ! คุณช่วยฉันสืบโดยไม่คำนึงถึงอันตรายเลย บ้าจริงๆ!	守护最好的丑猫殿	守護最好的醜貓殿	Guardian_of_The_Goofy_Cat	ぶさにゃん殿下最高	커글리 전하 수호자	คนเฝ้าบ้านเจ้าเหมียวขี้เหร่
1136			18:npc_icon_493_1	18:npc_icon_493_1	18:npc_icon_493_1	1	1	1	1		65230355a777cf435e6b57ebf27656fb	守护最好的丑猫殿	守護最好的醜貓殿	Guardian_of_The_Goofy_Cat	ぶさにゃん殿下最高	커글리 전하 수호자	คนเฝ้าบ้านเจ้าเหมียวขี้เหร่	虽然本小姐相信你的能力，但是，万一遇到困难就老实和我开口吧，本小姐可是很大度的！	雖然本小姐相信你的能力，但是，萬一遇到困難就老實和我開口吧，本小姐可是很大度的！	Even though I trust you, if you run into any trouble, be honest and tell me right away. I'm here to help!	別にあなたの能力を否定しているわけじゃないんだけど、何か困ったことがあったら素直に言ってよね。このエリナ、とことん力を貸してあげるわ。	이 몸도 너의 능력을 믿긴 하지만, 문제가 생긴다면 직접 말하라고, 이 몸은 원래 대단하니까!	แม้ว่าฉันจะเชื่อมั่นในความสามารถของคุณ แต่ถ้าเจอปัญหาก็บอกฉันตรงๆ นะ ฉันใจกว้างมากเลยนะ!	虽然本小姐相信你的能力，但是，万一遇到困难就老实和我开口吧，本小姐可是很大度的！	雖然本小姐相信你的能力，但是，萬一遇到困難就老實和我開口吧，本小姐可是很大度的！	Even though I trust you, if you run into any trouble, be honest and tell me right away. I'm here to help!	別にあなたの能力を否定しているわけじゃないんだけど、何か困ったことがあったら素直に言ってよね。このエリナ、とことん力を貸してあげるわ。	이 몸도 너의 능력을 믿긴 하지만, 문제가 생긴다면 직접 말하라고, 이 몸은 원래 대단하니까!	แม้ว่าฉันจะเชื่อมั่นในความสามารถของคุณ แต่ถ้าเจอปัญหาก็บอกฉันตรงๆ นะ ฉันใจกว้างมากเลยนะ!	守护最好的丑猫殿	守護最好的醜貓殿	Guardian_of_The_Goofy_Cat	ぶさにゃん殿下最高	커글리 전하 수호자	คนเฝ้าบ้านเจ้าเหมียวขี้เหร่
1137			18:npc_icon_609_1	18:npc_icon_609_1	18:npc_icon_609_1	1	0	1	1		f77d3e1d1c888e8de150526325d6b3fc	艾可	艾可	Echo	アイコ	에코	เอคโค	调查官，你放心吧！我从艾琳娜那里又要了几封原件，已经让可可赶紧去分析信封的成分了！	調查官，你放心吧！我從艾琳娜那裡又要了幾封原件，已經讓可可趕緊去分析信封的成分了！	Inspector, don't worry! I got a few more original envelopes from Erina. I've asked Cody to analyze them!	安心して、調査官！エリナからもう何枚の手紙をもらったんだ、今ココに封筒の成分を調べさせてるニャ。	조사관님, 걱정하지 마! 내가 에리나한테서 또 원본 몇 개를 받아와서 코코한테 부탁해서 봉투의 성분을 분석 중이야	คุณผู้ตรวจการ ไม่ต้องห่วงค่ะ! ฉันขอต้นฉบับจดหมายจากเอรินามาอีกหลายฉบับ ให้โคโค่รีบไปวิเคราะห์ส่วนประกอบของซองแล้ว!	调查官，你放心吧！我从艾琳娜那里又要了几封原件，已经让可可赶紧去分析信封的成分了！	調查官，你放心吧！我從艾琳娜那裡又要了幾封原件，已經讓可可趕緊去分析信封的成分了！	Inspector, don't worry! I got a few more original envelopes from Erina. I've asked Cody to analyze them!	安心して、調査官！エリナからもう何枚の手紙をもらったんだ、今ココに封筒の成分を調べさせてるニャ。	조사관님, 걱정하지 마! 내가 에리나한테서 또 원본 몇 개를 받아와서 코코한테 부탁해서 봉투의 성분을 분석 중이야	คุณผู้ตรวจการ ไม่ต้องห่วงค่ะ! ฉันขอต้นฉบับจดหมายจากเอรินามาอีกหลายฉบับ ให้โคโค่รีบไปวิเคราะห์ส่วนประกอบของซองแล้ว!	艾可	艾可	Echo	アイコ	에코	เอคโค
1138			18:npc_icon_609_1	18:npc_icon_609_1	18:npc_icon_609_1	1	1	1	1		21905acab2f2979454f0836785652832	艾可	艾可	Echo	アイコ	에코	เอคโค	你在旧城区也要注意安全喵~！	你在舊城區也要注意安全喵~！	Be careful in Oldtown!	調査官も、オールドタウンにいる時は、ちゃんと気をつけて行動してね！	그러니까 조사관님도 구시가지에서 조심해야 해~!	ระวังตัวด้วยนะคะตอนอยู่ในเขตเมืองโบราณน่ะเมี้ยว~!	你在旧城区也要注意安全喵~！	你在舊城區也要注意安全喵~！	Be careful in Oldtown!	調査官も、オールドタウンにいる時は、ちゃんと気をつけて行動してね！	그러니까 조사관님도 구시가지에서 조심해야 해~!	ระวังตัวด้วยนะคะตอนอยู่ในเขตเมืองโบราณเมี้ยว~!	艾可	艾可	Echo	アイコ	에코	เอคโค
1139			18:npc_icon_388_1	18:npc_icon_388_1	18:npc_icon_388_1	1	1	1	1		bb3ef14831e2e484890f5f589622efd9	喵财神驾到	喵財神駕到	Fortune_Cat	招き猫参上	재물의 냥신 등장	เทพเหมียวแห่งโชคลาภ	您好！Ling-M开台了！\n【「诅咒信」之迷？-NeKoTube直播】	您好！Ling-M開台了！\n【「詛咒信」之迷？-NeKoTube直播】	Hello! You're listening to the Linn-M podcast!\n[Cursed Letter Mystery — NeKoTube Live]	Ling-Mは配信を開始しました。\n【「呪われた手紙」の伝説？ーNekoTubeライブ配信】	[ [저주의 편지]의 수수께끼? -냥튜브 라이브]	สวัสดีค่ะ! Linn-M เริ่มแล้วนะคะ! 【ปริศนา "จดหมายคำสาป" ?-NeKoTube ไลฟ์】	您好！Ling-M开台了！\n【「诅咒信」之迷？-NeKoTube直播】	您好！Ling-M開台了！\n【「詛咒信」之迷？-NeKoTube直播】	Hello! You're listening to the Linn-M podcast!\n[Cursed Letter Mystery — NeKoTube Live]	Ling-Mは配信を開始しました。\n【「呪われた手紙」の伝説？ーNekoTubeライブ配信】	[ [저주의 편지]의 수수께끼? -냥튜브 라이브]	สวัสดีค่ะ! Linn-M เริ่มแล้วนะคะ! 【ปริศนา "จดหมายคำสาป" ?-NeKoTube ไลฟ์】	喵财神驾到	喵財神駕到	Fortune_Cat	招き猫参上	재물의 냥신 등장	เทพเหมียวแห่งโชคลาภ
1140	1	77:chat_expression_310029	18:npc_icon_642_1	18:npc_icon_609_1	18:npc_icon_609_1	1	0	1	1			战斗员艾可	戰鬥員艾可	Combatant Echo	戦闘員アイコ	전투원 에코	เอเจนต์เอคโค													贝克猫小队	貝克貓小隊	Baker Squad	チャット・ベイカーキャット	베이커캣팀	ทีมเบเกอร์
