groupId	startId	timelinePath	Is2D	status	hash	title	title_zh_TW	title_en_UK	title_ja_JP	title_ko_KR	title_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
3011243	1		0	1		消失的幻梦	消失的幻夢	The Vanishing Dream	消えゆく夢	사라진 꿈	ความฝันที่หายไป	你们打败了黑影，也成功地破坏了钟楼。而那个蓝发猫族对你们破坏钟楼的行为非常愤怒。	你們打敗了黑影，也成功地破壞了鐘樓。而那個藍髮貓族對你們破壞鐘樓的行為非常憤怒。	You defeat the shadow and successfully dismantle the clock tower, much to the fury of the blue-haired Felinian.	あなたたちは黒い影を打ち破り、時計台を破壊できた。青い髪のフェリニアンスは、あなたたちが鐘楼を壊したことにとても怒っている。	검은 그림자를 해치운 여러분은 시계탑을 성공적으로 파괴했다. 하지만 그 파란 머리 캣족은 여러분이 시계탑을 파괴한 것에 대해서 매우 화가 났다.	พวกคุณ​เอาชนะ​เงา​สี​ดำ​ได้​ และ​ทำลาย​หอระฆัง​สำเร็จ​ แต่​แมว​สาว​ผม​สี​ฟ้า​โกรธ​มาก​ที่​พวกคุณ​ทำลาย​หอระฆัง​
3011250	1		0	1		交易	交易	The Deal	取引	거래	การแลกเปลี่ยน	为了实现自己的目的，雅波伦答应了神秘黑影提出的交易，最终在他的帮助下创造了幻境。	為了實現自己的目的，雅波倫答應了神秘黑影提出的交易，最終在他的幫助下創造了幻境。	To achieve her own goals, Jarvon had made a deal with the mysterious shadow, who helped her create this illusion.	ヤポロンは目的を実現するため、神秘的な黒い影が提示した取引に同意し、その助けを得て幻の世界を創造した。	자기의 목적을 달성하기 위해 아폴론은 수상한 검은 그림자와 거래했고, 결국 그의 도움을 받고 비경을 만들어냈다.	เพื่อให้​บรรลุเป้าหมาย​ของ​ตน​ ฮาร์วอน​จึง​ทำ​ข้อตกลง​กับ​เงา​สี​ดำ​ลึกลับ​ และ​สุดท้าย​ก็​สร้าง​ภาพลวง​ขึ้น​ด้วย​ความช่วยเหลือ​ของ​มัน​
3011261	1		0	1		重逢的二人	重逢的二人	A Reunion of Two	再会した二人	다시 만난 두 사람	การพบกันอีกครั้งของสองคน	贝斯特的出现打破了僵局，你们这才知道雅波伦原来是她的同伴，这场「闹剧」也随之落下帷幕。但刚刚回店的你们发现，暴饮又在偷喝酒……	貝斯特的出現打破了僵局，你們這才知道雅波倫原來是她的同伴，這場「鬧劇」也隨之落下帷幕。但剛剛回店的你們發現，暴飲又在偷喝酒……	The stalemate is broken by Best's arrival. You learn that Jarvon is her companion, and the farce comes to an end. Yet, back at the shop, you discover Gorin at it again, sneaking a drink.	ベストが現れ、ヤポロンが彼女の仲間であることを知る。この「茶番劇」も幕を閉じた。店に戻ると、暴飲王子がまたお酒を盗み飲みしていた……	바스테트가 나타나니 대치 상태에서 벗어났고, 여러분은 아폴론이 그녀의 동료라는 것을 알게 돼어 이 「소란」도 막을 내리게됐다. 하지만 가게에 돌아온 여러분이 발견한 것은 주귀가 몰래 술을 마시고 있다는 것이었다... 	การ​ปรากฏตัว​ของ​เบสต์​ทำให้​สถานการณ์​คลี่คลาย​ พวกคุณ​ถึง​ได้​รู้​ว่า​ฮาร์วอน​เป็น​เพื่อนร่วมงาน​ของ​เธอ​ "​ละคร​ตลก​"​ นี้​จึง​จบ​ลง​ แต่​เมื่อ​พวกคุณ​กลับมา​ที่​ร้าน​ กลับ​พบ​ว่า​โกริน​กำลัง​ขโมย​เหล้า​อีกแล้ว​...​
3011263	1		0	1		成功逃脱	成功逃脫	Successful Escape	脱出成功	성공적인 탈출	หลบหนีสำเร็จ	战斗没有持续多久，暴饮又一次逃跑了。	戰鬥沒有持續多久，暴飲又一次逃跑了。	The fight is short-lived; Gorin escapes once more.	戦いは長くは続かず、暴飲王子は再び逃げおおせた。	전투가 시작된지 얼마지나지 않아서 주귀는 다시 도망쳤다.	การต่อสู้​จบ​อย่าง​รวดเร็ว​ โกริน​หนี​ไป​อีกครั้ง​
3011271	1		0	1		奇怪的旧城区	奇怪的舊城區	The Strange Oldtown	奇妙なオールドタウン	이상한 구시가지	เขตเมืองโบราณที่ประหลาด	跟丢了暴饮的你们发现，旧城区的居民明明正在被傀袭击，却没有人逃跑或者反抗……？	跟丟了暴飲的你們發現，舊城區的居民明明正在被傀襲擊，卻沒有人逃跑或者反抗……？	In pursuit of Gorin, you end up in Oldtown. Shockingly, locals are under Anomaly assault yet put up no fight...	暴飲王子を見失ったあなたたちは、オールドタウンの住民が傀に襲われているのを見かけるが、なぜか誰も逃げたり、抵抗したりしないことに気付く。	주귀를 놓친 여러분이 구시가지에서 한 주민이 퍼펫에게 쫓겼지만 도망가는 사람과 반항하는 사람이 없다는 것을 발견했다	พวกคุณ​ที่​ตาม​โกริน​ไม่​ทัน​ พบ​ว่า​ชาวเมือง​ใน​เขตเมือง​โบราณ​กำลัง​ถูก​หุ่นเชิด​โจมตี​ แต่กลับ​ไม่​มี​ใคร​หนี​หรือ​ต่อต้าน​...?​
3011273	1		0	1		女神的邀请	女神的邀請	A Goddess's Invitation	女神の誘い	여신의 초대	คำเชิญของเทพธิดา	解决了傀化物之后，你们的面前出现了自称女神信使的帕蒂和丝卡蕾特，她们将带你们去见这片土地的女神——杜尔迦。	解決了傀化物之後，你們的面前出現了自稱女神信使的帕蒂和絲卡蕾特，她們將帶你們去見這片土地的女神——杜爾迦。	After dealing with the Anomalies, you encounter Patty and Scarlett, who claim to be messengers of the Goddess. They are to escort you to Durgaa, the deity of this land.	傀化物を倒した後、女神の使者と名乗るパティとスカーレットが現れ、この土地の女神デュルガに会いにつれて行ってくれると言われた。	퍼펫화 개체를 해결한 후 여러분 앞에 자칭 여신이라고 하는 패티와 스칼렛이 나타났고, 그녀들이 여러분을 이 땅의 여신인 두르가에게 데려갔다.	หลัง​จัดการ​กับ​หุ่นเชิด​ได้​แล้ว​ แพ​ตตี้​และ​สการ์เลตต์​ที่​อ้างว่า​เป็น​ผู้ส่งสาร​ของ​เทพี​ก็​ปรากฏตัว​ต่อหน้า​พวกคุณ​ พวก​เธอ​จะ​พา​พวกคุณ​ไป​พบ​เทพี​แห่ง​ดินแดน​นี้​—​ทูร์​กา​
3011280	1		0	1		女神的请求	女神的請求	The Goddess's Plea	女神の願い	여신의 부탁	คำขอร้องของเทพธิดา	杜尔迦女神告诉了你们这片土地所遭受的灾难，你们最终答应了她的请求——去远郊遗迹，修复破损的封印。	杜爾迦女神告訴了你們這片土地所遭受的災難，你們最終答應了她的請求——去遠郊遺跡，修復破損的封印。	Durgaa confides in you about the disaster striking her realm and pleads for your aid in mending the shattered seal at the Outskirt Ruins. You agree to help.	デュルガ女神からこの土地に降りかかっている災難を教えられたあなたたちは、彼女の願いを受け入れた――遠郊遺跡に行き、破損した封印を修復すること。	두르가 여신이 이 땅에 발생할 재난에 대해 여러분에게 알려줬고, 여러분은 결국  교외에 있는 유적지로 가서 파손된 봉인을 복구하라는 그녀의 요구를 들어줄 수 밖에 없었다.	เทพี​ทูร์​กา​เล่า​ถึง​ภัยพิบัติ​ที่เกิด​ขึ้นกับ​ดินแดน​นี้​ สุดท้าย​พวกคุณ​ก็​ตอบรับ​คำขอ​ของ​เธอ​ ที่​ให้​ไป​ซ่อมแซม​ตรา​ผนึก​ที่​ชำรุด​ใน​ซากปรักหักพัง​ชานเมือง​
3011291	1		0	1		意外展开	意外展開	A Surprising Run-In	予想外の展開	의외의 전개	เหตุการณ์ที่ไม่คาดคิด	去远郊遗迹的路上，你们遇到了被傀追逐着的红发女子，出手救下了她。	去遠郊遺跡的路上，你們遇到了被傀追逐著的紅髮女子，出手救下了她。	On your way to the ruins, you encounter a red-haired woman being pursued by Anomalies and spring to her rescue.	遠郊遺跡への道中、あなたたちは傀に追いかけられている赤い髪の女性を助けた。	유적지로 가던 길에서 퍼펫에게 쫓기고 있는 빨간 머리 소녀를 만났고, 그녀를 구해주기로 했다.	ระหว่างทาง​ไป​ซากปรักหักพัง​ชานเมือง​ พวกคุณ​พบ​หญิงสาว​ผม​แดง​ที่​กำลัง​ถูก​หุ่นเชิด​ไล่ล่า​ คุณ​จึง​เข้าไป​ช่วย​เธอ​
3011293	1		0	1		陇西腊肉	隴西臘肉	Bacon	リュウセイベーコン	룽시 베이컨	เบคอน	救下女子后，你们才知道她的名字——陇西腊肉。	救下女子後，你們才知道她的名字——隴西臘肉。	After saving the woman, you learn her name is Bacon.	救った女性の名は――リュウセイベーコン。	여성을 구한 후에 룽시 베이컨이라는 그녀의 이름을 알 수 있었다.	หลัง​ช่วย​หญิงสาว​ได้​ พวกคุณ​ถึง​ได้​รู้​ว่า​เธอ​ชื่อ​เบคอน​
3011300	1		0	1		灯中的过去	燈中的過去	The Past Within the Lantern	灯の中の過去	등불 속 과거	อดีตในโคมไฟ	陇西腊肉成为了你们的同伴。原来，她可以用手中的提灯看到过去……你也从她所说的那段历史中发现了新的疑点。	隴西臘肉成為了你們的同伴。原來，她可以用手中的提燈看到過去……你也從她所說的那段歷史中發現了新的疑點。	Bacon becomes your friend. With her lantern, she can see into the past. You discover new clues within the history she unveils.	リュウセイベーコンは仲間になった。彼女はその手に持つ提灯で過去を見ることができるらしい……あなたは、彼女の言う歴史から新たな疑問点を発見した。	룽시 베이컨이 여러분의 동료가 되었고, 그녀가 들고 있는 등불에서는 과거를 볼 수 있었다… 당신도 그녀가 말하는 옛이야기 속에서 새로운 의문점을 발견할 수 있었다.	เบคอน​เข้า​ร่วมกับ​พวกคุณ​ ที่แท้​เธอ​สามารถ​มองเห็น​อดีต​ผ่าน​โคมไฟ​ใน​มือ​ได้​...​ และ​คุณ​ยัง​พบ​ข้อสงสัย​ใหม่​จาก​ประวัติศาสตร์​ที่​เธอ​เล่า​
3011311	1		0	1		遗迹守护者	遺跡守護者	Guardians of the Ruins	遺跡守護者	유적 수호자	ผู้พิทักษ์ซากโบราณ	你们来到远郊遗迹，却发现遗迹正在被狂暴凶恶的傀化物「守护」着。	你們來到遠郊遺跡，卻發現遺跡正在被狂暴兇惡的傀化物「守護」著。	You arrive at the Outskirt Ruins, only to find them fiercely guarded by ferocious Anomalies.	遠郊遺跡に到着すると、遺跡は狂暴で凶悪な傀化物に「守られていた」のだ。	유적지에 도착하니 폭주 중인 사나운 퍼펫화 개체가 그곳을 지키고 있었다.	พวกคุณ​มาถึง​ซากปรักหักพัง​ชานเมือง​ แต่กลับ​พบ​ว่า​ซากปรักหักพัง​ถูก​ "​ปกป้อง​"​ โดย​สิ่ง​หุ่นเชิด​ที่​ทั้ง​ดุร้าย​และ​บ้าคลั่ง​
3011321	1		0	1		再次袭击	再次襲擊	Another Attack	再襲撃	다시 공격	โจมตีอีกครั้ง	这些傀化物不仅凶暴，数量也非常多……战况再度胶着。	這些傀化物不僅兇暴，數量也非常多……戰況再度膠著。	The Anomalies are not only fierce but also numerous... The battle reaches another impasse.	これらの傀化物は凶暴なだけでなく、数も非常に多い……戦況は膠着状態に陥る。	퍼펫화 개체는 사나울 뿐만 아니라 개체 수도 정말 많았다… 전투는 교착 상태에 빠졌다.	หุ่นเชิด​เหล่านี้​นอกจาก​ดุร้าย​แล้ว​ยังมี​จำนวน​มา​ก.​..​ การต่อสู้​ยืดเยื้อ​ขึ้น​อีกครั้ง​
3011323	1		0	1		震惊的提议	震驚的提議	A Shocking Proposition	驚きの提案	충격적인 제안	ข้อเสนอที่น่าตกใจ	因为很难接近遗迹内部，你提出了一个让人震惊的想法——解除红眼狂猪的封印，再将其重新封印。	因為很難接近遺跡內部，你提出了一個讓人震驚的想法——解除紅眼狂豬的封印，再將其重新封印。	Facing difficulty in reaching the heart of the ruins, you propose a startling plan: To temporarily release the seal on the Terror Hogswine and reseal it.	遺跡の内部に近づくのは難しいため、あなたは衝撃的な提案をした。赤眼凶豚の封印を解除してから再び封印するという提案を。	유적의 안은 접근하기 쉽지 않았는데 당신이 놀라운 방법을 제안했다. 폭주하는 붉은 눈 돼지의 봉인을 해제하고 다시 봉인하자는 방법이었다.	เนื่องจาก​เข้าใกล้​ภายใน​ซากปรักหักพัง​ได้​ยาก​ คุณ​จึง​เสนอ​ความคิด​ที่​แสน​อันตราย​ นั่น​คือ​ปลด​ผนึก​หมูป่า​ตาแดง​ แล้ว​ค่อย​ผนึก​มัน​ใหม่​
3011330	1		0	1		改变行动	改變行動	Change of Plans	行動を変える	작전 변경	เปลี่ยนแผนการ	你的提议引来了内部的分歧，在权衡利弊之后，大家还是认同了你的观点，于是你们改变了行动计划。	你的提議引來了內部的分歧，在權衡利弊之後，大家還是認同了你的觀點，於是你們改變了行動計畫。	Your proposition is met with internal disagreement, but after careful consideration, the group agrees. The plan changes.	あなたの提案により、みんなの意見が分かれた。利害を比較検討した後、みんなはあなたの意見を受け入れ、行動計画を変えた。	당신의 건의로 내부에 의견 분열이 발생했고, 이해득실을 확인해 본 후에 모두가 당신의 생각을 인정했고 결국 작전을 변경했다.	หลัง​ชั่งน้ำหนัก​ข้อดี​ข้อเสีย​ ทุกคน​ก็​เห็นด้วย​กับ​ความคิด​ของ​คุณ​ พวกคุณ​จึง​เปลี่ยน​แผนการ​
3011341	1		0	1		红眼狂猪	紅眼狂豬	Terror Hogswine	赤眼狂豚	폭주한 붉은 눈 돼지	หมูป่าตาแดง	来到封印的阵眼位置，帕蒂解除了封印。狂暴的红眼狂猪便出现在你们面前。	來到封印的陣眼位置，帕蒂解除了封印。狂暴的紅眼狂豬便出現在你們面前。	Arriving at the seal's core, Patty breaks the seal. The enraged Terror Hogswine appears before you.	法陣の眼がある場所に辿り着き、パティは封印を解除した。狂暴な赤眼狂豚があなたたちの前に現れる。	봉인된 위치로 와서 패티가 봉인을 해제했고 폭주하는 붉은 눈 돼지가 당신들의 앞에 나타났다.	เมื่อ​มาถึง​จุดศูนย์กลาง​ของ​ตรา​ผนึก​ แพ​ตตี้​ทำ​การปลด​ผนึก​ หมูป่า​ตาแดง​จึง​ปรากฏตัว​ต่อหน้า​พวกคุณ​
3011343	1		0	1		再度封印	再度封印	Sealing Anew	再封印	재봉인	ผนึกอีกครั้ง	顺利打败了红眼狂猪，而你在发现帕蒂的秘密之后，选择改由陇西腊肉进行封印。	順利打敗了紅眼狂豬，而你在發現帕蒂的秘密之後，選擇改由隴西臘肉進行封印。	You successfully defeat the Terror Hogswine. However, after discovering Patty's secret, you decide to entrust Bacon with resealing it.	赤眼狂豚は倒したが、あなたはパティの秘密を知ったことで、リュウセイベーコンに封印を任せることにした。	붉은 눈 돼지를 성공적으로 해치웠고, 당신이 패티의 비밀을 알게된 후 룽시 베이컨에게 봉인을 부탁했다.	เอาชนะ​หมูป่า​ตาแดง​ได้​สำเร็จ​ และ​หลังจาก​คุณ​ค้นพบ​ความลับ​ของ​แพ​ตตี้​ คุณ​จึง​เลือก​ให้​เบคอน​เป็น​ผู้​ผนึก​แทน​
3011350	1		0	1		隐藏的真相	隱藏的真相	The Hidden Truth	隠された真実	숨겨진 진실	ความจริงที่ซ่อนอยู่	封印成功后，你们再次来到了神殿。这次你从女神口中知道了她隐藏的真相。为了感谢你的帮助，女神将暴饮的行踪透露了给你……	封印成功後，你們再次來到了神殿。這次你從女神口中知道了她隱藏的真相。為了感謝你的幫助，女神將暴飲的行蹤透露了給你……	With the seal restored, you return to the temple. This time, the Goddess reveals her hidden truth. Grateful for your help, she discloses Gorin's whereabouts.	封印後、あなたたちは再び神殿にやって来た。今度は、女神の口から隠された真実を知る。あなたの助けに感謝するため、女神は暴飲王子の行方を教えてくれた……	봉인에 성공한 후 여러분은 다시 신전으로 돌아왔고 이때 여신에게서 숨겨진 진실을 듣게 됐다. 도움을 준 여러분에게 감사의 선물로 주귀의 행방을 알려줬다…	หลัง​ผนึก​สำเร็จ​ พวกคุณ​กลับมา​ที่​วิหาร​อีกครั้ง​ คราวนี้​คุณ​ได้​รู้​ความจริง​ที่ซ่อน​อยู่​จาก​ปาก​ของ​เทพี​ เพื่อ​ขอบคุณ​ความช่วยเหลือ​ของ​คุณ​ เทพี​จึง​บอก​ที่อยู่​ของ​โกริน​ให้​...​
3011360	1		0	1		来到离岛	來到離島	To the Castaway Island	離島へ	캐스터웨이 섬 도착	มาถึงเกาะนอกชายฝั่ง	你们来到了离岛，根据暴饮喜欢热闹的习性，很快锁定了今夜离岛最热闹的地方——歌剧院。	你們來到了離島，根據暴飲喜歡熱鬧的習性，很快鎖定了今夜離島最熱鬧的地方——歌劇院。	You arrive at the Castaway Island and, knowing Gorin's penchant for excitement, quickly pinpoint the liveliest spot: The opera house.	あなたたちは離島に到着した。暴飲王子の習性から、今夜離島で最も賑やか場所であるオペラハウスにいるだろうと推測した。	캐스터웨이 섬에 도착한 여러분은 소란을 피우는 것을 좋아하는 주귀의 습성에 맞춰 캐스터웨이 섬에서 가장 시끌벅적한 곳인 오페라 하우스로 장소를 지정했다.	พวกคุณ​มาถึง​เกาะ​นอก​ชายฝั่ง​ ด้วย​นิสัย​ชอบ​ความคึกคัก​ของ​โกริน​ พวกคุณ​จึง​ระบุ​สถานที่​โกริน​น่าจะ​อยู่​ได้​อย่าง​รวดเร็ว​ นั่น​ก็​คือ​โรงละคร​โอเปร่า​
3011370	1		0	1		新的同伴	新的同伴	New Companions	新しい仲間	새로운 동료	เพื่อนร่วมทีมคนใหม่	歌剧早已开始上演，你们在观众席遇到了来看歌剧的披萨、奶酪和卡萨塔。在听说了你们的经历后，他们决定协助调查。	歌劇早已開始上演，你們在觀眾席遇到了來看歌劇的披薩、乳酪和卡薩塔。在聽說了你們的經歷後，他們決定協助調查。	The opera is in full swing. In the audience, you encounter Pizza, Cheese, and Cassata, who have come to enjoy the performance. Hearing your tale, they offer their assistance.	オペラはすでに上演中であった。観客席でオペラを見に来たピザ、チーズ、カッサータに出会う。あなたたちのいきさつを聞いた後、彼らは調査に協力してくれることに。	오페라의 막이 올랐고 관중석에서 오페라를 보러온 피자와 치즈 그리고 카사타를 만났다. 여러분의 이야기를 들은 그들은 조사에 협조하기로 했다.	ละคร​เริ่ม​แสดง​แล้ว​ พวกคุณ​พบ​พิซซ่า​ ชีส​ และ​คาสซาต้าที่มา​ดู​ละคร​ หลัง​ได้​ฟัง​เรื่องราว​ของ​พวกคุณ​ พวกเขา​ก็​ตัดสินใจ​ที่จะ​ช่วย​สืบสวน​
3011380	1		0	1		夫人的邀请	夫人的邀請	An Invitation from the Lady	夫人の招き	부인의 초대	คำเชิญของคุณหญิง	在你们苦于没有收获之时，一位叫做梳芙厘的青年出现了。披萨告诉你，他的主人是位擅长追踪的贵族夫人……	在你們苦於沒有收穫之時，一位叫做梳芙厘的青年出現了。披薩告訴你，他的主人是位擅長追蹤的貴族夫人……	As you struggle to find leads, a young man named Souffle appears. Pizza explains that his master is a noblewoman skilled in tracking.	何も収穫がないことに悩んでいると、スフレという青年が現れた。ピザから、彼の主は追跡が得意な貴婦人であることを知る……	여러분의 노력에 전해 성과가 없을 때 수플레라고 불리는 청년이 나타났다. 피자의 말에 따르면 그의 주인은 추적을 잘하는 귀족부인이라고 한다…	ขณะที่​พวกคุณ​กำลัง​ปวดหัว​เพราะ​ไม่​มี​ความคืบหน้า​ ชายหนุ่ม​ที่​ชื่อ​ซู​เฟล่​ก็​ปรากฏตัว​ พิซซ่า​บอก​คุณ​ว่า​เจ้านาย​ของ​เขา​เป็น​คุณหญิง​ที่​เก่ง​เรื่อง​การ​ตามหา​คน​...​
3011391	1		0	1		宝石蝴蝶	寶石蝴蝶	The Jeweled Butterfly	宝石の蝶	보석 나비	ผีเสื้อแห่งอัญมณี	贵族夫人给了你们用于追踪的宝石蝴蝶，你们跟随其后，却依旧不见暴饮的踪迹。这时，一个迷路的傀意外出现在你们的面前。	貴族夫人給了你們用於追蹤的寶石蝴蝶，你們跟隨其後，卻依舊不見暴飲的蹤跡。這時，一個迷路的傀意外出現在你們的面前。	The noblewoman gifts you a Jeweled Butterfly as a tracker. Yet, it fails to lead you to Gorin. Suddenly, an Anomaly confronts you.	貴婦人から追跡用の宝石蝶を託され、それを頼りに暴飲王子の後を追うものの、足跡は一向に見つからない。そんな中、迷子になった傀が不意にあなたたちの前に姿を現した。	귀족 부인은 여러분에게 추적용 보석 나비를 줬고, 추적에 사용했지만 주귀의 행방은 여전히 찾을 수 없었다. 이때, 길을 잃은 퍼펫이 여러분의 앞에 나타났다.	คุณหญิง​มอบ​ผีเสื้อ​แห่ง​อัญมณี​สำหรับ​ติดตาม​ให้​พวกคุณ​ พวกคุณ​ตาม​มัน​ไป​ แต่​ก็​ยัง​ไม่​เห็น​ร่องรอย​ของ​โกริน​ ตอนนั้น​เอง​ หุ่นเชิด​ที่​หลงทาง​ก็​ปรากฏตัว​ต่อหน้า​พวกคุณ​โดยบังเอิญ​
3011393	1		0	1		失踪	失蹤	The Lost	失踪	실종	หายตัวไป	迷路的傀想要逃跑，披萨三人立刻追了过去。然而只是经过了一个转角，你们却发现，刚刚还在前面追着傀的披萨他们竟已不见踪影。	迷路的傀想要逃跑，披薩三人立刻追了過去。然而只是經過了一個轉角，你們卻發現，剛剛還在前面追著傀的披薩他們竟已不見蹤影。	The lost Anomaly bolts, prompting Pizza and his friends to chase. But after a sharp turn, they've vanished, leaving no trace.	迷子の傀が逃げ出そうとするや否や、ピザたちは追いかけていった。しかし、角を一つ曲がったところで、先ほどまで傀を追っていたはずのピザたちの姿が忽然と消えてしまった。	길을 잃은 퍼펫은 도망가려고 했고, 피자 일행은 바로 따라갔다. 하지만 모퉁이를 돈 순간에 여러분은 조금 전에 퍼펫을 쫓고 있던 피자 일행의 모습이 없다는 것을 발견했다.	หุ่นเชิด​ที่​หลงทาง​พยายาม​หนี​ พิซซ่า​และ​อีก​สอง​คน​จึง​วิ่ง​ตาม​ไป​ทันที​ แต่​เพียงแค่​เลี้ยว​ไป​อีก​มุม​ พวกคุณ​ก็​พบ​ว่า​พิซซ่า​และ​คนอื่น​ที่​เพิ่ง​ไล่ตาม​หุ่นเชิด​ไป​ได้​หายตัว​ไป​แล้ว​
3011400	1		0	1		诡异的歌剧院	詭異的歌劇院	The Eerie Opera House	不気味なオペラハウス	이상한 오페라 하우스	โรงละครอันน่าพิศวง	披萨三人失踪后，你们跟着蝴蝶来到了另一个包厢前，见到了伊德、达利娅和安雅，而他们似乎也注意到了歌剧院的异常之处……	披薩三人失蹤後，你們跟著蝴蝶來到了另一個包廂前，見到了伊德、達利婭和安雅，而他們似乎也注意到了歌劇院的異常之處……	With Pizza and his friends missing, you follow the butterfly to another box, where you encounter Idego, Dahlia, and Anja. They, too, seem to have noticed the oddity of the opera house.	ピザたち3人が行方不明になった後、蝶と一緒に別の個室の前にやって来ると、イード、ダリア、アンヤに遭遇する。彼らもオペラハウスの異常に気づいているようだ……	피자 일행이 사라진 후 여러분은 나비를 따라서 한 특별석에 도착했고 이때 에이드와 달리아, 아냐를 만났다. 그들 역시 오페라 하우스의 이상한 점에 눈치를 챈 것 같았다…	หลังจาก​พิซซ่า​และ​อีก​สอง​คน​หายตัว​ไป​ พวกคุณ​ตาม​ผีเสื้อ​มาถึง​หน้า​ห้อง​อีก​ห้อง​หนึ่ง​ และ​ได้​พบ​กับ​เอ็ด​ ดา​เลีย​ และ​อัน​ยา​ ดูเหมือน​พวกเขา​จะ​สังเกตเห็น​ความผิดปกติ​ของ​โรงละคร​โอเปร่า​เช่นกัน​...​
3011410	1		0	1		制定计划	制定計劃	Devising a Plan	計画策定	계획 수립	วางแผน	经过众人的讨论，你们大致推测出了歌剧院正在发生的异变情况，并很快就找到了应对策略。	經過眾人的討論，你們大致推測出了歌劇院正在發生的異變情況，並很快就找到了應對策略。	Through discussion, you deduce the nature of the transformations occurring within the opera house and devise a countermeasure.	みんなで話し合い、オペラハウスで起こっている異変を大まかに推測し、すぐに対応策を見つけた。	토론을 통해서 오페라 하우스에서 있었던 이변에 대해서 대략 추측했고 빠르게 대응책을 찾아냈다.	หลังจาก​ทุกคน​ปรึกษา​กัน​ พวกคุณ​ก็​พอ​จะ​เดา​ได้​ว่า​การเปลี่ยนแปลง​ที่​เกิดขึ้น​ใน​โรงละคร​โอเปร่า​คือ​อะไร​ และ​รีบ​หา​กลยุทธ์​รับมือ​
3011421	1		0	1		调查中	調查中	The Investigation	調査中	조사 중	ระหว่างการสืบสวน	你们使用了闪金财团最新开发的系统，探寻着歌剧院的异变规律……随后在途中遇到了因迷失于歌剧院而傀化的人。	你們使用了閃金財團最新開發的系統，探尋著歌劇院的異變規律……隨後在途中遇到了因迷失於歌劇院而傀化的人。	Armed with Spangler Inc.'s cutting-edge tech, you start to decode the opera house's shifting patterns. Alongside, you meet souls fallen to Affliction, lost within the opera house's enigmatic halls.	オペラハウスの異変の法則を探るため、あなたたちはスパングラー財団が新たに開発したシステムを使用し調査を進めた。その途中、オペラハウスで迷い、傀化してしまった人物に遭遇する。	골드 재단에서 신규 개발한 시스템을 사용하여 오페라 하우스에서 발생한 이변에 대해 조사했고… 그 후에 도중에 오페라 하우스에서 길을 잃은 퍼펫화된 사람과 마주쳤다.	พวกคุณ​ใช้​ระบบ​ใหม่​ล่าสุด​ที่​พัฒนา​โดย​กลุ่ม​ทุน​โกลด์​แค​ท​ เพื่อ​ค้นหา​รูปแบบ​การเปลี่ยนแปลง​ของ​โรงละคร​...​ จากนั้น​ก็​เจอ​คน​ที่​กลายเป็น​หุ่นเชิด​ระหว่าง​หลง​ทางใน​โรงละคร​
3011431	1		0	1		奇异的歌剧厅	奇異的歌劇廳	The Peculiar Auditorium	奇妙なオペラホール	이상한 오페라 홀	หอประชุมอันประหลาด	你们发现歌剧院的变化规律正是魔方的规律，推测本体就在魔方的中心——歌剧厅。果然，就在来到歌剧厅的那一刻，本体出现了。	你們發現歌劇院的變化規律正是魔方的規律，推測本體就在魔方的中心——歌劇廳。果然，就在來到歌劇廳的那一刻，本體出現了。	You discover that the opera house's transformations follow the pattern of a cube, leading you to believe that the source lies at its center—the auditorium. As you enter the auditorium, the source reveals itself.	オペラハウスの変化の法則がまさにルービックキューブの法則に従っていることに気づき、その本体はルービックキューブの中心、つまりオペラホールにあると推測した。そして予想通り、オペラホールに到着した瞬間、本体が姿を現した。	오페라 하우스의 이변 규칙이 바로 큐브의 규칙이라는 것을 발견한 여러분은 본체가 큐브의 중앙인 오페라 하우스에 있다는 것을 추측해 냈다. 오페라 하우스에 도착한 그 순간에 본체가 그 모습을 드러냈다.	พวกคุณ​พบ​ว่า​รูปแบบ​การเปลี่ยนแปลง​ของ​โรงละคร​เหมือน​รูบิค​ และ​คาด​ว่า​ต้นตอ​น่าจะ​อยู่​ที่​ศูนย์กลาง​ของ​รูบิค​ นั่น​คือ​ห้อง​แสดงละคร​ และ​เมื่อ​มาถึง​ห้อง​แสดงละคร​ ต้นตอ​ก็​ปรากฏตัว​
