npcId	role	maxSp	skinId	classId	mode	handbook	class	location	behavior	attribute	atkSkill1	atkSkill2	atkSkill3	atkSkill4	atkSkill5	atkSkill6	hitSkill	passiveSkill	weakness	ai	showPassive	enterTimeline	enterSfx	summonPool	summonData	roleId	characterId	catType	race	summonPriority	status
31031090		5	30203101	3107	1031	1031	1	4	1	1	511031001	521031001					571031001	6000003		monster/monster_01											1
31044090		5	30204401	3307	1044	1044	1	3	1	1	511044001	521044001					571044001	6000004		monster/monster_01											1
31045090		5	30204501	3107	1045	1045	1	2	1	1	511045001	521045001					571045001	6000001		monster/monster_01											1
31046090		5	30204601	3107	1046	1046	1	5	1	1	511046001	521046001					571046001	6000003		monster/monster_01											1
31050090		5	30205001	3207	1050	1050	1	4	1	1	511050001	521050001					571050001	6000002		monster/monster_01											1
31051090		5	30205101	3207	1051	1051	1	5	1	1	511051001	521051001					571051001	6000002		monster/monster_01											1
31058090		5	30205801	3107	1058	1058	1	3	1	1	511058001	521058001					571058001	6000003		monster/monster_01											1
31059090		5	30205901	3307	1059	1059	1	4	1	1	511059003	521059001					571059001	6000001		monster/monster_01											1
31060090		5	30206001	3107	1060	1060	1	2	1	1	511060001	521060001					571060001	6000003		monster/monster_01											1
31005091		5	30200541	3107	1005	1005	1	4	1	1	511005002	521005002					571005002	6000003		monster/monster_01											1
31023091		5	30202341	3107	1023	1023	1	3	1	1	511023002	521023002					571023002	6000001		monster/monster_01											1
31024091		5	30202441	3107	1024	1024	1	5	1	1	511024002	521024002					571024002	6000003		monster/monster_01											1
31010091		5	30201041	3107	1010	1010	1	5	1	1	511010002	521010002					571010002	6000001		monster/monster_01											1
31012091		5	30201201	3107	1012	1012	1	3	1	1	511012002	521012002					571012002	6000001		monster/monster_01											1
31022091		5	30202241	3107	1022	1022	1	4	1	1	511022002	521022002					571022002	6000003		monster/monster_01											1
31023092		5	30202343	3107	1023	1023	1	3	1	1	511023003	521023003					571023003	6000001		monster/monster_01											1
31024092		5	30202443	3107	1024	1024	1	5	1	1	511024003	521024003					571024003	6000003		monster/monster_01											1
31030091		5	30203041	3107	1030	1030	1	3	1	1	511030002	521030002					571030002	6000003		monster/monster_01											1
31031091		5	30203141	3107	1031	1031	1	4	1	1	511031002	521031002					571031002	6000001		monster/monster_01											1
31019091		5	30201941	3107	1019	1019	1	4	1	1	511019002	521019002					571019002	6000001		monster/monster_01											1
31060091		5	30206041	3107	1060	1060	1	2	1	1	511060002	521060002					571060002	6000003		monster/monster_01											1
31006091		5	30200641	3107	1006	1006	1	4	1	1	511006002	521006002					571006002	6000003		monster/monster_01											1
31050091		5	30205041	3207	1050	1050	1	4	1	1	511050002	521050002					571050002	6000002		monster/monster_01											1
31051091		5	30205141	3207	1051	1051	1	5	1	1	511051002	521051002					571051002	6000002		monster/monster_03											1
31045091		5	30204541	3107	1045	1045	1	2	1	1	511045002	521045002					571045002	6000001		monster/monster_01											1
31020018	2	5	10200101	1708	102001		1	4	1	1										monster/monster_01											1
31030198	2	5	10301901	1708	103019		1	2	1	1										monster/monster_01											1
39040418	2	5	90404101	1708	904041		1	4	1	1										monster/monster_01											1
39040438	2	5	90404301	1708	904043		1	3	1	1										monster/monster_01											1
31010088	2	5	10100801	2708	101008		1	4	1	1										monster/monster_01											1
31010118	2	5	10101101	2708	101011		1	4	1	1										monster/monster_01											1
31050018	2	5	10500101	2708	105001		1	4	1	1										monster/monster_01											1
31060108	2	5	10601001	2708	106010		1	3	1	1										monster/monster_01											1
31070058	2	5	10700501	2708	107005		1	4	1	1										monster/monster_01											1
31110088	2	5	11100801	2708	111008		1	1	1	1										monster/monster_01											1
31130088	2	5	11300801	2708	113008		1	4	1	1										monster/monster_01											1
39040058	2	5	90400501	2708	904005		1	4	1	1										monster/monster_01											1
39040108	2	5	90401001	2708	904010		1	5	1	1										monster/monster_01											1
39040268	2	5	90402601	2708	904026		1	1	1	1										monster/monster_01											1
31020078	2	5	10200701	3708	102007		1	3	1	1										monster/monster_01											1
31030078	2	5	10300701	3708	103007		1	2	1	1										monster/monster_01											1
31040018	2	5	10400101	3708	104001		1	6	1	1										monster/monster_01											1
31100088	2	5	11000801	3708	110008		1	4	1	1										monster/monster_01											1
31140018	2	5	11400101	3708	114001		1	4	1	1										monster/monster_01											1
31090088	2	5	10900801	3708	109008		1	3	1	1										monster/monster_01											1
31170088	2	5	11700801	3708	117008		1	4	1	1										monster/monster_01											1
31040058	2	5	10400501	1708	104005		1	6	1	2										monster/monster_01											1
31050028	2	5	10500201	1708	105002		1	4	1	2										monster/monster_01											1
31060018	2	5	10600101	1708	106001		1	3	1	2										monster/monster_01											1
31080088	2	5	10800801	1708	108008		1	4	1	2										monster/monster_01											1
39040028	2	5	90400201	1708	904002		1	4	1	2										monster/monster_01											1
31030028	2	5	10300201	2708	103002		1	5	1	2										monster/monster_01											1
31040038	2	5	10400301	2708	104003		1	6	1	2										monster/monster_01											1
31050068	2	5	10500601	2708	105006		1	4	1	2										monster/monster_01											1
31120088	2	5	11200801	2708	112008		1	6	1	2										monster/monster_01											1
31140088	2	5	11400801	2708	114008		1	2	1	2										monster/monster_01											1
39040098	2	5	90400901	2708	904009		1	3	1	2										monster/monster_01											1
39040338	2	5	90403301	2708	904033		1	4	1	2										monster/monster_01											1
39080028	2	5	90800201	2708	908002		1	4	1	2										monster/monster_01											1
31010138	2	5	10101301	3708	101013		1	4	1	2										monster/monster_01											1
31020218	2	5	10202101	3708	102021		1	5	1	2										monster/monster_01											1
31030218	2	5	10302101	3708	103021		1	6	1	2										monster/monster_01											1
31060028	2	5	10600201	3708	106002		1	3	1	2										monster/monster_01											1
31070018	2	5	10700101	3708	107001		1	4	1	2										monster/monster_01											1
31080068	2	5	10800601	3708	108006		1	4	1	2										monster/monster_01											1
31110028	2	5	11100201	3708	111002		1	1	1	2										monster/monster_01											1
31310088	2	5	13100801	3708	131008		1	3	1	2										monster/monster_01											1
31010058	2	5	10100501	1708	101005		1	4	1	3										monster/monster_01											1
39040018	2	5	90400101	1708	904001		1	4	1	3										monster/monster_01											1
39040068	2	5	90400601	1708	904006		1	4	1	3										monster/monster_01											1
31020088	2	5	10200801	2708	102008		1	2	1	3										monster/monster_01											1
31030088	2	5	10300801	2708	103008		1	1	1	3										monster/monster_01											1
31040088	2	5	10400801	2708	104008		1	6	1	3										monster/monster_01											1
31060088	2	5	10600801	2708	106008		1	6	1	3										monster/monster_01											1
31070088	2	5	10700801	2708	107008		1	4	1	3										monster/monster_01											1
31080048	2	5	10800401	2708	108004		1	4	1	3										monster/monster_01											1
39040148	2	5	90401401	2708	904014		1	2	1	3										monster/monster_01											1
39040158	2	5	90401501	2708	904015		1	5	1	3										monster/monster_01											1
39040208	2	5	90402001	2708	904020		1	4	1	3										monster/monster_01											1
39040228	2	5	90402201	2708	904022		1	5	1	3										monster/monster_01											1
39040258	2	5	90402501	2708	904025		1	2	1	3										monster/monster_01											1
39040318	2	5	90403101	2708	904031		1	6	1	3										monster/monster_01											1
39040348	2	5	90403401	2708	904034		1	2	1	3										monster/monster_01											1
31150088	2	5	11500801	2708	115008		1	4	1	3										monster/monster_01											1
31210088	2	5	12100801	2708	121008		1	5	1	3										monster/monster_01											1
31050088	2	5	10500801	3708	105008		1	4	1	3										monster/monster_01											1
31080018	2	5	10800101	3708	108001		1	4	1	3										monster/monster_01											1
31120028	2	5	11200201	3708	112002		1	2	1	3										monster/monster_01											1
31130018	2	5	11300101	3708	113001		1	3	1	3										monster/monster_01											1
31270088	2	5	12700801	3708	127008		1	3	1	3										monster/monster_01											1
31300088	2	5	13000801	3708	130008		1	4	1	3										monster/monster_01											1
31002002		5	30100201	2102	1002	1002	1	2	1	1	511002001	521002001					571002001			monster/monster_01											1
31003002		5	30100301	2202	1003	1003	1	5	1	1	511003001	521003001					571003001			monster/monster_01											1
31004002		5	30100401	2102	1004	1004	1	3	1	1	511004001	521004001					571004001			monster/monster_01											1
31005002		5	30100501	2102	1005	1005	1	4	1	1	511005001	521005001					571005001			monster/monster_01											1
31006002		5	30100601	2102	1006	1006	1	4	1	1	511006001						571006001			monster/monster_01_oneskill											1
31007002		5	30100701	2202	1007	1007	1	5	1	1	511007001	521007001					571007001			monster/monster_01											1
31009002		5	30100901	2302	1009	1009	1	1	1	1	511009001	521009001					571009001			monster/monster_01											1
31010002		5	30101001	2102	1010	1010	1	5	1	1	511010001	521010001					571010001			monster/monster_01											1
31011002		5	30101101	2102	1011	1011	1	5	1	1	511011001	521011001					571011001			monster/monster_01											1
31012002		5	30101201	2102	1012	1012	1	3	1	1	511012001	521012001					571012001			monster/monster_01											1
31013002		5	30101301	2102	1013	1013	1	4	1	1	511013001	521013001					571013001			monster/monster_01											1
31014002		5	30101401	2202	1014	1014	1	4	1	1	511014001	521014001					571014001			monster/monster_01											1
31015002		5	30101501	2102	1015	1015	1	2	1	1	511015001	521015001					571015001			monster/monster_01											1
31016002		5	30101601	2302	1016	1016	1	1	1	1	511016001	521016001					571016001			monster/monster_01											1
31017002		5	30101701	2102	1017	1017	1	5	1	1	511017001	521017001					571017001			monster/monster_01											1
31018002		5	30101801	2102	1018	1018	1	3	1	1	511018001	521018001					571018001			monster/monster_01											1
31019002		5	30101901	2102	1019	1019	1	4	1	1	511019001	521019001					571019001			monster/monster_01											1
31020002		5	30102001	2202	1020	1020	1	3	1	1	511020001	521020001					571020001			monster/monster_01											1
31021002		5	30102101	2102	1021	1021	1	3	1	1	511021001	521021001					571021001			monster/monster_01											1
31022002		5	30102201	2102	1022	1022	1	4	1	1	511022001	521022001					571022001			monster/monster_01											1
31023002		5	30102301	2102	1023	1023	1	3	1	1	511023001	521023001					571023001			monster/monster_01											1
31024002		5	30102401	2102	1024	1024	1	5	1	1	511024001	521024001					571024001			monster/monster_01											1
31025002		5	30102501	2102	1025	1025	1	5	1	1	511025001						571025001			monster/monster_31022001_001											1
31026002		5	30102601	2202	1026	1026	1	4	1	1	511026001	521026001					571026001			monster/monster_01											1
31030002		5	30103001	2102	1030	1030	1	3	1	1	511030001						571030001			monster/monster_01_oneskill											1
31031002		5	30103101	2102	1031	1031	1	4	1	1	511031001	521031001					571031001			monster/monster_01											1
31040002		5	30104001	2102	1040	1040	1	2	1	1	511040001						571040001			monster/monster_01_oneskill											1
31041002		5	30104101	2102	1041	1041	1	4	1	1	511041001	521041001					571041001	101041051		monster/monster_01											1
31042002		5	30104201	2302	1042	1042	1	1	1	1	511042001	521042001					571042001			monster/monster_01											1
31043002		5	30104301	2202	1043	1043	1	2	1	1	511043001	521043001					571043001			monster/monster_01											1
31044002		5	30104401	2302	1044	1044	1	3	1	1	511044001	521044001					571044001			monster/monster_01											1
31045002		5	30104501	2102	1045	1045	1	2	1	1	511045001	521045001					571045001			monster/monster_01											1
31046002		5	30104601	2102	1046	1046	1	5	1	1	511046001	521046001					571046001			monster/monster_01											1
31050002		5	30105001	2202	1050	1050	1	4	1	1	511050001	521050001					571050001			monster/monster_01											1
31051002		5	30105101	2202	1051	1051	1	5	1	1	511051001	521051001					571051001			monster/monster_01											1
31052002		5	30105201	2102	1052	1052	1	2	1	1	511052001						571052001			monster/monster_01_oneskill											1
31053002		5	30105301	2102	1053	1053	1	4	1	1	511053001						571053001			monster/monster_01_oneskill											1
31056002		5	30105601	2202	1056	1056	1	3	1	1	511056001	521056001					571056001			monster/monster_01											1
31058002		5	30105801	2102	1058	1058	1	3	1	1	511058001	521058001					571058001			monster/monster_01											1
31059002		5	30105901	2302	1059	1059	1	4	1	1	511059003	521059001					571059001			monster/monster_01											1
31060002		5	30106001	2102	1060	1060	1	2	1	1	511060001	521060001					571060001			monster/monster_01											1
31102002		5	30110201	2102	1102	1102	1	4	1	1	511102001	521102001					571102001			monster/monster_01											1
31103002		5	30110301	2102	1103	1103	1	3	1	1	511103001	521103001					571103001			monster/monster_01											1
31104002		5	30110401	2302	1104	1104	1	2	1	1	511104001	521104001					571104001			monster/monster_01											1
31054002		5	30105401	2102	1054	1054	1	2	1	1	511054001	521054001					571054001			monster/monster_01											1
31055002		5	30105501	2102	1055	1055	1	2	1	1	511055001	521055001					571055001			monster/monster_01											1
34002002		5	30400201	3102	4002	4002	2	4	2	1	514002001	524002001	534002001	544002001			574002001	100000051		monster/monster_34002001_01											1
34001002		5	30400101	3102	4001	4001	2	4	2	1	514001001	524001001	534001001	544001001			574001001	100000051		monster/monster_34001001_01											1
34003002		5	30400301	3102	4003	4003	2	2	2	1	514003001	524003001	534003001	544003001			574003001	100000051		monster/monster_34003001_01											1
34004002		5	30400401	3102	4004	4004	2	2	2	1	514004001	524004001	534004001				574004001	100000051		monster/monster_34004001_01											1
34005002		5	30400501	3102	4005	4005	2	4	2	1	514005001	524005001	534005001	544005001	554005001	564005001	574005001	100000051;104021060		monster/monster_34005001_01											1
34006002		5	30400601	3102	4006	4006	2	4	2	1	514006001	524006001	534006001				574006001	100000051		monster/monster_34006001_01											1
34007002		5	30400701	3102	4007	4007	2	4	2	1	514007001	524007001	534007001				574007001	100000051		monster/monster_34007001_01											1
34008002		5	30400801	3302	4008	4008	2	2	2	1	514008001	524008001	534008001				574008001	100000051		monster/monster_34008001_01											1
34009002		5	30400901	3102	4009	4009	2	2	2	1	514009001	524009001	534009001	544009001	554009001	564009001	574009001	100000051		monster/monster_34009001_01											1
34010002		5	30401001	3102	4010	4010	2	2	2	1	514010001	524010001	534010001				574010001	100000051;104021060		monster/monster_34010001_01											1
34014002		5	30401401	3202	4014	4014	2	5	2	1	514014001	524014001					574014001	100000051		monster/monster_34014001_01											1
34015002		3	30401501	3302	4015	4015	2	5	2	1	514015001	524015001					574015001	100000051;104021060		monster/monster_34015001_01											1
34016002		5	30401601	3102	4016	4016	2	2	2	1	514016001	524016001	534016001				574016001	100000051		monster/monster_34016001_01											1
34017002		5	30401701	3202	4017	4017	2	5	2	1	514017001	524017001	534017001				574017001	100000051		monster/monster_34017001_01											1
34018002		5	30401801	3102	4018	4018	2	5	2	1	514018001	524018001	534018001				574018001	100000051		monster/monster_34018001_01											1
34020002		5	30402001	3102	4020	4020	2	2	2	1	514020001	524020001	534020001				574020001	100000051		monster/monster_34020001_01											1
34021002		5	30402101	3102	4021	4021	2	2	2	1	514021001	524021001	534021001	544021001	554021001		574021001	100000051		monster/monster_34021001_01											1
34022002		5	30402201	3102	4022	4022	2	2	2	1	514022001	524022001					574022001	100000051		monster/monster_01											1
34025002		5	30402501	3302	4025	4025	2	2	2	1	514025001	524025001	534025001	544025001			574025001	100000051		monster/monster_34025001_01											1
34026002		5	30402601	3202	4026	4026	2	5	2	1	514026001	524026001	534026001				574026001	100000051		monster/monster_34026001_01											1
34030002		5	30403001	3102	4030	4030	2	2	2	1	514030001	524030001	534030001	544030001	554030001	564030001	574030001	100000051		monster/monster_34030001_01											1
34031002		5	30403101	3302	4031	4031	2	1	2	1	514031001	524031001	534031001	544031001	554031001	564031001	574031001	100000051		monster/monster_34031001_01											1
34033002		5	30403301	3102	4033	4033	2	3	2	1	514033001	524033001	534033001	544033001	554033001		574033001	100000051		monster/monster_34033001_01											1
34034002		5	30403401	3102	4034	4034	2	5	2	1	514034001	524034001	534034001				574034001	100000051		monster/monster_34034001_01											1
34035002		5	30403501	3102	4035	4035	2	4	2	1	514035001	524035001	534035001				574035001	100000051;104021060		monster/monster_34035001_01											1
34036002		5	30403601	3102	4036	4036	2	4	4	1	514036001	524036001	534036001				574036001	100000051		monster/monster_34036001_01											1
34037002		5	30403701	3102	4037	4037	2	3	2	1	514037001	524037001	534037001				574037001	100000051;104021060		monster/monster_34037001_01											1
34040002		5	30404001	3202	4040	4040	2	2	2	1	514040001	524040001	534040001				574040001	100000051		monster/monster_34040001_01											1
34041002		5	30404101	3102	4041	4041	2	4	2	1	514041001	524041001	534041001	544041001			574041001	100000051		monster/monster_34041001_01											1
34043002		5	30404301	3102	4043	4043	2	2	2	1	514043001	524043001					574043001	100000051		monster/monster_34043001_01											1
38001002		5	30800101	3102	8001	8001	2	2	2	1	518001001	528001001	538001001	548001001	558001001	568001001	578001001	100000051		monster/monster_38001001_01											1
38002002		5	30800201	3102	8002	8002	2	4	2	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000051		monster/monster_38002001_01											1
34023002		5	30402301	3102	4023	4023	2	2	2	1	514023001	524023001					574023001	100000051		monster/monster_01											1
34002006		5	30400201	4103	4002	4002	2	4	3	1	514002001	524002001	534002001	544002001			574002001	100000052		monster/monster_01											1
34001006		5	30400101	4103	4001	4001	2	4	3	1	514001001	524001001	534001001	544001001			574001001	100000052		monster/monster_01											1
34003006		5	30400301	4103	4003	4003	2	2	3	1	514003001	524003001	534003001	544003001			574003001	100000052		monster/monster_01											1
34004006		5	30400401	4103	4004	4004	2	2	3	1	514004001	524004001	534004001				574004001	100000052		monster/monster_34008001_01											1
34005006		5	30400501	4103	4005	4005	2	4	3	1	514005001	524005001	534005001	544005001	554005001	564005001	574005001	100000052		monster/monster_34005001_01											1
34006006		5	30400601	4103	4006	4006	2	4	3	1	514006001	524006001	534006001				574006001	100000052		monster/monster_01											1
34007006		5	30400701	4103	4007	4007	2	4	3	1	514007001	524007001	534007001				574007001	100000052		monster/monster_01											1
34008006		5	30400801	4303	4008	4008	2	2	3	1	514008001	524008001	534008001				574008001	100000052		monster/monster_34008001_01											1
34009006		5	30400901	4103	4009	4009	2	2	3	1	514009001	524009001	534009001	544009001	554009001	564009001	574009001	100000052		monster/monster_01											1
34010006		5	30401001	4103	4010	4010	2	2	3	1	514010001	524010001	534010001				574010001	100000052		monster/monster_01											1
34014006		5	30401401	4203	4014	4014	2	5	3	1	514014001	524014001					574014001	100000052		monster/monster_01											1
34015006		3	30401501	4303	4015	4015	2	5	3	1	514015001	524015001					574015001	100000052		monster/monster_34015001_01											1
34016006		5	30401601	4103	4016	4016	2	2	3	1	514016001	524016001	534016001				574016001	100000052		monster/monster_01											1
34017006		5	30401701	4203	4017	4017	2	5	3	1	514017001	524017001	534017001				574017001	100000052		monster/monster_34017001_01											1
34018006		5	30401801	4103	4018	4018	2	5	3	1	514018001	524018001	534018001				574018001	100000052		monster/monster_01											1
34020006		5	30402001	4103	4020	4020	2	2	3	1	514020001	524020001	534020001				574020001	100000052		monster/monster_01											1
34021006		5	30402101	4103	4021	4021	2	2	3	1	514021001	524021001	534021001	544021001	554021001		574021001	100000052		monster/monster_01											1
34022006		5	30402201	4103	4022	4022	2	2	3	1	514022001	524022001					574022001	100000052		monster/monster_01											1
34025006		5	30402501	4303	4025	4025	2	2	3	1	514025001	524025001	534025001	544025001			574025001	100000052		monster/monster_34025007_01											1
34026006		5	30402601	4203	4026	4026	2	5	3	1	514026001	524026001	534026001				574026001	100000052		monster/monster_01											1
34030006		5	30403001	4103	4030	4030	2	2	3	1	514030001	524030001	534030001	544030001	554030001	564030001	574030001	100000052		monster/monster_34030001_01											1
34031006		5	30403101	4303	4031	4031	2	1	3	1	514031001	524031001	534031001	544031001	554031001	564031001	574031001	100000052		monster/monster_01											1
34033006		5	30403301	4103	4033	4033	2	3	3	1	514033001	524033001	534033001	544033001	554033001		574033001	100000052		monster/monster_01											1
34034006		5	30403401	4103	4034	4034	2	5	3	1	514034001	524034001	534034001				574034001	100000052		monster/monster_01											1
34035006		5	30403501	4103	4035	4035	2	4	3	1	514035001	524035001	534035001				574035001	100000052		monster/monster_34036001_01											1
34036006		5	30403601	4103	4036	4036	2	4	3	1	514036001	524036001	534036001				574036001	100000052		monster/monster_34036001_01											1
34037006		5	30403701	4103	4037	4037	2	3	3	1	514037001	524037001	534037001				574037001	100000052		monster/monster_34037001_01											1
34040006		5	30404001	4203	4040	4040	2	2	3	1	514040001	524040001	534040001				574040001	100000052		monster/monster_01											1
34041006		5	30404101	4103	4041	4041	2	4	3	1	514041001	524041001	534041001	544041001			574041001	100000052		monster/monster_01											1
34043006		5	30404301	4103	4043	4043	2	2	3	1	514043001	524043001					574043001	100000052		monster/monster_01											1
38001006		5	30800101	4103	8001	8001	2	2	3	1	518001001	528001001	538001001	548001001	558001001	568001001	578001001	100000052		monster/monster_01											1
38006006		5	30800201	4103	8002	8002	2	4	3	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000052		monster/monster_01											1
34023006		5	30402301	4103	4023	4023	2	2	3	1	514023001	524023001					574023001	100000052		monster/monster_01											1
34002007		5	30400201	4103	4002	4002	2	4	4	1	514002001	524002001	534002001	544002001			574002001	100000050		monster/monster_01											1
34001007		5	30400101	4103	4001	4001	2	4	4	1	514001001	524001001	534001001	544001001			574001001	100000050		monster/monster_01											1
34003007		5	30400301	4103	4003	4003	2	2	4	1	514003001	524003001	534003001	544003001			574003001	100000050		monster/monster_01											1
34004007		5	30400401	4103	4004	4004	2	2	4	1	514004002	524004002	534004002				574004002	100000050		monster/monster_34008001_01											1
34005007		5	30400501	4103	4005	4005	2	4	4	1	514005001	524005001	534005001	544005001	554005001	564005001	574005001	100000050;104005053		monster/monster_34005001_01	104005053										1
34006007		5	30400601	4103	4006	4006	2	4	4	1	514006001	524006001	534006001				574006001	100000050		monster/monster_01											1
34007007		5	30400701	4103	4007	4007	2	4	4	1	514007001	524007001	534007001				574007001	100000050		monster/monster_01											1
34008007		5	30400801	4303	4008	4008	2	2	4	1	514008001	524008001	534008001	544008001	554008001	564008001	574008001	100000050		monster/monster_34008001_02											1
34009007		5	30400901	4103	4009	4009	2	2	4	1	514009001	524009001	534009001	544009001	554009001	564009001	574009001	100000050		monster/monster_01											1
34010007		5	30401001	4103	4010	4010	2	2	4	1	514010001	524010001	534010001				574010001	100000050		monster/monster_01											1
34014007		5	30401401	4203	4014	4014	2	5	4	1	514014001	524014001					574014001	100000050		monster/monster_01											1
34015007		3	30401501	4303	4015	4015	2	5	4	1	514015001	524015001					574015001	100000050		monster/monster_01											1
34016007		5	30401601	4103	4016	4016	2	2	4	1	514016001	524016001	534016001				574016001	100000050		monster/monster_01											1
34017007		5	30401701	4203	4017	4017	2	5	4	1	514017002	524017002	534017002				574017002	100000050		monster/monster_34017001_01											1
34018007		5	30401801	4103	4018	4018	2	5	4	1	514018001	524018001	534018001				574018001	100000050		monster/monster_01											1
34020007		5	30402001	4103	4020	4020	2	2	4	1	514020001	524020001	534020001				574020001	100000050		monster/monster_01											1
34021007		5	30402101	4103	4021	4021	2	2	4	1	514021001	524021001	534021001	544021001	554021001		574021001	100000050		monster/monster_01											1
34022007		5	30402201	4103	4022	4022	2	2	4	1	514022001	524022001					574022001	100000050		monster/monster_01											1
34025007		5	30402501	4303	4025	4025	2	2	4	1	514025001	524025001	534025001	544025001			574025001	100000050;104025053		monster/monster_34025007_01											1
34026007		5	30402601	4203	4026	4026	2	5	4	1	514026001	524026001	534026001				574026001	100000050		monster/monster_01											1
34030007		5	30403001	4103	4030	4030	2	2	4	1	514030001	524030001	534030001	544030001	554030001	564030001	574030001	100000050;104030053;104030054		monster/monster_34030001_01	104030053										1
34031007		5	30403101	4303	4031	4031	2	1	4	1	514031001	524031001	534031001	544031001	554031001	564031001	574031001	100000050		monster/monster_01											1
34033007		5	30403301	4103	4033	4033	2	3	4	1	514033001	524033001	534033001	544033001	554033001		574033001	100000050		monster/monster_01											1
34034007		5	30403401	4103	4034	4034	2	5	4	1	514034001	524034001	534034001				574034001	100000050		monster/monster_01											1
34035007		5	30403501	4103	4035	4035	2	4	4	1	514035001	524035001	534035001				574035001	100000050		monster/monster_01											1
34037007		5	30403701	4103	4037	4037	2	3	4	1	514037001	524037001	534037001				574037001	100000050		monster/monster_34037001_01											1
34040007		5	30404001	4203	4040	4040	2	2	4	1	514040001	524040001	534040001				574040001	100000050		monster/monster_01											1
34041007		5	30404101	4103	4041	4041	2	4	4	1	514041001	524041001	534041001	544041001			574041001	100000050		monster/monster_01											1
34043007		5	30404301	4103	4043	4043	2	2	4	1	514043001	524043001					574043001	100000050		monster/monster_01											1
38001007		5	30800101	4103	8001	8001	2	2	4	1	518001001	528001001	538001001	548001001	558001001	568001001	578001001	100000050		monster/monster_01											1
38006007		5	30800201	4103	8002	8002	2	4	4	1	518002001	528002001	538002001	548002001	558002001	568002001	578002001	100000050		monster/monster_01											1
34023007		5	30402301	4103	4023	4023	2	2	4	1	514023001	524023001					574023001	100000050		monster/monster_01											1
31005010		5	30100541	2102	1005	1005	1	4	1	1	511005002	521005002					571005002			monster/monster_01											1
31014010		5	30101441	2202	1014	1014	1	4	1	1	511014002	521014002					571014002			monster/monster_01											1
31023011		5	30102341	2102	1023	1023	1	3	1	1	511023002	521023002					571023002			monster/monster_01											1
31024011		5	30102441	2102	1024	1024	1	5	1	1	511024002	521024002					571024002			monster/monster_01											1
31010010		5	30101041	2102	1010	1010	1	5	1	1	511010002	521010002					571010002			monster/monster_01											1
31012010		5	30101201	2102	1012	1012	1	3	1	1	511012002	521012002					571012002			monster/monster_01											1
31018010		5	30101841	2102	1018	1018	1	3	1	1	511018002	521018002					571018002			monster/monster_01											1
31016010		5	30101641	2302	1016	1016	1	1	1	1	511016002	521016002					571016002			monster/monster_03											1
31022010		5	30102241	2102	1022	1022	1	4	1	1	511022002	521022002					571022002			monster/monster_01											1
31023012		5	30102343	2102	1023	1023	1	3	1	1	511023003	521023003					571023003			monster/monster_01											1
31024012		5	30102443	2102	1024	1024	1	5	1	1	511024003	521024003					571024003			monster/monster_01											1
31030010		5	30103041	2102	1030	1030	1	3	1	1	511030002	521030002					571030002			monster/monster_01											1
31031010		5	30103141	2102	1031	1031	1	4	1	1	511031002	521031002					571031002			monster/monster_01											1
31040010		5	30104041	2102	1040	1040	1	2	1	1	511040003	521040003					571040003			monster/monster_01											1
31020010		5	30102041	2202	1020	1020	1	3	1	1	511020002	521020002					571020002			monster/monster_01											1
31042010		5	30104241	2302	1042	1042	1	1	1	1	511042002	521042002					571042002			monster/monster_01											1
31043010		5	30104341	2202	1043	1043	1	2	1	1	511043002	521043002					571043002			monster/monster_01											1
31019010		5	30101941	2102	1019	1019	1	4	1	1	511019002	521019002					571019002			monster/monster_01											1
31052010		5	30105241	2102	1052	1052	1	2	1	1	511052002	521052002					571052002			monster/monster_01											1
31053010		5	30105342	2102	1053	1053	1	4	1	1	511053002	521053002					571053002			monster/monster_01											1
31060010		5	30106041	2102	1060	1060	1	2	1	1	511060002	521060002					571060002			monster/monster_01											1
31006010		5	30100641	2102	1006	1006	1	4	1	1	511006002	521006002					571006002			monster/monster_01											1
31050010		5	30105041	2202	1050	1050	1	4	1	1	511050002	521050002					571050002			monster/monster_01											1
31051010		5	30105141	2202	1051	1051	1	5	1	1	511051002	521051002					571051002			monster/monster_03											1
31017010		5	30101741	2102	1017	1017	1	5	1	1	511017002	521017002					571017002			monster/monster_01											1
31045010		5	30104541	2102	1045	1045	1	2	1	1	511045002	521045002					571045002			monster/monster_01											1
31002007		5	30200201	3102	1002	1002	1	2	2	1	511002001	521002001					571002001	100000051		monster/monster_01											1
31003007		5	30200301	3202	1003	1003	1	5	2	1	511003001	521003001					571003001	100000051		monster/monster_01											1
31004007		5	30200401	3102	1004	1004	1	3	2	1	511004001	521004001					571004001	100000051		monster/monster_01											1
31005007		5	30200501	3102	1005	1005	1	4	2	1	511005001	521005001					571005001	100000051		monster/monster_01											1
31006007		5	30200601	3102	1006	1006	1	4	2	1	511006001						571006001	100000051		monster/monster_01_oneskill											1
31007007		5	30200701	3202	1007	1007	1	5	2	1	511007001	521007001					571007001	100000051		monster/monster_01											1
31009007		5	30200901	3302	1009	1009	1	1	2	1	511009001	521009001					571009001	100000051		monster/monster_01											1
31010007		5	30201001	3102	1010	1010	1	5	2	1	511010001	521010001					571010001	100000051		monster/monster_01											1
31011007		5	30201101	3102	1011	1011	1	5	2	1	511011001	521011001					571011001	100000051		monster/monster_01											1
