skinId	roleId	catPrefab	isMonster	isHarmonious	inHandBook	skinMaxLevel	tag	version	jump	property	mode	lobbyMode	enterTimeline	enterSound	skinScene	scenePosition	sceneRotation	color	intensity	lightDirection	unlockType	effectMode	dialogueTag	goodOpinionTag	effectTag	battleBossHead	cardHeadList	cardDrawing	cardDrawing_hexie	bigCardDrawing	bigCardDrawing_hexie	hdCardDrawing	hdCardDrawing_hexie	buffHead	Background	fxBattleEnter	endTimeline	endCtrl	endTimeline50	uiCover	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	spSkillName	spSkillName_zh_TW	spSkillName_en_UK	spSkillName_ja_JP	spSkillName_ko_KR	spSkillName_th_TH	desc2	desc2_zh_TW	desc2_en_UK	desc2_ja_JP	desc2_ko_KR	desc2_th_TH
30103001	1030		1	0	0	0	1				1030	0	0	0							0					22:m_img_1030_2		40:m_icon_1030_3	40:m_icon_1030_3	21:m_img_1030	21:m_img_1030	21:m_img_1030	21:m_img_1030	18:m_icon_1030_1				0			1	古董花瓶	古董花瓶	Vintage Vessel	毒の霧	골동품 꽃병	แจกันโบราณ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	毒雾弥漫	毒霧彌漫	Toxic Tangle	骨董花瓶	독 안개	หมอกพิษคละคลุ้ง						
30103041	1030		1	0	0	0	1				411030	0	0	0							0					22:m_img_411030_2		40:m_icon_411030_3	40:m_icon_411030_3	21:m_img_411030	21:m_img_411030	21:m_img_411030	21:m_img_411030	18:m_icon_411030_1				0			1	夜语铜罐	夜語銅罐	Whispering Pot	夜話銅壺	밤에 우는 항아리	ทไวไลต์จาร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30203041	1030		1	0	0	0	1				412030	0	0	0							0					22:m_img_411030_2		40:m_icon_411030_3	40:m_icon_411030_3	21:m_img_411030	21:m_img_411030	21:m_img_411030	21:m_img_411030	18:m_icon_411030_1				0			1	夜语铜罐	夜語銅罐	Whispering Pot	夜話銅壺	밤에 우는 항아리	ทไวไลต์จาร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30103101	1031		1	0	0	0	1				1031	0	0	0							0					22:m_img_1031_2		40:m_icon_1031_3	40:m_icon_1031_3	21:m_img_1031	21:m_img_1031	21:m_img_1031	21:m_img_1031	18:m_icon_1031_1				0			1	怪鸟时钟	怪鳥時鐘	Winged Mechanism	不思議時計	버드 몬스터 시계	นาฬิกากุ๊กกู	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	死亡丧钟	死亡喪鐘	Terminal Toll	弔いの鐘	사망 선고	ระฆังแห่งความตาย						
30103141	1031		1	0	0	0	1				411031	0	0	0							0					22:m_img_411031_2		40:m_icon_411031_3	40:m_icon_411031_3	21:m_img_411031	21:m_img_411031	21:m_img_411031	21:m_img_411031	18:m_icon_411031_1				0			1	白鹭时钟	白鷺時鐘	Egret Timepiece	白鷺の時計	백로 시계	นาฬิกากระสาขาว	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30203141	1031		1	0	0	0	1				412031	0	0	0							0					22:m_img_411031_2		40:m_icon_411031_3	40:m_icon_411031_3	21:m_img_411031	21:m_img_411031	21:m_img_411031	21:m_img_411031	18:m_icon_411031_1				0			1	白鹭时钟	白鷺時鐘	Egret Timepiece	白鷺の時計	백로 시계	นาฬิกากระสาขาว	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30104001	1040		1	0	0	0	1				1040	0	0	0							0					22:m_img_1040_2		40:m_icon_1040_3	40:m_icon_1040_3	21:m_img_1040	21:m_img_1040	21:m_img_1040	21:m_img_1040	18:m_icon_1040_1				0			1	铠甲战马	鎧甲戰馬	Iron-clad Charger	鎧の軍馬	기갑 전투마	อัศวินม้าหุ้มเกราะ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	千里奔袭	千里奔襲	Far-flung Raider	奔襲	천리 기습	ไมล์ชาร์จ						
30104051	1040		1	0	0	0	1				511040	0	0	0							0					22:m_img_1040_2		40:m_icon_1040_3	40:m_icon_1040_3	21:m_img_1040	21:m_img_1040	21:m_img_1040	21:m_img_1040	18:m_icon_1040_1				0			1	铠甲战马	鎧甲戰馬	Iron-clad Charger	鎧の軍馬	기갑 전투마	อัศวินม้าหุ้มเกราะ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	千里奔袭	千里奔襲	Far-flung Raider	奔襲	천리 기습	ไมล์ชาร์จ						
30104041	1040		1	0	0	0	1				411040	0	0	0							0					22:m_img_411040_2		40:m_icon_411040_3	40:m_icon_411040_3	21:m_img_411040	21:m_img_411040	21:m_img_411040	21:m_img_411040	18:m_icon_411040_1				0			1	烈马铜甲	烈馬銅甲	Ironclad Horse	銅鎧の烈馬	열마동갑	ไอรอนฮอร์ส	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30204041	1040		1	0	0	0	1				412040	0	0	0							0					22:m_img_411040_2		40:m_icon_411040_3	40:m_icon_411040_3	21:m_img_411040	21:m_img_411040	21:m_img_411040	21:m_img_411040	18:m_icon_411040_1				0			1	烈马铜甲	烈馬銅甲	Ironclad Horse	銅鎧の烈馬	열마동갑	ไอรอนฮอร์ส	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30104042	1040		1	0	0	0	1				421040	0	0	0							0					22:m_img_421040_2		40:m_icon_421040_3	40:m_icon_421040_3	21:m_img_421040	21:m_img_421040	21:m_img_421040	21:m_img_421040	18:m_icon_421040_1				0			1	盛装雪骑	盛裝雪騎	White Knight	雪の騎士	드레스업 스노우라이딩	สโนว์ไรเดอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30104101	1041		1	0	0	0	1				1041	0	0	0							0					22:m_img_1041_2		40:m_icon_1041_3	40:m_icon_1041_3	21:m_img_1041	21:m_img_1041	21:m_img_1041	21:m_img_1041	18:m_icon_1041_1				0			1	持剑鼠	持劍鼠	Saberclaw Mouse	マウスブレイド	랫 소드맨	สจ๊วดวอริเออร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	螺旋斩杀	螺旋斬殺	Helix Slasher	螺旋斬撃	스파이럴 킬	สไปรัลสแลช						
30104141	1041		1	0	0	0	1				411041	0	0	0							0					22:m_img_411041_2		40:m_icon_411041_3	40:m_icon_411041_3	21:m_img_411041	21:m_img_411041	21:m_img_411041	21:m_img_411041	18:m_icon_411041_1				0			1	铜锈剑鼠	銅銹劍鼠	Rusty Swordmouse	ソードマウス	녹슨 검사 쥐	รัสตีเบลดเมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30204141	1041		1	0	0	0	1				412041	0	0	0							0					22:m_img_411041_2		40:m_icon_411041_3	40:m_icon_411041_3	21:m_img_411041	21:m_img_411041	21:m_img_411041	21:m_img_411041	18:m_icon_411041_1				0			1	铜锈剑鼠	銅銹劍鼠	Rusty Swordmouse	ソードマウス	녹슨 검사 쥐	รัสตีเบลดเมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30104201	1042		1	0	0	0	1				1042	0	0	0							0					22:m_img_1042_2		40:m_icon_1042_3	40:m_icon_1042_3	21:m_img_1042	21:m_img_1042	21:m_img_1042	21:m_img_1042	18:m_icon_1042_1				0			1	持盾鼠	持盾鼠	Shieldbearer Mouse	シールドマウス	방패 쥐	ชิลด์เมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	碎骨之击	碎骨之擊	Bone Smasher	砕骨の一撃	쇄골지격	โบนครัชเชอร์						
30104241	1042		1	0	0	0	1				411042	0	0	0							0					22:m_img_411042_2		40:m_icon_411042_3	40:m_icon_411042_3	21:m_img_411042	21:m_img_411042	21:m_img_411042	21:m_img_411042	18:m_icon_411042_1				0			1	铜锈盾鼠	銅銹盾鼠	Rusty Shield Mouse	ラスティシールドマウス	녹슨 방패 쥐	รัสตีชิลด์เมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30204241	1042		1	0	0	0	1				412042	0	0	0							0					22:m_img_411042_2		40:m_icon_411042_3	40:m_icon_411042_3	21:m_img_411042	21:m_img_411042	21:m_img_411042	21:m_img_411042	18:m_icon_411042_1				0			1	铜锈盾鼠	銅銹盾鼠	Rusty Shield Mouse	ラスティシールドマウス	녹슨 방패 쥐	รัสตีชิลด์เมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30104301	1043		1	0	0	0	1				1043	0	0	0							0					22:m_img_1043_2		40:m_icon_1043_3	40:m_icon_1043_3	21:m_img_1043	21:m_img_1043	21:m_img_1043	21:m_img_1043	18:m_icon_1043_1				0			1	头盔鼠	頭盔鼠	Helmeted Mouse	ヘルメットマウス	헬멧 쥐	เฮล์มเมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	钢铁猛击	鋼鐵猛擊	Iron-hard Slogger	メタルスマッシュ	아이언 피스트	ไอรอนบลาสต์						
30104341	1043		1	0	0	0	1				411043	0	0	0							0					22:m_img_411043_2		40:m_icon_411043_3	40:m_icon_411043_3	21:m_img_411043	21:m_img_411043	21:m_img_411043	21:m_img_411043	18:m_icon_411043_1				0			1	铜锈头盔鼠	銅銹頭盔鼠	Rusty Helmeted Mouse	ヘルメットマウス	녹슨 헬멧 쥐	รัสตีเฮล์มเมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30204341	1043		1	0	0	0	1				412043	0	0	0							0					22:m_img_411043_2		40:m_icon_411043_3	40:m_icon_411043_3	21:m_img_411043	21:m_img_411043	21:m_img_411043	21:m_img_411043	18:m_icon_411043_1				0			1	铜锈头盔鼠	銅銹頭盔鼠	Rusty Helmeted Mouse	ヘルメットマウス	녹슨 헬멧 쥐	รัสตีเฮล์มเมาส์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30104401	1044		1	0	0	0	1				1044	0	0	0							0					22:m_img_1044_2		40:m_icon_1044_3	40:m_icon_1044_3	21:m_img_1044	21:m_img_1044	21:m_img_1044	21:m_img_1044	18:m_icon_1044_1				0			1	海鸥流氓	海鷗流氓	Gull Gangster	カモメ悪党	갈매기 건달	นกนางนวลจอมซ่า	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	天降肥臀	天降肥臀	Heaven's Booty	重圧	엉덩이 찍기	แฮฟวี่ฮิปดรอป						
30104501	1045		1	0	0	0	1				1045	0	0	0							0					22:m_img_1045_2		40:m_icon_1045_3	40:m_icon_1045_3	21:m_img_1045	21:m_img_1045	21:m_img_1045	21:m_img_1045	18:m_icon_1045_1				0			1	椰树投手	椰樹投手	Coconut Thrower	ココナッツ爆弾	코코넛 투수	มือโยนต้นมะพร้าว	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	椰球爆弹 	椰球爆彈	Coconut Tosser	ココヤシピッチャー	코코넛 폭탄 	ระเบิดลูกมะพร้าว						
30104541	1045		1	0	0	0	1				411045	0	0	0							0					22:m_img_411045_2		40:m_icon_411045_3	40:m_icon_411045_3	21:m_img_411045	21:m_img_411045	21:m_img_411045	21:m_img_411045	18:m_icon_411045_1				0			1	强袭爆弹	強襲爆彈	Explosive Popper	強襲爆弾	퍼펫화 미사일	ระเบิดพลังสูง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30204541	1045		1	0	0	0	1				412045	0	0	0							0					22:m_img_411045_2		40:m_icon_411045_3	40:m_icon_411045_3	21:m_img_411045	21:m_img_411045	21:m_img_411045	21:m_img_411045	18:m_icon_411045_1				0			1	强袭爆弹	強襲爆彈	Explosive Popper	強襲爆弾	퍼펫화 미사일	ระเบิดพลังสูง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30104542	1045		1	0	0	0	1				421045	0	0	0							0					22:m_img_421045_2		40:m_icon_421045_3	40:m_icon_421045_3	21:m_img_421045	21:m_img_421045	21:m_img_421045	21:m_img_421045	18:m_icon_421045_1				0			1	易爆使者	易爆使者	Explosive Messenger	引火の使者	폭탄 전령	ทูตแห่งการทำลาย	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30104601	1046		1	0	0	0	1				1046	0	0	0							0					22:m_img_1046_2		40:m_icon_1046_3	40:m_icon_1046_3	21:m_img_1046	21:m_img_1046	21:m_img_1046	21:m_img_1046	18:m_icon_1046_1				0			1	爆米花手机	爆米花手機	Popcorn Phone	ポップコーンスマホ	팝콘폰	มือถือป๊อปคอร์น	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	连环弹幕	連環彈幕	Salvo Blast	連続弾幕	연쇄 포격	เชนแบร์ราจ						
30105001	1050		1	0	0	0	1				1050	0	0	0							0					22:m_img_1050_2		40:m_icon_1050_3	40:m_icon_1050_3	21:m_img_1050	21:m_img_1050	21:m_img_1050	21:m_img_1050	18:m_icon_1050_1				0			1	移情粉丝	移情粉絲	Wavering Fan	担降り	탈덕한 팬	แฟนคลับผู้คลั่งไคล้	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	夺目闪耀	奪目閃耀	Flashy Glitter	スパークル	눈부시게	เดซลิ่งไชน์						
30105041	1050		1	0	0	0	1				411050	0	0	0							0					22:m_img_411050_2		40:m_icon_411050_3	40:m_icon_411050_3	21:m_img_411050	21:m_img_411050	21:m_img_411050	21:m_img_411050	18:m_icon_411050_1				0			1	悲恸歌迷	悲慟歌迷	Wailing Supporter	慟哭するファン	애도하는 팬	ผู้ติดตามที่เศร้าสลด	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30205041	1050		1	0	0	0	1				412050	0	0	0							0					22:m_img_411050_2		40:m_icon_411050_3	40:m_icon_411050_3	21:m_img_411050	21:m_img_411050	21:m_img_411050	21:m_img_411050	18:m_icon_411050_1				0			1	悲恸歌迷	悲慟歌迷	Wailing Supporter	慟哭するファン	애도하는 팬	ผู้ติดตามที่เศร้าสลด	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30105101	1051		1	0	0	0	1				1051	0	0	0							0					22:m_img_1051_2		40:m_icon_1051_3	40:m_icon_1051_3	21:m_img_1051	21:m_img_1051	21:m_img_1051	21:m_img_1051	18:m_icon_1051_1				0			1	固执粉丝	固執粉絲	Obsessive Fan	硬派なファン	열혈팬	แฟนคลับหัวรั้น	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	争先恐后	爭先恐後	Panic-monger Giant	情熱	스크램블링	เครซี่รัช						
30105141	1051		1	0	0	0	1				411051	0	0	0							0					22:m_img_411051_2		40:m_icon_411051_3	40:m_icon_411051_3	21:m_img_411051	21:m_img_411051	21:m_img_411051	21:m_img_411051	18:m_icon_411051_1				0			1	狂欢歌迷	狂歡歌迷	Thrilled Supporter	狂喜するファン	환호하는 팬	แฟนเพลงผู้คลั่งไคล้	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30205141	1051		1	0	0	0	1				412051	0	0	0							0					22:m_img_411051_2		40:m_icon_411051_3	40:m_icon_411051_3	21:m_img_411051	21:m_img_411051	21:m_img_411051	21:m_img_411051	18:m_icon_411051_1				0			1	狂欢歌迷	狂歡歌迷	Thrilled Supporter	狂喜するファン	환호하는 팬	แฟนเพลงผู้คลั่งไคล้	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30105201	1052		1	0	0	0	1				1052	0	0	0							0					22:m_img_1052_2		40:m_icon_1052_3	40:m_icon_1052_3	21:m_img_1052	21:m_img_1052	21:m_img_1052	21:m_img_1052	18:m_icon_1052_1				0			1	吉他鹿	吉他鹿	Guitar Deer	ギタリストシカ	기타 사슴	สตริงเดียร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	回响	迴響	Echoing Roarer	反響	메아리	รีโซแนนซ์						
30105241	1052		1	0	0	0	1				411052	0	0	0							0					22:m_img_411052_2		40:m_icon_411052_3	40:m_icon_411052_3	21:m_img_411052	21:m_img_411052	21:m_img_411052	21:m_img_411052	18:m_icon_411052_1				0			1	赛博鹿	賽博鹿	Cyborg Deer	サイバーシカ	사이버 사슴	กวางไซเบอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30205241	1052		1	0	0	0	1				412052	0	0	0							0					22:m_img_411052_2		40:m_icon_411052_3	40:m_icon_411052_3	21:m_img_411052	21:m_img_411052	21:m_img_411052	21:m_img_411052	18:m_icon_411052_1				0			1	赛博鹿	賽博鹿	Cyborg Deer	サイバーシカ	사이버 사슴	กวางไซเบอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30105301	1053		1	0	0	0	1				1053	0	0	0							0					22:m_img_1053_2		40:m_icon_1053_3	40:m_icon_1053_3	21:m_img_1053	21:m_img_1053	21:m_img_1053	21:m_img_1053	18:m_icon_1053_1				0			1	军鼓螃蟹	軍鼓螃蟹	Drumming Crab	軍鼓カニ	군고게	ดรัมแคร็ป	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	波浪	波浪	Ocean Wave	波浪	파도	เกลียวคลื่น						
30105342	1053		1	0	0	0	1				421053	0	0	0							0					22:m_img_421053_2		40:m_icon_421053_3	40:m_icon_421053_3	21:m_img_421053	21:m_img_421053	21:m_img_421053	21:m_img_421053	18:m_icon_421053_1				0			1	黑金鼓蜘蛛	黑金鼓蜘蛛	Obsidian Spider Drum	黒金の蜘蛛	흑금고거미	แบล็กโกลด์สไปเดอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30205342	1053		1	0	0	0	1				422053	0	0	0							0					22:m_img_421053_2		40:m_icon_421053_3	40:m_icon_421053_3	21:m_img_421053	21:m_img_421053	21:m_img_421053	21:m_img_421053	18:m_icon_421053_1				0			1	黑金鼓蜘蛛	黑金鼓蜘蛛	Obsidian Spider Drum	黒金の蜘蛛	흑금고거미	แบล็กโกลด์สไปเดอร์	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30105401	1054		1	0	0	0	1				1054	0	0	0							0					22:m_img_1054_2		40:m_icon_1054_3	40:m_icon_1054_3	21:m_img_1054	21:m_img_1054	21:m_img_1054	21:m_img_1054	18:m_icon_1054_1				0			1	胜利格斗游戏机	勝利格鬥遊戲機	Victorious Arcade	格闘ゲームアーケード・勝利	승리한 격투 게임기	คอนโซลแห่งชัยชนะ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30205401	1054		1	0	0	0	1				2054	0	0	0							0					22:m_img_1054_2		40:m_icon_1054_3	40:m_icon_1054_3	21:m_img_1054	21:m_img_1054	21:m_img_1054	21:m_img_1054	18:m_icon_1054_1				0			1	胜利格斗游戏机	勝利格鬥遊戲機	Victorious Arcade	格闘ゲームアーケード・勝利	승리한 격투 게임기	คอนโซลแห่งชัยชนะ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30105501	1055		1	0	0	0	1				1055	0	0	0							0					22:m_img_1055_2		40:m_icon_1055_3	40:m_icon_1055_3	21:m_img_1055	21:m_img_1055	21:m_img_1055	21:m_img_1055	18:m_icon_1055_1				0			1	失败格斗游戏机	失敗格鬥遊戲機	Failed Arcade	格闘ゲームアーケード・失敗	패배한 격투 게임기	คอนโซลพังพินาศ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30205501	1055		1	0	0	0	1				2055	0	0	0							0					22:m_img_1055_2		40:m_icon_1055_3	40:m_icon_1055_3	21:m_img_1055	21:m_img_1055	21:m_img_1055	21:m_img_1055	18:m_icon_1055_1				0			1	失败格斗游戏机	失敗格鬥遊戲機	Failed Arcade	格闘ゲームアーケード・失敗	패배한 격투 게임기	คอนโซลพังพินาศ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30105601	1056		1	0	0	0	1				1056	0	0	0							0					22:m_img_1056_2		40:m_icon_1056_3	40:m_icon_1056_3	21:m_img_1056	21:m_img_1056	21:m_img_1056	21:m_img_1056	18:m_icon_1056_1				0			1	叛逆垃圾桶	叛逆垃圾桶	Defiant Dustbin	反逆のゴミ箱	반역의 쓰레기통	ถังขยะจอมกบฏ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	过量药剂	過量藥劑	Surfeited Potion	過量投与	오버도스	รับยาเกินขนาด						
30105801	1058		1	0	0	0	1				1058	0	0	0							0					22:m_img_1058_2		40:m_icon_1058_3	40:m_icon_1058_3	21:m_img_1058	21:m_img_1058	21:m_img_1058	21:m_img_1058	18:m_icon_1058_1				0			1	仿徨满碗	仿徨滿碗	Wandering Dish	期限切れのスープ	방황 만발	แฮสซิเทนท์โบล	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	限期高汤	限期高湯	Temporal Elixir	期限切れのスープ	시한부 육수	ซุปหมดอายุ						
30105901	1059		1	0	0	0	1				1059	0	0	0							0					22:m_img_1059_2		40:m_icon_1059_3	40:m_icon_1059_3	21:m_img_1059	21:m_img_1059	21:m_img_1059	21:m_img_1059	18:m_icon_1059_1				0			1	跼蹐之门	跼蹐之門	Gate of Constraint	跼蹐の扉	불안한 문	ประตูแห่งความกลัว	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	视域侵袭	視域侵襲	Fringe Invader	視界強奪	사이트 인베이전	วิชันแอสซอลต์						
30106001	1060		1	0	0	0	1				1060	0	0	0							0					22:m_img_1060_2		40:m_icon_1060_3	40:m_icon_1060_3	21:m_img_1060	21:m_img_1060	21:m_img_1060	21:m_img_1060	18:m_icon_1060_1				0			1	运舛病患	運舛病患	Stretcher Sufferer	薄幸な患者	불운한 환자	ผู้ป่วยที่โชคร้าย	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์	攫夺	攫奪	Grabber	略奪	탈취	ช่วงชิง						
30106041	1060		1	0	0	0	1				411060	0	0	0							0					22:m_img_411060_2		40:m_icon_411060_3	40:m_icon_411060_3	21:m_img_411060	21:m_img_411060	21:m_img_411060	21:m_img_411060	18:m_icon_411060_1				0			1	重症外逃者	重症外逃者	ICU Escapee	重症脱出者	중증 이탈자	ผู้หลบหนีจากวิกฤต	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30206041	1060		1	0	0	0	1				412060	0	0	0							0					22:m_img_411060_2		40:m_icon_411060_3	40:m_icon_411060_3	21:m_img_411060	21:m_img_411060	21:m_img_411060	21:m_img_411060	18:m_icon_411060_1				0			1	重症外逃者	重症外逃者	ICU Escapee	重症脱出者	중증 이탈자	ผู้หลบหนีจากวิกฤต	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30106301	1063		1	0	0	0	1				1063	0	0	0							0					22:m_img_1063_2		40:m_icon_1063_3	40:m_icon_1063_3	21:m_img_1063	21:m_img_1063	21:m_img_1063	21:m_img_1063	18:m_icon_1063_1				0			1	紫团子	紫團子	Purple Dango	紫だんご	보라색 경단	ดังโกะสีม่วง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30106401	1064		1	0	0	0	1				1064	0	0	0							0					22:m_img_1064_2		40:m_icon_1064_3	40:m_icon_1064_3	21:m_img_1064	21:m_img_1064	21:m_img_1064	21:m_img_1064	18:m_icon_1064_1				0			1	红团子	紅團子	Red Dango	赤だんご	빨간색 경단	ดังโกะสีแดง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30106501	1065		1	0	0	0	1				1065	0	0	0							0					22:m_img_1065_2		40:m_icon_1065_3	40:m_icon_1065_3	21:m_img_1065	21:m_img_1065	21:m_img_1065	21:m_img_1065	18:m_icon_1065_1				0			1	绿团子	綠團子	Green Dango	緑だんご	초록색 경단	ดังโกะสีเขียว	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30106601	1066		1	0	0	0	1				1066	0	0	0							0					22:m_img_1066_2		40:m_icon_1066_3	40:m_icon_1066_3	21:m_img_1066	21:m_img_1066	21:m_img_1066	21:m_img_1066	18:m_icon_1066_1				0			1	酒团子	酒團子	Liquor Dango	酒だんご	술 경단	ดังโงะสาเก	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30106701	1067		1	0	0	0	1				1067	0	0	0							0					22:m_img_1067_2		40:m_icon_1067_3	40:m_icon_1067_3	21:m_img_1067	21:m_img_1067	21:m_img_1067	21:m_img_1067	18:m_icon_1067_1				0			1	深渊转盘	深淵轉盤	Abyssal Carousel	ルーレット道化師	심연의 룰렛	กงล้อความมืด	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30106801	1068		1	0	0	0	1				1068	0	0	0							0					22:m_img_1068_2		40:m_icon_1068_3	40:m_icon_1068_3	21:m_img_1068	21:m_img_1068	21:m_img_1068	21:m_img_1068	18:m_icon_1068_1				0			1	绝命狂骰	絕命狂骰	Deadly Dice	サイコロ亡者	심연의 룰렛	ลูกเต๋ามรณะ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30106901	1069		1	0	0	0	1				1069	0	0	0							0					22:m_img_1069_2		40:m_icon_1069_3	40:m_icon_1069_3	21:m_img_1069	21:m_img_1069	21:m_img_1069	21:m_img_1069	18:m_icon_1069_1				0			1	告死纸牌	告死紙牌	Death Cards	余命宣告ポーカー	죽음을 고하는 카드	ไพ่พิพากษามรณะ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30107001	1070		1	0	0	0	1				1070	0	0	0							0					22:m_img_1070_2		40:m_icon_1070_3	40:m_icon_1070_3	21:m_img_1070	21:m_img_1070	21:m_img_1070	21:m_img_1070	18:m_icon_1070_1				0			1	赊命人	賒命人	Life on Credit	命の換金屋	사명인	ผู้กู้ชีวิต	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30107101	1071		1	0	0	0	1				1071	0	0	0							0					22:m_img_1071_2		40:m_icon_1071_3	40:m_icon_1071_3	21:m_img_1071	21:m_img_1071	21:m_img_1071	21:m_img_1071	18:m_icon_1071_1				0			1	绝望渔夫	絕望漁夫	Desolate Angler	絶望の漁師	절망의 바다	ชาวประมงที่สิ้นหวัง	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30107201	1072		1	0	0	0	1				1072	0	0	0							0					22:m_img_1072_2		40:m_icon_1072_3	40:m_icon_1072_3	21:m_img_1072	21:m_img_1072	21:m_img_1072	21:m_img_1072	18:m_icon_1072_1				0			1	痛苦海女	痛苦海女	Grieving Mariner	苦痛の海女	고통의 해녀	นางเงือกผู้เศร้าโศก	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30107301	1073		1	0	0	0	1				1073	0	0	0							0					22:m_img_1073_2		40:m_icon_1073_3	40:m_icon_1073_3	21:m_img_1073	21:m_img_1073	21:m_img_1073	21:m_img_1073	18:m_icon_1073_1				0			1	屈腐渔夫	屈腐漁夫	Decayed Angler	鬱屈の漁師	부패한 바다	ชาวประมงผู้เน่าเปื่อย	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
30107401	1074		1	0	0	0	1				1074	0	0	0							0					22:m_img_1074_2		40:m_icon_1074_3	40:m_icon_1074_3	21:m_img_1074	21:m_img_1074	21:m_img_1074	21:m_img_1074	18:m_icon_1074_1				0			1	恶堕海女	惡墮海女	Fallen Sailwoman	悪堕ちの海女	타락한 바다	นางเงือกผู้ถูกครอบงำ	怪物	怪物	Monster	竜巻怪物	몬스터	มอนสเตอร์												
