id	property	status
13800811	101:1097;201:416;301:2997.5	1
13800812	101:1299.5;201:491.1;301:3545	1
13800813	101:1515.5;201:571.1;301:4145	1
13800814	101:1753.5;201:656.1;301:4791.1	1
13800815	101:2014.5;201:755.1;301:5502.1	1
80200801		1
80200802	101:31.5;201:12;301:79.6	1
80200803	101:84;201:32;301:209.6	1
80200804	101:161;201:60;301:391.6	1
80200805	101:245.1;201:92;301:603.6	1
80200806	101:339.6;201:128;301:837.6	1
80200807	101:444.6;201:168;301:1097.6	1
80200808	101:571.1;201:217.5;301:1400.1	1
80200809	101:703.1;201:271.5;301:1730.1	1
80200810	101:859.1;201:323.5;301:2107.1	1
80200811	101:1027.1;201:393.5;301:2520.1	1
80200812	101:1214.6;201:461;301:2977.6	1
80200813	101:1414.6;201:541.1;301:3481.6	1
80200814	101:1635.6;201:626.1;301:4034.1	1
80200815	101:1878.6;201:716.1;301:4628.2	1
80300801		1
80300802	101:24;201:16.5;301:96	1
80300803	101:66.5;201:41.5;301:256	1
80300804	101:122.5;201:80;301:480	1
80300805	101:186.6;201:120;301:736	1
80300806	101:258.6;201:169.5;301:1024	1
80300807	101:338.7;201:219.5;301:1344	1
80300808	101:432.2;201:280;301:1712.5	1
80300809	101:540.2;201:352.1;301:2120.5	1
80300810	101:650.7;201:423.7;301:2575.5	1
80300811	101:783.7;201:507.7;301:3086.5	1
80300812	101:926.2;201:597.7;301:3649	1
80300813	101:1078.2;201:701.7;301:4265.1	1
80300814	101:1248.2;201:812.2;301:4936.6	1
80300815	101:1437.2;201:929.2;301:5665.7	1
80100801		1
80100802	101:18;201:12;301:76.5	1
80100803	101:48;201:32;301:201.5	1
80100804	101:90;201:63.5;301:380	1
80100805	101:138;201:95.5;301:580	1
80100806	101:192;201:131.5;301:809.5	1
80100807	101:247.1;201:171.5;301:1059.5	1
80100808	101:318.6;201:221;301:1351	1
80100809	101:390.6;201:275;301:1675	1
80100810	101:475.1;201:333.5;301:2032.5	1
80100811	101:573.1;201:396.5;301:2438.5	1
80100812	101:678.1;201:471.5;301:2881	1
80100813	101:790.1;201:551.6;301:3361	1
80100814	101:917.6;201:636.6;301:3896.5	1
80100815	101:1052.6;201:726.6;301:4472.5	1
12700101		1
12700102	101:27;201:15;301:102	1
12700103	101:72.1;201:40;301:269.5	1
12700104	101:131.6;201:75;301:507.5	1
12700105	101:203.6;201:115;301:775.5	1
12700106	101:284.6;201:160;301:1081.5	1
12700107	101:369.6;201:205;301:1416.5	1
12700108	101:474.1;201:265.5;301:1801.5	1
12700109	101:588.1;201:325.5;301:2233.5	1
12700110	101:711.6;201:397.1;301:2714.5	1
12700111	101:851.6;201:474.1;301:3253.5	1
12700112	101:1009.1;201:564.2;301:3846	1
12700113	101:1177.1;201:660.2;301:4494	1
12700114	101:1364.1;201:762.2;301:5199.6	1
12700115	101:1562.1;201:879.2;301:5964.6	1
13600801		1
13600802	101:27;201:15;301:102	1
13600803	101:72.1;201:40;301:269.5	1
13600804	101:131.6;201:75;301:507.5	1
13600805	101:203.6;201:115;301:775.5	1
13600806	101:284.6;201:160;301:1081.5	1
13600807	101:369.6;201:205;301:1416.5	1
13600808	101:474.1;201:265.5;301:1801.5	1
13600809	101:588.1;201:325.5;301:2233.5	1
13600810	101:711.6;201:397.1;301:2714.5	1
13600811	101:851.6;201:474.1;301:3253.5	1
13600812	101:1009.1;201:564.2;301:3846	1
13600813	101:1177.1;201:660.2;301:4494	1
13600814	101:1364.1;201:762.2;301:5199.6	1
13600815	101:1562.1;201:879.2;301:5964.6	1
10401601		1
10401602	101:33;201:12;301:76.5	1
10401603	101:85.5;201:32;301:204	1
10401604	101:162.5;201:60;301:386	1
10401605	101:250.6;201:92;301:590	1
10401606	101:349.6;201:128;301:819.5	1
10401607	101:454.6;201:168;301:1074.5	1
10401608	101:581.1;201:217.5;301:1371.5	1
10401609	101:719.1;201:271.5;301:1695.5	1
10401610	101:875.1;201:323.5;301:2066	1
10401611	101:1050.1;201:393.5;301:2472	1
10401612	101:1237.6;201:461;301:2922	1
10401613	101:1445.6;201:541.1;301:3410.1	1
10401614	101:1675.1;201:626.1;301:3945.6	1
10401615	101:1927.1;201:716.1;301:4530.6	1
10300901		1
10300902	101:31.5;201:12;301:84	1
10300903	101:84;201:32;301:224	1
10300904	101:161;201:60;301:423.5	1
10300905	101:245.1;201:92;301:647.5	1
10300906	101:339.6;201:128;301:899.5	1
10300907	101:444.6;201:168;301:1179.5	1
10300908	101:571.1;201:217.5;301:1504	1
10300909	101:703.1;201:271.5;301:1864	1
10300910	101:859.1;201:323.5;301:2260.6	1
10300911	101:1027.1;201:393.5;301:2708.6	1
10300912	101:1214.6;201:461;301:3203.7	1
10300913	101:1414.6;201:541.1;301:3739.7	1
10300914	101:1635.6;201:626.1;301:4334.7	1
10300915	101:1878.6;201:716.1;301:4973.8	1
10201201		1
10201202	101:18;201:12;301:66.1	1
10201203	101:45.5;201:29.5;301:176.1	1
10201204	101:87.5;201:54;301:330.1	1
10201205	101:131.5;201:86;301:506.1	1
10201206	101:185.5;201:117.5;301:704.1	1
10201207	101:240.6;201:152.6;301:924.1	1
10201208	101:306.7;201:196.6;301:1177.1	1
10201209	101:384.7;201:244.6;301:1459.1	1
10201210	101:462.7;201:296.6;301:1777.6	1
10201211	101:560.7;201:352.6;301:2127.6	1
10201212	101:658.3;201:420.1;301:2510.1	1
10201213	101:770.3;201:492.1;301:2934.1	1
10201214	101:889.3;201:568.6;301:3393.1	1
10201215	101:1024.3;201:649.7;301:3897.1	1
10101801		1
10101802	101:30;201:13.5;301:85.5	1
10101803	101:80;201:36;301:228	1
10101804	101:150;201:67.5;301:427.5	1
10101805	101:230;201:103.5;301:655.5	1
10101806	101:320;201:144;301:912	1
10101807	101:420;201:189;301:1197	1
10101808	101:535.5;201:244;301:1527	1
10101809	101:667.5;201:298;301:1893.1	1
10101810	101:810.5;201:363;301:2296.1	1
10101811	101:971.5;201:433;301:2751.1	1
10101812	101:1144;201:515.5;301:3253.6	1
10101813	101:1336;201:603.6;301:3797.7	1
10101814	101:1548.5;201:697.2;301:4401.2	1
10101815	101:1773.5;201:796.2;301:5049.2	1
14400101		1
14400102	101:33;201:12;301:79.5	1
14400103	101:90.5;201:32;301:212	1
14400104	101:167.5;201:60;301:401	1
14400105	101:255.6;201:92;301:613	1
14400106	101:354.6;201:128;301:851.5	1
14400107	101:464.6;201:168;301:1116.6	1
14400108	101:591.1;201:217.5;301:1424.6	1
14400109	101:735.1;201:271.5;301:1760.6	1
14400110	101:897.6;201:323.5;301:2144.1	1
14400111	101:1072.6;201:393.5;301:2564.1	1
14400112	101:1267.6;201:461;301:3029.1	1
14400113	101:1475.6;201:541.1;301:3541.1	1
14400114	101:1713.6;201:626.1;301:4102.2	1
14400115	101:1965.6;201:716.1;301:4705.2	1
14400801		1
14400802	101:22.5;201:9;301:61.5	1
14400803	101:62.5;201:24;301:161.5	1
14400804	101:118.6;201:45;301:301.5	1
14400805	101:178.6;201:69;301:465.5	1
14400806	101:250.6;201:96;301:645.5	1
14400807	101:325.6;201:126;301:845.5	1
14400808	101:419.1;201:164.5;301:1076.5	1
14400809	101:515.2;201:200.5;301:1334.5	1
14400810	101:625.7;201:246.1;301:1627	1
14400811	101:751.7;201:288.1;301:1942	1
14400812	101:886.7;201:340.7;301:2294.5	1
14400813	101:1038.7;201:404.7;301:2686.5	1
14400814	101:1200.2;201:464.2;301:3111.5	1
14400815	101:1380.2;201:536.3;301:3570.6	1
80400801		1
80400802	101:31.5;201:12;301:79.6	1
80400803	101:84;201:32;301:209.6	1
80400804	101:161;201:60;301:391.6	1
80400805	101:245.1;201:92;301:603.6	1
80400806	101:339.6;201:128;301:837.6	1
80400807	101:444.6;201:168;301:1097.6	1
80400808	101:571.1;201:217.5;301:1400.1	1
80400809	101:703.1;201:271.5;301:1730.1	1
80400810	101:859.1;201:323.5;301:2107.1	1
80400811	101:1027.1;201:393.5;301:2520.1	1
80400812	101:1214.6;201:461;301:2977.6	1
80400813	101:1414.6;201:541.1;301:3481.6	1
80400814	101:1635.6;201:626.1;301:4034.1	1
80400815	101:1878.6;201:716.1;301:4628.2	1
80500801		1
80500802	101:25.5;201:15;301:103.5	1
80500803	101:70.5;201:40;301:276	1
80500804	101:130;201:75;301:517.5	1
80500805	101:202;201:115;301:793.5	1
80500806	101:278.5;201:160;301:1104	1
80500807	101:363.5;201:205;301:1444	1
80500808	101:462.5;201:265.5;301:1840	1
80500809	101:576.5;201:325.5;301:2278	1
80500810	101:700;201:397.1;301:2772	1
80500811	101:840;201:474.1;301:3318	1
80500812	101:990;201:564.2;301:3918	1
80500813	101:1158;201:660.2;301:4582.1	1
80500814	101:1345;201:762.2;301:5304.6	1
80500815	101:1543;201:879.2;301:6087.6	1
80600801		1
80600802	101:24;201:9;301:60.1	1
80600803	101:64;201:24;301:160.1	1
80600804	101:120;201:45;301:300.1	1
80600805	101:184.1;201:69;301:460.1	1
80600806	101:256.2;201:96;301:640.1	1
80600807	101:331.2;201:126;301:835.1	1
80600808	101:424.8;201:164.5;301:1066.1	1
80600809	101:526.8;201:200.5;301:1318.1	1
80600810	101:637.3;201:246.1;301:1604.1	1
80600811	101:763.3;201:288.1;301:1919.1	1
80600812	101:905.8;201:340.7;301:2271.6	1
80600813	101:1057.8;201:404.7;301:2655.7	1
80600814	101:1227.8;201:464.2;301:3072.2	1
80600815	101:1407.8;201:536.3;301:3531.3	1
14100801		1
14100802	101:25.5;201:15;301:103.5	1
14100803	101:70.5;201:40;301:276	1
14100804	101:130;201:75;301:517.5	1
14100805	101:202;201:115;301:793.5	1
14100806	101:278.5;201:160;301:1104	1
14100807	101:363.5;201:205;301:1444	1
14100808	101:462.5;201:265.5;301:1840	1
14100809	101:576.5;201:325.5;301:2278	1
14100810	101:700;201:397.1;301:2772	1
14100811	101:840;201:474.1;301:3318	1
14100812	101:990;201:564.2;301:3918	1
14100813	101:1158;201:660.2;301:4582.1	1
14100814	101:1345;201:762.2;301:5304.6	1
14100815	101:1543;201:879.2;301:6087.6	1
12900201		1
12900202	101:31.5;201:12;301:72	1
12900203	101:86.5;201:32;301:194.5	1
12900204	101:160.1;201:60;301:366	1
12900205	101:248.1;201:92;301:558	1
12900206	101:342.6;201:128;301:778.5	1
12900207	101:447.6;201:168;301:1018.5	1
12900208	101:574.1;201:217.5;301:1299	1
12900209	101:712.1;201:271.5;301:1611	1
12900210	101:861.6;201:323.5;301:1955.5	1
12900211	101:1029.6;201:393.5;301:2340.5	1
12900212	101:1217.1;201:461;301:2768	1
12900213	101:1425.1;201:541.1;301:3232	1
12900214	101:1654.6;201:626.1;301:3742	1
12900215	101:1897.6;201:716.1;301:4300	1
12000801		1
12000802	101:27;201:15;301:108	1
12000803	101:72.1;201:40;301:288	1
12000804	101:138.6;201:75;301:543.5	1
12000805	101:210.6;201:115;301:831.5	1
12000806	101:291.6;201:160;301:1155.5	1
12000807	101:381.6;201:205;301:1515.6	1
12000808	101:486.1;201:265.5;301:1928.1	1
12000809	101:606.1;201:325.5;301:2390.1	1
12000810	101:736.1;201:397.1;301:2910.1	1
12000811	101:883.1;201:474.1;301:3484.1	1
12000812	101:1040.6;201:564.2;301:4114.1	1
12000813	101:1216.6;201:660.2;301:4810.2	1
12000814	101:1412.1;201:762.2;301:5566.7	1
12000815	101:1619.1;201:879.2;301:6394.8	1
11900801		1
11900802	101:31.5;201:12;301:75	1
11900803	101:84;201:32;301:202.5	1
11900804	101:161;201:60;301:377.5	1
11900805	101:245.1;201:92;301:581.5	1
11900806	101:339.6;201:128;301:806.5	1
11900807	101:444.6;201:168;301:1056.5	1
11900808	101:571.1;201:217.5;301:1348	1
11900809	101:703.1;201:271.5;301:1666	1
11900810	101:859.1;201:323.5;301:2030	1
11900811	101:1027.1;201:393.5;301:2429	1
11900812	101:1214.6;201:461;301:2871.5	1
11900813	101:1414.6;201:541.1;301:3351.5	1
11900814	101:1635.6;201:626.1;301:3878.5	1
11900815	101:1878.6;201:716.1;301:4454.5	1
13300801		1
13300802	101:24;201:15;301:108	1
13300803	101:66.5;201:40;301:288	1
13300804	101:122.5;201:75;301:543.5	1
13300805	101:190.5;201:115;301:831.5	1
13300806	101:262.5;201:160;301:1155.4	1
13300807	101:347.5;201:210;301:1520.4	1
13300808	101:441;201:265;301:1927.4	1
13300809	101:543;201:325;301:2389.4	1
13300810	101:660;201:396.5;301:2909.4	1
13300811	101:793;201:473.4;301:3483.4	1
13300812	101:935.5;201:563.4;301:4113.3	1
13300813	101:1095.5;201:659.3;301:4809.3	1
13300814	101:1265.5;201:761.3;301:5565.7	1
13300815	101:1454.5;201:878.3;301:6393.7	1
10400701		1
10400702	101:25.5;201:18;301:98.9	1
10400703	101:68;201:50.5;301:266.4	1
10400704	101:127.5;201:92.5;301:497.4	1
10400705	101:195.5;201:144.5;301:765.4	1
10400706	101:272;201:198.5;301:1062.4	1
10400707	101:357;201:263.5;301:1397.3	1
10400708	101:450.5;201:329.5;301:1771.3	1
10400709	101:558.5;201:413.4;301:2197.3	1
10400710	101:682;201:497.9;301:2671.8	1
10400711	101:815;201:595.8;301:3196.8	1
10400712	101:965;201:708.3;301:3781.8	1
10400713	101:1125;201:828.3;301:4421.8	1
10400714	101:1303.5;201:955.8;301:5118.8	1
10400715	101:1492.5;201:1099.8;301:5874.7	1
10300301		1
10300302	101:27;201:15;301:103.5	1
10300303	101:69.5;201:40;301:276	1
10300304	101:129;201:75;301:517.5	1
10300305	101:201;201:115;301:793.5	1
10300306	101:277.5;201:160;301:1104	1
10300307	101:367.5;201:210;301:1449	1
10300308	101:461;201:265;301:1839.5	1
10300309	101:575;201:325;301:2277.5	1
10300310	101:698.5;201:396.5;301:2771.5	1
10300311	101:838.5;201:473.4;301:3317.5	1
10300312	101:988.5;201:563.4;301:3917.5	1
10300313	101:1156.5;201:659.3;301:4581.5	1
10300314	101:1343.5;201:761.3;301:5304	1
10300315	101:1541.5;201:878.3;301:6086.9	1
10301701		1
10301702	101:34.5;201:12;301:75	1
10301703	101:89.5;201:32;301:197.5	1
10301704	101:170;201:60;301:372.5	1
10301705	101:262;201:92;301:572.5	1
10301706	101:365.5;201:128;301:797.5	1
10301707	101:480.5;201:173;301:1047.5	1
10301708	101:607;201:216.9;301:1328	1
10301709	101:751;201:270.9;301:1646	1
10301710	101:913.5;201:322.9;301:2003.5	1
10301711	101:1095.5;201:392.9;301:2395.5	1
10301712	101:1298;201:460.3;301:2830.5	1
10301713	101:1514;201:540.3;301:3310.5	1
10301714	101:1752;201:625.3;301:3837.5	1
10301715	101:2013;201:715.3;301:4404.5	1
10201801		1
10201802	101:31.5;201:12;301:83.9	1
10201803	101:84;201:32;301:226.4	1
10201804	101:161;201:60;301:422.4	1
10201805	101:245;201:92;301:646.4	1
10201806	101:339.4;201:128;301:898.4	1
10201807	101:449.4;201:173;301:1183.4	1
10201808	101:570.4;201:216.9;301:1502.4	1
10201809	101:702.4;201:270.9;301:1862.4	1
10201810	101:858.4;201:322.9;301:2265.4	1
10201811	101:1026.4;201:392.9;301:2706.4	1
10201812	101:1213.9;201:460.3;301:3201.4	1
10201813	101:1413.9;201:540.3;301:3737.3	1
10201814	101:1634.9;201:625.3;301:4332.3	1
10201815	101:1877.9;201:715.3;301:4971.3	1
10101201		1
10101202	101:33;201:12;301:79.5	1
10101203	101:88;201:32;301:209.5	1
10101204	101:161.4;201:60;301:391.5	1
10101205	101:249.4;201:92;301:603.5	1
10101206	101:348.4;201:128;301:837.5	1
10101207	101:458.4;201:173;301:1102.5	1
10101208	101:579.4;201:216.9;301:1399.5	1
10101209	101:717.4;201:270.9;301:1729.5	1
10101210	101:873.4;201:322.9;301:2106.5	1
10101211	101:1048.4;201:392.9;301:2519.5	1
10101212	101:1235.9;201:460.3;301:2977	1
10101213	101:1443.9;201:540.3;301:3481	1
10101214	101:1673.4;201:625.3;301:4033.5	1
10101215	101:1925.4;201:715.3;301:4627.5	1
10400901		1
10400902	101:19.5;201:12;301:76.5	1
10400903	101:52;201:29.5;301:201.5	1
10400904	101:94;201:54;301:380	1
10400905	101:146;201:86;301:580	1
10400906	101:204.5;201:117.5;301:809.5	1
10400907	101:269.5;201:157.5;301:1064.5	1
10400908	101:341;201:196;301:1350.4	1
10400909	101:419;201:244;301:1674.4	1
10400910	101:509.9;201:295.9;301:2031.9	1
10400911	101:614.9;201:351.9;301:2437.9	1
10400912	101:727.4;201:419.4;301:2880.4	1
10400913	101:847.4;201:491.3;301:3360.4	1
10400914	101:983.4;201:567.8;301:3895.9	1
10400915	101:1127.4;201:648.8;301:4471.9	1
13900801		1
13900802	101:33;201:12;301:69	1
13900803	101:85.5;201:32;301:184	1
13900804	101:162.5;201:60;301:345	1
13900805	101:250.6;201:92;301:529	1
13900806	101:349.6;201:128;301:736	1
13900807	101:454.6;201:168;301:966	1
13900808	101:581.1;201:217.5;301:1230	1
13900809	101:719.1;201:271.5;301:1524	1
13900810	101:875.1;201:323.5;301:1855.5	1
13900811	101:1050.1;201:393.5;301:2219.5	1
13900812	101:1237.6;201:461;301:2624.5	1
13900813	101:1445.6;201:541.1;301:3064.5	1
13900814	101:1675.1;201:626.1;301:3549	1
13900815	101:1927.1;201:716.1;301:4071	1
14900801		1
14900802	101:34.5;201:12;301:76.5	1
14900803	101:89.5;201:32;301:204	1
14900804	101:166.5;201:60;301:386	1
14900805	101:254.5;201:92;301:590	1
14900806	101:353.5;201:128;301:819.5	1
14900807	101:468.5;201:173;301:1079.5	1
14900808	101:589.5;201:216.9;301:1371	1
14900809	101:733.5;201:270.9;301:1694.9	1
14900810	101:896;201:322.9;301:2065.4	1
14900811	101:1071;201:392.9;301:2471.4	1
14900812	101:1266;201:460.3;301:2921.4	1
14900813	101:1474;201:540.3;301:3409.4	1
14900814	101:1712;201:625.3;301:3944.9	1
14900815	101:1964;201:715.3;301:4529.9	1
14300801		1
14300802	101:31.5;201:12;301:79.5	1
14300803	101:84;201:32;301:212	1
14300804	101:161;201:60;301:397.5	1
14300805	101:245;201:92;301:609.5	1
14300806	101:339.4;201:128;301:848	1
14300807	101:449.4;201:173;301:1113	1
14300808	101:570.4;201:216.9;301:1410	1
14300809	101:702.4;201:270.9;301:1752	1
14300810	101:858.4;201:322.9;301:2129	1
14300811	101:1026.4;201:392.9;301:2549	1
14300812	101:1213.9;201:460.3;301:3014	1
14300813	101:1413.9;201:540.3;301:3518	1
14300814	101:1634.9;201:625.3;301:4079	1
14300815	101:1877.9;201:715.3;301:4682	1
12200801		1
12200802	101:22.5;201:18;301:106.5	1
12200803	101:60;201:48;301:281.5	1
12200804	101:116;201:90;301:526.5	1
12200805	101:176;201:138;301:806.5	1
12200806	101:243.5;201:192;301:1121.5	1
12200807	101:323.4;201:256.9;301:1476.5	1
12200808	101:405.9;201:322.9;301:1872.5	1
12200809	101:507.9;201:400.9;301:2322.5	1
12200810	101:611.9;201:485.4;301:2823	1
12200811	101:737.9;201:583.3;301:3383	1
12200812	101:872.9;201:688.3;301:3997.9	1
12200813	101:1016.9;201:808.3;301:4669.9	1
12200814	101:1178.4;201:935.8;301:5400.9	1
12200815	101:1349.4;201:1070.8;301:6201.9	1
15200801		1
15200802	101:30;201:13.5;301:99	1
15200803	101:77.5;201:36;301:264	1
15200804	101:143.9;201:64;301:491.5	1
15200805	101:223.9;201:100;301:755.5	1
15200806	101:309.4;201:140.4;301:1052.5	1
15200807	101:409.4;201:185.4;301:1382.5	1
15200808	101:513.9;201:229.4;301:1751	1
15200809	101:639.9;201:289.4;301:2171	1
15200810	101:776.4;201:347.9;301:2645.5	1
15200811	101:930.4;201:417.9;301:3163.5	1
15200812	101:1102.9;201:492.9;301:3741	1
15200813	101:1286.9;201:580.8;301:4372.9	1
15200814	101:1490.9;201:674.3;301:5061.4	1
15200815	101:1715.9;201:773.3;301:5808.4	1
13500101		1
13500102	101:25.5;201:15;301:103.5	1
13500103	101:70.5;201:40;301:276	1
13500104	101:130;201:75;301:517.5	1
13500105	101:202;201:115;301:793.5	1
13500106	101:278.5;201:160;301:1104	1
13500107	101:363.5;201:205;301:1444	1
13500108	101:462.5;201:265.5;301:1840	1
13500109	101:576.5;201:325.5;301:2278	1
13500110	101:700;201:397.1;301:2772	1
13500111	101:840;201:474.1;301:3318	1
13500112	101:990;201:564.2;301:3918	1
13500113	101:1158;201:660.2;301:4582.1	1
13500114	101:1345;201:762.2;301:5304.6	1
13500115	101:1543;201:879.2;301:6087.6	1
10401301		1
10401302	101:31.5;201:12;301:76.5	1
10401303	101:86.5;201:29.5;301:204	1
10401304	101:160;201:57.5;301:382.5	1
10401305	101:248;201:89.5;301:586.5	1
10401306	101:342.4;201:125.5;301:816	1
10401307	101:452.4;201:165.5;301:1071	1
10401308	101:573.4;201:209.4;301:1357	1
10401309	101:711.4;201:257.4;301:1687	1
10401310	101:860.9;201:309.4;301:2051	1
10401311	101:1028.9;201:372.3;301:2457	1
10401312	101:1216.4;201:439.8;301:2899.5	1
10401313	101:1424.4;201:519.8;301:3387.5	1
10401314	101:1653.9;201:596.3;301:3923	1
10401315	101:1896.9;201:686.3;301:4508	1
10601101		1
10601102	101:24;201:8.9;301:60	1
10601103	101:64;201:23.9;301:160	1
10601104	101:119.9;201:44.9;301:300	1
10601105	101:183.9;201:68.9;301:460	1
10601106	101:255.9;201:95.9;301:640	1
10601107	101:335.8;201:125.9;301:840	1
10601108	101:423.8;201:158.9;301:1065.5	1
10601109	101:525.8;201:194.9;301:1317.5	1
10601110	101:636.3;201:240.4;301:1603.5	1
10601111	101:762.3;201:289.4;301:1918.5	1
10601112	101:904.8;201:341.9;301:2270.9	1
10601113	101:1056.8;201:397.8;301:2654.9	1
10601114	101:1226.8;201:457.2;301:3071.3	1
10601115	101:1406.8;201:529.2;301:3530.3	1
15300801		1
15300802	101:34.5;201:12;301:76.5	1
15300803	101:89.5;201:32;301:204	1
15300804	101:170;201:60;301:382.5	1
15300805	101:262;201:92;301:586.5	1
15300806	101:365.5;201:128;301:816	1
15300807	101:480.5;201:173;301:1071	1
15300808	101:607;201:216.9;301:1357	1
15300809	101:751;201:270.9;301:1687	1
15300810	101:913.5;201:322.9;301:2051	1
15300811	101:1095.5;201:392.9;301:2457	1
15300812	101:1298;201:460.3;301:2899.5	1
15300813	101:1514;201:540.3;301:3387.5	1
15300814	101:1752;201:625.3;301:3923	1
15300815	101:2013;201:715.3;301:4508	1
15100801		1
15100802	101:31.5;201:12;301:73.5	1
15100803	101:86.5;201:29.5;301:196	1
15100804	101:160;201:57.5;301:367.5	1
15100805	101:248;201:89.5;301:563.5	1
15100806	101:342.4;201:125.5;301:784	1
15100807	101:452.4;201:165.5;301:1034	1
15100808	101:573.4;201:209.4;301:1309	1
15100809	101:711.4;201:257.4;301:1627	1
15100810	101:860.9;201:309.4;301:1971.5	1
15100811	101:1028.9;201:372.3;301:2363.5	1
15100812	101:1216.4;201:439.8;301:2791	1
15100813	101:1424.4;201:519.8;301:3263	1
15100814	101:1653.9;201:596.3;301:3781.5	1
15100815	101:1896.9;201:686.3;301:4339.5	1
15000801		1
15000802	101:25.5;201:15;301:96	1
15000803	101:65.5;201:37.5;301:258.5	1
15000804	101:121.5;201:72.5;301:486	1
15000805	101:189.5;201:108.5;301:742	1
15000806	101:261.5;201:153.5;301:1034.5	1
15000807	101:346.5;201:203.5;301:1359.5	1
15000808	101:434.4;201:252.9;301:1722.5	1
15000809	101:542.4;201:318.9;301:2136.5	1
15000810	101:659.4;201:383.9;301:2598	1
15000811	101:785.4;201:460.8;301:3116	1
15000812	101:927.9;201:543.3;301:3678.5	1
15000813	101:1087.9;201:639.2;301:4302.5	1
15000814	101:1257.9;201:741.2;301:4974	1
15000815	101:1446.8;201:849.2;301:5711.9	1
14800801		1
14800802	101:31.5;201:12;301:79.5	1
14800803	101:86.5;201:29.5;301:212	1
14800804	101:160;201:57.5;301:397.5	1
14800805	101:248;201:89.5;301:609.5	1
14800806	101:342.4;201:125.5;301:848	1
14800807	101:452.4;201:165.5;301:1113	1
14800808	101:573.4;201:209.4;301:1410	1
14800809	101:711.4;201:257.4;301:1752	1
14800810	101:860.9;201:309.4;301:2129	1
14800811	101:1028.9;201:372.3;301:2549	1
14800812	101:1216.4;201:439.8;301:3014	1
14800813	101:1424.4;201:519.8;301:3518	1
14800814	101:1653.9;201:596.3;301:4079	1
14800815	101:1896.9;201:686.3;301:4682	1
15400801		1
15400802	101:30;201:12;301:79.5	1
15400803	101:82.4;201:32;301:209.5	1
15400804	101:152.4;201:60;301:391.5	1
15400805	101:232.4;201:92;301:603.5	1
15400806	101:322.4;201:128;301:837.5	1
15400807	101:427.4;201:173;301:1102.5	1
15400808	101:537.4;201:216.9;301:1399.5	1
15400809	101:669.4;201:270.9;301:1729.5	1
15400810	101:812.4;201:322.9;301:2106.5	1
15400811	101:973.4;201:392.9;301:2519.5	1
15400812	101:1153.4;201:460.3;301:2977	1
15400813	101:1345.4;201:540.3;301:3481	1
15400814	101:1557.9;201:625.3;301:4033.5	1
15400815	101:1791.9;201:715.3;301:4627.5	1
80300101		1
80300102	101:33;201:12;301:79.5	1
80300103	101:88;201:32;301:209.5	1
80300104	101:161.4;201:60;301:391.5	1
80300105	101:249.4;201:92;301:603.5	1
80300106	101:348.4;201:128;301:837.5	1
80300107	101:458.4;201:173;301:1102.5	1
80300108	101:579.4;201:216.9;301:1399.5	1
80300109	101:717.4;201:270.9;301:1729.5	1
80300110	101:873.4;201:322.9;301:2106.5	1
80300111	101:1048.4;201:392.9;301:2519.5	1
80300112	101:1235.9;201:460.3;301:2977	1
80300113	101:1443.9;201:540.3;301:3481	1
80300114	101:1673.4;201:625.3;301:4033.5	1
80300115	101:1925.4;201:715.3;301:4627.5	1
14600801		1
14600802	101:30;201:12;301:79.5	1
14600803	101:82.4;201:32;301:209.5	1
14600804	101:152.4;201:60;301:391.5	1
14600805	101:232.4;201:92;301:603.5	1
14600806	101:322.4;201:128;301:837.5	1
14600807	101:427.4;201:173;301:1102.5	1
14600808	101:537.4;201:216.9;301:1399.5	1
14600809	101:669.4;201:270.9;301:1729.5	1
14600810	101:812.4;201:322.9;301:2106.5	1
14600811	101:973.4;201:392.9;301:2519.5	1
14600812	101:1153.4;201:460.3;301:2977	1
14600813	101:1345.4;201:540.3;301:3481	1
14600814	101:1557.9;201:625.3;301:4033.5	1
14600815	101:1791.9;201:715.3;301:4627.5	1
10301201		1
10301202	101:36;201:12;301:82.5	1
10301203	101:96;201:32;301:222.5	1
10301204	101:180;201:60;301:415	1
10301205	101:275.9;201:92;301:639	1
10301206	101:383.9;201:128;301:886.5	1
10301207	101:503.9;201:173;301:1166.5	1
10301208	101:635.9;201:216.9;301:1480	1
10301209	101:791.9;201:270.9;301:1833.9	1
10301210	101:960.9;201:322.9;301:2230.4	1
10301211	101:1149.9;201:392.9;301:2671.4	1
10301212	101:1359.9;201:460.3;301:3158.9	1
10301213	101:1583.9;201:540.3;301:3686.9	1
10301214	101:1838.9;201:625.3;301:4273.4	1
10301215	101:2108.9;201:715.3;301:4903.4	1
14700801		1
14700802	101:30;201:13.5;301:93	1
14700803	101:77.5;201:36;301:248	1
14700804	101:147.5;201:67.5;301:465	1
14700805	101:227.5;201:103.5;301:713	1
14700806	101:317.5;201:144;301:992	1
14700807	101:417.5;201:189;301:1301.9	1
14700808	101:527.5;201:238.4;301:1653.9	1
14700809	101:653.5;201:292.4;301:2049.9	1
14700810	101:796.5;201:357.4;301:2491.9	1
14700811	101:950.5;201:427.4;301:2981.9	1
14700812	101:1123;201:502.4;301:3521.8	1
14700813	101:1315;201:590.3;301:4121.8	1
14700814	101:1527.5;201:683.8;301:4767.8	1
14700815	101:1752.5;201:782.7;301:5469.8	1
15900801		1
