id	groupId	level	attId	color	attNum	costItem	costNum	status
777	209	2	101	0	16	4120001;4120002;4120003	20;15;10	1
778	209	3	201	0	16	4120001;4120002;4120003	22;17;12	1
779	209	4	301	0	44	4120001;4120002;4120003	25;20;15	1
780	209	5	101	0	16	4120001;4120002;4120003	27;22;17	1
781	209	6	201	0	16	4120001;4120002;4120003	30;25;20	1
782	209	7	301	0	44	4120001;4120002;4120003	32;27;22	1
783	209	8	101	0	16	4120001;4120002;4120003	35;30;25	1
784	209	9	201	0	16	4120001;4120002;4120003	37;32;27	1
785	209	10	301	0	40	4120001;4120002;4120003	40;35;30	1
786	209	11	101	0	16	4120001;4120002;4120003	42;37;32	1
787	209	12	201	0	16	4120001;4120002;4120003	45;40;35	1
788	209	13	301	0	40	4120001;4120002;4120003	47;42;37	1
789	209	14	101	0	16	4120001;4120002;4120003	50;45;40	1
790	209	15	201	0	16	4120001;4120002;4120003	52;47;42	1
791	209	16	301	0	40	4120001;4120002;4120003;4120004	55;50;45;20	1
792	209	17	101	0	16	4120001;4120002;4120003;4120004	57;52;47;25	1
793	209	18	201	0	16	4120001;4120002;4120003;4120004	60;55;50;30	1
794	209	19	301	0	40	4120001;4120002;4120003;4120004	62;57;52;35	1
795	209	20	101;201;301	0	12;8;32	4120001;4120002;4120003;4120004	65;60;55;40	1
796	209	21	101;201;301	0	12;8;32	4120001;4120002;4120003;4120004	130;120;110;80	1
797	209	22	101;201;301	0	12;8;32	4120001;4120002;4120003;4120004	195;180;165;120	1
798	209	23	101;201;301	0	12;8;32	4120001;4120002;4120003;4120004	260;240;220;160	1
799	209	24	101;201;301	0	12;8;32	4120001;4120002;4120003;4120004	325;300;275;200	1
800	209	25	101;201;301	0	12;8;32	4120001;4120002;4120003;4120004	390;360;330;240	1
801	210	1	101;201;301	0	24;12;72			1
802	210	2	101	0	24	4120001;4120002;4120003	20;15;10	1
803	210	3	201	0	24	4120001;4120002;4120003	22;17;12	1
804	210	4	301	0	64	4120001;4120002;4120003	25;20;15	1
805	210	5	101	0	24	4120001;4120002;4120003	27;22;17	1
806	210	6	201	0	24	4120001;4120002;4120003	30;25;20	1
807	210	7	301	0	64	4120001;4120002;4120003	32;27;22	1
808	210	8	101	0	24	4120001;4120002;4120003	35;30;25	1
809	210	9	201	0	24	4120001;4120002;4120003	37;32;27	1
810	210	10	301	0	64	4120001;4120002;4120003	40;35;30	1
811	210	11	101	0	24	4120001;4120002;4120003	42;37;32	1
812	210	12	201	0	24	4120001;4120002;4120003	45;40;35	1
813	210	13	301	0	64	4120001;4120002;4120003	47;42;37	1
814	210	14	101	0	24	4120001;4120002;4120003	50;45;40	1
815	210	15	201	0	24	4120001;4120002;4120003	52;47;42	1
816	210	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
817	210	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
818	210	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
819	210	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
820	210	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
821	210	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
822	210	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
823	210	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
824	210	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
825	210	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
826	211	1	101;201;301	0	24;12;72			1
827	211	2	101	0	24	4120001;4120002;4120003	20;15;10	1
828	211	3	201	0	24	4120001;4120002;4120003	22;17;12	1
829	211	4	301	0	64	4120001;4120002;4120003	25;20;15	1
830	211	5	101	0	24	4120001;4120002;4120003	27;22;17	1
831	211	6	201	0	24	4120001;4120002;4120003	30;25;20	1
832	211	7	301	0	64	4120001;4120002;4120003	32;27;22	1
833	211	8	101	0	24	4120001;4120002;4120003	35;30;25	1
834	211	9	201	0	24	4120001;4120002;4120003	37;32;27	1
835	211	10	301	0	64	4120001;4120002;4120003	40;35;30	1
836	211	11	101	0	24	4120001;4120002;4120003	42;37;32	1
837	211	12	201	0	24	4120001;4120002;4120003	45;40;35	1
838	211	13	301	0	64	4120001;4120002;4120003	47;42;37	1
839	211	14	101	0	24	4120001;4120002;4120003	50;45;40	1
840	211	15	201	0	24	4120001;4120002;4120003	52;47;42	1
841	211	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
842	211	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
843	211	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
844	211	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
845	211	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
846	211	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
847	211	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
848	211	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
849	211	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
850	211	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
851	212	1	101;201;301	0	24;12;72			1
852	212	2	101	0	24	4120001;4120002;4120003	20;15;10	1
853	212	3	201	0	24	4120001;4120002;4120003	22;17;12	1
854	212	4	301	0	64	4120001;4120002;4120003	25;20;15	1
855	212	5	101	0	24	4120001;4120002;4120003	27;22;17	1
856	212	6	201	0	24	4120001;4120002;4120003	30;25;20	1
857	212	7	301	0	64	4120001;4120002;4120003	32;27;22	1
858	212	8	101	0	24	4120001;4120002;4120003	35;30;25	1
859	212	9	201	0	24	4120001;4120002;4120003	37;32;27	1
860	212	10	301	0	64	4120001;4120002;4120003	40;35;30	1
861	212	11	101	0	24	4120001;4120002;4120003	42;37;32	1
862	212	12	201	0	24	4120001;4120002;4120003	45;40;35	1
863	212	13	301	0	64	4120001;4120002;4120003	47;42;37	1
864	212	14	101	0	24	4120001;4120002;4120003	50;45;40	1
865	212	15	201	0	24	4120001;4120002;4120003	52;47;42	1
866	212	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
867	212	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
868	212	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
869	212	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
870	212	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
871	212	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
872	212	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
873	212	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
874	212	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
875	212	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
876	213	1	101;201;301	0	24;12;72			1
877	213	2	101	0	24	4120001;4120002;4120003	20;15;10	1
878	213	3	201	0	24	4120001;4120002;4120003	22;17;12	1
879	213	4	301	0	64	4120001;4120002;4120003	25;20;15	1
880	213	5	101	0	24	4120001;4120002;4120003	27;22;17	1
881	213	6	201	0	24	4120001;4120002;4120003	30;25;20	1
882	213	7	301	0	64	4120001;4120002;4120003	32;27;22	1
883	213	8	101	0	24	4120001;4120002;4120003	35;30;25	1
884	213	9	201	0	24	4120001;4120002;4120003	37;32;27	1
885	213	10	301	0	64	4120001;4120002;4120003	40;35;30	1
886	213	11	101	0	24	4120001;4120002;4120003	42;37;32	1
887	213	12	201	0	24	4120001;4120002;4120003	45;40;35	1
888	213	13	301	0	64	4120001;4120002;4120003	47;42;37	1
889	213	14	101	0	24	4120001;4120002;4120003	50;45;40	1
890	213	15	201	0	24	4120001;4120002;4120003	52;47;42	1
891	213	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
892	213	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
893	213	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
894	213	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
895	213	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
896	213	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
897	213	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
898	213	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
899	213	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
900	213	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
901	214	1	101;201;301	0	24;12;72			1
902	214	2	101	0	24	4120001;4120002;4120003	20;15;10	1
903	214	3	201	0	24	4120001;4120002;4120003	22;17;12	1
904	214	4	301	0	64	4120001;4120002;4120003	25;20;15	1
905	214	5	101	0	24	4120001;4120002;4120003	27;22;17	1
906	214	6	201	0	24	4120001;4120002;4120003	30;25;20	1
907	214	7	301	0	64	4120001;4120002;4120003	32;27;22	1
908	214	8	101	0	24	4120001;4120002;4120003	35;30;25	1
909	214	9	201	0	24	4120001;4120002;4120003	37;32;27	1
910	214	10	301	0	64	4120001;4120002;4120003	40;35;30	1
911	214	11	101	0	24	4120001;4120002;4120003	42;37;32	1
912	214	12	201	0	24	4120001;4120002;4120003	45;40;35	1
913	214	13	301	0	64	4120001;4120002;4120003	47;42;37	1
914	214	14	101	0	24	4120001;4120002;4120003	50;45;40	1
915	214	15	201	0	24	4120001;4120002;4120003	52;47;42	1
916	214	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
917	214	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
918	214	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
919	214	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
920	214	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
921	214	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
922	214	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
923	214	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
924	214	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
925	214	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
926	24	1	101;201;301	0	24;12;72			1
927	24	2	101	0	24	4120001;4120002;4120003	20;15;10	1
928	24	3	201	0	24	4120001;4120002;4120003	22;17;12	1
929	24	4	301	0	64	4120001;4120002;4120003	25;20;15	1
930	24	5	101	0	24	4120001;4120002;4120003	27;22;17	1
931	24	6	201	0	24	4120001;4120002;4120003	30;25;20	1
932	24	7	301	0	64	4120001;4120002;4120003	32;27;22	1
933	24	8	101	0	24	4120001;4120002;4120003	35;30;25	1
934	24	9	201	0	24	4120001;4120002;4120003	37;32;27	1
935	24	10	301	0	64	4120001;4120002;4120003	40;35;30	1
936	24	11	101	0	24	4120001;4120002;4120003	42;37;32	1
937	24	12	201	0	24	4120001;4120002;4120003	45;40;35	1
938	24	13	301	0	64	4120001;4120002;4120003	47;42;37	1
939	24	14	101	0	24	4120001;4120002;4120003	50;45;40	1
940	24	15	201	0	24	4120001;4120002;4120003	52;47;42	1
941	24	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
942	24	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
943	24	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
944	24	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
945	24	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
946	24	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
947	24	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
948	24	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
949	24	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
950	24	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
951	25	1	101;201;301	0	24;12;72			1
952	25	2	101	0	24	4120001;4120002;4120003	20;15;10	1
953	25	3	201	0	24	4120001;4120002;4120003	22;17;12	1
954	25	4	301	0	64	4120001;4120002;4120003	25;20;15	1
955	25	5	101	0	24	4120001;4120002;4120003	27;22;17	1
956	25	6	201	0	24	4120001;4120002;4120003	30;25;20	1
957	25	7	301	0	64	4120001;4120002;4120003	32;27;22	1
958	25	8	101	0	24	4120001;4120002;4120003	35;30;25	1
959	25	9	201	0	24	4120001;4120002;4120003	37;32;27	1
960	25	10	301	0	64	4120001;4120002;4120003	40;35;30	1
961	25	11	101	0	24	4120001;4120002;4120003	42;37;32	1
962	25	12	201	0	24	4120001;4120002;4120003	45;40;35	1
963	25	13	301	0	64	4120001;4120002;4120003	47;42;37	1
964	25	14	101	0	24	4120001;4120002;4120003	50;45;40	1
965	25	15	201	0	24	4120001;4120002;4120003	52;47;42	1
966	25	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
967	25	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
968	25	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
969	25	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
970	25	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
971	25	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
972	25	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
973	25	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
974	25	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
975	25	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
976	26	1	101;201;301	0	24;12;72			1
977	26	2	101	0	24	4120001;4120002;4120003	20;15;10	1
978	26	3	201	0	24	4120001;4120002;4120003	22;17;12	1
979	26	4	301	0	64	4120001;4120002;4120003	25;20;15	1
980	26	5	101	0	24	4120001;4120002;4120003	27;22;17	1
981	26	6	201	0	24	4120001;4120002;4120003	30;25;20	1
982	26	7	301	0	64	4120001;4120002;4120003	32;27;22	1
983	26	8	101	0	24	4120001;4120002;4120003	35;30;25	1
984	26	9	201	0	24	4120001;4120002;4120003	37;32;27	1
985	26	10	301	0	64	4120001;4120002;4120003	40;35;30	1
986	26	11	101	0	24	4120001;4120002;4120003	42;37;32	1
987	26	12	201	0	24	4120001;4120002;4120003	45;40;35	1
988	26	13	301	0	64	4120001;4120002;4120003	47;42;37	1
989	26	14	101	0	24	4120001;4120002;4120003	50;45;40	1
990	26	15	201	0	24	4120001;4120002;4120003	52;47;42	1
991	26	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
992	26	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
993	26	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
994	26	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
995	26	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
996	26	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
997	26	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
998	26	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
999	26	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
1000	26	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
1001	27	1	101;201;301	0	24;12;72			1
1002	27	2	101	0	24	4120001;4120002;4120003	20;15;10	1
1003	27	3	201	0	24	4120001;4120002;4120003	22;17;12	1
1004	27	4	301	0	64	4120001;4120002;4120003	25;20;15	1
1005	27	5	101	0	24	4120001;4120002;4120003	27;22;17	1
1006	27	6	201	0	24	4120001;4120002;4120003	30;25;20	1
1007	27	7	301	0	64	4120001;4120002;4120003	32;27;22	1
1008	27	8	101	0	24	4120001;4120002;4120003	35;30;25	1
1009	27	9	201	0	24	4120001;4120002;4120003	37;32;27	1
1010	27	10	301	0	64	4120001;4120002;4120003	40;35;30	1
1011	27	11	101	0	24	4120001;4120002;4120003	42;37;32	1
1012	27	12	201	0	24	4120001;4120002;4120003	45;40;35	1
1013	27	13	301	0	64	4120001;4120002;4120003	47;42;37	1
1014	27	14	101	0	24	4120001;4120002;4120003	50;45;40	1
1015	27	15	201	0	24	4120001;4120002;4120003	52;47;42	1
1016	27	16	301	0	64	4120001;4120002;4120003;4120004	55;50;45;20	1
1017	27	17	101	0	24	4120001;4120002;4120003;4120004	57;52;47;25	1
1018	27	18	201	0	24	4120001;4120002;4120003;4120004	60;55;50;30	1
1019	27	19	301	0	64	4120001;4120002;4120003;4120004	62;57;52;35	1
1020	27	20	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	65;60;55;40	1
1021	27	21	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	130;120;110;80	1
1022	27	22	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	195;180;165;120	1
1023	27	23	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	260;240;220;160	1
1024	27	24	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	325;300;275;200	1
1025	27	25	101;201;301	0	24;24;64	4120001;4120002;4120003;4120004	390;360;330;240	1
