id	activityId	questId	taskCon1	taskCon1Para	taskGroup1	taskCon2	taskCon2Para	taskGroup2	taskCon3	taskCon3Para	taskGroup3	limitRewardId	limitRewardNum	limitTime	rewardId	rewardNum	openType	openParameter	status	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
1120303	2	12015022	3	300	1							9000047	800	345600	3000002;3000003	40;40000			1	至少选择等级300级的【限制】参与怪谈并获得胜利	至少選擇等級300級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 300 or higher.	怪異Lv.300以上に達した状態で、怪談調査に参加して勝利する	300레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 300​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120304	2	12015022	1	2120301	1							9000047	400	345600	3000002;3000003	40;20000			1	选择完整的限制集合【裂痕】参与怪谈并获得战斗胜利	選擇完整的限制集合【裂痕】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Rift] restriction combination selected.	「亀裂」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [벌어진 상처]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [รอยร้าว]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120305	2	12015022	1	2120302	1							9000047	400	345600	3000002;3000003	40;20000			1	选择完整的限制集合【血印】参与怪谈并获得战斗胜利	選擇完整的限制集合【血印】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Blood Seal] restriction combination selected.	「血痕」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [혈흔]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [รอยเลือด]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120306	2	12015022	1	2120303	1							9000047	400	345600	3000002;3000003	40;20000			1	选择完整的限制集合【眼球】参与怪谈并获得战斗胜利	選擇完整的限制集合【眼球】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Oculus] restriction combination selected.	「目玉」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안구]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [ดวงตา]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120401	2	12015023	3	140	1							9000047	400	518400	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120402	2	12015023	3	250	1							9000047	600	518400	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120403	2	12015023	3	300	1							9000047	800	518400	3000002;3000003	40;40000			1	至少选择等级300级的【限制】参与怪谈并获得胜利	至少選擇等級300級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 300 or higher.	怪異Lv.300以上に達した状態で、怪談調査に参加して勝利する	300레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 300​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120404	2	12015023	1	2120401	1							9000047	400	518400	3000002;3000003	40;20000			1	选择完整的限制集合【欢愉】参与怪谈并获得战斗胜利	選擇完整的限制集合【歡愉】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Elation] restriction combination selected.	「快楽」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [환호]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [ความรื่นเริง]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120405	2	12015023	1	2120402	1							9000047	400	518400	3000002;3000003	40;20000			1	选择完整的限制集合【无眠】参与怪谈并获得战斗胜利	選擇完整的限制集合【無眠】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Insomnia] restriction combination selected.	「不寝」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [불면]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [ขอบตาดำ]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120406	2	12015023	1	2120403	1							9000047	400	518400	3000002;3000003	40;20000			1	选择完整的限制集合【游行】参与怪谈并获得战斗胜利	選擇完整的限制集合【遊行】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Procession] restriction combination selected.	「パレード」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [데모]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [ขบวนพาเหรด]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120501	2	12015024	3	140	1							9000047	400	691200	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120502	2	12015024	3	250	1							9000047	600	691200	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120503	2	12015024	3	300	1							9000047	800	691200	3000002;3000003	40;40000			1	至少选择等级300级的【限制】参与怪谈并获得胜利	至少選擇等級300級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 300 or higher.	怪異Lv.300以上に達した状態で、怪談調査に参加して勝利する	300레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 300​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120504	2	12015024	1	2120501	1							9000047	400	691200	3000002;3000003	40;20000			1	选择完整的限制集合【歌者的呜咽】参与怪谈并获得战斗胜利	選擇完整的限制集合【歌者的嗚咽】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Singer's Wail] restriction combination selected.	「歌手の嗚咽」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [가수의 오열]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [เสียงสะอื้นของผู้ขับร้อง]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120505	2	12015024	1	2120502	1							9000047	400	691200	3000002;3000003	40;20000			1	选择完整的限制集合【管风琴的梦】参与怪谈并获得战斗胜利	選擇完整的限制集合【管風琴的夢】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Organ's Dream] restriction combination selected.	「パイプオルガンの夢」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [파이프 오르간의 꿈]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [ความฝันของออร์แกน]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120506	2	12015024	1	2120503	1							9000047	400	691200	3000002;3000003	40;20000			1	选择完整的限制集合【未完的剧目】参与怪谈并获得战斗胜利	選擇完整的限制集合【未完的劇碼】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Unfinished Play] restriction combination selected.	「未完成の演目」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [끝나지 않은 극]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [บทละครที่ยังไม่จบ]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120701	2	12015026	3	140	1							9000047	400	1036800	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120702	2	12015026	3	250	1							9000047	600	1036800	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120703	2	12015026	3	320	1							9000047	800	1036800	3000002;3000003	40;40000			1	至少选择等级320级的【限制】参与怪谈并获得胜利	至少選擇等級320級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 320 or higher.	怪異Lv.320以上に達した状態で、怪談調査に参加して勝利する	320레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 320​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1120704	2	12015026	1	2120701	1							9000047	400	1036800	3000002;3000003	40;20000			1	选择完整的限制集合【昼夜颠倒】参与怪谈并获得战斗胜利	選擇完整的限制集合【晝夜顛倒】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Temporal Inversion] restriction combination selected.	「昼夜逆転」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [낮밤 바뀜]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [วัฏจักรวันคืนพลิกผัน]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120705	2	12015026	1	2120702	1							9000047	400	1036800	3000002;3000003	40;20000			1	选择完整的限制集合【多层坠落】参与怪谈并获得战斗胜利	選擇完整的限制集合【多層墜落】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Endless Plunge] restriction combination selected.	「フォーリング・ディープ」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [고층 추락]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [ร่วงหล่นหลายชั้น]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1120706	2	12015026	1	2120703	1							9000047	400	1036800	3000002;3000003	40;20000			1	选择完整的限制集合【管中残肢】参与怪谈并获得战斗胜利	選擇完整的限制集合【管中殘肢】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Piped Remains] restriction combination selected.	「くだの中の四肢」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [잘라진 파이프]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [ชิ้นส่วนที่เหลืออยู่ในท่อ]​ ให้​สมบูรณ์ ​เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130101	3	12015030	3	80	1										9000047;3000002;3000003	500;50;20000			1	达到等级80级的【限制】参与怪谈并获得胜利	達到等級80級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 80.	怪異Lv.80に達した状態で、怪談調査に参加して勝利する	80레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	บรรลุ​ [​เงื่อนไข​]​ ถึง​ Lv.80​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130102	3	12015030	3	150	1										9000047;3000002;3000003	600;50;25000			1	达到150级的【限制】参与怪谈并获得胜利	達到150級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 150.	怪異Lv.150に達した状態で、怪談調査に参加して勝利する	150레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	บรรลุ​ [​เงื่อนไข​]​ ถึง​ Lv.150​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130103	3	12015030	3	220	1										9000047;3000002;3000003	700;50;30000			1	达到220级的【限制】参与怪谈并获得胜利	達到220級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 220.	怪異Lv.220に達した状態で、怪談調査に参加して勝利する	220레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	บรรลุ​ [​เงื่อนไข​]​ ถึง​ Lv.220​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130104	3	12015030	1	2130101	1										9000047;3000002;3000003	800;50;35000			1	选择完整的限制集合【迷雾】参与怪谈并获得战斗胜利	選擇完整的限制集合【迷霧】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Mist] restriction combination selected.	「迷霧」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130105	3	12015030	1	2130101	1	3	250	1							9000047;3000002;3000003	900;50;40000			1	选择完整的限制集合【迷雾】且达到250级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 250.	「迷霧」のノードを一括選択し、怪異Lv.250に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 250레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130106	3	12015030	1	2130101	1	3	300	1							9000047;3000002;3000003	1000;50;45000			1	选择完整的限制集合【迷雾】且达到300级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到300級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 300.	「迷霧」のノードを一括選択し、怪異Lv.300に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 300레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.300​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130107	3	12015030	1	2130101	1	3	350	1							9000047;3000002;3000003	1100;50;50000			1	选择完整的限制集合【迷雾】且达到350级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到350級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 350.	「迷霧」のノードを一括選択し、怪異Lv.350に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 350레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.350​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130108	3	12015030	1	2130101	1	3	400	1							9000047;3000002;3000003	1200;50;55000			1	选择完整的限制集合【迷雾】且达到400级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到400級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 400.	「迷霧」のノードを一括選択し、怪異Lv.400に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 400레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.400​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130109	3	12015030	1	2130101	1	3	450	1							9000047;3000002;3000003	1300;50;60000			1	选择完整的限制集合【迷雾】且达到450级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到450級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 450.	「迷霧」のノードを一括選択し、怪異Lv.450に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 450레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.450​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130110	3	12015030	1	2130101	1	1	2130103	1							9000047;3000002;3000003	1400;50;65000			1	同时完整选择集合【迷雾】和【巢穴】参与怪谈并获得胜利	同時完整選擇集合【迷霧】和【巢穴】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] and [Lair] restriction combinations selected.	「迷霧」と「巣窟」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]와 [둥지]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ และ​ [​รัง​กบดาน​]​ ให้​สมบูรณ์​ในเวลาเดียวกัน​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130111	3	12015030	1	2130101	1	1	2130104	1							9000047;3000002;3000003	1500;50;70000			1	同时完整选择集合【迷雾】和【颓圮】参与怪谈并获得胜利	同時完整選擇集合【迷霧】和【頹圮】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] and [Desolation] restriction combinations selected.	「迷霧」と「頽廃」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]와 [무너진 터]를 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ และ​ [​ล่มสลาย​]​ ให้​สมบูรณ์​ในเวลาเดียวกัน​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130112	3	12015030	1	2130101	1	1	2130105	1							9000047;3000002;3000003	1600;50;75000			1	同时完整选择集合【迷雾】和【污浊】参与怪谈并获得胜利	同時完整選擇集合【迷霧】和【污濁】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] and [Filth] restriction combinations selected.	「迷霧」と「汚濁」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]와 [혼탁]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ และ​ [​เน่าเสีย​]​ ให้​สมบูรณ์​ในเวลาเดียวกัน​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130113	3	12015030	1	2130101	1	3	500	1							9000047;3000002;3000003	1700;50;80000			1	选择完整的限制集合【迷雾】且达到500级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到500級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 500.	「迷霧」のノードを一括選択し、怪異Lv.500に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 500레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.500​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130114	3	12015030	1	2130101	1	3	550	1							9000047;3000002;3000003	1800;50;85000			1	选择完整的限制集合【迷雾】且达到550级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到550級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 550.	「迷霧」のノードを一括選択し、怪異Lv.550に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 550레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.550​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130115	3	12015030	1	2130101	1	3	600	1							9000047;3000002;3000003	1900;50;90000			1	选择完整的限制集合【迷雾】且达到600级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到600級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 600.	「迷霧」のノードを一括選択し、怪異Lv.600に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 600레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.600​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130116	3	12015030	1	2130101	1	3	700	1							9000047;3000002;3000003	2000;50;95000			1	选择完整的限制集合【迷雾】且达到700级的【限制】参与怪谈并获得胜利	選擇完整的限制集合【迷霧】且達到700級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with the full [Mist] restriction combination selected, ensuring [Restriction] reaches Lv. 700.	「迷霧」のノードを一括選択し、怪異Lv.700に達した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [안개 경계]를 선택하고, 700레벨 [제한]에 도달한 후, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​หมอ​กลวง​]​ ให้​สมบูรณ์​ และ​มี​ [​เงื่อนไข​]​ ถึง​ Lv.700​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
1130201	3	12015031	3	140	1							9000047	400	172800	3000002;3000003	40;20000			1	至少选择等级140级的【限制】参与怪谈并获得胜利	至少選擇等級140級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 140 or higher.	怪異Lv.140以上に達した状態で、怪談調査に参加して勝利する	140레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 140​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130202	3	12015031	3	250	1							9000047	600	172800	3000002;3000003	40;30000			1	至少选择等级250级的【限制】参与怪谈并获得胜利	至少選擇等級250級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 250 or higher.	怪異Lv.250以上に達した状態で、怪談調査に参加して勝利する	250레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 250​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130203	3	12015031	3	300	1							9000047	800	172800	3000002;3000003	40;40000			1	至少选择等级300级的【限制】参与怪谈并获得胜利	至少選擇等級300級的【限制】參與怪談並獲得勝利	Conquer a Paranormal case with [Restriction] at Lv. 300 or higher.	怪異Lv.300以上に達した状態で、怪談調査に参加して勝利する	300레벨 [제한]에 도달하고, 괴담에 참여하여 전투에서 승리	เลือก​ [​เงื่อนไข​]​ ให้​มี​เล​เวล​อย่าง​น้อย​ 300​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ได้รับ​ชัยชนะ​
1130204	3	12015031	1	2130201	1							9000047	400	172800	3000002;3000003	40;20000			1	选择完整的限制集合【极速繁殖】参与怪谈并获得战斗胜利	選擇完整的限制集合【極速繁殖】參與怪談並獲得戰鬥勝利	Conquer a Paranormal case battle with the full [Rapid Reproduction] restriction combination selected.	「大量増殖」のノードを一括選択した状態で、怪談調査に参加して勝利する	완전한 제한 모음인 [광속 번식]을 선택하고, 괴담에 참여하여 전투에서 승리	เลือก​ชุด​เงื่อนไข​ [​แพร่​กระ​ขยาย​รวดเร็ว​]​ ให้​สมบูรณ์​ เข้าร่วม​เรื่อง​สยองขวัญ​และ​ชนะ​การต่อสู้​
