id	activityId	questId	groupId	siteType	tagLoc	tagId	tagOr	lineType	startLoc	endLoc	lightTag	status
41203166	2	12015022	2120303	2	5;5			2	5;5	5;3	41203155	1
41203167	2	12015022	2120303	2	5;4			1	5;4	5;4	41203155	1
41204101	2	12015023	2120401	1	1;4	31204101						1
41204102	2	12015023	2120401	1	2;5	31204102	120401					1
41204103	2	12015023	2120401	1	2;3	31204103	120401					1
41204104	2	12015023	2120401	1	3;6	31204104						1
41204105	2	12015023	2120401	1	3;4	31204105						1
41204106	2	12015023	2120401	1	3;2	31204106						1
41204107	2	12015023	2120401	1	4;7	31204107	120402					1
41204108	2	12015023	2120401	1	4;5	31204108	120402					1
41204109	2	12015023	2120401	1	4;3	31204109	120403					1
41204110	2	12015023	2120401	1	4;1	31204110	120403					1
41204111	2	12015023	2120401	1	5;4	31204111						1
41204112	2	12015023	2120401	1	6;4	31204112						1
41204113	2	12015023	2120401	2	1;4			3	1;4	1;4	41204101	1
41204114	2	12015023	2120401	2	2;6			2	2;6	2;2	41204102;41204103	1
41204115	2	12015023	2120401	2	2;4			1	2;4	2;4	41204102;41204103	1
41204116	2	12015023	2120401	2	2;4			3	2;4	2;4	41204102;41204103	1
41204117	2	12015023	2120401	2	3;6			3	3;6	3;6	41204104	1
41204118	2	12015023	2120401	2	3;2			3	3;2	3;2	41204106	1
41204119	2	12015023	2120401	2	4;6			4	4;6	4;2	41204107;41204108;41204109;41204110	1
41204120	2	12015023	2120401	2	4;4			5	4;4	4;4	41204107;41204108;41204109;41204110	1
41204121	2	12015023	2120401	2	5;4			3	5;4	5;4	41204111	1
41204122	2	12015023	2120402	1	1;4	31204113						1
41204123	2	12015023	2120402	1	2;6	31204114						1
41204124	2	12015023	2120402	1	2;3	31204115	120404					1
41204125	2	12015023	2120402	1	2;1	31204116	120404					1
41204126	2	12015023	2120402	1	3;6	31204117						1
41204127	2	12015023	2120402	1	3;2	31204118						1
41204128	2	12015023	2120402	1	4;5	31204119	120405					1
41204129	2	12015023	2120402	1	4;3	31204120	120405					1
41204130	2	12015023	2120402	1	5;5	31204121						1
41204131	2	12015023	2120402	1	5;3	31204122						1
41204132	2	12015023	2120402	1	6;5	31204123						1
41204133	2	12015023	2120402	1	6;3	31204124						1
41204134	2	12015023	2120402	2	1;6			2	1;6	1;2	41204122	1
41204135	2	12015023	2120402	2	1;4			1	1;4	1;4	41204123	1
41204136	2	12015023	2120402	2	2;6			3	2;6	2;6	41204124;41204125	1
41204137	2	12015023	2120402	2	2;2			3	2;2	2;2	41204126;41204127	1
41204138	2	12015023	2120402	2	3;6			4	3;6	3;2	41204126;41204127	1
41204139	2	12015023	2120402	2	3;4			5	3;4	3;4	41204126;41204127	1
41204140	2	12015023	2120402	2	4;5			2	4;5	4;3	41204128;41204129	1
41204141	2	12015023	2120402	2	4;4			1	4;4	4;4	41204128;41204129	1
41204142	2	12015023	2120402	2	5;5			3	5;5	5;5	41204130	1
41204143	2	12015023	2120402	2	5;3			3	5;3	5;3	41204131	1
41204144	2	12015023	2120403	1	1;5	31204125						1
41204145	2	12015023	2120403	1	1;2	31204126						1
41204146	2	12015023	2120403	1	2;6	31204127	120406					1
41204147	2	12015023	2120403	1	2;4	31204128	120406					1
41204148	2	12015023	2120403	1	2;2	31204129						1
41204149	2	12015023	2120403	1	3;5	31204130						1
41204150	2	12015023	2120403	1	3;2	31204131						1
41204151	2	12015023	2120403	1	4;5	31204132						1
41204152	2	12015023	2120403	1	5;6	31204133	120407					1
41204153	2	12015023	2120403	1	5;4	31204134	120407					1
41204154	2	12015023	2120403	1	6;6	31204135						1
41204155	2	12015023	2120403	1	6;4	31204136						1
41204156	2	12015023	2120403	2	1;5			3	1;5	1;5	41204144	1
41204157	2	12015023	2120403	2	1;2			3	1;2	1;2	41204145	1
41204158	2	12015023	2120403	2	2;5			3	2;5	2;5	41204146;41204147	1
41204159	2	12015023	2120403	2	2;2			3	2;2	2;2	41204148	1
41204160	2	12015023	2120403	2	3;5			3	3;5	3;5	41204149	1
41204161	2	12015023	2120403	2	4;5			3	4;5	4;5	41204151	1
41204162	2	12015023	2120403	2	5;5			1	5;5	5;5	41204152;41204153	1
41204163	2	12015023	2120403	2	5;6			2	5;6	5;4	41204152;41204153	1
41205101	2	12015024	2120501	1	1;6	31205101						1
41205102	2	12015024	2120501	1	2;7	31205102	31205102					1
41205103	2	12015024	2120501	1	2;5	31205103	31205102					1
41205104	2	12015024	2120501	1	3;6	31205104						1
41205105	2	12015024	2120501	1	4;6	31205105						1
41205106	2	12015024	2120501	1	1;2	31205106						1
41205107	2	12015024	2120501	1	2;2	31205107						1
41205108	2	12015024	2120501	1	3;1	31205108	31205108					1
41205109	2	12015024	2120501	1	3;3	31205109	31205108					1
41205110	2	12015024	2120501	1	4;2	31205110						1
41205111	2	12015024	2120501	1	5;4	31205111						1
41205112	2	12015024	2120501	1	6;4	31205112						1
41205113	2	12015024	2120501	2	1;6			3	1;6	1;6	41205101	1
41205114	2	12015024	2120501	2	1;2			3	2;6	2;6	41205102;41205103	1
41205115	2	12015024	2120501	2	2;6			3	3;6	3;6	41205104	1
41205116	2	12015024	2120501	2	2;3			4	4;6	4;2	41205105;41205110	1
41205117	2	12015024	2120501	2	2;2			5	4;4	4;4	41205105;41205110	1
41205118	2	12015024	2120501	2	3;6			3	5;4	5;4	41205111	1
41205119	2	12015024	2120501	2	3;3			3	1;2	1;2	41205106	1
41205120	2	12015024	2120501	2	3;2			3	2;2	2;2	41205107	1
41205121	2	12015024	2120501	2	4;6			3	3;2	3;2	41205108;41205109	1
41205125	2	12015024	2120502	1	1;5	31205113	31205113					1
41205126	2	12015024	2120502	1	1;3	31205114	31205113					1
41205127	2	12015024	2120502	1	2;6	31205115						1
41205128	2	12015024	2120502	1	3;7	31205116						1
41205129	2	12015024	2120502	1	3;5	31205117						1
41205130	2	12015024	2120502	1	4;6	31205118						1
41205131	2	12015024	2120502	1	2;2	31205119						1
41205132	2	12015024	2120502	1	3;1	31205120	31205120					1
41205133	2	12015024	2120502	1	3;3	31205121	31205120					1
41205134	2	12015024	2120502	1	4;2	31205122						1
41205135	2	12015024	2120502	1	5;4	31205123						1
41205136	2	12015024	2120502	1	6;4	31205124						1
41205137	2	12015024	2120502	2	1;4			1	1;4	1;4	31105113;31105114	1
41205138	2	12015024	2120502	2	2;6			2	1;6	1;2	31105113;31105114	1
41205139	2	12015024	2120502	2	2;4			1	2;6	2;6	41205127	1
41205140	2	12015024	2120502	2	3;4			2	2;7	2;5	41205127	1
41205141	2	12015024	2120502	2	4;6			4	3;7	3;5	41205128;41205129	1
41205142	2	12015024	2120502	2	4;4			5	3;6	3;6	41205128;41205129	1
41205143	2	12015024	2120502	2	5;6			3	2;2	2;2	41205131	1
41205144	2	12015024	2120502	2	5;2			3	3;2	3;2	41205132;41205133	1
41205145	2	12015024	2120502	2	5;2			4	4;6	4;2	41205134;41205130	1
41205146	2	12015024	2120502	2	5;2			5	4;4	4;4	41205134;41205130	1
41205147	2	12015024	2120502	2	5;2			3	5;4	5;4	41205135	1
41205148	2	12015024	2120503	1	1;6	31205125						1
41205149	2	12015024	2120503	1	2;7	31205126						1
41205150	2	12015024	2120503	1	2;5	31205127						1
41205151	2	12015024	2120503	1	3;6	31205128						1
41205152	2	12015024	2120503	1	1;3	31205129	31205129					1
41205153	2	12015024	2120503	1	1;1	31205130	31205129					1
41205154	2	12015024	2120503	1	2;3	31205131	31205131					1
41205155	2	12015024	2120503	1	2;1	31205132	31205131					1
41205156	2	12015024	2120503	1	3;2	31205133						1
41205157	2	12015024	2120503	1	4;4	31205134						1
41205158	2	12015024	2120503	1	5;5	31205135	31205135					1
41205159	2	12015024	2120503	1	5;3	31205136	31205135					1
41205160	2	12015024	2120503	1	6;4	31205137						1
41205161	2	12015024	2120503	2	1;6			1	1;6	1;6	41205148	1
41205162	2	12015024	2120503	2	1;2			2	1;7	1;5	41205148	1
41205163	2	12015024	2120503	2	2;6			4	2;7	2;5	41205149;41205150	1
41205164	2	12015024	2120503	2	2;2			5	2;6	2;6	41205149;41205150	1
41205165	2	12015024	2120503	2	3;6			3	1;2	1;2	41205152;41205153	1
41205166	2	12015024	2120503	2	3;2			3	2;2	2;2	41205154;41205155	1
41205167	2	12015024	2120503	2	4;6			4	3;6	3;2	41205151;41205156	1
41205168	2	12015024	2120503	2	4;4			5	3;4	3;4	41205151;41205156	1
41205169	2	12015024	2120503	2	5;5			3	4;4	4;4	41205157	1
41205170	2	12015024	2120503	2	5;4			3	5;4	5;4	41205158;41205159	1
41206101	2	12015025	2120601	1	1;6	31206101						1
41206102	2	12015025	2120601	1	1;4	31206102						1
41206103	2	12015025	2120601	1	1;2	31206103						1
41206104	2	12015025	2120601	1	2;5	31206104	31206104					1
41206105	2	12015025	2120601	1	2;3	31206105	31206104					1
41206106	2	12015025	2120601	1	3;6	31206106						1
41206107	2	12015025	2120601	1	3;2	31206107						1
41206108	2	12015025	2120601	1	4;7	31206108	31206108					1
41206109	2	12015025	2120601	1	4;5	31206109	31206108					1
41206110	2	12015025	2120601	1	4;3	31206110	31206110					1
41206111	2	12015025	2120601	1	4;1	31206111	31206110					1
41206112	2	12015025	2120601	1	5;4	31206112						1
41206113	2	12015025	2120601	1	6;4	31206113						1
41206114	2	12015025	2120601	2	1;6			4	1;6	1;2	41206101;41206102;41206103	1
41206115	2	12015025	2120601	2	1;2			3	1;4	1;4	41206101;41206102;41206103	1
41206116	2	12015025	2120601	2	2;6			2	2;6	2;2	41206104;41206105	1
41206117	2	12015025	2120601	2	2;3			1	2;4	2;4	41206104;41206105	1
41206118	2	12015025	2120601	2	2;2			3	3;6	3;6	41206106	1
41206119	2	12015025	2120601	2	3;6			3	3;2	3;2	41206107	1
41206120	2	12015025	2120601	2	3;3			4	4;6	4;2	41206108;41206109;41206110;41206111	1
41206121	2	12015025	2120601	2	3;2			5	4;4	4;4	41206112	1
41206122	2	12015025	2120601	2	4;6			3	5;4	5;4	41206113	1
41206125	2	12015025	2120602	1	1;5	31206114	31206114					1
41206126	2	12015025	2120602	1	1;3	31206115	31206114					1
41206127	2	12015025	2120602	1	2;5	31206116						1
41206128	2	12015025	2120602	1	2;3	31206117						1
41206129	2	12015025	2120602	1	3;6	31206118						1
41206130	2	12015025	2120602	1	3;4	31206119						1
41206131	2	12015025	2120602	1	4;6	31206120	31206120					1
41206132	2	12015025	2120602	1	4;4	31206121	31206120					1
41206133	2	12015025	2120602	1	5;7	31206122						1
41206134	2	12015025	2120602	1	5;3	31206123						1
41206135	2	12015025	2120602	1	6;7	31206124						1
41206136	2	12015025	2120602	1	6;3	31206125						1
41206137	2	12015025	2120602	2	1;4			1	1;4	1;4	41206125;41206126	1
41206138	2	12015025	2120602	2	2;6			2	1;5	1;3	41206125;41206126	1
41206139	2	12015025	2120602	2	2;4			1	2;5	2;5	41206127	1
41206140	2	12015025	2120602	2	3;4			2	2;6	2;4	41206127	1
41206141	2	12015025	2120602	2	4;6			4	3;6	3;4	41206129;41206130	1
41206142	2	12015025	2120602	2	4;4			5	3;5	3;5	41206129;41206130	1
41206143	2	12015025	2120602	2	5;6			1	4;5	4;5	41206131;41206132	1
41206144	2	12015025	2120602	2	5;2			2	4;7	4;3	41206131;41206132	1
41206145	2	12015025	2120602	2	5;2			3	5;7	5;7	41206133	1
41206146	2	12015025	2120602	2	5;2			3	5;3	5;3	41206134	1
41206148	2	12015025	2120603	1	1;6	31206127						1
41206149	2	12015025	2120603	1	1;2	31206128						1
41206150	2	12015025	2120603	1	2;7	31206129						1
41206151	2	12015025	2120603	1	2;5	31206130						1
41206152	2	12015025	2120603	1	2;3	31206131	31206131					1
41206153	2	12015025	2120603	1	2;1	31206132	31206131					1
41206154	2	12015025	2120603	1	3;6	31206133						1
41206155	2	12015025	2120603	1	3;2	31206134						1
41206156	2	12015025	2120603	1	4;4	31206135						1
41206157	2	12015025	2120603	1	5;4	31206136						1
41206158	2	12015025	2120603	1	6;5	31206137	31206137					1
41206159	2	12015025	2120603	1	6;3	31206138	31206137					1
41206161	2	12015025	2120603	2	1;6			1	1;6	1;6	41206148	1
41206162	2	12015025	2120603	2	1;2			2	1;7	1;5	41206148	1
41206163	2	12015025	2120603	2	2;6			3	1;2	1;2	41206149	1
41206164	2	12015025	2120603	2	2;2			4	2;7	2;5	41206150;41206150	1
41206165	2	12015025	2120603	2	3;6			5	2;6	2;6	41206150;41206150	1
41206166	2	12015025	2120603	2	3;2			3	2;2	2;2	41206152;41206153	1
41206167	2	12015025	2120603	2	4;6			4	3;6	3;2	41206154;41206155	1
41206168	2	12015025	2120603	2	4;4			5	3;4	3;4	41206154;41206155	1
41206169	2	12015025	2120603	2	5;5			3	4;4	4;4	41206156	1
41206170	2	12015025	2120603	2	5;4			3	5;4	5;4	41206157	1
41207101	2	12015026	2120701	1	1;5	31207101	31207101					1
41207102	2	12015026	2120701	1	1;3	31207102	31207101					1
41207103	2	12015026	2120701	1	2;4	31207103						1
41207104	2	12015026	2120701	1	3;6	31207104						1
41207105	2	12015026	2120701	1	3;4	31207105						1
41207106	2	12015026	2120701	1	3;2	31207106						1
41207107	2	12015026	2120701	1	4;5	31207107	31207107					1
41207108	2	12015026	2120701	1	4;3	31207108	31207107					1
41207109	2	12015026	2120701	1	5;5	31207109						1
41207110	2	12015026	2120701	1	5;3	31207110						1
41207111	2	12015026	2120701	1	6;4	31207111						1
41207114	2	12015026	2120701	2	1;6			3	1;4	1;4	41207101;41207102	1
41207115	2	12015026	2120701	2	1;2			1	2;4	2;4	41207103	1
41207116	2	12015026	2120701	2	2;6			2	2;6	2;2	41207103	1
41207117	2	12015026	2120701	2	2;3			3	2;4	2;4	41207103	1
41207118	2	12015026	2120701	2	2;2			3	3;4	3;4	41207104;41207105;41207106	1
41207119	2	12015026	2120701	2	3;6			4	3;6	3;2	41207104;41207105;41207106	1
41207120	2	12015026	2120701	2	3;3			5	3;4	3;4	41207104;41207105;41207106	1
41207121	2	12015026	2120701	2	3;2			1	4;4	4;4	41207107;41207108	1
41207122	2	12015026	2120701	2	4;6			2	4;5	4;3	41207107;41207108	1
41207123	2	12015026	2120701	2	3;2			4	5;5	5;3	41207109;41207110	1
41207124	2	12015026	2120701	2	4;6			5	5;4	5;4	41207109;41207110	1
41207125	2	12015026	2120702	1	1;6	31207114						1
41207126	2	12015026	2120702	1	1;2	31207115						1
41207127	2	12015026	2120702	1	2;7	31207116	31207116					1
41207128	2	12015026	2120702	1	2;5	31207117	31207116					1
41207129	2	12015026	2120702	1	2;2	31207118						1
41207130	2	12015026	2120702	1	3;4	31207119						1
41207131	2	12015026	2120702	1	4;5	31207120						1
41207132	2	12015026	2120702	1	4;3	31207121						1
41207133	2	12015026	2120702	1	5;5	31207122	31207122					1
41207134	2	12015026	2120702	1	5;3	31207123	31207122					1
41207135	2	12015026	2120702	1	6;5	31207124						1
41207136	2	12015026	2120702	1	6;3	31207125						1
41207137	2	12015026	2120702	2	1;4		·	3	1;2	1;2	41207125	1
41207138	2	12015026	2120702	2	2;6			3	1;6	1;6	41207126	1
41207139	2	12015026	2120702	2	2;4			4	2;6	2;2	41207127;41207128;41207129	1
41207140	2	12015026	2120702	2	3;4			5	2;4	2;4	41207127;41207128;41207129	1
41207141	2	12015026	2120702	2	4;6			1	3;4	3;4	41207130	1
41207142	2	12015026	2120702	2	4;4			2	3;5	3;3	41207130	1
41207143	2	12015026	2120702	2	5;6			4	4;5	4;3	41207131;41207132	1
41207144	2	12015026	2120702	2	5;2			5	4;4	4;4	41207131;41207132	1
41207145	2	12015026	2120702	2	5;2			1	5;4	5;4	41207133;41207134	1
41207146	2	12015026	2120702	2	5;2			2	5;5	5;3	41207133;41207134	1
41207148	2	12015026	2120703	1	1;6	31207126						1
41207149	2	12015026	2120703	1	1;2	31207127						1
41207150	2	12015026	2120703	1	2;7	31207128	31207128					1
41207151	2	12015026	2120703	1	2;5	31207129	31207128					1
41207152	2	12015026	2120703	1	2;2	31207130						1
41207153	2	12015026	2120703	1	3;7	31207131						1
41207154	2	12015026	2120703	1	3;5	31207132						1
41207155	2	12015026	2120703	1	3;3	31207133	31207133					1
41207156	2	12015026	2120703	1	3;1	31207134	31207133					1
41207157	2	12015026	2120703	1	4;6	31207135						1
41207158	2	12015026	2120703	1	4;2	31207136						1
41207159	2	12015026	2120703	1	5;4	31207137						1
41207160	2	12015026	2120703	1	6;4	31207138						1
41207161	2	12015026	2120703	2	1;6			3	1;6	1;6	41206148	1
41207162	2	12015026	2120703	2	1;2			3	1;2	1;2	41206149	1
41207163	2	12015026	2120703	2	2;6			1	2;6	2;6	41206150;41206151	1
41207164	2	12015026	2120703	2	2;2			2	2;7	2;5	41206150;41206151	1
41207165	2	12015026	2120703	2	3;6			3	2;2	2;2	41206152	1
41207166	2	12015026	2120703	2	3;2			4	3;7	3;5	41206153;41206154	1
41207167	2	12015026	2120703	2	4;6			5	3;6	3;6	41206153;41206154	1
41207168	2	12015026	2120703	2	4;4			3	3;2	3;2	41206155;41206156	1
41207169	2	12015026	2120703	2	5;5			4	4;6	4;2	41206157;41206158	1
41207170	2	12015026	2120703	2	5;4			5	4;4	4;4	41206157;41206158	1
41207171	2	12015026	2120703	2	5;4			3	5;4	5;4	41206159	1
41208101	2	12015027	2120801	1	1;5	31208101						1
41208102	2	12015027	2120801	1	1;3	31208102						1
41208103	2	12015027	2120801	1	2;4	31208103						1
41208104	2	12015027	2120801	1	3;6	31208104						1
41208105	2	12015027	2120801	1	3;2	31208105						1
41208106	2	12015027	2120801	1	4;7	31208106	120801					1
41208107	2	12015027	2120801	1	4;5	31208107	120801					1
41208108	2	12015027	2120801	1	4;2	31208108						1
41208109	2	12015027	2120801	1	5;5	31208109	120802					1
41208110	2	12015027	2120801	1	5;3	31208110	120802					1
41208111	2	12015027	2120801	1	6;5	31208111						1
41208112	2	12015027	2120801	1	6;3	31208112						1
41208113	2	12015027	2120801	2	1;5			4	1;5	1;3	41208101;41208102	1
41208114	2	12015027	2120801	2	1;4			5	1;4	1;4	41208101;41208102	1
41208115	2	12015027	2120801	2	2;6			2	2;6	2;2	41208103	1
41208116	2	12015027	2120801	2	2;4			1	2;4	2;4	41208103	1
41208117	2	12015027	2120801	2	3;6			3	3;6	3;6	41208104	1
41208118	2	12015027	2120801	2	3;2			3	3;2	3;2	41208105	1
41208119	2	12015027	2120801	2	4;6			4	4;6	4;2	41208106;41208107;41208108	1
41208120	2	12015027	2120801	2	4;4			5	4;4	4;4	41208106;41208107;41208108	1
41208121	2	12015027	2120801	2	5;5			2	5;5	5;3	41208109;41208110	1
41208122	2	12015027	2120801	2	5;4			1	5;4	5;4	41208109;41208110	1
41208123	2	12015027	2120802	1	1;6	31208113						1
41208124	2	12015027	2120802	1	1;2	31208114						1
41208125	2	12015027	2120802	1	2;6	31208115						1
41208126	2	12015027	2120802	1	2;2	31208116						1
41208127	2	12015027	2120802	1	3;4	31208117						1
41208128	2	12015027	2120802	1	4;5	31208118	120803					1
41208129	2	12015027	2120802	1	4;3	31208119	120803					1
41208130	2	12015027	2120802	1	5;7	31208120	120804					1
41208131	2	12015027	2120802	1	5;5	31208121	120804					1
41208132	2	12015027	2120802	1	5;2	31208122						1
41208133	2	12015027	2120802	1	6;6	31208123						1
41208134	2	12015027	2120802	2	1;6			3	1;6	1;6	41208123	1
41208135	2	12015027	2120802	2	1;2			3	1;2	1;2	41208124	1
41208136	2	12015027	2120802	2	2;6			4	2;6	2;2	41208125;41208126	1
41208137	2	12015027	2120802	2	2;4			5	2;4	2;4	41208125;41208126	1
41208138	2	12015027	2120802	2	3;4			3	3;4	3;4	41208127	1
41208139	2	12015027	2120802	2	4;6 			2	4;6 	4;2	41208128;41208129	1
41208140	2	12015027	2120802	2	4;4			1	4;4	4;4	41208128;41208129	1
41208141	2	12015027	2120802	2	5;6			3	5;6	5;6	41208130;41208131	1
41208142	2	12015027	2120803	1	1;4	31208124						1
41208143	2	12015027	2120803	1	2;6	31208125						1
41208144	2	12015027	2120803	1	2;2	31208126						1
41208145	2	12015027	2120803	1	3;4	31208127						1
41208146	2	12015027	2120803	1	4;4	31208128						1
41208147	2	12015027	2120803	1	5;7	31208129	120805					1
41208148	2	12015027	2120803	1	5;5	31208130	120805					1
41208149	2	12015027	2120803	1	5;2	31208131						1
41208150	2	12015027	2120803	1	6;6	31208132						1
41208151	2	12015027	2120803	1	6;3	31208133	120806					1
41208152	2	12015027	2120803	1	6;1	31208134	120806					1
41208153	2	12015027	2120803	2	1;6			2	1;6	1;2	41208142	1
41208154	2	12015027	2120803	2	1;4			1	1;4	1;4	41208142	1
41208155	2	12015027	2120803	2	2;6			4	2;6	2;2	41208143;41208144	1
41208156	2	12015027	2120803	2	2;4			5	2;4	2;4	41208143;41208144	1
41208157	2	12015027	2120803	2	3;4			3	3;4	3;4	41208145	1
41208158	2	12015027	2120803	2	4;6			2	4;6	4;2	41208146	1
41208159	2	12015027	2120803	2	4;4			1	4;4	4;4	41208146	1
41208160	2	12015027	2120803	2	5;6			3	5;6	5;6	41208147;41208148	1
41208161	2	12015027	2120803	2	5;3			3	5;2	5;2	41208149	1
41301101	3	12015030	2130101	1	1;7	31301101						1
41301102	3	12015030	2130101	1	1;5	31301102						1
41301103	3	12015030	2130101	1	1;3	31301103						1
41301104	3	12015030	2130101	1	1;1	31301104						1
41301105	3	12015030	2130101	1	2;7	31301105	130101					1
41301106	3	12015030	2130101	1	2;5	31301106	130101					1
41301107	3	12015030	2130101	1	2;3	31301107	130102					1
41301108	3	12015030	2130101	1	2;1	31301108	130102					1
41301109	3	12015030	2130101	1	3;7	31301109	130103					1
41301110	3	12015030	2130101	1	3;5	31301110	130103					1
41301111	3	12015030	2130101	1	3;3	31301111	130104					1
41301112	3	12015030	2130101	1	3;1	31301112	130104					1
41301113	3	12015030	2130101	1	4;4	31301113						1
41301114	3	12015030	2130101	1	5;7	31301114	130105					1
41301115	3	12015030	2130101	1	5;5	31301115	130105					1
41301116	3	12015030	2130101	1	5;3	31301116	130106					1
41301117	3	12015030	2130101	1	5;1	31301117	130106					1
41301118	3	12015030	2130101	1	6;7	31301118	130107					1
41301119	3	12015030	2130101	1	6;5	31301119	130107					1
41301120	3	12015030	2130101	1	6;3	31301120	130108					1
41301121	3	12015030	2130101	1	6;1	31301121	130108					1
41301122	3	12015030	2130101	2	1;7			4	1;7	1;5	41301101;41301102	1
41301123	3	12015030	2130101	2	1;6			5	1;6	1;6	41301101;41301102	1
41301124	3	12015030	2130101	2	1;3			4	1;3	1;1	41301103;41301104	1
41301125	3	12015030	2130101	2	1;2			5	1;2	1;2	41301103;41301104	1
41301126	3	12015030	2130101	2	2;6			3	2;6	2;6	41301105;41301116	1
41301127	3	12015030	2130101	2	2;2			3	2;2	2;2	41301107;41301108	1
41301128	3	12015030	2130101	2	3;6			4	3;6	3;2	41301109;41301110;41301111;41301112	1
41301129	3	12015030	2130101	2	3;4			5	3;4	3;4	41301109;41301110;41301111;41301112	1
41301130	3	12015030	2130101	2	4;6			2	4;6	4;2	41301113	1
41301131	3	12015030	2130101	2	4;4			1	4;4	4;4	41301113	1
41301132	3	12015030	2130101	2	5;6			3	5;6	5;6	41301114;41301115	1
41301133	3	12015030	2130101	2	5;2			3	5;2	5;2	41301116;41301117	1
41301134	3	12015030	2130102	1	1;6	31301122						1
41301135	3	12015030	2130102	1	1;2	31301129						1
41301136	3	12015030	2130102	1	2;7	31301123						1
41301137	3	12015030	2130102	1	2;5	31301126						1
41301138	3	12015030	2130102	1	2;3	31301130						1
41301139	3	12015030	2130102	1	2;1	31301132						1
41301140	3	12015030	2130102	1	3;7	31301124						1
41301141	3	12015030	2130102	1	3;5	31301127						1
41301142	3	12015030	2130102	1	3;3	31301131						1
41301143	3	12015030	2130102	1	3;1	31301133						1
41301144	3	12015030	2130102	1	4;7	31301125						1
41301145	3	12015030	2130102	1	4;5	31301128						1
41301146	3	12015030	2130102	1	4;2	31301134						1
41301147	3	12015030	2130102	2	1;7			2	1;7	1;5	41301134	1
41301148	3	12015030	2130102	2	1;6			1	1;6	1;6	41301134	1
41301149	3	12015030	2130102	2	1;3			2	1;3	1;1	41301135	1
41301150	3	12015030	2130102	2	1;2			1	1;2	1;2	41301135	1
41301151	3	12015030	2130102	2	2;7			3	2;7	2;7	41301136	1
41301152	3	12015030	2130102	2	2;5			3	2;5	2;5	41301137	1
41301153	3	12015030	2130102	2	2;3			3	2;3	2;3	41301138	1
41301154	3	12015030	2130102	2	2;1			3	2;1	2;1	41301139	1
41301155	3	12015030	2130102	2	3;7			3	3;7	3;7	41301140	1
41301156	3	12015030	2130102	2	3;5			3	3;5	3;5	41301141	1
41301157	3	12015030	2130102	2	3;3			4	3;3	3;1	41301142;41301143	1
41301158	3	12015030	2130102	2	3;2			5	3;2	3;2	41301142;41301143	1
41301159	3	12015030	2130103	1	1;4	31301135						1
41301160	3	12015030	2130103	1	2;5	31301136	130109					1
41301161	3	12015030	2130103	1	2;3	31301137	130109					1
41301162	3	12015030	2130103	1	3;6	31301138						1
41301163	3	12015030	2130103	1	3;2	31301139						1
41301164	3	12015030	2130103	1	4;7	31301140						1
41301165	3	12015030	2130103	1	4;5	31301141						1
41301166	3	12015030	2130103	1	4;3	31301142						1
41301167	3	12015030	2130103	1	4;1	31301143						1
41301168	3	12015030	2130103	1	5;6	31301144						1
41301169	3	12015030	2130103	1	5;3	31301145						1
41301170	3	12015030	2130103	1	5;1	31301146						1
41301171	3	12015030	2130103	1	6;2	31301147						1
41301172	3	12015030	2130103	2	1;4			3	1;4	1;4	41301159	1
41301173	3	12015030	2130103	2	2;6			2	2;6	2;2	41301160;41301161	1
41301174	3	12015030	2130103	2	2;4			1	2;4	2;4	41301160;41301161	1
41301175	3	12015030	2130103	2	3;7			2	3;7	3;5	41301162	1
41301176	3	12015030	2130103	2	3;6			1	3;6	3;6	41301162	1
41301177	3	12015030	2130103	2	3;3			2	3;3	3;1	41301163	1
41301178	3	12015030	2130103	2	3;2			1	3;2	3;2	41301163	1
41301179	3	12015030	2130103	2	4;7			4	4;7	4;5	41301164;41301165	1
41301180	3	12015030	2130103	2	4;6			5	4;6	4;6	41301164;41301165	1
41301181	3	12015030	2130103	2	4;3			3	4;3	4;3	41301166	1
41301182	3	12015030	2130103	2	4;1			3	4;1	4;1	41301167	1
41301183	3	12015030	2130103	2	4;3			4	5;3	5;1	41301169;41301170	1
41301184	3	12015030	2130103	2	4;2			5	5;2	5;2	41301169;41301170	1
41301185	3	12015030	2130104	1	1;6	31301148						1
41301186	3	12015030	2130104	1	1;2	31301149						1
41301187	3	12015030	2130104	1	2;7	31301150	130110					1
41301188	3	12015030	2130104	1	2;5	31301151	130110					1
41301189	3	12015030	2130104	1	2;3	31301152	130111					1
41301190	3	12015030	2130104	1	2;1	31301153	130111					1
41301191	3	12015030	2130104	1	3;7	31301154	130112					1
41301192	3	12015030	2130104	1	3;5	31301155	130112					1
41301193	3	12015030	2130104	1	3;3	31301156	130112					1
41301194	3	12015030	2130104	1	3;1	31301157	130112					1
41301195	3	12015030	2130104	1	4;6	31301158						1
41301196	3	12015030	2130104	1	4;4	31301159						1
41301197	3	12015030	2130104	1	4;2	31301160						1
41301198	3	12015030	2130104	1	5;7	31301161	130114					1
41301199	3	12015030	2130104	1	5;5	31301162	130114					1
41301200	3	12015030	2130104	1	5;3	31301163	130114					1
41301201	3	12015030	2130104	1	5;1	31301164	130114					1
41301202	3	12015030	2130104	1	6;4	31301165						1
41301203	3	12015030	2130104	2	1;6			3	1;6	1;6	41301185	1
41301204	3	12015030	2130104	2	1;2			3	1;2	1;2	41301186	1
41301205	3	12015030	2130104	2	2;6			4	2;6	2;2	41301187;41301188;41301189;41301190	1
