id	type	attAddTypeId	attAddNum	descOther	icon	addSkillId	star	exSkillId	exStar	effLogic	effScene	effShow	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
62804008	2				11:gift_icon_63804008	180400805	2	180400805	1			1;3	1	一起上吧	一起上吧	Let's Go Together	みんなと一緒	함께 가자	ลุยไปด้วยกัน	暴击伤害提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊傷害提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT DMG Boost effect to _#passive_passiveper_1_1_1_1_.	会心ダメージ増加効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬 대미지 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ดา​เม​จค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63804008	2				11:gift_icon_63804008	180400805	3	180400805	2			1;3	1	一起上吧	一起上吧	Let's Go Together	みんなと一緒	함께 가자	ลุยไปด้วยกัน	暴击伤害提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊傷害提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT DMG Boost effect to _#passive_passiveper_1_1_1_1_.	会心ダメージ増加効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬 대미지 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ดา​เม​จค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64804008	2				11:gift_icon_63804008	180400805	4	180400805	3			1;3	1	一起上吧	一起上吧	Let's Go Together	みんなと一緒	함께 가자	ลุยไปด้วยกัน	暴击伤害提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊傷害提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT DMG Boost effect to _#passive_passiveper_1_1_1_1_.	会心ダメージ増加効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬 대미지 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ดา​เม​จค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
71804008	2				11:gift_icon_64804008	180400810	1					1;3	1							释放奥义技能后，自身获得1层造成最终伤害提升_#passive_passiveper_1_1_1_1_，至多叠加2层	釋放奧義技能後，自身獲得1層造成最終傷害提升_#passive_passiveper_1_1_1_1_，至多疊加2層	After using the Ultimate, gains 1 stack of an effect that increases Final DMG by _#passive_passiveper_1_1_1_1_, stacking up to 2 times.	SP技を発動後、最終ダメージ＋_#passive_passiveper_1_1_1_1_（最大2スタックまで）。	필살기 스킬 시전 후 자신에게 1스택 최종 대미지 +_#passive_passiveper_1_1_1_1_(최대 2스택 중첩 가능)	หลัง​ใช้​สกิลอัล​ติ​เมท​ ตนเอง​จะ​ได้รับ​บัฟ​สร้าง​ดา​เม​จ​สุดท้าย​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ จำนวน​ 1​ ชั้น​ ซ้อนทับ​ได้​ 2​ ชั้น​
74804008	2				11:gift_icon_64804008	180400812	1					1;3	1							释放奥义技能后，自身随机<color="#23d4c9">2</color>张技能牌升星1次	釋放奧義技能後，自身隨機<color="#23d4c9">2</color>張技能牌升星1次	After using the Ultimate, randomly upgrades <color="#23d4c9">2</color> of this Combatant's skill cards by 1 star.	SP技を発動後、自身のランダム<color="#23d4c9">2</color>枚のスキルカード★＋1。	필살기 스킬을 시전한 후, 자신이 보유 중인 스킬 카드 중 무작위로 <color="#23d4c9">2</color>장의 스킬 카드를 1회 승급할 수 있다.	หลัง​ใช้​สกิลอัล​ติ​เมท​ จะ​สุ่ม​เพิ่ม​ระดับ​ดาว​การ์ด​สกิล​ของ​ตนเอง​ <color="#23d4c9">2</color>​ ใบ​ 1​ ครั้ง​
76804008	2				11:gift_icon_64804008	180400813;180400814;180400818	1;2;1					1;3	1							战斗开始时，自身1张<color="#23d4c9">「不可以浪费」</color>升星1次。每次释放3星<color="#23d4c9">「乖乖吃饭」</color>后，再<color="#FF7F50"><追击></color>1张2星<color="#23d4c9">「乖乖吃饭」</color>，每回合至多触发1次<color="#FF7F50"><追击></color>	戰鬥開始時，自身1張<color="#23d4c9">「不可以浪費」</color>升星1次。每次釋放3星<color="#23d4c9">「乖乖吃飯」</color>後，再<color="#FF7F50"><追擊></color>1張2星<color="#23d4c9">「乖乖吃飯」</color>，每回合至多觸發1次<color="#FF7F50"><追擊></color>	At the start of the battle, upgrades a <color="#23d4c9">No Wasting Food</color> by 1 star. Whenever you cast the 3★ <color="#23d4c9">Eat Properly</color>, it will be <color="#FF7F50"><followed up></color> by a 2★ <color="#23d4c9">Eat Properly</color>. This <color="#FF7F50"><follow-up></color> effect occurs up to once per turn.	戦闘開始時、自身の<color="#23d4c9">【食べ残し禁止】</color>1枚を★2に強化する。★3<color="#23d4c9">【ちゃんと食べて】</color>を発動するたびに、★2<color="#23d4c9">【ちゃんと食べて】</color>を1枚<color="#FF7F50"><追撃></color>する（ターンごとに<color="#FF7F50"><追撃></color>を1回のみ発動可能）。	전투 시작 시, 자신의 <color='#23d4c9'>「낭비 금지」</color> 1장의 등급이 1★ 상승한다. 매번 3★ <color='#23d4c9'>「밥상머리 교육」</color>을 사용한 후, 추가로 2★ <color='#23d4c9'>「밥상머리 교육」</color> 1장으로 <color='#FF7F50'><추격></color>을 한다. (매 턴 최대 1회 발동)	เมื่อเริ่มการต่อสู้ ​<color="#23d4c9">[ใช้ให้คุ้มค่า]</color> ​ของตัวเอง​จำนวน 1 ใบ ​จะถูก​เพิ่มดาว​ขึ้น 1 ครั้ง ​ทุกครั้ง​หลังใช้ ​<color="#23d4c9">[มื้อสุขสันต์]</color> ​3★ ​จะ ​<color="#FF7F50">โจมตีตาม</color> ​ด้วย ​<color="#23d4c9">[มื้อสุขสันต์]</color> ​2★ ​จำนวน 1 ใบ ​อีกครั้ง ​โดยการ ​<color="#FF7F50">โจมตีตาม</color> ​สามารถเกิดขึ้น​ได้ 1 ครั้ง ​ต่อเทิร์น​
61805008	2				11:gift_icon_63805008	180500811	1					1;3	1	电波共振	電波共振	Wavelet Resonance	電波共振	전파 공명	เสียงพ้องคลื่นไฟฟ้า	所有蓝色情绪友方暴击率提升_#passive_passiveper_1_1_1_1_\n<color="#FF7F50">「专属效果：亲友的愈疗」</color>：战斗开始时，若队伍中存在“喵星电波”以外的其他猫娘乐园卡牌，友方全体受到治疗提升<color="#23d4c9">12%</color>	所有藍色情緒友方爆擊率提升_#passive_passiveper_1_1_1_1_\n<color="#FF7F50">「專屬效果：親友的愈療」</color>：戰鬥開始時，若隊伍中存在“喵星電波”以外的其他貓娘樂園卡牌，友方全體受到治療提升<color="#23d4c9">12%</color>	Increases the CRIT Rate of all allies with Blue Pathos by _#passive_passiveper_1_1_1_1_.\n<color="#FF7F50">Exclusive Effect: Kindred Healing</color>: If allied with Nekopara Combatants alongside Kitty Chemistry at the start of battles, all allies receive <color="#23d4c9">12%</color> more healing.	ブルー属性の味方の会心率＋_#passive_passiveper_1_1_1_1_。\n<color="#FF7F50">【連携パッシブ：友達だから】</color>：戦闘開始時、チームに「ショコラ・甘いひと時」か「カカオ・無邪気な妖精」がいる場合、味方全体の被回復効果＋<color="#23d4c9">12%</color>。	팀에 아군 블루 이모션 전투원의 자체 크리티컬 율 +_#passive_passiveper_1_1_1_1_\n<color="#FF7F50">「전용 효과: 친구의 치유」</color>: 전투 시작 시, 팀에 '냥스타 통신' 외에 다른 NEKOPARA  캐릭터를 보유하면, 아군 전체에게 적용되는 치유 효과가 <color="#23d4c9">12%</color> 증가된다.	ตัวละคร​พา​โธส​สีน้ำเงิน​ทั้งหมด​ได้รับ​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_\n<color="#FF7F50">[​เอฟเฟกต์​เฉพาะ​:​ พลัง​รักษา​มิตรภาพ​]</color>:​ เมื่อ​เริ่ม​ต่อสู้​ หาก​ใน​ทีม​มี​ตัวละคร​จาก​ NEKOPARA​ (​ไม่​นับ​ "​หวานละมุน กรุ่นหัวใจ")​ ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​เอฟเฟกต์​ฟื้นฟู​เพิ่มขึ้น​ <color="#23d4c9">12%</color>​
62805008	2				11:gift_icon_63805008	180500811	2	180500811	1			1;3	1	电波共振	電波共振	Wavelet Resonance	電波共振	전파 공명	เสียงพ้องคลื่นไฟฟ้า	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63805008	2				11:gift_icon_63805008	180500811	3	180500811	2			1;3	1	电波共振	電波共振	Wavelet Resonance	電波共振	전파 공명	เสียงพ้องคลื่นไฟฟ้า	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64805008	2				11:gift_icon_63805008	180500811	4	180500811	3			1;3	1	电波共振	電波共振	Wavelet Resonance	電波共振	전파 공명	เสียงพ้องคลื่นไฟฟ้า	暴击率提升效果提升至_#passive_passiveper_1_1_1_1_	爆擊率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the CRIT Rate Boost effect to _#passive_passiveper_1_1_1_1_.	会心率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	크리티컬율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
71805008	2				11:gift_icon_64805008	180500816	1					1;3	1							战斗开始时，自身1张<color="#23d4c9">「喵星的祝福」</color>升星1次	戰鬥開始時，自身1張<color="#23d4c9">「喵星的祝福」</color>升星1次	At the start of the battle, upgrades a <color="#23d4c9">Kitty's Blessing</color> by 1 star.	戦闘開始時、スキルカード<color="#23d4c9">【にゃん星の祝福】</color>★＋１	전투 시작 시 <color="#23d4c9">「냥스타 축복」</color> 스킬 카드의 별 등급이 1개 증가한다.	เมื่อ​เริ่ม​ต่อสู้​ จะ​เพิ่ม​ระดับ​ดาว​ของ​ <color="#23d4c9">[พรเหมียวสตาร์]</color>​ 1​ ใบ​
74805008	2				11:gift_icon_64805008	180500817	1					1;3	1							“喵星电波”以外的其他友方释放3星技能牌后，“喵星电波”对友方全体随机添加<color="#23d4c9">「亲密陪伴」</color>中的<color="#23d4c9">1</color>个增益效果，并驱散友方全体身上<color="#23d4c9">2</color>层减益效果，每回合至多触发1次	“喵星電波”以外的其他友方釋放3星技能牌後，“喵星電波”對友方全體隨機添加<color="#23d4c9">「親密陪伴」</color>中的<color="#23d4c9">1</color>個增益效果，並驅散友方全體身上<color="#23d4c9">2</color>層減益效果，每回合至多觸發1次	After allies other than Kitty Chemistry cast a 3★ skill card, Kitty Chemistry randomly grants all allies <color="#23d4c9">1</color> buff from <color="#23d4c9">Kindred Company</color> and dispels <color="#23d4c9">2</color> stacks of debuffs from them. This effect occurs up to once per turn.	「バニラ・休日の一息」以外の味方が★3スキルカードを発動した後、「バニラ・休日の一息」は味方全体にランダムで<color="#23d4c9">【付き添い】</color>に所属するバフ効果を<color="#23d4c9">1</color>つ付与する。同時に味方全体にある<color="#23d4c9">2</color>スタックのデバフを解除する。1ターンに最大1回発動可能。	냥스타 통신 외의 다른 아군 전투원이 3★ 스킬 카드의 스킬을 시전한 후, 냥스타 통신은 아군 전체에게 <color="#23d4c9">「친밀한 파트너」</color> 중에서 <color="#23d4c9">1</color>개의 버프 효과를 추가하며, 아군 전체에게 적용된 디버프 효과 <color="#23d4c9">2</color>스택을 해제한다. 턴당 1회 효과가 적용될 수 있다.	เมื่อ​ตัวละคร​ฝ่าย​เรา​ (​นอกจาก​ "​หวานละมุน กรุ่นหัวใจ")​ ใช้​สกิล​ 3★​ "​หวานละมุน กรุ่นหัวใจ"​ จะ​สุ่ม​มอบ​เอฟเฟกต์​บัฟ​ <color="#23d4c9">[คู่หูคนสนิท]</color>​ <color="#23d4c9">1</color>​ อย่าง​ให้​กับ​ฝ่าย​เรา​ทั้งหมด​ และ​ลบล้าง​เอฟเฟกต์​ดี​บัฟบน​ตัว​ฝ่าย​เรา​ทั้งหมด​ <color="#23d4c9">2</color>​ ชั้น​ เกิดขึ้น​ได้​ 1​ ครั้ง​ ต่อ​เทิร์น​
76805008	2				11:gift_icon_64805008	180500818	1					1;3	1							每回合开始时，对友方全体随机添加<color="#23d4c9">「亲密陪伴」</color>中的<color="#23d4c9">1</color>个增益效果，优先添加未获得的效果	每回合開始時，對友方全體隨機添加<color="#23d4c9">「親密陪伴」</color>中的<color="#23d4c9">1</color>個增益效果，優先添加未獲得的效果	At the beginning of each turn, randomly grants all allies <color="#23d4c9">1</color> buff from <color="#23d4c9">Kindred Company</color>, prioritizing buffs not yet gained.	毎ターン開始時、味方全体にランダムで<color="#23d4c9">【付き添い】</color>に所属するバフ効果を<color="#23d4c9">1</color>つ付与する。保有していない効果が優先に付与される。	매 턴 시작 시, 아군 전체에게 랜덤으로 <color="#23d4c9">「친밀한 파트너」</color>중에서  <color="#23d4c9">1</color>개의 버프 효과를 추가할 수 있으며, 획득하지 않은 효과를 우선 추가한다.	เมื่อ​เริ่ม​เทิร์น​ สุ่ม​มอบ​เอฟเฟกต์​บัฟ​ <color="#23d4c9">[คู่หูคนสนิท]</color>​ <color="#23d4c9">1</color>​ อย่าง​ให้​กับ​ฝ่าย​เรา​ทั้งหมด​ (​จะมอบ​เอฟเฟกต์​ที่ยัง​ไม่มี​ให้ก่อน​)​
61806008	2				11:gift_icon_63806008	180600801	1					1;3	1	爪痕	爪痕	Claw Marks	爪痕	발톱의 흔적	รอยกรงเล็บ	战斗开始时，按自身战前暴击率的_#passive_passiveper_1_1_1_1_，降低敌方全体暴击率抵抗	戰鬥開始時，按自身戰前爆擊率的_#passive_passiveper_1_1_1_1_，降低敵方全體爆擊率抵抗	At the start of the battle, reduces all enemies' CRIT RES by _#passive_passiveper_1_1_1_1_ of this Combatant's pre-battle CRIT Rate.	戦闘開始時、自身の戦前会心率_#passive_passiveper_1_1_1_1_に基づき、敵全体の会心回避率をダウンさせる。	전투 시작 시, 적 전체에게 자체 전투 전 크리티컬율의 _#passive_passiveper_1_1_1_1_에 해당하는 크리티컬 저항이 감소한다.	เมื่อ​เริ่ม​ต่อสู้​ จะ​ลด​ต้านทาน​อัต​ราค​ริ​ของ​ฝ่าย​ศัตรู​ตาม​ _#passive_passiveper_1_1_1_1_​ ของ​อัต​ราค​ริ​ติ​คอ​ล​ของ​ตัวเอง​
62806008	2				11:gift_icon_63806008	180600801	2	180600801	1			1;3	1	爪痕	爪痕	Claw Marks	爪痕	발톱의 흔적	รอยกรงเล็บ	暴击率抵抗降低效果提升至自身战前暴击率的_#passive_passiveper_1_1_1_1_	爆擊率抵抗降低效果提升至自身戰前爆擊率的_#passive_passiveper_1_1_1_1_	Increases CRIT RES Decrease effect to _#passive_passiveper_1_1_1_1_ of this Combatant's pre-battle CRIT Rate.	自身の戦前会心率_#passive_passiveper_1_1_1_1_に基づき、敵全体の会心回避率をダウンさせる。	크리티컬 저항 감소 효과는 자체 전투 전 크리티컬율의 _#passive_passiveper_1_1_1_1_ 까지 감소한다.	เอฟเฟกต์​ลด​ต้านทาน​อัต​ราค​ริ​จะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ ของ​ค่า​อัต​ราค​ริ​ติ​คอ​ล​ของ​ตัวเอง​
63806008	2				11:gift_icon_63806008	180600801	3	180600801	2			1;3	1	爪痕	爪痕	Claw Marks	爪痕	발톱의 흔적	รอยกรงเล็บ	暴击率抵抗降低效果提升至自身战前暴击率的_#passive_passiveper_1_1_1_1_	爆擊率抵抗降低效果提升至自身戰前爆擊率的_#passive_passiveper_1_1_1_1_	Increases CRIT RES Decrease effect to _#passive_passiveper_1_1_1_1_ of this Combatant's pre-battle CRIT Rate.	自身の戦前会心率_#passive_passiveper_1_1_1_1_に基づき、敵全体の会心回避率をダウンさせる。	크리티컬 저항 감소 효과는 자체 전투 전 크리티컬율의 _#passive_passiveper_1_1_1_1_ 까지 감소한다.	เอฟเฟกต์​ลด​ต้านทาน​อัต​ราค​ริ​จะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ ของ​ค่า​อัต​ราค​ริ​ติ​คอ​ล​ของ​ตัวเอง​
64806008	2				11:gift_icon_63806008	180600801	4	180600801	3			1;3	1	爪痕	爪痕	Claw Marks	爪痕	발톱의 흔적	รอยกรงเล็บ	暴击率抵抗降低效果提升至自身战前暴击率的_#passive_passiveper_1_1_1_1_	爆擊率抵抗降低效果提升至自身戰前爆擊率的_#passive_passiveper_1_1_1_1_	Increases CRIT RES Decrease effect to _#passive_passiveper_1_1_1_1_ of this Combatant's pre-battle CRIT Rate.	自身の戦前会心率_#passive_passiveper_1_1_1_1_に基づき、敵全体の会心回避率をダウンさせる。	크리티컬 저항 감소 효과는 자체 전투 전 크리티컬율의 _#passive_passiveper_1_1_1_1_ 까지 감소한다.	เอฟเฟกต์​ลด​ต้านทาน​อัต​ราค​ริ​จะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ ของ​ค่า​อัต​ราค​ริ​ติ​คอ​ล​ของ​ตัวเอง​
73806008	2				11:gift_icon_64806008	180600803	1					1;3	1							战斗开始时，暴击率提升_#passive_passiveper_1_1_1_1_	戰鬥開始時，爆擊率提升_#passive_passiveper_1_1_1_1_	At the start of battles, increases CRIT Rate by _#passive_passiveper_1_1_1_1_.	戦闘開始時、会心率＋_#passive_passiveper_1_1_1_1_	전투 시작 시, 크리티컬율 +_#passive_passiveper_1_1_1_1_	เมื่อ​เริ่ม​การต่อสู้​ อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
75806008	2				11:gift_icon_64806008	180600805	1					1;3	1							战斗开始时，攻击力提升_#passive_passiveper_1_1_1_1_，暴击率提升_#passive_passiveper_1_1_2_1_	戰鬥開始時，攻擊力提升_#passive_passiveper_1_1_1_1_，爆擊率提升_#passive_passiveper_1_1_2_1_	At the start of battles, increases ATK by _#passive_passiveper_1_1_1_1_ and CRIT Rate by _#passive_passiveper_1_1_2_1_.	戦闘開始時、攻撃力＋_#passive_passiveper_1_1_1_1_、会心率＋_#passive_passiveper_1_1_2_1_。	전투 시작 시, 공격력 +_#passive_passiveper_1_1_1_1_, 크리티컬율 +_#passive_passiveper_1_1_2_1_	เมื่อ​เริ่ม​ต่อสู้​ ATK​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ อัต​ราค​ริ​ติ​คอ​ล​เพิ่มขึ้น​ _#passive_passiveper_1_1_2_1_​
61125008	2				11:gift_icon_63125008	112500802	1					1;3	1	罪赎	罪贖	Atonement	贖罪	죄 사함	ปลดเปลื้องพันธะบาป	战斗开始时，按自身战前穿透率的_#passive_passiveper_1_1_1_1_，提升友方全体穿透率	戰鬥開始時，按自身戰前穿透率的_#passive_passiveper_1_1_1_1_，提升友方全體穿透率	At the start of battles, increases all allies' Armor PEN by _#passive_passiveper_1_1_1_1_ of this Combatant's pre-battle Armor PEN.	戦闘開始時、自身の戦前の貫通率の_#passive_passiveper_1_1_1_1_分に基づいて、味方全体の貫通率をアップさせる。	전투 시작 시, 아군 전체에게 자체 전투 전 관통률의 _#passive_passiveper_1_1_1_1_에 해당하는 관통률이 증가된다.	เมื่อ​เริ่ม​ต่อสู้​ จะ​เพิ่ม​อัตรา​เจาะ​เกราะ​ให้​ฝ่าย​เรา​ทั้งหมด​ _#passive_passiveper_1_1_1_1_​ ของ​อัตรา​เจาะ​เกราะ​ของ​ตนเอง​ก่อน​สู้​
62125008	2				11:gift_icon_63125008	112500802	2	112500802	1			1;3	1	罪赎	罪贖	Atonement	贖罪	죄 사함	ปลดเปลื้องพันธะบาป	穿透率提升效果提升至自身战前穿透率的_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至自身戰前穿透率的_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boosts effect to _#passive_passiveper_1_1_1_1_ of this Combatant's pre-battle Armor PEN.	貫通率アップ効果が自身の戦前の貫通率の_#passive_passiveper_1_1_1_1_にアップする。	전투 시작 전 관통률의 _#passive_passiveper_1_1_1_1_에 해당하는 관통률 증가	เพิ่ม​เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​ขึ้น​ _#passive_passiveper_1_1_1_1_​ ของ​อัตรา​เจาะ​เกราะ​ของ​ตนเอง​ก่อน​สู้​
63125008	2				11:gift_icon_63125008	112500802	3	112500802	2			1;3	1	罪赎	罪贖	Atonement	贖罪	죄 사함	ปลดเปลื้องพันธะบาป	穿透率提升效果提升至自身战前穿透率的_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至自身戰前穿透率的_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boosts effect to _#passive_passiveper_1_1_1_1_ of this Combatant's pre-battle Armor PEN.	貫通率アップ効果が自身の戦前の貫通率の_#passive_passiveper_1_1_1_1_にアップする。	전투 시작 전 관통률의 _#passive_passiveper_1_1_1_1_에 해당하는 관통률 증가	เพิ่ม​เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​ขึ้น​ _#passive_passiveper_1_1_1_1_​ ของ​อัตรา​เจาะ​เกราะ​ของ​ตนเอง​ก่อน​สู้​
64125008	2				11:gift_icon_63125008	112500802	4	112500802	3			1;3	1	罪赎	罪贖	Atonement	贖罪	죄 사함	ปลดเปลื้องพันธะบาป	穿透率提升效果提升至自身战前穿透率的_#passive_passiveper_1_1_1_1_	穿透率提升效果提升至自身戰前穿透率的_#passive_passiveper_1_1_1_1_	Increases the Armor PEN Boosts effect to _#passive_passiveper_1_1_1_1_ of this Combatant's pre-battle Armor PEN.	貫通率アップ効果が自身の戦前の貫通率の_#passive_passiveper_1_1_1_1_にアップする。	전투 시작 전 관통률의 _#passive_passiveper_1_1_1_1_에 해당하는 관통률 증가	เพิ่ม​เอฟเฟกต์​เพิ่ม​อัตรา​เจาะ​เกราะ​ขึ้น​ _#passive_passiveper_1_1_1_1_​ ของ​อัตรา​เจาะ​เกราะ​ของ​ตนเอง​ก่อน​สู้​
71125008	2				11:gift_icon_64125008	112500804	1					1;3	1							战斗开始时，获得2点奥义能量	戰鬥開始時，獲得2點奧義能量	At the start of battles, gains 2 SP.	戦闘開始時、SP＋2点。	전투 시작 시 필살기 게이지 2pt를 획득한다.	เมื่อ​เริ่ม​ต่อสู้​ จะ​ได้รับ​พลังงาน​อัล​ติ​เมท​ 2​ แต้ม​
74125008	2				11:gift_icon_64125008	112500805	1					1;3	1							释放奥义技能后，自身穿透率提升_#passive_passiveper_1_1_1_1_，可叠加2层	釋放奧義技能後，自身穿透率提升_#passive_passiveper_1_1_1_1_，可疊加2層	After using the Ultimate, increases this Combatant's Armor PEN by _#passive_passiveper_1_1_1_1_, stacking up to 2 times.	SP技発動後、自身の貫通率＋_#passive_passiveper_1_1_1_1_（最大2スタックまで）。	필살기 스킬 시전 후 자신의 관통률 +_#passive_passiveper_1_1_1_1_, 2스택 중첩 가능	หลัง​ใช้​สกิลอัล​ติ​เมท​ จะ​เพิ่ม​อัตรา​เจาะ​เกราะ​ให้​ตนเอง​ขึ้น​ _#passive_passiveper_1_1_1_1_​ ซ้อนทับ​ได้​ 2​ ชั้น​
76125008	2				11:gift_icon_64125008	112500807	1					1;3	1							所有蓝色情绪友方主动释放1/2/3星单体攻击技能时，先对目标施加防御力降低<color="#23d4c9">15%/18%/20%</color>，效果持续至技能结束	所有藍色情緒友方主動釋放1/2/3星單體攻擊技能時，先對目標施加防禦力降低<color="#23d4c9">15%/18%/20%</color>，效果持續至技能結束	When the allies with Blue Pathos actively cast 1/2/3★ single-target attack skills, first reduces the target's DEF by <color="#23d4c9">15%/18%/20%</color> until the skill ends.	ブルー属性の味方が★1/2/3単体攻撃スキルを発動する時、先に対象に防御力<color="#23d4c9">15%/18%/20%</color>ダウンを付与してからスキルを発動する（スキル終了まで効果が持続する）。	아군 내 블루 이모션 전투원이 1/2/3★ 단일 공격 스킬 시전 시, 목표의 방어력 -<color="#23d4c9">15%/18%/20%</color>, 효과는 스킬 종료 시까지 지속된다.	เมื่อ​ตัวละคร​พา​โธส​สีน้ำเงิน​ใช้​สกิล​โจมตี​เป้า​เดี่ยว​ 1/2/3​ จะ​ทำการ​เพิ่ม​เอฟเฟกต์​ลด​ DEF​ ใส่​เป้าหมาย​ <color="#23d4c9">15%/18%/20%</color>​ ก่อน​ โดย​เอฟเฟกต์​นี้​จะ​หาย​ไป​เมื่อ​จบ​การ​โจมตี​
61120008	2				11:gift_icon_63120008	112000803	1					1;3	1	家族传承	家族傳承	Family Legacy	お家柄	가문 계승	มรดกสืบทอด	友方全体攻击力提升_#passive_passiveper_1_1_1_1_。在社团特训模式中，友方全体额外获得与“旋风初成”战斗员星级相对应的攻击力提升，分别为<color="#23d4c9">8%/10.5%/12%/13.5%/16%/17.5%/19%</color>	友方全體攻擊力提升_#passive_passiveper_1_1_1_1_。在社團特訓模式中，友方全體額外獲得與“旋風初成”戰鬥員星級相對應的攻擊力提升，分別為<color="#23d4c9">8%/10.5%/12%/13.5%/16%/17.5%/19%</color>	Increases all allies' ATK by _#passive_passiveper_1_1_1_1_. In Clan Campaign mode, all allies receive an additional ATK boost based on Zephyr's Birth's star level, which is: <color="#23d4c9">8%/10.5%/12%/13.5%/16%/17.5%/19%</color>.	味方全体の攻撃力＋_#passive_passiveper_1_1_1_1_。ギルド特訓において、戦闘員「若き旋風」のランクに応じて味方全体に追加で攻撃力アップの効果が付与される。攻撃力＋<color="#23d4c9">8%/10.5%/12%/13.5%/16%/17.5%/19%</color>	아군 전체 공격력 +_#passive_passiveper_1_1_1_1_. 클럽 트레이닝 모드에서 아군 전체는 '새로운 바람' 전투원 별 등급에 상응되는 공격력이 증가한다. 증가하는 공격력은 다음과 같다. <color="#23d4c9">8%/10.5%/12%/13.5%/16%/17.5%/19%</color>	ฝ่าย​เรา​ทั้งหมด​ได้รับ​ ATK​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​ ใน​โหมด​การ​ฝึก​พิเศษ​ของ​ชมรม​ ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ ATK​ เพิ่มขึ้น​ ตาม​ระดับ​ดาว​ของ​ "​วายุ​แห่ง​รุ่งอรุณ​"​ โดย​จะ​เพิ่ม​ <color="#23d4c9">8%/10.5%/12%/13.5%/16%/17.5%/19%</color>​ ตาม​ระดับ​ดาว​
