id	type	storey	monsteType	nextLevel	unlockNum	exp	cardExp	costItem	costNum	costNumLose	proposalLevel	SceneId	rounds	roleNun	battleRules	unlockItem	unlockItemNum	powerTeamMin	repeatButton	powerRatioTeamID	rewardGroupId	replayButton	restartBattleBtn	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	effect	effect_zh_TW	effect_en_UK	effect_ja_JP	effect_ko_KR	effect_th_TH
611351	1	1351	1	611352	611350	0	0	0	0	0	1251800	13209	8	4	1	0	0	296700	2	21	101	1	1	1	中枢1351层	中樞1351層	Hub Floor 1351	中枢1351層	훈련 허브 1351층							
611352	1	1352	1	611353	611351	0	0	0	0	0	1252800	13209	8	4	1	0	0	298900	2	21	101	1	1	1	中枢1352层	中樞1352層	Hub Floor 1352	中枢1352層	훈련 허브 1352층							
611353	1	1353	1	611354	611352	0	0	0	0	0	1253800	13209	8	4	1	0	0	300800	2	21	101	1	1	1	中枢1353层	中樞1353層	Hub Floor 1353	中枢1353層	훈련 허브 1353층							
611354	1	1354	1	611355	611353	0	0	0	0	0	1255300	13209	8	4	1	0	0	296400	2	21	101	1	1	1	中枢1354层	中樞1354層	Hub Floor 1354	中枢1354層	훈련 허브 1354층							
611355	1	1355	2	611356	611354	0	0	0	0	0	1255300	13209	8	4	1	0	0	305400	2	21	101	1	1	1	中枢1355层	中樞1355層	Hub Floor 1355	中枢1355層	훈련 허브 1355층		<color=#66b032>关卡说明：</color>BOSS会对我方施加【诅咒】	<color=#66b032>關卡說明：</color>BOSS會對我方施加【詛咒】	<color=#66b032>Stage Details:</color> The Boss will Curse all allies.	<color=#66b032>ステージ説明：</color>BOSSは味方に【呪詛】を与える。	<color=#66b032>스테이지 안내</color>: 보스가 아군에게 [저주]를 합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ บอส​จะ​ติด​เอฟเฟกต์​ [​คำสาป​]​ ใส่​ฝ่าย​เรา​
611356	1	1356	1	611357	611355	0	0	0	0	0	1256300	10809	6	4	1	0	0	307500	2	21	101	1	1	1	中枢1356层	中樞1356層	Hub Floor 1356	中枢1356層	훈련 허브 1356층							
611357	1	1357	1	611358	611356	0	0	0	0	0	1257300	10809	6	4	1	0	0	309500	2	21	101	1	1	1	中枢1357层	中樞1357層	Hub Floor 1357	中枢1357層	훈련 허브 1357층							
611358	1	1358	1	611359	611357	0	0	0	0	0	1258300	10809	6	4	1	0	0	311700	2	21	101	1	1	1	中枢1358层	中樞1358層	Hub Floor 1358	中枢1358層	훈련 허브 1358층							
611359	1	1359	1	611360	611358	0	0	0	0	0	1259800	10809	6	4	1	0	0	306700	2	21	101	1	1	1	中枢1359层	中樞1359層	Hub Floor 1359	中枢1359層	훈련 허브 1359층							
611360	1	1360	2	611361	611359	0	0	0	0	0	1259800	10809	6	4	1	0	0	315700	2	21	101	1	1	1	中枢1360层	中樞1360層	Hub Floor 1360	中枢1360層	훈련 허브 1360층		<color=#66b032>关卡说明：</color>敌方会将自身生命值转换为【护盾】	<color=#66b032>關卡說明：</color>敵方會將自身生命值轉換為【護盾】	<color=#66b032>Stage Details:</color> Enemies will convert their HP into Shields.	<color=#66b032>ステージ説明：</color>敵は自身のHPを【シールド】に転換する。	<color=#66b032>스테이지 안내: </color>적이 자신의 HP를 [실드]로 전환합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​จะ​เปลี่ยน​ค่า​ HP​ เป็น​ [​โล่​ป้องกัน​]​
611361	1	1361	1	611362	611360	0	0	0	0	0	1260800	15309	6	4	1	0	0	317900	2	21	101	1	1	1	中枢1361层	中樞1361層	Hub Floor 1361	中枢1361層	훈련 허브 1361층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
611362	1	1362	1	611363	611361	0	0	0	0	0	1261800	15309	6	4	1	0	0	320300	2	21	101	1	1	1	中枢1362层	中樞1362層	Hub Floor 1362	中枢1362層	훈련 허브 1362층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
611363	1	1363	1	611364	611362	0	0	0	0	0	1262800	15309	6	4	1	0	0	322700	2	21	101	1	1	1	中枢1363层	中樞1363層	Hub Floor 1363	中枢1363層	훈련 허브 1363층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
611364	1	1364	1	611365	611363	0	0	0	0	0	1264300	15309	6	4	1	0	0	317000	2	21	101	1	1	1	中枢1364层	中樞1364層	Hub Floor 1364	中枢1364層	훈련 허브 1364층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
611365	1	1365	2	611366	611364	0	0	0	0	0	1264300	15309	6	4	1	0	0	326600	2	21	101	1	1	1	中枢1365层	中樞1365層	Hub Floor 1365	中枢1365層	훈련 허브 1365층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
611366	1	1366	1	611367	611365	0	0	0	0	0	1265300	11009	6	4	1	0	0	328800	2	21	101	1	1	1	中枢1366层	中樞1366層	Hub Floor 1366	中枢1366層	훈련 허브 1366층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
611367	1	1367	1	611368	611366	0	0	0	0	0	1266300	11009	6	4	1	0	0	331000	2	21	101	1	1	1	中枢1367层	中樞1367層	Hub Floor 1367	中枢1367層	훈련 허브 1367층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
611368	1	1368	1	611369	611367	0	0	0	0	0	1267300	11009	6	4	1	0	0	333100	2	21	101	1	1	1	中枢1368层	中樞1368層	Hub Floor 1368	中枢1368層	훈련 허브 1368층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
611369	1	1369	1	611370	611368	0	0	0	0	0	1268800	11009	6	4	1	0	0	327200	2	21	101	1	1	1	中枢1369层	中樞1369層	Hub Floor 1369	中枢1369層	훈련 허브 1369층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
611370	1	1370	2	611371	611369	0	0	0	0	0	1268800	11009	6	4	1	0	0	337600	2	21	101	1	1	1	中枢1370层	中樞1370層	Hub Floor 1370	中枢1370層	훈련 허브 1370층		<color=#66b032>关卡说明：</color>敌方受到破灭伤害提升，敌方暴击抵抗提升。	<color=#66b032>關卡說明：</color>敵方受到破滅傷害提升，敵方爆擊抵抗提升。	<color=#66b032>Stage Details:</color> Enemies take increased Dire DMG and have higher CRIT RES.	<color=#66b032>ステージ説明：</color>敵が受ける破滅ダメージアップ、会心回避率アップ。	<color=#66b032>스테이지 안내: </color>적에게 적용되는 파멸 대미지가 증가하고, 적의 크리티컬 저항이 증가합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​ได้รับ​ดา​เม​จ​ทำลายล้าง​เพิ่มขึ้น​ และ​เพิ่ม​ความ​ต้าน​ทา​นค​ริ​ติ​คอ​ล​ของ​ศัตรู​ขึ้น​
611371	1	1371	1	611372	611370	0	0	0	0	0	1269800	11109	6	4	1	0	0	339500	2	21	101	1	1	1	中枢1371层	中樞1371層	Hub Floor 1371	中枢1371層	훈련 허브 1371층		<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611372	1	1372	1	611373	611371	0	0	0	0	0	1270800	11109	6	4	1	0	0	341900	2	21	101	1	1	1	中枢1372层	中樞1372層	Hub Floor 1372	中枢1372層	훈련 허브 1372층		<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611373	1	1373	1	611374	611372	0	0	0	0	0	1271800	11109	6	4	1	0	0	343700	2	21	101	1	1	1	中枢1373层	中樞1373層	Hub Floor 1373	中枢1373層	훈련 허브 1373층		<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611374	1	1374	1	611375	611373	0	0	0	0	0	1273300	11109	6	4	1	0	0	337900	2	21	101	1	1	1	中枢1374层	中樞1374層	Hub Floor 1374	中枢1374層	훈련 허브 1374층		<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611375	1	1375	2	611376	611374	0	0	0	0	0	1273300	11109	6	4	1	0	0	348000	2	21	101	1	1	1	中枢1375层	中樞1375層	Hub Floor 1375	中枢1375層	훈련 허브 1375층		<color=#66b032>关卡说明：</color>友方暴击率提升，敌方无法被施加减益效果。	<color=#66b032>關卡說明：</color>友方爆擊率提升，敵方無法被施加減益效果。	<color=#66b032>Stage Details:</color> Allies have increased CRIT Rate; enemies are immune to debuffs.	<color=#66b032>ステージ説明：</color>味方の会心率アップ。敵にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>아군의 크리티컬율이 증가하고, 적이 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ฝ่าย​เรา​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611376	1	1376	1	611377	611375	0	0	0	0	0	1274300	10909	6	4	1	0	0	350000	2	21	101	1	1	1	中枢1376层	中樞1376層	Hub Floor 1376	中枢1376層	훈련 허브 1376층		<color=#66b032>关卡说明：</color>敌方全体忍耐率提升，敌方全体无法被施加减益效果。	<color=#66b032>關卡說明：</color>敵方全體忍耐率提升，敵方全體無法被施加減益效果。	<color=#66b032>Stage Details:</color> All enemies gain increased Endurance and are immune to debuffs.	<color=#66b032>ステージ説明：</color>敵全体の忍耐率アップ。敵全体にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>적 전체의 인내율이 증가하고, 적 전체가 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัตรา​อดทน​ฝ่าย​ศัตรู​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611377	1	1377	1	611378	611376	0	0	0	0	0	1275300	10909	6	4	1	0	0	352400	2	21	101	1	1	1	中枢1377层	中樞1377層	Hub Floor 1377	中枢1377層	훈련 허브 1377층		<color=#66b032>关卡说明：</color>敌方全体忍耐率提升，敌方全体无法被施加减益效果。	<color=#66b032>關卡說明：</color>敵方全體忍耐率提升，敵方全體無法被施加減益效果。	<color=#66b032>Stage Details:</color> All enemies gain increased Endurance and are immune to debuffs.	<color=#66b032>ステージ説明：</color>敵全体の忍耐率アップ。敵全体にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>적 전체의 인내율이 증가하고, 적 전체가 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัตรา​อดทน​ฝ่าย​ศัตรู​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611378	1	1378	1	611379	611377	0	0	0	0	0	1276300	10909	6	4	1	0	0	355000	2	21	101	1	1	1	中枢1378层	中樞1378層	Hub Floor 1378	中枢1378層	훈련 허브 1378층		<color=#66b032>关卡说明：</color>敌方全体忍耐率提升，敌方全体无法被施加减益效果。	<color=#66b032>關卡說明：</color>敵方全體忍耐率提升，敵方全體無法被施加減益效果。	<color=#66b032>Stage Details:</color> All enemies gain increased Endurance and are immune to debuffs.	<color=#66b032>ステージ説明：</color>敵全体の忍耐率アップ。敵全体にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>적 전체의 인내율이 증가하고, 적 전체가 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัตรา​อดทน​ฝ่าย​ศัตรู​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611379	1	1379	1	611380	611378	0	0	0	0	0	1277800	10909	6	4	1	0	0	356900	2	21	101	1	1	1	中枢1379层	中樞1379層	Hub Floor 1379	中枢1379層	훈련 허브 1379층		<color=#66b032>关卡说明：</color>敌方全体忍耐率提升，敌方全体无法被施加减益效果。	<color=#66b032>關卡說明：</color>敵方全體忍耐率提升，敵方全體無法被施加減益效果。	<color=#66b032>Stage Details:</color> All enemies gain increased Endurance and are immune to debuffs.	<color=#66b032>ステージ説明：</color>敵全体の忍耐率アップ。敵全体にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>적 전체의 인내율이 증가하고, 적 전체가 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัตรา​อดทน​ฝ่าย​ศัตรู​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611380	1	1380	2	611381	611379	0	0	0	0	0	1277800	10909	6	4	1	0	0	294600	2	21	101	1	1	1	中枢1380层	中樞1380層	Hub Floor 1380	中枢1380層	훈련 허브 1380층		<color=#66b032>关卡说明：</color>敌方全体忍耐率提升，敌方全体无法被施加减益效果。	<color=#66b032>關卡說明：</color>敵方全體忍耐率提升，敵方全體無法被施加減益效果。	<color=#66b032>Stage Details:</color> All enemies gain increased Endurance and are immune to debuffs.	<color=#66b032>ステージ説明：</color>敵全体の忍耐率アップ。敵全体にデバフ効果を付与できない。	<color=#66b032>스테이지 안내: </color>적 전체의 인내율이 증가하고, 적 전체가 디버프 효과를 받지 않습니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เพิ่ม​อัตรา​อดทน​ฝ่าย​ศัตรู​ขึ้น​ และ​ไม่​สามารถ​ติด​เอฟเฟกต์​ดี​บัฟ​ใส่​ฝ่าย​ศัตรู​ได้​
611381	1	1381	1	611382	611380	0	0	0	0	0	1278800	13209	8	4	1	0	0	296700	2	21	101	1	1	1	中枢1381层	中樞1381層	Hub Floor 1381	中枢1381層	훈련 허브 1381층							
611382	1	1382	1	611383	611381	0	0	0	0	0	1279800	13209	8	4	1	0	0	298900	2	21	101	1	1	1	中枢1382层	中樞1382層	Hub Floor 1382	中枢1382層	훈련 허브 1382층							
611383	1	1383	1	611384	611382	0	0	0	0	0	1280800	13209	8	4	1	0	0	300800	2	21	101	1	1	1	中枢1383层	中樞1383層	Hub Floor 1383	中枢1383層	훈련 허브 1383층							
611384	1	1384	1	611385	611383	0	0	0	0	0	1282300	13209	8	4	1	0	0	296400	2	21	101	1	1	1	中枢1384层	中樞1384層	Hub Floor 1384	中枢1384層	훈련 허브 1384층							
611385	1	1385	2	611386	611384	0	0	0	0	0	1282300	13209	8	4	1	0	0	305400	2	21	101	1	1	1	中枢1385层	中樞1385層	Hub Floor 1385	中枢1385層	훈련 허브 1385층		<color=#66b032>关卡说明：</color>BOSS会对我方施加【诅咒】	<color=#66b032>關卡說明：</color>BOSS會對我方施加【詛咒】	<color=#66b032>Stage Details:</color> The Boss will Curse all allies.	<color=#66b032>ステージ説明：</color>BOSSは味方に【呪詛】を与える。	<color=#66b032>스테이지 안내</color>: 보스가 아군에게 [저주]를 합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ บอส​จะ​ติด​เอฟเฟกต์​ [​คำสาป​]​ ใส่​ฝ่าย​เรา​
611386	1	1386	1	611387	611385	0	0	0	0	0	1283300	10809	6	4	1	0	0	307500	2	21	101	1	1	1	中枢1386层	中樞1386層	Hub Floor 1386	中枢1386層	훈련 허브 1386층							
611387	1	1387	1	611388	611386	0	0	0	0	0	1284300	10809	6	4	1	0	0	309500	2	21	101	1	1	1	中枢1387层	中樞1387層	Hub Floor 1387	中枢1387層	훈련 허브 1387층							
611388	1	1388	1	611389	611387	0	0	0	0	0	1285300	10809	6	4	1	0	0	311700	2	21	101	1	1	1	中枢1388层	中樞1388層	Hub Floor 1388	中枢1388層	훈련 허브 1388층							
611389	1	1389	1	611390	611388	0	0	0	0	0	1286800	10809	6	4	1	0	0	306700	2	21	101	1	1	1	中枢1389层	中樞1389層	Hub Floor 1389	中枢1389層	훈련 허브 1389층							
611390	1	1390	2	611391	611389	0	0	0	0	0	1286800	10809	6	4	1	0	0	315700	2	21	101	1	1	1	中枢1390层	中樞1390層	Hub Floor 1390	中枢1390層	훈련 허브 1390층		<color=#66b032>关卡说明：</color>敌方会将自身生命值转换为【护盾】	<color=#66b032>關卡說明：</color>敵方會將自身生命值轉換為【護盾】	<color=#66b032>Stage Details:</color> Enemies will convert their HP into Shields.	<color=#66b032>ステージ説明：</color>敵は自身のHPを【シールド】に転換する。	<color=#66b032>스테이지 안내: </color>적이 자신의 HP를 [실드]로 전환합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ ศัตรู​จะ​เปลี่ยน​ค่า​ HP​ เป็น​ [​โล่​ป้องกัน​]​
611391	1	1391	1	611392	611390	0	0	0	0	0	1287800	15309	6	4	1	0	0	317900	2	21	101	1	1	1	中枢1391层	中樞1391層	Hub Floor 1391	中枢1391層	훈련 허브 1391층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
611392	1	1392	1	611393	611391	0	0	0	0	0	1288800	15309	6	4	1	0	0	320300	2	21	101	1	1	1	中枢1392层	中樞1392層	Hub Floor 1392	中枢1392層	훈련 허브 1392층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
611393	1	1393	1	611394	611392	0	0	0	0	0	1289800	15309	6	4	1	0	0	322700	2	21	101	1	1	1	中枢1393层	中樞1393層	Hub Floor 1393	中枢1393層	훈련 허브 1393층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
611394	1	1394	1	611395	611393	0	0	0	0	0	1291300	15309	6	4	1	0	0	317000	2	21	101	1	1	1	中枢1394层	中樞1394層	Hub Floor 1394	中枢1394層	훈련 허브 1394층		<color=#66b032>关卡说明：</color>敌方死亡时，会【召唤】一个友方助阵	<color=#66b032>關卡說明：</color>敵方死亡時，會【召喚】一個友方助陣	<color=#66b032>Stage Details:</color> When an enemy perishes, another enemy will be summoned to the battlefield.	<color=#66b032>ステージ説明：</color>敵が死亡する時、敵1体が【召喚】される。	<color=#66b032>스테이지 안내: </color>적 사망 시 지원군 하나를 [소환]합니다.	<color=#66b032>คำอธิบายด่าน:</color>​ เมื่อ​ศัตรู​ตาย​จะ​ [​อัญเชิญ​]​ เพื่อน​ 1​ คน​ มา​ร่วม​ต่อสู้​
