groupId	condition	iconLight	iconDark	background	groupType	skipLevel	tipBoad	UpGroup	groupRewards	groupRewardsNum	boadReward	boadRewardNum	ruleId	status	title	title_zh_TW	title_en_UK	title_ja_JP	title_ko_KR	title_th_TH	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
347	2247010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1047	1047	6230034	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·断罪	黑霧之淵·斷罪	Misty Depths (Judgement)	黒霧ノ淵・断罪	검은 안개의 심연·단죄	เหวหมอกมืด·นักโทษ
447	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1047	2013			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·断罪	黑霧之淵·斷罪	Misty Depths (Judgement)	黒霧ノ淵・断罪	검은 안개의 심연·단죄	เหวหมอกมืด·นักโทษ
148	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1048	1048					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·烟烬	黑霧之淵·煙燼	Misty Depths (Emberfall)	黒霧ノ淵・灰燼	검은 안개의 심연·애시즈	เหวหมอกมืด·เถ้าควัน
248	2148010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1048	1048	6230037	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·烟烬	黑霧之淵·煙燼	Misty Depths (Emberfall)	黒霧ノ淵・灰燼	검은 안개의 심연·애시즈	เหวหมอกมืด·เถ้าควัน
348	2248010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1048	1048	6230036	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·烟烬	黑霧之淵·煙燼	Misty Depths (Emberfall)	黒霧ノ淵・灰燼	검은 안개의 심연·애시즈	เหวหมอกมืด·เถ้าควัน
448	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1048	2014			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·烟烬	黑霧之淵·煙燼	Misty Depths (Emberfall)	黒霧ノ淵・灰燼	검은 안개의 심연·애시즈	เหวหมอกมืด·เถ้าควัน
149	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1049	1049					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·欲妄	黑霧之淵·欲妄	Misty Depths (Blind Folly)	黒霧ノ淵・妄執	검은 안개의 심연·디자이어	เหวหมอกมืด·ลวงตา
249	2149010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1049	1049	6230039	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·欲妄	黑霧之淵·欲妄	Misty Depths (Blind Folly)	黒霧ノ淵・妄執	검은 안개의 심연·디자이어	เหวหมอกมืด·ลวงตา
349	2249010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1049	1049	6230038	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·欲妄	黑霧之淵·欲妄	Misty Depths (Blind Folly)	黒霧ノ淵・妄執	검은 안개의 심연·디자이어	เหวหมอกมืด·ลวงตา
449	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1049	2015			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·欲妄	黑霧之淵·欲妄	Misty Depths (Blind Folly)	黒霧ノ淵・妄執	검은 안개의 심연·디자이어	เหวหมอกมืด·ลวงตา
150	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1050	1050					6241	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·森泽	黑霧之淵·森澤	Misty Depths (Sylvan Grace)	黒霧ノ淵・沼沢林	검은 안개의 심연·숲늪	เหวหมอกมืด·ป่าดิบชื้น
250	2150010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	6	1050	1050	6230019	1			6241	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·森泽	黑霧之淵·森澤	Misty Depths (Sylvan Grace)	黒霧ノ淵・沼沢林	검은 안개의 심연·숲늪	เหวหมอกมืด·ป่าดิบชื้น
350	2250010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1050	1050	6230018	1			6241	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·森泽	黑霧之淵·森澤	Misty Depths (Sylvan Grace)	黒霧ノ淵・沼沢林	검은 안개의 심연·숲늪	เหวหมอกมืด·ป่าดิบชื้น
450	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1050	2016			3000002	20	6241	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·森泽	黑霧之淵·森澤	Misty Depths (Sylvan Grace)	黒霧ノ淵・沼沢林	검은 안개의 심연·숲늪	เหวหมอกมืด·ป่าดิบชื้น
151	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1050	1050					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·森泽	黑霧之淵·森澤	Misty Depths (Sylvan Grace)	黒霧ノ淵・沼沢林	검은 안개의 심연·숲늪	เหวหมอกมืด·ป่าดิบชื้น
251	2151010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1050	1050	6230041	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·森泽	黑霧之淵·森澤	Misty Depths (Sylvan Grace)	黒霧ノ淵・沼沢林	검은 안개의 심연·숲늪	เหวหมอกมืด·ป่าดิบชื้น
351	2251010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1050	1050	6230040	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·森泽	黑霧之淵·森澤	Misty Depths (Sylvan Grace)	黒霧ノ淵・沼沢林	검은 안개의 심연·숲늪	เหวหมอกมืด·ป่าดิบชื้น
451	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1050	2016			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·森泽	黑霧之淵·森澤	Misty Depths (Sylvan Grace)	黒霧ノ淵・沼沢林	검은 안개의 심연·숲늪	เหวหมอกมืด·ป่าดิบชื้น
152	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1019	1019					6241	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·无音	黑霧之淵·無音	Misty Depths (Silence)	黒霧ノ淵・無音	흑안의 심연·무음	เหวหมอกมืด·เงียบงัน
252	2152010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	6	1019	1019	6230021	1			6241	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·无音	黑霧之淵·無音	Misty Depths (Silence)	黒霧ノ淵・無音	흑안의 심연·무음	เหวหมอกมืด·เงียบงัน
352	2252010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1019	1019	6230020	1			6241	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·无音	黑霧之淵·無音	Misty Depths (Silence)	黒霧ノ淵・無音	흑안의 심연·무음	เหวหมอกมืด·เงียบงัน
452	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1019	2017			3000002	20	6241	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·无音	黑霧之淵·無音	Misty Depths (Silence)	黒霧ノ淵・無音	흑안의 심연·무음	เหวหมอกมืด·เงียบงัน
153	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1053	1053					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·蜜罐	黑霧之淵·蜜罐	Misty Depths (Honeypot)	黒霧ノ淵・ハニーポット	검은 안개의 심연·허니	เหวหมอกมืด·โถน้ำผึ้ง
253	2153010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	6	1053	1053	6230023	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·蜜罐	黑霧之淵·蜜罐	Misty Depths (Honeypot)	黒霧ノ淵・ハニーポット	검은 안개의 심연·허니	เหวหมอกมืด·โถน้ำผึ้ง
353	2253010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1053	1053	6230022	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·蜜罐	黑霧之淵·蜜罐	Misty Depths (Honeypot)	黒霧ノ淵・ハニーポット	검은 안개의 심연·허니	เหวหมอกมืด·โถน้ำผึ้ง
453	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1053	2018			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·蜜罐	黑霧之淵·蜜罐	Misty Depths (Honeypot)	黒霧ノ淵・ハニーポット	검은 안개의 심연·허니	เหวหมอกมืด·โถน้ำผึ้ง
154	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1054	1054					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·迷心	黑霧之淵·迷心	Misty Depths (Mindmaze)	黒霧ノ淵・迷心	검은 안개의 심연·미혹	เหวหมอกมืด·วงกตดวงใจ
254	2154010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	6	1054	1054	6230027	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·迷心	黑霧之淵·迷心	Misty Depths (Mindmaze)	黒霧ノ淵・迷心	검은 안개의 심연·미혹	เหวหมอกมืด·วงกตดวงใจ
354	2254010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1054	1054	6230026	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·迷心	黑霧之淵·迷心	Misty Depths (Mindmaze)	黒霧ノ淵・迷心	검은 안개의 심연·미혹	เหวหมอกมืด·วงกตดวงใจ
454	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1054	2019			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·迷心	黑霧之淵·迷心	Misty Depths (Mindmaze)	黒霧ノ淵・迷心	검은 안개의 심연·미혹	เหวหมอกมืด·วงกตดวงใจ
155	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1055	1055					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·幽夜	黑霧之淵·幽夜	Misty Depths (Nocturne)	黒霧ノ淵・幽夜	검은 안개의 심연·칠야	เหวหมอกมืด·คืนทมิฬ
255	2155010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1055	1055	6230043	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·幽夜	黑霧之淵·幽夜	Misty Depths (Nocturne)	黒霧ノ淵・幽夜	검은 안개의 심연·칠야	เหวหมอกมืด·คืนทมิฬ
355	2255010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1055	1055	6230042	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·幽夜	黑霧之淵·幽夜	Misty Depths (Nocturne)	黒霧ノ淵・幽夜	검은 안개의 심연·칠야	เหวหมอกมืด·คืนทมิฬ
455	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1055	2020			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·幽夜	黑霧之淵·幽夜	Misty Depths (Nocturne)	黒霧ノ淵・幽夜	검은 안개의 심연·칠야	เหวหมอกมืด·คืนทมิฬ
156	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1056	1056					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·溺梦	黑霧之淵·溺夢	Misty Depths (Abysslumber)	黒霧ノ淵・酔夢	검은 안개의 심연·미몽	เหวหมอกมืด·ฝันจมดิ่ง
256	2156010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1056	1056	6230045	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·溺梦	黑霧之淵·溺夢	Misty Depths (Abysslumber)	黒霧ノ淵・酔夢	검은 안개의 심연·미몽	เหวหมอกมืด·ฝันจมดิ่ง
356	2256010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1056	1056	6230044	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·溺梦	黑霧之淵·溺夢	Misty Depths (Abysslumber)	黒霧ノ淵・酔夢	검은 안개의 심연·미몽	เหวหมอกมืด·ฝันจมดิ่ง
456	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1056	2021			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·溺梦	黑霧之淵·溺夢	Misty Depths (Abysslumber)	黒霧ノ淵・酔夢	검은 안개의 심연·미몽	เหวหมอกมืด·ฝันจมดิ่ง
157	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1057	1057					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·失序	黑霧之淵·失序	Misty Depths (Disorder)	黒霧ノ淵・混沌	검은 안개의 심연·디소더	เหวหมอกมืด·สูญสมดุล
257	2157010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	6	1057	1057	6230029	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·失序	黑霧之淵·失序	Misty Depths (Disorder)	黒霧ノ淵・混沌	검은 안개의 심연·디소더	เหวหมอกมืด·สูญสมดุล
357	2257010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1057	1057	6230028	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·失序	黑霧之淵·失序	Misty Depths (Disorder)	黒霧ノ淵・混沌	검은 안개의 심연·디소더	เหวหมอกมืด·สูญสมดุล
457	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1057	2022			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·失序	黑霧之淵·失序	Misty Depths (Disorder)	黒霧ノ淵・混沌	검은 안개의 심연·디소더	เหวหมอกมืด·สูญสมดุล
158	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1058	1058					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·黯焰	黑霧之淵·黯焰	Misty Depths (Umbral Blaze)	黒霧ノ淵・黒炎	검은 안개의 심연·암염	เหวหมอกมืด·เพลิงสีหม่น
258	2158010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1058	1058	6230055	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·黯焰	黑霧之淵·黯焰	Misty Depths (Umbral Blaze)	黒霧ノ淵・黒炎	검은 안개의 심연·암염	เหวหมอกมืด·เพลิงสีหม่น
358	2258010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1058	1058	6230054	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·黯焰	黑霧之淵·黯焰	Misty Depths (Umbral Blaze)	黒霧ノ淵・黒炎	검은 안개의 심연·암염	เหวหมอกมืด·เพลิงสีหม่น
458	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1058	2023			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·黯焰	黑霧之淵·黯焰	Misty Depths (Umbral Blaze)	黒霧ノ淵・黒炎	검은 안개의 심연·암염	เหวหมอกมืด·เพลิงสีหม่น
159	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1059	1059					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·乱界	黑霧之淵·亂界	Misty Depths (Fractured Expanse)	黒霧ノ淵・乱界	검은 안개의 심연·혼돈계	เหวหมอกมืด·แดนมรณา
259	2159010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1059	1059	6230053	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·乱界	黑霧之淵·亂界	Misty Depths (Fractured Expanse)	黒霧ノ淵・乱界	검은 안개의 심연·혼돈계	เหวหมอกมืด·แดนมรณา
359	2259010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1059	1059	6230052	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·乱界	黑霧之淵·亂界	Misty Depths (Fractured Expanse)	黒霧ノ淵・乱界	검은 안개의 심연·혼돈계	เหวหมอกมืด·แดนมรณา
459	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1059	2024			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·乱界	黑霧之淵·亂界	Misty Depths (Fractured Expanse)	黒霧ノ淵・乱界	검은 안개의 심연·혼돈계	เหวหมอกมืด·แดนมรณา
160	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1060	1060					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·尘劫	黑霧之淵·塵劫	Misty Depths (Tribulation)	黒霧ノ淵・劫火	검은 안개의 심연·더스트	เหวหมอกมืด·เถ้าธุลี
260	2160010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	6	1060	1060	6230031	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·尘劫	黑霧之淵·塵劫	Misty Depths (Tribulation)	黒霧ノ淵・劫火	검은 안개의 심연·더스트	เหวหมอกมืด·เถ้าธุลี
360	2260010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1060	1060	6230030	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·尘劫	黑霧之淵·塵劫	Misty Depths (Tribulation)	黒霧ノ淵・劫火	검은 안개의 심연·더스트	เหวหมอกมืด·เถ้าธุลี
460	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1060	2025			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·尘劫	黑霧之淵·塵劫	Misty Depths (Tribulation)	黒霧ノ淵・劫火	검은 안개의 심연·더스트	เหวหมอกมืด·เถ้าธุลี
161	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1061	1061					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·蝶变	黑霧之淵·蝶變	Misty Depths (Metamorphosis)	黒霧ノ淵・蝶変	검은 안개의 심연·버터플라이	เหวหมอกมืด·วัฏจักรผีเสื้อ
261	2161010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1061	1061	6230033	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·蝶变	黑霧之淵·蝶變	Misty Depths (Metamorphosis)	黒霧ノ淵・蝶変	검은 안개의 심연·버터플라이	เหวหมอกมืด·วัฏจักรผีเสื้อ
361	2261010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1061	1061	6230032	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·蝶变	黑霧之淵·蝶變	Misty Depths (Metamorphosis)	黒霧ノ淵・蝶変	검은 안개의 심연·버터플라이	เหวหมอกมืด·วัฏจักรผีเสื้อ
461	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1061	2026			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·蝶变	黑霧之淵·蝶變	Misty Depths (Metamorphosis)	黒霧ノ淵・蝶変	검은 안개의 심연·버터플라이	เหวหมอกมืด·วัฏจักรผีเสื้อ
162	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1062	1062					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·墟渊	黑霧之淵·墟淵	Misty Depths (Riven Depths)	黒霧ノ淵・故墟	검은 안개의 심연·붕락 심연	เหวหมอกมืด·เหวทลาย
262	2162010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1062	1062	6230051	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·墟渊	黑霧之淵·墟淵	Misty Depths (Riven Depths)	黒霧ノ淵・故墟	검은 안개의 심연·붕락 심연	เหวหมอกมืด·เหวทลาย
362	2262010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1062	1062	6230050	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·墟渊	黑霧之淵·墟淵	Misty Depths (Riven Depths)	黒霧ノ淵・故墟	검은 안개의 심연·붕락 심연	เหวหมอกมืด·เหวทลาย
462	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1062	2027			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·墟渊	黑霧之淵·墟淵	Misty Depths (Riven Depths)	黒霧ノ淵・故墟	검은 안개의 심연·붕락 심연	เหวหมอกมืด·เหวทลาย
163	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1063	1063					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·黄梁	黑霧之淵·黃梁	Misty Depths (Phantasm) 	黒霧ノ淵・白昼夢	검은 안개의 심연·와이드	เหวหมอกมืด·โกลเด้นดรีม
263	2163010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1063	1063	6230035	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·黄梁	黑霧之淵·黃梁	Misty Depths (Phantasm) 	黒霧ノ淵・白昼夢	검은 안개의 심연·와이드	เหวหมอกมืด·โกลเด้นดรีม
363	2263010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1063	1063	6230034	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·黄梁	黑霧之淵·黃梁	Misty Depths (Phantasm) 	黒霧ノ淵・白昼夢	검은 안개의 심연·와이드	เหวหมอกมืด·โกลเด้นดรีม
463	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1063	2028			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·黄梁	黑霧之淵·黃梁	Misty Depths (Phantasm) 	黒霧ノ淵・白昼夢	검은 안개의 심연·와이드	เหวหมอกมืด·โกลเด้นดรีม
164	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1064	1064					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·无眠	黑霧之淵·無眠	Misty Depths (Insomnia)	黒霧ノ淵・不眠	검은 안개의 심연·불면	เหวหมอกมืด·ขอบตาดำ
264	2164010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1064	1064	6230037	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·无眠	黑霧之淵·無眠	Misty Depths (Insomnia)	黒霧ノ淵・不眠	검은 안개의 심연·불면	เหวหมอกมืด·ขอบตาดำ
364	2264010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1064	1064	6230036	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·无眠	黑霧之淵·無眠	Misty Depths (Insomnia)	黒霧ノ淵・不眠	검은 안개의 심연·불면	เหวหมอกมืด·ขอบตาดำ
464	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1064	2029			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·无眠	黑霧之淵·無眠	Misty Depths (Insomnia)	黒霧ノ淵・不眠	검은 안개의 심연·불면	เหวหมอกมืด·ขอบตาดำ
165	1001010	153:darkdream_tab_icon3	153:darkdream_tab_icon4	109:darkdream_bg_hard	0	9	1065	1065					6242	1	普通	普通	Normal	普通	일반	ทั่วไป	黑雾之渊·荒原	黑霧之淵·荒原	Misty Depths (Wasteland)	黒霧ノ淵・荒原	검은 안개의 심연·광야	เหวหมอกมืด·แดนรกร้าง
265	2165010	153:darkdream_tab_icon5	153:darkdream_tab_icon6	109:darkdream_bg_hrad3	0	9	1065	1065	6230053	1			6242	1	困难	困難	Hard	Hard	하드	ยาก	黑雾之渊·荒原	黑霧之淵·荒原	Misty Depths (Wasteland)	黒霧ノ淵・荒原	검은 안개의 심연·광야	เหวหมอกมืด·แดนรกร้าง
365	2265010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	0	6	1065	1065	6230052	1			6242	1	绝境	絕境	Abyssal	絶境	인페르노	วิกฤต	黑雾之渊·荒原	黑霧之淵·荒原	Misty Depths (Wasteland)	黒霧ノ淵・荒原	검은 안개의 심연·광야	เหวหมอกมืด·แดนรกร้าง
465	1001010	153:darkdream_tab_icon7	153:darkdream_tab_icon8	109:darkdream_bg_hrad2	1	0	1065	2030			3000002	20	6242	1	挑战	挑戰	Challenge	挑戦	도전	ความท้าทาย	黑雾之渊·荒原	黑霧之淵·荒原	Misty Depths (Wasteland)	黒霧ノ淵・荒原	검은 안개의 심연·광야	เหวหมอกมืด·แดนรกร้าง
