Id,Desc,,Type,Name,,FullPathName,SuchName,PanLevel,Volume,MinDistance,Spread,IsLoop,Delay,FadeInTime,FadeOutTime,CurMaxPlayingCount,Priority
8003586,voicerole_text_8003586,狂暴的恶魔力量！,2,librarysound_ahthor_1,纳菲僵尸皮肤丨技能·技能名字,Voice_3014021_Skill_2,Voice_301402101_Skill2_S,0,1,1,0,0,0,0,0,2,0
8003587,voicerole_text_8003587,黑暗之力！凝聚吾身！,2,librarysound_ahthor_1,纳菲僵尸皮肤丨爆气·技能名字,Voice_3014021_Skill_BP2,Voice_301402101_Skill2_L,0,1,1,0,0,0,0,0,2,0
8003588,voicerole_text_8003588,我诅咒你！,2,librarysound_ahthor_1,纳菲僵尸皮肤丨技能·技能名字,Voice_3014021_Skill_3,Voice_301402101_Skill3_S,0,1,1,0,0,0,0,0,2,0
8003589,voicerole_text_8003589,啊哈哈，已经结束了，谁都不能解开纳菲大人的诅咒！,2,librarysound_ahthor_1,纳菲僵尸皮肤丨爆气·技能名字,Voice_3014021_Skill_BP3,Voice_301402101_Skill3_L,0,1,1,0,0,0,0,0,2,0
8003590,voicerole_text_8003590,果然我这个魔王才是最强的！！啊哈哈哈！,2,librarysound_ahthor_1,纳菲僵尸皮肤丨胜利,Voice_301402101_Bat_Victory,Voice_301402101_Victory,0,1,1,0,0,0,0,0,2,0
8003591,voicerole_text_8003591,那是什么？！好厉害！山羊？这么大的山羊可能有吗？绝对是狼！,2,librarysound_ahthor_1,纳菲僵尸皮肤丨羁绊·其一,Voice_3014021_Favorability_1,Voice_301402101_Favorability_1,0,1,1,0,0,0,0,0,2,0
8003592,voicerole_text_8003592,重新看了一下，仆人你貌似很厉害嘛……我以前也有很多朋友……,2,librarysound_ahthor_1,纳菲僵尸皮肤丨羁绊·其二,Voice_3014021_Favorability_2,Voice_301402101_Favorability_2,0,1,1,0,0,0,0,0,2,0
8003593,voicerole_text_8003593,绝对不要让我和姐姐进入同一个队伍……不，请不要，拜托了！,2,librarysound_ahthor_1,纳菲僵尸皮肤丨羁绊·其三,Voice_3014021_Favorability_3,Voice_301402101_Favorability_3,0,1,1,0,0,0,0,0,2,0
8003594,voicerole_text_8003594,哈哈，仆人你果然是个有趣的人啊，对了，我要让你晋升为魔王的家臣！啊哈哈。,2,librarysound_ahthor_1,纳菲僵尸皮肤丨羁绊·其四,Voice_3014021_Favorability_4,Voice_301402101_Favorability_4,0,1,1,0,0,0,0,0,2,0
8003595,voicerole_text_8003595,,2,librarysound_ahthor_1,纳菲僵尸皮肤丨剧情对话·其一,Voice_3014021_Talk_Begin_01,Voice_301402101_Beginning_01,0,1,1,0,0,0,0,0,2,0
8003596,voicerole_text_8003596,,2,librarysound_ahthor_1,纳菲僵尸皮肤丨剧情对话·其二,Voice_3014021_Talk_Begin_02,Voice_301402101_Beginning_02,0,1,1,0,0,0,0,0,2,0
8003597,voicerole_text_8003597,,2,librarysound_ahthor_1,纳菲僵尸皮肤丨剧情对话·其三,Voice_3014021_Talk_Begin_03,Voice_301402101_Beginning_03,0,1,1,0,0,0,0,0,2,0
8003598,voicerole_text_8003598,,2,librarysound_ahthor_1,纳菲僵尸皮肤丨剧情对话·其四,Voice_3014021_Talk_Begin_04,Voice_301402101_Beginning_04,0,1,1,0,0,0,0,0,2,0
8003599,voicerole_text_8003599,INCHI GAME,2,librarysound_ahthor_1,纳菲僵尸皮肤丨研发公司,Voice_3014021_Op_Inchi_Game,Voice_301402101_Inchi_Game,0,1,1,0,0,0,0,0,2,0
8003600,voicerole_text_8003600,Bilibili,2,librarysound_ahthor_1,纳菲僵尸皮肤丨发行公司,Voice_3014021_Op_Bilibili,Voice_301402101_Bilibili,0,1,1,0,0,0,0,0,2,0
8003601,voicerole_text_8003601,AOI Studio,2,librarysound_ahthor_1,纳菲僵尸皮肤丨工作室名,Voice_3014021_Op_AOI_Studio,Voice_301402101_AOI_Studio,0,1,1,0,0,0,0,0,2,0
8003602,voicerole_text_8003602,千年之旅 ELF,2,librarysound_ahthor_1,纳菲僵尸皮肤丨游戏名称,Voice_3014021_Op_Game_Name,Voice_301402101_Game_Name,0,1,1,0,0,0,0,0,2,0
8003603,voicerole_text_8003603,休息结束了吗？侍主大人，那我们回去工作吧。,2,librarysound_ahthor_1,炽爱-午后闲暇丨登陆问候,Voice_3013004_Login,Voice_301300401_Login,0,1,1,0,0,0,0,0,2,0
8003604,voicerole_text_8003604,侍主大人，您太爱偷懒了！现在还不是休息的时间！,2,librarysound_ahthor_1,炽爱-午后闲暇丨闲置·其一,Voice_3013004_Greetings_Idel_01,Voice_301300401_Greetings_Idel_01,0,1,1,0,0,0,0,0,2,0
8003605,voicerole_text_8003605,请不要睡，到了休息时间我会好好通知你的。,2,librarysound_ahthor_1,炽爱-午后闲暇丨闲置·其二,Voice_3013004_Greetings_Idel_02,Voice_301300401_Greetings_Idel_02,0,1,1,0,0,0,0,0,2,0
8003606,voicerole_text_8003606,侍主大人，还有很多未确认的事情，请尽早确认。,2,librarysound_ahthor_1,炽爱-午后闲暇丨提示·代办事项,Voice_3013004_Notification,Voice_301300401_Notification,0,1,1,0,0,0,0,0,2,0
8003607,voicerole_text_8003607,侍主大人，还有很多未确认的事情，请尽早确认。,2,librarysound_ahthor_1,炽爱-午后闲暇丨提示·活动,Voice_3013004_Notification,Voice_301300401_Event,0,1,1,0,0,0,0,0,2,0
8003608,voicerole_text_8003608,生日吗？首先一起唱圣歌吧，之后就举办盛大的圣餐式吧。,2,librarysound_ahthor_1,炽爱-午后闲暇丨生日祝福,Voice_3013004_Birthday,Voice_301300401_Birthday,0,1,1,0,0,0,0,0,2,0
8003609,voicerole_text_8003609,休息结束了吗？侍主大人，那我们回去工作吧。,2,librarysound_ahthor_1,炽爱-午后闲暇丨秘书任职:主页·其一,Voice_3013004_Login,Voice_301300401_Main_01,0,1,1,0,0,0,0,0,2,0
8003610,voicerole_text_8003610,扰乱天界秩序的人一个不留，全部排除！,2,librarysound_ahthor_1,炽爱-午后闲暇丨秘书任职:主页·其二,Voice_3013004_Bat_Selected_02,Voice_301300401_Main_02,0,1,1,0,0,0,0,0,2,0
8003611,voicerole_text_8003611,请好好遵守纪律！,2,librarysound_ahthor_1,炽爱-午后闲暇丨秘书任职:管理·其一,Voice_3013004_Manage_01,Voice_301300401_Manage_01,0,1,1,0,0,0,0,0,2,0
8003612,voicerole_text_8003612,魔女大人也请遵守规则。,2,librarysound_ahthor_1,炽爱-午后闲暇丨秘书任职:管理·其二,Voice_3013004_Manage_02,Voice_301300401_Manage_02,0,1,1,0,0,0,0,0,2,0
8003613,voicerole_text_8003613,侍主大人，来吧，把使徒都驱逐出去。,2,librarysound_ahthor_1,炽爱-午后闲暇丨秘书任职:出击·其一,Voice_3013004_Strike_Out_01,Voice_301300401_Strike_Out_01,0,1,1,0,0,0,0,0,2,0
8003614,voicerole_text_8003614,侍主大人，让无序者目睹他们的下场。,2,librarysound_ahthor_1,炽爱-午后闲暇丨秘书任职:出击·其二,Voice_3013004_Strike_Out_02,Voice_301300401_Strike_Out_02,0,1,1,0,0,0,0,0,2,0
8003615,voicerole_text_8003615,休息日啊，啊，偶尔的话……偶尔允许外出吧……,2,librarysound_ahthor_1,炽爱-午后闲暇丨秘书任职:日常·其一,Voice_3013004_Daily_01,Voice_301300401_Daily_01,0,1,1,0,0,0,0,0,2,0
8003616,voicerole_text_8003616,禁止带女士们去可疑的地方！,2,librarysound_ahthor_1,炽爱-午后闲暇丨秘书任职:日常·其二,Voice_3013004_Daily_02,Voice_301300401_Daily_02,0,1,1,0,0,0,0,0,2,0
8003617,voicerole_text_8003617,天界宪兵队队长炽爱，为了纠正天界的秩序而努力。当然，我对所有人都一视同仁。,2,librarysound_ahthor_1,炽爱-午后闲暇丨初次相遇,Voice_3013004_Summon,Voice_301300401_Summon,0,1,1,0,0,0,0,0,2,0
8003618,voicerole_text_8003618,侍主大人，通过一段时间的观察，我发现您在遵守秩序这方面很成问题！接下来我会对您进行指导的！,2,librarysound_ahthor_1,炽爱-午后闲暇丨再次相遇,Voice_3013004_Summon_Again,Voice_301300401_Summon_Again,0,1,1,0,0,0,0,0,2,0
8003619,voicerole_text_8003619,强大的实力是维护秩序的保障。,2,librarysound_ahthor_1,炽爱-午后闲暇丨等级提升,Voice_3013004_Role_Levelup,Voice_301300401_Level_Up,0,1,1,0,0,0,0,0,2,0
8003620,voicerole_text_8003620,我的使命就是用这股力量来维护秩序。,2,librarysound_ahthor_1,炽爱-午后闲暇丨技能强化,Voice_3013004_Role_Skillup,Voice_301300401_Skill_Level_Up,0,1,1,0,0,0,0,0,2,0
8003621,voicerole_text_8003621,这就是我本来的模样，是我的神统治天界的威严体现。,2,librarysound_ahthor_1,炽爱-午后闲暇丨突破,Voice_3013004_Role_Breakthrough,Voice_301300401_Breakthrough,0,1,1,0,0,0,0,0,2,0
8003622,voicerole_text_8003622,对我过于偏爱也不好吧……？啊……照顾我……?啊……谢谢。,2,librarysound_ahthor_1,炽爱-午后闲暇丨觉醒,Voice_3013004_Role_Breakthrough_Final,Voice_301300401_Awakening,0,1,1,0,0,0,0,0,2,0
8003623,voicerole_text_8003623,呀！被别人碰到，我的光环会被玷污的！,2,librarysound_ahthor_1,炽爱-午后闲暇丨对话·其一,Voice_3013004_Touch_Head,Voice_301300401_Touch_1,0,1,1,0,0,0,0,0,2,0
8003624,voicerole_text_8003624,侍主大人！请您自重！,2,librarysound_ahthor_1,炽爱-午后闲暇丨对话·其二,Voice_3013004_Touch_Hand,Voice_301300401_Touch_3,0,1,1,0,0,0,0,0,2,0
8003625,voicerole_text_8003625,说我穿着太色气？这可是宪兵的制服！,2,librarysound_ahthor_1,炽爱-午后闲暇丨对话·其三,Voice_3013004_Touch_Chest,Voice_301300401_Touch_2,0,1,1,0,0,0,0,0,2,0
8003626,voicerole_text_8003626,执行肃清任务吗？,2,librarysound_ahthor_1,炽爱-午后闲暇丨派遣·开始,Voice_3013004_Send_Out,Voice_301300401_Send_Out,0,1,1,0,0,0,0,0,2,0
8003627,voicerole_text_8003627,已经将任务目标带回……,2,librarysound_ahthor_1,炽爱-午后闲暇丨派遣·回归,Voice_3013004_Send_Back,Voice_301300401_Send_Back,0,1,1,0,0,0,0,0,2,0
8003628,voicerole_text_8003628,明白了，这要是规定的话我会好好完成的。,2,librarysound_ahthor_1,炽爱-午后闲暇丨打工·开始,Voice_3013004_Work_Start,Voice_301300401_Work_Start,0,1,1,0,0,0,0,0,2,0
8003629,voicerole_text_8003629,是的，这是这次的报酬。不管多小的收支都请好好地记账。,2,librarysound_ahthor_1,炽爱-午后闲暇丨打工·结束,Voice_3013004_Work_End,Voice_301300401_Work_End,0,1,1,0,0,0,0,0,2,0
8003630,voicerole_text_8003630,工作中必须专心啊。,2,librarysound_ahthor_1,炽爱-午后闲暇丨打工中·其一,Voice_3013004_Work_During_01,Voice_301300401_Working_01,0,1,1,0,0,0,0,0,2,0
8003631,voicerole_text_8003631,请不要妨碍工作。,2,librarysound_ahthor_1,炽爱-午后闲暇丨打工中·其二,Voice_3013004_Work_During_02,Voice_301300401_Working_02,0,1,1,0,0,0,0,0,2,0
8003632,voicerole_text_8003632,出击吗？现在是展示平时训练成果的时候了。,2,librarysound_ahthor_1,炽爱-午后闲暇丨编队·其一,Voice_3013004_Bat_Selected_01,Voice_301300401_Selected_01,0,1,1,0,0,0,0,0,2,0
8003633,voicerole_text_8003633,扰乱天界秩序的人一个不留，全部排除！,2,librarysound_ahthor_1,炽爱-午后闲暇丨编队·其二,Voice_3013004_Bat_Selected_02,Voice_301300401_Selected_02,0,1,1,0,0,0,0,0,2,0
8003634,voicerole_text_8003634,神断定你有罪！！,2,librarysound_ahthor_1,炽爱-午后闲暇丨技能·技能名字,Voice_3013004_Skill_1,Voice_301300401_Skill1_S,0,1,1,0,0,0,0,0,2,0
8003635,voicerole_text_8003635,审判的时候来了，接受神罚吧！,2,librarysound_ahthor_1,炽爱-午后闲暇丨爆气·技能名字,Voice_3013004_Skill_BP1,Voice_301300401_Skill1_L,0,1,1,0,0,0,0,0,2,0
8003636,voicerole_text_8003636,接受神的祝福吧！,2,librarysound_ahthor_1,炽爱-午后闲暇丨技能·技能名字,Voice_3013004_Skill_2,Voice_301300401_Skill2_S,0,1,1,0,0,0,0,0,2,0
8003637,voicerole_text_8003637,神会保佑我们！,2,librarysound_ahthor_1,炽爱-午后闲暇丨爆气·技能名字,Voice_3013004_Skill_BP2,Voice_301300401_Skill2_L,0,1,1,0,0,0,0,0,2,0
8003638,voicerole_text_8003638,敢扰乱天界秩序的邪物，我已经将你的罪行记下来了！,2,librarysound_ahthor_1,炽爱-午后闲暇丨技能·技能名字,Voice_3013004_Skill_3,Voice_301300401_Skill3_S,0,1,1,0,0,0,0,0,2,0
8003639,voicerole_text_8003639,你犯下的罪行一条也不会少记下的，等着接受神罚吧！,2,librarysound_ahthor_1,炽爱-午后闲暇丨爆气·技能名字,Voice_3013004_Skill_BP3,Voice_301300401_Skill3_L,0,1,1,0,0,0,0,0,2,0
8003640,voicerole_text_8003640,扫清无序之人，是我的使命！,2,librarysound_ahthor_1,炽爱-午后闲暇丨胜利,Voice_301300401_Bat_Victory,Voice_301300401_Victory,0,1,1,0,0,0,0,0,2,0
8003641,voicerole_text_8003641,我最喜欢的东西是秩序，当然，我也遵守秩序。,2,librarysound_ahthor_1,炽爱-午后闲暇丨羁绊·其一,Voice_3013004_Favorability_1,Voice_301300401_Favorability_1,0,1,1,0,0,0,0,0,2,0
8003642,voicerole_text_8003642,过去天界也有很多无法无天的人，所以神就委托我来管理纪律。,2,librarysound_ahthor_1,炽爱-午后闲暇丨羁绊·其二,Voice_3013004_Favorability_2,Voice_301300401_Favorability_2,0,1,1,0,0,0,0,0,2,0
8003643,voicerole_text_8003643,我的朋友吗……？不，她们不是我的朋友，哼，基本上，我不需要什么朋友。,2,librarysound_ahthor_1,炽爱-午后闲暇丨羁绊·其三,Voice_3013004_Favorability_3,Voice_301300401_Favorability_3,0,1,1,0,0,0,0,0,2,0
8003644,voicerole_text_8003644,不必那么刻板？不然会没有朋友？……那种东西，怎么样都无所谓……哼！……啊啊，当然，您非要想成为我的朋友也可以，只是！要好好遵守规则！,2,librarysound_ahthor_1,炽爱-午后闲暇丨羁绊·其四,Voice_3013004_Favorability_4,Voice_301300401_Favorability_4,0,1,1,0,0,0,0,0,2,0
8003645,voicerole_text_8003645,,2,librarysound_ahthor_1,炽爱-午后闲暇丨剧情对话·其一,Voice_3013004_Talk_Begin_01,Voice_301300401_Beginning_01,0,1,1,0,0,0,0,0,2,0
8003646,voicerole_text_8003646,,2,librarysound_ahthor_1,炽爱-午后闲暇丨剧情对话·其二,Voice_3013004_Talk_Begin_02,Voice_301300401_Beginning_02,0,1,1,0,0,0,0,0,2,0
8003647,voicerole_text_8003647,,2,librarysound_ahthor_1,炽爱-午后闲暇丨剧情对话·其三,Voice_3013004_Talk_Begin_03,Voice_301300401_Beginning_03,0,1,1,0,0,0,0,0,2,0
8003648,voicerole_text_8003648,,2,librarysound_ahthor_1,炽爱-午后闲暇丨剧情对话·其四,Voice_3013004_Talk_Begin_04,Voice_301300401_Beginning_04,0,1,1,0,0,0,0,0,2,0
8003649,voicerole_text_8003649,INCHI GAME,2,librarysound_ahthor_1,炽爱-午后闲暇丨研发公司,Voice_3013004_Op_Inchi_Game,Voice_301300401_Inchi_Game,0,1,1,0,0,0,0,0,2,0
8003650,voicerole_text_8003650,Bilibili,2,librarysound_ahthor_1,炽爱-午后闲暇丨发行公司,Voice_3013004_Op_Bilibili,Voice_301300401_Bilibili,0,1,1,0,0,0,0,0,2,0
8003651,voicerole_text_8003651,AOI Studio,2,librarysound_ahthor_1,炽爱-午后闲暇丨工作室名,Voice_3013004_Op_AOI_Studio,Voice_301300401_AOI_Studio,0,1,1,0,0,0,0,0,2,0
8003652,voicerole_text_8003652,千年之旅 ELF,2,librarysound_ahthor_1,炽爱-午后闲暇丨游戏名称,Voice_3013004_Op_Game_Name,Voice_301300401_Game_Name,0,1,1,0,0,0,0,0,2,0
8003653,voicerole_text_8003653,嗯，回来了吗，开始工作吧！,2,librarysound_ahthor_1,艾斯塔利亚丨登陆问候,Voice_3014011_Login,Voice_3014011_Login,0,1,1,0,0,0,0,0,2,0
8003654,voicerole_text_8003654,不要睡觉……还有很多工作要做。,2,librarysound_ahthor_1,艾斯塔利亚丨闲置·其一,Voice_3014011_Greetings_Idel_01,Voice_3014011_Greetings_Idel_01,0,1,1,0,0,0,0,0,2,0
8003655,voicerole_text_8003655,好好休息吧。,2,librarysound_ahthor_1,艾斯塔利亚丨闲置·其二,Voice_3014011_Greetings_Idel_02,Voice_3014011_Greetings_Idel_02,0,1,1,0,0,0,0,0,2,0
8003656,voicerole_text_8003656,身为您的助手，告诉您有事务未确认，也是理所当然的吧。,2,librarysound_ahthor_1,艾斯塔利亚丨提示·代办事项,Voice_3014011_Notification,Voice_3014011_Notification,0,1,1,0,0,0,0,0,2,0
8003657,voicerole_text_8003657,身为您的助手，告诉您有事务未确认，也是理所当然的吧。,2,librarysound_ahthor_1,艾斯塔利亚丨提示·活动,Voice_3014011_Notification,Voice_3014011_Event,0,1,1,0,0,0,0,0,2,0
8003658,voicerole_text_8003658,今天是您的生日吗，在神的名义下祝你健康。,2,librarysound_ahthor_1,艾斯塔利亚丨生日祝福,Voice_3014011_Birthday,Voice_3014011_Birthday,0,1,1,0,0,0,0,0,2,0
8003659,voicerole_text_8003659,嗯，回来了吗，开始工作吧！,2,librarysound_ahthor_1,艾斯塔利亚丨秘书任职:主页·其一,Voice_3014011_Main_01,Voice_3014011_Main_01,0,1,1,0,0,0,0,0,2,0
8003660,voicerole_text_8003660,好好休息吧。,2,librarysound_ahthor_1,艾斯塔利亚丨秘书任职:主页·其二,Voice_3014011_Main_02,Voice_3014011_Main_02,0,1,1,0,0,0,0,0,2,0
8003661,voicerole_text_8003661,都向神祈祷吧。,2,librarysound_ahthor_1,艾斯塔利亚丨秘书任职:管理·其一,Voice_3014011_Manage_01,Voice_3014011_Manage_01,0,1,1,0,0,0,0,0,2,0
8003662,voicerole_text_8003662,希望大家都能好好相处吧。,2,librarysound_ahthor_1,艾斯塔利亚丨秘书任职:管理·其二,Voice_3014011_Manage_02,Voice_3014011_Manage_02,0,1,1,0,0,0,0,0,2,0
8003663,voicerole_text_8003663,愿神指引我等走向胜利！,2,librarysound_ahthor_1,艾斯塔利亚丨秘书任职:出击·其一,Voice_3014011_Strike_Out_01,Voice_3014011_Strike_Out_01,0,1,1,0,0,0,0,0,2,0
8003664,voicerole_text_8003664,请劝善惩恶……,2,librarysound_ahthor_1,艾斯塔利亚丨秘书任职:出击·其二,Voice_3014011_Strike_Out_02,Voice_3014011_Strike_Out_02,0,1,1,0,0,0,0,0,2,0
8003665,voicerole_text_8003665,点心还是小吃？这不符合禁欲的戒律。,2,librarysound_ahthor_1,艾斯塔利亚丨秘书任职:日常·其一,Voice_3014011_Daily_01,Voice_3014011_Daily_01,0,1,1,0,0,0,0,0,2,0
8003666,voicerole_text_8003666,好好休息吧。,2,librarysound_ahthor_1,艾斯塔利亚丨秘书任职:日常·其二,Voice_3014011_Daily_02,Voice_3014011_Daily_02,0,1,1,0,0,0,0,0,2,0
8003667,voicerole_text_8003667,杰西斯教会第124任教皇。接受神的祝福吧！,2,librarysound_ahthor_1,艾斯塔利亚丨初次相遇,Voice_3014011_Summon,Voice_3014011_Summon,0,1,1,0,0,0,0,0,2,0
8003668,voicerole_text_8003668,回忆过去的事情……啊，真是凄惨的记忆……,2,librarysound_ahthor_1,艾斯塔利亚丨再次相遇,Voice_3014011_Summon_Again,Voice_3014011_Summon_Again,0,1,1,0,0,0,0,0,2,0
8003669,voicerole_text_8003669,信仰更加深厚了。,2,librarysound_ahthor_1,艾斯塔利亚丨等级提升,Voice_3014011_Role_Levelup,Voice_3014011_Level_Up,0,1,1,0,0,0,0,0,2,0
8003670,voicerole_text_8003670,过去的布道，记忆的追溯。,2,librarysound_ahthor_1,艾斯塔利亚丨技能强化,Voice_3014011_Role_Skillup,Voice_3014011_Skill_Level_Up,0,1,1,0,0,0,0,0,2,0
8003671,voicerole_text_8003671,能力提升……感谢您。,2,librarysound_ahthor_1,艾斯塔利亚丨突破,Voice_3014011_Role_Breakthrough,Voice_3014011_Breakthrough,0,1,1,0,0,0,0,0,2,0
8003672,voicerole_text_8003672,这样的话就能引导更多的人了，真的非常感谢。,2,librarysound_ahthor_1,艾斯塔利亚丨觉醒,Voice_3014011_Role_Breakthrough_Final,Voice_3014011_Awakening,0,1,1,0,0,0,0,0,2,0
8003673,voicerole_text_8003673,余之装束？哪里不对吗？,2,librarysound_ahthor_1,艾斯塔利亚丨对话·其一,Voice_3014011_Touch_Head,Voice_3014011_Touch_1,0,1,1,0,0,0,0,0,2,0
8003674,voicerole_text_8003674,如果想听神的话，就请您握住余的手吧。,2,librarysound_ahthor_1,艾斯塔利亚丨对话·其二,Voice_3014011_Touch_Hand,Voice_3014011_Touch_3,0,1,1,0,0,0,0,0,2,0
8003675,voicerole_text_8003675,有空的话，来和余一起翻阅教典吧。,2,librarysound_ahthor_1,艾斯塔利亚丨对话·其三,Voice_3014011_Touch_Chest,Voice_3014011_Touch_2,0,1,1,0,0,0,0,0,2,0
8003676,voicerole_text_8003676,,2,librarysound_ahthor_1,艾斯塔利亚丨派遣·开始,Voice_3014011_Send_Out,Voice_3014011_Send_Out,0,1,1,0,0,0,0,0,2,0
8003677,voicerole_text_8003677,,2,librarysound_ahthor_1,艾斯塔利亚丨派遣·回归,Voice_3014011_Send_Back,Voice_3014011_Send_Back,0,1,1,0,0,0,0,0,2,0
8003678,voicerole_text_8003678,,2,librarysound_ahthor_1,艾斯塔利亚丨打工·开始,Voice_3014011_Work_Start,Voice_3014011_Work_Start,0,1,1,0,0,0,0,0,2,0
8003679,voicerole_text_8003679,,2,librarysound_ahthor_1,艾斯塔利亚丨打工·结束,Voice_3014011_Work_End,Voice_3014011_Work_End,0,1,1,0,0,0,0,0,2,0
8003680,voicerole_text_8003680,,2,librarysound_ahthor_1,艾斯塔利亚丨打工中·其一,Voice_3014011_Work_During_01,Voice_3014011_Working_01,0,1,1,0,0,0,0,0,2,0
8003681,voicerole_text_8003681,,2,librarysound_ahthor_1,艾斯塔利亚丨打工中·其二,Voice_3014011_Work_During_02,Voice_3014011_Working_02,0,1,1,0,0,0,0,0,2,0
8003682,voicerole_text_8003682,教皇艾斯塔利亚，降临！,2,librarysound_ahthor_1,艾斯塔利亚丨编队·其一,Voice_3014011_Bat_Selected_01,Voice_3014011_Selected_01,0,1,1,0,0,0,0,0,2,0
8003683,voicerole_text_8003683,为神而战。,2,librarysound_ahthor_1,艾斯塔利亚丨编队·其二,Voice_3014011_Bat_Selected_02,Voice_3014011_Selected_02,0,1,1,0,0,0,0,0,2,0
8003684,voicerole_text_8003684,恶徒啊，跪下！,2,librarysound_ahthor_1,艾斯塔利亚丨技能·技能名字,Voice_3014011_Skill_1,Voice_3014011_Skill1_S,0,1,1,0,0,0,0,0,2,0
8003685,voicerole_text_8003685,在这美丽的大地上进行污行的罪人啊，悔改吧！,2,librarysound_ahthor_1,艾斯塔利亚丨爆气·技能名字,Voice_3014011_Skill_BP1,Voice_3014011_Skill1_L,0,1,1,0,0,0,0,0,2,0
8003686,voicerole_text_8003686,神啊，请赐予力量吧。,2,librarysound_ahthor_1,艾斯塔利亚丨技能·技能名字,Voice_3014011_Skill_2,Voice_3014011_Skill2_S,0,1,1,0,0,0,0,0,2,0
8003687,voicerole_text_8003687,信仰的力量……神明在上，我等的行为不会辜负您的期待。,2,librarysound_ahthor_1,艾斯塔利亚丨爆气·技能名字,Voice_3014011_Skill_BP2,Voice_3014011_Skill2_L,0,1,1,0,0,0,0,0,2,0
8003688,voicerole_text_8003688,,2,librarysound_ahthor_1,艾斯塔利亚丨技能·技能名字,Voice_3014011_Skill_3,Voice_3014011_Skill3_S,0,1,1,0,0,0,0,0,2,0
8003689,voicerole_text_8003689,,2,librarysound_ahthor_1,艾斯塔利亚丨爆气·技能名字,Voice_3014011_Skill_BP3,Voice_3014011_Skill3_L,0,1,1,0,0,0,0,0,2,0
8003690,voicerole_text_8003690,神啊……您终于肯回应您最忠诚的信徒了吗。,2,librarysound_ahthor_1,艾斯塔利亚丨胜利,Voice_3014011_Bat_Victory,Voice_3014011_Victory,0,1,1,0,0,0,0,0,2,0
8003691,voicerole_text_8003691,余相信神，因为神曾经引导我等走向光明。,2,librarysound_ahthor_1,艾斯塔利亚丨羁绊·其一,Voice_3014011_Favorability_1,Voice_3014011_Favorability_1,0,1,1,0,0,0,0,0,2,0
8003692,voicerole_text_8003692,您相信什么？莉莉娅？呵呵，不对吗？,2,librarysound_ahthor_1,艾斯塔利亚丨羁绊·其二,Voice_3014011_Favorability_2,Voice_3014011_Favorability_2,0,1,1,0,0,0,0,0,2,0
8003693,voicerole_text_8003693,我等圣职被神所抛弃，那场圣龙战争真正的幕后黑手竟是余所信奉的神……余久久无法相信。,2,librarysound_ahthor_1,艾斯塔利亚丨羁绊·其三,Voice_3014011_Favorability_3,Voice_3014011_Favorability_3,0,1,1,0,0,0,0,0,2,0
8003694,voicerole_text_8003694,侍主大人啊，余已经能窥见了，您所相信的到底是什么……这次换您来指引余走向未来了。,2,librarysound_ahthor_1,艾斯塔利亚丨羁绊·其四,Voice_3014011_Favorability_4,Voice_3014011_Favorability_4,0,1,1,0,0,0,0,0,2,0
8003695,voicerole_text_8003695,,2,librarysound_ahthor_1,艾斯塔利亚丨剧情对话·其一,Voice_3014011_Talk_Begin_01,Voice_3014011_Beginning_01,0,1,1,0,0,0,0,0,2,0
8003696,voicerole_text_8003696,,2,librarysound_ahthor_1,艾斯塔利亚丨剧情对话·其二,Voice_3014011_Talk_Begin_02,Voice_3014011_Beginning_02,0,1,1,0,0,0,0,0,2,0
8003697,voicerole_text_8003697,,2,librarysound_ahthor_1,艾斯塔利亚丨剧情对话·其三,Voice_3014011_Talk_Begin_03,Voice_3014011_Beginning_03,0,1,1,0,0,0,0,0,2,0
8003698,voicerole_text_8003698,,2,librarysound_ahthor_1,艾斯塔利亚丨剧情对话·其四,Voice_3014011_Talk_Begin_04,Voice_3014011_Beginning_04,0,1,1,0,0,0,0,0,2,0
8003699,voicerole_text_8003699,,2,librarysound_ahthor_1,艾斯塔利亚丨研发公司,Voice_3014011_Op_Inchi_Game,Voice_3014011_Inchi_Game,0,1,1,0,0,0,0,0,2,0
8003700,voicerole_text_8003700,,2,librarysound_ahthor_1,艾斯塔利亚丨发行公司,Voice_3014011_Op_Bilibili,Voice_3014011_Bilibili,0,1,1,0,0,0,0,0,2,0
8003701,voicerole_text_8003701,,2,librarysound_ahthor_1,艾斯塔利亚丨工作室名,Voice_3014011_Op_AOI_Studio,Voice_3014011_AOI_Studio,0,1,1,0,0,0,0,0,2,0
8003702,voicerole_text_8003702,,2,librarysound_ahthor_1,艾斯塔利亚丨游戏名称,Voice_3014011_Op_Game_Name,Voice_3014011_Game_Name,0,1,1,0,0,0,0,0,2,0
8003703,voicerole_text_8003703,欢迎回来，主公，有什么需要的，尽管吩咐我好了。,2,librarysound_ahthor_1,极焰丨登陆问候,Voice_3016188_Login,Voice_3016188_Login,0,1,1,0,0,0,0,0,2,0
8003704,voicerole_text_8003704,主公…咦？睡着了吗？不披件外套会感冒的啊，生个火给您取取暖吧。,2,librarysound_ahthor_1,极焰丨闲置·其一,Voice_3016188_Greetings_Idel_01,Voice_3016188_Greetings_Idel_01,0,1,1,0,0,0,0,0,2,0
