Id,Chinese,English,Japanese,TChinese,Korea,Actor
yh_miya_03_Entry_1_179,给，律，这是你之前提的赫伦肋排，还有魔鬼红。,"Here, Ritsu, this is the Heron Ribs you asked for, plus some Devil Pepper.",,,,米娅
yh_miya_03_Entry_1_180,哇！米娅你竟然真的弄到了！,"Wow! Mia, you actually got them?!",,,,律
yh_miya_03_Entry_1_181,谢谢！谢谢！有了这些！最佳餐饮摊位奖非我莫属啦！,Thank you! Thank you! With this... Best Food Stall Award is mine!,,,,律
yh_miya_03_Entry_1_182,律一蹦一跳的跑向摊位，而米娅则伸了个懒腰，趴到了我对面的座位上。,"Ritsu skips happily toward her stall, while Mia stretches and slumps into the seat across from me.",,,,旁白
yh_miya_03_Entry_1_183,看来精力无限的米娅也需要一定的缓冲时间。,Looks like even ever-energetic Mia needs a break.,,,,旁白
yh_miya_03_Entry_1_184,我小口啜饮着冰茶，享受这片刻的安宁。,"I sip my iced tea slowly, savoring the brief peace.",,,,旁白
yh_miya_03_Entry_1_185,对啦！,Right!,,,,米娅
yh_miya_03_Entry_1_186,（呛住）,(Choked),,,,侍主
yh_miya_03_Entry_1_187,怎么了？,Is that a problem?,,,,选项
yh_miya_03_Entry_1_188,弥生小姐的摊位也在附近来着，她的萩饼可是集丰缇各色茶点之大成，不可不品尝！,Yayoi's stall is nearby too! Her Ohagi brings together the best of Fontiera's tea sweets. You've got to try it!,,,,米娅
yh_miya_03_Entry_1_189,你稍等下，我去去就回。,"Wait here, I'll be right back.",,,,米娅
yh_miya_03_Entry_1_190,none,none,,,,旁白
yh_miya_03_Entry_1_191,带着四成无奈，五成期待，还有一成的赞许，我目送米娅远去。,"With 40% resignation, 50% anticipation, and 10% admiration, I watch Mia bounce away.",,,,旁白
yh_miya_03_Entry_1_192,none,none,,,,旁白
yh_miya_03_Entry_1_193,不多时，米娅重新出现在街口，我为两个杯子重新斟满冰茶。,"Before long, Mia reappears at the street corner. I refill both cups with iced tea.",,,,旁白
yh_miya_03_Entry_1_194,none,none,,,,旁白
yh_miya_03_Entry_1_198,几十步的距离，米娅先后被四位素不相识的人搭话，推销，问路，调查，采访……,"In just a few dozen steps, Mia is approached by four total strangers for a pitch, directions, a survey, and an interview...",,,,旁白
yh_miya_03_Entry_1_199,米娅终于落座，手里又多了三张传单和一个造型滑稽的面具。,"Mia finally returns to her seat, now holding three flyers and a comically shaped mask.",,,,旁白
yh_miya_03_Entry_1_200,来尝尝吧！弥生小姐特别制作的豪华版荻饼！,Give it a try! Yayoi's deluxe special edition Ohagi!,,,,米娅
yh_miya_03_Entry_1_201,谢谢。,Thank you.,,,,侍主
yh_miya_03_Entry_1_202,接过荻饼，纸袋上贴着一张便签，看着上面充满感谢之情的文字，我刚刚酝酿出的劝谏有些说不出口。,"I take the Ohagi. There's a note stuck to the paper bag, written with words of gratitude. The advice I was about to offer catches in my throat.",,,,旁白
yh_miya_03_Entry_1_203,（默默吃饼）,(Silently eat the Ohagi),,,,选项
yh_miya_03_Entry_1_204,人们获得了帮助，米娅自己也乐在其中。,"People get the help they need, and Mia genuinely enjoys it.",,,,旁白
yh_miya_03_Entry_1_205,我又何必以自己理解的“过度”和“麻烦”来干涉她的处事方式呢。,So why should I interfere with how she handles things based on my perspective?,,,,旁白
yh_miya_03_Entry_1_206,（而且特制的豪华版荻饼是真的美味。）,"(Besides, this deluxe Ohagi really is delicious.)",,,,侍主
yh_miya_03_Entry_1_209,美美的享用完荻饼，我和米娅重新讨论了一下已经被完全打乱的游览计划。,"After finishing the Ohagi, Mia and I revisit our derailed festival plan.",,,,旁白
yh_miya_03_Entry_1_210,我们决定放弃神光大区，去阿比斯大区逛逛。,We decide to skip the Sinkou District and head to the Abyss District instead.,,,,旁白
yh_miya_03_Entry_1_211,那边离大图书馆比较近，晚上会有普林普顿作为特邀嘉宾的知识竞赛举办。,"It's closer to Eon Library, where a quiz contest with Princeton as the guest of honor is held tonight.",,,,旁白
yh_miya_03_Entry_1_212,none,none,,,,旁白
yh_miya_03_Entry_1_213,我和米娅很效率的把阿比斯大区的活动看了个遍。,Mia and I efficiently sweep through the Abyss District's activities.,,,,旁白
yh_miya_03_Entry_1_214,虽不及神光大区热闹，但在此地举办的活动也别有风趣。,"It's not as lively as the Sinkou District, but the events here have their own charm.",,,,旁白
yh_miya_03_Entry_1_215,在光顾了奈奈芙的魔术表演后，米娅也卸下了最后一个包裹。,"After watching Nanav's magic show, Mia finally drops off her last package.",,,,旁白
yh_miya_03_Entry_1_216,日落西斜，一切都刚刚好，我俩闲庭信步的向大图书馆进发，准备将观看“普琳普顿杯”知识竞赛作为今天的收尾。,"As the sun sets, we stroll casually toward Eon Library, planning to end the day with the ""Princeton Cup"" Quiz Contest.",,,,旁白
yh_miya_03_Entry_1_217,嗯……,Hmm...,,,,米娅
yh_miya_03_Entry_1_218,怎么了？,Is that a problem?,,,,侍主
yh_miya_03_Entry_1_219,我在想，奈奈芙是什么时候将我设计为表演中的一环的，要知道我帮忙带来的那些鸽子都做过手脚。,I'm wondering when exactly Nanav decided to make me part of her performance. All those pigeons I brought were tampered with.,,,,米娅
yh_miya_03_Entry_1_220,看来有时候你的帮忙也不完全是出于好意啊。,So not all your help is well-intentioned.,,,,侍主
yh_miya_03_Entry_1_221,我可没动坏心思哦，只是想看看奈奈芙在台上紧张的样子罢了，原本一切都在我掌握之中的……,I meant no harm. I just wanted to see Nanav get nervous on stage. Everything was under control at first...,,,,米娅
yh_miya_03_Entry_1_222,这个故事告诉我们，不要抱着轻浮的态度试探星痕们的实力，尤其是在她们留名史册的领域当中。,"This story teaches us: never test an Aster's skill lightly, especially in the field they're famous for.",,,,侍主
yh_miya_03_Entry_1_223,怎么能说是轻浮的态度呢，我可是做足了准备的，还专门拜托神意司的朋友弄了些管制材料呢。,How is that lightly? I put a lot of effort into it! Even asked a friend in the Kismet Division to get me restricted materials.,,,,米娅
yh_miya_03_Entry_1_224,虽然我没在战斗场合用使用过，但那个“古树甘露”可是能屏蔽绝大多数魔法波动的。,"Though I've never used it in combat, Heartwood Nectar can block most of the magic fluctuations.",,,,米娅
yh_miya_03_Entry_1_225,喂！你就当着我这个直属上司的面谈管制材料吗？,Hey! You're seriously talking about restricted materials in front of your direct superior?,,,,侍主
yh_miya_03_Entry_1_226,是啊。,That's right.,,,,米娅
yh_miya_03_Entry_1_227,放心放心，我可是老手，程序合规，手续齐全，不会出任何问题的，就算是凯尔丝司长来了都——,"Relax, I'm a pro. All the paperwork was in order, totally compliant. Even if Director Kelsi were here...",,,,米娅
yh_miya_03_Entry_1_228,嗯？我怎么了吗？,Hmm? Am I being talked about?,,,,凯尔丝
yh_miya_03_Entry_1_229,none,none,,,,旁白
yh_miya_03_Entry_1_230,下午好，凯尔丝长官！,"Good afternoon, Director Kelsi!",,,,米娅
yh_miya_03_Entry_1_231,下午好，米娅，下午好，侍主大人。,"Good afternoon, Mia. Good afternoon, Lord Oracle.",,,,凯尔丝
yh_miya_03_Entry_1_232,下午好，凯尔丝司长，在阿比斯大区遇见你有点意外，你也是来逛恩典节的吗？,"Afternoon, Director Kelsi. Didn't expect to see you in the Abyss District. Are you here for Grace Day as well?",,,,侍主
yh_miya_03_Entry_1_233,唉，神意司不比你们，我目前还沉沦在公务当中，无缘节日盛典。,Sigh... The Kismet Division is busy. I'm still occupied with office duties.,,,,凯尔丝
yh_miya_03_Entry_1_234,凯尔丝虽然是在回答我的问题，但目光却缓缓转向米娅。,"Kelsi is answering me, but her eyes slowly shift to Mia.",,,,旁白
yh_miya_03_Entry_1_235,咳，请问凯尔丝司长现在在执行什么公务呢，如果有需要的话，我或许可以提供些帮助——,"Ahem... Might I ask what duty you're carrying out, Director Kelsi? If there's any way I can help...",,,,侍主
yh_miya_03_Entry_1_236,啊，小事而已，不劳侍主大人费心了。,"Oh, it's a minor issue. I can handle it, Lord Oracle.",,,,凯尔丝
yh_miya_03_Entry_1_237,原本我司的帕拉小姐应该负责今日的协助巡查。,Parra from our division was scheduled to assist with patrols today.,,,,凯尔丝
yh_miya_03_Entry_1_238,然而我却偶然在三号炼金工坊看到了她的使用登记。,"But by chance, I saw her logged into Alchemy Workshop No. 3.",,,,凯尔丝
yh_miya_03_Entry_1_239,出于好奇，我沿途检查了各个巡查点的印记，发现印记的结构和她本人平常的习惯有些出入。,"Curious, I checked the markers at each patrol point along the way and found that they didn't match her usual style.",,,,凯尔丝
yh_miya_03_Entry_1_240,米娅小姐，您对此有什么头绪吗？,"Mia, do you happen to know anything about that?",,,,凯尔丝
yh_miya_03_Entry_1_242,凯尔丝微笑着盯着米娅。,"Kelsi smiles, eyes fixed on Mia.",,,,旁白
yh_miya_03_Entry_1_243,我转过头，也一并盯着米娅。,I turn to look at Mia as well.,,,,旁白
yh_miya_03_Entry_1_244,哈哈，好奇怪啊，是怎么回事呢。,Hahaha... That's so odd. I wonder what's going on.,,,,米娅
yh_miya_03_Entry_1_245,我注意到米娅高频颤动的右手无名指，那是我们间约定的暗号。,I notice the rapid twitch of Mia's right ring finger. That's a secret signal between us.,,,,旁白
yh_miya_03_Entry_1_246,意思是——救！,It means: Help!,,,,旁白
yh_miya_03_Entry_1_247,虽然只是临时派发的协助巡查任务，但深究的话，米娅今天替人执勤这件事毋庸置疑是出格了的。,"Although it's just a temporary patrol-assistance assignment, Mia covering someone else's shift is violating the rules.",,,,旁白
yh_miya_03_Entry_1_248,如果凯尔丝秉公处理，完全可以让米娅受到处罚。,"If Kelsi were to go strictly by the book, Mia could be disciplined for this.",,,,旁白
yh_miya_03_Entry_1_249,现在私下找上门来，估计是想吓唬她一下，让她以后别再随便“帮忙”。,"But Kelsi approaches Mia in private, probably trying to scare her, hoping she'll learn the lesson.",,,,旁白
yh_miya_03_Entry_1_250,（稍作思考）,(Think a bit),,,,侍主
yh_miya_03_Entry_1_251,（暗号：你就觉悟吧）,(Secret signal: Just accept your fate),,,,选项
yh_miya_03_Entry_1_253,（不动声色，继续盯着米娅。）,(Stare at Mia calmly.),,,,侍主
yh_miya_03_Entry_1_254,见我态度明确，凯尔丝微笑的嘴角又上扬了些许弧度。,"Seeing my clear stance, Kelsi smiles even brighter.",,,,旁白
yh_miya_03_Entry_1_255,我推测是巡查点的机关老化导致的，你认为呢，米娅小姐？,"Maybe the patrol markers are malfunctioning. What do you think, Mia?",,,,凯尔丝
yh_miya_03_Entry_1_256,嗯嗯嗯！很有可能，之前虔诚广场的巡查点就出过类似的问题！,Mm-hmm! Totally possible! There was a similar issue with the one at Piety Square before!,,,,米娅
yh_miya_03_Entry_1_257,喔，不愧是米娅，经验老到啊，那可不可以委托你今天将阿比斯大区的全部巡查点机关做一次例行维护呢？,"Oh, Mia, you surely know a lot! In that case, may I ask you to perform a routine check on all patrol markers in the Abyss District today?",,,,凯尔丝
yh_miya_03_Entry_1_258,米娅下意识的看了一眼大图书馆的方向。,Mia instinctively glances toward Eon Library.,,,,旁白
yh_miya_03_Entry_1_259,啊，这……,"Huh, well...",,,,米娅
yh_miya_03_Entry_1_260,有什么不妥吗？还是说米娅你——,Is there a problem? Or could it be that you...,,,,凯尔丝
yh_miya_03_Entry_1_261,不不！没什么不妥，我很乐意为神意司的同僚们分摊公务压力。,"No, no! No problem! I'd be more than happy to ease the Kismet Division's workload.",,,,米娅
yh_miya_03_Entry_1_262,嗯~ 早有耳闻。,"Mmm, I've heard as much.",,,,凯尔丝
yh_miya_03_Entry_1_263,……,...,,,,米娅
yh_miya_03_Entry_1_264,侍主大人意下如何呢？,"Lord Oracle, would you agree?",,,,凯尔丝
yh_miya_03_Entry_1_265,（憋笑点头）,(Nod and struggle not to laugh),,,,选项
yh_miya_03_Entry_1_266,好的，侍主大人，相关的委托文件我明早会递交至神谕司，还请过目。,"Excellent. Lord Oracle, I'll submit the paperwork to the Oracle Division first thing tomorrow.",,,,凯尔丝
yh_miya_03_Entry_1_267,那，我还有其他公务在身，就先告辞了，祝二位恩典节愉快。,"Now, I've still got other business to attend to. Enjoy your Grace Day.",,,,凯尔丝
yh_miya_03_Entry_1_268,none,none,,,,旁白
yh_miya_03_Entry_1_269,凯尔丝司长慢走哦~,"Take care, Director Kelsi.",,,,米娅
yh_miya_03_Entry_1_270,唉，早就告诉过帕拉，不要在真理圣殿的工坊赶工，昨天应该再叮嘱她一下的……,Sigh... I told Parra not to rush her work in the Sanctuary of Truth's workshop. Should've reminded her again yesterday...,,,,米娅
yh_miya_03_Entry_1_271,你反思的方向是不是有点问题？,Are you sure your takeaway here isn't a little off?,,,,侍主
yh_miya_03_Entry_1_272,哈哈，我懂你俩想干嘛，但如果这种程度就能改变我的话，那就不会有现在这一出了啊。,"Haha, I get what you two are trying to do. But if I could change so easily, this wouldn't have happened in the first place.",,,,米娅
yh_miya_03_Entry_1_273,好吧，你说的有道理，上次你帮伊卡洛斯时闹出的乱子可比这严重多了。,Fair point. That mess you made helping Icaruth was way worse than this.,,,,侍主
yh_miya_03_Entry_1_274,走吧，动作快点没准能赶上最后的颁奖典礼。,"Let's go. If we hurry, maybe we can catch the awards ceremony.",,,,侍主
yh_miya_03_Entry_1_275,诶？你去大图书馆就好，不用陪我去跑腿的。,Huh? You head to Eon Library. I can handle this errand alone.,,,,米娅
yh_miya_03_Entry_1_276,我今天本就是出来陪你的，中途自己走了算什么。,I came out today to hang out with you. I can't ditch you midway.,,,,侍主
yh_miya_03_Entry_1_277,没事没事，我不在意的，而且你去看普琳普顿杯的话，普林普顿也会很开心的。,"Really, it's fine. I don't mind. Plus, Princeton will be happy to see you at the Princeton Cup.",,,,米娅
yh_miya_03_Entry_1_278,总有种怪怪的感觉……,I get this weird feeling...,,,,侍主
yh_miya_03_Entry_1_279,咦，哪里怪了？,Huh? What do you mean?,,,,米娅
yh_miya_03_Entry_1_280,想象一下你去参加一个什么“米娅杯”……,Just imagine you going to some event called the Mia Cup...,,,,侍主
yh_miya_03_Entry_1_281,哈哈！你这么一说确实好怪！,"Haha! Yeah, that does sound weird!",,,,米娅
yh_miya_03_Entry_1_282,总之我今天会优先考虑你。咱们走吧，路上跟我讲讲帕拉的事。,"Anyway, you're my priority today. Let's go. Tell me more about Parra on the way.",,,,侍主
yh_miya_03_Entry_1_283,这样啊，那就出发吧！,"Alright then, let's move!",,,,米娅
yh_miya_03_Entry_1_284,none,none,,,,旁白
yh_miya_03_Entry_1_285,none,none,,,,侍主
yh_miya_03_Entry_1_286,我陪米娅完成工作时夜已经深了，虽然没赶上普琳普顿杯有点遗憾，但一路有说有笑倒也是轻松愉快。,"By the time Mia and I finish her assignment, it's already late. Though we can't make it to the Princeton Cup, we have a good time.",,,,旁白
yh_miya_03_Entry_1_287,none,none,,,,旁白
yh_miya_03_Entry_1_288,好啦！测试没问题，大功告成！,"Fine! Test passed, mission complete!",,,,米娅
yh_miya_03_Entry_1_289,呼……有点小饿，要不要一起去吃点夜宵？,Phew... kinda hungry. Want to grab a bite?,,,,米娅
yh_miya_03_Entry_1_290,米娅。,Mia.,,,,？？？
yh_miya_03_Entry_1_291,none,none,,,,旁白
yh_miya_03_Entry_1_292,我转过头，看到一位不认识的魔女。,I turn and see a Nova I don't recognize.,,,,旁白
yh_miya_03_Entry_1_293,none,none,,,,旁白
yh_miya_03_Entry_1_294,她向我行礼致意，然后神情沮丧的走向米娅。,"She bows at me slightly, then walks toward Mia, looking upset.",,,,旁白
yh_miya_03_Entry_1_295,米娅，真的，真的非常抱歉，都是因为我，害你被凯尔丝长官——,"Mia, I'm really sorry. It's all my fault you had to deal with Director Kelsi.",,,,帕拉
yh_miya_03_Entry_1_296,别在意~别在意~她没拿我怎么样，只是干些活罢了，倒是你那边没问题吧？,Don't worry about it. She just gave me some chores. What about you? Are you okay?,,,,米娅
yh_miya_03_Entry_1_297,……,...,,,,帕拉
yh_miya_03_Entry_1_298,从帕拉的神情来看，问题很大……,"Judging by Parra's expression, she is not okay.",,,,旁白
yh_miya_03_Entry_1_299,呜~~~ 炼金成果被没收了，还要罚我去萨尔村做一个月的苦修巡礼……,Ughhh... My alchemy results were confiscated... and I'm being sent to Sharr Village for a one-month pilgrimage...,,,,帕拉
yh_miya_03_Entry_1_300,呃，惨……,"Uh, that's terrible...",,,,米娅
yh_miya_03_Entry_1_301,有什么我可以帮——,Is there anything I can help?,,,,米娅
yh_miya_03_Entry_1_302,不用了，不用了，都怪我拜托你做违规的事才会变成这样，真的很抱歉，我以后一定会注意的。,"No, no! This is happening because I asked you to break the rules. I'm really sorry. I promise I'll be more careful in the future.",,,,帕拉
yh_miya_03_Entry_1_303,诶？,Huh?,,,,米娅
yh_miya_03_Entry_1_304,啊，对了，之前说的第二批材料先给你，明天我就要出发去苦修巡礼了……,"Oh, right, the second batch of materials... Here, take them. I'm leaving for the pilgrimage tomorrow...",,,,帕拉
yh_miya_03_Entry_1_305,帕拉将腰间的袋子递给米娅，然后微微欠身，迈着落寞的步伐远去了。,"Parra hands the pouch at her waist to Mia, bows slightly, and walks away with heavy steps.",,,,旁白
yh_miya_03_Entry_1_306,米娅无奈的立在原地。,"Mia stands there, dazed.",,,,旁白
yh_miya_03_Entry_1_307,对“拒绝”有新的看法了吗？,Any new thoughts on saying no?,,,,选项
yh_miya_03_Entry_1_308,嗯。,Yeah.,,,,米娅
yh_miya_03_Entry_1_309,所以，那你是不是还有些话应该对帕拉说？,"So, don't you have something to say to Parra?",,,,侍主
yh_miya_03_Entry_1_310,嗯！那我先走一步啦！,OK! I'm heading off first!,,,,米娅
yh_miya_03_Entry_1_311,去吧。,Go ahead.,,,,侍主
yh_miya_03_Entry_1_312,米娅依旧活力满满的背影，大概是我今天最大的收获。,Mia's energetic retreating figure might be my biggest accomplishment today.,,,,旁白
yh_miya_03_Entry_1_314,（暗号：交给我）,(Code word: I got this),,,,选项
yh_miya_03_Entry_1_316,咳，凯尔丝司长，我推测是帕拉小姐公务繁重，匆忙之下印记的结构才有些走样。,"Ahem, Director Kelsi, I believe Parra was just overwhelmed by work. That's probably why her patrol markers were a bit off.",,,,侍主
yh_miya_03_Entry_1_317,我们也准备帮忙分摊一点巡逻任务。,We were actually planning to help with patrols.,,,,侍主
yh_miya_03_Entry_1_318,哦？侍主大人是这样考虑的啊。,"Oh? Is that so, Lord Oracle?",,,,凯尔丝
yh_miya_03_Entry_1_319,还有，米娅经常跟我说神谕司的同僚每天有很多公务要处理，十分辛苦，所以这个任务我准备交给她来牵头执行。,"Also, Mia often tells me how hard the Kismet Division staff work every day, so I'd like her to take point on this assignment as a gesture of support.",,,,侍主
yh_miya_03_Entry_1_320,……,...,,,,米娅
yh_miya_03_Entry_1_321,呵呵，既然如此，那我就先代表神意司感谢二位了，正式的文件我明天会递交到贵司。,"Well, allow me to thank you both on behalf of the Kismet Division then. I'll send the official paperwork to your office tomorrow.",,,,凯尔丝
yh_miya_03_Entry_1_322,那，我还有其他公务在身，就先告辞了，祝二位恩典节愉快。,"Now, I've still got other business to attend to. Enjoy your Grace Day.",,,,凯尔丝
yh_miya_03_Entry_1_324,凯尔丝司长慢走哦~,"Take care, Director Kelsi.",,,,米娅
yh_miya_03_Entry_1_325,啊…三天的巡查任务……,Ugh... Three days of patrol duty...,,,,米娅
yh_miya_03_Entry_1_326,不错啦，就像今天这样走走逛逛有什么不好。,Could be worse. Just strolling around like we did today isn't that bad.,,,,侍主
yh_miya_03_Entry_1_327,如果凯尔丝秉公处理的话，这事甚至都可以闹到牧那边去。,"If Kelsi had gone strictly by the book, this could've escalated all the way to Muu.",,,,侍主
yh_miya_03_Entry_1_328,到时候可就有你好果子吃了。,"And trust me, you wouldn't want that.",,,,侍主
yh_miya_03_Entry_1_329,我懂我懂~ 多谢你替我解围。,I know. Thanks for bailing me out.,,,,米娅
yh_miya_03_Entry_1_330,走吧，普琳普顿杯估计快开始了。,"Come on, the Princeton Cup's starting soon.",,,,侍主
yh_miya_03_Entry_1_331,<br>none,<br>None,,,,旁白
yh_miya_03_Entry_1_332,<br>none,<br>None,,,,侍主
yh_miya_03_Entry_1_333,我和米娅来到大图书馆的会堂，等待普琳普顿杯知识竞赛的开始。,"Mia and I arrive at the library's main hall, waiting for the Princeton Cup to begin.",,,,旁白
yh_miya_03_Entry_1_334,台上评委已经列席，普林普顿一本正经地坐在特邀席位上。,"The judges are seated onstage, and Princeton sits solemnly in the guest-of-honor seat.",,,,旁白
yh_miya_03_Entry_1_335,真不知道她一会儿颁发普林普顿奖时会是怎样一幅画面……,I wonder what it will be like when Princeton presents the Princeton Prize later...,,,,旁白
yh_miya_03_Entry_1_336,舞台的另一侧是八组选手席位，令人在意的是，有一组入围选手似乎还没到场。,"On the other side of the stage are 8 contestant seats, but notably, one team seems to be missing.",,,,旁白
yh_miya_03_Entry_1_337,嘶……,Hiss...,,,,侍主
yh_miya_03_Entry_1_338,嗯？怎么了？侍主？,Hmm? Is that a problem? Lord Oracle?,,,,米娅
yh_miya_03_Entry_1_339,只有七组选手……我有种不祥的预感。,Only 7 teams... I don't feel good about this.,,,,侍主
yh_miya_03_Entry_1_340,？,?,,,,米娅
yh_miya_03_Entry_1_341,我正准备开口解释，却被背后逼近的脚步声打断了。,I'm about to explain when the sound of footsteps from behind cuts me off.,,,,旁白
yh_miya_03_Entry_1_342,none,none,,,,旁白
yh_miya_03_Entry_1_343,晚上好，侍主大人，晚上好，米娅小姐。,"Good evening, Lord Oracle. Good evening, Mia.",,,,玛莎
yh_miya_03_Entry_1_344,我看到玛莎佩戴了主持人的胸牌，明白不祥的预感即将应验。,"As I see Marsha wearing a host's badge, I realize my ominous hunch is about to come true.",,,,旁白
yh_miya_03_Entry_1_345,人群汇聚过来的目光中，我小心翼翼的向玛莎点头致意。,"Under the curious stares of the crowd, I give Marsha a cautious nod.",,,,旁白
yh_miya_03_Entry_1_346,晚上好！玛莎。有什么事吗？,Good evening! Marsha. Is something the matter?,,,,米娅
yh_miya_03_Entry_1_347,是这样的，8号组合发来联系，表示弃赛了。,Team 8 sent a message to withdraw at the last minute.,,,,玛莎
yh_miya_03_Entry_1_348,组委会经商议后决定邀请来观赛的神谕司之主和她麾下的魔女作为选手临时参赛。,"After discussion, the organizers have decided to invite the head of the Oracle Division and his Nova to be the replacement team.",,,,玛莎
yh_miya_03_Entry_1_349,虽然很唐突，但还是希望二位能够接受这一邀请。,"We know it's sudden, but we sincerely hope you'll accept the invitation.",,,,玛莎
yh_miya_03_Entry_1_350,玛莎在关键语句上使用了扩音魔法，在场的人们听到后爆发出了热烈的欢呼。,"Marsha amplifies the key part with a voice-enhancing spell, and the crowd erupts in cheers.",,,,旁白
yh_miya_03_Entry_1_351,诶？不太合适吧，侍主大人先不论，我是没能力参加这种知识竞赛的啊。,"Huh? I can't. Never mind Lord Oracle, I don't have the knowledge to join a quiz contest.",,,,米娅
yh_miya_03_Entry_1_352,（干得漂亮！没想到一向心软的米娅竟然在我之前就主动开口拒绝了！）,(Well done! The soft-hearted Mia actually rejected it before I even got the chance!),,,,侍主
yh_miya_03_Entry_1_353,米娅小姐过谦了，组委会的特邀嘉宾可是非常认可您的实力呢。,"Mia, you're too modest. Our guest of honor has great confidence in you.",,,,玛莎
yh_miya_03_Entry_1_354,嘿嘿嘿，很高兴听到你这么说，但是——,"Haha, that's very kind of you to say, but...",,,,米娅
yh_miya_03_Entry_1_355,而且预定的竞赛流程中有一环需要八组选手配对进行，如果有组轮空的话，竞赛的观赏性会受到很大影响呢。,"Also, the team-pairing segment needs all 8 slots filled. If one team's missing, it'll really impact the audience experience.",,,,玛莎
yh_miya_03_Entry_1_356,请二位帮帮忙嘛……,So we'd really appreciate your help...,,,,玛莎
yh_miya_03_Entry_1_357,既然你都这样说了，那我们就参加吧！怎么样？侍主大人！,"Since you put it that way, I guess we'll join! How does it look? Lord Oracle!",,,,米娅
yh_miya_03_Entry_1_358,虽然很想拒绝，但目前的气氛显然不太合适，而且我今天就是为了陪米娅才出来逛的。,"As much as I wanted to decline, the atmosphere clearly isn't right for that, and besides, today is all about Mia.",,,,旁白
yh_miya_03_Entry_1_359,（点头）,(Nod),,,,选项
yh_miya_03_Entry_1_360,好的！感谢二位接受邀请，请跟我到台上来吧。,OK! Thank you both. Please come up to the stage.,,,,玛莎
yh_miya_03_Entry_1_361,none,none,,,,旁白
yh_miya_03_Entry_1_362,我和米娅进入8号选手席后，竞赛立即开始。,"Once Mia and I take our place as Team 8, the contest begins.",,,,旁白
yh_miya_03_Entry_1_363,这比我预想中要有趣的多，毕竟是庆典期间举办的趣味竞赛，题目的风格和水准都相当友好，让我和米娅这种临时参赛者也能愉快的跟上节奏。,"It's way more fun than I expected. Since this is a part of a festive celebration, the questions are lighthearted and accessible, perfect for casual contestants like us.",,,,旁白
yh_miya_03_Entry_1_364,none,none,,,,旁白
yh_miya_03_Entry_1_366,意外的是，米娅的发挥非常出色，许多刁钻古怪的冷知识她都能很快答出。,What's really surprising is how well Mia performs. She answers many obscure questions with ease.,,,,旁白
yh_miya_03_Entry_1_367,虽然深度不及其他专业的选手，但米娅涉猎之广让我刮目相看。,"She might not go as deep as the professionals, but the breadth of Mia's knowledge is impressive.",,,,旁白
yh_miya_03_Entry_1_368,拜她所赐，我们侥幸的晋级到了最终环节。,"Thanks to her, we somehow make it into the final round.",,,,旁白
yh_miya_03_Entry_1_369,none,none,,,,旁白
yh_miya_03_Entry_1_370,请听题！,Next question!,,,,玛莎
yh_miya_03_Entry_1_372,黑森林加尔地区储能性能最好的天然矿物是？,What natural mineral from the Galadriel Forest offers the best energy storage properties?,,,,玛莎
yh_miya_03_Entry_1_373,辉石矿,Glimmerstone,,,,选项
yh_miya_03_Entry_1_374,正确！8号组合加10分，排名上升至第三位！,"Correct! Team 8 gains 10 points, moving up to 3rd place!",,,,玛莎
yh_miya_03_Entry_1_375,none,none,,,,旁白
yh_miya_03_Entry_1_376,请听题！,Next question!,,,,玛莎
yh_miya_03_Entry_1_377,上季度最热小说《永恩之恋》中，男女主约会的经典场面发生在以下哪种情境中？,"In last season's best-selling novel Eon's Romance, what iconic setting did the protagonists visit on their date?",,,,玛莎
yh_miya_03_Entry_1_378,赛马现场,A horse race,,,,选项
yh_miya_03_Entry_1_379,很遗憾，正确答案是节日庆典。,"Sorry, the correct answer is a festival celebration.",,,,玛莎
yh_miya_03_Entry_1_380,none,none,,,,旁白
yh_miya_03_Entry_1_381,请听题！,Next question!,,,,玛莎
yh_miya_03_Entry_1_382,被誉为“米伦之息”的名贵香料“月见草”原产自哪个地区？,"The rare spice, Lunabloom, praised as the Breath of Mirren, originates from which region?",,,,玛莎
yh_miya_03_Entry_1_383,丰缇,Fontiera,,,,选项
yh_miya_03_Entry_1_384,正确！8号组合加10分，不愧是本次竞赛的最大黑马！,Correct! Team 8 gains 10 points! Truly the dark horse of this contest!,,,,玛莎
yh_miya_03_Entry_1_385,none,none,,,,旁白
yh_miya_03_Entry_1_386,请听题！,Next question!,,,,玛莎
yh_miya_03_Entry_1_387,以下哪种材料单独使用时魔法屏蔽效果最好？,Which of the following materials provides the best magic resistance when used alone?,,,,玛莎
yh_miya_03_Entry_1_388,七色铃兰,Rainbow Lily,,,,选项
yh_miya_03_Entry_1_389,很遗憾，正确答案是古树甘露。,"Sorry, the correct answer is Heartwood Nectar.",,,,玛莎
yh_miya_03_Entry_1_390,none,none,,,,旁白
yh_miya_03_Entry_1_391,最终环节结束，我大概明白以米娅的性格是如何掌握这些广杂知识的了。,"With the final round complete, I start to understand how Mia came to possess all this scattered knowledge.",,,,旁白
yh_miya_03_Entry_1_392,看来为了帮大家的忙，她不知不觉中成了全能的“万事屋”。,"In trying to help everyone, she's gradually become a true jack-of-all-trades.",,,,旁白
yh_miya_03_Entry_1_393,,,,,,旁白
