Id,RoleDressId,,RoleId,,Preset,IllusionOff,IntervalX,IntervalY,IntervalZ,posX,posY,posZ,IntervalX1,IntervalY1,IntervalZ1,RotX,RotY,RotZ,Scale,ScalInterval,BrightpartColour,BrightpartHue,BrightpartSaturation,BrightpartBrightness,ShadowsColour,ShadowsHue,ShadowsSaturation,ShadowsBrightness
881,5002057,艾琳娜,3000001,律,0,,"-332,377","-135,300","-455,298",0,-90,-79,"-180000,180000","-180000,180000","-180000,180000",79792,2513,-548,800,"400,1200",,,,,,,,
882,5002057,艾琳娜,3000002,克萝萝,1,,,,,0,-114,-82,,,,79810,-4873,-7974,800,,,,,,,,,
883,5002057,艾琳娜,3000002,克萝萝,2,,,,,-77,-80,-90,,,,50447,-79878,-85189,1000,,,,,,,,,
884,5002057,艾琳娜,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",0,-114,-82,"-180000,180000","-180000,180000","-180000,180000",79810,-4873,-7974,800,"400,1200",,,,,,,,
885,5002057,艾琳娜,3000003,黑神月咏,1,,,,,0,-104,-84,,,,79792,2513,-548,800,,,,,,,,,
886,5002057,艾琳娜,3000003,黑神月咏,2,,,,,-92,-50,-94,,,,20712,-79686,-85913,1000,,,,,,,,,
887,5002057,艾琳娜,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",0,-104,-84,"-180000,180000","-180000,180000","-180000,180000",79792,2513,-548,800,"400,1200",,,,,,,,
888,5002057,艾琳娜,3000004,安洁,1,,,,,0,-97,-84,,,,79792,2513,-548,800,,,,,,,,,
889,5002057,艾琳娜,3000004,安洁,2,,,,,-86,-52,-93,,,,20434,-83519,-85416,1000,,,,,,,,,
890,5002057,艾琳娜,3000004,安洁,0,,"-332,377","-135,300","-455,298",0,-97,-84,"-180000,180000","-180000,180000","-180000,180000",79792,2513,-548,800,"400,1200",,,,,,,,
891,5002057,艾琳娜,3000005,米娅,1,,,,,0,-108,-84,,,,84591,2699,-237,800,,,,,,,,,
892,5002057,艾琳娜,3000005,米娅,2,,,,,-76,-70,-93,,,,44072,-83200,-84060,1000,,,,,,,,,
893,5002057,艾琳娜,3000005,米娅,0,,"-332,377","-135,300","-455,298",0,-108,-84,"-180000,180000","-180000,180000","-180000,180000",84591,2699,-237,800,"400,1200",,,,,,,,
894,5002057,艾琳娜,3000006,玛莎,1,,,,,0,-126,-80,,,,79792,2513,-548,800,,,,,,,,,
895,5002057,艾琳娜,3000006,玛莎,2,,,,,-78,-75,-93,,,,20712,-79686,-85913,1000,,,,,,,,,
896,5002057,艾琳娜,3000006,玛莎,0,,"-332,377","-135,300","-455,298",0,-126,-80,"-180000,180000","-180000,180000","-180000,180000",79792,2513,-548,800,"400,1200",,,,,,,,
897,5002058,艾斯塔利亚,3000001,律,1,,,,,-7,-52,-15,,,,173013,-100466,-43831,1500,,,,,,,,,
898,5002058,艾斯塔利亚,3000001,律,2,,,,,-82,40,-12,,,,138901,134253,142837,1500,,,,,,,,,
899,5002058,艾斯塔利亚,3000001,律,0,,"-332,377","-135,300","-455,298",-7,-52,-15,"-180000,180000","-180000,180000","-180000,180000",173013,-100466,-43831,1500,"1000,2000",,,,,,,,
900,5002058,艾斯塔利亚,3000002,克萝萝,1,,,,,17,-16,-17,,,,6987,79534,136169,1500,,,,,,,,,
901,5002058,艾斯塔利亚,3000002,克萝萝,2,,,,,-67,28,-152,,,,134637,114715,113322,1500,,,,,,,,,
902,5002058,艾斯塔利亚,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",17,-16,-17,"-180000,180000","-180000,180000","-180000,180000",6987,79534,136169,1500,"1000,2000",,,,,,,,
903,5002058,艾斯塔利亚,3000003,黑神月咏,1,,,,,-7,-52,-15,,,,173013,-100466,-43831,1500,,,,,,,,,
904,5002058,艾斯塔利亚,3000003,黑神月咏,2,,,,,-115,32,-53,,,,154463,93688,106805,1500,,,,,,,,,
905,5002058,艾斯塔利亚,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-7,-52,-15,"-180000,180000","-180000,180000","-180000,180000",173013,-100466,-43831,1500,"1000,2000",,,,,,,,
906,5002058,艾斯塔利亚,3000004,安洁,1,,,,,-3,-37,-16,,,,6987,79534,136169,1500,,,,,,,,,
907,5002058,艾斯塔利亚,3000004,安洁,2,,,,,-105,-29,-236,,,,128221,105638,122804,1500,,,,,,,,,
908,5002058,艾斯塔利亚,3000004,安洁,0,,"-332,377","-135,300","-455,298",-3,-37,-16,"-180000,180000","-180000,180000","-180000,180000",6987,79534,136169,1500,"1000,2000",,,,,,,,
909,5002058,艾斯塔利亚,3000005,米娅,1,,,,,-7,-52,-15,,,,173013,-100466,-43831,1500,,,,,,,,,
910,5002058,艾斯塔利亚,3000005,米娅,2,,,,,8,-53,-214,,,,86769,-1395,-1755,1500,,,,,,,,,
911,5002058,艾斯塔利亚,3000005,米娅,0,,"-332,377","-135,300","-455,298",-7,-52,-15,"-180000,180000","-180000,180000","-180000,180000",173013,-100466,-43831,1500,"1000,2000",,,,,,,,
912,5002058,艾斯塔利亚,3000006,玛莎,1,,,,,10,-32,-20,,,,0,90000,180000,1500,,,,,,,,,
913,5002058,艾斯塔利亚,3000006,玛莎,2,,,,,-91,-11,-46,,,,25537,-86312,-73195,1500,,,,,,,,,
914,5002058,艾斯塔利亚,3000006,玛莎,0,,"-332,377","-135,300","-455,298",10,-32,-20,"-180000,180000","-180000,180000","-180000,180000",0,90000,180000,1500,"1000,2000",,,,,,,,
915,5002059,极焰,3000001,律,1,,,,,50,-91,-357,,,,69817,20024,23671,1000,,,,,,,,,
916,5002059,极焰,3000001,律,2,,,,,-187,-55,-430,,,,24876,-64186,-79262,1200,,,,,,,,,
917,5002059,极焰,3000001,律,0,,"-332,377","-135,300","-455,298",50,-91,-357,"-180000,180000","-180000,180000","-180000,180000",69817,20024,23671,1000,,,,,,,,,
918,5002059,极焰,3000002,克萝萝,1,,,,,112,-29,-305,,,,66255,22236,36669,800,,,,,,,,,
919,5002059,极焰,3000002,克萝萝,2,,,,,-58,-8,-218,,,,38848,-60786,-68027,600,,,,,,,,,
920,5002059,极焰,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",112,-29,-305,"-180000,180000","-180000,180000","-180000,180000",66255,22236,36669,800,,,,,,,,,
921,5002059,极焰,3000003,黑神月咏,1,,,,,50,-106,-381,,,,62363,14665,19364,1000,,,,,,,,,
922,5002059,极焰,3000003,黑神月咏,2,,,,,-194,-59,-420,,,,47777,-53005,-73705,1200,,,,,,,,,
923,5002059,极焰,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",50,-106,-381,"-180000,180000","-180000,180000","-180000,180000",62363,14665,19364,1000,,,,,,,,,
924,5002059,极焰,3000004,安洁,1,,,,,50,-85,-357,,,,69817,20024,23671,1000,,,,,,,,,
925,5002059,极焰,3000004,安洁,2,,,,,-140,-39,-429,,,,46859,-68133,-75544,1200,,,,,,,,,
926,5002059,极焰,3000004,安洁,0,,"-332,377","-135,300","-455,298",50,-85,-357,"-180000,180000","-180000,180000","-180000,180000",69817,20024,23671,1000,,,,,,,,,
927,5002059,极焰,3000005,米娅,1,,,,,50,-91,-357,,,,69817,20024,23671,1000,,,,,,,,,
928,5002059,极焰,3000005,米娅,2,,,,,-164,-53,-316,,,,36890,-52885,-67329,1200,,,,,,,,,
929,5002059,极焰,3000005,米娅,0,,"-332,377","-135,300","-455,298",50,-91,-357,"-180000,180000","-180000,180000","-180000,180000",69817,20024,23671,1000,,,,,,,,,
930,5002059,极焰,3000006,玛莎,1,,,,,162,-11,-363,,,,41818,66314,93495,1000,,,,,,,,,
931,5002059,极焰,3000006,玛莎,2,,,,,-162,-32,-438,,,,35876,-64651,-81803,1200,,,,,,,,,
932,5002059,极焰,3000006,玛莎,0,,"-332,377","-135,300","-455,298",162,-11,-363,"-180000,180000","-180000,180000","-180000,180000",41818,66314,93495,1000,"500,1500",,,,,,,,
933,5002060,黛比,3000001,律,1,,,,,104,-7,-135,,,,75336,-120795,-106712,600,,,,,,,,,
934,5002060,黛比,3000001,律,2,,,,,-95,-34,-107,,,,-68677,-121956,-43206,500,,,,,,,,,
935,5002060,黛比,3000001,律,0,,"-332,377","-135,300","-455,298",104,-7,-135,"-180000,180000","-180000,180000","-180000,180000",75336,-120795,-106712,600,"200,1000",,,,,,,,
936,5002060,黛比,3000002,克萝萝,1,1,,,,104,-7,-135,,,,75336,-120795,-106712,600,,,,,,,,,
937,5002060,黛比,3000002,克萝萝,2,1,,,,-95,-34,-107,,,,-68677,-121956,-43206,500,,,,,,,,,
938,5002060,黛比,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",104,-7,-135,"-180000,180000","-180000,180000","-180000,180000",75336,-120795,-106712,600,"200,1000",,,,,,,,
939,5002060,黛比,3000003,黑神月咏,1,,,,,111,-7,-135,,,,104664,59205,73288,600,,,,,,,,,
940,5002060,黛比,3000003,黑神月咏,2,,,,,-100,-40,-107,,,,-68677,-121956,-43206,500,,,,,,,,,
941,5002060,黛比,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",111,-7,-135,"-180000,180000","-180000,180000","-180000,180000",104664,59205,73288,600,"200,1000",,,,,,,,
942,5002060,黛比,3000004,安洁,1,,,,,109,-22,-134,,,,104664,59205,73288,600,,,,,,,,,
943,5002060,黛比,3000004,安洁,2,,,,,-101,-32,-107,,,,-68677,-121956,-43206,500,,,,,,,,,
944,5002060,黛比,3000004,安洁,0,,"-332,377","-135,300","-455,298",109,-22,-134,"-180000,180000","-180000,180000","-180000,180000",104664,59205,73288,600,"200,1000",,,,,,,,
945,5002060,黛比,3000005,米娅,1,,,,,111,-16,-135,,,,104664,59205,73288,600,,,,,,,,,
946,5002060,黛比,3000005,米娅,2,,,,,-112,-26,-92,,,,-65258,-127040,-31384,500,,,,,,,,,
947,5002060,黛比,3000005,米娅,0,,"-332,377","-135,300","-455,298",111,-16,-135,"-180000,180000","-180000,180000","-180000,180000",104664,59205,73288,600,"200,1000",,,,,,,,
948,5002060,黛比,3000006,玛莎,1,,,,,104,-11,-96,,,,104664,59205,73288,600,,,,,,,,,
949,5002060,黛比,3000006,玛莎,2,,,,,-100,-40,-107,,,,-68677,-121956,-43206,500,,,,,,,,,
950,5002060,黛比,3000006,玛莎,0,,"-332,377","-135,300","-455,298",111,-7,-135,"-180000,180000","-180000,180000","-180000,180000",104664,59205,73288,600,"200,1000",,,,,,,,
951,5002061,露易丝,3000001,律,1,,,,,-82,-16,-276,,,,93436,-79065,-78409,1200,,,,,,,,,
952,5002061,露易丝,3000001,律,0,,"-332,377","-135,300","-455,298",-82,-16,-276,"-180000,180000","-180000,180000","-180000,180000",93436,-79065,-78409,1200,"800,1600",,,,,,,,
953,5002061,露易丝,3000002,克萝萝,1,,,,,-62,18,-204,,,,100592,-110584,-102870,1150,,,,,,,,,
954,5002061,露易丝,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-62,18,-204,"-180000,180000","-180000,180000","-180000,180000",100592,-110584,-102870,1150,"800,1600",,,,,,,,
955,5002061,露易丝,3000003,黑神月咏,1,,,,,-82,-16,-276,,,,93436,-79065,-78409,1250,,,,,,,,,
956,5002061,露易丝,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-82,-16,-276,"-180000,180000","-180000,180000","-180000,180000",93436,-79065,-78409,1250,"800,1600",,,,,,,,
957,5002061,露易丝,3000004,安洁,1,,,,,-60,-20,-280,,,,93643,-66683,-63044,1100,,,,,,,,,
958,5002061,露易丝,3000004,安洁,0,,"-332,377","-135,300","-455,298",-60,-20,-280,"-180000,180000","-180000,180000","-180000,180000",93643,-66683,-63044,1100,"700,1500",,,,,,,,
959,5002061,露易丝,3000005,米娅,1,,,,,-73,-17,-276,,,,94224,-55320,-65004,1200,,,,,,,,,
960,5002061,露易丝,3000005,米娅,0,,"-332,377","-135,300","-455,298",-73,-17,-276,"-180000,180000","-180000,180000","-180000,180000",94224,-55320,-65004,1200,"800,1600",,,,,,,,
961,5002061,露易丝,3000006,玛莎,1,,,,,-69,3,-258,,,,93436,-79065,-78409,1250,,,,,,,,,
962,5002061,露易丝,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-69,3,-258,"-180000,180000","-180000,180000","-180000,180000",93436,-79065,-78409,1250,"800,1600",,,,,,,,
963,5002062,恋花,3000001,律,1,,,,,99,11,29,,,,216694,-45055,-59762,550,,,,,,,,,
964,5002062,恋花,3000001,律,2,,,,,274,31,31,,,,184302,-46201,-103039,500,,,,,,,,,
965,5002062,恋花,3000001,律,0,,"-332,377","-135,300","-455,298",99,11,29,"-180000,180000","-180000,180000","-180000,180000",216694,-45055,-59762,550,"500,1500",,,,,,,,
966,5002062,恋花,3000002,克萝萝,1,,,,,100,2,20,,,,-143306,-45055,-59762,550,,,,,,,,,
967,5002062,恋花,3000002,克萝萝,2,,,,,216,24,37,,,,-4302,-133799,76961,800,,,,,,,,,
968,5002062,恋花,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",100,2,20,"-180000,180000","-180000,180000","-180000,180000",-143306,-45055,-59762,550,"500,1500",,,,,,,,
969,5002062,恋花,3000003,黑神月咏,1,,,,,124,-1,27,,,,-143306,-45055,-59762,700,,,,,,,,,
970,5002062,恋花,3000003,黑神月咏,2,,,,,275,33,29,,,,-1487,149440,82805,550,,,,,,,,,
971,5002062,恋花,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",124,-1,27,"-180000,180000","-180000,180000","-180000,180000",-143306,-45055,-59762,700,"200,1200",,,,,,,,
972,5002062,恋花,3000004,安洁,1,,,,,121,-22,195,,,,-130987,-23507,-80198,550,,,,,,,,,
973,5002062,恋花,3000004,安洁,2,,,,,52,-127,255,,,,3893,218470,-14018,500,,,,,,,,,
974,5002062,恋花,3000004,安洁,0,,"-332,377","-135,300","-455,298",121,-22,195,"-180000,180000","-180000,180000","-180000,180000",-130987,-23507,-80198,550,"0,1200",,,,,,,,
975,5002062,恋花,3000005,米娅,1,,,,,110,0,33,,,,-148501,-50212,-48957,700,,,,,,,,,
976,5002062,恋花,3000005,米娅,2,,,,,166,106,36,,,,-212666,-24245,-8761,600,,,,,,,,,
977,5002062,恋花,3000005,米娅,0,,"-332,377","-135,300","-455,298",110,0,33,"-180000,180000","-180000,180000","-180000,180000",-148501,-50212,-48957,700,"200,1200",,,,,,,,
978,5002062,恋花,3000006,玛莎,1,1,,,,124,-1,27,,,,-143306,-45055,-59762,700,,,,,,,,,
979,5002062,恋花,3000006,玛莎,2,1,,,,275,33,29,,,,-1487,149440,82805,550,,,,,,,,,
980,5002062,恋花,3000006,玛莎,0,1,"-332,377","-135,300","-455,298",124,-1,27,"-180000,180000","-180000,180000","-180000,180000",-143306,-45055,-59762,700,"200,1200",,,,,,,,
981,5002063,花梨,3000001,律,1,,,,,94,-7,-102,,,,157747,-88186,-102469,1000,,,,,,,,,
982,5002063,花梨,3000001,律,2,,,,,-92,-8,-108,,,,5462,-76793,-97273,1000,,,,,,,,,
983,5002063,花梨,3000001,律,0,,"-332,377","-135,300","-455,298",94,-7,-102,"-180000,180000","-180000,180000","-180000,180000",157747,-88186,-102469,1000,"500,1500",,,,,,,,
984,5002063,花梨,3000002,克萝萝,1,,,,,104,-28,-139,,,,22253,91814,77531,1000,,,,,,,,,
985,5002063,花梨,3000002,克萝萝,2,,,,,-107,-12,-149,,,,2730,-78951,-86520,1000,,,,,,,,,
986,5002063,花梨,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",104,-28,-139,"-180000,180000","-180000,180000","-180000,180000",22253,91814,77531,1000,"500,1500",,,,,,,,
987,5002063,花梨,3000003,黑神月咏,1,,,,,105,-23,-101,,,,23295,65230,78750,1000,,,,,,,,,
988,5002063,花梨,3000003,黑神月咏,2,,,,,-105,-11,-108,,,,5462,-76793,-97273,1000,,,,,,,,,
989,5002063,花梨,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",105,-23,-101,"-180000,180000","-180000,180000","-180000,180000",23295,65230,78750,1000,"500,1500",,,,,,,,
990,5002063,花梨,3000004,安洁,1,,,,,94,-7,-102,,,,157747,-88186,-102469,1000,,,,,,,,,
991,5002063,花梨,3000004,安洁,2,,,,,-92,-8,-108,,,,5462,-76793,-97273,1000,,,,,,,,,
992,5002063,花梨,3000004,安洁,0,,"-332,377","-135,300","-455,298",94,-7,-102,"-180000,180000","-180000,180000","-180000,180000",157747,-88186,-102469,1000,"500,1500",,,,,,,,
993,5002063,花梨,3000005,米娅,1,,,,,106,-8,-102,,,,22253,91814,77531,1000,,,,,,,,,
994,5002063,花梨,3000005,米娅,2,,,,,-99,-2,-87,,,,4344,-79863,-100618,1000,,,,,,,,,
995,5002063,花梨,3000005,米娅,0,,"-332,377","-135,300","-455,298",106,-8,-102,"-180000,180000","-180000,180000","-180000,180000",22253,91814,77531,1000,"500,1500",,,,,,,,
996,5002063,花梨,3000006,玛莎,1,,,,,105,-23,-101,,,,23295,65230,78750,1000,,,,,,,,,
997,5002063,花梨,3000006,玛莎,2,,,,,-105,-11,-108,,,,5462,-76793,-97273,1000,,,,,,,,,
998,5002063,花梨,3000006,玛莎,0,,"-332,377","-135,300","-455,298",105,-23,-101,"-180000,180000","-180000,180000","-180000,180000",23295,65230,78750,1000,"500,1500",,,,,,,,
999,5002064,菲尔盖娜,3000001,律,1,,,,,-98,-9,3,,,,171757,258,-32320,700,,,,,,,,,
1000,5002064,菲尔盖娜,3000001,律,0,,"-332,377","-135,300","-455,298",-98,-9,3,"-180000,180000","-180000,180000","-180000,180000",171757,258,-32320,700,"200,1200",,,,,,,,
1001,5002064,菲尔盖娜,3000002,克萝萝,1,,,,,-19,-6,-6,,,,167391,-8969,-41254,800,,,,,,,,,
1002,5002064,菲尔盖娜,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-19,-6,-6,"-180000,180000","-180000,180000","-180000,180000",167391,-8969,-41254,800,"300,1300",,,,,,,,
1003,5002064,菲尔盖娜,3000003,黑神月咏,1,,,,,-98,-9,3,,,,171757,258,-32320,800,,,,,,,,,
1004,5002064,菲尔盖娜,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-98,-9,3,"-180000,180000","-180000,180000","-180000,180000",171757,258,-32320,800,"300,1300",,,,,,,,
1005,5002064,菲尔盖娜,3000004,安洁,1,1,,,,-98,-9,3,,,,171757,258,-32320,700,,,,,,,,,
1006,5002064,菲尔盖娜,3000004,安洁,0,1,"-332,377","-135,300","-455,298",-98,-9,3,"-180000,180000","-180000,180000","-180000,180000",171757,258,-32320,700,"200,1200",,,,,,,,
1007,5002064,菲尔盖娜,3000005,米娅,1,,,,,-98,-9,3,,,,171757,258,-32320,900,,,,,,,,,
1008,5002064,菲尔盖娜,3000005,米娅,0,,"-332,377","-135,300","-455,298",-98,-9,3,"-180000,180000","-180000,180000","-180000,180000",171757,258,-32320,900,"400,1400",,,,,,,,
1009,5002064,菲尔盖娜,3000006,玛莎,1,1,,,,-98,-9,3,,,,171757,258,-32320,800,,,,,,,,,
1010,5002064,菲尔盖娜,3000006,玛莎,0,1,"-332,377","-135,300","-455,298",-98,-9,3,"-180000,180000","-180000,180000","-180000,180000",171757,258,-32320,800,"300,1300",,,,,,,,
1011,5002065,诺维雅,3000001,律,1,,,,,-46,-45,-14,,,,100340,187470,200290,1000,,,,,,,,,
1012,5002065,诺维雅,3000001,律,2,,,,,77,-36,-54,,,,108830,-106800,-176000,800,,,,,,,,,
1013,5002065,诺维雅,3000001,律,0,,"-332,377","-135,300","-455,298",-46,-45,-14,"-180000,180000","-180000,180000","-180000,180000",100340,187470,200290,1000,"500,1500",,,,,,,,
1014,5002065,诺维雅,3000002,克萝萝,1,,,,,-43,-81,-15,,,,84881,127010,139040,1000,,,,,,,,,
1015,5002065,诺维雅,3000002,克萝萝,2,,,,,53,-98,-52,,,,53406,130010,104900,800,,,,,,,,,
1016,5002065,诺维雅,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-43,-81,-15,"-180000,180000","-180000,180000","-180000,180000",84881,127010,139040,1000,"500,1500",,,,,,,,
1017,5002065,诺维雅,3000003,黑神月咏,1,,,,,-53,-61,-12,,,,112165,163630,180170,1000,,,,,,,,,
1018,5002065,诺维雅,3000003,黑神月咏,2,,,,,90,-30,-48,,,,71170,73200,4000,800,,,,,,,,,
1019,5002065,诺维雅,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-53,-61,-12,"-180000,180000","-180000,180000","-180000,180000",112165,163630,180170,1000,"500,1500",,,,,,,,
1020,5002065,诺维雅,3000004,安洁,1,,,,,-51,-57,-24,,,,65588,-115220,-103600,1000,,,,,,,,,
1021,5002065,诺维雅,3000004,安洁,2,,,,,79,-44,-53,,,,71170,73200,4000,800,,,,,,,,,
1022,5002065,诺维雅,3000004,安洁,0,,"-332,377","-135,300","-455,298",-51,-57,-24,"-180000,180000","-180000,180000","-180000,180000",65588,-115220,-103600,1000,"500,1500",,,,,,,,
1023,5002065,诺维雅,3000005,米娅,1,,,,,-46,-46,-9,,,,63940,-12200,3361,1000,,,,,,,,,
1024,5002065,诺维雅,3000005,米娅,2,,,,,83,-52,-53,,,,71170,73200,4000,800,,,,,,,,,
1025,5002065,诺维雅,3000005,米娅,0,,"-332,377","-135,300","-455,298",-46,-46,-9,"-180000,180000","-180000,180000","-180000,180000",63940,-12200,3361,1000,"500,1500",,,,,,,,
1026,5002065,诺维雅,3000006,玛莎,1,,,,,-53,-61,-12,,,,112165,163630,180170,1000,,,,,,,,,
1027,5002065,诺维雅,3000006,玛莎,2,,,,,90,-30,-48,,,,71170,73200,4000,800,,,,,,,,,
1028,5002065,诺维雅,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-53,-61,-12,"-180000,180000","-180000,180000","-180000,180000",112165,163630,180170,1000,"500,1500",,,,,,,,
1029,5002066,雪泉,3000001,律,1,,,,,5,-71,-93,,,,-104820,171008,8171,700,,,,,,,,,
1030,5002066,雪泉,3000001,律,0,,"-332,377","-135,300","-455,298",5,-71,-93,"-180000,180000","-180000,180000","-180000,180000",-104820,171008,8171,700,"500,1500",,,,,,,,
1031,5002066,雪泉,3000002,克萝萝,1,,,,,3,4,-99,,,,-83269,-163577,-17742,700,,,,,,,,,
1032,5002066,雪泉,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",3,4,-99,"-180000,180000","-180000,180000","-180000,180000",-83269,-163577,-17742,700,"500,1500",,,,,,,,
1033,5002066,雪泉,3000003,黑神月咏,1,,,,,6,-83,-95,,,,-78241,-12646,-168337,700,,,,,,,,,
1034,5002066,雪泉,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",6,-83,-95,"-180000,180000","-180000,180000","-180000,180000",-78241,-12646,-168337,700,"500,1500",,,,,,,,
1035,5002066,雪泉,3000004,安洁,1,,,,,4,-39,-87,,,,-87412,-104064,-76718,700,,,,,,,,,
1036,5002066,雪泉,3000004,安洁,0,,"-332,377","-135,300","-455,298",4,-39,-87,"-180000,180000","-180000,180000","-180000,180000",-87412,-104064,-76718,700,"500,1500",,,,,,,,
1037,5002066,雪泉,3000005,米娅,1,,,,,6,-105,-102,,,,-75180,-8992,-171829,700,,,,,,,,,
1038,5002066,雪泉,3000005,米娅,0,,"-332,377","-135,300","-455,298",6,-105,-102,"-180000,180000","-180000,180000","-180000,180000",-75180,-8992,-171829,700,"500,1500",,,,,,,,
1039,5002066,雪泉,3000006,玛莎,1,,,,,5,-58,-90,,,,-78241,-12646,-168337,700,,,,,,,,,
1040,5002066,雪泉,3000006,玛莎,0,,"-332,377","-135,300","-455,298",5,-58,-90,"-180000,180000","-180000,180000","-180000,180000",-78241,-12646,-168337,700,"500,1500",,,,,,,,
1041,5002067,雪不归,3000001,律,1,,,,,-34,-63,-62,,,,59509,53822,57008,1000,,,,,,,,,
1042,5002067,雪不归,3000001,律,2,,,,,31,-53,-57,,,,22767,76983,75500,800,,,,,,,,,
1043,5002067,雪不归,3000001,律,0,,"-332,377","-135,300","-455,298",-34,-63,-62,"-180000,180000","-180000,180000","-180000,180000",59509,53822,57008,1000,"500,1500",,,,,,,,
1044,5002067,雪不归,3000002,克萝萝,1,,,,,-45,-78,-59,,,,74713,-19638,-12290,1000,,,,,,,,,
1045,5002067,雪不归,3000002,克萝萝,2,,,,,47,-76,-53,,,,30355,111466,88093,800,,,,,,,,,
1046,5002067,雪不归,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-45,-78,-59,"-180000,180000","-180000,180000","-180000,180000",74713,-19638,-12290,1000,"500,1500",,,,,,,,
1047,5002067,雪不归,3000003,黑神月咏,1,,,,,-63,-54,-65,,,,66299,3722,33483,1000,,,,,,,,,
1048,5002067,雪不归,3000003,黑神月咏,2,,,,,67,-51,-61,,,,-9085,77096,102144,800,,,,,,,,,
1049,5002067,雪不归,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-63,-54,-65,"-180000,180000","-180000,180000","-180000,180000",66299,3722,33483,1000,"500,1500",,,,,,,,
1050,5002067,雪不归,3000004,安洁,1,,,,,-57,-58,-66,,,,75460,63560,67678,1000,,,,,,,,,
1051,5002067,雪不归,3000004,安洁,2,,,,,45,-63,-62,,,,15155,77982,100644,800,,,,,,,,,
1052,5002067,雪不归,3000004,安洁,0,,"-332,377","-135,300","-455,298",-57,-58,-66,"-180000,180000","-180000,180000","-180000,180000",75460,63560,67678,1000,"500,1500",,,,,,,,
1053,5002067,雪不归,3000005,米娅,1,,,,,-55,-57,-63,,,,71882,43301,60456,1000,,,,,,,,,
1054,5002067,雪不归,3000005,米娅,2,,,,,55,-63,-62,,,,6467,99446,74278,800,,,,,,,,,
1055,5002067,雪不归,3000005,米娅,0,,"-332,377","-135,300","-455,298",-55,-57,-63,"-180000,180000","-180000,180000","-180000,180000",71882,43301,60456,1000,"500,1500",,,,,,,,
1056,5002067,雪不归,3000006,玛莎,1,,,,,-70,-49,-54,,,,66299,3722,33483,1000,,,,,,,,,
1057,5002067,雪不归,3000006,玛莎,2,,,,,67,-51,-61,,,,-9085,77096,102144,800,,,,,,,,,
1058,5002067,雪不归,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-63,-54,-65,"-180000,180000","-180000,180000","-180000,180000",66299,3722,33483,1000,"500,1500",,,,,,,,
1059,5002068,杜达·戴维,3000001,律,1,,,,,1,-5,21,,,,48302,13902,13939,600,,,,,,,,,
1060,5002068,杜达·戴维,3000001,律,2,,,,,3,-58,-194,,,,64105,6134,6581,600,,,,,,,,,
1061,5002068,杜达·戴维,3000001,律,0,,"-332,377","-135,300","-455,298",1,-5,21,"-180000,180000","-180000,180000","-180000,180000",48302,13902,13939,600,"100,1100",,,,,,,,
1062,5002068,杜达·戴维,3000002,克萝萝,1,,,,,3,-12,-27,,,,48302,13902,13939,600,,,,,,,,,
1063,5002068,杜达·戴维,3000002,克萝萝,2,,,,,3,-48,-199,,,,71479,8758,8958,600,,,,,,,,,
1064,5002068,杜达·戴维,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",3,-12,-27,"-180000,180000","-180000,180000","-180000,180000",48302,13902,13939,600,"100,1100",,,,,,,,
1065,5002068,杜达·戴维,3000003,黑神月咏,1,,,,,1,-5,21,,,,40556,11277,12136,600,,,,,,,,,
1066,5002068,杜达·戴维,3000003,黑神月咏,2,,,,,3,-64,-217,,,,79478,12046,12155,600,,,,,,,,,
1067,5002068,杜达·戴维,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",1,-5,21,"-180000,180000","-180000,180000","-180000,180000",40556,11277,12136,600,"100,1100",,,,,,,,
1068,5002068,杜达·戴维,3000004,安洁,1,,,,,1,-5,21,,,,48302,13902,13939,600,,,,,,,,,
1069,5002068,杜达·戴维,3000004,安洁,2,,,,,3,-58,-194,,,,85977,44729,44795,600,,,,,,,,,
