Id,LibaryId,ReadSaveBit,UnLockCondition,UnlockSaveBit,UnLockDes,AutoCheck,AttrRefixCardId,RewardDropId,Order,Open
2100091,21,1327,"18349,0",,,,,,,
2100092,21,1328,"18349,1",,,,,,,
2100093,21,1329,"18349,2",,,,,,,
2100094,21,1330,"18349,3",,,,,,,
2100095,21,1331,"18349,4",,,,,,,
2100096,21,1332,"18349,5",,,,,,,
2100097,21,1333,"18350,0",,,,,,,
2100098,21,1334,"18350,1",,,,,,,
2100099,21,1335,"18350,2",,,,,,,
2100100,21,1336,"18350,3",,,,,,,
2100101,21,1337,"18350,4",,,,,,,
2100102,21,1338,"18350,5",,,,,,,
2100103,21,1339,"18351,0",,,,,,,
2100104,21,1340,"18351,1",,,,,,,
2100105,21,1341,"18351,2",,,,,,,
2100106,21,1342,"18351,3",,,,,,,
2100107,21,1343,"18351,4",,,,,,,
2100108,21,1344,"18351,5",,,,,,,
2100109,21,1345,"18352,0",,,,,,,"0,8,9,10"
2100110,21,1346,"18352,1",,,,,,,"0,8,9,10"
2100111,21,1347,"18352,2",,,,,,,"0,8,9,10"
2100112,21,1348,"18352,3",,,,,,,"0,8,9,10"
2100113,21,1349,"18352,4",,,,,,,"0,8,9,10"
2100114,21,1350,"18352,5",,,,,,,"0,8,9,10"
2100115,21,1351,"18353,0",,,,,,,
2100116,21,1352,"18353,1",,,,,,,
2100117,21,1353,"18353,2",,,,,,,
2100118,21,1354,"18353,3",,,,,,,
2100119,21,1355,"18353,4",,,,,,,
2100120,21,1356,"18353,5",,,,,,,
2100121,21,1357,"18354,0",,,,,,,
2100122,21,1358,"18354,1",,,,,,,
2100123,21,1359,"18354,2",,,,,,,
2100124,21,1360,"18354,3",,,,,,,
2100125,21,1361,"18354,4",,,,,,,
2100126,21,1362,"18354,5",,,,,,,
2100127,21,1363,"18355,0",,,,,,,"0,8,9,10"
2100128,21,1364,"18355,1",,,,,,,"0,8,9,10"
2100129,21,1365,"18355,2",,,,,,,"0,8,9,10"
2100130,21,1366,"18355,3",,,,,,,"0,8,9,10"
2100131,21,1367,"18355,4",,,,,,,"0,8,9,10"
2100132,21,1368,"18355,5",,,,,,,"0,8,9,10"
2100133,21,1369,"18356,0",,,,,,,-1
2100134,21,1370,"18356,1",,,,,,,-1
2100135,21,1371,"18356,2",,,,,,,-1
2100136,21,1372,"18356,3",,,,,,,-1
2100137,21,1373,"18356,4",,,,,,,-1
2100138,21,1374,"18356,5",,,,,,,-1
2100139,21,1375,"18357,0",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100140,21,1376,"18357,1",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100141,21,1377,"18357,2",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100142,21,1378,"18357,3",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100143,21,1379,"18357,4",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100144,21,1380,"18357,5",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100145,21,1381,"18358,0",,,,,,,-1
2100146,21,1382,"18358,1",,,,,,,-1
2100147,21,1383,"18358,2",,,,,,,-1
2100148,21,1384,"18358,3",,,,,,,-1
2100149,21,1385,"18358,4",,,,,,,-1
2100150,21,1386,"18358,5",,,,,,,-1
2100151,21,1387,"18359,0",,,,,,,
2100152,21,1388,"18359,1",,,,,,,
2100153,21,1389,"18359,2",,,,,,,
2100154,21,1390,"18359,3",,,,,,,
2100155,21,1391,"18359,4",,,,,,,
2100156,21,1392,"18359,5",,,,,,,
2100157,21,1393,"18360,0",,,,,,,
2100158,21,1394,"18360,1",,,,,,,
2100159,21,1395,"18360,2",,,,,,,
2100160,21,1396,"18360,3",,,,,,,
2100161,21,1397,"18360,4",,,,,,,
2100162,21,1398,"18360,5",,,,,,,
2100163,21,1399,"18361,0",,,,,,,-1
2100164,21,1400,"18361,1",,,,,,,-1
2100165,21,1401,"18361,2",,,,,,,-1
2100166,21,1402,"18361,3",,,,,,,-1
2100167,21,1403,"18361,4",,,,,,,-1
2100168,21,1404,"18361,5",,,,,,,-1
2100169,21,1405,"18362,0",,,,,,,
2100170,21,1406,"18362,1",,,,,,,
2100171,21,1407,"18362,2",,,,,,,
2100172,21,1408,"18362,3",,,,,,,
2100173,21,1409,"18362,4",,,,,,,
2100174,21,1410,"18362,5",,,,,,,
2100175,21,1411,"18363,0",,,,,,,
2100176,21,1412,"18363,1",,,,,,,
2100177,21,1413,"18363,2",,,,,,,
2100178,21,1414,"18363,3",,,,,,,
2100179,21,1415,"18363,4",,,,,,,
2100180,21,1416,"18363,5",,,,,,,
2100181,21,1417,"18364,0",,,,,,,
2100182,21,1418,"18364,1",,,,,,,
2100183,21,1419,"18364,2",,,,,,,
2100184,21,1420,"18364,3",,,,,,,
2100185,21,1421,"18364,4",,,,,,,
2100186,21,1422,"18364,5",,,,,,,
2100187,21,1423,"18365,0",,,,,,,
2100188,21,1424,"18365,1",,,,,,,
2100189,21,1425,"18365,2",,,,,,,
2100190,21,1426,"18365,3",,,,,,,
2100191,21,1427,"18365,4",,,,,,,
2100192,21,1428,"18365,5",,,,,,,
2100193,21,1429,"18366,0",,,,,,,
2100194,21,1430,"18366,1",,,,,,,
2100195,21,1431,"18366,2",,,,,,,
2100196,21,1432,"18366,3",,,,,,,
2100197,21,1433,"18366,4",,,,,,,
2100198,21,1434,"18366,5",,,,,,,
2100199,21,1435,"18367,0",,,,,,,
2100200,21,1436,"18367,1",,,,,,,
2100201,21,1437,"18367,2",,,,,,,
2100202,21,1438,"18367,3",,,,,,,
2100203,21,1439,"18367,4",,,,,,,
2100204,21,1440,"18367,5",,,,,,,
2100205,21,1441,"18368,0",,,,,,,
2100206,21,1442,"18368,1",,,,,,,
2100207,21,1443,"18368,2",,,,,,,
2100208,21,1444,"18368,3",,,,,,,
2100209,21,1445,"18368,4",,,,,,,
2100210,21,1446,"18368,5",,,,,,,
2100211,21,1447,"18369,0",,,,,,,
2100212,21,1448,"18369,1",,,,,,,
2100213,21,1449,"18369,2",,,,,,,
2100214,21,1450,"18369,3",,,,,,,
2100215,21,1451,"18369,4",,,,,,,
2100216,21,1452,"18369,5",,,,,,,
2100217,21,1453,"18370,0",,,,,,,
2100218,21,1454,"18370,1",,,,,,,
2100219,21,1455,"18370,2",,,,,,,
2100220,21,1456,"18370,3",,,,,,,
2100221,21,1457,"18370,4",,,,,,,
2100222,21,1458,"18370,5",,,,,,,
2100223,21,1459,"18371,0",,,,,,,
2100224,21,1460,"18371,1",,,,,,,
2100225,21,1461,"18371,2",,,,,,,
2100226,21,1462,"18371,3",,,,,,,
2100227,21,1463,"18371,4",,,,,,,
2100228,21,1464,"18371,5",,,,,,,
2100229,21,1465,"18372,0",,,,,,,-1
2100230,21,1466,"18372,1",,,,,,,-1
2100231,21,1467,"18372,2",,,,,,,-1
2100232,21,1468,"18372,3",,,,,,,-1
2100233,21,1469,"18372,4",,,,,,,-1
2100234,21,1470,"18372,5",,,,,,,-1
2100235,21,1471,"18373,0",,,,,,,
2100236,21,1472,"18373,1",,,,,,,
2100237,21,1473,"18373,2",,,,,,,
2100238,21,1474,"18373,3",,,,,,,
2100239,21,1475,"18373,4",,,,,,,
2100240,21,1476,"18373,5",,,,,,,
2100241,21,1477,"18374,0",,,,,,,
2100242,21,1478,"18374,1",,,,,,,
2100243,21,1479,"18374,2",,,,,,,
2100244,21,1480,"18374,3",,,,,,,
2100245,21,1481,"18374,4",,,,,,,
2100246,21,1482,"18374,5",,,,,,,
2100247,21,1483,"18375,0",,,,,,,-1
2100248,21,1484,"18375,1",,,,,,,-1
2100249,21,1485,"18375,2",,,,,,,-1
2100250,21,1486,"18375,3",,,,,,,-1
2100251,21,1487,"18375,4",,,,,,,-1
2100252,21,1488,"18375,5",,,,,,,-1
2100253,21,1489,"18376,0",,,,,,,-1
2100254,21,1490,"18376,1",,,,,,,-1
2100255,21,1491,"18376,2",,,,,,,-1
2100256,21,1492,"18376,3",,,,,,,-1
2100257,21,1493,"18376,4",,,,,,,-1
2100258,21,1494,"18376,5",,,,,,,-1
2100259,21,1495,"18377,0",,,,,,,
2100260,21,1496,"18377,1",,,,,,,
2100261,21,1497,"18377,2",,,,,,,
2100262,21,1498,"18377,3",,,,,,,
2100263,21,1499,"18377,4",,,,,,,
2100264,21,1500,"18377,5",,,,,,,
2100265,21,1501,"18378,0",,,,,,,
2100266,21,1502,"18378,1",,,,,,,
2100267,21,1503,"18378,2",,,,,,,
2100268,21,1504,"18378,3",,,,,,,
2100269,21,1505,"18378,4",,,,,,,
2100270,21,1506,"18378,5",,,,,,,
2100271,21,1507,"18379,0",,,,,,,
2100272,21,1508,"18379,1",,,,,,,
2100273,21,1509,"18379,2",,,,,,,
2100274,21,1510,"18379,3",,,,,,,
2100275,21,1511,"18379,4",,,,,,,
2100276,21,1512,"18379,5",,,,,,,
2100277,21,1513,"18380,0",,,,,,,
2100278,21,1514,"18380,1",,,,,,,
2100279,21,1515,"18380,2",,,,,,,
2100280,21,1516,"18380,3",,,,,,,
2100281,21,1517,"18380,4",,,,,,,
2100282,21,1518,"18380,5",,,,,,,
2100283,21,1519,"18381,0",,,,,,,
2100284,21,1520,"18381,1",,,,,,,
2100285,21,1521,"18381,2",,,,,,,
2100286,21,1522,"18381,3",,,,,,,
2100287,21,1523,"18381,4",,,,,,,
2100288,21,1524,"18381,5",,,,,,,
2100289,21,1525,"18382,0",,,,,,,
2100290,21,1526,"18382,1",,,,,,,
2100291,21,1527,"18382,2",,,,,,,
2100292,21,1528,"18382,3",,,,,,,
2100293,21,1529,"18382,4",,,,,,,
2100294,21,1530,"18382,5",,,,,,,
2100295,21,1531,"18383,0",,,,,,,-1
2100296,21,1532,"18383,1",,,,,,,-1
2100297,21,1533,"18383,2",,,,,,,-1
2100298,21,1534,"18383,3",,,,,,,-1
2100299,21,1535,"18383,4",,,,,,,-1
2100300,21,1536,"18383,5",,,,,,,-1
2100301,21,1537,"18384,0",,,,,,,
2100302,21,1538,"18384,1",,,,,,,
2100303,21,1539,"18384,2",,,,,,,
2100304,21,1540,"18384,3",,,,,,,
2100305,21,1541,"18384,4",,,,,,,
2100306,21,1542,"18384,5",,,,,,,
2100307,21,1543,"18385,0",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100308,21,1544,"18385,1",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100309,21,1545,"18385,2",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100310,21,1546,"18385,3",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100311,21,1547,"18385,4",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100312,21,1548,"18385,5",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2100313,21,1549,"18386,0",,,,,,,-1
2100314,21,1550,"18386,1",,,,,,,-1
2100315,21,1551,"18386,2",,,,,,,-1
2100316,21,1552,"18386,3",,,,,,,-1
2100317,21,1553,"18386,4",,,,,,,-1
2100318,21,1554,"18386,5",,,,,,,-1
2100319,21,1555,"18387,0",,,,,,,"0,8,9,10"
2100320,21,1556,"18387,1",,,,,,,"0,8,9,10"
2100321,21,1557,"18387,2",,,,,,,"0,8,9,10"
2100322,21,1558,"18387,3",,,,,,,"0,8,9,10"
2100323,21,1559,"18387,4",,,,,,,"0,8,9,10"
2100324,21,1560,"18387,5",,,,,,,"0,8,9,10"
2100325,21,1561,"18388,0",,,,,,,"0,2,3,4,5"
2100326,21,1562,"18388,1",,,,,,,"0,2,3,4,5"
2100327,21,1563,"18388,2",,,,,,,"0,2,3,4,5"
2100328,21,1564,"18388,3",,,,,,,"0,2,3,4,5"
2100329,21,1565,"18388,4",,,,,,,"0,2,3,4,5"
2100330,21,1566,"18388,5",,,,,,,"0,2,3,4,5"
2100331,21,1567,"18389,0",,,,,,,
2100332,21,1568,"18389,1",,,,,,,
2100333,21,1569,"18389,2",,,,,,,
2100334,21,1570,"18389,3",,,,,,,
2100335,21,1571,"18389,4",,,,,,,
2100336,21,1572,"18389,5",,,,,,,
2100337,21,1573,"18390,0",,,,,,,-1
2100338,21,1574,"18390,1",,,,,,,-1
2100339,21,1575,"18390,2",,,,,,,-1
2100340,21,1576,"18390,3",,,,,,,-1
2100341,21,1577,"18390,4",,,,,,,-1
2100342,21,1578,"18390,5",,,,,,,-1
2100343,21,1579,"18391,0",,,,,,,
2100344,21,1580,"18391,1",,,,,,,
2100345,21,1581,"18391,2",,,,,,,
2100346,21,1582,"18391,3",,,,,,,
2100347,21,1583,"18391,4",,,,,,,
2100348,21,1584,"18391,5",,,,,,,
2100349,21,1585,"18392,0",,,,,,,
2100350,21,1586,"18392,1",,,,,,,
2100351,21,1587,"18392,2",,,,,,,
2100352,21,1588,"18392,3",,,,,,,
2100353,21,1589,"18392,4",,,,,,,
2100354,21,1590,"18392,5",,,,,,,
2100355,21,1591,"18393,0",,,,,,,-1
2100356,21,1592,"18393,1",,,,,,,-1
2100357,21,1593,"18393,2",,,,,,,-1
2100358,21,1594,"18393,3",,,,,,,-1
2100359,21,1595,"18393,4",,,,,,,-1
2100360,21,1596,"18393,5",,,,,,,-1
2100361,21,1597,"18394,0",,,,,,,
2100362,21,1598,"18394,1",,,,,,,
2100363,21,1599,"18394,2",,,,,,,
2100364,21,1600,"18394,3",,,,,,,
2100365,21,1601,"18394,4",,,,,,,
2100366,21,1602,"18394,5",,,,,,,
2100367,21,1603,"18395,0",,,,,,,"0,2,3,4,5"
2100368,21,1604,"18395,1",,,,,,,"0,2,3,4,5"
2100369,21,1605,"18395,2",,,,,,,"0,2,3,4,5"
2100370,21,1606,"18395,3",,,,,,,"0,2,3,4,5"
2100371,21,1607,"18395,4",,,,,,,"0,2,3,4,5"
2100372,21,1608,"18395,5",,,,,,,"0,2,3,4,5"
2100373,21,1609,"18396,0",,,,,,,-1
2100374,21,1610,"18396,1",,,,,,,-1
2100375,21,1611,"18396,2",,,,,,,-1
2100376,21,1612,"18396,3",,,,,,,-1
2100377,21,1613,"18396,4",,,,,,,-1
2100378,21,1614,"18396,5",,,,,,,-1
2100379,21,1615,"18397,0",,,,,,,
2100380,21,1616,"18397,1",,,,,,,
2100381,21,1617,"18397,2",,,,,,,
2100382,21,1618,"18397,3",,,,,,,
2100383,21,1619,"18397,4",,,,,,,
2100384,21,1620,"18397,5",,,,,,,
2100385,21,1621,"18398,0",,,,,,,"0,2,3,4,5"
2100386,21,1622,"18398,1",,,,,,,"0,2,3,4,5"
2100387,21,1623,"18398,2",,,,,,,"0,2,3,4,5"
2100388,21,1624,"18398,3",,,,,,,"0,2,3,4,5"
2100389,21,1625,"18398,4",,,,,,,"0,2,3,4,5"
2100390,21,1626,"18398,5",,,,,,,"0,2,3,4,5"
2100391,21,1627,"18399,0",,,,,,,-1
2100392,21,1628,"18399,1",,,,,,,-1
2100393,21,1629,"18399,2",,,,,,,-1
2100394,21,1630,"18399,3",,,,,,,-1
2100395,21,1631,"18399,4",,,,,,,-1
2100396,21,1632,"18399,5",,,,,,,-1
2100397,21,1633,"18400,0",,,,,,,-1
2100398,21,1634,"18400,1",,,,,,,-1
2100399,21,1635,"18400,2",,,,,,,-1
2100400,21,1636,"18400,3",,,,,,,-1
2100401,21,1637,"18400,4",,,,,,,-1
2100402,21,1638,"18400,5",,,,,,,-1
2100403,21,1639,"18401,0",,,,,,,-1
2100404,21,1640,"18401,1",,,,,,,-1
2100405,21,1641,"18401,2",,,,,,,-1
2100406,21,1642,"18401,3",,,,,,,-1
2100407,21,1643,"18401,4",,,,,,,-1
2100408,21,1644,"18401,5",,,,,,,-1
2100409,21,1645,"18402,0",,,,,,,-1
2100410,21,1646,"18402,1",,,,,,,-1
2100411,21,1647,"18402,2",,,,,,,-1
2100412,21,1648,"18402,3",,,,,,,-1
2100413,21,1649,"18402,4",,,,,,,-1
2100414,21,1650,"18402,5",,,,,,,-1
1800034,18,1651,"18403,1",,,1,,,,"0,2,3,4,5,6,7,8,9,10"
1800035,18,1652,"18404,1",,,1,,,,"0,2,3,4,5,6,7,8,9,10"
1800036,18,1653,"18405,1",,,,,,,"0,2,3,4"
2200001,22,1654,"18406,1",,,1,,,,"0,2,3,4,5,6,7,8,9,10"
2200002,22,1655,"18407,1",,,1,,,,"0,2,3,4,5,6,7,8,9,10"
2200003,22,1656,"18408,1",,,1,,,,"0,2,3,4,5,6,7,8,9,10"
2200004,22,1657,"18409,1",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2200005,22,1658,"18410,1",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2200006,22,1659,"18411,1",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2200007,22,1660,"18412,1",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2200008,22,1661,"18413,1",,,,,,,"0,2,3,4,5,6,7,8,9,10"
2200009,22,1662,"18414,1",,,,,,,-1
2200010,22,1663,"18415,1",,,,,,,-1
2200011,22,1664,"18416,1",,,,,,,-1
2200012,22,1665,"18417,1",,,,,,,-1
2200013,22,1666,"18418,1",,,,,,,-1
2200014,22,1667,"18419,1",,,,,,,-1
2200015,22,1668,"18420,1",,,,,,,-1
2200016,22,1669,"18421,1",,,,,,,-1
2200017,22,1670,"18422,1",,,,,,,-1
2200018,22,1671,"18423,1",,,,,,,-1
2200019,22,1672,"18424,1",,,,,,,-1
2200020,22,1673,"18425,1",,,,,,,-1
2200021,22,1674,"18426,1",,,,,,,-1
2200022,22,1675,"18427,1",,,,,,,-1
2200023,22,1676,"18428,1",,,,,,,-1
1700156,17,1677,"18429,1",,,,,,100,"0,5"
2000037,20,1678,"18430,1",,,,,,,"0,5"
1700157,17,1691,"18443,1",,,,,,100,"0,2,3,4,5"
2000038,20,1692,"18444,1",,,,,,,"0,2,3,4,5"
1700158,17,1693,"18445,1",,,,,,100,"0,2,3,4,5"
2000039,20,1694,"18446,1",,,,,,,"0,2,3,4,5"
2100415,21,1696,"18448,0",,,,,,,"0,8,9,10"
2100416,21,1697,"18448,1",,,,,,,"0,8,9,10"
2100417,21,1698,"18448,2",,,,,,,"0,8,9,10"
2100418,21,1699,"18448,3",,,,,,,"0,8,9,10"
2100419,21,1700,"18448,4",,,,,,,"0,8,9,10"
2100420,21,1701,"18448,5",,,,,,,"0,8,9,10"
1700159,17,1702,"18447,1",,,,,,,"0,8,9,10"
2300001,23,1703,,47,,,501001,1397,,0
2300002,23,1704,,48,,,501002,1397,,0
2300003,23,1705,,49,,,501003,1397,,0
2300004,23,1706,,50,,,501004,1397,,0
2300005,23,1707,,51,,,501101,1396,,0
2300006,23,1708,,52,,,501102,1396,,0
2300007,23,1709,,53,,,501103,1396,,0
2300008,23,1710,,54,,,501104,1396,,0
2300009,23,1711,,55,,,501105,1396,,0
2300010,23,1712,,56,,,502001,1397,,0
2300011,23,1713,,57,,,502002,1397,,0
2300012,23,1714,,58,,,502003,1397,,0
2300013,23,1715,,59,,,502004,1397,,0
2300014,23,1716,,60,,,502101,1396,,0
2300015,23,1717,,61,,,502102,1396,,0
2300016,23,1718,,62,,,502103,1396,,0
2300017,23,1719,,63,,,502104,1396,,0
2300018,23,1720,,64,,,502105,1396,,0
2300019,23,1721,,65,,,503101,1397,,0
2300020,23,1722,,66,,,503102,1397,,0
2300021,23,1723,,67,,,503103,1397,,0
2300022,23,1724,,68,,,503105,1396,,0
2300023,23,1725,,69,,,503106,1396,,0
2300024,23,1726,,70,,,504101,1397,,0
2300025,23,1727,,71,,,504102,1397,,0
2300026,23,1728,,72,,,504103,1396,,0
2300027,23,1729,,73,,,505101,1397,,0
2300028,23,1730,,74,,,505102,1397,,0
2300029,23,1731,,75,,,505103,1397,,0
2300030,23,1732,,76,,,505104,1396,,0
2300031,23,1733,,77,,,505105,1396,,0
2300032,23,1734,,78,,,506101,1397,,0
2300033,23,1735,,79,,,506102,1397,,0
2300034,23,1736,,80,,,506103,1397,,0
2300035,23,1737,,81,,,506104,1396,,0
2300036,23,1738,,82,,,506105,1396,,0
2300037,23,1739,,83,,,507101,1397,,0
2300038,23,1740,,84,,,507102,1397,,0
2300039,23,1741,,85,,,507103,1397,,0
2300040,23,1742,,86,,,507104,1396,,0
2300041,23,1743,,87,,,507105,1396,,0
2300042,23,1744,,88,,,507106,1396,,0
2300043,23,1745,,89,,,507107,1396,,0
2300044,23,1746,,90,,,508101,1397,,0
2300045,23,1747,,91,,,508102,1397,,0
2300046,23,1748,,92,,,508103,1397,,0
2300047,23,1749,,93,,,508104,1396,,0
2300048,23,1750,,94,,,508105,1396,,0
2300049,23,1751,,95,,,509101,1397,,0
2300050,23,1752,,96,,,509102,1397,,0
2300051,23,1753,,97,,,509103,1397,,0
2300052,23,1754,,98,,,509104,1397,,0
2300053,23,1755,,99,,,509105,1396,,0
2300054,23,1756,,100,,,509106,1396,,0
2300055,23,1757,,101,,,509107,1396,,0
2300056,23,1758,,102,,,510101,1397,,0
2300057,23,1759,,103,,,510102,1396,,0
2300058,23,1760,,104,,,510103,1396,,0
2300059,23,1761,,105,,,510104,1396,,0
2300060,23,1762,,106,,,510105,1396,,0
2300061,23,1763,,107,,,510106,1396,,0
2300062,23,1764,,108,,,510107,1396,,0
2300063,23,1765,,109,,,511101,1397,,0
2300064,23,1766,,110,,,511102,1397,,0
2300065,23,1767,,111,,,511103,1397,,0
2300066,23,1768,,112,,,511104,1397,,0
2300067,23,1769,,113,,,511105,1396,,0
2300068,23,1770,,114,,,511106,1396,,0
2300069,23,1771,,115,,,511107,1396,,0
2300070,23,1772,,116,,,511108,1396,,0
2300071,23,1773,,117,,,511109,1396,,0
2300072,23,1774,,118,,,511110,1396,,0
2300073,23,1775,,119,,,512101,1397,,0
2300074,23,1776,,120,,,512102,1397,,0
2300075,23,1777,,121,,,512103,1397,,0
2300076,23,1778,,122,,,512104,1396,,0
2300077,23,1779,,123,,,512105,1396,,0
2300078,23,1780,,124,,,512106,1396,,0
2300079,23,1781,,125,,,513101,1396,,0
2300080,23,1782,,126,,,513102,1396,,0
2300081,23,1783,,127,,,513103,1396,,0
2300082,23,1784,,128,,,513104,1396,,0
2300083,23,1785,,129,,,513105,1396,,0
2300084,23,1786,,130,,,513106,1396,,0
2300085,23,1787,,131,,,513107,1396,,0
2300086,23,1788,,132,,,513108,1396,,0
2300087,23,1789,,133,,,514101,1397,,0
2300088,23,1790,,134,,,514102,1397,,0
2300089,23,1791,,135,,,514103,1397,,0
2300090,23,1792,,136,,,514104,1396,,0
2300091,23,1793,,137,,,514105,1396,,0
2300092,23,1794,,138,,,514106,1396,,0
2300093,23,1795,,139,,,514107,1396,,0
2300094,23,1796,,140,,,514108,1396,,0
2300095,23,1797,,141,,,515101,1397,,0
2300096,23,1798,,142,,,515102,1397,,0
2300097,23,1799,,143,,,516101,1397,,0
1900111,19,1800,"18449,1",,,,,,200,"0,8,9,10"
1700160,17,1801,"18450,1",,,,,,100,"0,8,9,10"
1700161,17,1802,"18453,1",,,,,,100,"0,8,9,10"
1700162,17,1803,"18455,1",,,,,,100,"0,8,9,10"
2000040,20,1804,"18451,1",,,,,,,"0,8,9,10"
2000041,20,1805,"18454,1",,,,,,,"0,8,9,10"
2000042,20,1806,"18456,1",,,,,,,"0,8,9,10"
1900112,19,1807,"18452,1",,,,,,100,"0,8,9,10"
1800037,18,1808,"18457,1",,,,,,100,"0,8,9,10"
1900113,19,1809,"18458,1",,,,,,,"0,8,9,10"
1700163,17,1810,"18459,1",,,,,,200,"0,8,9,10"
