Id,,ShopId,,PackGroup,Order,Name,Recommend,RecommendDesc,Poster,Rank,Type,Label,LabelDesc,,SpecialGiftLabel,LockFront,UnLockFront,Front,UnlockConditions,UnlockText,ItemId,Price,ShowPrice,IosProductId,AndoridProductId,IosProductId_CR,AndoridProductId_CR,IosProductId_APJXF,AndoridProductId_APJXF,IosProductId_JP,AndoridProductId_JP,WebProductId,BuyCounts,RandValue,Active,AutoFresh,Rate,RateValue,Voucher,Pic,Desc,Coordinate,DataTracking,Setting,Refund,PremiumPoints,Subscription,ChannelLock
6040302,臻痕之页(异邦波斯菊UP池抽卡券),60403,大波斯菊活动商店,,98,,,,,,10,0,,,,,,,"10402140,1",shop_lock_104003,"1001107,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6040303,特殊技能材料,60403,大波斯菊活动商店,,100,,,,,,10,0,,,,,,,"10402180,1",shop_lock_104004,"1006400,1",1288,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6040304,头像·异邦波斯菊（兔兔哭哭）,60403,大波斯菊活动商店,,50,,,,,,10,0,,,,,,,"10402050,1",shop_lock_104001,"4020009,1",300,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6040305,小钻石,60403,大波斯菊活动商店,,49,,,,,,10,0,,,,,,,"10402050,1",shop_lock_104001,"1000002,100",180,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6040306,小钻石,60403,大波斯菊活动商店,,48,,,,,,10,0,,,,,,,"10402140,1",shop_lock_104003,"1000002,200",500,,,,,,,,,,,2,0,1,,1000,100,,,,,,1,,0,0,
6040307,小钻石,60403,大波斯菊活动商店,,47,,,,,,10,0,,,,,,,"10402180,1",shop_lock_104004,"1000002,300",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6040308,和光同尘,60403,大波斯菊活动商店,,46,,,,,,10,0,,,,,,,,,"1031068,1",500,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6040309,福音经验巨大,60403,大波斯菊活动商店,,45,,,,,,10,0,,,,,,,,,"1006508,1",40,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6040310,福音经验大,60403,大波斯菊活动商店,,44,,,,,,10,0,,,,,,,,,"1006507,1",12,,,,,,,,,,,150,0,1,,1000,100,,,,,,1,,0,0,
6040311,福音经验中,60403,大波斯菊活动商店,,43,,,,,,10,0,,,,,,,,,"1006506,2",8,,,,,,,,,,,200,0,1,,1000,100,,,,,,1,,0,0,
6040312,福音经验小,60403,大波斯菊活动商店,,42,,,,,,10,0,,,,,,,,,"1006505,5",6,,,,,,,,,,,300,0,1,,1000,100,,,,,,1,,0,0,
6040313,金币,60403,大波斯菊活动商店,,41,,,,,,10,0,,,,,,,,,"1000003,5000",20,,,,,,,,,,,150,0,1,,1000,100,,,,,,1,,0,0,
6040314,技能材料3,60403,大波斯菊活动商店,,40,,,,,,10,0,,,,,,,,,"1006403,1",20,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
6040315,技能材料2,60403,大波斯菊活动商店,,39,,,,,,10,0,,,,,,,,,"1006402,1",10,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
6040316,技能材料1,60403,大波斯菊活动商店,,38,,,,,,10,0,,,,,,,,,"1006401,1",4,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6040317,好感自选高,60403,大波斯菊活动商店,,37,,,,,,10,0,,,,,,,,,"1002121,1",15,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6040318,好感自选中,60403,大波斯菊活动商店,,36,,,,,,10,0,,,,,,,,,"1002122,1",6,,,,,,,,,,,30,0,1,,1000,100,,,,,,1,,0,0,
6040319,传道突破道具高,60403,大波斯菊活动商店,,35,,,,,,10,0,,,,,,,,,"1006117,1",30,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6040320,传道突破道具中,60403,大波斯菊活动商店,,34,,,,,,10,0,,,,,,,,,"1006110,1",20,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6040321,传道突破道具低,60403,大波斯菊活动商店,,33,,,,,,10,0,,,,,,,,,"1006103,1",10,,,,,,,,,,,25,0,1,,1000,100,,,,,,1,,0,0,
6040322,福音经验小,60403,大波斯菊活动商店,,32,,,,,,10,0,,,,,,,,,"1006505,1",3,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
6040323,魂石,60403,大波斯菊活动商店,,50,,,,,,10,0,,,,,,,,,"1006240,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6040324,晶精,60403,大波斯菊活动商店,,50,,,,,,10,0,,,,,,,,,"1006241,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6040325,幽幻蛛晶(皮肤代币),60403,大波斯菊活动商店,,47,,,,,,10,0,,,,,,,,,"1001037,40",100,,,,,,,,,,,6,0,1,,1000,100,,,,,,1,,0,0,
6040326,遥控骰子,60403,大波斯菊活动商店,,89,,,,,,10,0,,,,,,,,,"1001012,1",300,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6030301,单抽券,60303,昔莱活动商店,,99,,,,,,10,0,,,,,,,"10301200,1",shop_lock_103001,"1001001,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6030302,臻痕之页(昔莱UP池抽卡券),60303,昔莱活动商店,,98,,,,,,10,0,,,,,,,"10301250,1",shop_lock_103002,"1001108,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6030303,特殊技能材料,60303,昔莱活动商店,,100,,,,,,10,0,,,,,,,"10301300,1",shop_lock_103003,"1006400,1",1288,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6030304,头像·昔莱,60303,昔莱活动商店,,50,,,,,,10,0,,,,,,,"10301300,1",shop_lock_103003,"4020007,1",300,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6030305,小钻石,60303,昔莱活动商店,,49,,,,,,10,0,,,,,,,"10301200,1",shop_lock_103001,"1000002,100",180,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6030306,小钻石,60303,昔莱活动商店,,48,,,,,,10,0,,,,,,,"10301250,1",shop_lock_103002,"1000002,200",500,,,,,,,,,,,2,0,1,,1000,100,,,,,,1,,0,0,
6030307,小钻石,60303,昔莱活动商店,,47,,,,,,10,0,,,,,,,"10301300,1",shop_lock_103003,"1000002,300",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6030309,福音经验巨大,60303,昔莱活动商店,,45,,,,,,10,0,,,,,,,,,"1006508,1",40,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6030310,福音经验大,60303,昔莱活动商店,,44,,,,,,10,0,,,,,,,,,"1006507,1",12,,,,,,,,,,,150,0,1,,1000,100,,,,,,1,,0,0,
6030311,福音经验中,60303,昔莱活动商店,,43,,,,,,10,0,,,,,,,,,"1006506,2",8,,,,,,,,,,,200,0,1,,1000,100,,,,,,1,,0,0,
6030312,福音经验小,60303,昔莱活动商店,,42,,,,,,10,0,,,,,,,,,"1006505,5",6,,,,,,,,,,,300,0,1,,1000,100,,,,,,1,,0,0,
6030313,金币,60303,昔莱活动商店,,41,,,,,,10,0,,,,,,,,,"1000003,5000",20,,,,,,,,,,,150,0,1,,1000,100,,,,,,1,,0,0,
6030314,技能材料3,60303,昔莱活动商店,,40,,,,,,10,0,,,,,,,,,"1006403,1",20,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
6030315,技能材料2,60303,昔莱活动商店,,39,,,,,,10,0,,,,,,,,,"1006402,1",10,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
6030316,技能材料1,60303,昔莱活动商店,,38,,,,,,10,0,,,,,,,,,"1006401,1",4,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6030317,好感自选高,60303,昔莱活动商店,,37,,,,,,10,0,,,,,,,,,"1002121,1",15,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6030318,好感自选中,60303,昔莱活动商店,,36,,,,,,10,0,,,,,,,,,"1002122,1",6,,,,,,,,,,,30,0,1,,1000,100,,,,,,1,,0,0,
6030319,受难突破道具高,60303,昔莱活动商店,,35,,,,,,10,0,,,,,,,,,"1006120,1",30,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6030320,受难突破道具中,60303,昔莱活动商店,,34,,,,,,10,0,,,,,,,,,"1006113,1",20,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6030321,受难突破道具低,60303,昔莱活动商店,,33,,,,,,10,0,,,,,,,,,"1006106,1",10,,,,,,,,,,,25,0,1,,1000,100,,,,,,1,,0,0,
6030322,福音经验小,60303,昔莱活动商店,,32,,,,,,10,0,,,,,,,,,"1006505,1",3,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
6030323,魂石,60303,昔莱活动商店,,50,,,,,,10,0,,,,,,,,,"1006240,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6030324,晶精,60303,昔莱活动商店,,50,,,,,,10,0,,,,,,,,,"1006241,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6030325,琳文石,60303,昔莱活动商店,,50,,,,,,10,0,,,,,,,,,"1006222,10",120,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6030326,清醒梦(昔莱活动-剧情解锁1),60303,昔莱活动商店,,46,,,,,,10,0,,,,,,,,,"1015001,1",10,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6030327,追忆者(昔莱活动-剧情解锁2),60303,昔莱活动商店,,46,,,,,,10,0,,,,,,,,,"1015002,1",10,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6030328,水塘花(昔莱活动-剧情解锁3),60303,昔莱活动商店,,46,,,,,,10,0,,,,,,,,,"1015003,1",10,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6030329,夜柳(昔莱活动-剧情解锁4),60303,昔莱活动商店,,46,,,,,,10,0,,,,,,,,,"1015004,1",10,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6030330,烛泪(昔莱活动-剧情解锁5),60303,昔莱活动商店,,46,,,,,,10,0,,,,,,,,,"1015005,1",10,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6030331,幽幻蛛晶(皮肤代币),60303,昔莱活动商店,,47,,,,,,10,0,,,,,,,,,"1001037,40",100,,,,,,,,,,,6,0,1,,1000,100,,,,,,1,,0,0,
6030332,遥控骰子,60303,昔莱活动商店,,47,,,,,,10,0,,,,,,,,,"1001012,1",300,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
41501,自选魔物魂屑(魔物蛋),415,魔物列阵商店,,99,,,,,,10,0,,,,,,,,,"1002201,1",300,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
41502,随机魔物魂屑(魔物蛋),415,魔物列阵商店,,98,,,,,,10,0,,,,,,,,,"1002200,1",150,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
41503,高级洗炼磨县(资质洗练),415,魔物列阵商店,,97,,,,,,10,0,,,,,,,,,"1006703,1",150,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
41504,中级洗炼磨具(资质洗练),415,魔物列阵商店,,96,,,,,,10,0,,,,,,,,,"1006702,1",75,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
41505,初级洗炼磨具(资质洗练),415,魔物列阵商店,,95,,,,,,10,0,,,,,,,,,"1006701,1",50,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
41506,魔化硼砂(特性洗练),415,魔物列阵商店,,94,,,,,,10,0,,,,,,,,,"1014001,1",50,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
41507,异变之匣（魔物技能箱）,415,魔物列阵商店,,93,,,,,,10,0,,,,,,,,,"2000997,1",300,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
41508,异彩异变之匣（魔物技能箱）,415,魔物列阵商店,,92,,,,,,10,0,,,,,,,,,"2000998,1",1000,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6050301,单抽券,60503,奈奥米活动商店,,99,,,,,,10,0,,,,,,,"10502010,1",shop_lock_105001,"1001001,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6050302,臻痕之页(奈奥米UP池抽卡券),60503,奈奥米活动商店,,98,,,,,,10,0,,,,,,,"10502050,1",shop_lock_105002,"1001109,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6050303,特殊技能材料,60503,奈奥米活动商店,,100,,,,,,10,0,,,,,,,"10502100,1",shop_lock_105003,"1006400,1",1288,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6050304,头像·奈奥米（专业精神）,60503,奈奥米活动商店,,50,,,,,,10,0,,,,,,,"10502010,1",shop_lock_105001,"4020011,1",300,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6050305,小钻石,60503,奈奥米活动商店,,49,,,,,,10,0,,,,,,,"10502010,1",shop_lock_105001,"1000002,100",180,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6050306,小钻石,60503,奈奥米活动商店,,48,,,,,,10,0,,,,,,,"10502050,1",shop_lock_105002,"1000002,200",500,,,,,,,,,,,2,0,1,,1000,100,,,,,,1,,0,0,
6050307,小钻石,60503,奈奥米活动商店,,47,,,,,,10,0,,,,,,,"10502100,1",shop_lock_105003,"1000002,300",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6050308,福音经验巨大,60503,奈奥米活动商店,,45,,,,,,10,0,,,,,,,,,"1006508,1",40,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6050309,福音经验大,60503,奈奥米活动商店,,44,,,,,,10,0,,,,,,,,,"1006507,1",12,,,,,,,,,,,150,0,1,,1000,100,,,,,,1,,0,0,
6050310,福音经验中,60503,奈奥米活动商店,,43,,,,,,10,0,,,,,,,,,"1006506,2",8,,,,,,,,,,,200,0,1,,1000,100,,,,,,1,,0,0,
6050311,福音经验小,60503,奈奥米活动商店,,42,,,,,,10,0,,,,,,,,,"1006505,5",6,,,,,,,,,,,300,0,1,,1000,100,,,,,,1,,0,0,
6050312,金币,60503,奈奥米活动商店,,41,,,,,,10,0,,,,,,,,,"1000003,5000",20,,,,,,,,,,,150,0,1,,1000,100,,,,,,1,,0,0,
6050313,技能材料3,60503,奈奥米活动商店,,40,,,,,,10,0,,,,,,,,,"1006403,1",20,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
6050314,技能材料2,60503,奈奥米活动商店,,39,,,,,,10,0,,,,,,,,,"1006402,1",10,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
6050315,技能材料1,60503,奈奥米活动商店,,38,,,,,,10,0,,,,,,,,,"1006401,1",4,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6050316,好感自选高,60503,奈奥米活动商店,,37,,,,,,10,0,,,,,,,,,"1002121,1",15,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6050317,好感自选中,60503,奈奥米活动商店,,36,,,,,,10,0,,,,,,,,,"1002122,1",6,,,,,,,,,,,30,0,1,,1000,100,,,,,,1,,0,0,
6050318,人子突破道具高,60503,奈奥米活动商店,,35,,,,,,10,0,,,,,,,,,"1006121,1",30,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6050319,人子突破道具中,60503,奈奥米活动商店,,34,,,,,,10,0,,,,,,,,,"1006114,1",20,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6050320,人子突破道具低,60503,奈奥米活动商店,,33,,,,,,10,0,,,,,,,,,"1006107,1",10,,,,,,,,,,,25,0,1,,1000,100,,,,,,1,,0,0,
6050321,福音经验小,60503,奈奥米活动商店,,1,,,,,,10,0,,,,,,,,,"1006505,1",3,,,,,,,,,,,,0,1,,1000,100,,,,,,1,,0,0,
6050322,魂石,60503,奈奥米活动商店,,93,,,,,,10,0,,,,,,,,,"1006240,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6050323,晶精,60503,奈奥米活动商店,,92,,,,,,10,0,,,,,,,,,"1006241,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6050324,琳文石,60503,奈奥米活动商店,,91,,,,,,10,0,,,,,,,,,"1006222,10",120,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6050325,幽幻蛛晶(皮肤代币),60503,奈奥米活动商店,,90,,,,,,10,0,,,,,,,,,"1001037,40",100,,,,,,,,,,,6,0,1,,1000,100,,,,,,1,,0,0,
6050326,遥控骰子,60503,奈奥米活动商店,,89,,,,,,10,0,,,,,,,,,"1001012,1",60,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
6050327,专武经验大,60503,奈奥米活动商店,,32,,,,,,10,0,,,,,,,,,"1006252,1",5,,,,,,,,,,,100,0,1,,1000,100,,,,,,1,,0,0,
6050328,专武经验中,60503,奈奥米活动商店,,31,,,,,,10,0,,,,,,,,,"1006251,1",10,,,,,,,,,,,80,0,1,,1000,100,,,,,,1,,0,0,
6050329,专武经验小,60503,奈奥米活动商店,,30,,,,,,10,0,,,,,,,,,"1006250,1",15,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6050330,和光同尘,60503,奈奥米活动商店,,46,,,,,,10,0,,,,,,,,,"1031069,1",500,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6200301,单抽券,62003,爱尔维拉活动商店,,99,,,,,,10,0,,,,,,,,,"1001001,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6200302,专武单抽券,62003,爱尔维拉活动商店,,98,,,,,,10,0,,,,,,,,,"1001052,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6200303,特殊技能材料,62003,爱尔维拉活动商店,,100,,,,,,10,0,,,,,,,,,"1006400,1",1288,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6200304,爱尔维拉q版头像,62003,爱尔维拉活动商店,,80,,,,,,10,0,,,,,,,,,"4020046,1",300,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6200305,小钻石,62003,爱尔维拉活动商店,,79,,,,,,10,0,,,,,,,,,"1000002,100",180,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6200306,小钻石,62003,爱尔维拉活动商店,,78,,,,,,10,0,,,,,,,,,"1000002,200",500,,,,,,,,,,,2,0,1,,1000,100,,,,,,1,,0,0,
6200307,小钻石,62003,爱尔维拉活动商店,,77,,,,,,10,0,,,,,,,,,"1000002,300",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6200308,福音经验巨大,62003,爱尔维拉活动商店,,20,,,,,,10,0,,,,,,,,,"1006508,1",40,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6200309,福音经验大,62003,爱尔维拉活动商店,,19,,,,,,10,0,,,,,,,,,"1006507,1",12,,,,,,,,,,,150,0,1,,1000,100,,,,,,1,,0,0,
6200310,福音经验中,62003,爱尔维拉活动商店,,18,,,,,,10,0,,,,,,,,,"1006506,2",8,,,,,,,,,,,200,0,1,,1000,100,,,,,,1,,0,0,
6200311,福音经验小,62003,爱尔维拉活动商店,,17,,,,,,10,0,,,,,,,,,"1006505,5",6,,,,,,,,,,,300,0,1,,1000,100,,,,,,1,,0,0,
6200312,金币,62003,爱尔维拉活动商店,,16,,,,,,10,0,,,,,,,,,"1000003,5000",20,,,,,,,,,,,150,0,1,,1000,100,,,,,,1,,0,0,
6200313,技能材料3,62003,爱尔维拉活动商店,,15,,,,,,10,0,,,,,,,,,"1006403,1",20,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
6200314,技能材料2,62003,爱尔维拉活动商店,,14,,,,,,10,0,,,,,,,,,"1006402,1",10,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
6200315,技能材料1,62003,爱尔维拉活动商店,,13,,,,,,10,0,,,,,,,,,"1006401,1",4,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6200316,好感自选高,62003,爱尔维拉活动商店,,12,,,,,,10,0,,,,,,,,,"1002121,1",15,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6200317,好感自选中,62003,爱尔维拉活动商店,,11,,,,,,10,0,,,,,,,,,"1002122,1",6,,,,,,,,,,,30,0,1,,1000,100,,,,,,1,,0,0,
6200318,受难突破道具高,62003,爱尔维拉活动商店,,10,,,,,,10,0,,,,,,,,,"1006120,1",30,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6200319,受难突破道具中,62003,爱尔维拉活动商店,,9,,,,,,10,0,,,,,,,,,"1006113,1",20,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6200320,受难突破道具低,62003,爱尔维拉活动商店,,8,,,,,,10,0,,,,,,,,,"1006106,1",10,,,,,,,,,,,25,0,1,,1000,100,,,,,,1,,0,0,
6200321,福音经验小,62003,爱尔维拉活动商店,,1,,,,,,10,0,,,,,,,,,"1006505,1",3,,,,,,,,,,,,0,1,,1000,100,,,,,,1,,0,0,
6200322,魂石,62003,爱尔维拉活动商店,,50,,,,,,10,0,,,,,,,,,"1006240,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6200323,晶精,62003,爱尔维拉活动商店,,49,,,,,,10,0,,,,,,,,,"1006241,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6200324,琳文石,62003,爱尔维拉活动商店,,48,,,,,,10,0,,,,,,,,,"1006222,10",120,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6200325,幽幻蛛晶-皮肤代币,62003,爱尔维拉活动商店,,47,,,,,,10,0,,,,,,,,,"1001037,40",100,,,,,,,,,,,6,0,1,,1000,100,,,,,,1,,0,0,
6200326,遥控骰子,62003,爱尔维拉活动商店,,46,,,,,,10,0,,,,,,,,,"1001012,1",60,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
4150001,本勒,416,神谕司商店,,1,,,,,,10,,,,,,,,,,"1000003,3000",10000,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
4150002,福音经验小,416,神谕司商店,,2,,,,,,10,,,,,,,,,,"1006505,1",2000,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
4150003,专武经验小,416,神谕司商店,,3,,,,,,10,,,,,,,,,,"1006250,1",3000,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
4150004,体力药水中,416,神谕司商店,,4,,,,,,10,,,,,,,,,,"1001024,1",30000,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
4150005,好感度随机低,416,神谕司商店,,5,,,,,,10,,,,,,,,,,"1002133,1",8000,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
4150006,好感度随机中,416,神谕司商店,,6,,,,,,10,,,,,,,,,,"1002134,1",16000,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
4150007,好感度随机高,416,神谕司商店,,7,,,,,,10,,,,,,,,,,"1002135,1",30000,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
1,充值6,101,,0,1,gift_name_1,0,,,0,1,,,,,,0,0,,,"1000001,60",99,99,com.mirreneu.60crystals,com.mirreneu.60crystals,com.crunchyroll.crg.mirren.c60,com.crunchyroll.crg.mirren.c60,com.mirrenios.60crystals,com.mirrenand.60crystals,,,,0,,1,0,1000,100,1,gift_1136502,gift_des_1,,1,,"1000001,60",99,0,
2,充值30,101,,0,2,gift_name_2,0,,,0,1,,,,,,0,0,,,"1000001,300",499,499,com.mirreneu.300crystals,com.mirreneu.300crystals,com.crunchyroll.crg.mirren.c300,com.crunchyroll.crg.mirren.c300,com.mirrenios.300crystals,com.mirrenand.300crystals,,,,0,,1,0,1000,100,1,gift_1136503,gift_des_2,,1,,"1000001,300",499,0,
3,充值98,101,,0,3,gift_name_3,0,,,0,1,,,,,,0,0,,,"1000001,980",1499,1499,com.mirreneu.980crystals,com.mirreneu.980crystals,com.crunchyroll.crg.mirren.c980,com.crunchyroll.crg.mirren.c980,com.mirrenios.980crystals,com.mirrenand.980crystals,,,,0,,1,0,1000,100,1,gift_1136504,gift_des_3,,1,,"1000001,980",1499,0,
4,充值198,101,,0,4,gift_name_4,0,,,0,1,,,,,,0,0,,,"1000001,1980",2999,2999,com.mirreneu.1980crystals,com.mirreneu.1980crystals,com.crunchyroll.crg.mirren.c1980,com.crunchyroll.crg.mirren.c1980,com.mirrenios.1980crystals,com.mirrenand.1980crystals,,,,0,,1,0,1000,100,1,gift_1136505,gift_des_4,,1,,"1000001,1980",2999,0,
5,充值328,101,,0,5,gift_name_5,0,,,0,1,,,,,,0,0,,,"1000001,3280",4999,4999,com.mirreneu.3280crystals,com.mirreneu.3280crystals,com.crunchyroll.crg.mirren.c3280,com.crunchyroll.crg.mirren.c3280,com.mirrenios.3280crystals,com.mirrenand.3280crystals,,,,0,,1,0,1000,100,1,gift_1136506,gift_des_5,,1,,"1000001,3280",4999,0,
6,充值648,101,,0,6,gift_name_6,0,,,0,1,,,,,,0,0,,,"1000001,6480",9999,9999,com.mirreneu.6480crystals,com.mirreneu.6480crystals,com.crunchyroll.crg.mirren.c6480,com.crunchyroll.crg.mirren.c6480,com.mirrenios.6480crystals,com.mirrenand.6480crystals,,,,0,,1,0,1000,100,1,gift_1136506,gift_des_6,,1,,"1000001,6480",9999,0,
101,充值6,101,,0,1,gift_name_1,0,,,0,2,,,,,,0,0,,,"1000001,60;1000002,60",99,99,com.mirreneu.60crystals,com.mirreneu.60crystals,com.crunchyroll.crg.mirren.c60,com.crunchyroll.crg.mirren.c60,com.mirrenios.60crystals,com.mirrenand.60crystals,,,,1,,1,0,1000,100,1,gift_1136502,gift_des_101,,1,,"1000001,60;1000002,60",99,0,
102,充值30,101,,0,2,gift_name_2,0,,,0,2,,,,,,0,0,,,"1000001,300;1000002,300",499,499,com.mirreneu.300crystals,com.mirreneu.300crystals,com.crunchyroll.crg.mirren.c300,com.crunchyroll.crg.mirren.c300,com.mirrenios.300crystals,com.mirrenand.300crystals,,,,1,,1,0,1000,100,1,gift_1136503,gift_des_102,,1,,"1000001,300;1000002,300",499,0,
103,充值98,101,,0,3,gift_name_3,0,,,0,2,,,,,,0,0,,,"1000001,980;1000002,980",1499,1499,com.mirreneu.980crystals,com.mirreneu.980crystals,com.crunchyroll.crg.mirren.c980,com.crunchyroll.crg.mirren.c980,com.mirrenios.980crystals,com.mirrenand.980crystals,,,,1,,1,0,1000,100,1,gift_1136504,gift_des_103,,1,,"1000001,980;1000002,980",1499,0,
104,充值198,101,,0,4,gift_name_4,0,,,0,2,,,,,,0,0,,,"1000001,1980;1000002,1980",2999,2999,com.mirreneu.1980crystals,com.mirreneu.1980crystals,com.crunchyroll.crg.mirren.c1980,com.crunchyroll.crg.mirren.c1980,com.mirrenios.1980crystals,com.mirrenand.1980crystals,,,,1,,1,0,1000,100,1,gift_1136505,gift_des_104,,1,,"1000001,1980;1000002,1980",2999,0,
