id	group	storyId	unlockProp	unlockPropNum	unlockStory	rewardId	rewardNum	firstStory	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	chapter	chapter_zh_TW	chapter_en_UK	chapter_ja_JP	chapter_ko_KR	chapter_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
708	7	3017080	9000065	10500	707	9000065	550		1	第七话	第七話	Part 7	第七話	제7화	ตอนที่ 7	「做客」	「做客」	Visitors	「訪問」	「손님」	"ไปเยี่ยมเยือน"	你不甚踏入菲尼克斯的陷阱，被软禁于她的房间。菲尼克斯想要得到你，同样也想利用识对你的在意，引她自愿奉上双眼……	你不甚踏入費尼克斯的陷阱，被軟禁於她的房間。費尼克斯想要得到你，同樣也想利用識對你的在意，引她自願奉上雙眼……	Unknowingly, you fell into Phoenix's trap and were confined in her room. She planned to use you as bait to lure Shiki into giving up her eyes.	あなたはうっかりフェネクスの罠にはまり、彼女の部屋に軟禁された。フェネクスはあなたを手に入れると同時に、識のあなたへの気持ちを利用して彼女に両目を差し出させたいと思っている……	당신은 피닉크스의 함정에 빠져 그녀의 방에 갇히게 된다. 피닉크스는 당신을 얻고 싶어 했고, 동시에 그녀에게 관심을 가지도록 이용하려 했다.	คุณ​เผลอ​ตกหลุมพราง​ของ​ฟีนิกซ์​ และ​ถูก​กักตัว​ไว้​ใน​ห้อง​ของ​เธอ​ เธอ​ปรารถนา​จะ​ครอบครอง​คุณ​ และ​ใช้​คุณ​เป็น​เหยื่อ​ล่อ​ เพื่อให้​เธอ​ยอม​สละ​ดวงตา​อาคม​ด้วย​ความเต็มใจ​...​
709	7	3017090	9000065	12000	708	9000065	600		1	第八话	第八話	Part 8	第八話	제8화	บทที่ 8	你的眼瞳	你的眼瞳	Your Eyes	あなたの瞳	너의 눈동자	ดวงตาของเธอ	识、莲、千术几人及时赶到。众人巧妙利用菲尼克斯对「美」的偏执，用通灵之眼不完美的部分将她…恶心走了？	識、蓮、千術幾人及時趕到。眾人巧妙利用費尼克斯對「美」的偏執，用通靈之眼不完美的部分將她…噁心走了？	Just in time, Shiki, Ren, Trixie, and others arrived. They cleverly used the imperfections in Shiki's eyes to turn Phoenix's "beauty" obsession against her.	識、蓮、千術たちがタイミングよく駆けつけた。みんなはフェネクスの「美」への執念を巧みに利用して、通霊の眼を使って、不完全な部分を彼女に見せて追い払った？	시키, 렌, 트릭시는 제때 도착했다. 피닉크스가 「아름다움」에 집착을 가지고 있는 점을 이용해, 령의 눈으로 그녀의 불완전한 부분을 드러내어.. 그녀를 역겨워하게 만들었는데?	ชิ​กิ​ เร็น​ และ​ ท​ริก​ซี่​ มาถึง​ได้​ทันเวลา​ พวก​เธอ​ใช้​ความ​หลงใหล​ใน​ '​ความงาม​'​ ของ​ ฟีนิกซ์​ ให้​เป็นประโยชน์​ โดย​อาศัย​ ข้อบกพร่อง​ของ​ดวงตา​อาคม​ ทำให้​เธอ​...​ ถอย​หนี​ไป​ด้วย​ความ​ขยะแขยง​?​
710	7	3017100	9000065	13500	709	9000065	650		1	第九话	第九話	Part 9	第九話	제9화	บทที่ 9	浪漫冬日	浪漫冬日	Romantic Winter	ロマンチックな冬	낭만적인 겨울날	ฤดูหนาวแสนโรแมนติก	事情告一段落，千术返回离岛继续调查局势混乱的原因。识和莲则与你一同在冰雪节庆典拍摄假扮情侣的照片用于应付莲的爷爷。只不过经过这次意外，她们对你的态度似乎变得异常珍重……	事情告一段落，千術返回離島繼續調查局勢混亂的原因。識和蓮則與你一同在冰雪節慶典拍攝假扮情侶的照片用於應付蓮的爺爺。只不過經過這次意外，她們對你的態度似乎變得異常珍重……	With the case resolved, Trixie went back to Castaway Island. Shiki posed as a couple with you and Ren at the Snow Festival for Ren's grandfather.	事態が収束し、千術は情勢が混乱した原因を引き続き調査しに離島に戻った。識と蓮はあなたと一緒に蓮のおじいさんを誤魔化すため、雪まつり祭典のカップルを装った写真を撮影することにした。今回の一件のおかげで、彼女たちのあなたへの態度は大きく変わった……	사건은 일단 일단락되었고, 트릭시는 케스터웨이로 돌아가 원인을 계속 조사하기로 했다. 시키와 렌은 당신과 함께 눈꽃축제에서 커플처럼 사진을 찍고 렌의 할아버지에게 대처하려 했다. 그러나 이번 사건을 계기로 그녀들은 당신에게 더욱 특별한 모습을 보이는 것 같았는데..	เรื่องราว​คลี่คลาย​ลง​ท​ริก​ซี่​เดินทาง​กลับ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ เพื่อ​ตรวจสอบ​สาเหตุ​ของ​ความวุ่นวาย​ต่อไป​ ส่วน​ ชิ​กิ​ และ​ เร็น​ อยู่​กับ​คุณ​ที่​เทศกาล​หิมะ​ ถ่ายภาพ​คู่รัก​ปลอม​ๆ​ เพื่อ​หลอก​ คุณปู่​ของ​เร็น​ เพียงแต่ว่า​...​ หลังจาก​เหตุการณ์​ครั้งนี้​ ท่าที​ของ​พวก​เธอ​ต่อ​คุณ​ ดูเหมือน​จะ​เปลี่ยนไป​...​
711	7	3017110	9000065	15000	710	9000065	700		1	第十话	第十話	Part 10	第十話	제10화	บทที่ 10	初雪降临	初雪降臨	First Snow Falls	初雪が降る	첫눈이 내리는 날	หิมะแรกมาเยือน	约定之日到来，你带着小白和千术赴约来到莲出资在凛北区建造的温泉山庄，于氤氲水汽中静待跨年的钟声……	約定之日到來，你帶著小白和千術赴約來到蓮出資在凜北區建造的溫泉山莊，於氤氳水汽中靜待跨年的鐘聲……	The day arrived, and you brought Shiro and Trixie to Ren's funded hot spring in Boreala, waiting for the New Year's bell in the misty vapor.	約束の日が来て、あなたはシロと千術を連れて蓮が出資した凛北区にある温泉山荘に行き、湯気に包まれる中で年越しの鐘を待っていた……	약속의 날이 다가왔고, 당신은 트릭시와 함께 렌이 출자한 노스 타운에 건설한 온천 산장으로 이동했다. 모락모락 가득채워진 김 속에서 당신은 새해를 맞이하는 종소리를 조용히 기다린다..	เมื่อ​ถึง​วันที่​นัดหมาย​ คุณ​พา​ชิ​โระ​และ​ท​ริก​ซี่​ไป​ยัง​รีสอร์ต​น้ำพุ​ร้อนที่​เร็น​เป็น​ผู้ลงทุน​สร้าง​ขึ้น​ใน​เขต​โบ​เรีย​ร่า​ ท่ามกลาง​ไออุ่น​ของ​บ่อน้ำพุร้อน​ พวกคุณ​เฝ้ารอ​เสียง​ระฆัง​ข้าม​ปี​ที่จะ​ดัง​ขึ้น​...​
801	8	3019000	9000065	0		9000074	200	1	1	漫长的情人节	漫長的情人節	A Long Valentine's Day	ロングバレンタインデー	로맨틱 밸런타인	วันวาเลนไทน์อันยาวนาน	漫长的情人节	漫長的情人節	A Long Valentine's Day	ロングバレンタインデー	로맨틱 밸런타인	วันวาเลนไทน์อันยาวนาน	飞舞的花雨、迷雾中的倩影……节日前夜的梦境究竟预示着什么？	飛舞的花雨、迷霧中的倩影……節日前夜的夢境究竟預示著什麼？	Fluttering petals and silhouettes shrouded in mist... What secrets might the dreams of the festival's eve hold?	舞い散る花の雨、霧に浮かぶ美しい影……祝日前夜の夢はいったい何を予告しているのだろうか？	흩날리는 꽃비, 안개 속에서 보이는 아련한 그림자... 축제 전날 밤의 꿈이 과연 무엇을 예고하는 걸까?	ดอกไม้​ที่​ลอยละล่อง​ ร่าง​เงา​งดงาม​ใน​หมอก​หนา​...​ ความฝัน​ใน​คืน​ก่อน​วัน​เทศกาล​นั้น​ทำนาย​อะไร​ไว้​กัน​แน่​นะ​?​
802	8	3019010	9000065	750	801	9000074	250		1	艾可	艾可	Echo	アイコ	에코	เอคโค	艾可	艾可	Echo	アイコ	에코	เอคโค	商业街巡逻期间，遇到了正在摸鱼打游戏的艾可。她似乎为了头奖奖品正在全力通关……	商業街巡邏期間，遇到了正在摸魚打遊戲的艾可。她似乎為了頭獎獎品正在全力通關……	While patrolling Commercial Street, you found Echo engrossed in a game during her shift, determined to win the grand prize.	商店街をパトロール中、サボってゲームをしているアイコに出会った。	상점가를 순찰하던 중, 땡땡이치고 게임을 하는 에코를 만났다. 에코는 1등 상품을 얻으려고 열심히 게임을 하는 것 같은데…	ระหว่าง​การ​ลาดตระเวน​ใน​ย่านการค้า​ พบ​กับ​เอ​ค​โค​ที่​กำลัง​เล่น​เกม​ในขณะที่​ทำงาน​อยู่​ เธอ​เหมือน​จะ​กำลัง​พยายาม​ทำคะแนน​เพื่อ​ชิง​รางวัล​ใหญ่​...​
803	8	3019020	9000065	1500	802	9000074	300		1	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	巡逻间隙回到餐厅，注意到特莉丝独自坐在餐厅一角，似乎正在思考着什么……	巡邏間隙回到餐廳，注意到特莉絲獨自坐在餐廳一角，似乎正在思考著什麼……	After taking a break from your patrol, you returned to the cafe and spotted Triss sitting alone in a corner, deep in thought.	パトロールの合間にレストランに戻ると、トリスがレストランの隅に一人で座って、何かを考えているようだった……	순찰 중 잠시 레스토랑에 돌아와 보니, 트리스가 레스토랑 한편 구석에 앉아 있었다. 아무래도 뭔가 곰곰이 생각하는 것 같은데…	ระหว่าง​การ​ลาดตระเวน​ก็ได้​กลับมา​ที่​ร้านอาหาร​ สังเกตเห็น​ท​ริ​ส​นั่ง​อยู่​คนเดียว​ที่​มุม​หนึ่ง​ของ​ร้านอาหาร​ ดูเหมือน​กำลัง​คิด​อะไร​บางอย่าง​อยู่​...​
804	8	3019030	9000065	2250	803	9000074	350		1	小白	小白	Shiro	シロ	화이트	ชิโระ	小白	小白	Shiro	シロ	화이트	ชิโระ	情人节的到来，让贝克猫餐厅的餐品销量瞬间翻了三倍。库存告急，和小白一起外出采购食材……	情人節的到來，讓貝克貓餐廳的餐品銷量瞬間翻了三倍。庫存告急，和小白一起外出採購食材……	Valentine's Day sent the sales at Baker's Cafe skyrocketing. With supplies running low, you teamed up with Shiro to restock on ingredients.	バレンタインデーのおかげでレストランの売上は三倍に達したが、在庫が不足のため、シロと食材の仕入れに出かける……	밸런타인데이가 다가오면서 베이커캣 레스토랑의 메뉴 판매량이 순식간에 3배로 증가했다. 재고가 부족해져서 화이트와 함께 식재료를 사러 외출했는데...	การ​มาถึง​ของ​วัน​วาเลนไทน์​ทำให้​ยอดขาย​อาหาร​ใน​เบเกอร์​ คาเฟ่​เพิ่มขึ้น​สาม​เท่า​ในทันที​ สต๊อก​สินค้า​ใกล้​จะ​หมด​แล้ว​ จึง​ต้อง​ออก​ไป​ซื้อ​ของ​กับ​ชิ​โระ​...​
805	8	3019040	9000065	3000	804	9000074	350		1	非天	非天	Asura	アスラ	아수라	อาสึระ	非天	非天	Asura	アスラ	아수라	อาสึระ	和非天一起便装在商业街巡逻，一位年轻女性看到非天的衣服眼前一亮……	和非天一起便裝在商業街巡邏，一位年輕女性看到非天的衣服眼前一亮……	While patrolling Commercial Street with Asura, a young woman noticed you, her eyes lighting up at Asura's outfit.	アスラと一緒に私服で商店街をパトロールしていると、ある若い女性がアスラの服を見て目を輝かせた……	아수라와 함께 사복으로 상점가를 순찰하는 도중 젊은 여성이 아수라의 옷을 보고 눈을 반짝거리며...	ออก​ไป​ลาดตระเวน​ใน​ย่านการค้า​กับ​อา​สึ​ระ​ใน​ชุดลำลอง​ มี​หญิงสาว​คน​หนึ่ง​พอ​เห็น​เสื้อผ้า​ของ​อา​สึ​ระ​แล้ว​ตา​ก็​เป็นประกาย​ขึ้น​มา​...​
806	8	3019050	9000065	3750	805	9000074	350		1	南弥生	南彌生	Minami	南 弥生	미나미	มินามิ	南弥生	南彌生	Minami	南 弥生	미나미	มินามิ	应约来到南弥生预约的餐厅附近。穿行在节日人群中，一时迷了路。这时，一只手臂轻柔地挽了过来……	應約來到南彌生預約的餐廳附近。穿行在節日人群中，一時迷了路。這時，一隻手臂輕柔地挽了過來……	You arrived at the restaurant Minami reserved, weaving through the bustling holiday crowd. Suddenly, an arm gently linked with yours.	南弥生の予約していたレストランの近くまで来た。道に迷ってしまったところ、誰かに優しく抱きつかれて……	미나미가 예약한 레스토랑 근처에 도착했다. 기념일 인파를 헤치며 가던 도중 순간 길을 잃고 말았다. 그때, 누군가가 부드럽게 팔짱을 껴오는데...	มายัง​ระ​แวก​ใกล้เคียง​กับ​ร้านอาหาร​ที่​มิ​นา​มิ​ทำการ​จอง​ไว้​ตามที่​นัดหมาย​ ขณะ​เดิน​ท่ามกลาง​ฝูงชน​ใน​วัน​เทศกาล​ ก็​พลัน​หลงทาง​ไป​ชั่วขณะ​ ใน​ตอนนั้น​เอง​ แขน​ข้าง​หนึ่ง​ก็​ค่อยๆ​ โอบ​เข้ามา​...​
807	8	3019060	9000065	4500	806	9000074	350		1	依莲娜	依蓮娜	Evelina	イブリーナ	에블리나	เอเวลินา	依莲娜	依蓮娜	Evelina	イブリーナ	에블리나	เอเวลินา	和依莲娜一起来到游乐园巡逻，一位卖花的老奶奶看到依莲娜的样子，很是喜欢，送上了一份小礼物……	和依蓮娜一起來到遊樂園巡邏，一位賣花的老奶奶看到依蓮娜的樣子，很是喜歡，送上了一份小禮物……	As you and Evelina patrolled the amusement park, an elderly flower seller admired her appearance and offered her a small gift.	イブリーナと遊園地をパトロールしていたところ、花売りのおばあさんがイブリーナのことをとても気に入ったようで……	에블리나와 놀이공원을 순찰하는 도중, 꽃을 파는 할머니가 에블리나를 보며 무척 좋아하며 작은 선물을 주었는데...	มา​ลาดตระเวน​พร้อมกับ​เอ​เว​ลิ​นา​ที่​สวนสนุก​ คุณยาย​ขาย​ดอกไม้​คน​หนึ่ง​เห็น​ท่าที​ของ​เอ​เว​ลิ​นา​ รู้สึก​ชอบใจ​ จึง​มอบ​ของขวัญ​เล็ก​ๆ​ ให้​แก่​เธอ​...​
808	8	3019070	9000065	5250	807	9000074	350		1	云灿	雲燦	Yuncan	雲燦	운찬	หยุนซาน	云灿	雲燦	Yuncan	雲燦	운찬	หยุนซาน	正在商业街巡逻，伴随着爽朗的笑声，云灿大大咧咧地出现在眼前，带来了两份礼物……	正在商業街巡邏，伴隨著爽朗的笑聲，雲燦大大咧咧地出現在眼前，帶來了兩份禮物……	During your patrol of Commercial Street, Yuncan appeared with a hearty laugh, bringing along two surprise gifts.	商店街をパトロールしていると、さわやかな笑い声とともに、雲燦が突然目の前に現れ、プレゼントを二つ持ってきた……	상점가를 순찰하던 도중, 명랑한 웃음소리와 함께 선물 두 개를 든 운찬이 호들갑을 떨며 나타났는데...	กำลัง​ลาดตระเวน​ที่​ถนน​การค้า​ พร้อมกับ​เสียงหัวเราะ​สดใส​ หยุ​น​ซาน​ก็​ปรากฏตัว​ออกมา​ด้วย​ท่าทาง​ที่​ยิ้มแย้ม​ พร้อม​ถือ​ของขวัญ​มา​ด้วย​อีก​สอง​ชิ้น​...​
809	8	3019080	9000065	6000	808	9000074	350		1	云沛	雲沛	Yunpei	雲沛	운비	หยุนเพ่ย	云沛	雲沛	Yunpei	雲沛	운비	หยุนเพ่ย	应云沛的邀请来到展览馆观赏情人节主题展。观展的过程中，云沛发现了一幅特殊的画作……	應雲沛的邀請來到展覽館觀賞情人節主題展。觀展的過程中，雲沛發現了一幅特殊的畫作……	At Yunpei's invitation, you visited the exhibition hall for a Valentine's Day show, where she spotted a unique painting that caught her eye.	雲沛のお誘いに乗って展覧館にバレンタインデーテーマ展を見に行った。鑑賞中、雲沛は特別な絵を発見した……	운비의 초대로 전시관에 와서 발렌타인데이 테마 전시를 구경하던 도중, 운비가 특별한 그림을 발견하는데...	ได้​รับเชิญ​จาก​หยุ​น​เพ่​ย​ให้​มา​ชม​งานนิทรรศการ​ธีม​วัน​วาเลนไทน์​ ใน​ระหว่าง​ที่​กำลัง​ชม​งาน​ หยุ​น​เพ่​ย​ก็ได้​พบ​กับ​ภาพวาด​สุด​พิเศษ​ภาพ​หนึ่ง​...​
810	8	3019090	9000065	6750	809	9000074	350		1	艾琳娜	艾琳娜	Erina	エリナ	에리나	เอรินา	艾琳娜	艾琳娜	Erina	エリナ	에리나	เอรินา	巡逻中途，被艾琳娜的舞台演出吸引驻足。精彩的演出落幕后，艾琳娜询问起你最喜欢她哪一首歌……	巡邏中途，被艾琳娜的舞台演出吸引駐足。精彩的演出落幕後，艾琳娜詢問起你最喜歡她哪一首歌……	While on patrol, you were captivated by Erina's stage performance. After the dazzling show, she asked you which of her songs you liked best.	パトロール途中、エリナの舞台に足を止められた。素晴らしいライブが終わった後、バックステージでエリナに会った……	순찰 도중 에리나의 공연에 이끌려 잠시 발걸음을 멈췄다. 멋진 공연이 끝난 후 에리나는 가장 마음에 든 노래가 무엇이지 묻는데...	ระหว่าง​การ​ลาดตระเวน​ คุณ​ถูก​การแสดง​บน​เวที​ของ​เอ​ริ​นา​ดึงดูด​ให้​หยุด​ดู​ เมื่อ​การแสดง​ที่​ยอดเยี่ยม​จบ​ลง​ เอ​ริ​นา​ถาม​ว่า​ คุณ​ชอบ​เพลง​ไหน​ของ​เธอ​ที่สุด​...​
811	8	3019100	9000065	7500	810	9000074	350		1	安雅	安雅	Anja	アンヤ	아냐	อันยา	安雅	安雅	Anja	アンヤ	아냐	อันยา	应邀来到餐厅赴约，与安雅共享晚餐时光。在美食与美景的陪伴之中，与安雅聊起了这一次的节日经历……	應邀來到餐廳赴約，與安雅共用晚餐時光。在美食與美景的陪伴之中，與安雅聊起了這一次的節日經歷……	You arrived at the restaurant for a dinner date with Anja. Over delicious food and stunning views, you shared stories about your holiday experiences.	レストランでアンヤと一緒に夕食をしながら、夜景を堪能した。アンヤとバレンタインの出来事について話した……	초대받은 레스토랑에 와서 아냐와 함께 저녁 시간을 즐겼다. 맛있는 음식과 멋진 배경 속에서 이번 밸런타인데이에 있었던 일에 대해 이야기를 나누는데...	ได้​รับเชิญ​มา​ที่​ร้านอาหาร​เพื่อ​พบ​กับ​อัน​ยา​ และ​ใช้​ช่วงเวลา​มื้อ​ค่ำ​ไป​ด้วยกัน​ ใน​บรรยากาศ​ที่​เต็มไปด้วย​อาหาร​อร่อย​และ​วิว​ที่​งดงาม​ คุณ​พูดคุย​กับ​อัน​ยา​เกี่ยวกับ​ประสบการณ์​ใน​เทศกาล​ครั้งนี้​...​
812	8	3019110	9000065	8250	811	9000074	350		1	祈	祈	Qi	祈	기	ฉี	祈	祈	Qi	祈	기	ฉี	休息时间，被祈邀请一同前往挑选情人节主题的服装，开启了心动的试衣环节……	休息時間，被祈邀請一同前往挑選情人節主題的服裝，開啟了心動的試衣環節……	During a break, Qi invited you to join her in choosing Valentine's Day outfits, sparking an exciting dress-up session.	休憩時間、祈に誘われてバレンタインっぽい衣装を選びに行った。心臓に悪い試着が始まった……	쉬는 시간, 기의 초대로 밸런타인데이 테마 옷을 고르러 갔다. 설레는 옷 입어보기 시간이 시작되었는데...	ใน​เวลาพักผ่อน​ ได้รับ​คำเชิญ​จาก​ฉี​ เพื่อ​ไป​เลือก​ชุด​ใน​ธีม​วัน​วาเลนไทน์​ และ​การ​ลอง​ชุด​ที่​ทำให้​หัว​ใจเต้น​แรง​ก็ได้​เริ่มต้น​ขึ้น​...​
813	8	3019120	9000065	9000	812	9000074	350		1	千术	千術	Trixie	千術	트릭시	ทริกซี่	千术	千術	Trixie	千術	트릭시	ทริกซี่	正在巡逻途中，突然被喊着「前辈~」的某人蒙住了双眼……	正在巡邏途中，突然被喊著「前輩~」的某人蒙住了雙眼……	While on patrol, someone suddenly called out "Senior" and blindfolded you, catching you completely off guard.	パトロール中、突然「先輩～」と、誰かの手に目を覆われた……	순찰 도중, 갑자기 「선배~」라고 부르는 누군가가 두 눈을 가리는데...	ขณะ​กำลัง​เดิน​ตรวจตรา​ จู่ๆ​ ก็​ถูก​ใคร​บางคน​ที่​ตะโกน​ออกมา​ว่า​ "​รุ่นพี่​~"​ ปิด​ตา​ทั้งสอง​ของ​คุณ​...​
814	8	3019130	9000065	9750	813	9000074	350		1	铃	鈴	Linn	リン	린	ลินน์	铃	鈴	Linn	リン	린	ลินน์	巡逻途中，偶遇小铃正在进行节日特卖直播。原本只是一旁默默观看，却被小铃拉到了镜头前方……	巡邏途中，偶遇小鈴正在進行節日特賣直播。原本只是一旁默默觀看，卻被小鈴拉到了鏡頭前方……	While on patrol, you saw Linn live-streaming a holiday sale. Suddenly, she pulled you in front of the camera.	パトロール中に、偶然リンがバレンタインセールのライブ配信をしているのを見かけた。	순찰 도중, 우연히 린이 발렌타인데이 기념 특별 판매 라이브를 하는 것을 보았다. 조용히 지켜보려고 했는데 갑자기 린이 내게 카메라를 들이밀었다...	ระหว่าง​การ​เดิน​ตรวจตรา​ พบ​กับ​ลินน์​ที่​กำลัง​ถ่ายทอดสด​การ​ขาย​สินค้า​พิเศษ​ใน​ช่วง​เทศกาล​ เดิมที​คุณ​แค่​ยืน​ดู​อยู่​ข้างๆ​ อย่าง​เงียบๆ​ แต่​ลินน์​กลับ​ดึง​คุณ​เข้าไป​อยู่​หน้า​กล้อง​ซะ​อย่างนั้น​...​
815	8	3019140	9000065	10500	814	9000074	350		1	小音	小音	Poppy	イナ	이나	อินะ	小音	小音	Poppy	イナ	이나	อินะ	回到贝克猫餐厅，小音正好带着巧克力爆米花来访。看着你享用爆米花的样子，连她自己也被馋得直咽口水……	回到貝克貓餐廳，小音正好帶著巧克力爆米花來訪。看著你享用爆米花的樣子，連她自己也被饞得直咽口水……	Back at Baker's Cafe, you found Poppy there with a batch of chocolate popcorn. Watching you savor it made her practically drool.	ベイカーキャットレストランに戻ると、ちょうどイナがチョコポップコーンを持って訪れてきた。	베이커캣 레스토랑에 돌아가니 이나가 초콜릿 팝콘을 가지고 방문했다. 당신의 팝콘을 먹는 모습을 보며 이나가 군침을 흘리는데...	กลับมา​ที่​เบเกอร์​ คาเฟ่​ อิ​นะ​ก็​มา​พร้อมกับ​ป๊อปคอร์น​รส​ช็อกโกแลต​พอดี​ เมื่อ​เห็น​ท่าที​ที่​คุณ​เพลิดเพลิน​กับ​การ​ทาน​ป๊อปคอร์น​ แม้แต่​เธอ​เอง​ก็​อดใจ​ไม่​ไหว​จน​ทำให้​ต้อง​กลืนน้ำลาย​ไป​หลาย​อึ​ก.​..​
816	8	3019150	9000065	11250	815	9000074	350		1	拉斐尔	拉斐爾	Raphaella	ラファエル	라파엘	ราฟาเอล	拉斐尔	拉斐爾	Raphaella	ラファエル	라파엘	ราฟาเอล	在游乐园巡逻中途，碰见了带着一群孩子的拉斐尔。面对这些闹腾好动的小家伙，拉斐尔有些不知所措……	在遊樂園巡邏中途，碰見了帶著一群孩子的拉斐爾。面對這些鬧騰好動的小傢伙，拉斐爾有些不知所措……	While patrolling the amusement park, you found Raphaella surrounded by energetic kids, looking a bit overwhelmed by their antics.	遊園地で子供たちを連れたラファエルに出会った。はしゃいでいる子供たちに、ラファエルは少し困っているようだ……	놀이공원을 순찰하는 도중, 라파엘을 둘러싼 한 무리의 아이들을 보았다. 떠들썩하게 뛰어노는 아이들을 보며 라파엘은 조금 당황한 것 같은데...	ระหว่าง​การ​เดิน​ตรวจตรา​ที่​สวนสนุก​ พบ​กับ​ราฟาเอล​ที่อยู่​กับ​เด็ก​ๆ​ กลุ่ม​ใหญ่​ เมื่อ​เผชิญหน้า​กับ​เหล่า​เจ้า​ตัวเล็ก​ที่​ซุกซน​ ราฟาเอล​ดูเหมือน​จะ​ไม่​รู้​ว่า​ควร​ทำ​อย่างไร​...​
817	8	3019160	9000065	12000	816	9000074	350		1	识	識	Shiki	識	시키	ชิกิ	识	識	Shiki	識	시키	ชิกิ	商业街巡逻途中，遇见了站在商店橱窗前正在烦恼着什么的识……	商業街巡邏途中，遇見了站在商店櫥窗前正在煩惱著什麼的識……	As you patrolled Commercial Street, you noticed Shiki standing in front of a store window, looking troubled by something.	商店街をパトロールしている途中、ショーウインドーの前に立って何か悩んでいる識に出くわした……	상점가 순찰 도중, 상점 쇼윈도 앞에서 무언가 고민 중인 시키를 만났는데...	ระหว่าง​การ​เดิน​ตรวจตรา​ที่​ถนน​การค้า​ ได้​พบ​กับ​ชิ​กิ​ผู้​ที่​กำลัง​ยืน​อยู่​ที่​หน้าต่าง​ร้านค้า​ และ​ดูเหมือน​กำลัง​คิดหนัก​เกี่ยวกับ​อะไร​บางอย่าง​...​
818	8	3019170	9000065	12750	817	9000074	350		1	赤沼莲	赤沼蓮	Akanuma Ren	赤沼蓮	아카누마 렌	อาคานุมะ เร็น	赤沼莲	赤沼蓮	Akanuma Ren	赤沼蓮	아카누마 렌	อาคานุมะ เร็น	观展结束，莲盛情邀约共进晚餐。饭桌上，她谈起了展览中一件令她印象深刻的作品……	觀展結束，蓮盛情邀約共進晚餐。飯桌上，她談起了展覽中一件令她印象深刻的作品……	After the exhibition, Ren warmly invited you to dinner and shared her thoughts on a piece that deeply moved her.	展覧会を見終わると、蓮に夕食に誘われた。食事中、彼女は展覧会で印象に残った作品について話した……	전시회 관람을 마친 후, 렌이 저녁 식사에 초대했다. 식사하면서 렌과 함께 인상 깊었던 전시 작품에 대해 이야기를 나누기 시작하는데...	เมื่อ​การแสดง​จบ​ลง​ เร็น​เชิญชวน​ให้​ไป​ทาน​อาหารค่ำ​ด้วยกัน​ด้วย​ความอบอุ่น​ ที่​โต๊ะอาหาร​ เธอ​ได้​พูดถึง​ผลงาน​หนึ่ง​ใน​นิทรรศการ​ที่​ทำให้​เธอ​ประทับใจ​อย่าง​ลึกซึ้ง​...​
819	8	3019180	9000065	13500	818	9000074	350		1	多洛茜	多洛茜	Dorothy	ドロシー	도로시	โดโรธี	多洛茜	多洛茜	Dorothy	ドロシー	도로시	โดโรธี	高跟鞋的咔哒声由远及近，多洛茜出现在眼前。上次庄园受困的经历仍让人心有余悸，而她又带来了新的邀约……	高跟鞋的哢噠聲由遠及近，多洛茜出現在眼前。上次莊園受困的經歷仍讓人心有餘悸，而她又帶來了新的邀約……	The sound of clicking heels drew closer as Dorothy appeared. The manor incident still haunted you, but she had another invitation.	先日ドロシーの庭に閉じ込められた恐怖がまだ消えない中、彼女がまた新たな誘いを持ちかけてきた……	하이힐의 또깍또깍 소리가 가까워지더니 도로시가 눈앞에 나타났다. 지난번 집에 갇혔던 경험 때문에 심장이 철렁했지만, 도로시는 또 새롭게 당신을 초대하는데...	เสียง​รองเท้าส้นสูง​ดัง​ใกล้​เข้ามา​ขึ้น​เรื่อยๆ​ และ​โด​โร​ธี​ก็​ปรากฏตัว​ขึ้น​ต่อหน้า​ ประสบการณ์​ที่​เคย​ถูก​ขัง​ใน​คฤหาสน์​ครั้งก่อน​ยัง​ทำให้​รู้สึก​หวาดกลัว​อยู่​ และ​ตอนนี้​เธอ​ก็​ได้มา​พร้อมกับ​คำเชิญชวน​ใหม่​...​
820	8	3019190	9000065	14250	819	9000074	350		1	娜芙瑞特	娜芙瑞特	Nofret	ノフレト	노프레트	เนเฟรต	娜芙瑞特	娜芙瑞特	Nofret	ノフレト	노프레트	เนเฟรต	巡逻途中救下了被醉汉纠缠的娜芙瑞特。为表感谢，娜芙瑞特邀请你一同参加派对……	巡邏途中救下了被醉漢糾纏的娜芙瑞特。為表感謝，娜芙瑞特邀請你一同參加派對……	During your patrol, you intervened to rescue Nofret from a drunkard's harassment. Grateful, she invited you to join her at a party.	パトロールの途中、酔っ払いに絡まれていたノフレトを助けた。ノフレトはあなたをパーティーに招待した……	순찰 도중 술 취한 남자에게 시달리고 있는 노프레트를 구출했다. 감사의 표시로 노프레트가 파티에 초대하는데...	ระหว่าง​การ​ลาดตระเวน​ คุณ​ได้​ช่วยเหลือ​เนเฟรต​ที่​ถูก​คนเมา​ตาม​รังควาน​ เพื่อ​เป็นการ​ขอบคุณ​ เนเฟรต​ได้​เชิญชวน​ให้​คุณ​ไป​เข้า​ร่วมงาน​ปาร์ตี้​ด้วยกัน​...​
