"GradeUp_Guardian_01","GradeUp_Guardian","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Guardian_02","GradeUp_Guardian","2","30","8000","3","0","80","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","",""
"GradeUp_Guardian_03","GradeUp_Guardian","3","80","40000","5","0","160","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","",""
"GradeUp_Guardian_04","GradeUp_Guardian","4","100","200000","8","0","240","BasePhysicalDef","30","BaseMagicalDef","75","BaseReductionDmg","250","","","","","","",""
"GradeUp_Guardian_05","GradeUp_Guardian","5","120","1000000","10","0","320","BasePhysicalDef","40","BaseMagicalDef","100","BaseReductionDmg","500","","","","","","",""
"GradeUp_Knight_01","GradeUp_Knight","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Knight_02","GradeUp_Knight","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","",""
"GradeUp_Knight_03","GradeUp_Knight","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","",""
"GradeUp_Knight_04","GradeUp_Knight","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Knight_05","GradeUp_Knight","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Mage_01","GradeUp_Mage","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Mage_02","GradeUp_Mage","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","",""
"GradeUp_Mage_03","GradeUp_Mage","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","",""
"GradeUp_Mage_04","GradeUp_Mage","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Mage_05","GradeUp_Mage","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Ranger_01","GradeUp_Ranger","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Ranger_02","GradeUp_Ranger","2","30","8000","4","0","64","BasePhysicalDef","5","BaseMagicalDef","3","","","","","","","","",""
"GradeUp_Ranger_03","GradeUp_Ranger","3","80","40000","8","0","128","BasePhysicalDef","10","BaseMagicalDef","6","","","","","","","","",""
"GradeUp_Ranger_04","GradeUp_Ranger","4","100","200000","12","0","192","BasePhysicalDef","15","BaseMagicalDef","9","BaseCri","250","","","","","","",""
"GradeUp_Ranger_05","GradeUp_Ranger","5","120","1000000","16","0","256","BasePhysicalDef","20","BaseMagicalDef","12","BaseCri","500","","","","","","",""
"GradeUp_Shooter_01","GradeUp_Shooter","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Shooter_02","GradeUp_Shooter","2","30","8000","5","0","60","BasePhysicalDef","3","BaseMagicalDef","2","","","","","","","","",""
"GradeUp_Shooter_03","GradeUp_Shooter","3","80","40000","10","0","120","BasePhysicalDef","6","BaseMagicalDef","4","","","","","","","","",""
"GradeUp_Shooter_04","GradeUp_Shooter","4","100","200000","15","0","180","BasePhysicalDef","9","BaseMagicalDef","6","BaseCriDmg","1500","","","","","","",""
"GradeUp_Shooter_05","GradeUp_Shooter","5","120","1000000","20","0","240","BasePhysicalDef","12","BaseMagicalDef","8","BaseCriDmg","3000","","","","","","",""
"GradeUp_Sorcerer_01","GradeUp_Sorcerer","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Sorcerer_02","GradeUp_Sorcerer","2","30","8000","0","4","64","BasePhysicalDef","3","BaseMagicalDef","5","","","","","","","","",""
"GradeUp_Sorcerer_03","GradeUp_Sorcerer","3","80","40000","0","8","128","BasePhysicalDef","6","BaseMagicalDef","10","","","","","","","","",""
"GradeUp_Sorcerer_04","GradeUp_Sorcerer","4","100","200000","0","12","192","BasePhysicalDef","9","BaseMagicalDef","15","BaseAcc","500","","","","","","",""
"GradeUp_Sorcerer_05","GradeUp_Sorcerer","5","120","1000000","0","16","256","BasePhysicalDef","12","BaseMagicalDef","20","BaseAcc","1000","","","","","","",""
"TotalWar_Leshy_01","GradeUp_TotalWar_Leshy","1","0","0","0","0","0","BasePhysicalAtk","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","",""
"TotalWar_Leshy_02","GradeUp_TotalWar_Leshy","2","30","8000","6.25","0","1000","BasePhysicalAtk","200","BasePhysicalDef","150","BaseMagicalDef","75","","","","","","",""
"TotalWar_Leshy_03","GradeUp_TotalWar_Leshy","3","80","40000","7","0","2000","BasePhysicalAtk","300","BasePhysicalDef","210","BaseMagicalDef","105","","","","","","",""
"TotalWar_Leshy_04","GradeUp_TotalWar_Leshy","4","100","200000","18.75","0","3000","BasePhysicalAtk","400","BasePhysicalDef","290","BaseMagicalDef","145","","","","","","",""
"TotalWar_Leshy_05","GradeUp_TotalWar_Leshy","5","120","1000000","25","0","4000","BasePhysicalAtk","500","BasePhysicalDef","380","BaseMagicalDef","190","","","","","","",""
"TotalWar_Zephyrus_01","GradeUp_TotalWar_Zephyrus","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"TotalWar_Zephyrus_02","GradeUp_TotalWar_Zephyrus","2","30","8000","0","7","800","BasePhysicalDef","50","BaseMagicalDef","100","","","","","","","","",""
"TotalWar_Zephyrus_03","GradeUp_TotalWar_Zephyrus","3","80","40000","0","17","1200","BasePhysicalDef","100","BaseMagicalDef","200","","","","","","","","",""
"TotalWar_Zephyrus_04","GradeUp_TotalWar_Zephyrus","4","100","200000","0","27","1600","BasePhysicalDef","150","BaseMagicalDef","300","","","","","","","","",""
"TotalWar_Zephyrus_05","GradeUp_TotalWar_Zephyrus","5","120","1000000","0","37","2400","BasePhysicalDef","200","BaseMagicalDef","400","","","","","","","","",""
