"Skill_C_100_01_G_ActiveSkill_04_02","Skill_C_100_01_G_ActiveSkill_04","Skill_C_100_01_G_ActiveSkill_02","1","ColliderCrash","","","","3","HitEnemyAll","","","Stun","","","","","","","","","Duration","4","1"
"Skill_C_100_01_G_ActiveSkill_01_03","Skill_C_100_01_G_ActiveSkill_01","Skill_C_100_01_G_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","32000","1000","","","","","","","None","","0"
"Skill_C_100_01_G_ActiveSkill_02_03","Skill_C_100_01_G_ActiveSkill_02","Skill_C_100_01_G_ActiveSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","","","Poison","6400","200","","","","","","","Duration","16","1"
"Skill_C_100_01_G_ActiveSkill_03_03","Skill_C_100_01_G_ActiveSkill_03","Skill_C_100_01_G_ActiveSkill_03","1","ColliderCrash","","","","2","HitEnemyAll","Check_Guardian","","AddDmg","16000","500","","","","","","","None","","0"
"Skill_C_100_01_G_ActiveSkill_04_03","Skill_C_100_01_G_ActiveSkill_04","Skill_C_100_01_G_ActiveSkill_03","1","ColliderCrash","","","","3","HitEnemyAll","","","Stun","","","","","","","","","Duration","4","1"
"Skill_C_100_01_G_ActiveSkill_01_04","Skill_C_100_01_G_ActiveSkill_01","Skill_C_100_01_G_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","38000","","","","","","","","None","","0"
"Skill_C_100_01_G_ActiveSkill_02_04","Skill_C_100_01_G_ActiveSkill_02","Skill_C_100_01_G_ActiveSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","","","Poison","7600","","","","","","","","Duration","16","1"
"Skill_C_100_01_G_ActiveSkill_03_04","Skill_C_100_01_G_ActiveSkill_03","Skill_C_100_01_G_ActiveSkill_04","1","ColliderCrash","","","","2","HitEnemyAll","Check_Guardian","","AddDmg","19000","","","","","","","","None","","0"
"Skill_C_100_01_G_ActiveSkill_04_04","Skill_C_100_01_G_ActiveSkill_04","Skill_C_100_01_G_ActiveSkill_04","1","ColliderCrash","","","","3","HitEnemyAll","","","Stun","","","","","","","","","Duration","4","1"
"Skill_C_100_01_G_Passive_01_01","Skill_C_100_01_G_Passive_01","Skill_C_100_01_G_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffMagicalAtk","1400","70","","","","","","","Always","","1"
"Skill_C_100_01_G_Passive_01_02","Skill_C_100_01_G_Passive_01","Skill_C_100_01_G_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffMagicalAtk","1820","70","","","","","","","Always","","1"
"Skill_C_100_01_G_Passive_01_03","Skill_C_100_01_G_Passive_01","Skill_C_100_01_G_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffMagicalAtk","2240","70","","","","","","","Always","","1"
"Skill_C_100_01_G_Passive_01_04","Skill_C_100_01_G_Passive_01","Skill_C_100_01_G_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffMagicalAtk","2660","","","","","","","","Always","","1"
"Skill_C_101_01_B_AtkM_01","Skill_C_101_01_B_AtkM_01","Skill_C_101_01_B_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10387","","","","","","","","None","","0"
"Skill_C_101_01_B_LinkSkill_01_01","Skill_C_101_01_B_LinkSkill_01","Skill_C_101_01_B_LinkSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","20000","1000","","","","","","","None","","0"
"Skill_C_101_01_B_LinkSkill_02_01","Skill_C_101_01_B_LinkSkill_02","Skill_C_101_01_B_LinkSkill_01","1","ColliderCrash","","","","1","HitEnemyAll","","","DebuffAtk","1400","70","","","","","","","Duration","10","1"
"Skill_C_101_01_B_LinkSkill_01_02","Skill_C_101_01_B_LinkSkill_01","Skill_C_101_01_B_LinkSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","26000","1000","","","","","","","None","","0"
"Skill_C_101_01_B_LinkSkill_02_02","Skill_C_101_01_B_LinkSkill_02","Skill_C_101_01_B_LinkSkill_02","1","ColliderCrash","","","","1","HitEnemyAll","","","DebuffAtk","1820","70","","","","","","","Duration","10","1"
"Skill_C_101_01_B_LinkSkill_03_02","Skill_C_101_01_B_LinkSkill_03","Skill_C_101_01_B_LinkSkill_02","2","SkillEffectAction","","","","0","Self","","","HealMagAtk","22000","1100","","","","","","","None","","0"
"Skill_C_101_01_B_LinkSkill_01_03","Skill_C_101_01_B_LinkSkill_01","Skill_C_101_01_B_LinkSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","32000","1000","","","","","","","None","","0"
"Skill_C_101_01_B_LinkSkill_02_03","Skill_C_101_01_B_LinkSkill_02","Skill_C_101_01_B_LinkSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","","","DebuffAtk","2240","70","","","","","","","Duration","10","1"
"Skill_C_101_01_B_LinkSkill_03_03","Skill_C_101_01_B_LinkSkill_03","Skill_C_101_01_B_LinkSkill_03","2","SkillEffectAction","","","","0","Self","","","HealMagAtk","28600","1100","","","","","","","None","","0"
"Skill_C_101_01_B_LinkSkill_01_04","Skill_C_101_01_B_LinkSkill_01","Skill_C_101_01_B_LinkSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","38000","","","","","","","","None","","0"
"Skill_C_101_01_B_LinkSkill_02_04","Skill_C_101_01_B_LinkSkill_02","Skill_C_101_01_B_LinkSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","","","DebuffAtk","2660","","","","","","","","Duration","10","1"
"Skill_C_101_01_B_LinkSkill_03_04","Skill_C_101_01_B_LinkSkill_03","Skill_C_101_01_B_LinkSkill_04","2","SkillEffectAction","","","","0","Self","","","HealMagAtk","35200","","","","","","","","None","","0"
"Skill_C_101_01_B_AtkE_01_01","Skill_C_101_01_B_AtkE_01","Skill_C_101_01_B_AtkE_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","24000","1200","","","","","","","None","","0"
"Skill_C_101_01_B_AtkE_02_01","Skill_C_101_01_B_AtkE_02","Skill_C_101_01_B_AtkE_01","1","ColliderCrash","","","","1","Self","","","HealMagAtk","20000","1000","","","","","","","None","","0"
"Skill_C_101_01_B_AtkE_01_02","Skill_C_101_01_B_AtkE_01","Skill_C_101_01_B_AtkE_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","31200","1200","","","","","","","None","","0"
"Skill_C_101_01_B_AtkE_02_02","Skill_C_101_01_B_AtkE_02","Skill_C_101_01_B_AtkE_02","1","ColliderCrash","","","","1","Self","","","HealMagAtk","26000","1000","","","","","","","None","","0"
"Skill_C_101_01_B_AtkE_01_03","Skill_C_101_01_B_AtkE_01","Skill_C_101_01_B_AtkE_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","38400","1200","","","","","","","None","","0"
"Skill_C_101_01_B_AtkE_02_03","Skill_C_101_01_B_AtkE_02","Skill_C_101_01_B_AtkE_03","1","ColliderCrash","","","","1","Self","","","HealMagAtk","32000","1000","","","","","","","None","","0"
"Skill_C_101_01_B_AtkE_01_04","Skill_C_101_01_B_AtkE_01","Skill_C_101_01_B_AtkE_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","45600","","","","","","","","None","","0"
"Skill_C_101_01_B_AtkE_02_04","Skill_C_101_01_B_AtkE_02","Skill_C_101_01_B_AtkE_04","1","ColliderCrash","","","","1","Self","","","HealMagAtk","38000","","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_01_01","Skill_C_101_01_B_ActiveSkill_01","Skill_C_101_01_B_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","19000","950","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_04_01","Skill_C_101_01_B_ActiveSkill_04","Skill_C_101_01_B_ActiveSkill_01","3","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","22800","1140","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_10_01","Skill_C_101_01_B_ActiveSkill_10","Skill_C_101_01_B_ActiveSkill_01","3","ColliderCrash","","","","1","HitEnemyAll","","","CheckEffect","","","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_03_01","Skill_C_101_01_B_ActiveSkill_03","Skill_C_101_01_B_ActiveSkill_01","2","EnterEffectId","Enemy","Skill_C_101_01_B_ActiveSkill_10","","0","Receiver","","","HealPerMaxHp","600","30","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_01_02","Skill_C_101_01_B_ActiveSkill_01","Skill_C_101_01_B_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","24700","950","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_04_02","Skill_C_101_01_B_ActiveSkill_04","Skill_C_101_01_B_ActiveSkill_02","3","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","29640","1140","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_10_02","Skill_C_101_01_B_ActiveSkill_10","Skill_C_101_01_B_ActiveSkill_02","3","ColliderCrash","","","","1","HitEnemyAll","","","CheckEffect","","","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_03_02","Skill_C_101_01_B_ActiveSkill_03","Skill_C_101_01_B_ActiveSkill_02","2","EnterEffectId","Enemy","Skill_C_101_01_B_ActiveSkill_10","","0","Receiver","","","HealPerMaxHp","780","30","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_05_02","Skill_C_101_01_B_ActiveSkill_05","Skill_C_101_01_B_ActiveSkill_02","4","SkillEffectAction","","","","0","Self","","","BuffRecoveryPower","1000","50","","","","","","","Duration","15","1"
"Skill_C_101_01_B_ActiveSkill_01_03","Skill_C_101_01_B_ActiveSkill_01","Skill_C_101_01_B_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30400","950","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_04_03","Skill_C_101_01_B_ActiveSkill_04","Skill_C_101_01_B_ActiveSkill_03","3","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","36480","1140","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_10_03","Skill_C_101_01_B_ActiveSkill_10","Skill_C_101_01_B_ActiveSkill_03","3","ColliderCrash","","","","1","HitEnemyAll","","","CheckEffect","","","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_03_03","Skill_C_101_01_B_ActiveSkill_03","Skill_C_101_01_B_ActiveSkill_03","2","EnterEffectId","Enemy","Skill_C_101_01_B_ActiveSkill_10","","0","Receiver","","","HealPerMaxHp","960","30","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_05_03","Skill_C_101_01_B_ActiveSkill_05","Skill_C_101_01_B_ActiveSkill_03","4","SkillEffectAction","","","","0","Self","","","BuffRecoveryPower","1300","50","","","","","","","Duration","15","1"
"Skill_C_101_01_B_ActiveSkill_01_04","Skill_C_101_01_B_ActiveSkill_01","Skill_C_101_01_B_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","36100","","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_04_04","Skill_C_101_01_B_ActiveSkill_04","Skill_C_101_01_B_ActiveSkill_04","3","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","43320","","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_10_04","Skill_C_101_01_B_ActiveSkill_10","Skill_C_101_01_B_ActiveSkill_04","3","ColliderCrash","","","","1","HitEnemyAll","","","CheckEffect","","","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_03_04","Skill_C_101_01_B_ActiveSkill_03","Skill_C_101_01_B_ActiveSkill_04","2","EnterEffectId","Enemy","Skill_C_101_01_B_ActiveSkill_10","","0","Receiver","","","HealPerMaxHp","1140","","","","","","","","None","","0"
"Skill_C_101_01_B_ActiveSkill_05_04","Skill_C_101_01_B_ActiveSkill_05","Skill_C_101_01_B_ActiveSkill_04","4","SkillEffectAction","","","","0","Self","","","BuffRecoveryPower","1600","","","","","","","","Duration","15","1"
"Skill_C_101_01_B_Passive_01_01","Skill_C_101_01_B_Passive_01","Skill_C_101_01_B_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","1400","70","","","","","","","Always","","1"
"Skill_C_101_01_B_Passive_01_02","Skill_C_101_01_B_Passive_01","Skill_C_101_01_B_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","1820","70","","","","","","","Always","","1"
"Skill_C_101_01_B_Passive_01_03","Skill_C_101_01_B_Passive_01","Skill_C_101_01_B_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","2240","70","","","","","","","Always","","1"
"Skill_C_101_01_B_Passive_01_04","Skill_C_101_01_B_Passive_01","Skill_C_101_01_B_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","2660","","","","","","","","Always","","1"
"Skill_C_102_01_B_AtkM_01","Skill_C_102_01_B_AtkM_01","Skill_C_102_01_B_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","11088","","","","","","","","None","","0"
"Skill_C_102_01_B_LinkSkill_01_01","Skill_C_102_01_B_LinkSkill_01","Skill_C_102_01_B_LinkSkill_01","1","SkillEffectAction","","","","0","Self","","","BuffIncomingDmgDec","2500","125","","","","","","","Duration","8","1"
"Skill_C_102_01_B_LinkSkill_02_01","Skill_C_102_01_B_LinkSkill_02","Skill_C_102_01_B_LinkSkill_01","1","SkillEffectAction","","","","1","Self","","","BuffRecoveryPower","2000","100","","","","","","","Duration","12","1"
"Skill_C_102_01_B_LinkSkill_01_02","Skill_C_102_01_B_LinkSkill_01","Skill_C_102_01_B_LinkSkill_02","1","SkillEffectAction","","","","0","Self","","","BuffIncomingDmgDec","3250","125","","","","","","","Duration","8","1"
"Skill_C_102_01_B_LinkSkill_02_02","Skill_C_102_01_B_LinkSkill_02","Skill_C_102_01_B_LinkSkill_02","1","SkillEffectAction","","","","1","Self","","","BuffRecoveryPower","3200","100","","","","","","","Duration","12","1"
"Skill_C_102_01_B_LinkSkill_03_02","Skill_C_102_01_B_LinkSkill_03","Skill_C_102_01_B_LinkSkill_02","1","SkillEffectAction","","","","2","Self","","","PhyReflectDmg","1500","75","","","Physical","","","","Duration","12","1"
"Skill_C_102_01_B_LinkSkill_01_03","Skill_C_102_01_B_LinkSkill_01","Skill_C_102_01_B_LinkSkill_03","1","SkillEffectAction","","","","0","Self","","","BuffIncomingDmgDec","4000","125","","","","","","","Duration","8","1"
"Skill_C_102_01_B_LinkSkill_02_03","Skill_C_102_01_B_LinkSkill_02","Skill_C_102_01_B_LinkSkill_03","1","SkillEffectAction","","","","1","Self","","","BuffRecoveryPower","3200","100","","","","","","","Duration","12","1"
"Skill_C_102_01_B_LinkSkill_03_03","Skill_C_102_01_B_LinkSkill_03","Skill_C_102_01_B_LinkSkill_03","1","SkillEffectAction","","","","2","Self","","","PhyReflectDmg","1950","75","","","Physical","","","","Duration","12","1"
"Skill_C_102_01_B_LinkSkill_01_04","Skill_C_102_01_B_LinkSkill_01","Skill_C_102_01_B_LinkSkill_04","1","SkillEffectAction","","","","0","Self","","","BuffIncomingDmgDec","4750","","","","","","","","Duration","8","1"
"Skill_C_102_01_B_LinkSkill_02_04","Skill_C_102_01_B_LinkSkill_02","Skill_C_102_01_B_LinkSkill_04","1","SkillEffectAction","","","","1","Self","","","BuffRecoveryPower","3800","","","","","","","","Duration","12","1"
"Skill_C_102_01_B_LinkSkill_03_04","Skill_C_102_01_B_LinkSkill_03","Skill_C_102_01_B_LinkSkill_04","1","SkillEffectAction","","","","2","Self","","","PhyReflectDmg","2400","","","","Physical","","","","Duration","12","1"
"Skill_C_102_01_B_AtkE_01_01","Skill_C_102_01_B_AtkE_01","Skill_C_102_01_B_AtkE_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","1500","","","","","","","None","","0"
"Skill_C_102_01_B_AtkE_02_01","Skill_C_102_01_B_AtkE_02","Skill_C_102_01_B_AtkE_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Stun","","","","","","","","","Duration","2","1"
"Skill_C_102_01_B_AtkE_01_02","Skill_C_102_01_B_AtkE_01","Skill_C_102_01_B_AtkE_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","39000","1500","","","","","","","None","","0"
"Skill_C_102_01_B_AtkE_02_02","Skill_C_102_01_B_AtkE_02","Skill_C_102_01_B_AtkE_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Stun","","","","","","","","","Duration","2","1"
"Skill_C_102_01_B_AtkE_01_03","Skill_C_102_01_B_AtkE_01","Skill_C_102_01_B_AtkE_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","48000","1500","","","","","","","None","","0"
"Skill_C_102_01_B_AtkE_02_03","Skill_C_102_01_B_AtkE_02","Skill_C_102_01_B_AtkE_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Stun","","","","","","","","","Duration","2","1"
"Skill_C_102_01_B_AtkE_01_04","Skill_C_102_01_B_AtkE_01","Skill_C_102_01_B_AtkE_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","57000","","","","","","","","None","","0"
"Skill_C_102_01_B_AtkE_02_04","Skill_C_102_01_B_AtkE_02","Skill_C_102_01_B_AtkE_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Stun","","","","","","","","","Duration","2","1"
"Skill_C_102_01_B_ActiveSkill_01_01","Skill_C_102_01_B_ActiveSkill_01","Skill_C_102_01_B_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","25000","1250","","","","","","","None","","0"
"Skill_C_102_01_B_ActiveSkill_02_01","Skill_C_102_01_B_ActiveSkill_02","Skill_C_102_01_B_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","KnockDown","60000","","","","","","","","None","","0"
"Skill_C_102_01_B_ActiveSkill_01_02","Skill_C_102_01_B_ActiveSkill_01","Skill_C_102_01_B_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","32500","1250","","","","","","","None","","0"
"Skill_C_102_01_B_ActiveSkill_02_02","Skill_C_102_01_B_ActiveSkill_02","Skill_C_102_01_B_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","KnockDown","60000","","","","","","","","None","","0"
"Skill_C_102_01_B_ActiveSkill_01_03","Skill_C_102_01_B_ActiveSkill_01","Skill_C_102_01_B_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","40000","1250","","","","","","","None","","0"
"Skill_C_102_01_B_ActiveSkill_02_03","Skill_C_102_01_B_ActiveSkill_02","Skill_C_102_01_B_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","KnockDown","60000","","","","","","","","None","","0"
"Skill_C_102_01_B_ActiveSkill_01_04","Skill_C_102_01_B_ActiveSkill_01","Skill_C_102_01_B_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","47500","","","","","","","","None","","0"
"Skill_C_102_01_B_ActiveSkill_02_04","Skill_C_102_01_B_ActiveSkill_02","Skill_C_102_01_B_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","KnockDown","60000","","","","","","","","None","","0"
"Skill_C_102_01_B_Passive_01_01","Skill_C_102_01_B_Passive_01","Skill_C_102_01_B_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","1400","70","","","","","","","Always","","1"
"Skill_C_102_01_B_Passive_01_02","Skill_C_102_01_B_Passive_01","Skill_C_102_01_B_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","1820","70","","","","","","","Always","","1"
"Skill_C_102_01_B_Passive_01_03","Skill_C_102_01_B_Passive_01","Skill_C_102_01_B_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","2240","70","","","","","","","Always","","1"
"Skill_C_102_01_B_Passive_01_04","Skill_C_102_01_B_Passive_01","Skill_C_102_01_B_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","2660","","","","","","","","Always","","1"
"Skill_C_103_01_G_AtkM_01","Skill_C_103_01_G_AtkM_01","Skill_C_103_01_G_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10667","","","","","","","","None","","0"
"Skill_C_103_01_G_LinkSkill_01_01","Skill_C_103_01_G_LinkSkill_01","Skill_C_103_01_G_LinkSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","21000","1050","","","","","","","None","","0"
"Skill_C_103_01_G_LinkSkill_01_02","Skill_C_103_01_G_LinkSkill_01","Skill_C_103_01_G_LinkSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","27300","1050","","","","","","","None","","0"
"Skill_C_103_01_G_LinkSkill_02_02","Skill_C_103_01_G_LinkSkill_02","Skill_C_103_01_G_LinkSkill_02","2","SkillEffectAction","","","","0","Self","","","BuffAtkSpeed","1600","80","","","","","","","Duration","10","1"
"Skill_C_103_01_G_LinkSkill_01_03","Skill_C_103_01_G_LinkSkill_01","Skill_C_103_01_G_LinkSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","33600","1050","","","","","","","None","","0"
"Skill_C_103_01_G_LinkSkill_02_03","Skill_C_103_01_G_LinkSkill_02","Skill_C_103_01_G_LinkSkill_03","2","SkillEffectAction","","","","0","Self","","","BuffAtkSpeed","2080","80","","","","","","","Duration","10","1"
"Skill_C_103_01_G_LinkSkill_01_04","Skill_C_103_01_G_LinkSkill_01","Skill_C_103_01_G_LinkSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","39900","","","","","","","","None","","0"
"Skill_C_103_01_G_LinkSkill_02_04","Skill_C_103_01_G_LinkSkill_02","Skill_C_103_01_G_LinkSkill_04","2","SkillEffectAction","","","","0","Self","","","BuffAtkSpeed","2560","","","","","","","","Duration","10","1"
"Skill_C_103_01_G_AtkE_01_01","Skill_C_103_01_G_AtkE_01","Skill_C_103_01_G_AtkE_01","1","SkillEffectAction","","","","0","Self","","","BuffPhysicalAtk","3000","150","","","","","","","Duration","12","1"
"Skill_C_103_01_G_AtkE_01_02","Skill_C_103_01_G_AtkE_01","Skill_C_103_01_G_AtkE_02","1","SkillEffectAction","","","","0","Self","","","BuffPhysicalAtk","3900","150","","","","","","","Duration","12","1"
"Skill_C_103_01_G_AtkE_01_03","Skill_C_103_01_G_AtkE_01","Skill_C_103_01_G_AtkE_03","1","SkillEffectAction","","","","0","Self","","","BuffPhysicalAtk","4800","150","","","","","","","Duration","12","1"
"Skill_C_103_01_G_AtkE_01_04","Skill_C_103_01_G_AtkE_01","Skill_C_103_01_G_AtkE_04","1","SkillEffectAction","","","","0","Self","","","BuffPhysicalAtk","5700","","","","","","","","Duration","12","1"
"Skill_C_103_01_G_ActiveSkill_01_01","Skill_C_103_01_G_ActiveSkill_01","Skill_C_103_01_G_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","50000","2500","","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_10_01","Skill_C_103_01_G_ActiveSkill_10","Skill_C_103_01_G_ActiveSkill_01","2","SkillEffectAction","","","","0","Self","","","Teleport","-15000","","-1.5","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_11_01","Skill_C_103_01_G_ActiveSkill_11","Skill_C_103_01_G_ActiveSkill_01","2","SkillEffectAction","","","","1","Self","","","ExcludeTarget","","","","","","","","","Duration","1.7","1"
"Skill_C_103_01_G_ActiveSkill_12_01","Skill_C_103_01_G_ActiveSkill_12","Skill_C_103_01_G_ActiveSkill_01","3","SkillEffectAction","","","","0","Self","","","TeleportCollider","Skill_C_103_01_G_ActiveSkill_02","","","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_01_02","Skill_C_103_01_G_ActiveSkill_01","Skill_C_103_01_G_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","65000","2500","","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_02_02","Skill_C_103_01_G_ActiveSkill_02","Skill_C_103_01_G_ActiveSkill_02","4","ColliderCrash","","","","0","HitEnemyAll","","","DebuffPhysicalDef","2400","120","","","","","","","Duration","8","1"
"Skill_C_103_01_G_ActiveSkill_10_02","Skill_C_103_01_G_ActiveSkill_10","Skill_C_103_01_G_ActiveSkill_02","2","SkillEffectAction","","","","0","Self","","","Teleport","-15000","","-1.5","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_11_02","Skill_C_103_01_G_ActiveSkill_11","Skill_C_103_01_G_ActiveSkill_02","2","SkillEffectAction","","","","1","Self","","","ExcludeTarget","","","","","","","","","Duration","1.7","1"
"Skill_C_103_01_G_ActiveSkill_12_02","Skill_C_103_01_G_ActiveSkill_12","Skill_C_103_01_G_ActiveSkill_02","3","SkillEffectAction","","","","0","Self","","","TeleportCollider","Skill_C_103_01_G_ActiveSkill_02","","","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_01_03","Skill_C_103_01_G_ActiveSkill_01","Skill_C_103_01_G_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","80000","2500","","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_02_03","Skill_C_103_01_G_ActiveSkill_02","Skill_C_103_01_G_ActiveSkill_03","4","ColliderCrash","","","","0","HitEnemyAll","","","DebuffPhysicalDef","3120","120","","","","","","","Duration","8","1"
"Skill_C_103_01_G_ActiveSkill_10_03","Skill_C_103_01_G_ActiveSkill_10","Skill_C_103_01_G_ActiveSkill_03","2","SkillEffectAction","","","","0","Self","","","Teleport","-15000","","-1.5","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_11_03","Skill_C_103_01_G_ActiveSkill_11","Skill_C_103_01_G_ActiveSkill_03","2","SkillEffectAction","","","","1","Self","","","ExcludeTarget","","","","","","","","","Duration","1.7","1"
"Skill_C_103_01_G_ActiveSkill_12_03","Skill_C_103_01_G_ActiveSkill_12","Skill_C_103_01_G_ActiveSkill_03","3","SkillEffectAction","","","","0","Self","","","TeleportCollider","Skill_C_103_01_G_ActiveSkill_02","","","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_01_04","Skill_C_103_01_G_ActiveSkill_01","Skill_C_103_01_G_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","95000","","","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_02_04","Skill_C_103_01_G_ActiveSkill_02","Skill_C_103_01_G_ActiveSkill_04","4","ColliderCrash","","","","0","HitEnemyAll","","","DebuffPhysicalDef","3840","","","","","","","","Duration","8","1"
"Skill_C_103_01_G_ActiveSkill_10_04","Skill_C_103_01_G_ActiveSkill_10","Skill_C_103_01_G_ActiveSkill_04","2","SkillEffectAction","","","","0","Self","","","Teleport","-15000","","-1.5","","","","","","None","","0"
"Skill_C_103_01_G_ActiveSkill_11_04","Skill_C_103_01_G_ActiveSkill_11","Skill_C_103_01_G_ActiveSkill_04","2","SkillEffectAction","","","","1","Self","","","ExcludeTarget","","","","","","","","","Duration","1.7","1"
"Skill_C_103_01_G_ActiveSkill_12_04","Skill_C_103_01_G_ActiveSkill_12","Skill_C_103_01_G_ActiveSkill_04","3","SkillEffectAction","","","","0","Self","","","TeleportCollider","Skill_C_103_01_G_ActiveSkill_02","","","","","","","","None","","0"
"Skill_C_103_01_G_Passive_01_01","Skill_C_103_01_G_Passive_01","Skill_C_103_01_G_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","1400","70","","","","","","","Always","","1"
