id	storyId	groupId	people	jumpId	choiceOneId	choiceTwoId	choiceThreeId	faceId	action	time	timeLine	music	sound	voice	voiceLady	end	status
942	22	1	1		2	11		200102	3					coffee_love_106008_02_01	coffee_love_106008_02_01		1
943	22	2	1	3					1					coffee_love_106008_02_02	coffee_love_106008_02_02		1
944	22	3	1	4					1					coffee_love_106008_02_03	coffee_love_106008_02_17		1
945	22	4	3	5													1
946	22	5	1	6					4					coffee_love_106008_02_04	coffee_love_106008_02_04		1
947	22	6	1	7				200101	4					coffee_love_106008_02_05	coffee_love_106008_02_05		1
948	22	7	3	8													1
949	22	8	1	9				200402	2					coffee_love_106008_02_06	coffee_love_106008_02_18		1
950	22	9	3	10													1
951	22	10	1	25				200501	2					coffee_love_106008_02_07	coffee_love_106008_02_07		1
952	22	11	1	12				200501	2					coffee_love_106008_02_08	coffee_love_106008_02_08		1
953	22	12	3	13													1
954	22	13	1	14					2	5				coffee_love_106008_02_09	coffee_love_106008_02_19		1
955	22	14	1	15										coffee_love_106008_02_10	coffee_love_106008_02_20		1
956	22	15	1	16										coffee_love_106008_02_11	coffee_love_106008_02_21		1
957	22	16	3	17													1
958	22	17	1	18				200102	3					coffee_love_106008_02_12	coffee_love_106008_02_22		1
959	22	18	3	19													1
960	22	19	1	20					2					coffee_love_106008_02_13	coffee_love_106008_02_23		1
961	22	20	3	21													1
962	22	21	1	22					3					coffee_love_106008_02_14	coffee_love_106008_02_14		1
963	22	22	1	23					5					coffee_love_106008_02_15	coffee_love_106008_02_15		1
964	22	23	3	24													1
965	22	24	3	25													1
966	22	25	1					200102	1					coffee_love_106008_02_16	coffee_love_106008_02_24	1	1
967	23	1	1		2	10	19	200501	4	5				coffee_love_106008_03_01	coffee_love_106008_03_01		1
968	23	2	1	3										coffee_love_106008_03_02	coffee_love_106008_03_02		1
969	23	3	3	4													1
970	23	4	1	5				200101	1					coffee_love_106008_03_03	coffee_love_106008_03_03		1
971	23	5	1	6				200102	1					coffee_love_106008_03_04	coffee_love_106008_03_04		1
972	23	6	3	7													1
973	23	7	1	8					3					coffee_love_106008_03_05	coffee_love_106008_03_05		1
974	23	8	3	9													1
975	23	9	1	30				200102	3	4				coffee_love_106008_03_06	coffee_love_106008_03_24		1
976	23	10	1	11				200102	4					coffee_love_106008_03_07	coffee_love_106008_03_07		1
977	23	11	3	12													1
978	23	12	1	13				200801	1					coffee_love_106008_03_08	coffee_love_106008_03_08		1
979	23	13	3	14													1
980	23	14	1	15				200701	1					coffee_love_106008_03_09	coffee_love_106008_03_09		1
981	23	15	3	16													1
982	23	16	1	17				200801	1					coffee_love_106008_03_10	coffee_love_106008_03_10		1
983	23	17	1	18				200801	1					coffee_love_106008_03_11	coffee_love_106008_03_25		1
984	23	18	3	30													1
985	23	19	1	20				200101	1					coffee_love_106008_03_12	coffee_love_106008_03_12		1
986	23	20	3	21													1
987	23	21	1	22				200601	2					coffee_love_106008_03_13	coffee_love_106008_03_26		1
988	23	22	3	23													1
989	23	23	1	24					4					coffee_love_106008_03_14	coffee_love_106008_03_14		1
990	23	24	3	25													1
991	23	25	1	26				200601	1					coffee_love_106008_03_15	coffee_love_106008_03_15		1
992	23	26	3	27													1
993	23	27	1	28				200501	1	6				coffee_love_106008_03_16	coffee_love_106008_03_16		1
994	23	28	3	29													1
995	23	29	3	30													1
996	23	30	1					200101	1					coffee_love_106008_03_17	coffee_love_106008_03_17	1	1
997	24	1	1		2	11		200101	3					coffee_love_106008_04_01	coffee_love_106008_04_01		1
998	24	2	1	3					4					coffee_love_106008_04_02	coffee_love_106008_04_02		1
999	24	3	3	4													1
1000	24	4	1	5					5					coffee_love_106008_04_03	coffee_love_106008_04_03		1
1001	24	5	3	6													1
1002	24	6	1	7				200701	1					coffee_love_106008_04_04	coffee_love_106008_04_04		1
1003	24	7	3	8													1
1004	24	8	1	9				200501	1	4				coffee_love_106008_04_05	coffee_love_106008_04_05		1
1005	24	9	1	10										coffee_love_106008_04_06	coffee_love_106008_04_06		1
1006	24	10	3	21													1
1007	24	11	1	12				200101	3					coffee_love_106008_04_07	coffee_love_106008_04_07		1
1008	24	12	1	13				200102	3					coffee_love_106008_04_08	coffee_love_106008_04_08		1
1009	24	13	3	14													1
1010	24	14	1	15				200101	1					coffee_love_106008_04_09	coffee_love_106008_04_13		1
1011	24	15	3	16													1
1012	24	16	1	17				200402	1					coffee_love_106008_04_10	coffee_love_106008_04_14		1
1013	24	17	3	18													1
1014	24	18	1	19				200401	1					coffee_love_106008_04_11	coffee_love_106008_04_11		1
1015	24	19	3	20													1
1016	24	20	3	21													1
1017	24	21	1					200102	3					coffee_love_106008_04_12	coffee_love_106008_04_15	1	1
1018	25	1	1	2										coffee_love_107008_01_01	coffee_love_107008_01_01		1
1019	25	2	1		3	14	22							coffee_love_107008_01_02	coffee_love_107008_01_02		1
1020	25	3	1	4				201301	1					coffee_love_107008_01_03	coffee_love_107008_01_03		1
1021	25	4	1	5					1					coffee_love_107008_01_04	coffee_love_107008_01_04		1
1022	25	5	3	6													1
1023	25	6	1	7				200601	1					coffee_love_107008_01_05	coffee_love_107008_01_05		1
1024	25	7	3	8													1
1025	25	8	1	9					3					coffee_love_107008_01_06	coffee_love_107008_01_06		1
1026	25	9	1	10					1					coffee_love_107008_01_07	coffee_love_107008_01_07		1
1027	25	10	3	11													1
1028	25	11	1	12					3	4				coffee_love_107008_01_08	coffee_love_107008_01_08		1
1029	25	12	3	13													1
1030	25	13	1	32				200601	1					coffee_love_107008_01_09	coffee_love_107008_01_09		1
1031	25	14	1	15				200601	4					coffee_love_107008_01_10	coffee_love_107008_01_10		1
1032	25	15	3	16													1
1033	25	16	3	17													1
1034	25	17	1	18				201301	4	5				coffee_love_107008_01_11	coffee_love_107008_01_11		1
1035	25	18	3	19													1
1036	25	19	3	20													1
1037	25	20	3	21													1
1038	25	21	1	32				200701	1					coffee_love_107008_01_12	coffee_love_107008_01_12		1
1039	25	22	1	23										coffee_love_107008_01_13	coffee_love_107008_01_13		1
1040	25	23	3	24													1
1041	25	24	3	25													1
1042	25	25	3	26													1
1043	25	26	1	27					3					coffee_love_107008_01_14	coffee_love_107008_01_14		1
1044	25	27	1	28				200101	1					coffee_love_107008_01_15	coffee_love_107008_01_15		1
1045	25	28	3	29													1
1046	25	29	1	30				200101	2					coffee_love_107008_01_16	coffee_love_107008_01_16		1
1047	25	30	3	31													1
1048	25	31	3	32													1
1049	25	32	1					201301	1					coffee_love_107008_01_17	coffee_love_107008_01_17	1	1
1050	26	1	1		2	15	30	201301	1					coffee_love_107008_02_01	coffee_love_107008_02_01		1
1051	26	2	3	3													1
1052	26	3	1	4					2					coffee_love_107008_02_02	coffee_love_107008_02_02		1
1053	26	4	1	5					2					coffee_love_107008_02_03	coffee_love_107008_02_03		1
1054	26	5	1	6				200601	1					coffee_love_107008_02_04	coffee_love_107008_02_04		1
1055	26	6	3	7													1
1056	26	7	1	8					1					coffee_love_107008_02_05	coffee_love_107008_02_05		1
1057	26	8	1	9					1					coffee_love_107008_02_06	coffee_love_107008_02_06		1
1058	26	9	1	10				201301	1					coffee_love_107008_02_07	coffee_love_107008_02_07		1
1059	26	10	3	11													1
1060	26	11	1	12				200101	3					coffee_love_107008_02_08	coffee_love_107008_02_08		1
1061	26	12	1	13				200101	1					coffee_love_107008_02_09	coffee_love_107008_02_09		1
1062	26	13	1	14				200101	1					coffee_love_107008_02_10	coffee_love_107008_02_10		1
1063	26	14	3	41													1
1064	26	15	3	16													1
1065	26	16	1	17					2					coffee_love_107008_02_11	coffee_love_107008_02_11		1
1066	26	17	3	18													1
1067	26	18	1	19					1					coffee_love_107008_02_12	coffee_love_107008_02_12		1
1068	26	19	1	20					3					coffee_love_107008_02_13	coffee_love_107008_02_13		1
1069	26	20	1	21					3	5				coffee_love_107008_02_14	coffee_love_107008_02_14		1
1070	26	21	3	22													1
1071	26	22	1	23				200601	1					coffee_love_107008_02_15	coffee_love_107008_02_15		1
1072	26	23	1	24					3					coffee_love_107008_02_16	coffee_love_107008_02_16		1
1073	26	24	1	25					3					coffee_love_107008_02_17	coffee_love_107008_02_17		1
1074	26	25	3	26													1
1075	26	26	1	27					1					coffee_love_107008_02_18	coffee_love_107008_02_18		1
1076	26	27	3	28													1
1077	26	28	1	29					1					coffee_love_107008_02_19	coffee_love_107008_02_19		1
1078	26	29	1	41				201001	1					coffee_love_107008_02_20	coffee_love_107008_02_20		1
1079	26	30	1	31				201301	4					coffee_love_107008_02_21	coffee_love_107008_02_21		1
1080	26	31	1	32				200101	4					coffee_love_107008_02_22	coffee_love_107008_02_22		1
1081	26	32	3	33													1
1082	26	33	1	34					1					coffee_love_107008_02_23	coffee_love_107008_02_23		1
1083	26	34	3	35													1
1084	26	35	3	36													1
1085	26	36	1	37				200801	3					coffee_love_107008_02_24	coffee_love_107008_02_24		1
1086	26	37	1	38				200801	3					coffee_love_107008_02_25	coffee_love_107008_02_25		1
1087	26	38	1	39					1					coffee_love_107008_02_26	coffee_love_107008_02_26		1
1088	26	39	1	40				200101	1					coffee_love_107008_02_27	coffee_love_107008_02_27		1
1089	26	40	3	41													1
1090	26	41	1					200101	1					coffee_love_107008_02_28	coffee_love_107008_02_28	1	1
1091	27	1	1		2	16	30	201301	1					coffee_love_107008_03_01	coffee_love_107008_03_01		1
1092	27	2	1	3				200801	2					coffee_love_107008_03_02	coffee_love_107008_03_02		1
1093	27	3	3	4													1
1094	27	4	3	5													1
1095	27	5	3	6													1
1096	27	6	1	7				200101	1					coffee_love_107008_03_03	coffee_love_107008_03_03		1
1097	27	7	3	8													1
1098	27	8	3	9													1
1099	27	9	1	10					3	5				coffee_love_107008_03_04	coffee_love_107008_03_04		1
1100	27	10	3	11													1
1101	27	11	1	12				200801	2					coffee_love_107008_03_05	coffee_love_107008_03_05		1
1102	27	12	3	13													1
1103	27	13	3	14													1
1104	27	14	1	15					1					coffee_love_107008_03_06	coffee_love_107008_03_06		1
1105	27	15	3	41													1
1106	27	16	1	17				200101	1					coffee_love_107008_03_07	coffee_love_107008_03_07		1
1107	27	17	3	18													1
1108	27	18	3	19													1
1109	27	19	1	20				200101	1					coffee_love_107008_03_08	coffee_love_107008_03_08		1
1110	27	20	3	21				200101	3	5							1
1111	27	21	1	22										coffee_love_107008_03_09	coffee_love_107008_03_09		1
1112	27	22	3	23													1
1113	27	23	1	24					1					coffee_love_107008_03_10	coffee_love_107008_03_10		1
1114	27	24	1	25				208001	1					coffee_love_107008_03_11	coffee_love_107008_03_11		1
1115	27	25	3	26													1
1116	27	26	1	27				201001	1					coffee_love_107008_03_12	coffee_love_107008_03_12		1
1117	27	27	3	28													1
1118	27	28	1	29				200101	3					coffee_love_107008_03_13	coffee_love_107008_03_13		1
1119	27	29	3	41					1								1
1120	27	30	3	31													1
1121	27	31	1	32					1					coffee_love_107008_03_14	coffee_love_107008_03_14		1
1122	27	32	3	33													1
1123	27	33	1	34				200101	4					coffee_love_107008_03_15	coffee_love_107008_03_15		1
1124	27	34	3	35													1
1125	27	35	3	36													1
1126	27	36	1	37				201001	4					coffee_love_107008_03_16	coffee_love_107008_03_16		1
1127	27	37	3	38													1
1128	27	38	3	39													1
1129	27	39	3	40													1
1130	27	40	1	41				201301	1					coffee_love_107008_03_17	coffee_love_107008_03_17		1
1131	27	41	1						1					coffee_love_107008_03_18	coffee_love_107008_03_18	1	1
1132	28	1	1		2	14			3	5				coffee_love_107008_04_01	coffee_love_107008_04_01		1
1133	28	2	1	3				200701	1					coffee_love_107008_04_02	coffee_love_107008_04_02		1
1134	28	3	3	4													1
1135	28	4	1	5					4					coffee_love_107008_04_03	coffee_love_107008_04_03		1
1136	28	5	3	6													1
1137	28	6	3	7													1
1138	28	7	1	8					1					coffee_love_107008_04_04	coffee_love_107008_04_04		1
1139	28	8	1	9					3					coffee_love_107008_04_05	coffee_love_107008_04_05		1
1140	28	9	1	10					3					coffee_love_107008_04_06	coffee_love_107008_04_06		1
1141	28	10	1	11					1					coffee_love_107008_04_07	coffee_love_107008_04_07		1
1142	28	11	1	12				200301	1					coffee_love_107008_04_08	coffee_love_107008_04_08		1
1143	28	12	3	13													1
1144	28	13	3	36													1
1145	28	14	1	15					4					coffee_love_107008_04_09	coffee_love_107008_04_09		1
1146	28	15	3	16													1
1147	28	16	3	17													1
1148	28	17	1	18				200801	4					coffee_love_107008_04_10	coffee_love_107008_04_10		1
1149	28	18	1	19				200801	4					coffee_love_107008_04_11	coffee_love_107008_04_11		1
1150	28	19	1	20					4					coffee_love_107008_04_12	coffee_love_107008_04_12		1
1151	28	20	1	21					3					coffee_love_107008_04_13	coffee_love_107008_04_13		1
1152	28	21	1	22				200801	1					coffee_love_107008_04_14	coffee_love_107008_04_14		1
1153	28	22	1	23				200801	1					coffee_love_107008_04_15	coffee_love_107008_04_15		1
1154	28	23	1	24				201301	1					coffee_love_107008_04_16	coffee_love_107008_04_16		1
1155	28	24	1	25										coffee_love_107008_04_17	coffee_love_107008_04_17		1
1156	28	25	3	26													1
1157	28	26	1	27					1					coffee_love_107008_04_18	coffee_love_107008_04_18		1
1158	28	27	1	28				200101	2					coffee_love_107008_04_19	coffee_love_107008_04_19		1
1159	28	28	3	29													1
1160	28	29	3	30													1
1161	28	30	1	31					1					coffee_love_107008_04_20	coffee_love_107008_04_20		1
1162	28	31	1	32				201301	1					coffee_love_107008_04_21	coffee_love_107008_04_21		1
1163	28	32	3	33													1
1164	28	33	1	34				200801	4					coffee_love_107008_04_22	coffee_love_107008_04_22		1
1165	28	34	3	35													1
1166	28	35	1	36				200101	1					coffee_love_107008_04_23	coffee_love_107008_04_23		1
1167	28	36	1						1					coffee_love_107008_04_24	coffee_love_107008_04_24	1	1
1168	29	1	1		2	11	22	200501	1					coffee_love_108008_01_01	coffee_love_108008_01_01		1
1169	29	2	3	3													1
1170	29	3	1	4				200601	1					coffee_love_108008_01_02	coffee_love_108008_01_02		1
1171	29	4	1	5				201301	1	2				coffee_love_108008_01_03	coffee_love_108008_01_03		1
1172	29	5	3	6													1
1173	29	6	1	7										coffee_love_108008_01_04	coffee_love_108008_01_04		1
1174	29	7	3	8													1
1175	29	8	1	9				200401	4					coffee_love_108008_01_05	coffee_love_108008_01_05		1
1176	29	9	1	10				200301	1					coffee_love_108008_01_06	coffee_love_108008_01_06		1
1177	29	10	3													1	1
1178	29	11	3	12													1
1179	29	12	1	13				200701	3					coffee_love_108008_01_07	coffee_love_108008_01_07		1
1180	29	13	1	14				200701	3	1				coffee_love_108008_01_08	coffee_love_108008_01_08		1
1181	29	14	3	15													1
1182	29	15	1	16				200701	4	3				coffee_love_108008_01_09	coffee_love_108008_01_09		1
1183	29	16	1	17										coffee_love_108008_01_10	coffee_love_108008_01_10		1
1184	29	17	3	18													1
1185	29	18	3	19													1
1186	29	19	1	20					1					coffee_love_108008_01_11	coffee_love_108008_01_11		1
1187	29	20	1	21					1					coffee_love_108008_01_12	coffee_love_108008_01_12		1
1188	29	21	1						3					coffee_love_108008_01_13	coffee_love_108008_01_13	1	1
1189	29	22	3	23													1
1190	29	23	1	24				200401	4					coffee_love_108008_01_14	coffee_love_108008_01_14		1
1191	29	24	3	25													1
1192	29	25	1	26				200701	4					coffee_love_108008_01_15	coffee_love_108008_01_15		1
1193	29	26	3	27													1
1194	29	27	1	28				200701	4	1				coffee_love_108008_01_16	coffee_love_108008_01_16		1
1195	29	28	1	29					3					coffee_love_108008_01_17	coffee_love_108008_01_17		1
1196	29	29	1	30					3					coffee_love_108008_01_18	coffee_love_108008_01_18		1
1197	29	30	1	31					3	1				coffee_love_108008_01_19	coffee_love_108008_01_19		1
1198	29	31	3	32													1
1199	29	32	1						1					coffee_love_108008_01_20	coffee_love_108008_01_20	1	1
1200	30	1	1		2	21								coffee_love_108008_02_01	coffee_love_108008_02_01		1
1201	30	2	3	3													1
1202	30	3	3	4													1
1203	30	4	1	5					3					coffee_love_108008_02_02	coffee_love_108008_02_02		1
1204	30	5	3	6													1
1205	30	6	1	7					3	1				coffee_love_108008_02_03	coffee_love_108008_02_03		1
1206	30	7	3	8													1
1207	30	8	1	9										coffee_love_108008_02_04	coffee_love_108008_02_04		1
1208	30	9	3	10													1
1209	30	10	1	11				201301	1	4				coffee_love_108008_02_05	coffee_love_108008_02_05		1
1210	30	11	1	12				200601	4					coffee_love_108008_02_06	coffee_love_108008_02_06		1
1211	30	12	1	13				200601	4					coffee_love_108008_02_07	coffee_love_108008_02_07		1
1212	30	13	3	14													1
1213	30	14	1	15				200601	4	1				coffee_love_108008_02_08	coffee_love_108008_02_08		1
1214	30	15	3	16													1
1215	30	16	1	17				201301	1	4				coffee_love_108008_02_09	coffee_love_108008_02_09		1
1216	30	17	3	18													1
1217	30	18	1	19										coffee_love_108008_02_10	coffee_love_108008_02_10		1
1218	30	19	3	20													1
1219	30	20	3													1	1
1220	30	21	3	22													1
1221	30	22	3	23													1
1222	30	23	1	24					3					coffee_love_108008_02_11	coffee_love_108008_02_11		1
1223	30	24	3	25													1
1224	30	25	1	26					3	1				coffee_love_108008_02_12	coffee_love_108008_02_12		1
1225	30	26	3	27													1
1226	30	27	1	28										coffee_love_108008_02_13	coffee_love_108008_02_13		1
1227	30	28	3	29													1
1228	30	29	1	30				200601	1					coffee_love_108008_02_14	coffee_love_108008_02_14		1
1229	30	30	3	31													1
1230	30	31	1	32				201001	1					coffee_love_108008_02_15	coffee_love_108008_02_15		1
1231	30	32	3	33													1
1232	30	33	1	34				200501	1					coffee_love_108008_02_16	coffee_love_108008_02_16		1
1233	30	34	3	35													1
1234	30	35	3	36													1
1235	30	36	3	37													1
1236	30	37	1	38				200701						coffee_love_108008_02_17	coffee_love_108008_02_17		1
1237	30	38	1	39				200701	3					coffee_love_108008_02_18	coffee_love_108008_02_18		1
1238	30	39	3	40													1
1239	30	40	3													1	1
1240	31	1	1		2	12	22	200101	4					coffee_love_108008_03_01	coffee_love_108008_03_01		1
1241	31	2	3	3													1
1242	31	3	1	4				200101	4	1				coffee_love_108008_03_02	coffee_love_108008_03_02		1
1243	31	4	1	5					3					coffee_love_108008_03_03	coffee_love_108008_03_03		1
1244	31	5	1	6					3					coffee_love_108008_03_04	coffee_love_108008_03_04		1
1245	31	6	1	7					3	1				coffee_love_108008_03_05	coffee_love_108008_03_05		1
1246	31	7	1	8										coffee_love_108008_03_06	coffee_love_108008_03_06		1
1247	31	8	3	9													1
1248	31	9	3	10													1
1249	31	10	1	11				201301	1					coffee_love_108008_03_07	coffee_love_108008_03_07		1
1250	31	11	3													1	1
1251	31	12	3	13													1
1252	31	13	1	14				200601	4					coffee_love_108008_03_08	coffee_love_108008_03_08		1
1253	31	14	3	15													1
1254	31	15	1	16				200601	1					coffee_love_108008_03_09	coffee_love_108008_03_09		1
1255	31	16	1	17					3					coffee_love_108008_03_10	coffee_love_108008_03_10		1
1256	31	17	3	18													1
1257	31	18	1	19					3	1				coffee_love_108008_03_11	coffee_love_108008_03_11		1
1258	31	19	1	20				200301	1					coffee_love_108008_03_12	coffee_love_108008_03_12		1
1259	31	20	1	21				200301	1					coffee_love_108008_03_13	coffee_love_108008_03_13		1
1260	31	21	3													1	1
1261	31	22	1	23				200801	5	4				coffee_love_108008_03_14	coffee_love_108008_03_14		1
1262	31	23	3	24													1
1263	31	24	1	25										coffee_love_108008_03_15	coffee_love_108008_03_15		1
1264	31	25	1	26				200601	4	4				coffee_love_108008_03_16	coffee_love_108008_03_16		1
1265	31	26	3	27													1
1266	31	27	1	28					3					coffee_love_108008_03_17	coffee_love_108008_03_17		1
1267	31	28	1	29					3					coffee_love_108008_03_18	coffee_love_108008_03_18		1
1268	31	29	1	30					3	6				coffee_love_108008_03_19	coffee_love_108008_03_19		1
1269	31	30	1	31										coffee_love_108008_03_20	coffee_love_108008_03_20		1
1270	31	31	3	32													1
1271	31	32	1	33										coffee_love_108008_03_21	coffee_love_108008_03_21		1
1272	31	33	1						1					coffee_love_108008_03_22	coffee_love_108008_03_22	1	1
1273	32	1	1		2	24	42							coffee_love_108008_04_01	coffee_love_108008_04_01		1
1274	32	2	3	3													1
1275	32	3	1	4				201301	1					coffee_love_108008_04_02	coffee_love_108008_04_02		1
1276	32	4	1	5				200101	1					coffee_love_108008_04_03	coffee_love_108008_04_03		1
1277	32	5	3	6													1
1278	32	6	1	7					3					coffee_love_108008_04_04	coffee_love_108008_04_04		1
1279	32	7	1	8					3					coffee_love_108008_04_05	coffee_love_108008_04_05		1
1280	32	8	3	9													1
1281	32	9	1	10					1					coffee_love_108008_04_06	coffee_love_108008_04_06		1
1282	32	10	3	11													1
1283	32	11	1	12				200101	5					coffee_love_108008_04_07	coffee_love_108008_04_07		1
1284	32	12	1	13				200101	5	5				coffee_love_108008_04_08	coffee_love_108008_04_08		1
1285	32	13	3	14													1
1286	32	14	3	15													1
1287	32	15	3	16													1
1288	32	16	1	17					4					coffee_love_108008_04_09	coffee_love_108008_04_09		1
1289	32	17	1	18					4	1				coffee_love_108008_04_10	coffee_love_108008_04_10		1
1290	32	18	1	19					3	6				coffee_love_108008_04_11	coffee_love_108008_04_11		1
1291	32	19	3	20													1
1292	32	20	1	21										coffee_love_108008_04_12	coffee_love_108008_04_12		1
1293	32	21	1	22										coffee_love_108008_04_13	coffee_love_108008_04_13		1
1294	32	22	3	23													1
1295	32	23	1					200601	1					coffee_love_108008_04_14	coffee_love_108008_04_14	1	1
1296	32	24	3	25													1
1297	32	25	1	26				200601	1					coffee_love_108008_04_15	coffee_love_108008_04_15		1
1298	32	26	1	27					3	4				coffee_love_108008_04_16	coffee_love_108008_04_16		1
1299	32	27	3	28													1
1300	32	28	1	29				200601	1					coffee_love_108008_04_17	coffee_love_108008_04_17		1
1301	32	29	1	30				200601	1					coffee_love_108008_04_18	coffee_love_108008_04_18		1
1302	32	30	3	31													1
1303	32	31	1	32				201301	1					coffee_love_108008_04_19	coffee_love_108008_04_19		1
1304	32	32	1	33					3					coffee_love_108008_04_20	coffee_love_108008_04_20		1
1305	32	33	1	34					3	3				coffee_love_108008_04_21	coffee_love_108008_04_21		1
1306	32	34	3	35													1
1307	32	35	3	36													1
1308	32	36	3	37													1
1309	32	37	1	38				200801	5					coffee_love_108008_04_22	coffee_love_108008_04_22		1
1310	32	38	1	39					5					coffee_love_108008_04_23	coffee_love_108008_04_23		1
1311	32	39	1	40					5	6				coffee_love_108008_04_24	coffee_love_108008_04_24		1
1312	32	40	1	41										coffee_love_108008_04_25	coffee_love_108008_04_25		1
1313	32	41	1					200101	1					coffee_love_108008_04_26	coffee_love_108008_04_26	1	1
1314	32	42	1	43				200501	1					coffee_love_108008_04_27	coffee_love_108008_04_27		1
1315	32	43	3	44													1
1316	32	44	3	45													1
1317	32	45	1	46				200601	1					coffee_love_108008_04_28	coffee_love_108008_04_28		1
1318	32	46	1	47					3					coffee_love_108008_04_29	coffee_love_108008_04_29		1
1319	32	47	1	48					3					coffee_love_108008_04_30	coffee_love_108008_04_30		1
1320	32	48	1	49					3	1				coffee_love_108008_04_31	coffee_love_108008_04_31		1
1321	32	49	1	50										coffee_love_108008_04_32	coffee_love_108008_04_32		1
1322	32	50	3	51													1
1323	32	51	3	52													1
1324	32	52	1	53										coffee_love_108008_04_33	coffee_love_108008_04_33		1
1325	32	53	3	54													1
1326	32	54	1	55				201201	1					coffee_love_108008_04_34	coffee_love_108008_04_34		1
1327	32	55	1	56				201001	1					coffee_love_108008_04_35	coffee_love_108008_04_35		1
1328	32	56	3	57													1
1329	32	57	1					200101	1					coffee_love_108008_04_36	coffee_love_108008_04_36	1	1
1330	33	1	1		3	17	32							coffee_love_109008_01_01	coffee_love_109008_01_01		1
1331	33	2	3	3													1
1332	33	3	1	4				200102	4					coffee_love_109008_01_02	coffee_love_109008_01_02		1
1333	33	4	1	5				200301	5					coffee_love_109008_01_03	coffee_love_109008_01_03		1
1334	33	5	3	6													1
1335	33	6	1	7				200302	3					coffee_love_109008_01_04	coffee_love_109008_01_04		1
1336	33	7	1	8				200402	3					coffee_love_109008_01_05	coffee_love_109008_01_05		1
1337	33	8	3	9													1
1338	33	9	1	10				200902	5					coffee_love_109008_01_06	coffee_love_109008_01_06		1
1339	33	10	3	11													1
1340	33	11	1	12				200301	5					coffee_love_109008_01_07	coffee_love_109008_01_07		1
1341	33	12	1	13				200301	5					coffee_love_109008_01_08	coffee_love_109008_01_08		1
1342	33	13	3	14													1
1343	33	14	1	15				200302	5					coffee_love_109008_01_09	coffee_love_109008_01_09		1
1344	33	15	3	16													1
1345	33	16	1						5					coffee_love_109008_01_10	coffee_love_109008_01_10	1	1
1346	33	17	3	18													1
1347	33	18	1	19				200102	5	4				coffee_love_109008_01_11	coffee_love_109008_01_11		1
1348	33	19	3	20													1
1349	33	20	1	21				200201	2					coffee_love_109008_01_12	coffee_love_109008_01_12		1
1350	33	21	1	22				200201	2	1				coffee_love_109008_01_13	coffee_love_109008_01_13		1
1351	33	22	3	23													1
1352	33	23	1	24				200301	4					coffee_love_109008_01_14	coffee_love_109008_01_14		1
1353	33	24	3	25													1
1354	33	25	1	26				200301	4					coffee_love_109008_01_15	coffee_love_109008_01_15		1
1355	33	26	3	27													1
1356	33	27	1	28				200101	5					coffee_love_109008_01_16	coffee_love_109008_01_16		1
1357	33	28	3	29													1
1358	33	29	1	30				200902	5					coffee_love_109008_01_17	coffee_love_109008_01_17		1
1359	33	30	3	31													1
1360	33	31	1					200302	3					coffee_love_109008_01_18	coffee_love_109008_01_18	1	1
1361	33	32	3	33													1
1362	33	33	1	34				200301	5					coffee_love_109008_01_19	coffee_love_109008_01_19		1
1363	33	34	3	35													1
1364	33	35	1	36				200301	5	2				coffee_love_109008_01_20	coffee_love_109008_01_20		1
1365	33	36	3	37													1
1366	33	37	1	38				200902	1					coffee_love_109008_01_21	coffee_love_109008_01_21		1
1367	33	38	3	39													1
1368	33	39	1	40				200401	1					coffee_love_109008_01_22	coffee_love_109008_01_22		1
1369	33	40	3	41													1
1370	33	41	1	42				200402	5					coffee_love_109008_01_23	coffee_love_109008_01_23		1
1371	33	42	3	43													1
1372	33	43	1	44				200301	5					coffee_love_109008_01_24	coffee_love_109008_01_24		1
1373	33	44	3	45													1
1374	33	45	1					200302	5					coffee_love_109008_01_25	coffee_love_109008_01_25	1	1
1375	34	1	1		2	20								coffee_love_109008_02_01	coffee_love_109008_02_01		1
1376	34	2	1	3					1					coffee_love_109008_02_02	coffee_love_109008_02_02		1
1377	34	3	3	4													1
1378	34	4	1	5				201301	1	1				coffee_love_109008_02_03	coffee_love_109008_02_03		1
1379	34	5	1	6										coffee_love_109008_02_04	coffee_love_109008_02_04		1
1380	34	6	3	7													1
1381	34	7	1	8					4					coffee_love_109008_02_05	coffee_love_109008_02_05		1
1382	34	8	1	9					4					coffee_love_109008_02_06	coffee_love_109008_02_06		1
1383	34	9	3	10													1
1384	34	10	1	11				200301	4					coffee_love_109008_02_07	coffee_love_109008_02_07		1
1385	34	11	1	12				201301	4					coffee_love_109008_02_08	coffee_love_109008_02_08		1
1386	34	12	3	13													1
1387	34	13	1	14				200801	1					coffee_love_109008_02_09	coffee_love_109008_02_09		1
1388	34	14	1	15				200301	1					coffee_love_109008_02_10	coffee_love_109008_02_10		1
1389	34	15	3	16													1
1390	34	16	1	17				200101	1					coffee_love_109008_02_11	coffee_love_109008_02_11		1
1391	34	17	1	18				201301	1	5				coffee_love_109008_02_12	coffee_love_109008_02_12		1
1392	34	18	3	19													1
1393	34	19	1					200301	3					coffee_love_109008_02_13	coffee_love_109008_02_13	1	1
1394	34	20	1	21					1					coffee_love_109008_02_14	coffee_love_109008_02_14		1
1395	34	21	1	22				200601	1					coffee_love_109008_02_15	coffee_love_109008_02_15		1
1396	34	22	3	23													1
