id	id1	id2	id3	ScheduleId	PassLv	freeRewardId	freeRewardNum	PayRewardId	PayRewardNum	PayRewardId2	PayRewardNum2	StageRewardSign	status
901319	121018	221018	321018	23	18	4104041	100	4104043	100	4190004	100	0	1
901320	121019	221019	321019	23	19	4101002	2	9000033	2	4190004	100	0	1
901321	121020	221020	321020	23	20	4190001	100	4190001	300	4190004	100	1	1
901322	121021	221021	321021	23	21	3000003	30000	3000003	150000	4190004	100	0	1
901323	121022	221022	321022	23	22	4102302	10	4190001	100	4190004	100	0	1
901324	121023	221023	321023	23	23	4104041	100	4104042	200	4190004	100	0	1
901325	121024	221024	321024	23	24	4101002	2	9000033	2	4190004	100	0	1
901326	121025	221025	321025	23	25	4190001	100	4190001	300	4190004	100	0	1
901327	121026	221026	321026	23	26	3000003	30000	3000003	150000	4190004	100	0	1
901328	121027	221027	321027	23	27	4102302	15	4190001	100	4190004	100	0	1
901329	121028	221028	321028	23	28	4104041	100	4104043	100	4190004	100	0	1
901330	121029	221029	321029	23	29	4101002	2	9000033	2	4190004	100	0	1
901331	121030	221030	321030	23	30	4190001	100	4190001	300	4190004	100	1	1
901332	121031	221031	321031	23	31	3000003	30000	3000003	150000	4190004	100	0	1
901333	121032	221032	321032	23	32	4102302	10	4190001	100	4190004	100	0	1
901334	121033	221033	321033	23	33	4104041	100	4104042	200	4190004	100	0	1
901335	121034	221034	321034	23	34	4101002	2	9000033	2	4190004	100	0	1
901336	121035	221035	321035	23	35	4190001	100	4190001	300	4190004	100	0	1
901337	121036	221036	321036	23	36	3000003	30000	3000003	150000	4190004	100	0	1
901338	121037	221037	321037	23	37	4102302	10	4190001	100	4190004	100	0	1
901339	121038	221038	321038	23	38	4104041	100	4104043	100	4190004	100	0	1
901340	121039	221039	321039	23	39	4101002	2	9000033	2	4190004	100	0	1
901341	121040	221040	321040	23	40	4190001	100	4190001	300	4190004	100	1	1
901342	121041	221041	321041	23	41	3000003	30000	3000003	150000	4190004	100	0	1
901343	121042	221042	321042	23	42	4102302	15	4190001	100	4190004	100	0	1
901344	121043	221043	321043	23	43	4104041	100	4104042	200	4190004	100	0	1
901345	121044	221044	321044	23	44	4101002	2	9000033	2	4190004	100	0	1
901346	121045	221045	321045	23	45	4190001	100	4190001	300	4190004	100	0	1
901347	121046	221046	321046	23	46	3000003	30000	3000003	150000	4190004	100	0	1
901348	121047	221047	321047	23	47	4102302	15	4190001	100	4190004	100	0	1
901349	121048	221048	321048	23	48	4104041	100	4104043	100	4190004	100	0	1
901350	121049	221049	321049	23	49	4101002	2	9000033	2	4190004	100	0	1
901351	121050	221050	321050	23	50	4190001	100	4190001	300	3000002	1580	1	1
901352	121001	221001	321001	24	1	3000003	30000	5200041	1	4190004	200	0	1
901353	121002	221002	321002	24	2	4102302	10	4190001	100	4190004	100	0	1
901354	121003	221003	321003	24	3	4104041	100	4104042	200	4190004	100	0	1
901355	121004	221004	321004	24	4	4101002	2	9000033	2	4190004	100	0	1
901356	121005	221005	321005	24	5	4190001	100	4190001	300	4190004	100	0	1
901357	121006	221006	321006	24	6	3000003	30000	3000003	150000	4190004	100	0	1
901358	121007	221007	321007	24	7	4102302	10	4190001	100	4190004	100	0	1
901359	121008	221008	321008	24	8	4104041	100	4104043	100	4190004	100	0	1
901360	121009	221009	321009	24	9	4101002	2	9000033	2	4190004	100	0	1
901361	121010	221010	321010	24	10	4190001	100	4190001	300	4190004	100	1	1
901362	121011	221011	321011	24	11	3000003	30000	3000003	150000	4190004	100	0	1
901363	121012	221012	321012	24	12	4102302	15	4190001	100	4190004	100	0	1
901364	121013	221013	321013	24	13	4104041	100	4104042	200	4190004	100	0	1
901365	121014	221014	321014	24	14	4101002	2	9000033	2	4190004	100	0	1
901366	121015	221015	321015	24	15	4190001	100	4190001	300	4190004	100	0	1
901367	121016	221016	321016	24	16	3000003	30000	3000003	150000	4190004	100	0	1
901368	121017	221017	321017	24	17	4102302	10	4190001	100	4190004	100	0	1
901369	121018	221018	321018	24	18	4104041	100	4104043	100	4190004	100	0	1
901370	121019	221019	321019	24	19	4101002	2	9000033	2	4190004	100	0	1
901371	121020	221020	321020	24	20	4190001	100	4190001	300	4190004	100	1	1
901372	121021	221021	321021	24	21	3000003	30000	3000003	150000	4190004	100	0	1
901373	121022	221022	321022	24	22	4102302	10	4190001	100	4190004	100	0	1
901374	121023	221023	321023	24	23	4104041	100	4104042	200	4190004	100	0	1
901375	121024	221024	321024	24	24	4101002	2	9000033	2	4190004	100	0	1
901376	121025	221025	321025	24	25	4190001	100	4190001	300	4190004	100	0	1
901377	121026	221026	321026	24	26	3000003	30000	3000003	150000	4190004	100	0	1
901378	121027	221027	321027	24	27	4102302	15	4190001	100	4190004	100	0	1
901379	121028	221028	321028	24	28	4104041	100	4104043	100	4190004	100	0	1
901380	121029	221029	321029	24	29	4101002	2	9000033	2	4190004	100	0	1
901381	121030	221030	321030	24	30	4190001	100	4190001	300	4190004	100	1	1
901382	121031	221031	321031	24	31	3000003	30000	3000003	150000	4190004	100	0	1
901383	121032	221032	321032	24	32	4102302	10	4190001	100	4190004	100	0	1
901384	121033	221033	321033	24	33	4104041	100	4104042	200	4190004	100	0	1
901385	121034	221034	321034	24	34	4101002	2	9000033	2	4190004	100	0	1
901386	121035	221035	321035	24	35	4190001	100	4190001	300	4190004	100	0	1
901387	121036	221036	321036	24	36	3000003	30000	3000003	150000	4190004	100	0	1
901388	121037	221037	321037	24	37	4102302	10	4190001	100	4190004	100	0	1
901389	121038	221038	321038	24	38	4104041	100	4104043	100	4190004	100	0	1
901390	121039	221039	321039	24	39	4101002	2	9000033	2	4190004	100	0	1
901391	121040	221040	321040	24	40	4190001	100	4190001	300	4190004	100	1	1
901392	121041	221041	321041	24	41	3000003	30000	3000003	150000	4190004	100	0	1
901393	121042	221042	321042	24	42	4102302	15	4190001	100	4190004	100	0	1
901394	121043	221043	321043	24	43	4104041	100	4104042	200	4190004	100	0	1
901395	121044	221044	321044	24	44	4101002	2	9000033	2	4190004	100	0	1
901396	121045	221045	321045	24	45	4190001	100	4190001	300	4190004	100	0	1
901397	121046	221046	321046	24	46	3000003	30000	3000003	150000	4190004	100	0	1
901398	121047	221047	321047	24	47	4102302	15	4190001	100	4190004	100	0	1
901399	121048	221048	321048	24	48	4104041	100	4104043	100	4190004	100	0	1
901400	121049	221049	321049	24	49	4101002	2	9000033	2	4190004	100	0	1
901401	121050	221050	321050	24	50	4190001	100	4190001	300	3000002	1580	1	1
901402	121001	221001	321001	25	1	3000003	30000	5200041	1	4190004	200	0	1
901403	121002	221002	321002	25	2	4102302	10	4190001	100	4190004	100	0	1
901404	121003	221003	321003	25	3	4104041	100	4104042	200	4190004	100	0	1
901405	121004	221004	321004	25	4	4101002	2	9000033	2	4190004	100	0	1
901406	121005	221005	321005	25	5	4190001	100	4190001	300	4190004	100	0	1
901407	121006	221006	321006	25	6	3000003	30000	3000003	150000	4190004	100	0	1
901408	121007	221007	321007	25	7	4102302	10	4190001	100	4190004	100	0	1
901409	121008	221008	321008	25	8	4104041	100	4104043	100	4190004	100	0	1
901410	121009	221009	321009	25	9	4101002	2	9000033	2	4190004	100	0	1
901411	121010	221010	321010	25	10	4190001	100	4190001	300	4190004	100	1	1
901412	121011	221011	321011	25	11	3000003	30000	3000003	150000	4190004	100	0	1
901413	121012	221012	321012	25	12	4102302	15	4190001	100	4190004	100	0	1
901414	121013	221013	321013	25	13	4104041	100	4104042	200	4190004	100	0	1
901415	121014	221014	321014	25	14	4101002	2	9000033	2	4190004	100	0	1
901416	121015	221015	321015	25	15	4190001	100	4190001	300	4190004	100	0	1
901417	121016	221016	321016	25	16	3000003	30000	3000003	150000	4190004	100	0	1
901418	121017	221017	321017	25	17	4102302	10	4190001	100	4190004	100	0	1
901419	121018	221018	321018	25	18	4104041	100	4104043	100	4190004	100	0	1
901420	121019	221019	321019	25	19	4101002	2	9000033	2	4190004	100	0	1
901421	121020	221020	321020	25	20	4190001	100	4190001	300	4190004	100	1	1
901422	121021	221021	321021	25	21	3000003	30000	3000003	150000	4190004	100	0	1
901423	121022	221022	321022	25	22	4102302	10	4190001	100	4190004	100	0	1
901424	121023	221023	321023	25	23	4104041	100	4104042	200	4190004	100	0	1
901425	121024	221024	321024	25	24	4101002	2	9000033	2	4190004	100	0	1
901426	121025	221025	321025	25	25	4190001	100	4190001	300	4190004	100	0	1
901427	121026	221026	321026	25	26	3000003	30000	3000003	150000	4190004	100	0	1
901428	121027	221027	321027	25	27	4102302	15	4190001	100	4190004	100	0	1
901429	121028	221028	321028	25	28	4104041	100	4104043	100	4190004	100	0	1
901430	121029	221029	321029	25	29	4101002	2	9000033	2	4190004	100	0	1
901431	121030	221030	321030	25	30	4190001	100	4190001	300	4190004	100	1	1
901432	121031	221031	321031	25	31	3000003	30000	3000003	150000	4190004	100	0	1
901433	121032	221032	321032	25	32	4102302	10	4190001	100	4190004	100	0	1
901434	121033	221033	321033	25	33	4104041	100	4104042	200	4190004	100	0	1
901435	121034	221034	321034	25	34	4101002	2	9000033	2	4190004	100	0	1
901436	121035	221035	321035	25	35	4190001	100	4190001	300	4190004	100	0	1
901437	121036	221036	321036	25	36	3000003	30000	3000003	150000	4190004	100	0	1
901438	121037	221037	321037	25	37	4102302	10	4190001	100	4190004	100	0	1
901439	121038	221038	321038	25	38	4104041	100	4104043	100	4190004	100	0	1
901440	121039	221039	321039	25	39	4101002	2	9000033	2	4190004	100	0	1
901441	121040	221040	321040	25	40	4190001	100	4190001	300	4190004	100	1	1
901442	121041	221041	321041	25	41	3000003	30000	3000003	150000	4190004	100	0	1
901443	121042	221042	321042	25	42	4102302	15	4190001	100	4190004	100	0	1
901444	121043	221043	321043	25	43	4104041	100	4104042	200	4190004	100	0	1
901445	121044	221044	321044	25	44	4101002	2	9000033	2	4190004	100	0	1
901446	121045	221045	321045	25	45	4190001	100	4190001	300	4190004	100	0	1
901447	121046	221046	321046	25	46	3000003	30000	3000003	150000	4190004	100	0	1
901448	121047	221047	321047	25	47	4102302	15	4190001	100	4190004	100	0	1
901449	121048	221048	321048	25	48	4104041	100	4104043	100	4190004	100	0	1
901450	121049	221049	321049	25	49	4101002	2	9000033	2	4190004	100	0	1
901451	121050	221050	321050	25	50	4190001	100	4190001	300	3000002	1580	1	1
901452	121001	221001	321001	26	1	3000003	30000	5200041	1	4190004	200	0	1
901453	121002	221002	321002	26	2	4102302	10	4190001	100	4190004	100	0	1
901454	121003	221003	321003	26	3	4104041	100	4104042	200	4190004	100	0	1
901455	121004	221004	321004	26	4	4101002	2	9000033	2	4190004	100	0	1
901456	121005	221005	321005	26	5	4190001	100	4190001	300	4190004	100	0	1
901457	121006	221006	321006	26	6	3000003	30000	3000003	150000	4190004	100	0	1
901458	121007	221007	321007	26	7	4102302	10	4190001	100	4190004	100	0	1
901459	121008	221008	321008	26	8	4104041	100	4104043	100	4190004	100	0	1
901460	121009	221009	321009	26	9	4101002	2	9000033	2	4190004	100	0	1
901461	121010	221010	321010	26	10	4190001	100	4190001	300	4190004	100	1	1
901462	121011	221011	321011	26	11	3000003	30000	3000003	150000	4190004	100	0	1
901463	121012	221012	321012	26	12	4102302	15	4190001	100	4190004	100	0	1
901464	121013	221013	321013	26	13	4104041	100	4104042	200	4190004	100	0	1
901465	121014	221014	321014	26	14	4101002	2	9000033	2	4190004	100	0	1
901466	121015	221015	321015	26	15	4190001	100	4190001	300	4190004	100	0	1
901467	121016	221016	321016	26	16	3000003	30000	3000003	150000	4190004	100	0	1
901468	121017	221017	321017	26	17	4102302	10	4190001	100	4190004	100	0	1
901469	121018	221018	321018	26	18	4104041	100	4104043	100	4190004	100	0	1
901470	121019	221019	321019	26	19	4101002	2	9000033	2	4190004	100	0	1
901471	121020	221020	321020	26	20	4190001	100	4190001	300	4190004	100	1	1
901472	121021	221021	321021	26	21	3000003	30000	3000003	150000	4190004	100	0	1
901473	121022	221022	321022	26	22	4102302	10	4190001	100	4190004	100	0	1
901474	121023	221023	321023	26	23	4104041	100	4104042	200	4190004	100	0	1
901475	121024	221024	321024	26	24	4101002	2	9000033	2	4190004	100	0	1
901476	121025	221025	321025	26	25	4190001	100	4190001	300	4190004	100	0	1
901477	121026	221026	321026	26	26	3000003	30000	3000003	150000	4190004	100	0	1
901478	121027	221027	321027	26	27	4102302	15	4190001	100	4190004	100	0	1
901479	121028	221028	321028	26	28	4104041	100	4104043	100	4190004	100	0	1
901480	121029	221029	321029	26	29	4101002	2	9000033	2	4190004	100	0	1
901481	121030	221030	321030	26	30	4190001	100	4190001	300	4190004	100	1	1
901482	121031	221031	321031	26	31	3000003	30000	3000003	150000	4190004	100	0	1
901483	121032	221032	321032	26	32	4102302	10	4190001	100	4190004	100	0	1
901484	121033	221033	321033	26	33	4104041	100	4104042	200	4190004	100	0	1
901485	121034	221034	321034	26	34	4101002	2	9000033	2	4190004	100	0	1
901486	121035	221035	321035	26	35	4190001	100	4190001	300	4190004	100	0	1
901487	121036	221036	321036	26	36	3000003	30000	3000003	150000	4190004	100	0	1
901488	121037	221037	321037	26	37	4102302	10	4190001	100	4190004	100	0	1
901489	121038	221038	321038	26	38	4104041	100	4104043	100	4190004	100	0	1
901490	121039	221039	321039	26	39	4101002	2	9000033	2	4190004	100	0	1
901491	121040	221040	321040	26	40	4190001	100	4190001	300	4190004	100	1	1
901492	121041	221041	321041	26	41	3000003	30000	3000003	150000	4190004	100	0	1
901493	121042	221042	321042	26	42	4102302	15	4190001	100	4190004	100	0	1
901494	121043	221043	321043	26	43	4104041	100	4104042	200	4190004	100	0	1
901495	121044	221044	321044	26	44	4101002	2	9000033	2	4190004	100	0	1
901496	121045	221045	321045	26	45	4190001	100	4190001	300	4190004	100	0	1
901497	121046	221046	321046	26	46	3000003	30000	3000003	150000	4190004	100	0	1
901498	121047	221047	321047	26	47	4102302	15	4190001	100	4190004	100	0	1
901499	121048	221048	321048	26	48	4104041	100	4104043	100	4190004	100	0	1
901500	121049	221049	321049	26	49	4101002	2	9000033	2	4190004	100	0	1
901501	121050	221050	321050	26	50	4190001	100	4190001	300	3000002	1580	1	1
901502	121001	221001	321001	27	1	3000003	30000	5200041	1	4190004	200	0	1
901503	121002	221002	321002	27	2	4102302	10	4190001	100	4190004	100	0	1
901504	121003	221003	321003	27	3	4104041	100	4104042	200	4190004	100	0	1
901505	121004	221004	321004	27	4	4101002	2	9000033	2	4190004	100	0	1
901506	121005	221005	321005	27	5	4190001	100	4190001	300	4190004	100	0	1
901507	121006	221006	321006	27	6	3000003	30000	3000003	150000	4190004	100	0	1
901508	121007	221007	321007	27	7	4102302	10	4190001	100	4190004	100	0	1
901509	121008	221008	321008	27	8	4104041	100	4104043	100	4190004	100	0	1
901510	121009	221009	321009	27	9	4101002	2	9000033	2	4190004	100	0	1
901511	121010	221010	321010	27	10	4190001	100	4190001	300	4190004	100	1	1
901512	121011	221011	321011	27	11	3000003	30000	3000003	150000	4190004	100	0	1
901513	121012	221012	321012	27	12	4102302	15	4190001	100	4190004	100	0	1
901514	121013	221013	321013	27	13	4104041	100	4104042	200	4190004	100	0	1
901515	121014	221014	321014	27	14	4101002	2	9000033	2	4190004	100	0	1
901516	121015	221015	321015	27	15	4190001	100	4190001	300	4190004	100	0	1
901517	121016	221016	321016	27	16	3000003	30000	3000003	150000	4190004	100	0	1
901518	121017	221017	321017	27	17	4102302	10	4190001	100	4190004	100	0	1
901519	121018	221018	321018	27	18	4104041	100	4104043	100	4190004	100	0	1
901520	121019	221019	321019	27	19	4101002	2	9000033	2	4190004	100	0	1
901521	121020	221020	321020	27	20	4190001	100	4190001	300	4190004	100	1	1
901522	121021	221021	321021	27	21	3000003	30000	3000003	150000	4190004	100	0	1
901523	121022	221022	321022	27	22	4102302	10	4190001	100	4190004	100	0	1
901524	121023	221023	321023	27	23	4104041	100	4104042	200	4190004	100	0	1
901525	121024	221024	321024	27	24	4101002	2	9000033	2	4190004	100	0	1
901526	121025	221025	321025	27	25	4190001	100	4190001	300	4190004	100	0	1
901527	121026	221026	321026	27	26	3000003	30000	3000003	150000	4190004	100	0	1
901528	121027	221027	321027	27	27	4102302	15	4190001	100	4190004	100	0	1
901529	121028	221028	321028	27	28	4104041	100	4104043	100	4190004	100	0	1
901530	121029	221029	321029	27	29	4101002	2	9000033	2	4190004	100	0	1
901531	121030	221030	321030	27	30	4190001	100	4190001	300	4190004	100	1	1
901532	121031	221031	321031	27	31	3000003	30000	3000003	150000	4190004	100	0	1
901533	121032	221032	321032	27	32	4102302	10	4190001	100	4190004	100	0	1
901534	121033	221033	321033	27	33	4104041	100	4104042	200	4190004	100	0	1
901535	121034	221034	321034	27	34	4101002	2	9000033	2	4190004	100	0	1
901536	121035	221035	321035	27	35	4190001	100	4190001	300	4190004	100	0	1
901537	121036	221036	321036	27	36	3000003	30000	3000003	150000	4190004	100	0	1
901538	121037	221037	321037	27	37	4102302	10	4190001	100	4190004	100	0	1
901539	121038	221038	321038	27	38	4104041	100	4104043	100	4190004	100	0	1
901540	121039	221039	321039	27	39	4101002	2	9000033	2	4190004	100	0	1
901541	121040	221040	321040	27	40	4190001	100	4190001	300	4190004	100	1	1
901542	121041	221041	321041	27	41	3000003	30000	3000003	150000	4190004	100	0	1
901543	121042	221042	321042	27	42	4102302	15	4190001	100	4190004	100	0	1
901544	121043	221043	321043	27	43	4104041	100	4104042	200	4190004	100	0	1
901545	121044	221044	321044	27	44	4101002	2	9000033	2	4190004	100	0	1
901546	121045	221045	321045	27	45	4190001	100	4190001	300	4190004	100	0	1
901547	121046	221046	321046	27	46	3000003	30000	3000003	150000	4190004	100	0	1
901548	121047	221047	321047	27	47	4102302	15	4190001	100	4190004	100	0	1
901549	121048	221048	321048	27	48	4104041	100	4104043	100	4190004	100	0	1
901550	121049	221049	321049	27	49	4101002	2	9000033	2	4190004	100	0	1
901551	121050	221050	321050	27	50	4190001	100	4190001	300	3000002	1580	1	1
901552	121001	221001	321001	28	1	5200011	3	5200011	3	5200009	15	0	1
901553	121002	221002	321002	28	2	5200009	10	5200009	15	4105023	2	0	1
901554	121003	221003	321003	28	3	3000018	300	4105023	2	4100032	2	0	1
901555	121004	221004	321004	28	4	4105023	1	4100032	1	4100036	2	0	1
901556	121005	221005	321005	28	5	5200011	3	4100036	1	5200009	15	0	1
901557	121006	221006	321006	28	6	5200009	10	5200011	3	4105023	2	0	1
901558	121007	221007	321007	28	7	3000018	300	5200009	15	4100032	2	0	1
901559	121008	221008	321008	28	8	4105023	1	4105023	2	4100036	2	0	1
901560	121009	221009	321009	28	9	5200011	3	4100032	1	5200009	15	0	1
901561	121010	221010	321010	28	10	4100032	10	5112021	1	4100032	100	1	1
901562	121011	221011	321011	28	11	5200009	10	4100036	1	4105023	2	0	1
901563	121012	221012	321012	28	12	3000018	300	5200011	3	4100032	2	0	1
901564	121013	221013	321013	28	13	4105023	1	5200009	15	4100036	2	0	1
901565	121014	221014	321014	28	14	5200011	3	4105023	2	5200009	15	0	1
901566	121015	221015	321015	28	15	5200009	10	4100032	1	4105023	2	0	1
901567	121016	221016	321016	28	16	3000018	300	4100036	1	4100032	2	0	1
901568	121017	221017	321017	28	17	4105023	1	5200011	3	4100036	2	0	1
901569	121018	221018	321018	28	18	5200011	3	5200009	15	5200009	15	0	1
901570	121019	221019	321019	28	19	5200009	10	4105023	2	4105023	2	0	1
901571	121020	221020	321020	28	20	4100031	10	5112021	2	4100032	200	1	1
901572	121021	221021	321021	28	21	3000018	300	4100032	1	4100032	2	0	1
901573	121022	221022	321022	28	22	4105023	1	4100036	1	4100036	2	0	1
901574	121023	221023	321023	28	23	5200011	3	5200011	3	5200009	15	0	1
901575	121024	221024	321024	28	24	5200009	10	5200009	15	4105023	2	0	1
901576	121025	221025	321025	28	25	3000018	300	4105023	2	4100032	2	0	1
901577	121026	221026	321026	28	26	4105023	1	4100032	1	4100036	2	0	1
901578	121027	221027	321027	28	27	5200011	3	4100036	1	5200009	15	0	1
901579	121028	221028	321028	28	28	5200009	10	5200011	3	4105023	2	0	1
901580	121029	221029	321029	28	29	3000018	300	5200009	15	4100032	2	0	1
901581	121030	221030	321030	28	30	4100032	40	5112021	3	4100036	200	1	1
901582	121031	221031	321031	28	31	4105023	1	4105023	2	4100036	2	0	1
901583	121032	221032	321032	28	32	5200011	3	4100032	1	5200009	15	0	1
901584	121033	221033	321033	28	33	5200009	10	4100036	1	4105023	2	0	1
901585	121034	221034	321034	28	34	3000018	300	5200011	3	4100032	2	0	1
901586	121035	221035	321035	28	35	4105023	1	5200009	15	4100036	2	0	1
901587	121036	221036	321036	28	36	5200011	3	4105023	2	5200009	15	0	1
901588	121037	221037	321037	28	37	5200009	10	4100032	1	4105023	2	0	1
901589	121038	221038	321038	28	38	3000018	300	4100036	1	4100032	2	0	1
901590	121039	221039	321039	28	39	4105023	1	5200011	3	4100036	2	0	1
901591	121040	221040	321040	28	40	4100031	40	5112021	4	4100031	100	1	1
901592	121041	221041	321041	28	41	5200011	3	5200009	15	5200009	15	0	1
901593	121042	221042	321042	28	42	5200009	10	4105023	2	4105023	2	0	1
901594	121043	221043	321043	28	43	3000018	300	4100032	1	4100032	2	0	1
901595	121044	221044	321044	28	44	4105023	1	4100036	1	4100036	2	0	1
901596	121045	221045	321045	28	45	5200011	3	5200011	3	5200009	15	0	1
901597	121046	221046	321046	28	46	5200009	10	5200009	15	4105023	2	0	1
901598	121047	221047	321047	28	47	3000018	300	4105023	2	4100032	2	0	1
901599	121048	221048	321048	28	48	4105023	1	4100032	1	4100036	2	0	1
901600	121049	221049	321049	28	49	5200011	3	4100036	1	5200009	30	0	1
901601	121050	221050	321050	28	50	4190004	1000	5112020	1	5112021	5	1	1
901602	121001	221001	321001	29	1	4100011	10	5112031	1	4190004	100	0	1
901603	121002	221002	321002	29	2	4110001	10	4190001	100	5200011	3	0	1
901604	121003	221003	321003	29	3	4101002	2	5200011	2	4190004	100	0	1
901605	121004	221004	321004	29	4	4199001	2	4190001	200	5200011	3	0	1
901606	121005	221005	321005	29	5	4198002	2	3000018	300	4190004	100	0	1
901607	121006	221006	321006	29	6	4100011	10	9000033	2	5200011	3	0	1
901608	121007	221007	321007	29	7	4110001	10	5200009	50	4190004	100	0	1
901609	121008	221008	321008	29	8	4101002	2	4190001	100	5200011	3	0	1
901610	121009	221009	321009	29	9	4199001	2	4100032	10	4190004	100	0	1
901611	121010	221010	321010	29	10	4100032	10	9000033	2	3000028	100	1	1
901612	121011	221011	321011	29	11	4100011	10	4190001	200	4190004	100	0	1
901613	121012	221012	321012	29	12	4110001	10	5200011	2	5200011	3	0	1
901614	121013	221013	321013	29	13	4101002	2	4190001	100	4190004	100	0	1
901615	121014	221014	321014	29	14	4199001	2	3000018	300	5200011	3	0	1
901616	121015	221015	321015	29	15	4198002	2	9000033	2	4190004	100	0	1
901617	121016	221016	321016	29	16	4100011	10	5200009	50	5200011	3	0	1
901618	121017	221017	321017	29	17	4110001	10	4190001	200	4190004	100	0	1
901619	121018	221018	321018	29	18	4101002	2	4100032	10	5200011	3	0	1
901620	121019	221019	321019	29	19	4199001	2	4190001	100	4190004	100	0	1
901621	121020	221020	321020	29	20	4100031	10	9000033	2	3000028	100	1	1
901622	121021	221021	321021	29	21	4100011	5	4190001	200	4190004	100	0	1
901623	121022	221022	321022	29	22	4110001	10	5200011	2	5200011	3	0	1
901624	121023	221023	321023	29	23	4101002	2	4190001	100	4190004	100	0	1
901625	121024	221024	321024	29	24	4199001	2	3000018	300	5200011	3	0	1
901626	121025	221025	321025	29	25	4198002	2	9000033	2	4190004	100	0	1
901627	121026	221026	321026	29	26	4100011	5	5200009	50	5200011	3	0	1
901628	121027	221027	321027	29	27	4110001	10	4190001	200	4190004	100	0	1
901629	121028	221028	321028	29	28	4101002	2	4100032	10	5200011	3	0	1
901630	121029	221029	321029	29	29	4199001	2	4190001	100	4190004	100	0	1
901631	121030	221030	321030	29	30	4100032	30	3000028	50	3000028	100	1	1
901632	121031	221031	321031	29	31	4100011	5	4190001	200	4190004	100	0	1
901633	121032	221032	321032	29	32	4110001	10	5200011	2	5200011	3	0	1
901634	121033	221033	321033	29	33	4101002	2	4190001	100	4190004	100	0	1
901635	121034	221034	321034	29	34	4199001	2	3000018	300	5200011	3	0	1
901636	121035	221035	321035	29	35	4198002	2	3000028	50	4190004	100	0	1
901637	121036	221036	321036	29	36	4100011	5	5200009	50	5200011	3	0	1
901638	121037	221037	321037	29	37	4110001	10	4190001	200	4190004	100	0	1
901639	121038	221038	321038	29	38	4101002	2	4100032	10	5200011	3	0	1
901640	121039	221039	321039	29	39	4199001	2	4190001	100	4190004	100	0	1
901641	121040	221040	321040	29	40	4100031	30	3000028	50	3000028	100	1	1
901642	121041	221041	321041	29	41	4100011	5	4190001	200	4190004	200	0	1
901643	121042	221042	321042	29	42	4110001	10	5200011	2	5200011	3	0	1
901644	121043	221043	321043	29	43	4101002	2	4190001	100	4190004	200	0	1
901645	121044	221044	321044	29	44	4199001	2	3000018	300	5200011	3	0	1
901646	121045	221045	321045	29	45	4198002	2	3000028	50	4190004	200	0	1
901647	121046	221046	321046	29	46	4100011	5	5200009	50	5200011	3	0	1
901648	121047	221047	321047	29	47	4110001	10	4190001	200	4190004	200	0	1
901649	121048	221048	321048	29	48	4101002	2	4100032	10	5200011	3	0	1
901650	121049	221049	321049	29	49	4199001	2	4190001	100	4190004	200	0	1
901651	121050	221050	321050	29	50	5112002	1	4190004	1000	3000028	100	1	1
901652	121001	221001	321001	30	1	4100011	10	5112033	1	4190004	100	0	1
901653	121002	221002	321002	30	2	4110001	10	4190001	100	5200011	3	0	1
901654	121003	221003	321003	30	3	4101002	2	5200011	2	4190004	100	0	1
901655	121004	221004	321004	30	4	4199001	2	4190001	200	5200011	3	0	1
901656	121005	221005	321005	30	5	4198002	2	3000018	300	4190004	100	0	1
901657	121006	221006	321006	30	6	4100011	10	9000033	2	5200011	3	0	1
901658	121007	221007	321007	30	7	4110001	10	5200009	50	4190004	100	0	1
901659	121008	221008	321008	30	8	4101002	2	4190001	100	5200011	3	0	1
901660	121009	221009	321009	30	9	4199001	2	4100032	10	4190004	100	0	1
901661	121010	221010	321010	30	10	4100032	10	9000033	2	3000028	100	1	1
901662	121011	221011	321011	30	11	4100011	10	4190001	200	4190004	100	0	1
901663	121012	221012	321012	30	12	4110001	10	5200011	2	5200011	3	0	1
901664	121013	221013	321013	30	13	4101002	2	4190001	100	4190004	100	0	1
901665	121014	221014	321014	30	14	4199001	2	3000018	300	5200011	3	0	1
901666	121015	221015	321015	30	15	4198002	2	9000033	2	4190004	100	0	1
901667	121016	221016	321016	30	16	4100011	10	5200009	50	5200011	3	0	1
901668	121017	221017	321017	30	17	4110001	10	4190001	200	4190004	100	0	1
901669	121018	221018	321018	30	18	4101002	2	4100032	10	5200011	3	0	1
901670	121019	221019	321019	30	19	4199001	2	4190001	100	4190004	100	0	1
901671	121020	221020	321020	30	20	4100031	10	9000033	2	3000028	100	1	1
901672	121021	221021	321021	30	21	4100011	5	4190001	200	4190004	100	0	1
901673	121022	221022	321022	30	22	4110001	10	5200011	2	5200011	3	0	1
901674	121023	221023	321023	30	23	4101002	2	4190001	100	4190004	100	0	1
901675	121024	221024	321024	30	24	4199001	2	3000018	300	5200011	3	0	1
901676	121025	221025	321025	30	25	4198002	2	9000033	2	4190004	100	0	1
901677	121026	221026	321026	30	26	4100011	5	5200009	50	5200011	3	0	1
901678	121027	221027	321027	30	27	4110001	10	4190001	200	4190004	100	0	1
901679	121028	221028	321028	30	28	4101002	2	4100032	10	5200011	3	0	1
901680	121029	221029	321029	30	29	4199001	2	4190001	100	4190004	100	0	1
901681	121030	221030	321030	30	30	4100032	30	3000028	50	3000028	100	1	1
