id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
4010662	40	401	6	1	0	0			7:goods_icon_4010662	0	0	0	1	暴伤套-耳饰	爆傷套-耳飾	CRIT DMG Set - Earrings	会心ダメージ装飾・耳	크리티컬 대미지 세트-귀 장식	เซ็ตดาเมจคริ - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害+20%	2件套：爆擊傷害+20%	2-piece Set: CRIT DMG +20%	2セット:会心ダメージ＋20%	2 세트: 크리티컬 대미지 +20%	เซ็ต​ 2​ ชิ้น​:​ ดา​เม​จค​ริ​ติ​คอ​ล​ +20%​
4010663	40	401	6	1	0	0			7:goods_icon_4010663	0	0	0	1	暴伤套-颈环	爆傷套-頸環	CRIT DMG Set - Necklace	会心ダメージ装飾・首	크리티컬 대미지 세트-목걸이	เซ็ตดาเมจคริ - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害+20%	2件套：爆擊傷害+20%	2-piece Set: CRIT DMG +20%	2セット:会心ダメージ＋20%	2 세트: 크리티컬 대미지 +20%	เซ็ต​ 2​ ชิ้น​:​ ดา​เม​จค​ริ​ติ​คอ​ล​ +20%​
4010664	40	401	6	1	0	0			7:goods_icon_4010664	0	0	0	1	暴伤套-尾饰	爆傷套-尾飾	CRIT DMG Set - Tailpiece	会心ダメージ装飾・尻尾	크리티컬 대미지 세트-꼬리 장식	เซ็ต​ดา​เม​จค​ริ​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害+20%	2件套：爆擊傷害+20%	2-piece Set: CRIT DMG +20%	2セット:会心ダメージ＋20%	2 세트: 크리티컬 대미지 +20%	เซ็ต​ 2​ ชิ้น​:​ ดา​เม​จค​ริ​ติ​คอ​ล​ +20%​
4010665	40	401	6	1	0	0			7:goods_icon_4010665	0	0	0	1	暴伤套-嘴套	爆傷套-嘴套	CRIT DMG Set - Mouthpiece	会心ダメージ装飾・顔	크리티컬 대미지 세트-마스크	เซ็ต​ดา​เม​จค​ริ​ -​ ส่วน​ปาก​	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害+20%	2件套：爆擊傷害+20%	2-piece Set: CRIT DMG +20%	2セット:会心ダメージ＋20%	2 세트: 크리티컬 대미지 +20%	เซ็ต​ 2​ ชิ้น​:​ ดา​เม​จค​ริ​ติ​คอ​ล​ +20%​
4010666	40	401	6	1	0	0			7:goods_icon_4010666	0	0	0	1	暴伤套-爪饰	爆傷套-爪飾	CRIT DMG Set - Claws	会心ダメージ装飾・爪	크리티컬 대미지 세트-장갑	เซ็ตดาเมจคริ - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害+20%	2件套：爆擊傷害+20%	2-piece Set: CRIT DMG +20%	2セット:会心ダメージ＋20%	2 세트: 크리티컬 대미지 +20%	เซ็ต​ 2​ ชิ้น​:​ ดา​เม​จค​ริ​ติ​คอ​ล​ +20%​
4010711	40	401	1	1	0	0	263	2015401	7:goods_icon_4010711	0	0	0	1	不屈套-头饰	不屈套-頭飾	Undaunted Set - Headpiece	不屈装飾・頭部	불굴 세트-머리 장식	เซ็ตความอึด - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010712	40	401	1	1	0	0	263	2015401	7:goods_icon_4010712	0	0	0	1	不屈套-耳饰	不屈套-耳飾	Undaunted Set - Earrings	不屈装飾・耳	불굴 세트-귀 장식	เซ็ตความอึด - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010713	40	401	1	1	0	0	263	2015401	7:goods_icon_4010713	0	0	0	1	不屈套-颈环	不屈套-頸環	Undaunted Set - Necklace	不屈装飾・首	불굴 세트-목걸이	เซ็ตความอึด - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010714	40	401	1	1	0	0	263	2015401	7:goods_icon_4010714	0	0	0	1	不屈套-尾饰	不屈套-尾飾	Undaunted Set - Tailpiece	不屈装飾・尻尾	불굴 세트-꼬리 장식	เซ็ต​ความ​อึด​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010715	40	401	1	1	0	0	263	2015401	7:goods_icon_4010715	0	0	0	1	不屈套-嘴套	不屈套-嘴套	Undaunted Set - Mouthpiece	不屈装飾・顔	불굴 세트-마스크	เซ็ตความอึด - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010716	40	401	1	1	0	0	263	2015401	7:goods_icon_4010716	0	0	0	1	不屈套-爪饰	不屈套-爪飾	Undaunted Set - Claws	不屈装飾・爪	불굴 세트-장갑	เซ็ตความอึด - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010721	40	401	2	1	0	0	263	2015401	7:goods_icon_4010721	0	0	0	1	不屈套-头饰	不屈套-頭飾	Undaunted Set - Headpiece	不屈装飾・頭部	불굴 세트-머리 장식	เซ็ตความอึด - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010722	40	401	2	1	0	0	263	2015401	7:goods_icon_4010722	0	0	0	1	不屈套-耳饰	不屈套-耳飾	Undaunted Set - Earrings	不屈装飾・耳	불굴 세트-귀 장식	เซ็ตความอึด - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010723	40	401	2	1	0	0	263	2015401	7:goods_icon_4010723	0	0	0	1	不屈套-颈环	不屈套-頸環	Undaunted Set - Necklace	不屈装飾・首	불굴 세트-목걸이	เซ็ตความอึด - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010724	40	401	2	1	0	0	263	2015401	7:goods_icon_4010724	0	0	0	1	不屈套-尾饰	不屈套-尾飾	Undaunted Set - Tailpiece	不屈装飾・尻尾	불굴 세트-꼬리 장식	เซ็ต​ความ​อึด​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010725	40	401	2	1	0	0	263	2015401	7:goods_icon_4010725	0	0	0	1	不屈套-嘴套	不屈套-嘴套	Undaunted Set - Mouthpiece	不屈装飾・顔	불굴 세트-마스크	เซ็ตความอึด - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010726	40	401	2	1	0	0	263	2015401	7:goods_icon_4010726	0	0	0	1	不屈套-爪饰	不屈套-爪飾	Undaunted Set - Claws	不屈装飾・爪	불굴 세트-장갑	เซ็ตความอึด - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010731	40	401	3	1	0	0	263	2015401	7:goods_icon_4010731	0	0	0	1	不屈套-头饰	不屈套-頭飾	Undaunted Set - Headpiece	不屈装飾・頭部	불굴 세트-머리 장식	เซ็ตความอึด - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010732	40	401	3	1	0	0	263	2015401	7:goods_icon_4010732	0	0	0	1	不屈套-耳饰	不屈套-耳飾	Undaunted Set - Earrings	不屈装飾・耳	불굴 세트-귀 장식	เซ็ตความอึด - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010733	40	401	3	1	0	0	263	2015401	7:goods_icon_4010733	0	0	0	1	不屈套-颈环	不屈套-頸環	Undaunted Set - Necklace	不屈装飾・首	불굴 세트-목걸이	เซ็ตความอึด - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010734	40	401	3	1	0	0	263	2015401	7:goods_icon_4010734	0	0	0	1	不屈套-尾饰	不屈套-尾飾	Undaunted Set - Tailpiece	不屈装飾・尻尾	불굴 세트-꼬리 장식	เซ็ต​ความ​อึด​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010735	40	401	3	1	0	0	263	2015401	7:goods_icon_4010735	0	0	0	1	不屈套-嘴套	不屈套-嘴套	Undaunted Set - Mouthpiece	不屈装飾・顔	불굴 세트-마스크	เซ็ตความอึด - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010736	40	401	3	1	0	0	263	2015401	7:goods_icon_4010736	0	0	0	1	不屈套-爪饰	不屈套-爪飾	Undaunted Set - Claws	不屈装飾・爪	불굴 세트-장갑	เซ็ตความอึด - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010741	40	401	4	1	0	0	263	2015403	7:goods_icon_4010741	0	0	0	1	不屈套-头饰	不屈套-頭飾	Undaunted Set - Headpiece	不屈装飾・頭部	불굴 세트-머리 장식	เซ็ตความอึด - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010742	40	401	4	1	0	0	263	2015403	7:goods_icon_4010742	0	0	0	1	不屈套-耳饰	不屈套-耳飾	Undaunted Set - Earrings	不屈装飾・耳	불굴 세트-귀 장식	เซ็ตความอึด - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010743	40	401	4	1	0	0	263	2015403	7:goods_icon_4010743	0	0	0	1	不屈套-颈环	不屈套-頸環	Undaunted Set - Necklace	不屈装飾・首	불굴 세트-목걸이	เซ็ตความอึด - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010744	40	401	4	1	0	0	263	2015403	7:goods_icon_4010744	0	0	0	1	不屈套-尾饰	不屈套-尾飾	Undaunted Set - Tailpiece	不屈装飾・尻尾	불굴 세트-꼬리 장식	เซ็ต​ความ​อึด​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010745	40	401	4	1	0	0	263	2015403	7:goods_icon_4010745	0	0	0	1	不屈套-嘴套	不屈套-嘴套	Undaunted Set - Mouthpiece	不屈装飾・顔	불굴 세트-마스크	เซ็ตความอึด - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010746	40	401	4	1	0	0	263	2015403	7:goods_icon_4010746	0	0	0	1	不屈套-爪饰	不屈套-爪飾	Undaunted Set - Claws	不屈装飾・爪	불굴 세트-장갑	เซ็ตความอึด - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010751	40	401	5	1	0	0	263	2015405	7:goods_icon_4010751	0	0	0	1	不屈套-头饰	不屈套-頭飾	Undaunted Set - Headpiece	不屈装飾・頭部	불굴 세트-머리 장식	เซ็ตความอึด - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010752	40	401	5	1	0	0	263	2015405	7:goods_icon_4010752	0	0	0	1	不屈套-耳饰	不屈套-耳飾	Undaunted Set - Earrings	不屈装飾・耳	불굴 세트-귀 장식	เซ็ตความอึด - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010753	40	401	5	1	0	0	263	2015405	7:goods_icon_4010753	0	0	0	1	不屈套-颈环	不屈套-頸環	Undaunted Set - Necklace	不屈装飾・首	불굴 세트-목걸이	เซ็ตความอึด - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010754	40	401	5	1	0	0	263	2015405	7:goods_icon_4010754	0	0	0	1	不屈套-尾饰	不屈套-尾飾	Undaunted Set - Tailpiece	不屈装飾・尻尾	불굴 세트-꼬리 장식	เซ็ต​ความ​อึด​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010755	40	401	5	1	0	0	263	2015405	7:goods_icon_4010755	0	0	0	1	不屈套-嘴套	不屈套-嘴套	Undaunted Set - Mouthpiece	不屈装飾・顔	불굴 세트-마스크	เซ็ตความอึด - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010756	40	401	5	1	0	0	263	2015405	7:goods_icon_4010756	0	0	0	1	不屈套-爪饰	不屈套-爪飾	Undaunted Set - Claws	不屈装飾・爪	불굴 세트-장갑	เซ็ตความอึด - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010761	40	401	6	1	0	0			7:goods_icon_4010761	0	0	0	1	不屈套-头饰	不屈套-頭飾	Undaunted Set - Headpiece	不屈装飾・頭部	불굴 세트-머리 장식	เซ็ตความอึด - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010762	40	401	6	1	0	0			7:goods_icon_4010762	0	0	0	1	不屈套-耳饰	不屈套-耳飾	Undaunted Set - Earrings	不屈装飾・耳	불굴 세트-귀 장식	เซ็ตความอึด - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010763	40	401	6	1	0	0			7:goods_icon_4010763	0	0	0	1	不屈套-颈环	不屈套-頸環	Undaunted Set - Necklace	不屈装飾・首	불굴 세트-목걸이	เซ็ตความอึด - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010764	40	401	6	1	0	0			7:goods_icon_4010764	0	0	0	1	不屈套-尾饰	不屈套-尾飾	Undaunted Set - Tailpiece	不屈装飾・尻尾	불굴 세트-꼬리 장식	เซ็ต​ความ​อึด​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010765	40	401	6	1	0	0			7:goods_icon_4010765	0	0	0	1	不屈套-嘴套	不屈套-嘴套	Undaunted Set - Mouthpiece	不屈装飾・顔	불굴 세트-마스크	เซ็ตความอึด - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
4010766	40	401	6	1	0	0			7:goods_icon_4010766	0	0	0	1	不屈套-爪饰	不屈套-爪飾	Undaunted Set - Claws	不屈装飾・爪	불굴 세트-장갑	เซ็ตความอึด - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击伤害抵抗+20%	2件套：爆擊傷害抵抗+20%	2-Piece Set: CRIT DMG RES +20%	2セット:会心ダメージ抵抗率＋20%	2 세트: 크리티컬 대미지 저항 +20%	เซ็ต​ 2​ ชิ้น​:​ ต้านทาน​ดา​เม​จค​ริ​ +20%​
