id	type	showType	quality	stack	openType	openParameter	photoId	effectType	effectId	effectNum	Maxnum	cardId	needNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
7801008	70	701	4	-1	628	0	6:goods_icon_7801008	301	4103002	1	100000	801008	100	1	花间意核心	花間意核心	Floral Delicacy Core	核心･花間意	꽃의 의미 코어	เสน่ห์มวลบุปผา	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7127001	70	701	5	-1	601	0	6:goods_icon_7127001	301	4103003	1	100000	127001	100	1	离梦蝶核心	離夢蝶核心	Butterfly Dream Core	核心･夢見る胡蝶	나비와 꿈 코어	ผีเสื้อในฝัน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7136008	70	701	5	-1	628	0	6:goods_icon_7136008	301	4103003	1	100000	136008	100	1	指尖芳菲核心	指尖芳菲核心	Innocent Fragrance Core	核心･指先の香り	피어난 꽃 코어	บุปผารัญจวน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7104016	70	701	5	-1	601	0	6:goods_icon_7104016	301	4103003	1	100000	104016	100	1	灵棰惊竹核心	靈棰驚竹核心	Pulse of Elegance Core	核心･青竹揺るる	죽림 여왕 코어	จังหวะลวงใจ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7103009	70	701	5	-1	601	0	6:goods_icon_7103009	301	4103003	1	100000	103009	100	1	幽篁月韵核心	幽篁月韻核心	Alluring Crescent Core	核心･幽篁月韻	죽림 속 달빛 코어	เสน่ห์จันทร์เสี้ยว	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7102012	70	701	4	-1	601	0	6:goods_icon_7102012	301	4103002	1	100000	102012	100	1	山明箬影核心	山明箬影核心	Mountain Trek Core	核心･山中竹影	죽림의 그림자 코어	ร่มเงาแห่งป่าไผ่	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7101018	70	701	5	-1	601	0	6:goods_icon_7101018	301	4103003	1	100000	101018	100	1	茂林余音核心	茂林餘音核心	Emerald Tune Core	核心･茂林余韻	무림의 여운 코어	บทเพลงพฤกษา	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7144001	70	701	5	-1	601	0	6:goods_icon_7144001	301	4103003	1	100000	144001	100	1	千术之王核心	千術之王核心	Tricky Wicky Core	核心･イカサマ女王	트릭의 제왕 코어	รานีแห่งกลอุบาย	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7144008	70	701	4	-1	628	0	6:goods_icon_7144008	301	4103002	1	100000	144008	100	1	黑桃A核心	黑桃A核心	Ace of Spades Core	核心・スペードA	스페이드A 코어	เอซโพธิ์ดำ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7804008	70	701	5	-1	601	0	6:goods_icon_7804008	301	4103003	1	100000	804008	100	1	香甜满溢核心	香甜滿溢核心	Sweet Symphony Core	核心･甘いひと時	스위트 파라다이스·코어	ท่วงทำนองอันหอมหวาน	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7805008	70	701	5	-1	601	0	6:goods_icon_7805008	301	4103003	1	100000	805008	100	1	喵星电波核心	喵星電波核心	Kitty Chemistry Core	核心･休日の一息	냥스타 통신·코어	หวานละมุน กรุ่นหัวใจ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7806008	70	701	4	-1	912	0	6:goods_icon_7806008	301	4103002	1	100000	806008	100	1	懵懂精灵核心	懵懂精靈核心	Innocent Sprite Core	核心･無邪気な妖精	순수한 요정·코어	ภูตเหมียวไร้เดียงสา	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7141008	70	701	5	-1	628	0	6:goods_icon_7141008	301	4103003	1	100000	141008	100	1	铃铃弥音核心	鈴鈴彌音核心	Vibrant Melinndy Core	核心・嫋々たる鈴の音	경쾌한 멜로디·코어	ทำนองคลองใจ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7129002	70	701	5	-1	615	0	6:goods_icon_7129002	301	4103003	1	100000	129002	100	1	深渊誓约核心	深淵誓約核心	Abyss Oath Core	核心･深淵誓約	심연의 맹세·코어	พันธะอเวจี	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7120008	70	701	5	-1	309	0	6:goods_icon_7120008	301	4103003	1	100000	120008	100	1	旋风初成核心	旋風初成核心	Zephyr's Birth Core	核心･若き旋風	새로운 바람-코어	วายุแห่งรุ่งอรุณ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7119008	70	701	5	-1	601	0	6:goods_icon_7119008	301	4103003	1	100000	119008	100	1	星月夜核心	星月夜核心	Popping Star Core	核心・パンクダッシュ	팝핑 캔디 코어	คืนดาวพราวจันทร์	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7133008	70	701	5	-1	601	0	6:goods_icon_7133008	301	4103003	1	100000	133008	100	1	风物诗核心	風物詩核心	Ode to Seasons Core	核心･風物詩	자연의 시 코어	ลำนำสุขนิรันดร์	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7104007	70	701	5	-1	601	0	6:goods_icon_7104007	301	4103003	1	100000	104007	100	1	浪花约会核心	浪花約會核心	Waves & Rides Core	核心・サーフィンデート	물보라 데이트 코어	เกลียวคลื่นแห่งรัก	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7103003	70	701	5	-1	628	0	6:goods_icon_7103003	301	4103003	1	100000	103003	100	1	场外焦点核心	場外焦點核心	Sideline Spotlight Core	核心・オフサイトフォーカス	아웃포커스 코어	เชียร์ลีดเดอร์	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7103017	70	701	5	-1	601	0	6:goods_icon_7103017	301	4103003	1	100000	103017	100	1	鲸语海鸣核心	鯨語海鳴核心	Cetacean Echoes Core	核心・青水無月の鯨の声	고래의 노래 코어	ซิมโฟนีแห่งท้องทะเล	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7102018	70	701	5	-1	601	0	6:goods_icon_7102018	301	4103003	1	100000	102018	100	1	激潮之夏核心	激潮之夏核心	Riptide Summers Core	核心・潮衝サマーデイズ	격랑과 여름 코어	ซัมเมอร์คลื่นเดือด	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7101012	70	701	5	-1	628	0	6:goods_icon_7101012	301	4103003	1	100000	101012	100	1	企鹅冰山核心	企鵝冰山核心	Frosty Flippers Core	核心・ペンギン氷山	펭귄 아이스버그 코어	เพนกวินขั้วโลก	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7104009	70	701	4	-1	601	0	6:goods_icon_7104009	301	4103002	1	100000	104009	100	1	破浪逐潮核心	破浪逐潮核心	Tide Chaser Core	核心・波を逐う​	해변의 파도 코어	ท้าทายคลื่นยักษ์	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7139008	70	701	5	-1	601	0	6:goods_icon_7139008	301	4103003	1	100000	139008	100	1	力比多之证核心	力比多之證核心	Eros's Blessing Core	核心･リビドーの証	리비도 코어	ตัวตนแห่งราคะ	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7149008	70	701	5	-1	601	0	6:goods_icon_7149008	301	4103003	1	100000	149008	100	1	掌上淑女核心	掌上淑女核心	Pocket Maiden Core	核心･ポケットメイデン	포켓 레이디 코어	เจ้าหญิงตัวน้อย	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7143008	70	701	5	-1	601	0	6:goods_icon_7143008	301	4103003	1	100000	143008	100	1	理性边界核心	理性邊界核心	Edge of Reason Core	核心･理性の縁	이성의 경계 코어	ตรรกะไร้ขอบเขต	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
7122008	70	701	5	-1	601	0	6:goods_icon_7122008	301	4103003	1	100000	122008	100	1	愈者疗心核心	愈者療心核心	Spiritual Healing Core	核心･心癒しの杏林	마인드 힐러 코어	วิญญาอารักษ์	是同种战斗员的升星材料。	是同種戰鬥員的升星材料。	Star-up materials for Combatants of the same type.	対応する戦闘員の昇格素材。	동일 종류 전투원의 승급 재료이다.	แกนหลักตัวละคร เป็นวัตถุดิบสำหรับเพิ่มดาวของตัวละครที่สอดคล้องกัน	对战斗员进行小范围的升级改造可以提升战斗员的性能。	對戰鬥員進行小範圍的升級改造可以提升戰鬥員的性能。	Enhance a Combatant's performance by upgrading their components.	戦闘員を昇格させ、戦闘能力をアップさせる。	전투원에게 작은 범위 내에서 레벨업을 진행하면 전투원의 성능을 높일 수 있다.	การ​อัปเกรด​และ​ปรับปรุง​ตัว​ละคร​แม้เพียง​เล็กน้อย​ ก็สามารถ​เพิ่มประสิทธิภาพ​ของ​ตัวละคร​ได้​
