id	type	showType	quality	stack	sellitem	sellMoney	gift	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5730012	57	571	4	999	3000003	200	28	513	5530012	6:goods_icon_5730012				1	清蒸金鲳鱼	清蒸金鯧魚	Steamed Golden Pomfret	マルコバンの蒸し物	금병어찜	ปลาจาระเม็ดทองนึ่ง	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	越是简单的料理，时间和火候的掌控就越至关重要。这种家常的美味总是会给人一种温暖的感觉。	越是簡單的料理，時間和火候的掌控就越至關重要。這種家常的美味總是會給人一種溫暖的感覺。	The simpler the dish, the more crucial the control of time and heat. A familiar flavor that brings a warm fuzzy feeling inside.	シンプルな料理ほど、時間と火加減が重要だ。自家製のおいしさは、いつも温かい気持ちにさせてくれる。	간단한 요리일수록 시간과 불 조절이 중요하다. 이런 종류의 가정식 음식은 항상 따뜻한 느낌을 준다.	เมนู​ที่​ยิ่ง​ทำ​ง่าย​มาก​เท่าไหร่​ การควบคุม​ระยะเวลา​และ​ไฟ​ก็​ยิ่ง​สำคัญ​มาก​เท่านั้น​ ความ​อร่อย​ที่​แสน​ธรรมดา​นี้​มักจะ​ทำให้​ผู้คน​รู้สึก​อบอุ่น​
5730013	57	571	4	999	3000003	200	28	513	5530013	6:goods_icon_5730013				1	银飘鱼	銀飄魚	Minnow	インピャウ	은표어	ปลาสร้อยลูกกล้วย	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	香脆的口感和鲜味十足的鱼肉，是大家与伙伴一同分享快乐的最佳选择。	香脆的口感和鮮味十足的魚肉，是大家與夥伴一同分享快樂的最佳選擇。	A fish made crispy while retaining its freshness, a perfect bite you want to share with everyone!	パリッとした食感と新鮮な風味。仲間と一緒に楽しむのに最適だ。	아삭아삭한 식감과 감칠맛이 가득한 생선은 모두가 자신의 파트너와 즐거운 한 때를 보내기 위한 최고의 선택이다.	เนื้อ​ปลา​ที่​กรอบ​และ​หอม​มี​รสชาติ​ดี​สุด​ ๆ​ เป็น​ตัวเลือก​ที่​ดี​ที่สุด​สำหรับ​การ​แบ่งปัน​ความสุข​ให้​กับ​ทุกคน​
5730014	57	571	2	999	3000003	160	24	513	5530014	6:goods_icon_5730014				1	香脆白带鱼	香脆白帶魚	Crispy Hairtail	タチウオのかりかり唐揚げ	은갈치튀김	ปลาดาบเงินทอดกรอบ	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	酥脆鲜香的口感一直都是猫族们的最爱，几乎所有猫族闻到这股香味后都走不动路。	酥脆鮮香的口感一直都是貓族們的最愛，幾乎所有貓族聞到這股香味後都走不動路。	A refreshing and crunchy delight amongst Felinians. Its aroma is difficult to say no to.	サクサクとしたフレッシュな食感で、時代を超えてフェリニアンスたちに愛されてきた。匂いを嗅ぐだけでよだれを垂らす者さえいるらしい。	바삭바삭하고 고소한 식감은 늘 캣족의 원픽이다. 대부분의 캣족은 이 향을 맡으면 몸이 말을 듣질 알게 된다.	รส​สัมผัส​กรุบ​กรอบ​และ​หอม​อร่อย​นี้​เป็น​สิ่ง​ที่​เผ่า​แมว​โปรดปราน​มาโดยตลอด​ เกือบ​ทุก​เผ่า​แมว​ที่​ได้กลิ่น​นี้​จะ​หยุด​เดิน​ทันที​
5730015	57	571	3	999	3000003	200	26	513	5530015	6:goods_icon_5730015				1	蒲烧鳗鱼	蒲燒鰻魚	Grilled Eel	鰻のかば焼き	장어구이	ปลาไหลย่างซอสเทอริยากิ	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	用秘制酱汁烤制而成的鳗鱼肉质蓬松而又柔软，据说有许多猫族都因为这种口感而流连忘返。	用秘制醬汁烤制而成的鰻魚肉質蓬鬆而又柔軟，據說有許多貓族都因為這種口感而流連忘返。	Grilled eel marinated in a special sauce has a fluffy, tender texture that captivates many Felinians.	秘伝のタレで焼かれた鰻の身はふっくらと柔らかく、この食感に舌鼓を打つ者も多いという。	비장의 소스로 구워낸 장어는 그 육질이 폭신폭신하고 부드러운데, 이 식감을 찾는 캣족이 많다고 한다.	เนื้อ​ปลาไหล​ย่าง​ที่​ราด​ด้วย​ซอส​สูตร​ลับ​ทำให้​เนื้อ​เป็น​ปุย​และ​นุ่ม​ ว่า​กัน​ว่า​มี​ชน​เผ่า​แมว​มากมาย​ที่​วนเวียน​อยู่​ที่​เดิม​ไม่​ยอม​ไป​ไหน​เพราะ​อาหาร​รสชาติ​แบบนี้​
5730016	57	571	2	999	3000003	160	24	513	5530016	6:goods_icon_5730016				1	鳕鱼汉堡	鱈魚漢堡	Crispy Cod Burger	サクサクフィッシュバーガー	대구버거	เบอร์เกอร์ปลาคอด	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	猫族当中非常受欢迎的汉堡口味，据说还有根据不同猫族的口味，调制不同的情绪粒子成分。	貓族當中非常受歡迎的漢堡口味，據說還有根據不同貓族的口味，調製不同的情緒粒子成分。	A popular hamburger flavor amongst Felinians, there are different Pathos Particles to cater to the needs of each one.	大人気のハンバーガー。異なる好みに合わせて異なるエモーション粒子で作られたという。	캣족 사이에서 가장 인기 있는 햄버거 맛이다. 캣족의 입맛에 따라 이모션 파티클 성분을 다르게 만든다고 한다.	รสชาติ​แฮมเบอร์เกอร์​ที่​ได้รับ​ความนิยม​มาก​ ๆ​ ใน​กลุ่มชน​เผ่า​แมว​ ว่า​กัน​ว่า​รสชาติ​อาหาร​ชน​เผ่า​แมว​ที่​แตก​ต่างกัน​ออก​ไป​ ปรับเปลี่ยน​ส่วนประกอบ​อนุภาค​ทาง​อารมณ์​ที่​ต่างกัน​
5730017	57	571	2	999	3000003	160	24	513	5530017	6:goods_icon_5730017				1	石斑乌冬	石斑烏冬	Udon with Grouper	ハタうどん	도도바리 우동	อุด้งปลาเก๋า	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	弹性十足的鱼丸保有肉质鲜美的同时又能和乌冬面融合得恰到好处，据说曾有猫族在一场大胃王比赛中连吃了一百多碗。	彈性十足的魚丸保有肉質鮮美的同時又能和烏龍麵融合得恰到好處，據說曾有貓族在一場大胃王比賽中連吃了一百多碗。	A meaty fishball that pairs well with udon. Legends say a Felinian ate more than 100 bowls at a contest.	フィッシュボールの弾力が肉の風味を保ちつつ、うどんによく合う。	탱글탱글한 어묵은 육질은 그대로 살리면서 우동면과도 잘 어우러져 있다. 한때 어떤 캣족이 푸드파이터 대회에서 100그릇 이상을 쉬지 않고 먹었다고 한다.	ขณะที่​ลูกชิ้น​ปลา​สด​ใหม่​เต็มไปด้วย​ความ​เด้ง​ดึ๋ง​ขณะเดียวกัน​นั้น​ก็​สามารถ​เข้ากับ​เส้น​อู​ดง​ได้ดี​อีกด้วย​ ว่า​กัน​ว่า​เคย​มี​ชน​เผ่า​แมว​กิน​ติดต่อกัน​ 100​ กว่า​ถ้วย​ใน​งาน​แข่งขัน​ราชา​กระเพาะ​ยักษ์​
5730018	57	571	3	999	3000003	200	26	513	5530018	6:goods_icon_5730018				1	雀鳝沙拉	雀鱔沙拉	Alligator Gar Salad	アリゲーターガーサラダ	동갈치 샐러드	สลัดปลาการ์	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	需要经过厨师特殊处理的料理，搭配酱料的鱼肉有着特有的香气，是养生人士都非常想尝试的美味。	需要經過廚師特殊處理的料理，搭配醬料的魚肉有著特有的香氣，是養生人士都非常想嘗試的美味。	Dishes that require special chef treatment, paired with sauce, have a unique aroma that health-conscious individuals are eager to try.	特別な処理が必要な料理。ソースをかけた魚は独特の香りを放ち、健康志向の人たちがこぞって試したがる珍味である。	요리사의 특별한 손길이 필요한 요리로, 소스와 곁들인 생선살은 특유의 향을 가지고 있어 건강에 불을 켜고 있는 사람들이 꼭 먹어보고 싶어 하는 별미다.	ต้อง​ผ่าน​การ​ปรุงแต่ง​สุด​พิเศษ​ของ​เชฟ​ เนื้อ​ปลา​ที่​ประกอบด้วย​ซอ​สมี​กลิ่นหอม​พิเศษ​ เป็น​อาหาร​อัน​โอชะ​ที่​คนรัก​สุขภาพ​ก็​ยัง​อยาก​ลอง​มาก​ ๆ​
5730019	57	571	3	999	3000003	200	26	513	5530019	6:goods_icon_5730019				1	黑鳍寿司	黑鰭壽司	Blackfin Sushi	大西洋クロマグロ寿司	검은등 참치 초밥	ซูชิปลาทูครีบดำ	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	入口即化的新鲜鱼肉伴着略带酸味的米饭，猫族似乎也很喜欢这样的搭配。	入口即化的新鮮魚肉伴著略帶酸味的米飯，貓族似乎也很喜歡這樣的搭配。	Fresh fish meat paired with slightly sour rice, seems to be a favorite combination among Felinians as well.	とろけるような新鮮な魚に、少し酸味のあるご飯が添えられている。	싱싱한 쌀밥과 함께 먹는 싱싱한 생선의 조합은 캣족도 좋아하는 모양이다.	เนื้อ​ปลา​สด​ใหม่​ที่​เข้า​ปาก​แล้ว​ละลาย​พร้อมกับ​ข้าวสวย​ที่​มี​รสเปรี้ยว​อ่อน​ ๆ​ ชน​เผ่า​แมว​เหมือน​จะ​ชอบ​การประกอบอาหาร​แบบนี้​
5730020	57	571	3	999	3000003	200	26	513	5530020	6:goods_icon_5730020				1	炸梅花鲈	炸梅花鱸	Fried Ruffe	ラッフの揚げ物	러플 튀김	ปลารูฟฟ์ทอด	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	酥脆的黄金表皮之下是嫩滑的鱼肉，猫族对于这样的口感向来爱不释手。	酥脆的黃金表皮之下是嫩滑的魚肉，貓族對於這樣的口感向來愛不釋手。	Crispy golden skin hides tender fish meat - a texture Felinians can't resist.	パリッとした黄金色の皮の下には、柔らかい魚の身が隠れている。	바삭한 황금빛 껍질 아래에는 촉촉하고 부드러운 생선살이 숨어있다. 캣족이 이 음식을 먹을 땐 손이 쉬는 걸 볼 수가 없다.	เนื้อ​ปลา​ที่​เนียน​นุ่ม​ภายใต้​หนัง​ปลา​ที่​เหลือง​กรอบ​ ชน​เผ่า​แมว​ชอบ​อาหาร​รสชาติ​แบบนี้​มาก​
5730021	57	571	1	999	3000003	160	22	513	5530021	6:goods_icon_5730021				1	水煮蓝鲭鱼	水煮藍鯖魚	Boiled Pacific Mackerel	サバの煮付け	고등어탕	สูตรปลาซาบะนึ่ง	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	蓝鲭鱼本身能提高身体的肌肉兴奋值，不过那浓厚的麻辣口味对于猫族来说，已经是极大的挑战。	藍鯖魚本身能提高身體的肌肉興奮值，不過那濃厚的麻辣口味對於貓族來說，已經是極大的挑戰。	The Pacific Mackerel can boost muscle activity, but that strong spicy flavor is quite a challenge for us Felinians.	筋肉の興奮値を高める効果がある料理。強烈な辛味は大きな挑戦だった。	고등어는 본래 몸의 근육을 활성화하는데 도움을 주지만, 이 매운맛은 고양이에게 큰 도전일 수도 있다.	ปลา​ซาบะ​สามารถ​เพิ่มค่า​ความตื่นตัว​ของ​กล้าม​เนื้อใน​ร่างกาย​ของ​มัน​ได้​ แต่​รส​หม่า​ล่า​เข้มข้น​ที่​เผ็ดร้อน​ชา​ลิ้น​ของ​มัน​ถือ​เป็นความ​ท้าทาย​อย่างยิ่ง​สำหรับ​เผ่า​แมว​
5730022	57	571	2	999	3000003	160	24	513	5530022	6:goods_icon_5730022				1	香炖三花鲤鱼	香燉三花鯉魚	Braised Mirror Carp	鯉の煮込み	꽃잉어조림	ปลาคาร์ปสามลายตุ๋น	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	即便掺杂着众多配料也无法掩盖鱼本身的鲜味，醇厚的味道总会给人一种怀念的感觉，感觉任何不好的伤痛都会被抚平。	即便摻雜著眾多配料也無法掩蓋魚本身的鮮味，醇厚的味道總會給人一種懷念的感覺，感覺任何不好的傷痛都會被撫平。	Even with many ingredients, the essence of the fish shines through. The rich flavor evokes a nostalgic sense, as if smoothing away any pain or sorrow.	たくさんの調味料が混ざっていても、魚そのものの新鮮さを覆い隠すことはできない。その芳醇な風味はいつも懐かしい気持ちにさせてくれる。	많은 재료가 섞여 있어도 생선 자체의 감칠맛을 숨길 수 없다. 부드러운 맛은 항상 뭔가 그립다는 느낌을 주며, 어떤 슬픈 상처도 치유될 것 같다.	แม้​จะ​ใส่​เครื่องปรุง​มากมาย​เข้าไป​ก็​ไม่​สามารถ​กลบ​กลิ่นคาว​ของ​ตัว​ปลา​ได้​ รสชาติ​ที่​กลมกล่อม​ทำให้​รู้สึก​คิดถึง​ขึ้น​มา​ รู้สึก​ว่า​ความเจ็บปวด​ที่​เลวร้าย​จะ​ดีขึ้น​
5730023	57	571	2	999	3000003	160	24	513	5530023	6:goods_icon_5730023				1	月鱼刺身	月魚刺身	Opah Sashimi	アカマンボウの刺身	붉평치 회	ซาซิมิปลาพระจันทร์	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	口味素净雅致，肉质地味道鲜美具有柔韧性，将这种本身很稀有的斑点月鱼做成刺身，是人世间难能可贵的美食。	口味素淨雅致，肉質地味道鮮美具有柔韌性，將這種本身很稀有的斑點月魚做成刺身，是人世間難能可貴的美食。	With a clean, elegant taste and delicious, tender meat, turning this rare opah into sashimi is a precious delicacy.	味はシンプルかつ上品で、肉はおいしく柔らかな食感で、世界でも珍しい珍味である。	담백하고 우아한 육질의 맛이 신선함과 유연함을 느끼게 해 준다. 이 존재 자체가 희귀한 붉평치를 회 뜬 이 음식은 세상에서 가장 귀한 진미이다.	รสชาติ​ที่​หรูหรา​ เนื้อ​ปลา​ที่​สด​อร่อย​และ​มี​ความ​เด้ง​ดึ๋ง​ นำ​ปลา​มูน​ฟิช​ที่​เดิมที​ก็​น้อย​อยู่แล้ว​มา​ทำ​ซา​ซิ​มิ​ ถือเป็น​อาหาร​อัน​โอชะ​ที่​หา​ได้​ยาก​มาก​บน​โลก​นี้​
5730024	57	571	3	999	3000003	200	26	513	5530024	6:goods_icon_5730024				1	鰤鱼花道沙拉	鰤魚花道沙拉	Yellowtail Sashimi Salad	ぶりサラダ	화려한 방어 샐러드	สลัดปลาบุริ	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	将花道的艺术与摆盘完美融合，加上健康又富有营养的搭配，是特莉丝倾情推荐的美味哦。	將花道的藝術與擺盤完美融合，加上健康又富有營養的搭配，是特莉絲傾情推薦的美味哦。	Combining the art of flower arrangement with perfect plating and healthy, nutritious ingredients, this is a delicious recommendation from Triss.	生け花と盛り付けの芸術が見事に融合した、ヘルシーで栄養価の高い、トリスのおすすめの逸品である。	플로럴 아트와 플레이팅이 완벽하게 조화를 이루었다. 거기에 더해 건강과 영양이 어우러진, 트리스의 특별한 이모션이 느껴지는 추천 음식이다.	การ​ผสมผสาน​ระหว่าง​ศิลปะ​กับ​การ​จัด​จาน​อาหาร​เข้าด้วยกัน​ เต็มไปด้วย​คุณค่า​ทาง​โภชนาการ​ที่​ดี​ต่อ​สุขภาพ​ เป็น​อาหาร​แสน​อร่อย​ที่​ท​ริ​ส​แนะนำ​ให้​จาก​ใจ​
5730025	57	571	5	999	3000003	260	30	513	5530025	6:goods_icon_5730025				1	炭烤沙丁鱼	炭烤沙丁魚	Grilled Sardines	イワシの塩焼き	정어리 숯불구이	ปลาซาดีนย่างถ่าน	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	金色沙丁鱼本身就比普通鱼肉有着更多的情绪粒子，吃腻了罐头的时候，很多猫族会选择直接烤制后享用这份美味。	金色沙丁魚本身就比普通魚肉有著更多的情緒粒子，吃膩了罐頭的時候，很多貓族會選擇直接烤制後享用這份美味。	Round Sardinella has more Pathos Particles than ordinary fish. When tired of canned food, many Felinians choose to grill it and enjoy the deliciousness.	普通の魚よりもエモーション粒子が多く、焼き魚にするととても美味しい。	금빛 정어리는 그 자체로 일반적인 생선보다 이모션 파티클이 더 많이 함유되어 있다. 통조림에 질린 많은 캣족들이 이 생선을 직접 구워서 그 맛을 즐긴다.	ปลา​ซาร์ดีน​ยุโรป​สี​ทอง​เดิมที​ก็​มี​อนุภาค​ทาง​อารมณ์​ที่​มากกว่า​เนื้อ​ปลา​ทั่วไป​อยู่แล้ว​ เมื่อ​กิน​อาหารกระป๋อง​จน​เบื่อ​แล้ว​ ชน​เผ่า​แมว​จำนวน​มากมาย​ต่าง​ก็​เลือก​ที่จะ​เพลิดเพลิน​กับ​อาหาร​อัน​โอชะ​ที่​อบ​เสร็จ​แล้ว​
5730026	57	571	1	999	3000003	160	22	513	5530026	6:goods_icon_5730026				1	清蒸鲈鱼	清蒸鱸魚	Steamed Bass	スズキの蒸し物	농어찜	ปลากะพงนึ่ง	通过食谱制作而成的情绪料理，可用于情绪外卖，派对订单或赠予战斗员。	通過食譜製作而成的情緒料理，可用於情緒外賣，派對訂單或贈予戰鬥員。	Pathos cuisine crafted from special recipes, suitable for Pathos delivery, party orders, or as gifts for Combatants.	レシピから作られたパトス料理。出前や注文に使ったり、戦闘員に贈ったりすることができる。	레시피를 통해 만든 이모션 요리이다. 이모션 배달, 파티, 전투원 선물용으로 쓸 수 있다.	อาหาร​พา​โธส​ที่​ทำ​ขึ้น​จาก​เมนู​อาหาร​ สามารถ​ซื้อ​กลับบ้าน​ได้​ ใช้​สำหรับ​งาน​ปาร์ตี้​หรือ​มอบให้​กับ​ตัวละคร​ก็ได้​	新鲜的食材，就需要用最简单的料理手法，保留其原有的味道。	新鮮的食材，就需要用最簡單的料理手法，保留其原有的味道。	Fresh ingredients require the simplest cooking techniques to retain their original flavors.	新鮮な食材の本来の風味を保つために、最もシンプルな調理法が必要だ。	신선한 식재료는 가장 간단한 요리법으로 그 본연의 맛을 잘 살려야 한다.	วัตถุดิบ​ที่​สด​ใหม่​ ต้อง​ใช้​วิธีการ​ปรุงแต่ง​ที่​เรียบง่าย​ที่สุด​ รักษา​รม​ชาติ​ดั้งเดิม​ของ​มัน​เอาไว้​
