id	type	showType	quality	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5530010	55	551	4			4004		6:recipe_icon_5530010				1	香煎雅罗鱼	香煎雅羅魚	Pan-fried Common Dace	ウグイのソテー	황어 전	ปลายาโระทอด	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	香煎雅罗鱼的食谱，记录着独特的配方与料理手法。	香煎雅羅魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Pan-fried Common Dace, detailing its exclusive formula and expert techniques.	ウグイのソテーのレシピ。独特の調理方法と必要な食材が記載されている。	황어 전의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​ยา​โระ​ทอด​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530011	55	551	5			5005		6:recipe_icon_5530011				1	黄鳍味噌煮	黃鰭味噌煮	Yellowfin Bream Miso Stew	キハダの味噌煮込み	노란 지느러미 찜	สตูว์มิโซะซีบรีม	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	黄鳍味噌煮的食谱，记录着独特的配方与料理手法。	黃鰭味噌煮的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Yellowfin Bream Miso Stew, detailing its exclusive formula and expert techniques.	キハダの味噌煮込みのレシピ。独特の調理方法と必要な食材が記載されている。	노란 지느러미 찜의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูต​รส​ตูว์​มิ​โซะ​ซี​บ​รีม​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530012	55	551	4			6004		6:recipe_icon_5530012				1	清蒸金鲳鱼	清蒸金鯧魚	Steamed Golden Pomfret	マルコバンの蒸し物	금병어찜	ปลาจาระเม็ดทองนึ่ง	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	清蒸金鲳鱼的食谱，记录着独特的配方与料理手法。	清蒸金鯧魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Steamed Golden Pomfret, detailing its exclusive formula and expert techniques.	マルコバンの蒸し物のレシピ。独特の調理方法と必要な食材が記載されている。	금병어찜의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​จา​ระ​เม็ด​ทอง​นึ่ง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530013	55	551	4			5004		6:recipe_icon_5530013				1	银飘鱼	銀飄魚	Minnow	インピャウ	은표어	ปลาสร้อยลูกกล้วย	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	银飘鱼的食谱，记录着独特的配方与料理手法。	銀飄魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Minnow, detailing its exclusive formula and expert techniques.	インピャウのレシピ。独特の調理方法と必要な食材が記載されている。	은표어의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​สร้อย​ลูก​กล้วย​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530014	55	551	2			2002		6:recipe_icon_5530014				1	香脆白带鱼	香脆白帶魚	Crispy Hairtail	タチウオのかりかり唐揚げ	은갈치튀김	ปลาดาบเงินทอดกรอบ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	香脆白带鱼的食谱，记录着独特的配方与料理手法。	香脆白帶魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Crispy Hairtail, detailing its exclusive formula and expert techniques.	タチウオのかりかり唐揚げのレシピ。独特の調理方法と必要な食材が記載されている。	은갈치튀김의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​ดาบเงิน​ทอด​กรอบ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530015	55	551	3			2003		6:recipe_icon_5530015				1	蒲烧鳗鱼	蒲燒鰻魚	Grilled Eel	鰻のかば焼き	장어구이	ปลาไหลย่างซอสเทอริยากิ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	蒲烧鳗鱼的食谱，记录着独特的配方与料理手法。	蒲燒鰻魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Grilled Eel, detailing its exclusive formula and expert techniques.	鰻のかば焼きのレシピ。独特の調理方法と必要な食材が記載されている。	장어구이의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลาไหล​ย่าง​ซอส​เท​อริ​ยา​กิ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530016	55	551	2			4002		6:recipe_icon_5530016				1	鳕鱼汉堡	鱈魚漢堡	Crispy Cod Burger	サクサクフィッシュバーガー	대구버거	เบอร์เกอร์ปลาคอด	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	鳕鱼汉堡的食谱，记录着独特的配方与料理手法。	鱈魚漢堡的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Crispy Cod Burger, detailing its exclusive formula and expert techniques.	サクサクフィッシュバーガーのレシピ。独特の調理方法と必要な食材が記載されている。	대구버거 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​เบอร์เกอร์​ปลา​คอด​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530017	55	551	2			3002		6:recipe_icon_5530017				1	石斑乌冬	石斑烏冬	Udon with Grouper	ハタうどん	도도바리 우동	อุด้งปลาเก๋า	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	石斑乌冬的食谱，记录着独特的配方与料理手法。	石斑烏冬的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Udon with Grouper, detailing its exclusive formula and expert techniques.	ハタうどんのレシピ。独特の調理方法と必要な食材が記載されている。	도도바리 우동의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​อุด้ง​ปลา​เก๋า​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530018	55	551	3			4003		6:recipe_icon_5530018				1	雀鳝沙拉	雀鱔沙拉	Alligator Gar Salad	アリゲーターガーサラダ	동갈치 샐러드	สลัดปลาการ์	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	雀鳝沙拉的食谱，记录着独特的配方与料理手法。	雀鱔沙拉的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Alligator Gar Salad, detailing its exclusive formula and expert techniques.	アリゲーターガーサラダのレシピ。独特の調理方法と必要な食材が記載されている。	동갈치 샐러드의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​สลัด​ปลา​การ์​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530019	55	551	3			3003		6:recipe_icon_5530019				1	黑鳍寿司	黑鰭壽司	Blackfin Sushi	大西洋クロマグロ寿司	검은등 참치 초밥	ซูชิปลาทูครีบดำ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	黑鳍寿司的食谱，记录着独特的配方与料理手法。	黑鰭壽司的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Blackfin Sushi, detailing its exclusive formula and expert techniques.	大西洋クロマグロ寿司のレシピ。独特の調理方法と必要な食材が記載されている。	검은등 참치 초밥의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ซูชิ​ปลาทู​ครีบ​ดำ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530020	55	551	3			5003		6:recipe_icon_5530020				1	炸梅花鲈	炸梅花鱸	Fried Ruffe	ラッフの揚げ物	러플 튀김	ปลารูฟฟ์ทอด	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	炸梅花鲈的食谱，记录着独特的配方与料理手法。	炸梅花鱸的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Fried Ruffe, detailing its exclusive formula and expert techniques.	ラッフの揚げ物のレシピ。独特の調理方法と必要な食材が記載されている。	러플 튀김의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​รูฟฟ์​ทอด​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530021	55	551	1			6001		6:recipe_icon_5530021				1	水煮蓝鲭鱼	水煮藍鯖魚	Boiled Pacific Mackerel	サバの煮付け	고등어탕	สูตรปลาซาบะนึ่ง	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	水煮蓝鲭鱼的食谱，记录着独特的配方与料理手法。	水煮藍鯖魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Boiled Pacific Mackerel, detailing its exclusive formula and expert techniques.	サバの煮付けのレシピ。独特の調理方法と必要な食材が記載されている。	고등어탕 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​ซาบะ​นึ่ง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530022	55	551	2			5002		6:recipe_icon_5530022				1	香炖三花鲤鱼	香燉三花鯉魚	Braised Mirror Carp	鯉の煮込み	꽃잉어조림	ปลาคาร์ปสามลายตุ๋น	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	香炖三花鲤鱼的食谱，记录着独特的配方与料理手法。	香燉三花鯉魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Braised Mirror Carp, detailing its exclusive formula and expert techniques.	鯉の煮込みのレシピ。独特の調理方法と必要な食材が記載されている。	꽃잉어조림의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​สำหรับ​ปลา​คาร์​ป​สา​มลาย​ตุ๋น​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530023	55	551	2			6002		6:recipe_icon_5530023				1	月鱼刺身	月魚刺身	Opah Sashimi	アカマンボウの刺身	붉평치 회	ซาซิมิปลาพระจันทร์	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	月鱼刺身的食谱，记录着独特的配方与料理手法。	月魚刺身的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Opah Sashimi, detailing its exclusive formula and expert techniques.	アカマンボウの刺身のレシピ。独特の調理方法と必要な食材が記載されている。	붉평치 회의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ซา​ชิ​มิ​ปลา​พระจันทร์​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530024	55	551	3			6003		6:recipe_icon_5530024				1	鰤鱼花道沙拉	鰤魚花道沙拉	Yellowtail Sashimi Salad	ぶりサラダ	화려한 방어 샐러드	สลัดปลาบุริ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	鰤鱼花道沙拉的食谱，记录着独特的配方与料理手法。	鰤魚花道沙拉的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Yellowtail Sashimi Salad, detailing its exclusive formula and expert techniques.	ぶりサラダのレシピ。独特の調理方法と必要な食材が記載されている。	화려한 방어 샐러드의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​สลัด​ปลา​บุ​ริ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530025	55	551	5			6005		6:recipe_icon_5530025				1	炭烤沙丁鱼	炭烤沙丁魚	Grilled Sardines	イワシの塩焼き	정어리 숯불구이	ปลาซาดีนย่างถ่าน	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	炭烤沙丁鱼的食谱，记录着独特的配方与料理手法。	炭烤沙丁魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Grilled Sardines, detailing its exclusive formula and expert techniques.	イワシの塩焼きのレシピ。独特の調理方法と必要な食材が記載されている。	정어리 숯불구이의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​ซาดีน​ย่าง​ถ่าน​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530026	55	551	1			1001		6:recipe_icon_5530026				1	清蒸鲈鱼	清蒸鱸魚	Steamed Bass	スズキの蒸し物	농어찜	ปลากะพงนึ่ง	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	清蒸鲈鱼的食谱，记录着独特的配方与料理手法。	清蒸鱸魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Steamed Bass, detailing its exclusive formula and expert techniques.	スズキの蒸し物のレシピ。独特の調理方法と必要な食材が記載されている。	농어찜의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​กะพง​นึ่ง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530027	55	551	2			1002		6:recipe_icon_5530027				1	酱烧鲫鱼	醬燒鯽魚	Braised Crucian Carp	フナの醤油焼き	붕어찜	ปลาตะเพียนผัดซอส	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	酱烧鲫鱼的食谱，记录着独特的配方与料理手法。	醬燒鯽魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Braised Crucian Carp, detailing its exclusive formula and expert techniques.	フナの醤油焼きのレシピ。独特の調理方法と必要な食材が記載されている。	붕어찜의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตรปลาตะเพียนผัดซอส​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530028	55	551	3			1003		6:recipe_icon_5530028				1	红烧花鲢鱼	紅燒花鰱魚	Braised Silver Carp	コクレンの醤油煮	연어조림	ปลา​คาร์​ป​เงิน​ตุ๋น​ซอส​แดง​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	红烧花鲢鱼的食谱，记录着独特的配方与料理手法。	紅燒花鰱魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Braised Silver Carp, detailing its exclusive formula and expert techniques.	コクレンの醤油煮のレシピ。独特の調理方法と必要な食材が記載されている。	연어조림의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​คาร์​ป​เงิน​ตุ๋น​ซอส​แดง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530029	55	551	1			2001		6:recipe_icon_5530029				1	酥炸小黄鱼	酥炸小黃魚	Fried Small Yellow Croaker	キグチの揚げ物	조기튀김	คร็อกเกอร์ทอดกรอบ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	酥炸小黄鱼的食谱，记录着独特的配方与料理手法。	酥炸小黃魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Fried Small Yellow Croaker, detailing its exclusive formula and expert techniques.	キグチの揚げ物のレシピ。独特の調理方法と必要な食材が記載されている。	조기튀김의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ค​ร็อก​เกอร์​ทอด​กรอบ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530030	55	551	1			3001		6:recipe_icon_5530030				1	洋葱沙丁鱼	洋蔥沙丁魚	Sardines with Onion	ニシンのガーリックソテー	양파정어리	ปลาซาดีนผัดหอมใหญ่	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	洋葱沙丁鱼的食谱，记录着独特的配方与料理手法。	洋蔥沙丁魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Sardines with Onion, detailing its exclusive formula and expert techniques.	ニシンのガーリックソテーのレシピ。独特の調理方法と必要な食材が記載されている。	양파정어리 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​ซาดีน​ผัด​หอม​ใหญ่​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540001	55	551	2			228	2010507	6:recipe_icon_5540001				1	伤感甜甜圈	傷感甜甜圈	Sad Donut	感傷ドーナツ	상심의 도넛	โดนัทโศกเศร้า	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	伤感甜甜圈的食谱，记录着独特的配方与料理手法。	傷感甜甜圈的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Sad Donut, detailing its exclusive formula and expert techniques.	感傷ドーナツのレシピ。独特の調理方法と必要な食材が記載されている。	상심의 도넛 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​โดนัท​โศกเศร้า​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5540002	55	551	3			228	2010508	6:recipe_icon_5540002				1	忧郁甜甜圈	憂鬱甜甜圈	Sorrowful Donut	憂鬱ドーナツ	우울의 도넛	โดนัทกลุ้มใจ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	忧郁甜甜圈的食谱，记录着独特的配方与料理手法。	憂鬱甜甜圈的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Sorrowful Donut, detailing its exclusive formula and expert techniques.	憂鬱ドーナツのレシピ。独特の調理方法と必要な食材が記載されている。	우울의 도넛 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​โดนัท​กลุ้มใจ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
