id	type	showType	quality	stack	openType	openParameter	effectType	effectId	effectNum	photoId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	role	role_zh_TW	role_en_UK	role_ja_JP	role_ko_KR	role_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
11900801	1000	10001	3	1			0	0	0	18:card_icon_11900801_1	1	星月夜	星月夜	Popping Star	パンクダッシュ	팝핑 캔디	คืนดาวพราวจันทร์	玛莉娜	瑪莉娜	Marlena	マリナ	마리나	มารีน่า	玛莉娜的星月夜。	瑪莉娜的星月夜。	Marlena: Popping Star	マリナ・パンクダッシュ。	마리나의 팝핑 캔디	มารีน่า: คืนดาวพราวจันทร์	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
11900899	1000	10001	3	1	702		0	0	0	18:card_icon_11900899_1	1	星月夜·炫彩	星月夜·炫彩	Popping Star (Chroma)	パンクダッシュ -異色-	팝핑 캔디·베리에이션	โครม่า	玛莉娜	瑪莉娜	Marlena	マリナ	마리나	มารีน่า	适配玛莉娜【星月夜】的时装，使战斗员的形象发生变化。	適配瑪莉娜【星月夜】的時裝，使戰鬥員的形象發生變化。	Marlena's Popping Star design that gives this Combatant a fresh new look.	マリナ「パンクダッシュ」の外観。着用すると戦闘員のイメージが変わる。	마리나의 [팝핑 캔디]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​คืนดาวพราวจันทร์]​ ของ​มา​รี​น่า​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
12900202	1000	10001	4	1	807		0	0	0	18:card_icon_12900202_1	1	深渊誓约·冥鸦	深淵誓約·冥鴉	Abyss Oath (Duskraven)	深淵誓約 -乱鴉-	심연의 맹세·크로우	อีกา	丝薇蒂	絲薇蒂	Sylviette	シルヴェッティ	스위티	ซิลเว็ตต์	适配丝薇蒂【深渊誓约】的时装，使战斗员的形象发生变化。	適配絲薇蒂【深淵誓約】的時裝，使戰鬥員的形象發生變化。	Sylviette's Abyss Oath design that gives this Combatant a fresh new look.	シルヴェッティ「深淵誓約」の外観。着用すると戦闘員のイメージが変わる。	스위티의 [심연의 맹세]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​พันธะ​อเวจี​]​ ของ​ซิ​ลเว็ตต์​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
11700802	1000	10001	4	1	807		0	0	0	18:card_icon_11700802_1	1	秘域访客·隐刺	秘域訪客·隱刺	Mystic Visitor (Veilsting)	シークレットビジター -隠密-	시크릿 게스트·은밀한 가시	ซ่อนเร้น	娜芙瑞特	娜芙瑞特	Nofret	ノフレト	노프레트	เนเฟรต	适配娜芙瑞特【秘域访客】的时装，使战斗员的形象发生变化。	適配娜芙瑞特【秘域訪客】的時裝，使戰鬥員的形象發生變化。	Nofret's Mystic Visitor design that gives this Combatant a fresh new look.	ノフレト「シークレットビジター」の外観。着用すると戦闘員のイメージが変わる。	노프레트 카마트의 [시크릿 게스트]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​ผู้มาเยือน​ปริศนา​]​ ของ​เนเฟรต​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10302104	1000	10001	3	1	901		0	0	0	18:card_icon_10302104_1	1	心动疗愈·晴湾	心動療愈·晴灣	Heartfelt Healing (Sunbay)	ときめく癒やし -海湾-	심쿵 메이드-청량한 여름	ประกายแสง	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	特莉丝的心动疗愈·晴湾。	特莉絲的心動療愈·晴灣。	Triss: Heartfelt Healing (Sunbay)	Pending特莉丝的心动疗愈·晴湾。	트리스의 심쿵 메이드-청량한 여름	ทริส: เยียวยาด้วยใจ·ประกายแสง	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
13300801	1000	10001	3	1			0	0	0	18:card_icon_13300801_1	1	风物诗	風物詩	Ode to Seasons	風物詩	자연의 시	ลำนำสุขนิรันดร์	识	識	Shiki	識	시키	ชิกิ	识的风物诗。	識的風物詩。	Shiki: Ode to Seasons.	識･風物詩。	시키의 자연의 시	ชิกิ: ลำนำสุขนิรันดร์	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
13300899	1000	10001	3	1	702		0	0	0	18:card_icon_13300899_1	1	风物诗·炫彩	風物詩·炫彩	Ode to Seasons (Chroma)	風物詩 -異色-	자연의 시·베리에이션	โครม่า	识	識	Shiki	識	시키	ชิกิ	适配识【风物诗】的时装，使战斗员的形象发生变化。	適配識【風物詩】的時裝，使戰鬥員的形象發生變化。	Shiki's Ode to Seasons design that gives this Combatant a fresh new look.	識「風物詩」の外観。着用すると戦闘員のイメージが変わる。	시키의 [자연의 시]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​ลำนำสุขนิรันดร์​]​ ของ​ชิ​กิ​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10400701	1000	10001	3	1			0	0	0	18:card_icon_10400701_1	1	浪花约会	浪花約會	Waves & Rides	サーフィンデート	물보라 데이트	เกลียวคลื่นแห่งรัก	南弥生	南彌生	Minami	南 弥生	미나미	มินามิ	南弥生的浪花约会。	南彌生的浪花約會。	Minami: Waves & Rides	南弥生・サーフィンデート。	미나미의 물보라 데이트	มินามิ: เกลียวคลื่นแห่งรัก	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10400799	1000	10001	3	1	702		0	0	0	18:card_icon_10400799_1	1	浪花约会·炫彩	浪花約會·炫彩	Waves & Rides (Chroma)	サーフィンデート -異色-	물보라 데이트·베리에이션	โครม่า	南弥生	南彌生	Minami	南 弥生	미나미	มินามิ	适配南弥生【浪花约会】的时装，使战斗员的形象发生变化。	適配南彌生【浪花約會】的時裝，使戰鬥員的形象發生變化。	Minami's Waves & Rides design that gives this Combatant a fresh new look.	南弥生「サーフィンデート」の外観。着用すると戦闘員のイメージが変わる。	미나미의 [물보라 데이트]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [เกลียวคลื่นแห่งรัก​]​ ของ​มิ​นา​มิ​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10101303	1000	10001	4	1	807		0	0	0	18:card_icon_10101303_1	1	森林守护者·巡航	森林守護者·巡航	Forest Ranger (Voyager)	森の守護者 -巡航 -	포레스트 가디언-모터 레이서	ลาดตระเวน	非天	非天	Asura	アスラ	아수라	อาสึระ	适配非天【森林守护者】的时装，使战斗员的形象发生变化。	適配非天【森林守護者】的時裝，使戰鬥員的形象發生變化。	Asura's Forest Ranger design that gives this Combatant a fresh new look.	アスラ「森の守護者」の外観。着用すると戦闘員のイメージが変わる。	아수라의 [포레스트 가디언]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​ผู้พิทักษ์​แห่ง​ป่า​]​ ของ​อา​สึ​ระ​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10300301	1000	10001	3	1			0	0	0	18:card_icon_10300301_1	1	场外焦点	場外焦點	Sideline Spotlight	オフサイトフォーカス	아웃포커스	เชียร์ลีดเดอร์	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	特莉丝的场外焦点。	特莉絲的場外焦點。	Triss: Sideline Spotlight	トリス･オフサイトフォーカス。	트리스의 아웃포커스	ทริส: เชียร์ลีดเดอร์	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10300399	1000	10001	3	1	702		0	0	0	18:card_icon_10300399_1	1	场外焦点·炫彩	場外焦點·炫彩	Sideline Spotlight (Chroma)	オフサイトフォーカス -異色-	아웃포커스·베리에이션	โครม่า	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	适配特莉丝【场外焦点】的时装，使战斗员的形象发生变化。	適配特莉絲【場外焦點】的時裝，使戰鬥員的形象發生變化。	Triss's Sideline Spotlight design that gives this Combatant a fresh new look.	トリス「オフサイトフォーカス」の外観。着用すると戦闘員のイメージが変わる。	트리스의 [아웃포커스]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​เชียร์ลีดเดอร์​]​ ของ​ท​ริ​ส​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
13600850	1000	10001	5	1	901		0	0	0	18:card_icon_13600850_1	1	春色满园	春色滿園	Bountiful Bloom	春の陽気に包まれて	봄의 정원	สปริงการ์เดน	法夕黛	法夕黛	Felicia	ファルスタ	파르시타	เฟริเซีย	适配法夕黛【指尖芳菲】的时装，使战斗员的形象发生变化。	適配法夕黛【指尖芳菲】的時裝，使戰鬥員的形象發生變化。	Felicia's Innocent Fragrance design that gives this Combatant a fresh new look.	ファルスタ「指先の香り」の外観。着用すると戦闘員のイメージが変わる。	파르시타의 [피어난 꽃]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​บุปผา​รัญจวน​]​ ของ​เฟ​ริ​เซีย​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10300302	1000	10001	4	1	807		0	0	0	18:card_icon_10300302_1	1	场外焦点·初雪	場外焦點·初雪	Sideline Spotlight (Icebud)	オフサイトフォーカス -初雪-	아웃포커스·첫눈	หิมะแรก	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	适配特莉丝【场外焦点】的时装，使战斗员的形象发生变化。	適配特莉絲【場外焦點】的時裝，使戰鬥員的形象發生變化。	Triss's Sideline Spotlight design that gives this Combatant a fresh new look.	トリス「オフサイトフォーカス」の外観。着用すると戦闘員のイメージが変わる。	트리스의 [아웃포커스]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​เชียร์ลีดเดอร์​]​ ของ​ท​ริ​ส​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10900202	1000	10001	4	1	901		0	0	0	18:card_icon_10900202_1	1	白瑰绮晶·热望	白瑰綺晶·熱望	Crystalline White (Fervor)	白薔薇の結晶 -熱望-	크리스털 화이트 로즈·열망	ร้อนแรง	艾琳娜	艾琳娜	Erina	エリナ	에리나	เอรินา	适配艾琳娜【白瑰绮晶】的时装，使战斗员的形象发生变化。	適配艾琳娜【白瑰綺晶】的時裝，使戰鬥員的形象發生變化。	Erina's Crystalline White design that gives this Combatant a fresh new look.	エリナ「白薔薇の結晶」の外観。着用すると戦闘員のイメージが変わる。	에리나의 [크리스털 화이트 로즈]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​คริสตัล​กุหลาบ​ขาว​]​ ของ​เอ​ริ​นา​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
12700150	1000	10001	5	1	901		0	0	0	18:card_icon_12700150_1	1	幽夜密会	幽夜密會	Restful Retreat	身を以て心に伝う	늦은 밤의 밀회	เดตลับคืนสลัว	祈	祈	Qi	祈	기	ฉี	适配祈【离梦蝶】的时装，使战斗员的形象发生变化。	適配祈【離夢蝶】的時裝，使戰鬥員的形象發生變化。	Qi's Butterfly Dream design that gives this Combatant a fresh new look.	祈「夢見る胡蝶」の外観。着用すると戦闘員のイメージが変わる。	기의 [나비와 꿈]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​ผีเสื้อ​ใน​ฝัน​]​ ของ​ฉี​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
12900150	1000	10001	6	1	901		0	0	0	18:card_icon_12900150_1	1	危情夜媚	危情搜查開始！	Emergency Investigation Begins!	捜査開始	밀실조사	ไนต์แองเจิล	丝薇蒂	絲薇蒂	Sylviette	シルヴェッティ	스위티	ซิลเว็ตต์	适配丝薇蒂【致圣雪夜】的时装，使战斗员的形象发生变化。	適配絲薇蒂【致聖雪夜】的時裝，使戰鬥員的形象發生變化。	Sylviette's Crimson Night design that gives this Combatant a fresh new look.	シルヴェッティ「雪夜のマゼンタ」の外観。着用すると戦闘員のイメージが変わる。	스위티의 [스노우 나이트]에 어울리는 스킨. 착용 시 전투원의 외관이 변경된다.	คอสตูม​ที่​ออกแบบ​มา​ให้​เข้ากับ​ [​ราตรี​สี​เลือด​]​ ของ​ซิ​ลเว็ตต์​ เปลี่ยน​ชุด​ของ​ตัวละคร​ให้​แตกต่าง​ไป​	涂装部门的作品，在保证战斗员作战能力的同时，让战斗员能自由选择喜欢的穿衣风格。	塗裝部門的作品，在保證戰鬥員作戰能力的同時，讓戰鬥員能自由選擇喜歡的穿衣風格。	A creation of the customization department that maintains Combatants' combat capabilities while allowing them to choose their preferred clothing style.	塗装部門の作品。戦闘員の戦闘能力を確保しつつ、好きな服装を自由に選べる。	그래피티 부서의 작품. 전투원의 작전능력을 유지시키며, 전투원이 개성있는 스타일을 선택할 수 있게 한다.	ผลงาน​จาก​แผนก​ออกแบบ​ ที่​ช่วย​ให้​ตัวละคร​ยังคง​ความสามารถ​ใน​การต่อสู้​ พร้อมทั้ง​เลือก​สไตล์​การ​แต่งตัว​ที่​ชื่นชอบ​ได้​อย่าง​อิสระ​
10301701	1000	10001	3	1			0	0	0	18:card_icon_10301701_1	1	鲸语海鸣	鯨語海鳴	Cetacean Echoes	青水無月の鯨の声	고래의 노래	ซิมโฟนีแห่งท้องทะเล	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	特莉丝的鲸语海鸣。	特莉絲的鯨語海鳴。	Triss: Cetacean Echoes	トリス・青水無月の鯨の声。	트리스의 고래의 노래	ทริส: ซิมโฟนีแห่งท้องทะเล	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
