id	group	reward	name	minNum	maxNum	weight	random	type	dropType	dropParameter	status
5007004	5007	9020034	参鸡汤	1	1	100	1	1			1
5007005	5007	9020035	红豆刨冰	1	1	100	1	1			1
5008001	5008	9020036	字帖-i	1	1	100	1	1			1
5008002	5008	9020037	字帖-心	1	1	100	1	1			1
5008003	5008	9020038	字帖-c	1	1	100	1	1			1
5008004	5008	9020039	字帖-a	1	1	100	1	1			1
5008005	5008	9020040	字帖-t	1	1	100	1	1			1
5009001	5009	9020036	字帖-i	1	1	100	1	1			1
5009002	5009	9020037	字帖-心	1	1	100	1	1			1
5009003	5009	9020038	字帖-c	1	1	100	1	1			1
5009004	5009	9020039	字帖-a	1	1	100	1	1			1
5009005	5009	9020040	字帖-t	1	1	100	1	1			1
5010001	5010	9020006	字帖-L	1	1	100	1	1			1
5010002	5010	9020007	字帖-U	1	1	100	1	1			1
5010003	5010	9020008	字帖-C	1	1	100	1	1			1
5010004	5010	9020009	字帖-K	1	1	100	1	1			1
5010005	5010	9020010	字帖-Y	1	1	100	1	1			1
5011001	5011	9020041	字帖-P	1	1	100	1	1			1
5011002	5011	9020042	字帖-A	1	1	100	1	1			1
5011003	5011	9020043	字帖-R	1	1	100	1	1			1
5011004	5011	9020044	字帖-T	1	1	100	1	1			1
5011005	5011	9020045	字帖-Y	1	1	100	1	1			1
4011001	4011	7138008	月胧吟	1	1	65	1	1			1
4011002	4011	7138008	月胧吟	2	2	30	1	1			1
4011003	4011	7138008	月胧吟	5	5	5	1	1			1
4120001	4012	4120001	初阶心得	1	1	60	1	1			1
4120002	4012	4120002	中阶心得	1	1	50	1	1			1
4120003	4012	4120003	高阶心得	1	1	45	1	1			1
4120004	4012	4120004	超高心得	1	1	10	1	1			1
4013001	4013	5910001	垃圾恶毒者	1	1	10	1	1			1
4013002	4013	5910002	铁皮巡逻者	1	1	10	1	1			1
4013003	4013	5910003	爆米花平板	1	1	10	1	1			1
4013004	4013	5910004	咬咬恶猫	1	1	10	1	1			1
4013005	4013	5910005	拳击贩售机	1	1	10	1	1			1
4013006	4013	5910006	妖怪信号灯	1	1	10	1	1			1
4013007	4013	5910007	干扰放射者	1	1	10	1	1			1
4013008	4013	5910008	无面涂鸦犬	1	1	10	1	1			1
4013009	4013	5910009	恶笑木马	1	1	10	1	1			1
4013010	4013	5910010	恶魔777	1	1	10	1	1			1
4013011	4013	5920001	兰斯洛特	1	1	10	1	1			1
4013012	4013	5920002	特里斯坦	1	1	10	1	1			1
4013013	4013	5920003	高文	1	1	10	1	1			1
4013014	4013	5920004	鲍斯	1	1	10	1	1			1
4013015	4013	5920005	加拉哈德	1	1	10	1	1			1
4013016	4013	5920006	梅林	1	1	10	1	1			1
4013017	4013	5920007	薇薇安	1	1	10	1	1			1
4013018	4013	5920008	尤文	1	1	10	1	1			1
4013019	4013	5920009	帕西瓦尔	1	1	10	1	1			1
4013020	4013	5920010	杰兰特	1	1	10	1	1			1
4013021	4013	5920011	贝德维尔	1	1	10	1	1			1
4013022	4013	5920012	兰马洛克	1	1	10	1	1			1
4013023	4013	5920013	凯	1	1	10	1	1			1
4013024	4013	5920014	加赫里斯	1	1	10	1	1			1
4013025	4013	5920015	加雷斯	1	1	10	1	1			1
4013026	4013	5930001	万事通	1	1	10	1	1			1
4013027	4013	5930002	独行游侠	1	1	10	1	1			1
4013028	4013	5930003	天才黑客	1	1	10	1	1			1
4013029	4013	5930004	少女偶像	1	1	10	1	1			1
4013030	4013	5930005	欺诈师	1	1	10	1	1			1
4013031	4013	5930006	特聘书记	1	1	10	1	1			1
4013032	4013	5930007	女子高中生	1	1	10	1	1			1
4013033	4013	5930008	万花之友	1	1	10	1	1			1
4013034	4013	5930009	知名主播	1	1	10	1	1			1
4013035	4013	5930010	街巷巡卫	1	1	10	1	1			1
4013036	4013	5930011	古董修复师	1	1	10	1	1			1
4013037	4013	5930012	古董鉴别师	1	1	10	1	1			1
4013038	4013	5930013	千王之王	1	1	10	1	1			1
4013039	4013	5930014	一线球星	1	1	10	1	1			1
4013040	4013	5930015	零食专家	1	1	10	1	1			1
4013041	4013	5930016	最佳佣兵	1	1	10	1	1			1
4013042	4013	5930017	美妆达人	1	1	10	1	1			1
4013043	4013	5930018	万能经理	1	1	10	1	1			1
4013044	4013	5930019	明日之星	1	1	10	1	1			1
4013045	4013	5930020	战地指挥	1	1	10	1	1			1
4013046	4013	5930021	入梦师	1	1	10	1	1			1
4013047	4013	5930022	派对甜心	1	1	10	1	1			1
4013048	4013	5940001	心动季节	1	1	5	1	1			1
4013049	4013	5940002	指尖芳菲	1	1	5	1	1			1
4013050	4013	5940003	清道夫之夜	1	1	5	1	1			1
4013051	4013	5940004	铃铃弥音	1	1	5	1	1			1
4013052	4013	5940005	暗巷星火	1	1	5	1	1			1
4013053	4013	5940006	除障者	1	1	5	1	1			1
4013054	4013	5940007	银钩墨舞	1	1	5	1	1			1
4013055	4013	5940008	墨蕴寻真	1	1	5	1	1			1
4013056	4013	5940009	旋风初成	1	1	5	1	1			1
4013057	4013	5940010	爱心妆点	1	1	5	1	1			1
4013058	4013	5940011	橘色纯真	1	1	5	1	1			1
4013059	4013	5940012	青之回旋	1	1	5	1	1			1
4013060	4014	5930001	万事通	1	1	10	1	1			1
4013061	4014	5930002	独行游侠	1	1	10	1	1			1
4013062	4014	5930003	天才黑客	1	1	10	1	1			1
4013063	4014	5930004	少女偶像	1	1	10	1	1			1
4013064	4014	5930005	欺诈师	1	1	10	1	1			1
4013065	4014	5930006	特聘书记	1	1	10	1	1			1
4013066	4014	5930007	女子高中生	1	1	10	1	1			1
4013067	4014	5930008	万花之友	1	1	10	1	1			1
4013068	4014	5930009	知名主播	1	1	10	1	1			1
4013069	4014	5930010	街巷巡卫	1	1	10	1	1			1
4013070	4014	5930011	古董修复师	1	1	10	1	1			1
4013071	4014	5930012	古董鉴别师	1	1	10	1	1			1
4013072	4014	5930013	千王之王	1	1	10	1	1			1
4013073	4014	5930014	一线球星	1	1	10	1	1			1
4013074	4014	5930015	零食专家	1	1	10	1	1			1
4013075	4014	5930016	最佳佣兵	1	1	10	1	1			1
4013076	4014	5930017	美妆达人	1	1	10	1	1			1
4013077	4014	5930018	万能经理	1	1	10	1	1			1
4013078	4014	5930019	明日之星	1	1	10	1	1			1
4013079	4014	5930020	战地指挥	1	1	10	1	1			1
4013080	4014	5930021	入梦师	1	1	10	1	1			1
4013081	4014	5930022	派对甜心	1	1	10	1	1			1
4013082	4014	5940001	心动季节	1	1	5	1	1			1
4013083	4014	5940002	指尖芳菲	1	1	5	1	1			1
4013084	4014	5940003	清道夫之夜	1	1	5	1	1			1
4013085	4014	5940004	铃铃弥音	1	1	5	1	1			1
4013086	4014	5940005	暗巷星火	1	1	5	1	1			1
4013087	4014	5940006	除障者	1	1	5	1	1			1
4013088	4014	5940007	银钩墨舞	1	1	5	1	1			1
4013089	4014	5940008	墨蕴寻真	1	1	5	1	1			1
4013090	4014	5940009	旋风初成	1	1	5	1	1			1
4013091	4014	5940010	爱心妆点	1	1	5	1	1			1
4013092	4014	5940011	橘色纯真	1	1	5	1	1			1
4013093	4014	5940012	青之回旋	1	1	5	1	1			1
4013094	4014	5950001	AI助理	1	1	2	1	1			1
4013095	4014	5950002	秘访客	1	1	2	1	1			1
4013096	4014	5950003	碧魂灯	1	1	2	1	1			1
4013097	4014	5950004	镜光旖梦	1	1	2	1	1			1
4013098	4014	5950005	黑桃A	1	1	2	1	1			1
4013099	4014	5950006	致命音符	1	1	2	1	1			1
4013100	4014	5950007	狂想花骸	1	1	2	1	1			1
4013101	4014	5950008	囚鸟绮愿	1	1	2	1	1			1
4013102	4014	5960001	月色凛冽	1	1	1	1	1			1
4013103	4014	5960002	星之所向	1	1	1	1	1			1
4013104	4014	5960003	雪音飞舞	1	1	1	1	1			1
4013105	4014	5960004	雾气氤氲	1	1	1	1	1			1
4003001	4003	108006	涤荡者	1	1	1	1	1			1
4003002	4003	140008	囚鸟绮愿	1	1	1	1	1			1
4003003	4003	125008	架刑罪赎	1	1	1	1	1			1
4003004	4003	127001	离梦蝶	1	1	1	1	1			1
4003005	4003	144001	千术之王	1	1	1	1	1			1
4003006	4003	133008	风物诗	1	1	1	1	1			1
4003007	4003	123008	絵空事	1	1	1	1	1			1
4003008	4003	119008	星月夜	1	1	1	1	1			1
4003009	4003	122008	愈者疗心	1	1	1	1	1			1
4003010	4003	143008	理性边界	1	1	1	1	1			1
4003011	4003	149008	掌上淑女	1	1	1	1	1			1
4003012	4003	147008	云天外	1	1	1	1	1			1
4003013	4003	159008	破阵曲	1	1	1	1	1			1
4003014	4003	126008	金雀台	1	1	1	1	1			1
4003015	4003	131001	糖果甜心	1	1	1	1	1			1
4003016	4003	151008	多情演绎	1	1	1	1	1			1
4003017	4003	148008	爆破艺术	1	1	1	1	1			1
4003018	4003	135008	心动季节	1	1	1	1	1			1
4003019	4003	154008	恶兆之影	1	1	1	1	1			1
4003020	4003	146008	森屿渔歌	1	1	1	1	1			1
4003021	4003	160008	涤尽凡尘	1	1	1	1	1			1
4003022	4003	139008	力比多之证	1	1	1	1	1			1
4003023	4003	156008	闲暇时刻	1	1	1	1	1			1
4003024	4003	158008	沉沦永夜	1	1	1	1	1			1
4003025	4003	163008	报丧女妖	1	1	1	1	1			1
4003026	4003	132008	数理星辉	1	1	1	1	1			1
4003027	4003	155008	独家报道	1	1	1	1	1			1
4003028	4003	145008	失序狂澜	1	1	1	1	1			1
4004001	4004	103012	双生侠影	1	1	1	1	1			1
4004002	4004	109002	白瑰绮晶	1	1	1	1	1			1
4004003	4004	138008	月胧吟	1	1	1	1	1			1
4004004	4004	153008	衍罪之渊	1	1	1	1	1			1
4004005	4004	161008	绚烂之雨	1	1	1	1	1			1
4004006	4004	157008	暗夜玫瑰	1	1	1	1	1			1
4004007	4004	162008	暗巷深宵	1	1	1	1	1			1
4004008	4004	164008	恶魔主宰	1	1	1	1	1			1
4005001	4005	108006	涤荡者	1	1	1	1	1			1
4005002	4005	140008	囚鸟绮愿	1	1	1	1	1			1
4005003	4005	144001	千术之王	1	1	1	1	1			1
4005004	4005	133008	风物诗	1	1	1	1	1			1
4005005	4005	123008	絵空事	1	1	1	1	1			1
4005006	4005	119008	星月夜	1	1	1	1	1			1
4005007	4005	127001	离梦蝶	1	1	1	1	1			1
4005008	4005	125008	架刑罪赎	1	1	1	1	1			1
4005009	4005	122008	愈者疗心	1	1	1	1	1			1
4005010	4005	143008	理性边界	1	1	1	1	1			1
4005011	4005	149008	掌上淑女	1	1	1	1	1			1
4005012	4005	147008	云天外	1	1	1	1	1			1
4005013	4005	159008	破阵曲	1	1	1	1	1			1
4005014	4005	126008	金雀台	1	1	1	1	1			1
4005015	4005	131001	糖果甜心	1	1	1	1	1			1
4005016	4005	151008	多情演绎	1	1	1	1	1			1
4005017	4005	148008	爆破艺术	1	1	1	1	1			1
4005018	4005	154008	恶兆之影	1	1	1	1	1			1
4005019	4005	146008	森屿渔歌	1	1	1	1	1			1
4005020	4005	160008	涤尽凡尘	1	1	1	1	1			1
4005021	4005	156008	闲暇时刻	1	1	1	1	1			1
4005022	4005	158008	沉沦永夜	1	1	1	1	1			1
4005023	4005	163008	报丧女妖	1	1	1	1	1			1
4005024	4005	132008	数理星辉	1	1	1	1	1			1
4005025	4005	155008	独家报道	1	1	1	1	1			1
4005026	4005	145008	失序狂澜	1	1	1	1	1			1
4005027	4005	135002	清凉夏日	1	1	1	1	1			1
4005028	4005	103017	鲸语海鸣	1	1	1	1	1			1
4005029	4005	102018	激潮之夏	1	1	1	1	1			1
4005030	4005	103021	心动疗愈	1	1	1	1	1			1
4005031	4005	141008	铃铃弥音	1	1	1	1	1			1
4005032	4005	136008	指尖芳菲	1	1	1	1	1			1
4005033	4005	152008	十二夜中人	1	1	1	1	1			1
4005034	4005	138001	守月歌	1	1	1	1	1			1
4005035	4005	128008	幸福时光	1	1	1	1	1			1
4005036	4005	150008	天使心	1	1	1	1	1			1
4005037	4005	103003	场外焦点	1	1	1	1	1			1
4005038	4005	102005	晚安故事	1	1	1	1	1			1
4005039	4005	101002	深蓝执法官	1	1	1	1	1			1
4005040	4005	103005	甜食守卫	1	1	1	1	1			1
4005041	4005	104007	浪花约会	1	1	1	1	1			1
4005042	4005	101012	企鹅冰山	1	1	1	1	1			1
4015001	4015	108006	涤荡者	1	1	1	1	1			1
4015002	4015	140008	囚鸟绮愿	1	1	1	1	1			1
4015003	4015	103021	心动疗愈	1	1	1	1	1			1
4015004	4015	141008	铃铃弥音	1	1	1	1	1			1
4015005	4015	136008	指尖芳菲	1	1	1	1	1			1
4015006	4015	125008	架刑罪赎	1	1	1	1	1			1
4016001	4016	108006	涤荡者	1	1	1	1	1			1
4016002	4016	140008	囚鸟绮愿	1	1	1	1	1			1
4016003	4016	144001	千术之王	1	1	1	1	1			1
4016004	4016	133008	风物诗	1	1	1	1	1			1
4016005	4016	123008	絵空事	1	1	1	1	1			1
4016006	4016	119008	星月夜	1	1	1	1	1			1
4016007	4016	127001	离梦蝶	1	1	1	1	1			1
4016008	4016	125008	架刑罪赎	1	1	1	1	1			1
4016009	4016	122008	愈者疗心	1	1	1	1	1			1
4016010	4016	143008	理性边界	1	1	1	1	1			1
4016011	4016	149008	掌上淑女	1	1	1	1	1			1
4016012	4016	147008	云天外	1	1	1	1	1			1
4016013	4016	159008	破阵曲	1	1	1	1	1			1
4016014	4016	126008	金雀台	1	1	1	1	1			1
4016015	4016	131001	糖果甜心	1	1	1	1	1			1
4016016	4016	151008	多情演绎	1	1	1	1	1			1
4016017	4016	148008	爆破艺术	1	1	1	1	1			1
4016018	4016	154008	恶兆之影	1	1	1	1	1			1
4016019	4016	146008	森屿渔歌	1	1	1	1	1			1
4016020	4016	160008	涤尽凡尘	1	1	1	1	1			1
4016021	4016	156008	闲暇时刻	1	1	1	1	1			1
4016022	4016	158008	沉沦永夜	1	1	1	1	1			1
4016023	4016	163008	报丧女妖	1	1	1	1	1			1
4016024	4016	132008	数理星辉	1	1	1	1	1			1
4016025	4016	155008	独家报道	1	1	1	1	1			1
4016026	4016	145008	失序狂澜	1	1	1	1	1			1
4016027	4016	135002	清凉夏日	1	1	1	1	1			1
4016028	4016	103017	鲸语海鸣	1	1	1	1	1			1
4016029	4016	102018	激潮之夏	1	1	1	1	1			1
4016030	4016	144002	夏夜风情	1	1	1	1	1			1
4016031	4016	103010	电音风暴	1	1	1	1	1			1
4016032	4016	103021	心动疗愈	1	1	1	1	1			1
4016033	4016	141008	铃铃弥音	1	1	1	1	1			1
4016034	4016	136008	指尖芳菲	1	1	1	1	1			1
4016035	4016	152008	十二夜中人	1	1	1	1	1			1
4016036	4016	138001	守月歌	1	1	1	1	1			1
4016037	4016	128008	幸福时光	1	1	1	1	1			1
4016038	4016	150008	天使心	1	1	1	1	1			1
4016039	4016	103003	场外焦点	1	1	1	1	1			1
4016040	4016	102005	晚安故事	1	1	1	1	1			1
4016041	4016	101002	深蓝执法官	1	1	1	1	1			1
4016042	4016	103005	甜食守卫	1	1	1	1	1			1
4016043	4016	104007	浪花约会	1	1	1	1	1			1
4016044	4016	101012	企鹅冰山	1	1	1	1	1			1
4017001	4017	156008	闲暇时刻	1	1	1	1	1			1
4017002	4017	158008	沉沦永夜	1	1	1	1	1			1
4017003	4017	102005	晚安故事	1	1	1	1	1			1
4017004	4017	154008	恶兆之影	1	1	1	1	1			1
4017005	4017	146008	森屿渔歌	1	1	1	1	1			1
4017006	4017	103003	场外焦点	1	1	1	1	1			1
4017007	4017	151008	多情演绎	1	1	1	1	1			1
4017008	4017	148008	爆破艺术	1	1	1	1	1			1
4017009	4017	150008	天使心	1	1	1	1	1			1
4017010	4017	133008	风物诗	1	1	1	1	1			1
4017011	4017	123008	絵空事	1	1	1	1	1			1
4017012	4017	125008	架刑罪赎	1	1	1	1	1			1
4017013	4017	119008	星月夜	1	1	1	1	1			1
4017014	4017	149008	掌上淑女	1	1	1	1	1			1
4017015	4017	143008	理性边界	1	1	1	1	1			1
4017016	4017	122008	愈者疗心	1	1	1	1	1			1
4017017	4017	152008	十二夜中人	1	1	1	1	1			1
4017018	4017	127001	离梦蝶	1	1	1	1	1			1
4017019	4017	144001	千术之王	1	1	1	1	1			1
4017020	4017	104007	浪花约会	1	1	1	1	1			1
4017021	4017	110008	秘密调查	1	1	1	1	1			1
4017022	4017	116001	极寒朔风	1	1	1	1	1			1
4017023	4017	141008	铃铃弥音	1	1	1	1	1			1
4017024	4017	140008	囚鸟绮愿	1	1	1	1	1			1
4017025	4017	160008	涤尽凡尘	1	1	1	1	1			1
4017026	4017	139008	力比多之证	1	1	1	1	1			1
4017027	4017	102021	完美效劳	1	1	1	1	1			1
4017028	4017	101013	森林守护者	1	1	1	1	1			1
4017029	4017	102007	电音骑士	1	1	1	1	1			1
4017030	4017	103021	心动疗愈	1	1	1	1	1			1
4017031	4017	104001	绯红武士	1	1	1	1	1			1
4017032	4017	106002	幽灵社团	1	1	1	1	1			1
4017033	4017	108001	战略潜艇	1	1	1	1	1			1
4017034	4017	108006	涤荡者	1	1	1	1	1			1
4017035	4017	109008	致命音符	1	1	1	1	1			1
4017036	4017	111002	长夜冰冕	1	1	1	1	1			1
4017037	4017	113001	火树流光	1	1	1	1	1			1
4017038	4017	114001	夕雪晚照	1	1	1	1	1			1
4017039	4017	115008	除障者	1	1	1	1	1			1
4017040	4017	117008	秘域访客	1	1	1	1	1			1
4017041	4017	121008	清道夫之夜	1	1	1	1	1			1
4017042	4017	127008	碧魂灯	1	1	1	1	1			1
4017043	4017	130008	暗巷星火	1	1	1	1	1			1
4017044	4017	131008	粉红风暴	1	1	1	1	1			1
4017045	4017	136008	指尖芳菲	1	1	1	1	1			1
4017046	4017	137008	青之回旋	1	1	1	1	1			1
4017047	4017	904014	苍白舞者	1	1	1	1	1			1
4017048	4017	135008	心动季节	1	1	1	1	1			1
4018001	4018	108006	涤荡者	1	1	1	1	1			1
4018002	4018	140008	囚鸟绮愿	1	1	1	1	1			1
4018003	4018	144001	千术之王	1	1	1	1	1			1
4018004	4018	133008	风物诗	1	1	1	1	1			1
4018005	4018	123008	絵空事	1	1	1	1	1			1
4018006	4018	119008	星月夜	1	1	1	1	1			1
4018007	4018	127001	离梦蝶	1	1	1	1	1			1
4018008	4018	125008	架刑罪赎	1	1	1	1	1			1
4018009	4018	122008	愈者疗心	1	1	1	1	1			1
4018010	4018	143008	理性边界	1	1	1	1	1			1
4018011	4018	149008	掌上淑女	1	1	1	1	1			1
4018012	4018	147008	云天外	1	1	1	1	1			1
4018013	4018	159008	破阵曲	1	1	1	1	1			1
4018014	4018	126008	金雀台	1	1	1	1	1			1
4018015	4018	131001	糖果甜心	1	1	1	1	1			1
4018016	4018	151008	多情演绎	1	1	1	1	1			1
4018017	4018	148008	爆破艺术	1	1	1	1	1			1
4018018	4018	154008	恶兆之影	1	1	1	1	1			1
4018019	4018	146008	森屿渔歌	1	1	1	1	1			1
4018020	4018	160008	涤尽凡尘	1	1	1	1	1			1
4018021	4018	156008	闲暇时刻	1	1	1	1	1			1
4018022	4018	158008	沉沦永夜	1	1	1	1	1			1
4018023	4018	163008	报丧女妖	1	1	1	1	1			1
4018024	4018	132008	数理星辉	1	1	1	1	1			1
4018025	4018	155008	独家报道	1	1	1	1	1			1
4018026	4018	145008	失序狂澜	1	1	1	1	1			1
4018027	4018	135002	清凉夏日	1	1	1	1	1			1
4018028	4018	103017	鲸语海鸣	1	1	1	1	1			1
4018029	4018	102018	激潮之夏	1	1	1	1	1			1
4018030	4018	144002	夏夜风情	1	1	1	1	1			1
4018031	4018	103010	电音风暴	1	1	1	1	1			1
4018032	4018	103009	幽篁月韵	1	1	1	1	1			1
4018033	4018	104016	灵棰惊竹	1	1	1	1	1			1
4018034	4018	101018	茂林余音	1	1	1	1	1			1
4018035	4018	103021	心动疗愈	1	1	1	1	1			1
4018036	4018	141008	铃铃弥音	1	1	1	1	1			1
4018037	4018	136008	指尖芳菲	1	1	1	1	1			1
4018038	4018	152008	十二夜中人	1	1	1	1	1			1
4018039	4018	138001	守月歌	1	1	1	1	1			1
4018040	4018	128008	幸福时光	1	1	1	1	1			1
4018041	4018	150008	天使心	1	1	1	1	1			1
4018042	4018	103003	场外焦点	1	1	1	1	1			1
4018043	4018	102005	晚安故事	1	1	1	1	1			1
4018044	4018	101002	深蓝执法官	1	1	1	1	1			1
4018045	4018	103005	甜食守卫	1	1	1	1	1			1
4018046	4018	104007	浪花约会	1	1	1	1	1			1
4018047	4018	101012	企鹅冰山	1	1	1	1	1			1
4019001	4019	108006	涤荡者	1	1	1	1	1			1
4019002	4019	140008	囚鸟绮愿	1	1	1	1	1			1
4019003	4019	125008	架刑罪赎	1	1	1	1	1			1
4019004	4019	103009	幽篁月韵	1	1	1	1	1			1
4019005	4019	104016	灵棰惊竹	1	1	1	1	1			1
4019006	4019	101018	茂林余音	1	1	1	1	1			1
4019007	4019	103021	心动疗愈	1	1	1	1	1			1
4019008	4019	141008	铃铃弥音	1	1	1	1	1			1
4019009	4019	136008	指尖芳菲	1	1	1	1	1			1
4020001	4020	103012	双生侠影	1	1	1	1	1			1
4020002	4020	109002	白瑰绮晶	1	1	1	1	1			1
4020003	4020	138008	月胧吟	1	1	1	1	1			1
4020004	4020	153008	衍罪之渊	1	1	1	1	1			1
4020005	4020	161008	绚烂之雨	1	1	1	1	1			1
4020006	4020	157008	暗夜玫瑰	1	1	1	1	1			1
4020007	4020	162008	暗巷深宵	1	1	1	1	1			1
4020008	4020	164008	恶魔主宰	1	1	1	1	1			1
4020009	4020	165008	良宵如梦	1	1	1	1	1			1
4020010	4020	166008	超维解构	1	1	1	1	1			1
4021001	4021	3000002	猫眼石	3000	3000	1	1	1			1
4021002	4021	3000002	猫眼石	1000	1000	4	1	1			1
4021003	4021	3000002	猫眼石	500	500	15	1	1			1
4021004	4021	3000002	猫眼石	300	300	30	1	1			1
4021005	4021	3000002	猫眼石	200	200	50	1	1			1
4021006	4021	3000002	猫眼石	100	100	5	1	1			1
4022001	4022	3000002	猫眼石	3000	3000	1	1	1			1
4022002	4022	3000002	猫眼石	1000	1000	5	1	1			1
4022003	4022	5200047	光暗战斗员核心自选箱	1	1	50	1	1			1
4022004	4022	4100036	UR纤维	10	10	50	1	1			1
4022005	4022	3000002	猫眼石	200	200	100	1	1			1
4022006	4022	3000002	猫眼石	100	100	100	1	1			1
4022007	4022	5200009	专武材料自选箱	50	50	150	1	1			1
4022008	4022	4105023	超态绪能合金	50	50	150	1	1			1
4022009	4022	4100032	重组器	50	50	100	1	1			1
4022010	4022	4100031	固化器	50	50	94	1	1			1
4022011	4022	3000002	猫眼石	50	50	100	1	1			1
4022012	4022	5200011	光之花自选礼盒	10	10	100	1	1			1
4023001	4023	140008	多洛茜-囚鸟绮愿	1	1	100	1	1			1
4023002	4023	126008	金阙-金雀台	1	1	100	1	1			1
4023003	4023	103009	特莉丝-幽篁月韵	1	1	100	1	1			1
4023004	4023	104013	南弥生-奥秘花舞者	1	1	100	1	1			1
4023005	4023	125008	丝卡蕾特-架刑罪赎	1	1	100	1	1			1
4023006	4023	113002	云灿-菡萏曲	1	1	100	1	1			1
4024001	4024	136008	法夕黛-指尖芳菲	1	1	100	1	1			1
4024002	4024	160008	塔拉-涤尽凡尘	1	1	100	1	1			1
4024003	4024	152008	薇奥拉-十二夜中人	1	1	100	1	1			1
4024004	4024	101002	非天-深蓝执法官	1	1	100	1	1			1
4024005	4024	102005	艾可-晚安故事	1	1	100	1	1			1
4024006	4024	135002	小曼-清凉夏日	1	1	100	1	1			1
4025001	4025	145008	希尔达-失序狂澜	1	1	1000	1	1			1
4025002	4025	144001	千术-千术之王	1	1	1000	1	1			1
4025003	4025	133008	识-风物诗	1	1	1000	1	1			1
4025004	4025	103010	特莉丝-电音风暴	1	1	1000	1	1			1
4025005	4025	148008	凯菲尔-爆破艺术	1	1	1000	1	1			1
4025006	4025	146008	菲菲-森屿渔歌	1	1	1000	1	1			1
4025007	4025	140008	多洛茜-囚鸟绮愿	1	1	1000	1	1			1
4025008	4025	126008	金阙-金雀台	1	1	1000	1	1			1
4025009	4025	108006	小白-涤荡者	1	1	1000	1	1			1
4025010	4025	127001	祈-离梦蝶	1	1	1000	1	1			1
4026001	4026	3000002	猫眼石	5000	5000	1	1	1			1
4026002	4026	3000002	猫眼石	1000	1000	4	1	1			1
4026003	4026	3000002	猫眼石	500	500	95	1	1			1
4026004	4026	3000002	猫眼石	300	300	350	1	1			1
4026005	4026	3000002	猫眼石	200	200	350	1	1			1
4026006	4026	3000002	猫眼石	100	100	200	1	1			1
4027001	4027	157008	暗夜玫瑰	1	1	100	1	1			1
4027002	4027	102018	激潮之夏	1	1	150	1	1			1
4027003	4027	156008	闲暇时刻	1	1	150	1	1			1
4027004	4027	103017	鲸语海鸣	1	1	150	1	1			1
4027005	4027	104013	奥秘花舞者	1	1	150	1	1			1
4027006	4027	148008	爆破艺术	1	1	150	1	1			1
4027007	4027	146008	森屿渔歌	1	1	150	1	1			1
4028001	4028	7109002	白瑰绮晶碎片	1	1	100	1	1			1
4028002	4028	7138008	月珑吟碎片	1	1	100	1	1			1
4028003	4028	7103012	双生侠影碎片	1	1	100	1	1			1
4028004	4028	7153008	衍罪之渊碎片	1	1	100	1	1			1
4028005	4028	7161008	绚烂之雨碎片	1	1	100	1	1			1
4028006	4028	7157008	暗夜玫瑰碎片	1	1	100	1	1			1
4028007	4028	7162008	暗巷深宵碎片	1	1	100	1	1			1
4028008	4028	7164008	恶魔主宰碎片	1	1	100	1	1			1
4028009	4028	7165008	良宵如梦碎片	1	1	100	1	1			1
4028010	4028	7166008	超维解构碎片	1	1	100	1	1			1
4029001	4029	6401006	混血王子	1	1	100	1	1			1
4029002	4029	6402001	不灭之躯	1	1	100	1	1			1
4029003	4029	6402010	冬日雪宝	1	1	100	1	1			1
4029004	4029	6401003	猫老大	1	1	100	1	1			1
4029005	4029	6403008	黄金之蜂	1	1	100	1	1			1
4029006	4029	5112002	随机猫球宝箱	1	1	500	1	1			1
4030001	4030	6402002	熊猫猫球	1	1	100	1	1			1
4030002	4030	5112002	随机猫球宝箱	1	1	100	1	1			1
4031001	4031	7108006	涤荡者核心	1	1	100	1	1			1
4031002	4031	7140008	囚鸟绮愿核心	1	1	100	1	1			1
4031003	4031	7125008	架刑罪赎核心	1	1	100	1	1			1
4031004	4031	7127001	离梦蝶核心	1	1	100	1	1			1
4031005	4031	7144001	千术之王核心	1	1	100	1	1			1
4031006	4031	7133008	风物诗核心	1	1	100	1	1			1
4031007	4031	7123008	絵空事核心	1	1	100	1	1			1
4031008	4031	7119008	星月夜核心	1	1	100	1	1			1
4031009	4031	7122008	愈者疗心核心	1	1	100	1	1			1
4031010	4031	7143008	理性边界核心	1	1	100	1	1			1
4031011	4031	7149008	掌上淑女核心	1	1	100	1	1			1
4031012	4031	7147008	云天外核心	1	1	100	1	1			1
4031013	4031	7159008	破阵曲核心	1	1	100	1	1			1
4031014	4031	7126008	金雀台核心	1	1	100	1	1			1
4031015	4031	7131001	糖果甜心核心	1	1	100	1	1			1
4031016	4031	7151008	多情演绎核心	1	1	100	1	1			1
4031017	4031	7148008	爆破艺术核心	1	1	100	1	1			1
4031018	4031	7135008	心动季节核心	1	1	100	1	1			1
4031019	4031	7154008	恶兆之影核心	1	1	100	1	1			1
4031020	4031	7146008	森屿渔歌核心	1	1	100	1	1			1
4031021	4031	7160008	涤尽凡尘核心	1	1	100	1	1			1
4031022	4031	7139008	力比多之证核心	1	1	100	1	1			1
4031023	4031	7156008	闲暇时刻核心	1	1	100	1	1			1
4031024	4031	7158008	沉沦永夜核心	1	1	100	1	1			1
4031025	4031	7163008	报丧女妖核心	1	1	100	1	1			1
