id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	bagUsed	redPoint	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5130001	51	501	5	999	0	0			6:goods_icon_5130001	1	1	202	5001	1	1	随机字帖	隨機幸運字	Random Characters	文字パネル(ランダム)	랜덤 글자 아이템	สุ่มแผ่นตัวอักษร	在仓库使用，用于“龙年猫派对”活动兑换	在倉庫使用，用於「龍年貓派對」活動兌換	You can open it in the Inventory and redeem rewards from the event "New Year Cat Party."	Pending在仓库使用，用于“龙年猫派对”活动兑换	待定翻译内容在仓库使用，用于“龙年猫派对”活动兑换	ใช้​ได้ที่​โกดัง​ ใช้​สำหรับ​แลก​รางวัล​ใน​กิจกรรม​ "​ปาร์ตี้​ปี​มังกร​"​	打开后随机获得“龙”“年”“猫”“派”“对”中的一张字帖	打開後隨機獲得“龍”“年”“貓”“派”“對”中的一張幸運字	Contains one of the pieces: '龙', '年', '猫', '派', '对'.	Pending打开后随机获得“龙”“年”“猫”“派”“对”中的一张字帖	待定翻译内容打开后随机获得“龙”“年”“猫”“派”“对”中的一张字帖	เมื่อ​เปิด​ สุ่ม​รับ​สมุด​ฝึก​เขียน​ 1​ แผ่น​จาก​คำ​ว่า​ "​ปาร์​"​ "​ตี้​"​ "​ปี​"​ "​มัง​"​ "​มังกร​"​
5130002	51	501	5	999	0	0			6:goods_icon_5130001	1	1	202	5002	1	1	随机字帖	隨機幸運字	Random Characters	文字パネル(ランダム)	랜덤 글자 아이템	สุ่มแผ่นตัวอักษร	在仓库使用，用于“龙年猫派对”活动兑换	在倉庫使用，用於「龍年貓派對」活動兌換	You can open it in the Inventory and redeem rewards from the event "New Year Cat Party."	Pending在仓库使用，用于“龙年猫派对”活动兑换	待定翻译内容在仓库使用，用于“龙年猫派对”活动兑换	ใช้​ได้ที่​โกดัง​ ใช้​สำหรับ​แลก​รางวัล​ใน​กิจกรรม​ "​ปาร์ตี้​ปี​มังกร​"​	打开后随机获得“L”“U”“C”“K”“Y”中的一张字帖	打開後隨機獲得“L”“U”“C”“K”“Y”中的一張幸運字	Contains one of the pieces: 'L', 'U', 'C', 'K', 'Y'.	開けると、「L」「U」「C」「K」「Y」からランダムに1枚を獲得できる。	오픈 후 랜덤으로 'L', 'U', 'C', 'K', 'Y' 중에서 1장의 글자 아이템을 획득할 수 있다	เมื่อ​เปิด​ สุ่ม​รับ​แผ่น​ตัวอักษร​ 1​ แผ่น​จาก​คำ​ว่า​ "L"​ "U"​ "C"​ "K"​ "Y"​
5130003	51	501	5	999	0	0			6:goods_icon_5130001	1	1	202	5003	1	1	随机字帖	隨機幸運字	Random Characters	文字パネル(ランダム)	랜덤 글자 아이템	สุ่มแผ่นตัวอักษร	在仓库使用，用于“龙年猫派对”活动兑换	在倉庫使用，用於「龍年貓派對」活動兌換	You can open it in the Inventory and redeem rewards from the event "New Year Cat Party."	Pending在仓库使用，用于“龙年猫派对”活动兑换	待定翻译内容在仓库使用，用于“龙年猫派对”活动兑换	ใช้​ได้ที่​โกดัง​ ใช้​สำหรับ​แลก​รางวัล​ใน​กิจกรรม​ "​ปาร์ตี้​ปี​มังกร​"​	打开后随机获得“i”“心”“c”“a”“t”中的一张字帖	打開後隨機獲得“i”“心”“c”“a”“t”中的一張幸運字	Contains one of the pieces: 'i', 'love', 'c', 'a', 't'.	開けると、「i」「心」「c」「a」「t」からランダムに1枚を獲得できる。	오픈 후 랜덤으로 'i', '♥', 'c', 'a', 't' 중에서 1장의 글자 아이템을 획득할 수 있다	เมื่อ​เปิด​ สุ่ม​รับ​แผ่น​ตัวอักษร​ 1​ แผ่น​จาก​คำ​ว่า​ "i"​ "❤"​ "c"​ "a"​ "t"​
5100010	51	501	5	999	0	0	601;802	112007	6:goods_icon_5100010	1	1	207	4011	1	1	福袋	福袋	Lucky Lootbag	Pending福袋	待定翻译内容福袋	ลัคกี้แบ็ก	用于集福袋，迎望舒活动。开启后随机获得1、2、5数量的望舒-月龙吟核心，获得概率分别为65%、30%、5%。	用於集福袋，迎望舒活動。 開啟後隨機獲得1、2、5數量的望舒-月龍吟核心，獲得機率分別為65%、30%、5%	Used in the Celena Lucky Lootbag event. Contains a random number of Moonlight Whisper Cores: 1 (65% chance), 2 (30% chance), or 5 (5% chance).	Pending用于集福袋，迎望舒活动。开启后随机获得1、2、5数量的望舒-月龙吟核心，获得概率分别为65%、30%、5%。	待定翻译内容用于集福袋，迎望舒活动。开启后随机获得1、2、5数量的望舒-月龙吟核心，获得概率分别为65%、30%、5%。	ใช้​สำหรับ​ซื้อ​ลัค​กี้​แบ็ก​ใน​กิจกรรม​ต้อนรับ​เซ​เล​น่า​ หลัง​เปิด​จะ​สุ่ม​ได้รับ​ "​เซ​เล​น่า​-​แกน​หลัก​มูน​ดราก้อน​"​ จำนวน​ 1/2/5​ ชิ้น​ โดย​โอกาส​แบ่ง​ออก​เป็น​ 65%/30%/5%​ ตามลำดับ​	打开福袋，福气满满。	打開福袋，福氣滿滿。	Unleash good fortune with the Lucky Lootbag, filled with blessings and surprises!	Pending打开福袋，福气满满。	待定翻译内容打开福袋，福气满满。	เปิด​ลัค​กี้​แบ็ก​ รับ​โชค​เข้า​เต็มๆ​
5140001	51	501	5	999	0	0			6:goods_icon_5140001	1	1	202	4012	1	1	战斗心得随机箱	戰鬥心得隨機箱	Combat Insight Chest	戦闘心得ボックス	전투 교본 랜덤 상자	กล่อง​สุ่ม​เคล็ดลับ​การต่อสู้​	战斗心得随机箱	戰鬥心得隨機箱	Combat Insight Chest	戦闘心得ボックス	전투 교본 랜덤 상자	กล่อง​สุ่ม​เคล็ดลับ​การต่อสู้​	战斗心得随机箱	戰鬥心得隨機箱	Combat Insight Chest	戦闘心得ボックス	전투 교본 랜덤 상자	กล่อง​สุ่ม​เคล็ดลับ​การต่อสู้​
5112007	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4015	1	1	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	随机获得一个ssr战斗员：涤荡者;囚鸟绮愿;心动疗愈;铃铃弥音;指尖芳菲;架刑罪赎。	隨機獲得一個ssr戰鬥員：滌蕩者;囚鳥綺愿;心動療愈;鈴鈴彌音;指尖芳菲;架刑罪贖。	Randomly receive an SSR Combatant: Combat Mode, Cageling Wish, Heartfelt Healing, Vibrant Melinndy, Innocent Fragrance, Pure Redemption.	以下のSSR戦闘員からランダムで1つ獲得：穢れを浄化せし者、カナリアの冀求、ときめく癒やし、嫋々たる鈴の音、指先の香り、断罪なる磔刑。	아래 SSR 전투원 중 랜덤으로 1명 획득. 메이드, 새장 속 소원, 심쿵 메이드, 경쾌한 멜로디, 피어난 꽃, 십자가 위의 용서.	สุ่ม​รับ​ตัวละคร​ SSR​ จำนวน​ 1​ ตัว​:​ คอม​แบ​ท​โหมด​,​ เยียวยา​ด้วยใจ​,​ ทำนอง​คลอง​ใจ​,​ บุปผา​รัญจวน​,​ บาป​บริสุทธิ์​
5112008	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4016	1	1	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	随机获得一个SSR战斗员：涤荡者;囚鸟绮愿;千术之王;风物诗;絵空事;星月夜;离梦蝶;架刑罪赎;愈者疗心;理性边界;掌上淑女;云天外;破阵曲;金雀台;糖果甜心;多情演绎;爆破艺术;恶兆之影;森屿渔歌;涤尽凡尘;闲暇时刻;沉沦永夜;报丧女妖;数理星辉;独家报道;失序狂澜;清凉夏日;鲸语海鸣;激潮之夏;夏夜风情;电音风暴;心动疗愈;铃铃弥音;指尖芳菲;十二夜中人;守月歌;幸福时光;天使心;场外焦点;晚安故事;深蓝执法官;甜食守卫;浪花约会;企鹅冰山。	隨機獲得一個SSR戰鬥員：滌蕩者;囚鳥綺愿;千術之王;風物詩;絵空事;星月夜;離夢蝶;架刑罪贖;愈者療心;理性邊界;掌上淑女;雲天外;破陣曲;金雀台;糖果甜心;多情演繹;爆破藝術;惡兆之影;森嶼漁歌;滌盡凡塵;閒暇時刻;沉淪永夜;報喪女妖;數理星輝;獨家報導;失序狂瀾;清涼夏日;鯨語海鳴;激潮之夏;夏夜風情;電音風暴;心動療愈;鈴鈴彌音;指尖芳菲;十二夜中人;守月歌;幸福時光;天使心;場外焦點;晚安故事;深藍執法官;甜食守衛;浪花約會;企鵝冰山。	Randomly receive an SSR Combatant: Combat Mode, Cageling Wish, Tricky Wicky, Ode to Seasons, Pipe Dream, Popping Star, Butterfly Dream, Pure Redemption, Spiritual Healing, Edge of Reason, Pocket Maiden, Beyond Skies, Fury Unleashed, Bound Wings, Candy Sweetheart, Love in Full Bloom, Art of Blast, Eclipse of Omen, Ballad of Isles, The Unburdened, Purrfect Pastime, Lulled into Night, Banshee of Sorrow, Scholar's Beacon, Scoop Seeker, Riptide of Disorder, Splash Delight, Cetacean Echoes, Riptide Summers, Midsummer Veil, Electro Storm, Heartfelt Healing, Vibrant Melinndy, Innocent Fragrance, Twelfth Night, Lunarsong, Moments of Joy, Seraphic Soul, Sideline Spotlight, Bedtime Tale, Deep Blue Enforcer, Dessert Guardian, Waves & Rides, or Frosty Flippers.	以下のSSR戦闘員からランダムで1つ獲得：穢れを浄化せし者、カナリアの冀求、イカサマ女王、風物詩、絵空事、パンクダッシュ、夢見る胡蝶、断罪なる磔刑、心癒しの杏林、理性の縁、ポケットメイデン、雲天外、破陣楽、金雀台、キャンディー・スイーティ、多情デダクション、爆発の大作、悪兆の影、森の島に響く漁歌、俗塵浄化、ゴロゴロ日和、永久なる夜の底へ、葬送のバンシー、ラプラスの孤星、独占スクープ、秩序無き海にて、ひとくち夏気分、青水無月の鯨の声、潮衝サマーデイズ、ミラクルサマーナイト、エレクトロストーム、ときめく癒やし、嫋々たる鈴の音、指先の香り、十二夜をゆく者、月守りの歌、至福のひと時、エンジェルハート、オフサイトフォーカス、スリープストーリー、群青のエンフォーサー、スイーツガーディアン、サーフィンデート、ペンギン氷山。	아래 SSR 전투원 중 랜덤으로 1명 획득. 메이드, 새장 속 소원, 트릭의 제왕, 자연의 시, 비현실, 팝핑 캔디, 나비와 꿈, 십자가 위의 용서, 마인드 힐러, 이성의 경계, 포켓 레이디, 스카이윙, 파진곡, 금빛참새, 스위트하트, 멀티 이모션, 폭발은 예술, 불길의 징조, 숲과 어부의 노래, 세속 씻는 자, 한가한 시간, 윤회칠야, 밴시의 화신, 별빛의 공식, 단독 보도, 질서 삼킨 파도, 청량한 여름날, 고래의 노래, 격랑과 여름, 썸머 이브, 일렉트로닉 스톰, 심쿵 메이드, 경쾌한 멜로디, 피어난 꽃, 열두 번째 밤, 달의 노래, 블리스, 엔젤하트, 아웃포커스, 굿 나잇 스토리, 검푸른 법무관, 디저트 가디언, 물보라 데이트, 펭귄 아이스버그.	สุ่ม​รับ​ตัวละคร​ SSR​ จำนวน​ 1​ ตัว​:​ คอม​แบ​ท​โหมด​,​ ปรารถนา​พัน​ธนา​,​ รา​นี​แห่ง​กลอุบาย​,​ ลำนำ​สุข​นิรันดร์​,​ เงามืด​มายา​,​ คืน​ดาว​พราว​จันทร์​,​ ผีเสื้อ​ใน​ฝัน​,​ บาป​บริสุทธิ์​,​ วิ​ญญา​อารักษ์​,​ ตรรกะ​ไร้​ขอบเขต​,​ เจ้าหญิง​ตัว​น้อย​,​ เทพี​หมู่​ดาว​,​ ทำนอง​สังหาร​,​ วิหค​ทองคำ​,​ แคน​ดี้​หวานใจ​,​ ความรัก​ผลิบาน​,​ ศิลปะ​กัม​ปนาท​,​ ผู้ส่งสาร​แห่ง​ความมืด​,​ บทกวี​แห่ง​คาบสมุทร​,​ วารี​พิสุทธิ์​,​ วัย​ฝัน​วัน​สบาย​,​ หลับใหล​ไร้​ฝัน​,​ ถ้อยคำ​ยมทูต​,​ ตรรกะ​เจิด​จรัส​,​ นักล่าสกูปเด็ด​,​ คลื่นลมผันผวน​,​ เย็นฉ่ำ​คลาย​ร้อน​,​ ซิมโฟนี​แห่ง​ท้องทะเล​,​ ซัมเมอร์คลื่นเดือด​,​ เสน่ห์​ค่ำ​ซัมเมอร์​,​ อิ​เล็ก​โทร​สตอร์ม​,​ เยียวยา​ด้วยใจ​,​ ทำนอง​คลอง​ใจ​,​ บุปผา​รัญจวน​,​ เงา​แห่ง​ราตรี​,​ ทำนอง​พิทักษ์​จันทรา​,​ โมเมนต์​ความสุข​,​ ทูตสวรรค์​,​ เชียร์ลีดเดอร์​,​ นิทาน​ฝันหวาน​,​ ผู้พิทักษ์​ท้องทะเล​,​ ผู้พิทักษ์​ขนมหวาน​,​ เกลียวคลื่น​แห่ง​รัก​,​ เพนกวิน​ขั้วโลก​
5112009	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4017	1	1	SSR战斗员随机箱	/	Random SSR character chest	SSR戦闘員宝箱・ランダム	SSR 전투원 랜덤 상자	กล่องสุ่มตัวละคร SSR	SSR战斗员随机箱	/	Random SSR character chest	SSR戦闘員宝箱・ランダム	SSR 전투원 랜덤 상자	กล่องสุ่มตัวละคร SSR	使用后可随机获得一名SSR战斗员。可选范围为截至「永不凋谢的樱花」版本已更新的SSR战斗员。（光暗属性、联动及未来更新的战斗员将不包含在本礼盒的选项中）	/	Players can obtain 1 random SSR character that was released up to the event 'Beneath the Blossoms, Beyond Time'. (Dark/Light, collaboration and future characters are excluded from this list)	使用すると、ランダムでSSR戦闘員を一つ獲得できる。選択可能な対象は「散ることのない桜」バージョンまでに実装されたSSR戦闘員となります（光暗属性、コラボ及び今後実装されるSSR戦闘員はこの箱に追加されることはありません）。	사용 시 SSR 전투원 1명을 무작위로 획득할 수 있습니다.선택 가능 범위는 「영원히 시들지 않는 벚꽃」 버전까지 업데이트된 SSR 전투원입니다.（빛/어둠 속성 전투원, 콜라보 전투원 및 향후 업데이트될 전투원은 포함되지 않습니다.）	ผู้เล่นสามารถสุ่มรับตัวละคร SSR จำนวน 1 ตัว ที่ถูกอัปเดตจนถึงเวอร์ชัน "ซากุระที่ไม่มีวันร่วงโรย" ได้ (ตัวละครแสงมืด ตัวละครคอลแลบ และตัวละครที่ถูกอัปเดตในอนาคต จะไม่ถูกรวมอยู่ในรายชื่อนี้)
5112010	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4018	1	1	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	使用后可随机获得一个SSR战斗员：涤荡者;囚鸟绮愿;千术之王;风物诗;絵空事;星月夜;离梦蝶;架刑罪赎;愈者疗心;理性边界;掌上淑女;云天外;破阵曲;金雀台;糖果甜心;多情演绎;爆破艺术;恶兆之影;森屿渔歌;涤尽凡尘;闲暇时刻;沉沦永夜;报丧女妖;数理星辉;独家报道;失序狂澜;清凉夏日;鲸语海鸣;激潮之夏;夏夜风情;电音风暴;幽篁月韵;灵棰惊竹;茂林余音;心动疗愈;铃铃弥音;指尖芳菲;十二夜中人;守月歌;幸福时光;天使心;场外焦点;晚安故事;深蓝执法官;甜食守卫;浪花约会;企鹅冰山。	使用後可隨機獲得一個SSR戰鬥員：滌蕩者;囚鳥綺願;千術之王;風物詩;絵空事;星月夜;離夢蝶;架刑罪贖;愈者療心;理性邊界;掌上淑女;雲天外;破陣曲;金雀台;糖果甜心;多情演繹;爆破藝術;惡兆之影;森嶼漁歌;滌盡凡塵;閒暇時刻;沉淪永夜;報喪女妖;數理星輝;獨家報導;失序狂瀾;清涼夏日;鯨語海鳴;激潮之夏;夏夜風情;電音風暴;幽篁月韻;靈棰驚竹;茂林餘音;心動療愈;鈴鈴彌音;指尖芳菲;十二夜中人;守月歌;幸福時光;天使心;場外焦點;晚安故事;深藍執法官;甜食守衛;浪花約會;企鵝冰山。	Randomly receive an SSR Combatant: Combat Mode, Cageling Wish, Tricky Wicky, Ode to Seasons, Pipe Dream, Popping Star, Butterfly Dream, Pure Redemption, Spiritual Healing, Edge of Reason, Pocket Maiden, Beyond Skies, Fury Unleashed, Bound Wings, Candy Sweetheart, Love in Full Bloom, Art of Blast, Eclipse of Omen, Ballad of Isles, The Unburdened, Purrfect Pastime, Lulled into Night, Banshee of Sorrow, Scholar's Beacon, Scoop Seeker, Riptide of Disorder, Splash Delight, Cetacean Echoes, Riptide Summers, Midsummer Veil, Electro Storm, Alluring Crescent, Pulse of Elegance, Emerald Tune, Heartfelt Healing, Vibrant Melinndy, Innocent Fragrance, Twelfth Night, Lunarsong, Moments of Joy, Seraphic Soul, Sideline Spotlight, Bedtime Tale, Deep Blue Enforcer, Dessert Guardian, Waves & Rides, or Frosty Flippers.	使用すると、以下のSSR戦闘員からランダムで一つ獲得できる：穢れを浄化せし者、カナリアの冀求、イカサマ女王、風物詩、絵空事、パンクダッシュ、夢見る胡蝶、断罪なる磔刑、心癒しの杏林、理性の縁、ポケットメイデン、雲天外、破陣楽、金雀台、キャンディー・スイーティ、多情デダクション、爆発の大作、悪兆の影、森の島に響く漁歌、俗塵浄化、ゴロゴロ日和、永久なる夜の底へ、葬送のバンシー、ラプラスの孤星、独占スクープ、秩序無き海にて、ひとくち夏気分、青水無月の鯨の声、潮衝サマーデイズ、ミラクルサマーナイト、エレクトロストーム、幽篁月韻、青竹揺るる、茂林余韻、ときめく癒やし、嫋々たる鈴の音、指先の香り、十二夜をゆく者、月守りの歌、至福のひと時、エンジェルハート、オフサイトフォーカス、スリープストーリー、群青のエンフォーサー、スイーツガーディアン、サーフィンデート、ペンギン氷山。	사용 시 SSR 전투원 1명을 무작위로 획득할 수 있습니다：메이드, 새장 속 소원, 트릭의 제왕, 자연의 시, 비현실, 팝핑 캔디, 나비와 꿈, 십자가 위의 용서, 마인드 힐러, 이성의 경계, 포켓 레이디, 스카이윙, 파진곡, 금빛참새, 스위트하트, 멀티 이모션, 폭발은 예술, 불길의 징조, 숲과 어부의 노래, 세속 씻는 자, 한가한 시간, 윤회칠야,밴시의 화신, 별빛의 공식, 단독 보도, 질서 삼킨 파도, 청량한 여름날, 고래의 노래, 격랑과 여름, 썸머 이브, 일렉트로닉 스톰, 죽림 속 달빛, 죽림 여왕, 무림의 여운, 심쿵 메이드, 경쾌한 멜로디, 피어난 꽃, 열두 번째 밤, 달의 노래, 블리스, 엔젤하트, 아웃포커스, 굿 나잇 스토리, 검푸른 법무관, 디저트 가디언, 물보라 데이트, 펭귄 아이스버그.	เมื่อใช้งาน ​สุ่มรับ​ตัวละคร ​SSR ​จำนวน ​1 ตัว​: ​คอมแบทโหมด​, ​ปรารถนาพันธนา​, ​รานีแห่งกลอุบาย​, ​ลำนำสุขนิรันดร์​, ​เงามืดมายา​, ​คืนดาวพราวจันทร์​, ​ผีเสื้อในฝัน​, ​บาปบริสุทธิ์​, ​วิญญาอารักษ์​, ​ตรรกะไร้ขอบเขต​, ​เจ้าหญิงตัวน้อย​, ​เทพีหมู่ดาว​, ​ทำนองสังหาร​, ​วิหคทองคำ​, ​แคนดี้หวานใจ​, ​ความรักผลิบาน​, ​ศิลปะกัมปนาท​, ​ผู้ส่งสารแห่งความมืด​, ​บทกวีแห่งคาบสมุทร​, ​วารีพิสุทธิ์​, ​วัยฝันวันสบาย​, ​หลับใหลไร้ฝัน​, ​ถ้อยคำยมทูต​, ​ตรรกะเจิดจรัส​, ​นักล่าสกูปเด็ด​, ​คลื่นลมผันผวน​, ​เย็นฉ่ำคลายร้อน​, ​ซิมโฟนีแห่งท้องทะเล​, ​ซัมเมอร์คลื่นเดือด​, ​เสน่ห์ค่ำซัมเมอร์​, ​อิเล็กโทรสตอร์ม​, ​เสน่ห์จันทร์เสี้ยว​, ​จังหวะลวงใจ​, ​บทเพลงพฤกษา​, ​เยียวยาด้วยใจ​, ​ทำนองคลองใจ​, ​บุปผารัญจวน​, ​เงาแห่งราตรี​, ​ทำนองพิทักษ์จันทรา​, ​โมเมนต์ความสุข​, ​ทูตสวรรค์​, ​เชียร์ลีดเดอร์​, ​นิทานฝันหวาน​, ​ผู้พิทักษ์ท้องทะเล​, ​ผู้พิทักษ์ขนมหวาน​, ​เกลียวคลื่นแห่งรัก ​หรือ ​เพนกวินขั้วโลก​
5112011	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4019	1	1	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	限定SSR随机箱	限定SSR隨主機殼	Limited SSR Random Chest	限定SSR宝箱・ランダム	한정 SSR 랜덤 상자	กล่องสุ่ม SSR ลิมิเต็ด	随机获得一个SSR战斗员：涤荡者;囚鸟绮愿;架刑罪赎;幽篁月韵;灵棰惊竹;茂林余音;心动疗愈;铃铃弥音;指尖芳菲。	隨機獲得一個SSR戰鬥員：滌蕩者;囚鳥綺願;架刑罪贖;幽篁月韻;靈棰驚竹;茂林餘音;心動療愈;鈴鈴彌音;指尖芳菲。	Randomly receive an SSR Combatant: Combat Mode, Cageling Wish, Pure Redemption, Alluring Crescent, Pulse of Elegance, Emerald Tune, Heartfelt Healing, Vibrant Melinndy, or Innocent Fragrance.	以下のSSR戦闘員からランダムで1つ獲得：穢れを浄化せし者、カナリアの冀求、断罪なる磔刑、幽篁月韻、青竹揺るる、茂林余韻、ときめく癒やし、嫋々たる鈴の音、指先の香り。	사용 시 SSR 전투원 1명을 무작위로 획득할 수 있습니다：메이드, 새장 속 소원, 십자가 위의 용서, 죽림 속 달빛, 죽림 여왕,무림의 여운,심쿵 메이드,경쾌한 멜로디,피어난 꽃.	สุ่มรับตัวละคร SSR จำนวน 1 ตัว: ​คอมแบทโหมด​, ​ปรารถนาพันธนา​, ​บาปบริสุทธิ์​, ​เสน่ห์จันทร์เสี้ยว​, ​จังหวะลวงใจ​, ​บทเพลงพฤกษา​, ​เยียวยาด้วยใจ​, ​ทำนองคลองใจ ​หรือ ​บุปผารัญจวน​
5112012	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4020	1	1	光暗战斗员随机箱	光暗戰鬥員隨主機殼	Random Luminox Combatant Chest	光暗戦闘員箱･ランダム	블랙&화이트 전투원 랜덤 상자	กล่องสุ่มตัวละครแสงมืด	随机获得一个光暗战斗员	隨機獲得一個光暗戰鬥員	Get a random Luminox Combatant	ランダムで光暗戦闘員を1個獲得。	블랙&화이트 전투원 중 무작위로 1명 획득합니다.	สุ่มรับตัวละครคุณสมบัติแสงมืด 1 ตัว	随机获得一个以下光暗角色：双生侠影，白瑰绮晶，月胧吟，衍罪之渊，绚烂之雨，暗夜玫瑰，暗巷深宵，恶魔主宰，良宵如梦，超维解构。	隨機獲得一個以下光暗角色：雙生俠影，白瑰綺晶，月朧吟，衍罪之淵，絢爛之雨，暗夜玫瑰，暗巷深宵，惡魔主宰，良宵如夢，超維解構。	Randomly obtain one of the following Black/White Combatants: Twin Shadows, Crystalline White, Moonlight Whisper, Depths of Guilt, Drizzle of Splendor, Thorned Embrace, Haven's Claw, Demon Overlord, Mirage Bloom, or Post-Mortal Architect.	以下の光暗戦闘員からランダムで1つ獲得：双生の侠客、白薔薇の結晶、朧月吟、ハマルティアの淵、雨のち虹、ダークネスローゼ、路地裏トワイライト、デビルルーラー、良宵は夢の如し、次元リファクタ。	아래 블랙&화이트 캐릭터 중 랜덤으로 한 명 획득: 트윈스 섀도우, 크리스털 화이트 로즈, 달빛의 소원, 죄의 심연, 화려한 비, 다크나이트 로즈, 골목 위의 밤하늘, 악마의 지배자 , 별밤처럼 꿈결처럼, 초차원 붕괴.	สุ่ม​รับ​ตัวละคร​แสง​มืน​หนึ่ง​ตัว​จาก​รายการ​ต่อไปนี้​:​ สอง​เงา​เร้น​กาย​,​ คริสตัล​กุหลาบ​ขาว​,​ แว่ว​เสียง​จันทรา​,​ ห้วง​ลึก​ตราบาป​,​ พิรุณ​นำ​โชค​,​ กุหลาบ​ราตรี​,​ คม​เขี้ยว​รัตติกาล​,​ จอม​ราชัน​อสูร​,​ คืน​พิราม​ดุจ​ความฝัน​ และ​ ตักกะ​เหนือ​มิติ​
5112013	51	501	5	999	0	0			6:goods_icon_5200006	1	1	202	4021	1	1	新春祈愿随机箱	新春祈願隨機箱	Spring Festival Blessing Random Chest	/	/	กล่องสุ่มพรแห่งเทศกาลวสันต์	使用后随机其中一项获得	使用後隨機其中一項獲得	Open to randomly obtain one of the following.	使用後、以下のアイテムからランダムで1つを獲得できる。	/	เมื่อใช้งาน สุ่มรับหนึ่งอย่างจากรายการ	使用后随机一项获得：猫眼石x3000、猫眼石x1000、猫眼石x500、猫眼石x300、猫眼石x200、猫眼石x100。	使用後隨機一項獲得：貓眼石x3000、貓眼石x1000、貓眼石x500、貓眼石x300、貓眼石x200、貓眼石x100。	Randomly obtain one of the following items: Opal x3000 ; Opal x1000 ; Opal x500 ; Opal x300 ; Opal x200 ; Opal x100	/	/	หลังใช้งาน ​สุ่ม​รับ​ไอเทม​จำนวน ​1 อย่าง​จาก​รายการ​ต่อไป​นี้: ​โอปอล ​x3,000 ​; โอปอล ​x1,000 ​; ​โอปอล ​x500 ​; ​โอปอล ​x300 ​; ​โอปอล ​x200 ​; ​โอปอล ​x100​
