id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
8000442	80	801	4	999	3000003	200	260	8000442;6	6:goods_icon_8000442				1	蓝太阳鱼	藍太陽魚	Green Sunfish	ブルーギル	블루 선피시	ปลาซันฟิซ	牧森湖产出的鱼获。可用于离岛空运的筹备。	牧森湖產出的魚獲。可用於離島空運的籌備。	Caught from Mussen Banks. Can be used for Air Express preparation.	森の湖の漁獲。離島空便の準備にも使われる。	마키모리 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	背部的蓝色条纹是它的特征。比起食用，用作观赏鱼更多。\n<color=#f94dc1>TIPS</color>：使用「牧森4星鱼饵」时有更大概率出现。	背部的藍色條紋是它的特徵。比起食用，用作觀賞魚更多。\n<color=#f94dc1>TIPS</color>：使用「牧森4星魚餌」時有更大機率出現。	Its distinct feature is the blue stripes adorning its back. It is more commonly kept as an ornamental fish rather than consumed.\n<color=#f94dc1>Tip</color>: Using 4★ Mussen Bait increases the chances of encountering it.	背中にある青いストライプが特徴です。食用としてされているより、観賞魚として扱われている。\n<color=#f94dc1>TIPS</color>：使用「牧森4星鱼饵」时有更大概率出现。	등의 파란 줄무늬가 특징이다. 식용보단 관상어로 많이 보인다.\n<color=#f94dc1>TIPS</color>: 「마키모리 4★ 미끼」를 사용하면 더 높은 확률로 등장한다.	แถบ​สีน้ำเงิน​บน​หลัง​เป็น​ลักษณะพิเศษ​ของ​มัน​ ส่วนใหญ่​มัก​อยู่​ใน​ตู้ปลา​สวยงาม​มากกว่า​ ถ้า​เทียบ​กับ​ปลา​ที่​บริโภค​ได้​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 4★​]​
8000452	80	801	4	999	3000003	200	260	8000452;4	6:goods_icon_8000452				1	雅罗鱼	雅羅魚	Common Dace	ウグイ	황어	ปลายาโระ	牧森湖产出的鱼获。可用于制作料理。	牧森湖產出的魚獲。可用於製作料理。	Caught from Mussen Banks. Used as an ingredient.	森の湖の漁獲。料理製作にも使われる。	마키모리 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	细长的小鱼，在水中活泼好动。\n<color=#f94dc1>TIPS</color>：使用「牧森4星鱼饵」时有更大概率出现。	細長的小魚，在水中活潑好動。\n<color=#f94dc1>TIPS</color>：使用「牧森4星魚餌」時有更大機率出現。	A slender and lively small fish in the water.\n<color=#f94dc1>Tip</color>: Using 4★ Mussen Bait increases the chances of encountering it.	細長い小魚。水中で活発で動き回る。\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★４」使用時、出現率アップ。	가늘고 긴 작은 물고기. 물속에서 활발하게 움직인다.\n<color=#f94dc1>TIPS</color>: 「마키모리 4★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ตัวเล็ก​รูปร่าง​เพรียว​ กระฉับกระเฉง​เมื่อ​มัน​อยู่​ใน​น้ำ​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 4★​]​
8000461	80	801	5	999	3000003	260	260	8000461;4	6:goods_icon_8000461				1	帝王鲑	帝王鮭	King Salmon	マスノスケ	왕연어	คิงแซลมอน	牧森湖产出的鱼获。可用于制作料理。	牧森湖產出的魚獲。可用於製作料理。	Caught from Mussen Banks. Used as an ingredient.	森の湖の漁獲。料理製作にも使われる。	마키모리 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	别看它一副呆呆愣愣的模样，它可是有着“冰海之皇”名号的极稀有鲑鱼。\n<color=#f94dc1>TIPS</color>：使用「牧森5星鱼饵」时有更大概率出现。	別看它一副呆呆愣愣的模樣，它可是有著“冰海之皇”名號的極稀有鮭魚。\n<color=#f94dc1>TIPS</color>：使用「牧森5星魚餌」時有更大機率出現。	Don't be fooled by its silly appearance; it is an extremely rare salmon known as the "Ice Emperor."\n<color=#f94dc1>Tip</color>: Using 5★ Mussen Bait increases the chances of encountering it.	人は外見ではない。魚も同じだ。「氷海の王様」と呼ばれる非常に稀少な鮭。\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★5」使用時、出現率アップ。	멍청한 모습을 보고 얕보지 말라. '얼음바다의 황제'라는 별명을 가진 희귀 연어이다.\n<color=#f94dc1>TIPS</color>: 「마키모리 5★ 미끼」를 사용하면 더 높은 확률로 등장한다.	อย่า​คิด​ว่า​มัน​เป็น​ปลา​ที่อยู่​นิ่ง​ๆ​ มัน​เป็น​ถึง​ปลา​แซลมอน​ที่​หา​ยาก​ จึง​ได้​ฉายา​ว่า​ "​ราชา​แห่ง​ทะเล​น้ำแข็ง​"\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 5★​]​
8000752	80	801	5	999	3000003	260	260	8000752;6	6:goods_icon_8000752				1	狼鲷	狼鯛	Wolf Cichlid	オニキンメ	울프 시클리드	ปลากะพงวูล์ฟ	牧森湖产出的鱼获。可用于离岛空运的筹备。	牧森湖產出的魚獲。可用於離島空運的籌備。	Caught from Mussen Banks. Can be used for Air Express preparation.	森の湖の漁獲。離島空便の準備にも使われる。	마키모리 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	战斗力爆表的鱼种，简直可以用“怪兽”一词来形容，哪怕独自面对一群敌人也毫不退缩。\n<color=#f94dc1>TIPS</color>：使用「牧森5星鱼饵」时有更大概率出现。	戰鬥力爆表的魚種，簡直可以用“怪獸”一詞來形容，哪怕獨自面對一群敵人也毫不退縮。\n<color=#f94dc1>TIPS</color>：使用「牧森5星魚餌」時有更大機率出現。	A fish species with explosive combat power, fearlessly facing a group of enemies alone, deserving the title of a "monster".\n<color=#f94dc1>Tip</color>: Using 5★ Mussen Bait increases the chances of encountering it.	怪獣並みの凄まじい戦闘力を持つ魚。数的有利の敵にもひるむことなく立ち向かう。\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★5」使用時、出現率アップ。	전투력이 뛰어난 어종이다. '괴물'이라고 불려도 손색이 없다. 혼자여도, 적이 아무리 많아도, 절대 물러섬이 없다.\n<color=#f94dc1>TIPS</color>: 「마키모리 5★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​สายพันธุ์​ที่​มีพลัง​ต่อสู้​อัน​ล้นหลาม​ เรียก​ได้​ว่า​เป็น​ '​สัตว์ประหลาด​'​ เลย​ทีเดียว​ แม้​จะ​เผชิญหน้า​กับ​ศัตรู​เป็น​กลุ่ม​ก็​ไม่​หวั่นเกรง​แม้แต่น้อย​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 5★​]​
8000512	80	801	1	999	3000003	100	270	8000512;6	6:goods_icon_8000512				1	鲻鱼	鯔魚	Flathead Grey Mullet	ボラ	숭어	ปลากระบอกเทา	湖湾公园产出的鱼获。可用于离岛空运的筹备。	湖灣公園產出的魚獲。可用於離島空運的籌備。	Caught from Lakecurve Park. Can be used for Air Express preparation.	レークパークの漁獲。離島空便の準備にも使われる。	레이크베이 공원에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	常见的圆筒状鱼类，美味的鱼子酱就是由它的鱼卵制作而成。\n<color=#f94dc1>TIPS</color>：使用「湖湾1星鱼饵」时有更大概率出现。	常見的圓筒狀魚類，美味的魚子醬就是由它的魚卵製作而成。\n<color=#f94dc1>TIPS</color>：使用「湖灣1星魚餌」時有更大機率出現。	A common cylindrical fish. Its delicious caviar is made from its roe.\n<color=#f94dc1>Tip</color>: Using 1★ Lakecurve Bait increases the chances of encountering it.	前後に細長くい体型を持ち、胸鰭の基底に青黒斑点があるのが特徴。ボラの卵はかの有名な「唐墨」の原材料だ。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★1」使用時、出現率アップ。	흔한 원통형 물고기이다. 맛있는 캐비어는 이 물고기 알로 만든 것이다.\n<color=#f94dc1>TIPS</color>: 「레이크베이 1★ 미끼」를 사용하면 더 높은 확률로 등장한다.	เป็น​ปลา​กระบอก​ที่​พบเห็น​ได้​ทั่วไป​ คา​เวียร์​ที่​หอม​อร่อย​ทำ​จาก​ไข่​ของ​มัน​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 1★​]​
8000521	80	801	1	999	3000003	100	270	8000521;4	6:goods_icon_8000521				1	鲟鱼	鱘魚	Sturgeon	チョウザメ	철갑상어	ปลาสเตอร์เจียน	湖湾公园产出的鱼获。可用于制作料理。	湖灣公園產出的魚獲。可用於製作料理。	Caught from Lakecurve Park. Used as an ingredient.	レークパークの漁獲。料理製作にも使われる。	레이크베이 공원에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​สำหรับ​การ​ทำอาหาร​	被人们称作“江中鱼王”的体型巨大的鱼类，稀有并有着漫长的历史来源。\n<color=#f94dc1>TIPS</color>：使用「湖湾1星鱼饵」时有更大概率出现。	被人們稱作“江中魚王”的體型巨大的魚類，稀有並有著漫長的歷史來源。\n<color=#f94dc1>TIPS</color>：使用「湖灣1星魚餌」時有更大機率出現。	The "King of the River," a massive fish of rare and ancient origin.\n<color=#f94dc1>Tip</color>: Using 1★ Lakecurve Bait increases the chances of encountering it.	「大川の王様」と呼ばれる希少な巨大魚。長い歴史の中で幾多の伝説を残している。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★1」使用時、出現率アップ。	강물고기의 왕'이라 불리는 거대한 물고기다. 오랜 역사를 지닌 희귀한 물고기다.\n<color=#f94dc1>TIPS</color>: 「레이크베이 1★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ขนาดใหญ่​ที่​ถูก​ขนานนาม​ว่า​ "​ราชา​ปลา​แห่ง​แม่น้ำ​"​ เป็น​ปลา​หา​ยาก​และ​มี​ประวัติศาสตร์​อัน​ยาวนาน​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 1★​]​
8000511	80	801	2	999	3000003	120	270	8000511;6	6:goods_icon_8000511				1	鳑鲏	鰟鮍	Bitterling	バラタナゴ	달납줄개	ปลาเทอร์ลิง	湖湾公园产出的鱼获。可用于离岛空运的筹备。	湖灣公園產出的魚獲。可用於離島空運的籌備。	Caught from Lakecurve Park. Can be used for Air Express preparation.	レークパークの漁獲。離島空便の準備にも使われる。	레이크베이 공원에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	“短寿”的小鱼，色彩明艳，是观赏鱼类的良好选择，又被称为“水中蝴蝶”。\n<color=#f94dc1>TIPS</color>：使用「湖湾2星鱼饵」时有更大概率出现。	“短壽”的小魚，色彩明豔，是觀賞魚類的良好選擇，又被稱為“水中蝴蝶”。\n<color=#f94dc1>TIPS</color>：使用「湖灣2星魚餌」時有更大機率出現。	A "short-lived" small fish, adorned with vibrant colors, making it a great choice for ornamental purposes. It is also known as the "butterfly in water."\n<color=#f94dc1>Tip</color>: Using 2★ Lakecurve Bait increases the chances of encountering it.	短い寿命で有名な小型魚。鮮やかな色が特徴。水を泳ぐ美しい姿から、人々に「水中の蝶」と名付けられた。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★2」使用時、出現率アップ。	짧은 수명'을 가진 물고기이다. 밝은 색을 가져 관상용 물고기로써 괜찮은 선택이다. '수중 나비'라고도 불린다.\n<color=#f94dc1>TIPS</color>: 「레이크베이 2★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ตัวเล็ก​ที่​มี​อายุสั้น​ มีสีสัน​สดใส​เป็น​ตัวเลือก​ที่​ดี​สํา​หรับ​เป็น​ปลา​สวยงาม​และ​ยัง​ถูก​ขนานนาม​ว่า​ ''​ผีเสื้อ​ใน​แม่น้ำ​''\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 2★​]​
8000531	80	801	2	999	3000003	120	270	8000531;4	6:goods_icon_8000531				1	三花鲤鱼	三花鯉魚	Mirror Carp	三色錦鯉	꽃잉어	ปลาคาร์ปสามลาย	湖湾公园产出的鱼获。可用于制作料理。	湖灣公園產出的魚獲。可用於製作料理。	Caught from Lakecurve Park. Used as an ingredient.	レークパークの漁獲。料理製作にも使われる。	레이크베이 공원에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​สำหรับ​การ​ทำอาหาร​	这种鲤鱼的特殊花纹总会让人想起有着相似颜色的猫……或许也可以把它称为“南弥生鱼”？\n<color=#f94dc1>TIPS</color>：使用「湖湾2星鱼饵」时有更大概率出现。	這種鯉魚的特殊花紋總會讓人想起有著相似顏色的貓……或許也可以把它稱為“南彌生魚”？\n<color=#f94dc1>TIPS</color>：使用「湖灣2星魚餌」時有更大機率出現。	The unique pattern of this carp often reminds people of cats with similar colors... perhaps it can also be called the "Minami fish"?\n<color=#f94dc1>Tip</color>: Using 2★ Lakecurve Bait increases the chances of encountering it.	その特徴的な模様は、とある似た模様の猫を思い起こさせる。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★2」使用時、出現率アップ。	이 잉어 무늬가 비슷한 느낌의 고양이를 떠올리게 하는데...... '미나미 물고기'라고 물러도 되려나?\n<color=#f94dc1>TIPS</color>: 「레이크베이 2★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ลวดลาย​ของ​ที​พิเศษ​ของ​ปลา​คาร์​ป​ตัว​นี้​มักจะ​ชวน​ให้​นึกถึง​แมว​ที่​มี​สี​คล้าย​กัน​...​ หรือ​จะ​เรียก​มัน​ว่า​ "​ปลา​มิ​นา​มิ​''​ดี​?​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 2★​]​
8000522	80	801	3	999	3000003	160	270	8000522;6	6:goods_icon_8000522				1	银鲫	銀鯽	Prussian Carp	ギベリオブナ	은붕어	ปลาจีนเงิน	湖湾公园产出的鱼获。可用于离岛空运的筹备。	湖灣公園產出的魚獲。可用於離島空運的籌備。	Caught from Lakecurve Park. Can be used for Air Express preparation.	レークパークの漁獲。離島空便の準備にも使われる。	레이크베이 공원에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	独特的繁殖过程使这种鱼几乎都是雌性，形成一个鱼类中的“女儿国”。\n<color=#f94dc1>TIPS</color>：使用「湖湾3星鱼饵」时有更大概率出现。	獨特的繁殖過程使這種魚幾乎都是雌性，形成一個魚類中的“女兒國”。\n<color=#f94dc1>TIPS</color>：使用「湖灣3星魚餌」時有更大機率出現。	Due to its unique breeding process, almost all of these fish are females, creating a "Kingdom of Daughters" in the fish world.\n<color=#f94dc1>Tip</color>: Using 3★ Lakecurve Bait increases the chances of encountering it.	雌だけで子孫を作れる独特な魚。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★3」使用時、出現率アップ。	그 독특한 번식 과정에서 거의 모든 물고기를 암컷으로 만들어 버려, 물고기계의 '여성의 나라'를 세운다.\n<color=#f94dc1>TIPS</color>: 「레이크베이 3★ 미끼」를 사용하면 더 높은 확률로 등장한다.	กระบวน​การสืบพันธุ์​ที่​เป็น​เอกลักษณ์​ทำให้​ปลา​ชนิด​นี้​เกือบ​ทั้งหมด​เป็น​ตัวเมีย​ กลายเป็น​ปลา​ที่​มี​ ''​สัญลักษณ์​เป็น​เทพธิดา​''\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 3★​]​
8000542	80	801	3	999	3000003	160	270	8000542;4	6:goods_icon_8000542				1	梅花鲈	梅花鱸	Eurasian Ruffe	ラッフ	러플	ปลารูฟฟ์	湖湾公园产出的鱼获。可用于制作料理。	湖灣公園產出的魚獲。可用於製作料理。	Caught from Lakecurve Park. Used as an ingredient.	レークパークの漁獲。料理製作にも使われる。	레이크베이 공원에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​สำหรับ​การ​ทำอาหาร​	生活在寒冷地带的“鸟儿”，拥有着引人注目的斑点与翅膀一样的背鳍。倘若海天倾倒，它应该能够飞起来吧？\n<color=#f94dc1>TIPS</color>：使用「湖湾3星鱼饵」时有更大概率出现。	生活在寒冷地帶的“鳥兒”，擁有著引人注目的斑點與翅膀一樣的背鰭。倘若海天傾倒，它應該能夠飛起來吧？\n<color=#f94dc1>TIPS</color>：使用「湖灣3星魚餌」時有更大機率出現。	A "bird" inhabiting cold regions, characterized by striking spots and dorsal fins resembling wings. If the sea and sky were to merge, it could surely take flight, don't you think?\n<color=#f94dc1>Tip</color>: Using 3★ Lakecurve Bait increases the chances of encountering it.	寒冷地帯に生きる海中の「鳥」、人目を引く斑点と羽のような背びれを持つ魚。海の中を飛べるように泳ぐ。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★2」使用時、出現率アップ。	한랭지대에 사는 '새'이다. 눈에 띄는 반점과 날개 같은 등지느러미를 가지고 있다. 바다와 하늘이 뒤집히면 날아 오르겠는데?\n<color=#f94dc1>TIPS</color>: 「레이크베이 3★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ตัวเล็ก​ อาศัย​อยู่​ใน​ที่​หนาวเย็น​ มี​ครีบ​ตรง​หลัง​คล้าย​ปีก​สะดุดตา​ ถ้า​เกิด​มัน​อยาก​จะ​บิน​ มัน​น่าจะ​บิน​ได้​นะ​?​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 3★​]​
8000541	80	801	4	999	3000003	200	270	8000541;6	6:goods_icon_8000541				1	圆腹雅罗鱼	圓腹雅羅魚	Ide	オルフェ	금빛황어	ปลาออร์ฟีสีทอง	湖湾公园产出的鱼获。可用于离岛空运的筹备。	湖灣公園產出的魚獲。可用於離島空運的籌備。	Caught from Lakecurve Park. Can be used for Air Express preparation.	レークパークの漁獲。離島空便の準備にも使われる。	레이크베이 공원에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	有一个可爱的名称叫做“小白鱼”，这可和小白没什么关系。\n<color=#f94dc1>TIPS</color>：使用「湖湾4星鱼饵」时有更大概率出现。	有一個可愛的名稱叫做“小白魚”，這可和小白沒什麼關係。\n<color=#f94dc1>TIPS</color>：使用「湖灣4星魚餌」時有更大機率出現。	It bears a cute name, "little white fish," but it has no connection to Shiro.\n<color=#f94dc1>Tip</color>: Using 4★ Lakecurve Bait increases the chances of encountering it.	別名は「シロさん」。でも、シロとは関係ない。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★4」使用時、出現率アップ。	또 다른 애칭으로 '화이트 피쉬'라고도 불린다. 물론 화이트와는 아무 상관이 없다.\n<color=#f94dc1>TIPS</color>: 「레이크베이 4★ 미끼」를 사용하면 더 높은 확률로 등장한다.	มีชื่อ​ที่​น่ารัก​ว่า​ ''​ปลา​ขาว​น้อย​ (​ชิ​โระ​)''​ แต่​ไม่​ได้​เกี่ยวข้อง​อะไร​กับ​ ''​ชิ​โระ​''​ นะ​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 4★​]​
8000552	80	801	4	999	3000003	200	270	8000552;4	6:goods_icon_8000552				1	银飘鱼	銀飄魚	Minnow	インピャウ	은표어	ปลาสร้อยลูกกล้วย	湖湾公园产出的鱼获。可用于制作料理。	湖灣公園產出的魚獲。可用於製作料理。	Caught from Lakecurve Park. Used as an ingredient.	レークパークの漁獲。料理製作にも使われる。	레이크베이 공원에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​สำหรับ​การ​ทำอาหาร​	身体的流线型会让人联想到高超的科技，不知道人类对流线型的应用有没有它的功劳呢？\n<color=#f94dc1>TIPS</color>：使用「湖湾4星鱼饵」时有更大概率出现。	身體的流線型會讓人聯想到高超的科技，不知道人類對流線型的應用有沒有它的功勞呢？\n<color=#f94dc1>TIPS</color>：使用「湖灣4星魚餌」時有更大機率出現。	The streamlined body shape evokes thoughts of advanced technology, wonder if humans' application of streamlining has contributed to its development.\n<color=#f94dc1>Tip</color>: Using 4★ Lakecurve Bait increases the chances of encountering it.	流線型のボディはハイテクを連想させる。人類が車や飛行機に流線型を応用したのもそのおかげだろうか？\n<color=#f94dc1>TIPS</color>：「レーク用餌・★4」使用時、出現率アップ。	유선형 몸은 고도의 과학기술을 연상시키게 만든다. 실제로 유선형에 대한 연구에 공로했는지는 잘 모르겠지만.\n<color=#f94dc1>TIPS</color>: 「레이크베이 4★ 미끼」를 사용하면 더 높은 확률로 등장한다.	รูปร่าง​เพรียวลม​ของ​มัน​ทำให้​นึกถึง​เทคโนโลยีชั้นสูง​ ไม่​แน่​ว่า​มนุษย์​อาจ​ได้รับ​แรงบันดาลใจ​ใน​การ​ออกแบบ​จาก​มัน​ก็​เป็นได้​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 4★​]​
8000551	80	801	5	999	3000003	260	270	8000551;6	6:goods_icon_8000551				1	三刺鱼	三刺魚	Three-spined Stickleback	イトヨ	큰가시고기	ปลาสามหนาม	湖湾公园产出的鱼获。可用于离岛空运的筹备。	湖灣公園產出的魚獲。可用於離島空運的籌備。	Caught from Lakecurve Park. Can be used for Air Express preparation.	レークパークの漁獲。離島空便の準備にも使われる。	레이크베이 공원에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	如果有机会看到它的“婚礼现场”，就能够看到这种鱼如何让自己“穿上”红色的婚礼服。背部的三片鱼棘是他的特点。\n<color=#f94dc1>TIPS</color>：使用「湖湾5星鱼饵」时有更大概率出现。	如果有機會看到它的“婚禮現場”，就能夠看到這種魚如何讓自己“穿上”紅色的婚禮服。背部的三片魚棘是他的特點。\n<color=#f94dc1>TIPS</color>：使用「湖灣5星魚餌」時有更大機率出現。	If you ever witness its "wedding scene," you'll see how this fish adorns itself in a red wedding dress. Its three dorsal spines are its distinguishing feature.\n<color=#f94dc1>Tip</color>: Using 5★ Lakecurve Bait increases the chances of encountering it.	背に垂直に立つ三本のトゲが特徴。雄が赤いタキシードを着替えたら、繁殖期の合図だ。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★5」使用時、出現率アップ。	이 녀석의 '결혼식장'을 볼 기회가 있다면 어떻게 스스로 빨간 웨딩드레스를 입게 한 건지 볼 수 있을 것이다. 등에 있는 세 개의 가시가 특징이다.\n<color=#f94dc1>TIPS</color>: 「레이크베이 5★ 미끼」를 사용하면 더 높은 확률로 등장한다.	หาก​มีโอกาส​ได้​เห็น​ '​พิธีแต่งงาน​'​ ของ​มัน​ คุณ​จะ​ได้​เห็น​ว่า​ปลา​ชนิด​นี้​เปลี่ยน​ตัวเอง​ให้​ '​สวม​'​ ชุดแต่งงาน​สีแดง​ได้​อย่างไร​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 5★​]​
8000561	80	801	5	999	3000003	260	270	8000561;4	6:goods_icon_8000561				1	黄鳍棘鲷	黃鰭棘鯛	Yellowfin Seabream	キハダ	감성돔	ปลาซีบรีม	湖湾公园产出的鱼获。可用于制作料理。	湖灣公園產出的魚獲。可用於製作料理。	Caught from Lakecurve Park. Used as an ingredient.	レークパークの漁獲。料理製作にも使われる。	레이크베이 공원에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​สวนสาธารณะ​เลค​เบย์​ ใช้​สำหรับ​การ​ทำอาหาร​	拥有悠久历史的鱼种，深受古代名流的喜爱。\n<color=#f94dc1>TIPS</color>：使用「湖湾5星鱼饵」时有更大概率出现。	擁有悠久歷史的魚種，深受古代名流的喜愛。\n<color=#f94dc1>TIPS</color>：使用「湖灣5星魚餌」時有更大機率出現。	A fish species with a rich history, beloved by ancient dignitaries.\n<color=#f94dc1>Tip</color>: Using 5★ Lakecurve Bait increases the chances of encountering it.	長い歴史を持つ魚種で、古代から貴族たちに愛されてきた。\n<color=#f94dc1>TIPS</color>：「レーク用餌・★5」使用時、出現率アップ。	유구한 역사를 지닌 물고기이다. 고대 유명인사들의 사랑을 듬뿍 받았다.\n<color=#f94dc1>TIPS</color>: 「레이크베이 5★ 미끼」를 사용하면 더 높은 확률로 등장한다.	เป็น​ปลา​ที่​มี​ประวัติศาสตร์​ยาวนาน​ เป็นที่​โปรดปราน​ของ​เหล่า​นักวิชาการ​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เลค​เบย์​ 5★​]​
