id	type	showType	activetyType	activityId	quality	stack	openType	showGotoIcon	openParameter	photoId	effectType	effectId	effectNum	mailId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
9000092	90	901	113003		5	-1	0	1	0	6:goods_icon_9000092	302	3000003	1	99999	1	勇气结晶	勇氣結晶	Courage Crystal	勇気の結晶	용기의 결정	ผลึกหาญกล้า	可在"新海旧闻"中挑战关卡	可在"新海舊聞"中挑戰關卡	Used to challenge stages in the event "Once Upon a Time in Catto."	「新海旧聞」でステージを挑戦できます。	「뉴오션 구문」에서 스테이지에 도전하는데 사용된다.	สำหรับ​เข้า​ท้าทาย​ด่าน​ใน​กิจกรรม​ "แคทโตะในวันวาน"​	属于贝克街成员的特殊能力，不仅能够解读情绪粒子背后隐藏的信息，还有更多妙用……	屬於貝克街成員的特殊能力，不僅能夠解讀情緒粒子背後隱藏的信息，還有更多妙用……	A signature skill of the Baker Street crew: it can decode the secrets hidden in Pathos Particles—and do plenty more besides.	ベイカーキャットメンバーが持つ特殊能力。エモーション粒子に隠された情報を解読する他に、いろんなことができるかも……	베이커 가 멤버에게 속한 특별한 능력으로, 이모션 파티클 뒤에 숨겨진 정보를 해독할 뿐 아니라 더 많은 용도로 활용할 수 있습니다…	ความสามารถพิเศษ​ของ​สมาชิก​ทีม​เบเกอร์​ ไม่​เพียง​จะ​สามารถ​ถอดรหัส​ข้อมูล​ที่ซ่อน​อยู่​เบื้องหลัง​อนุภาค​พา​โธส​ได้​เท่านั้น​ แต่​ยัง​มีประโยชน์​อีก​มากมาย​หลากหลาย​...​
9000093	90	901	113004		5	-1	0	1	0	6:goods_icon_9000093	302	3000003	1	99999	1	订单	訂單	Order	注文	주문	ออเดอร์	可在"新海旧闻"中进行烹饪挑战	可在"新海舊聞"中進行烹飪挑戰	Used for cooking challenges in the event "Once Upon a Time in Catto."	「新海旧聞」で料理挑戦ができます。	「뉴오션 구문」에서 요리 도전에 참여하는데 사용된다.	สำหรับ​เข้า​ท้าทาย​ด่าน​ปรุงอาหาร​ใน​กิจกรรม​ "แคทโตะในวันวาน"​	特殊时期，有足够的订单才能开启经营。	特殊時期，有足夠的訂單才能開啟經營。	During special periods, you'll need enough orders to open for business.	特殊時期では、一定のオーダーがないと経営できません。	특수 시기에는 충분한 주문이 있어야 경영을 시작할 수 있습니다.	ใน​ช่วงเวลา​พิเศษ​ จะ​ต้อง​มี​ออเดอร์​เพียงพอ​จึง​จะ​สามารถ​เริ่ม​ดำเนินกิจการ​ได้​
9000094	90	901	113004		5	-1	0	0	0	6:goods_icon_9000094	302	3000003	1	99999	1	贝克猫币	貝克貓幣	Baker's Cafe Coin	ベイカーキャット金貨	베이커캣  코인	เหรียญเบเกอร์แคท	可在"新海旧闻"中的烹饪活动中升级厨具	可在"新海舊聞"中的烹飪活動中升級廚具	Used to upgrade your cookware in the event "Once Upon a Time in Catto."	「新海旧聞」でテイクアウト制作に使う調理器具をレベルアップできます。	「뉴오션 구문」의 요리 이벤트에서 조리 도구를 업그레이드하는데 사용된다.	สำหรับ​อัปเกรด​เครื่องครัว​ใน​โหมด​ปรุงอาหาร​ของ​กิจกรรม​ "แคทโตะในวันวาน"​	特殊时期，有足够的贝克猫币才能更好的经营。	特殊時期，有足夠的貝克貓幣才能更好的經營。	During special periods, having enough Baker's Cafe Coins keeps the business running smoothly.	特殊時期では、一定のベイカーキャット金貨を持って初めて、より良い経営ができます。	특수 시기에는 충분한 베이커캣 코인이 있어야 더 나은 경영이 가능합니다.	ใน​ช่วงเวลา​พิเศษ​ ต้อง​มี​เหรียญ​เบเกอร์​แค​ท​เพียงพอ​จึง​จะ​สามารถ​ดำเนินกิจการ​ได้ดี​ยิ่งขึ้น​
9012028	90	901			5	-1	0	0	0	6:goods_icon_9012028	302				1	绪晶·星月夜	緒晶·星月夜	Pathite: Popping Star	緒晶·パンクダッシュ	크리스털·팝핑 캔디	พาไธต์·คืนดาวพราวจันทร์	可在"活动召唤·星月夜"中抽取当期活动的战斗员	可在"活動召喚·星月夜"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Popping Star" to summon Combatants in the current event.	イベント召喚「パンクダッシュ」に使用できる。	"이벤트 소환-팝핑 캔디"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다.	สำหรับสุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วง​เวลา​ดังกล่าว​ได้​ใน​ "กิจกรรมรับสมัคร·คืนดาวพราวจันทร์"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012029	90	901			5	-1	0	0	0	6:goods_icon_9012029	302				1	绪晶·风物诗	緒晶·風物詩	Pathite: Ode to Seasons	緒晶·風物詩	크리스털·자연의 시	พาไธต์·ลำนำสุขนิรันดร์	可在"活动召唤·风物诗"中抽取当期活动的战斗员	可在"活動召喚·風物詩"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Ode to Seasons" to summon Combatants in the current event.	イベント召喚「風物詩」に使用できる。	"이벤트 소환-자연의 시"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다.	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วง​เวลา​ดังกล่าว​ได้​ใน ​"กิจกรรมรับสมัคร·ลำนำสุขนิรันดร์"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012030	90	901			5	-1	0	0	0	6:goods_icon_9012030	302				1	绪晶·猫猫特工队	緒晶·貓貓特工隊	Pathite: Resilient Paws	緒晶・ニャンコ特攻隊	크리스털·냥냥 특공대	พาไธต์·​หน่วยเหมียวพิเศษ​	可在"活动召唤·猫猫特工队"中抽取当期活动的战斗员	可在"活動召喚·貓貓特工隊"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Resilient Paws" to summon Combatants in the current event.	イベント召喚「ニャンコ特攻隊」に使用できる。	"이벤트 소환-냥냥 특공대"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다.	สำหรับสุ่มรับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วง​เวลา​ดังกล่าว​ได้​ใน ​"กิจกรรมรับสมัคร·หน่วยเหมียวพิเศษ"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012031	90	901			5	-1	0	0	0	6:goods_icon_9012031	302				1	绪晶·电音风暴	緒晶·電音風暴	Pathite: Electro Storm	緒晶・エレクトロストーム	크리스털·일렉트로닉 스톰	พาไธต์·​อิเล็กโทรสตอร์ม​	可在"活动召唤·电音风暴"中抽取当期活动的战斗员	可在"活動召喚·電音風暴"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Electro Storm" to summon Combatants in the current event.	「イベント召喚・エレクトロストーム」で当イベントの戦闘員を召喚できます。	"이벤트 소환-일렉트로닉 스톰"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้​ใน​ "กิจกรรมรับสมัคร·อิเล็กโทรสตอร์ม"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012032	90	901			5	-1	0	0	0	6:goods_icon_9012032	302				1	绪晶·奥秘花舞者	緒晶·奧秘花舞者	Pathite: Ghoulish Prancer	緒晶・アーケインウィッチ	크리스털·신비한 플라워 댄서	พาไธต์·ภูตร่ายรำเร้นลับ	可在"活动召唤·奥秘花舞者"中抽取当期活动的战斗员	可在"活動召喚·奧秘花舞者"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Ghoulish Prancer" to summon Combatants in the current event.	イベント召喚「アーケインウィッチ」に使用できる。	"이벤트 소환·신비한 플라워 댄서"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다.	สำหรับ​สุ่ม​รับ​สมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วง​เวลา​ดังกล่าว​ได้​ใน ​"กิจกรรมรับสมัคร·ภูตร่ายรำเร้นลับ"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012033	90	901			5	-1	0	0	0	6:goods_icon_9012033	302				1	绪晶·架刑罪赎	緒晶·架刑罪贖	Pathite: Pure Redemption	緒晶・断罪なる磔刑	크리스털·십자가 위의 용서	พาไธต์·บาปบริสุทธิ์	可在"活动召唤·架刑罪赎"中抽取当期活动的战斗员	可在"活動召喚·架刑罪贖"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Pure Redemption" to summon Combatants in the current event.	イベント召喚「断罪なる磔刑」に使用できる。	"이벤트 소환·십자가 위의 용서"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다.	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วง​เวลา​ดังกล่าว​ได้​ใน ​"กิจกรรมรับสมัคร·บาปบริสุทธิ์"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012034	90	901			5	-1	0	0	0	6:goods_icon_9012034	302				1	绪晶·幽篁月韵	緒晶·幽篁月韻	Pathite: Alluring Crescent	緒晶・幽篁月韻	크리스털·죽림 속 달빛	พา​ไธต์​·​เสน่ห์​จันทร์​เสี้ยว​	可在"活动召唤·幽篁月韵"中抽取当期活动的战斗员	可在"活動召喚·幽篁月韻"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Alluring Crescent" to summon Combatants in the current event.	イベント召喚「幽篁月韻」に使用できる。	"이벤트 소환·죽림 속 달빛"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다.	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้​ใน​ "​กิจกรรม​รับสมัคร​·​เสน่ห์​จันทร์​เสี้ยว​"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012035	90	901			5	-1	0	0	0	6:goods_icon_9012035	302				1	绪晶·灵棰惊竹	緒晶·靈棰驚竹	Pathite: Pulse of Elegance	緒晶・青竹揺るる	크리스털·죽림 여왕	พาไธต์·จังหวะลวงใจ	可在"活动召唤·灵棰惊竹"中抽取当期活动的战斗员	可在"活動召喚·靈棰驚竹"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Pulse of Elegance" to summon Combatants in the current event.	イベント召喚「青竹揺るる」に使用できる。	"이벤트 소환·죽림 여왕"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다.	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้​ใน​ "​กิจกรรม​รับสมัคร​·​จังหวะลวงใจ​"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012036	90	901			5	-1	0	0	0	6:goods_icon_9012036	302				1	绪晶·茂林余音	緒晶·茂林餘音	Pathite: Emerald Tune	緒晶・茂林余韻	크리스털·무림의 여운	พาไธต์·บทเพลงพฤกษา	可在"活动召唤·茂林余音"中抽取当期活动的战斗员	可在"活動召喚·茂林餘音"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Emerald Tune" to summon Combatants in the current event.	イベント召喚「茂林余韻」に使用できる。	"이벤트 소환·무림의 여운"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다.	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้​ใน​ "​กิจกรรม​รับสมัคร​·​บทเพลง​พฤกษา​"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012037	90	901			5	-1	0	0	0	6:goods_icon_9012037	302				1	绪晶·冬季奇遇	緒晶·冬季奇遇	Pathite: Winter Encounter	緒晶・スノーフェアリー	크리스털·스노우 페어리	พาไธต์·หิมะแรกพบ	可在"活动召唤·冬季奇遇"中抽取当期活动的战斗员	可在"活動召喚·冬季奇遇"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Winter Encounter" to summon Combatants in the current event.	イベント召喚「スノーフェアリー」に使用できる。	"이벤트 소환-스노우 페어리"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้​ใน​ "​กิจกรรม​รับสมัคร​·​หิมะ​แรก​พบ​"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012038	90	901			5	-1	0	0	0	6:goods_icon_9012038	302				1	绪晶·囚鸟绮愿	緒晶·囚鳥綺愿	Pathite: Cageling Wish	緒晶・カナリアの冀求	크리스털·새장 속 소원	พาไธต์·ปรารถนาพันธนา	可在"活动召唤·囚鸟绮愿"中抽取当期活动的战斗员	可在"活動召喚·囚鳥綺愿"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Cageling Wish" to summon Combatants in the current event.	イベント召喚「カナリアの冀求」に使用できる。	"이벤트 소환-새장 속 소원"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้​ใน​ "​กิจกรรม​รับสมัคร​·​ปรารถนา​พัน​ธนา​"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9012039	90	901			5	-1	0	0	0	6:goods_icon_9012039	302				1	绪晶·闪亮捕猎者	緒晶·閃亮捕獵者	Pathite: Sparkle Hunter	緒晶・シャイニングハンター	크리스털·샤이닝 헌터	พา​ไธต์​·​นัก​ล่า​ประกาย​แสง​	可在"活动召唤·闪亮捕猎者"中抽取当期活动的战斗员	可在"活動召喚·閃亮捕獵者"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Sparkle Hunter" to summon Combatants in the current event.	イベント召喚「シャイニングハンター」に使用できる。	"이벤트 소환-샤이닝 헌터"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้​ใน​ "​กิจกรรม​รับสมัคร​·​นัก​ล่า​ประกาย​แสง​"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9000095	90	901	120017		5	-1	0	0	0	6:goods_icon_9000095	302	3000003	1	99999	1	冰雪币	冰雪幣	Frost Token	氷雪コイン	스노우 코인	เหรียญหิมะ	可在冰雪召唤中的PT商店内兑换奖励。	可在冰雪召喚中的PT商店內兌換獎勵。	Used to exchange rewards in Snow Festival Summon - PT Shop.	氷雪召喚のPT交換ショップでアイテムと交換できる。	눈꽃 소환의 PT상점에서 보상과 교화할 수 있습니다.	ใช้​แลก​รางวัล​ได้ที่​ร้านค้า​ใน​ "รับสมัครเทศกาลหิมะ"​	只有在重要日子才会发放的货币，可通过冰雪召唤获得。	只有在重要日子才會發放的貨幣，可通過冰雪召喚獲得。	A limited currency released during special occasions, obtainable through the Snow Festival Summon.	特別な日だけに配布される通貨で、氷雪召喚を行うことで入手できる。	중요한 날에만 발행되는 화폐로, 눈꽃 소환을 통해 얻을 수 있습니다.	สกุล​เงิน​ที่​แจก​เฉพาะ​ใน​วันสำคัญ​ สามารถ​หา​ได้​จาก​ "รับสมัครเทศกาลหิมะ"​
9000096	90	901	120009		5	-1	0	0	0	6:goods_icon_9000096	302	3000003	100	90017	1	冰雪券	冰雪券	Snow Festival Voucher	スノーチケット	눈꽃 티켓	คูปองเหมันต์	「冰雪心愿小铺」活动中使用。	「冰雪心願小鋪」活動中使用。	Used in the "Wheel of Wish - Snow Festival."	「スノールーレット」で使用できる。	「눈꽃 소망 상점」중 사용할 수 있습니다.	สำหรับแลกรางวัลในกิจกรรม​ "วงล้อเสี่ยงทายฤดูหนาว"​	暖心如愿	暖心如願	Heartfelt Wish	心まであたたかく、願いも叶いますように。	이루어진 소망	อุ่นใจสมปรารถนา
9000097	90	901			5	-1	802	0	0	6:goods_icon_9000070	302	3000003	1	99999	1	人气应援棒	人氣應援棒	Popularity Light Stick	総選挙ペンライト	人气应援棒	แท่งเชียร์	可在2025年度“人气猫娘总决选”活动中为战斗员进行投票。	可在2025年度“人氣貓娘總決選”活動中為戰鬥員進行投票。	Cast your vote for the combatants in the Year 2025 "Most Popular Catgirl Finals" event.	イベント「2025年度推し猫娘総選挙」で戦闘員に投票することができます。	"2025 인기 고양이 소녀 최종 선거" 에서 투표하는 데 사용된다.	ใช้สำหรับโหวตให้แก่เอเจนต์ในกิจกรรม "แมวสาวยอดนิยม" ประจำปี 2025	快为你心爱的她投出宝贵的一票吧。	快為你心愛的她投出寶貴的一票吧。	Cast your precious vote for your beloved girl.	大好きな推し猫娘に貴重な一票を！	快为你心爱的她投出宝贵的一票吧。	รีบ​ลงคะแนน​อัน​ล้ำค่า​ของ​คุณ​ให้​เธอ​ที่​คุณ​รัก​เถอะ​
9000098	90	901	120009		5	-1	0	0	0	6:goods_icon_9000096	302	3000003	100	90017	1	冰雪券	冰雪券	Snow Festival Voucher	スノーチケット	눈꽃 티켓	คูปองเหมันต์	「冰雪心愿小铺」活动中使用。	「冰雪心願小鋪」活動中使用。	Used in the "Wheel of Wish - Snow Festival."	「スノールーレット」で使用できる。	「눈꽃 소망 상점」중 사용할 수 있습니다.	สำหรับแลกรางวัลในกิจกรรม​ "วงล้อเสี่ยงทายฤดูหนาว"​	暖心如愿	暖心如願	Heartfelt Wish	心まであたたかく、願いも叶いますように。	이루어진 소망	อุ่นใจสมปรารถนา
9012040	90	901			5	-1	0	0	0	6:goods_icon_9012040	302				1	绪晶·菡萏曲	緒晶·菡萏曲	Pathite: Ode to Lotus	緒晶・菡萏曲	크리스털·청아한 연꽃	พาไธต์·นลินขับขาน	可在"活动召唤·菡萏曲"中抽取当期活动的战斗员	可在"活動召喚·菡萏曲"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Ode to Lotus" to summon Combatants in the current event.	イベント召喚「菡萏曲」に使用できる。	"이벤트 소환-청아한 연꽃"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้ใน ​"กิจกรรมรับสมัคร·นลินขับขาน"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
9000099	90	901	120009		5	-1	802	0	0	6:goods_icon_9000096	302	3000003	100	90017	1	冰雪券	冰雪券	Snow Festival Voucher	スノーチケット	눈꽃 티켓	คูปองเหมันต์	「冰雪心愿小铺」活动中使用。	「冰雪心願小鋪」活動中使用。	Used in the "Wheel of Wish - Snow Festival."	「スノールーレット」で使用できる。	「눈꽃 소망 상점」중 사용할 수 있습니다.	สำหรับแลกรางวัลในกิจกรรม​ "วงล้อเสี่ยงทายฤดูหนาว"​	暖心如愿	暖心如願	Heartfelt Wish	心まであたたかく、願いも叶いますように。	이루어진 소망	อุ่นใจสมปรารถนา
9000100	90	901	120017		5	-1	0	0	0	6:goods_icon_9000044	302	3000003	1	99999	1	庆典币	慶典幣	Celebration Coin	祝祭コイン	축제 코인	เหรียญเทศกาล	可在庆典召唤中的PT商店内兑换奖励。	可在慶典召喚中的PT商店內兌換獎勵。	Used to exchange rewards in Celebration Summon - PT Shop.	祝祭召喚PT交換ショップでアイテムと交換できる。	축제 소환의 PT 상점에서 보상을 교환할 수 있습니다.	ใช้​แลก​รางวัล​ได้ที่​ร้านค้า​ PT​ ใน​ "รับสมัครฉลองรื่นเริง"​	只有在重要日子才会发放的货币，可通过庆典召唤获得。	只有在重要日子才會發放的貨幣，可通過慶典召喚獲得。	A limited currency released during special occasions, obtainable through the Celebration Summon.	特別な日だけに配布される通貨で、祝祭召喚を行うことで入手できる。	중요한 날에만 발행되는 화폐로, 축제 소환을 통해 얻을 수 있습니다.	สกุล​เงิน​ที่​แจก​เฉพาะ​ใน​วันสำคัญ​ สามารถ​หา​ได้​จาก​ "รับสมัครฉลองรื่นเริง"​
9000101	90	901	120009		5	-1	802	0	0	6:goods_icon_900041	302	3000003	100	90017	1	心愿箋	心願箋	Wish Note	願い札	待定翻译内容心愿箋	กระดาษขอพร	「心愿小铺」活动中使用。	「心願小鋪」活動中使用。	Used in the "Wheel of Wish" event.	「ハッピールーレット」で使用できる。	待定翻译内容「心愿小铺」活动中使用。	สำหรับ​ใช้​ใน​กิจกรรม​ "วงล้อเสี่ยงทาย"​	在小小的花笺上写下心愿，说不定就能实现。	在小小的花箋上寫下心願，說不定就能實現。	Write down your wishes on a small flower note, and they just might come true.	小さな札に願いを書き込めば、叶うのかもしれない。	待定翻译内容在小小的花笺上写下心愿，说不定就能实现。	ลอง​เขียน​ความปรารถนา​ลง​บน​กระดาษ​ดอกไม้​เล็ก​ๆ​ นี่​ดู​สิ​ ไม่​แน่​มัน​อาจจะ​กลาย​เป็นจริง​ก็ได้​
9012041	90	901			5	-1	0	0	0	6:goods_icon_9012041	302				1	绪晶·并蒂莲	緒晶·並蒂蓮	Pathite: Twin Lotus	緒晶・双生蓮	크리스털·두개의 연꽃	พาไธต์·นลินร่วมเคียง	可在"活动召唤·并蒂莲"中抽取当期活动的战斗员	可在"活動召喚·並蒂蓮"中抽取當期活動的戰鬥員	Can be used in the "Event Summon: Twin Lotus" to summon Combatants in the current event.	イベント召喚「双生蓮」に使用できる。	"이벤트 소환-두개의 연꽃"에서 해당 시즌 이벤트의 전투원을 뽑는데 사용된다	สำหรับ​สุ่ม​รับสมัคร​ตัวละคร​ของ​กิจกรรม​ใน​ช่วงเวลา​ดังกล่าว​ได้​ใน​ "​กิจกรรม​รับสมัคร​·​นลิน​ร่วม​เคียง​"​	特质化的限时绪晶，可以用来召唤指定战斗员。	特質化的限時緒晶，可以用來召喚指定戰鬥員。	Special Limited-time Pathite, used in the summoning of designated Combatants.	特質化した緒晶、指定した戦闘員の召喚に使用できる。	특수화 한정 크리스털, 지정 전투원을 소환하는데 사용됩니다.	พา​ไธต์​พิเศษ​แบบ​จำกัด​เวลา​ สามารถ​ใช้​เพื่อ​รับสมัคร​เอ​เจนต์​ที่​กำหนด​ได้​
