id	productId	groupId	goodsId	goodsNum	priceType	goodsConsum	goodsConsumNum	originalPrice	showItem	rebate	name	showImage	template	status	iconTitle	iconTitle_zh_TW	iconTitle_en_UK	iconTitle_ja_JP	iconTitle_ko_KR	iconTitle_th_TH
15062	9815062	1506	3000002;4190004;4104042	680;1500;100	2	3000001	680	4080	3000002;4190004;4104042	600	蓝塔触发礼包130-2			1	恭喜调查官通过心灵强化特训蓝区第130层！	恭喜調查官通過心靈強化特訓藍區第130層！	Congratulations! You've cleared Floor 130 in the Blue Zone.	おめでとうございます！強化特訓エリア：青130層をクリアしました。	조사관님, 마인드 트레이닝 블루존 130층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 130​ สำเร็จ​!​
15063	9815063	1506	3000002;4190004;5112001;4105023	1280;2000;600;200	3	3000001	1280	7680	3000002;4190004;5112001;4105023	600	蓝塔触发礼包130-3			1	恭喜调查官通过心灵强化特训蓝区第130层！	恭喜調查官通過心靈強化特訓藍區第130層！	Congratulations! You've cleared Floor 130 in the Blue Zone.	おめでとうございます！強化特訓エリア：青130層をクリアしました。	조사관님, 마인드 트레이닝 블루존 130층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 130​ สำเร็จ​!​
15064	9815064	1506	3000002;4190004;4190001;5112001;4105023	3280;3000;1000;2100;700	4	3000001	3280	19680	3000002;4190004;4190001;5112001;4105023	600	蓝塔触发礼包130-4			1	恭喜调查官通过心灵强化特训蓝区第130层！	恭喜調查官通過心靈強化特訓藍區第130層！	Congratulations! You've cleared Floor 130 in the Blue Zone.	おめでとうございます！強化特訓エリア：青130層をクリアしました。	조사관님, 마인드 트레이닝 블루존 130층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 130​ สำเร็จ​!​
15065	9815065	1506	3000002;4190004;4190001;5112001;4105023;3000003	6480;5000;2000;4500;1500;200000	5	3000001	6480	38880	3000002;4190004;4190001;5112001;4105023;3000003	600	蓝塔触发礼包130-5			1	恭喜调查官通过心灵强化特训蓝区第130层！	恭喜調查官通過心靈強化特訓藍區第130層！	Congratulations! You've cleared Floor 130 in the Blue Zone.	おめでとうございます！強化特訓エリア：青130層をクリアしました。	조사관님, 마인드 트레이닝 블루존 130층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 130​ สำเร็จ​!​
15072	9815072	1507	3000002;4190004;4104043	680;1500;50	2	3000001	680	4080	3000002;4190004;4104043	600	蓝塔触发礼包140-2			1	恭喜调查官通过心灵强化特训蓝区第140层！	恭喜調查官通過心靈強化特訓藍區第140層！	Congratulations! You've cleared Floor 140 in the Blue Zone.	おめでとうございます！強化特訓エリア：青140層をクリアしました。	조사관님, 마인드 트레이닝 블루존 140층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 140​ สำเร็จ​!​
15073	9815073	1507	3000002;4190004;4105031	1280;1000;1	3	3000001	1280	7680	3000002;4190004;4105031	600	蓝塔触发礼包140-3			1	恭喜调查官通过心灵强化特训蓝区第140层！	恭喜調查官通過心靈強化特訓藍區第140層！	Congratulations! You've cleared Floor 140 in the Blue Zone.	おめでとうございます！強化特訓エリア：青140層をクリアしました。	조사관님, 마인드 트레이닝 블루존 140층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 140​ สำเร็จ​!​
15074	9815074	1507	3000002;4190004;4190001;4105031	3280;3000;1000;1	4	3000001	3280	19680	3000002;4190004;4190001;4105031	600	蓝塔触发礼包140-4			1	恭喜调查官通过心灵强化特训蓝区第140层！	恭喜調查官通過心靈強化特訓藍區第140層！	Congratulations! You've cleared Floor 140 in the Blue Zone.	おめでとうございます！強化特訓エリア：青140層をクリアしました。	조사관님, 마인드 트레이닝 블루존 140층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 140​ สำเร็จ​!​
15075	9815075	1507	3000002;4190004;4190001;4105031;3000003	6480;5000;2000;2;200000	5	3000001	6480	38880	3000002;4190004;4190001;4105031;3000003	600	蓝塔触发礼包140-5			1	恭喜调查官通过心灵强化特训蓝区第140层！	恭喜調查官通過心靈強化特訓藍區第140層！	Congratulations! You've cleared Floor 140 in the Blue Zone.	おめでとうございます！強化特訓エリア：青140層をクリアしました。	조사관님, 마인드 트레이닝 블루존 140층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 140​ สำเร็จ​!​
15082	9815082	1508	3000002;4190004;5112001	680;1500;200	2	3000001	680	4080	3000002;4190004;5112001	600	蓝塔触发礼包150-2			1	恭喜调查官通过心灵强化特训蓝区第150层！	恭喜調查官通過心靈強化特訓藍區第150層！	Congratulations! You've cleared Floor 150 in the Blue Zone.	おめでとうございます！強化特訓エリア：青150層をクリアしました。	조사관님, 마인드 트레이닝 블루존 150층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 150​ สำเร็จ​!​
15083	9815083	1508	3000002;4190004;4104043;4102301	1280;2000;100;100	3	3000001	1280	7680	3000002;4190004;4104043;4102301	600	蓝塔触发礼包150-3			1	恭喜调查官通过心灵强化特训蓝区第150层！	恭喜調查官通過心靈強化特訓藍區第150層！	Congratulations! You've cleared Floor 150 in the Blue Zone.	おめでとうございます！強化特訓エリア：青150層をクリアしました。	조사관님, 마인드 트레이닝 블루존 150층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 150​ สำเร็จ​!​
15084	9815084	1508	3000002;4190004;4190001;4104043;4102301	3280;3000;1000;200;600	4	3000001	3280	19680	3000002;4190004;4190001;4104043;4102301	600	蓝塔触发礼包150-4			1	恭喜调查官通过心灵强化特训蓝区第150层！	恭喜調查官通過心靈強化特訓藍區第150層！	Congratulations! You've cleared Floor 150 in the Blue Zone.	おめでとうございます！強化特訓エリア：青150層をクリアしました。	조사관님, 마인드 트레이닝 블루존 150층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 150​ สำเร็จ​!​
15085	9815085	1508	3000002;4190004;4190001;4104043;4102301;3000003	6480;5000;2000;300;1200;200000	5	3000001	6480	38880	3000002;4190004;4190001;4104043;4102301;3000003	600	蓝塔触发礼包150-5			1	恭喜调查官通过心灵强化特训蓝区第150层！	恭喜調查官通過心靈強化特訓藍區第150層！	Congratulations! You've cleared Floor 150 in the Blue Zone.	おめでとうございます！強化特訓エリア：青150層をクリアしました。	조사관님, 마인드 트레이닝 블루존 150층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 150​ สำเร็จ​!​
15092	9815092	1509	3000002;4190004;4105023	680;1500;100	2	3000001	680	4080	3000002;4190004;4105023	600	蓝塔触发礼包160-2			1	恭喜调查官通过心灵强化特训蓝区第160层！	恭喜調查官通過心靈強化特訓藍區第160層！	Congratulations! You've cleared Floor 160 in the Blue Zone.	おめでとうございます！強化特訓エリア：青160層をクリアしました。	조사관님, 마인드 트레이닝 블루존 160층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 160​ สำเร็จ​!​
15093	9815093	1509	3000002;4190004;5112001;4105023	1280;2000;600;200	3	3000001	1280	7680	3000002;4190004;5112001;4105023	600	蓝塔触发礼包160-3			1	恭喜调查官通过心灵强化特训蓝区第160层！	恭喜調查官通過心靈強化特訓藍區第160層！	Congratulations! You've cleared Floor 160 in the Blue Zone.	おめでとうございます！強化特訓エリア：青160層をクリアしました。	조사관님, 마인드 트레이닝 블루존 160층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 160​ สำเร็จ​!​
15094	9815094	1509	3000002;4190004;4190001;5112001;4105023	3280;3000;1000;2100;700	4	3000001	3280	19680	3000002;4190004;4190001;5112001;4105023	600	蓝塔触发礼包160-4			1	恭喜调查官通过心灵强化特训蓝区第160层！	恭喜調查官通過心靈強化特訓藍區第160層！	Congratulations! You've cleared Floor 160 in the Blue Zone.	おめでとうございます！強化特訓エリア：青160層をクリアしました。	조사관님, 마인드 트레이닝 블루존 160층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 160​ สำเร็จ​!​
15095	9815095	1509	3000002;4190004;4190001;5112001;4105023;3000003	6480;5000;2000;4500;1500;200000	5	3000001	6480	38880	3000002;4190004;4190001;5112001;4105023;3000003	600	蓝塔触发礼包160-5			1	恭喜调查官通过心灵强化特训蓝区第160层！	恭喜調查官通過心靈強化特訓藍區第160層！	Congratulations! You've cleared Floor 160 in the Blue Zone.	おめでとうございます！強化特訓エリア：青160層をクリアしました。	조사관님, 마인드 트레이닝 블루존 160층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 160​ สำเร็จ​!​
15102	9815102	1510	3000002;4190004;4104043	680;1500;50	2	3000001	680	4080	3000002;4190004;4104043	600	蓝塔触发礼包170-2			1	恭喜调查官通过心灵强化特训蓝区第170层！	恭喜調查官通過心靈強化特訓藍區第170層！	Congratulations! You've cleared Floor 170 in the Blue Zone.	おめでとうございます！強化特訓エリア：青170層をクリアしました。	조사관님, 마인드 트레이닝 블루존 170층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 170​ สำเร็จ​!​
15103	9815103	1510	3000002;4190004;4105031	1280;1000;1	3	3000001	1280	7680	3000002;4190004;4105031	600	蓝塔触发礼包170-3			1	恭喜调查官通过心灵强化特训蓝区第170层！	恭喜調查官通過心靈強化特訓藍區第170層！	Congratulations! You've cleared Floor 170 in the Blue Zone.	おめでとうございます！強化特訓エリア：青170層をクリアしました。	조사관님, 마인드 트레이닝 블루존 170층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 170​ สำเร็จ​!​
15104	9815104	1510	3000002;4190004;4190001;4105031	3280;3000;1000;1	4	3000001	3280	19680	3000002;4190004;4190001;4105031	600	蓝塔触发礼包170-4			1	恭喜调查官通过心灵强化特训蓝区第170层！	恭喜調查官通過心靈強化特訓藍區第170層！	Congratulations! You've cleared Floor 170 in the Blue Zone.	おめでとうございます！強化特訓エリア：青170層をクリアしました。	조사관님, 마인드 트레이닝 블루존 170층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 170​ สำเร็จ​!​
15105	9815105	1510	3000002;4190004;4190001;4105031;3000003	6480;5000;2000;2;200000	5	3000001	6480	38880	3000002;4190004;4190001;4105031;3000003	600	蓝塔触发礼包170-5			1	恭喜调查官通过心灵强化特训蓝区第170层！	恭喜調查官通過心靈強化特訓藍區第170層！	Congratulations! You've cleared Floor 170 in the Blue Zone.	おめでとうございます！強化特訓エリア：青170層をクリアしました。	조사관님, 마인드 트레이닝 블루존 170층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 170​ สำเร็จ​!​
15112	9815112	1511	3000002;4190004;5112001	680;1500;200	2	3000001	680	4080	3000002;4190004;5112001	600	蓝塔触发礼包180-2			1	恭喜调查官通过心灵强化特训蓝区第180层！	恭喜調查官通過心靈強化特訓藍區第180層！	Congratulations! You've cleared Floor 180 in the Blue Zone.	おめでとうございます！強化特訓エリア：青180層をクリアしました。	조사관님, 마인드 트레이닝 블루존 180층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 180​ สำเร็จ​!​
15113	9815113	1511	3000002;4190004;4104043;4102301	1280;2000;100;100	3	3000001	1280	7680	3000002;4190004;4104043;4102301	600	蓝塔触发礼包180-3			1	恭喜调查官通过心灵强化特训蓝区第180层！	恭喜調查官通過心靈強化特訓藍區第180層！	Congratulations! You've cleared Floor 180 in the Blue Zone.	おめでとうございます！強化特訓エリア：青180層をクリアしました。	조사관님, 마인드 트레이닝 블루존 180층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 180​ สำเร็จ​!​
15114	9815114	1511	3000002;4190004;4190001;4104043;4102301	3280;3000;1000;200;600	4	3000001	3280	19680	3000002;4190004;4190001;4104043;4102301	600	蓝塔触发礼包180-4			1	恭喜调查官通过心灵强化特训蓝区第180层！	恭喜調查官通過心靈強化特訓藍區第180層！	Congratulations! You've cleared Floor 180 in the Blue Zone.	おめでとうございます！強化特訓エリア：青180層をクリアしました。	조사관님, 마인드 트레이닝 블루존 180층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 180​ สำเร็จ​!​
15115	9815115	1511	3000002;4190004;4190001;4104043;4102301;3000003	6480;5000;2000;300;1200;200000	5	3000001	6480	38880	3000002;4190004;4190001;4104043;4102301;3000003	600	蓝塔触发礼包180-5			1	恭喜调查官通过心灵强化特训蓝区第180层！	恭喜調查官通過心靈強化特訓藍區第180層！	Congratulations! You've cleared Floor 180 in the Blue Zone.	おめでとうございます！強化特訓エリア：青180層をクリアしました。	조사관님, 마인드 트레이닝 블루존 180층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 180​ สำเร็จ​!​
15122	9815122	1512	3000002;4190004;4105023	680;1500;100	2	3000001	680	4080	3000002;4190004;4105023	600	蓝塔触发礼包190-2			1	恭喜调查官通过心灵强化特训蓝区第190层！	恭喜調查官通過心靈強化特訓藍區第190層！	Congratulations! You've cleared Floor 190 in the Blue Zone.	おめでとうございます！強化特訓エリア：青190層をクリアしました。	조사관님, 마인드 트레이닝 블루존 190층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 190​ สำเร็จ​!​
15123	9815123	1512	3000002;4190004;5112001;4105023	1280;2000;600;200	3	3000001	1280	7680	3000002;4190004;5112001;4105023	600	蓝塔触发礼包190-3			1	恭喜调查官通过心灵强化特训蓝区第190层！	恭喜調查官通過心靈強化特訓藍區第190層！	Congratulations! You've cleared Floor 190 in the Blue Zone.	おめでとうございます！強化特訓エリア：青190層をクリアしました。	조사관님, 마인드 트레이닝 블루존 190층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 190​ สำเร็จ​!​
15124	9815124	1512	3000002;4190004;4190001;5112001;4105023	3280;3000;1000;2100;700	4	3000001	3280	19680	3000002;4190004;4190001;5112001;4105023	600	蓝塔触发礼包190-4			1	恭喜调查官通过心灵强化特训蓝区第190层！	恭喜調查官通過心靈強化特訓藍區第190層！	Congratulations! You've cleared Floor 190 in the Blue Zone.	おめでとうございます！強化特訓エリア：青190層をクリアしました。	조사관님, 마인드 트레이닝 블루존 190층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 190​ สำเร็จ​!​
15125	9815125	1512	3000002;4190004;4190001;5112001;4105023;3000003	6480;5000;2000;4500;1500;200000	5	3000001	6480	38880	3000002;4190004;4190001;5112001;4105023;3000003	600	蓝塔触发礼包190-5			1	恭喜调查官通过心灵强化特训蓝区第190层！	恭喜調查官通過心靈強化特訓藍區第190層！	Congratulations! You've cleared Floor 190 in the Blue Zone.	おめでとうございます！強化特訓エリア：青190層をクリアしました。	조사관님, 마인드 트레이닝 블루존 190층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 190​ สำเร็จ​!​
15132	9815132	1513	3000002;4190004;4104043	680;1500;50	2	3000001	680	4080	3000002;4190004;4104043	600	蓝塔触发礼包200-2			1	恭喜调查官通过心灵强化特训蓝区第200层！	恭喜調查官通過心靈強化特訓藍區第200層！	Congratulations! You've cleared Floor 200 in the Blue Zone.	おめでとうございます！強化特訓エリア：青200層をクリアしました。	조사관님, 마인드 트레이닝 블루존 200층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 200​ สำเร็จ​!​
15133	9815133	1513	3000002;4190004;4105031	1280;1000;1	3	3000001	1280	7680	3000002;4190004;4105031	600	蓝塔触发礼包200-3			1	恭喜调查官通过心灵强化特训蓝区第200层！	恭喜調查官通過心靈強化特訓藍區第200層！	Congratulations! You've cleared Floor 200 in the Blue Zone.	おめでとうございます！強化特訓エリア：青200層をクリアしました。	조사관님, 마인드 트레이닝 블루존 200층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 200​ สำเร็จ​!​
15134	9815134	1513	3000002;4190004;4190001;4105031	3280;3000;1000;1	4	3000001	3280	19680	3000002;4190004;4190001;4105031	600	蓝塔触发礼包200-4			1	恭喜调查官通过心灵强化特训蓝区第200层！	恭喜調查官通過心靈強化特訓藍區第200層！	Congratulations! You've cleared Floor 200 in the Blue Zone.	おめでとうございます！強化特訓エリア：青200層をクリアしました。	조사관님, 마인드 트레이닝 블루존 200층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 200​ สำเร็จ​!​
15135	9815135	1513	3000002;4190004;4190001;4105031;3000003	6480;5000;2000;2;200000	5	3000001	6480	38880	3000002;4190004;4190001;4105031;3000003	600	蓝塔触发礼包200-5			1	恭喜调查官通过心灵强化特训蓝区第200层！	恭喜調查官通過心靈強化特訓藍區第200層！	Congratulations! You've cleared Floor 200 in the Blue Zone.	おめでとうございます！強化特訓エリア：青200層をクリアしました。	조사관님, 마인드 트레이닝 블루존 200층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 200​ สำเร็จ​!​
15142	9815142	1514	3000002;4190004;5112001	680;1500;200	2	3000001	680	4080	3000002;4190004;5112001	600	蓝塔触发礼包210-2			1	恭喜调查官通过心灵强化特训蓝区第210层！	恭喜調查官通過心靈強化特訓藍區第210層！	Congratulations! You've cleared Floor 210 in the Blue Zone.	おめでとうございます！強化特訓エリア：青210層をクリアしました。	조사관님, 마인드 트레이닝 블루존 210층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 210​ สำเร็จ​!​
15143	9815143	1514	3000002;4190004;4104043;4102301	1280;2000;100;100	3	3000001	1280	7680	3000002;4190004;4104043;4102301	600	蓝塔触发礼包210-3			1	恭喜调查官通过心灵强化特训蓝区第210层！	恭喜調查官通過心靈強化特訓藍區第210層！	Congratulations! You've cleared Floor 210 in the Blue Zone.	おめでとうございます！強化特訓エリア：青210層をクリアしました。	조사관님, 마인드 트레이닝 블루존 210층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 210​ สำเร็จ​!​
15144	9815144	1514	3000002;4190004;4190001;4104043;4102301	3280;3000;1000;200;600	4	3000001	3280	19680	3000002;4190004;4190001;4104043;4102301	600	蓝塔触发礼包210-4			1	恭喜调查官通过心灵强化特训蓝区第210层！	恭喜調查官通過心靈強化特訓藍區第210層！	Congratulations! You've cleared Floor 210 in the Blue Zone.	おめでとうございます！強化特訓エリア：青210層をクリアしました。	조사관님, 마인드 트레이닝 블루존 210층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 210​ สำเร็จ​!​
15145	9815145	1514	3000002;4190004;4190001;4104043;4102301;3000003	6480;5000;2000;300;1200;200000	5	3000001	6480	38880	3000002;4190004;4190001;4104043;4102301;3000003	600	蓝塔触发礼包210-5			1	恭喜调查官通过心灵强化特训蓝区第210层！	恭喜調查官通過心靈強化特訓藍區第210層！	Congratulations! You've cleared Floor 210 in the Blue Zone.	おめでとうございます！強化特訓エリア：青210層をクリアしました。	조사관님, 마인드 트레이닝 블루존 210층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 210​ สำเร็จ​!​
15152	9815152	1515	3000002;4190004;4105023	680;1500;100	2	3000001	680	4080	3000002;4190004;4105023	600	蓝塔触发礼包220-2			1	恭喜调查官通过心灵强化特训蓝区第220层！	恭喜調查官通過心靈強化特訓藍區第220層！	Congratulations! You've cleared Floor 220 in the Blue Zone.	おめでとうございます！強化特訓エリア：青220層をクリアしました。	조사관님, 마인드 트레이닝 블루존 220층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 220​ สำเร็จ​!​
15153	9815153	1515	3000002;4190004;5112001;4105023	1280;2000;600;200	3	3000001	1280	7680	3000002;4190004;5112001;4105023	600	蓝塔触发礼包220-3			1	恭喜调查官通过心灵强化特训蓝区第220层！	恭喜調查官通過心靈強化特訓藍區第220層！	Congratulations! You've cleared Floor 220 in the Blue Zone.	おめでとうございます！強化特訓エリア：青220層をクリアしました。	조사관님, 마인드 트레이닝 블루존 220층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 220​ สำเร็จ​!​
15154	9815154	1515	3000002;4190004;4190001;5112001;4105023	3280;3000;1000;2100;700	4	3000001	3280	19680	3000002;4190004;4190001;5112001;4105023	600	蓝塔触发礼包220-4			1	恭喜调查官通过心灵强化特训蓝区第220层！	恭喜調查官通過心靈強化特訓藍區第220層！	Congratulations! You've cleared Floor 220 in the Blue Zone.	おめでとうございます！強化特訓エリア：青220層をクリアしました。	조사관님, 마인드 트레이닝 블루존 220층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 220​ สำเร็จ​!​
15155	9815155	1515	3000002;4190004;4190001;5112001;4105023;3000003	6480;5000;2000;4500;1500;200000	5	3000001	6480	38880	3000002;4190004;4190001;5112001;4105023;3000003	600	蓝塔触发礼包220-5			1	恭喜调查官通过心灵强化特训蓝区第220层！	恭喜調查官通過心靈強化特訓藍區第220層！	Congratulations! You've cleared Floor 220 in the Blue Zone.	おめでとうございます！強化特訓エリア：青220層をクリアしました。	조사관님, 마인드 트레이닝 블루존 220층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 220​ สำเร็จ​!​
15162	9815162	1516	3000002;4190004;4104043	680;1500;50	2	3000001	680	4080	3000002;4190004;4104043	600	蓝塔触发礼包230-2			1	恭喜调查官通过心灵强化特训蓝区第230层！	恭喜調查官通過心靈強化特訓藍區第230層！	Congratulations! You've cleared Floor 230 in the Blue Zone.	おめでとうございます！強化特訓エリア：青230層をクリアしました。	조사관님, 마인드 트레이닝 블루존 230층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 230​ สำเร็จ​!​
15163	9815163	1516	3000002;4190004;4105031	1280;1000;1	3	3000001	1280	7680	3000002;4190004;4105031	600	蓝塔触发礼包230-3			1	恭喜调查官通过心灵强化特训蓝区第230层！	恭喜調查官通過心靈強化特訓藍區第230層！	Congratulations! You've cleared Floor 230 in the Blue Zone.	おめでとうございます！強化特訓エリア：青230層をクリアしました。	조사관님, 마인드 트레이닝 블루존 230층을 클리어하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​ผ่าน​ฝึก​เสริม​พลัง​สปิริต​โซน​สีน้ำเงิน​ที่​ 230​ สำเร็จ​!​
