Id	attributeType	type	typePara	attributeId	addTypeNum	combatValue1	combatValue2	buffId	buffIdNum	photoId	activephotoId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
43100010	1	108		803	0.36	0	0	18000006	1			1	绿色-暴击率抵抗提升	綠色-爆擊率抵抗提升	Green - Increases CRIT RES	緑・会心回避率アップ	그린 - 크리티컬 확률 저항 증가	สี​เขียว​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部G粒子属性的战斗员暴击率抵抗+36%	我方全部G粒子屬性的戰鬥員爆擊率抵抗+36%	All allied Particle G Combatants' CRIT RES +36%	味方のG粒子の戦闘員の会心回避率＋36%	아군 G 파티클 속성의 전투원 크리티컬 확률 저항 +36%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ G​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +36.0%​
43100011	1	108		803	0.396	0	0	18000006	1			1	绿色-暴击率抵抗提升	綠色-爆擊率抵抗提升	Green - Increases CRIT RES	緑・会心回避率アップ	그린 - 크리티컬 확률 저항 증가	สี​เขียว​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部G粒子属性的战斗员暴击率抵抗+39.6%	我方全部G粒子屬性的戰鬥員爆擊率抵抗+39.6%	All allied Particle G Combatants' CRIT RES +39.6%	味方のG粒子の戦闘員の会心回避率＋39.6%	아군 G 파티클 속성의 전투원 크리티컬 확률 저항 +39.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ G​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +39.6%​
43200001	1	109		803	0.036	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+3.6%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+3.6%	All allied Particle B Combatants' CRIT RES +3.6%	味方のB粒子の戦闘員の会心回避率＋3.6%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +3.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +3.6%​
43200002	1	109		803	0.072	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+7.2%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+7.2%	All allied Particle B Combatants' CRIT RES +7.2%	味方のB粒子の戦闘員の会心回避率＋7.2%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +7.2%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +7.2%​
43200003	1	109		803	0.108	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+10.8%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+10.8%	All allied Particle B Combatants' CRIT RES +10.8%	味方のB粒子の戦闘員の会心回避率＋10.8%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +10.8%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +10.8%​
43200004	1	109		803	0.144	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+14.4%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+14.4%	All allied Particle B Combatants' CRIT RES +14.4%	味方のB粒子の戦闘員の会心回避率＋14.4%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +14.4%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +14.4%​
43200005	1	109		803	0.18	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+18%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+18%	All allied Particle B Combatants' CRIT RES +18%	味方のB粒子の戦闘員の会心回避率＋18%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +18%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +18.0%​
43200006	1	109		803	0.216	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+21.6%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+21.6%	All allied Particle B Combatants' CRIT RES +21.6%	味方のB粒子の戦闘員の会心回避率＋21.6%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +21.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +21.6%​
43200007	1	109		803	0.252	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+25.2%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+25.2%	All allied Particle B Combatants' CRIT RES +25.2%	味方のB粒子の戦闘員の会心回避率＋25.2%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +25.2%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +25.2%​
43200008	1	109		803	0.288	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+28.8%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+28.8%	All allied Particle B Combatants' CRIT RES +28.8%	味方のB粒子の戦闘員の会心回避率＋28.8%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +28.8%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +28.8%​
43200009	1	109		803	0.324	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+32.4%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+32.4%	All allied Particle B Combatants' CRIT RES +32.4%	味方のB粒子の戦闘員の会心回避率＋32.4%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +32.4%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +32.4%​
43200010	1	109		803	0.36	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+36%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+36%	All allied Particle B Combatants' CRIT RES +36%	味方のB粒子の戦闘員の会心回避率＋36%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +36%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +36.0%​
43200011	1	109		803	0.396	0	0	18000006	1			1	蓝色-暴击率抵抗提升	藍色-爆擊率抵抗提升	Blue - Increases CRIT RES	青・会心回避率アップ	블루 - 크리티컬 확률 저항 증가	สีน้ำเงิน​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部B粒子属性的战斗员暴击率抵抗+39.6%	我方全部B粒子屬性的戰鬥員爆擊率抵抗+39.6%	All allied Particle B Combatants' CRIT RES +39.6%	味方のB粒子の戦闘員の会心回避率＋39.6%	아군 B 파티클 속성의 전투원 크리티컬 확률 저항 +39.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ B​ จะ​เพิ่ม​ต้านทาน​อัต​ราค​ริ​ขึ้น​ +39.6%​
43300001	1	101		803	0.03	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+3%	我方全部戰鬥員爆擊率抵抗+3%	All allied Combatants' CRIT RES +3%	すべての味方戦闘員の会心回避率＋3%	아군 전체 전투원 크리티컬 확률 저항 +3%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +3%​
43300002	1	101		803	0.06	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+6%	我方全部戰鬥員爆擊率抵抗+6%	All allied Combatants' CRIT RES +6%	すべての味方戦闘員の会心回避率＋6%	아군 전체 전투원 크리티컬 확률 저항 +6%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +6%​
43300003	1	101		803	0.09	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+9%	我方全部戰鬥員爆擊率抵抗+9%	All allied Combatants' CRIT RES +9%	すべての味方戦闘員の会心回避率＋9%	아군 전체 전투원 크리티컬 확률 저항 +9%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +9%​
43300004	1	101		803	0.12	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+12%	我方全部戰鬥員爆擊率抵抗+12%	All allied Combatants' CRIT RES +12%	すべての味方戦闘員の会心回避率＋12%	아군 전체 전투원 크리티컬 확률 저항 +12%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +12%​
43300005	1	101		803	0.15	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+15%	我方全部戰鬥員爆擊率抵抗+15%	All allied Combatants' CRIT RES +15%	すべての味方戦闘員の会心回避率＋15%	아군 전체 전투원 크리티컬 확률 저항 +15%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +15%​
43300006	1	101		803	0.18	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+18%	我方全部戰鬥員爆擊率抵抗+18%	All allied Combatants' CRIT RES +18%	すべての味方戦闘員の会心回避率＋18%	아군 전체 전투원 크리티컬 확률 저항 +18%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +18%​
43300007	1	101		803	0.21	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+21%	我方全部戰鬥員爆擊率抵抗+21%	All allied Combatants' CRIT RES +21%	すべての味方戦闘員の会心回避率＋21%	아군 전체 전투원 크리티컬 확률 저항 +21%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +21%​
43300008	1	101		803	0.24	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+24%	我方全部戰鬥員爆擊率抵抗+24%	All allied Combatants' CRIT RES +24%	すべての味方戦闘員の会心回避率＋24%	아군 전체 전투원 크리티컬 확률 저항 +24%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +24%​
43300009	1	101		803	0.27	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+27%	我方全部戰鬥員爆擊率抵抗+27%	All allied Combatants' CRIT RES +27%	すべての味方戦闘員の会心回避率＋27%	아군 전체 전투원 크리티컬 확률 저항 +27%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +27%​
43300010	1	101		803	0.3	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+30%	我方全部戰鬥員爆擊率抵抗+30%	All allied Combatants' CRIT RES +30%	すべての味方戦闘員の会心回避率＋30%	아군 전체 전투원 크리티컬 확률 저항 +30%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +30%​
43300011	1	101		803	0.33	0	0	18000006	1			1	全部-暴击率抵抗提升	全部-爆擊率抵抗提升	All - Increases CRIT RES	全部・会心回避率アップ	전체 - 크리티컬 확률 저항 증가	ทั้งหมด​-​ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	我方全部战斗员暴击率抵抗+33%	我方全部戰鬥員爆擊率抵抗+33%	All allied Combatants' CRIT RES +33%	すべての味方戦闘員の会心回避率＋33%	아군 전체 전투원 크리티컬 확률 저항 +33%	เพิ่ม​ต้านทาน​อัต​ราค​ริ​ให้​ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ +33%​
43400001	1	107		903	0.036	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+3.6%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+3.6%	All allied Particle R Combatants' CRIT DMG RES +3.6%	味方のR粒子の戦闘員の会心ダメージ回避率＋3.6%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +3.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +3.6%​
43400002	1	107		903	0.072	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+7.2%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+7.2%	All allied Particle R Combatants' CRIT DMG RES +7.2%	味方のR粒子の戦闘員の会心ダメージ回避率＋7.2%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +7.2%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +7.2%​
43400003	1	107		903	0.108	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+10.8%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+10.8%	All allied Particle R Combatants' CRIT DMG RES +10.8%	味方のR粒子の戦闘員の会心ダメージ回避率＋10.8%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +10.8%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +10.8%​
43400004	1	107		903	0.144	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+14.4%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+14.4%	All allied Particle R Combatants' CRIT DMG RES +14.4%	味方のR粒子の戦闘員の会心ダメージ回避率＋14.4%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +14.4%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +14.4%​
43400005	1	107		903	0.18	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+18%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+18%	All allied Particle R Combatants' CRIT DMG RES +18%	味方のR粒子の戦闘員の会心ダメージ回避率＋18%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +18%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +18%​
43400006	1	107		903	0.216	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+21.6%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+21.6%	All allied Particle R Combatants' CRIT DMG RES +21.6%	味方のR粒子の戦闘員の会心ダメージ回避率＋21.6%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +21.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +21.6%​
43400007	1	107		903	0.252	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+25.2%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+25.2%	All allied Particle R Combatants' CRIT DMG RES +25.2%	味方のR粒子の戦闘員の会心ダメージ回避率＋25.2%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +25.2%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +25.2%​
43400008	1	107		903	0.288	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+28.8%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+28.8%	All allied Particle R Combatants' CRIT DMG RES +28.8%	味方のR粒子の戦闘員の会心ダメージ回避率＋28.8%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +28.8%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +28.8%​
43400009	1	107		903	0.324	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+32.4%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+32.4%	All allied Particle R Combatants' CRIT DMG RES +32.4%	味方のR粒子の戦闘員の会心ダメージ回避率＋32.4%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +32.4%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +32.4%​
43400010	1	107		903	0.36	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+36%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+36%	All allied Particle R Combatants' CRIT DMG RES +36%	味方のR粒子の戦闘員の会心ダメージ回避率＋36%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +36%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +36%​
43400011	1	107		903	0.396	0	0	18000007	1			1	红色-暴击伤害抵抗提升	紅色-爆擊傷害抵抗提升	Red - Increases CRIT DMG RES	赤・会心ダメージ抵抗率アップ	레드 - 크리티컬 대미지 저항 증가	สีแดง​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部R粒子属性的战斗员暴击伤害抵抗+39.6%	我方全部R粒子屬性的戰鬥員爆擊傷害抵抗+39.6%	All allied Particle R Combatants' CRIT DMG RES +39.6%	味方のR粒子の戦闘員の会心ダメージ回避率＋39.6%	아군 R 파티클 속성의 전투원 크리티컬 대미지 저항 +39.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +39.6%​
43500001	1	108		903	0.036	0	0	18000007	1			1	绿色-暴击伤害抵抗提升	綠色-爆擊傷害抵抗提升	Green - Increases CRIT DMG RES	緑・会心ダメージ抵抗率アップ	그린 - 크리티컬 대미지 저항 증가	สี​เขียว​-​ต้านทาน​ดา​เม​จค​ริ​เพิ่มขึ้น​	我方全部G粒子属性的战斗员暴击伤害抵抗+3.6%	我方全部G粒子屬性的戰鬥員爆擊傷害抵抗+3.6%	All allied Particle G Combatants' CRIT DMG RES +3.6%	味方のG粒子の戦闘員の会心ダメージ回避率＋3.6%	아군 G 파티클 속성의 전투원 크리티컬 대미지 저항 +3.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ G​ จะ​เพิ่ม​ต้านทาน​ดา​เม​จค​ริ​ขึ้น​ +3.6%​
