id	catballId	starRating	attAddTypeId	attAddNum	SkillId	consumeKindID	consumeKind	consumePropID	consumeProp	status	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
640200901	6402009	1			9100	670102009	5	3000003	5000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200902	6402009	2			9100	670102009	10	3000003	10000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200903	6402009	3			9100	670102009	15	3000003	15000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200904	6402009	4			9100	670102009	20	3000003	20000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200905	6402009	5			9100	670102009	30	3000003	30000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200906	6402009	6			9100	670102009	40	3000003	40000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500300	6405003	0			9100	670105003	0	0	0	1	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功概率<color=#00beb8>_#skillProbability_0_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功機率<color=#00beb8>_#skillProbability_0_</color>	It takes <color=#00beb8>_#skillTime_0_</color> sec to collect ingredients. Success probability is <color=#00beb8>_#skillProbability_0_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_</color>秒。成功率：<color=#00beb8>_#skillProbability_0_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_0_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_0_</color>​
640500301	6405003	1			9100	670105003	5	3000003	5000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500302	6405003	2			9100	670105003	10	3000003	10000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500303	6405003	3			9100	670105003	15	3000003	15000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500304	6405003	4			9100	670105003	20	3000003	20000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500305	6405003	5			9100	670105003	30	3000003	30000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640500306	6405003	6			9100	670105003	40	3000003	40000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640400500	6404005	0			9200	670104005	0	0	0	1	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功概率<color=#00beb8>_#skillProbability_0_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功機率<color=#00beb8>_#skillProbability_0_</color>	It takes <color=#00beb8>_#skillTime_0_</color> sec to collect ingredients. Success probability is <color=#00beb8>_#skillProbability_0_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_</color>秒。成功率：<color=#00beb8>_#skillProbability_0_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_0_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_0_</color>​
640400501	6404005	1			9200	670104005	5	3000003	5000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640400502	6404005	2			9200	670104005	10	3000003	10000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640400503	6404005	3			9200	670104005	15	3000003	15000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640400504	6404005	4			9200	670104005	20	3000003	20000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640400505	6404005	5			9200	670104005	30	3000003	30000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640400506	6404005	6			9200	670104005	40	3000003	40000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200800	6402008	0			9200	670102008	0	0	0	1	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功概率<color=#00beb8>_#skillProbability_0_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_</color>秒，成功機率<color=#00beb8>_#skillProbability_0_</color>	It takes <color=#00beb8>_#skillTime_0_</color> sec to collect ingredients. Success probability is <color=#00beb8>_#skillProbability_0_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_</color>秒。成功率：<color=#00beb8>_#skillProbability_0_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_0_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_0_</color>​
640200801	6402008	1			9200	670102008	5	3000003	5000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200802	6402008	2			9200	670102008	10	3000003	10000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200803	6402008	3			9200	670102008	15	3000003	15000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200804	6402008	4			9200	670102008	20	3000003	20000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200805	6402008	5			9200	670102008	30	3000003	30000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
640200806	6402008	6			9200	670102008	40	3000003	40000	1	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功概率<color=#00beb8>_#skillProbability_1_</color>	每次收集食材需<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒，成功機率<color=#00beb8>_#skillProbability_1_</color>	It takes <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color> sec to collect ingredients. Success rate is <color=#00beb8>_#skillProbability_1_</color>.	毎回食材収集時間：<color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>秒。成功率：<color=#00beb8>_#skillProbability_1_</color>	식재료 수집 시 <color=#00beb8>_#skillTime_0_→_#skillTime_1_</color>초 만큼 필요, 성공확률은 <color=#00beb8>_#skillProbability_1_</color>	ทุกครั้ง​ที่เก็บ​วัตถุดิบ​ต้อง​ใช้เวลา​ <color=#00beb8>_#skillTime_0_ → _#skillTime_1_</color>​ วินาที​ อัตรา​สำเร็จ​เท่ากับ​ <color=#00beb8>_#skillProbability_1_</color>​
