id	path	export	status
1005011	CSV数值表/数据表-海外/剧情表/主线剧情/1005011	Data/NewChapter/NewChapter1005011	1
1005013	CSV数值表/数据表-海外/剧情表/主线剧情/1005013	Data/NewChapter/NewChapter1005013	1
1005071	CSV数值表/数据表-海外/剧情表/主线剧情/1005071	Data/NewChapter/NewChapter1005071	1
1005073	CSV数值表/数据表-海外/剧情表/主线剧情/1005073	Data/NewChapter/NewChapter1005073	1
1005080	CSV数值表/数据表-海外/剧情表/主线剧情/1005080	Data/NewChapter/NewChapter1005080	1
1005091	CSV数值表/数据表-海外/剧情表/主线剧情/1005091	Data/NewChapter/NewChapter1005091	1
1005093	CSV数值表/数据表-海外/剧情表/主线剧情/1005093	Data/NewChapter/NewChapter1005093	1
1005101	CSV数值表/数据表-海外/剧情表/主线剧情/1005101	Data/NewChapter/NewChapter1005101	1
1005141	CSV数值表/数据表-海外/剧情表/主线剧情/1005141	Data/NewChapter/NewChapter1005141	1
1005143	CSV数值表/数据表-海外/剧情表/主线剧情/1005143	Data/NewChapter/NewChapter1005143	1
1005151	CSV数值表/数据表-海外/剧情表/主线剧情/1005151	Data/NewChapter/NewChapter1005151	1
1005153	CSV数值表/数据表-海外/剧情表/主线剧情/1005153	Data/NewChapter/NewChapter1005153	1
1005201	CSV数值表/数据表-海外/剧情表/主线剧情/1005201	Data/NewChapter/NewChapter1005201	1
1005211	CSV数值表/数据表-海外/剧情表/主线剧情/1005211	Data/NewChapter/NewChapter1005211	1
1005220	CSV数值表/数据表-海外/剧情表/主线剧情/1005220	Data/NewChapter/NewChapter1005220	1
1005251	CSV数值表/数据表-海外/剧情表/主线剧情/1005251	Data/NewChapter/NewChapter1005251	1
1005261	CSV数值表/数据表-海外/剧情表/主线剧情/1005261	Data/NewChapter/NewChapter1005261	1
1005263	CSV数值表/数据表-海外/剧情表/主线剧情/1005263	Data/NewChapter/NewChapter1005263	1
1006010	CSV数值表/数据表-海外/剧情表/主线剧情/1006010	Data/NewChapter/NewChapter1006010	1
1006041	CSV数值表/数据表-海外/剧情表/主线剧情/1006041	Data/NewChapter/NewChapter1006041	1
1006043	CSV数值表/数据表-海外/剧情表/主线剧情/1006043	Data/NewChapter/NewChapter1006043	1
1006051	CSV数值表/数据表-海外/剧情表/主线剧情/1006051	Data/NewChapter/NewChapter1006051	1
1006071	CSV数值表/数据表-海外/剧情表/主线剧情/1006071	Data/NewChapter/NewChapter1006071	1
1006073	CSV数值表/数据表-海外/剧情表/主线剧情/1006073	Data/NewChapter/NewChapter1006073	1
1006081	CSV数值表/数据表-海外/剧情表/主线剧情/1006081	Data/NewChapter/NewChapter1006081	1
1006083	CSV数值表/数据表-海外/剧情表/主线剧情/1006083	Data/NewChapter/NewChapter1006083	1
1006091	CSV数值表/数据表-海外/剧情表/主线剧情/1006091	Data/NewChapter/NewChapter1006091	1
1006092	CSV数值表/数据表-海外/剧情表/主线剧情/1006092	Data/NewChapter/NewChapter1006092	1
1006093	CSV数值表/数据表-海外/剧情表/主线剧情/1006093	Data/NewChapter/NewChapter1006093	1
1006131	CSV数值表/数据表-海外/剧情表/主线剧情/1006131	Data/NewChapter/NewChapter1006131	1
1006141	CSV数值表/数据表-海外/剧情表/主线剧情/1006141	Data/NewChapter/NewChapter1006141	1
1006171	CSV数值表/数据表-海外/剧情表/主线剧情/1006171	Data/NewChapter/NewChapter1006171	1
1006173	CSV数值表/数据表-海外/剧情表/主线剧情/1006173	Data/NewChapter/NewChapter1006173	1
1006181	CSV数值表/数据表-海外/剧情表/主线剧情/1006181	Data/NewChapter/NewChapter1006181	1
1006183	CSV数值表/数据表-海外/剧情表/主线剧情/1006183	Data/NewChapter/NewChapter1006183	1
1006191	CSV数值表/数据表-海外/剧情表/主线剧情/1006191	Data/NewChapter/NewChapter1006191	1
1006193	CSV数值表/数据表-海外/剧情表/主线剧情/1006193	Data/NewChapter/NewChapter1006193	1
1006210	CSV数值表/数据表-海外/剧情表/主线剧情/1006210	Data/NewChapter/NewChapter1006210	1
1006281	CSV数值表/数据表-海外/剧情表/主线剧情/1006281	Data/NewChapter/NewChapter1006281	1
1006283	CSV数值表/数据表-海外/剧情表/主线剧情/1006283	Data/NewChapter/NewChapter1006283	1
1006290	CSV数值表/数据表-海外/剧情表/主线剧情/1006290	Data/NewChapter/NewChapter1006290	1
1006301	CSV数值表/数据表-海外/剧情表/主线剧情/1006301	Data/NewChapter/NewChapter1006301	1
1006303	CSV数值表/数据表-海外/剧情表/主线剧情/1006303	Data/NewChapter/NewChapter1006303	1
1007011	CSV数值表/数据表-海外/剧情表/主线剧情/1007011	Data/NewChapter/NewChapter1007011	1
1007013	CSV数值表/数据表-海外/剧情表/主线剧情/1007013	Data/NewChapter/NewChapter1007013	1
1007051	CSV数值表/数据表-海外/剧情表/主线剧情/1007051	Data/NewChapter/NewChapter1007051	1
1007061	CSV数值表/数据表-海外/剧情表/主线剧情/1007061	Data/NewChapter/NewChapter1007061	1
1007063	CSV数值表/数据表-海外/剧情表/主线剧情/1007063	Data/NewChapter/NewChapter1007063	1
1007071	CSV数值表/数据表-海外/剧情表/主线剧情/1007071	Data/NewChapter/NewChapter1007071	1
1007073	CSV数值表/数据表-海外/剧情表/主线剧情/1007073	Data/NewChapter/NewChapter1007073	1
1007081	CSV数值表/数据表-海外/剧情表/主线剧情/1007081	Data/NewChapter/NewChapter1007081	1
1007083	CSV数值表/数据表-海外/剧情表/主线剧情/1007083	Data/NewChapter/NewChapter1007083	1
1007090	CSV数值表/数据表-海外/剧情表/主线剧情/1007090	Data/NewChapter/NewChapter1007090	1
1007113	CSV数值表/数据表-海外/剧情表/主线剧情/1007113	Data/NewChapter/NewChapter1007113	1
1007121	CSV数值表/数据表-海外/剧情表/主线剧情/1007121	Data/NewChapter/NewChapter1007121	1
1007123	CSV数值表/数据表-海外/剧情表/主线剧情/1007123	Data/NewChapter/NewChapter1007123	1
1007141	CSV数值表/数据表-海外/剧情表/主线剧情/1007141	Data/NewChapter/NewChapter1007141	1
1007143	CSV数值表/数据表-海外/剧情表/主线剧情/1007143	Data/NewChapter/NewChapter1007143	1
1007150	CSV数值表/数据表-海外/剧情表/主线剧情/1007150	Data/NewChapter/NewChapter1007150	1
1007161	CSV数值表/数据表-海外/剧情表/主线剧情/1007161	Data/NewChapter/NewChapter1007161	1
1007162	CSV数值表/数据表-海外/剧情表/主线剧情/1007162	Data/NewChapter/NewChapter1007162	1
1007171	CSV数值表/数据表-海外/剧情表/主线剧情/1007171	Data/NewChapter/NewChapter1007171	1
1007172	CSV数值表/数据表-海外/剧情表/主线剧情/1007172	Data/NewChapter/NewChapter1007172	1
1007181	CSV数值表/数据表-海外/剧情表/主线剧情/1007181	Data/NewChapter/NewChapter1007181	1
1007182	CSV数值表/数据表-海外/剧情表/主线剧情/1007182	Data/NewChapter/NewChapter1007182	1
1007183	CSV数值表/数据表-海外/剧情表/主线剧情/1007183	Data/NewChapter/NewChapter1007183	1
1007184	CSV数值表/数据表-海外/剧情表/主线剧情/1007184	Data/NewChapter/NewChapter1007184	1
1007185	CSV数值表/数据表-海外/剧情表/主线剧情/1007185	Data/NewChapter/NewChapter1007185	1
1007241	CSV数值表/数据表-海外/剧情表/主线剧情/1007241	Data/NewChapter/NewChapter1007241	1
1007243	CSV数值表/数据表-海外/剧情表/主线剧情/1007243	Data/NewChapter/NewChapter1007243	1
1007251	CSV数值表/数据表-海外/剧情表/主线剧情/1007251	Data/NewChapter/NewChapter1007251	1
1007253	CSV数值表/数据表-海外/剧情表/主线剧情/1007253	Data/NewChapter/NewChapter1007253	1
1007283	CSV数值表/数据表-海外/剧情表/主线剧情/1007283	Data/NewChapter/NewChapter1007283	1
1007291	CSV数值表/数据表-海外/剧情表/主线剧情/1007291	Data/NewChapter/NewChapter1007291	1
1007293	CSV数值表/数据表-海外/剧情表/主线剧情/1007293	Data/NewChapter/NewChapter1007293	1
1008011	CSV数值表/数据表-海外/剧情表/主线剧情/1008011	Data/NewChapter/NewChapter1008011	1
1008013	CSV数值表/数据表-海外/剧情表/主线剧情/1008013	Data/NewChapter/NewChapter1008013	1
1008021	CSV数值表/数据表-海外/剧情表/主线剧情/1008021	Data/NewChapter/NewChapter1008021	1
1008023	CSV数值表/数据表-海外/剧情表/主线剧情/1008023	Data/NewChapter/NewChapter1008023	1
1008030	CSV数值表/数据表-海外/剧情表/主线剧情/1008030	Data/NewChapter/NewChapter1008030	1
1008061	CSV数值表/数据表-海外/剧情表/主线剧情/1008061	Data/NewChapter/NewChapter1008061	1
1008063	CSV数值表/数据表-海外/剧情表/主线剧情/1008063	Data/NewChapter/NewChapter1008063	1
1008071	CSV数值表/数据表-海外/剧情表/主线剧情/1008071	Data/NewChapter/NewChapter1008071	1
1008073	CSV数值表/数据表-海外/剧情表/主线剧情/1008073	Data/NewChapter/NewChapter1008073	1
1008111	CSV数值表/数据表-海外/剧情表/主线剧情/1008111	Data/NewChapter/NewChapter1008111	1
1008122	CSV数值表/数据表-海外/剧情表/主线剧情/1008122	Data/NewChapter/NewChapter1008122	1
1008123	CSV数值表/数据表-海外/剧情表/主线剧情/1008123	Data/NewChapter/NewChapter1008123	1
1008131	CSV数值表/数据表-海外/剧情表/主线剧情/1008131	Data/NewChapter/NewChapter1008131	1
1008171	CSV数值表/数据表-海外/剧情表/主线剧情/1008171	Data/NewChapter/NewChapter1008171	1
1008173	CSV数值表/数据表-海外/剧情表/主线剧情/1008173	Data/NewChapter/NewChapter1008173	1
1008181	CSV数值表/数据表-海外/剧情表/主线剧情/1008181	Data/NewChapter/NewChapter1008181	1
1008183	CSV数值表/数据表-海外/剧情表/主线剧情/1008183	Data/NewChapter/NewChapter1008183	1
1008191	CSV数值表/数据表-海外/剧情表/主线剧情/1008191	Data/NewChapter/NewChapter1008191	1
1008192	CSV数值表/数据表-海外/剧情表/主线剧情/1008192	Data/NewChapter/NewChapter1008192	1
1008251	CSV数值表/数据表-海外/剧情表/主线剧情/1008251	Data/NewChapter/NewChapter1008251	1
1008252	CSV数值表/数据表-海外/剧情表/主线剧情/1008252	Data/NewChapter/NewChapter1008252	1
1008254	CSV数值表/数据表-海外/剧情表/主线剧情/1008254	Data/NewChapter/NewChapter1008254	1
1008261	CSV数值表/数据表-海外/剧情表/主线剧情/1008261	Data/NewChapter/NewChapter1008261	1
1008270	CSV数值表/数据表-海外/剧情表/主线剧情/1008270	Data/NewChapter/NewChapter1008270	1
1009011	CSV数值表/数据表-海外/剧情表/主线剧情/1009011	Data/NewChapter/NewChapter1009011	1
1009012	CSV数值表/数据表-海外/剧情表/主线剧情/1009012	Data/NewChapter/NewChapter1009012	1
1009013	CSV数值表/数据表-海外/剧情表/主线剧情/1009013	Data/NewChapter/NewChapter1009013	1
1009021	CSV数值表/数据表-海外/剧情表/主线剧情/1009021	Data/NewChapter/NewChapter1009021	1
1009022	CSV数值表/数据表-海外/剧情表/主线剧情/1009022	Data/NewChapter/NewChapter1009022	1
1009051	CSV数值表/数据表-海外/剧情表/主线剧情/1009051	Data/NewChapter/NewChapter1009051	1
1009053	CSV数值表/数据表-海外/剧情表/主线剧情/1009053	Data/NewChapter/NewChapter1009053	1
1009061	CSV数值表/数据表-海外/剧情表/主线剧情/1009061	Data/NewChapter/NewChapter1009061	1
1009063	CSV数值表/数据表-海外/剧情表/主线剧情/1009063	Data/NewChapter/NewChapter1009063	1
1009071	CSV数值表/数据表-海外/剧情表/主线剧情/1009071	Data/NewChapter/NewChapter1009071	1
1009073	CSV数值表/数据表-海外/剧情表/主线剧情/1009073	Data/NewChapter/NewChapter1009073	1
1009111	CSV数值表/数据表-海外/剧情表/主线剧情/1009111	Data/NewChapter/NewChapter1009111	1
1009121	CSV数值表/数据表-海外/剧情表/主线剧情/1009121	Data/NewChapter/NewChapter1009121	1
1009123	CSV数值表/数据表-海外/剧情表/主线剧情/1009123	Data/NewChapter/NewChapter1009123	1
1009151	CSV数值表/数据表-海外/剧情表/主线剧情/1009151	Data/NewChapter/NewChapter1009151	1
1009161	CSV数值表/数据表-海外/剧情表/主线剧情/1009161	Data/NewChapter/NewChapter1009161	1
1009171	CSV数值表/数据表-海外/剧情表/主线剧情/1009171	Data/NewChapter/NewChapter1009171	1
1009181	CSV数值表/数据表-海外/剧情表/主线剧情/1009181	Data/NewChapter/NewChapter1009181	1
1009183	CSV数值表/数据表-海外/剧情表/主线剧情/1009183	Data/NewChapter/NewChapter1009183	1
1009251	CSV数值表/数据表-海外/剧情表/主线剧情/1009251	Data/NewChapter/NewChapter1009251	1
1009253	CSV数值表/数据表-海外/剧情表/主线剧情/1009253	Data/NewChapter/NewChapter1009253	1
1009261	CSV数值表/数据表-海外/剧情表/主线剧情/1009261	Data/NewChapter/NewChapter1009261	1
1009263	CSV数值表/数据表-海外/剧情表/主线剧情/1009263	Data/NewChapter/NewChapter1009263	1
1009271	CSV数值表/数据表-海外/剧情表/主线剧情/1009271	Data/NewChapter/NewChapter1009271	1
1009272	CSV数值表/数据表-海外/剧情表/主线剧情/1009272	Data/NewChapter/NewChapter1009272	1
1009273	CSV数值表/数据表-海外/剧情表/主线剧情/1009273	Data/NewChapter/NewChapter1009273	1
1010011	CSV数值表/数据表-海外/剧情表/主线剧情/1010011	Data/NewChapter/NewChapter1010011	1
1010013	CSV数值表/数据表-海外/剧情表/主线剧情/1010013	Data/NewChapter/NewChapter1010013	1
1010020	CSV数值表/数据表-海外/剧情表/主线剧情/1010020	Data/NewChapter/NewChapter1010020	1
1010041	CSV数值表/数据表-海外/剧情表/主线剧情/1010041	Data/NewChapter/NewChapter1010041	1
1010043	CSV数值表/数据表-海外/剧情表/主线剧情/1010043	Data/NewChapter/NewChapter1010043	1
1010051	CSV数值表/数据表-海外/剧情表/主线剧情/1010051	Data/NewChapter/NewChapter1010051	1
1010052	CSV数值表/数据表-海外/剧情表/主线剧情/1010052	Data/NewChapter/NewChapter1010052	1
1010053	CSV数值表/数据表-海外/剧情表/主线剧情/1010053	Data/NewChapter/NewChapter1010053	1
1010061	CSV数值表/数据表-海外/剧情表/主线剧情/1010061	Data/NewChapter/NewChapter1010061	1
1010063	CSV数值表/数据表-海外/剧情表/主线剧情/1010063	Data/NewChapter/NewChapter1010063	1
1010091	CSV数值表/数据表-海外/剧情表/主线剧情/1010091	Data/NewChapter/NewChapter1010091	1
1010093	CSV数值表/数据表-海外/剧情表/主线剧情/1010093	Data/NewChapter/NewChapter1010093	1
1010101	CSV数值表/数据表-海外/剧情表/主线剧情/1010101	Data/NewChapter/NewChapter1010101	1
1010151	CSV数值表/数据表-海外/剧情表/主线剧情/1010151	Data/NewChapter/NewChapter1010151	1
1010161	CSV数值表/数据表-海外/剧情表/主线剧情/1010161	Data/NewChapter/NewChapter1010161	1
1010201	CSV数值表/数据表-海外/剧情表/主线剧情/1010201	Data/NewChapter/NewChapter1010201	1
1010203	CSV数值表/数据表-海外/剧情表/主线剧情/1010203	Data/NewChapter/NewChapter1010203	1
1010211	CSV数值表/数据表-海外/剧情表/主线剧情/1010211	Data/NewChapter/NewChapter1010211	1
1010241	CSV数值表/数据表-海外/剧情表/主线剧情/1010241	Data/NewChapter/NewChapter1010241	1
1010242	CSV数值表/数据表-海外/剧情表/主线剧情/1010242	Data/NewChapter/NewChapter1010242	1
1010243	CSV数值表/数据表-海外/剧情表/主线剧情/1010243	Data/NewChapter/NewChapter1010243	1
1010251	CSV数值表/数据表-海外/剧情表/主线剧情/1010251	Data/NewChapter/NewChapter1010251	1
1010261	CSV数值表/数据表-海外/剧情表/主线剧情/1010261	Data/NewChapter/NewChapter1010261	1
1010271	CSV数值表/数据表-海外/剧情表/主线剧情/1010271	Data/NewChapter/NewChapter1010271	1
1010273	CSV数值表/数据表-海外/剧情表/主线剧情/1010273	Data/NewChapter/NewChapter1010273	1
1010280	CSV数值表/数据表-海外/剧情表/主线剧情/1010280	Data/NewChapter/NewChapter1010280	1
1011011	CSV数值表/数据表-海外/剧情表/主线剧情/1011011	Data/NewChapter/NewChapter1011011	1
1011013	CSV数值表/数据表-海外/剧情表/主线剧情/1011013	Data/NewChapter/NewChapter1011013	1
1011023	CSV数值表/数据表-海外/剧情表/主线剧情/1011023	Data/NewChapter/NewChapter1011023	1
1011061	CSV数值表/数据表-海外/剧情表/主线剧情/1011061	Data/NewChapter/NewChapter1011061	1
1011063	CSV数值表/数据表-海外/剧情表/主线剧情/1011063	Data/NewChapter/NewChapter1011063	1
1011071	CSV数值表/数据表-海外/剧情表/主线剧情/1011071	Data/NewChapter/NewChapter1011071	1
1011073	CSV数值表/数据表-海外/剧情表/主线剧情/1011073	Data/NewChapter/NewChapter1011073	1
1011081	CSV数值表/数据表-海外/剧情表/主线剧情/1011081	Data/NewChapter/NewChapter1011081	1
1011083	CSV数值表/数据表-海外/剧情表/主线剧情/1011083	Data/NewChapter/NewChapter1011083	1
1011100	CSV数值表/数据表-海外/剧情表/主线剧情/1011100	Data/NewChapter/NewChapter1011100	1
1011111	CSV数值表/数据表-海外/剧情表/主线剧情/1011111	Data/NewChapter/NewChapter1011111	1
1011171	CSV数值表/数据表-海外/剧情表/主线剧情/1011171	Data/NewChapter/NewChapter1011171	1
1011173	CSV数值表/数据表-海外/剧情表/主线剧情/1011173	Data/NewChapter/NewChapter1011173	1
1011180	CSV数值表/数据表-海外/剧情表/主线剧情/1011180	Data/NewChapter/NewChapter1011180	1
1011191	CSV数值表/数据表-海外/剧情表/主线剧情/1011191	Data/NewChapter/NewChapter1011191	1
1011193	CSV数值表/数据表-海外/剧情表/主线剧情/1011193	Data/NewChapter/NewChapter1011193	1
1011203	CSV数值表/数据表-海外/剧情表/主线剧情/1011203	Data/NewChapter/NewChapter1011203	1
1011210	CSV数值表/数据表-海外/剧情表/主线剧情/1011210	Data/NewChapter/NewChapter1011210	1
1011221	CSV数值表/数据表-海外/剧情表/主线剧情/1011221	Data/NewChapter/NewChapter1011221	1
1011223	CSV数值表/数据表-海外/剧情表/主线剧情/1011223	Data/NewChapter/NewChapter1011223	1
1011233	CSV数值表/数据表-海外/剧情表/主线剧情/1011233	Data/NewChapter/NewChapter1011233	1
1012011	CSV数值表/数据表-海外/剧情表/主线剧情/1012011	Data/NewChapter/NewChapter1012011	1
1012013	CSV数值表/数据表-海外/剧情表/主线剧情/1012013	Data/NewChapter/NewChapter1012013	1
1012021	CSV数值表/数据表-海外/剧情表/主线剧情/1012021	Data/NewChapter/NewChapter1012021	1
1012023	CSV数值表/数据表-海外/剧情表/主线剧情/1012023	Data/NewChapter/NewChapter1012023	1
1012031	CSV数值表/数据表-海外/剧情表/主线剧情/1012031	Data/NewChapter/NewChapter1012031	1
1012033	CSV数值表/数据表-海外/剧情表/主线剧情/1012033	Data/NewChapter/NewChapter1012033	1
1012081	CSV数值表/数据表-海外/剧情表/主线剧情/1012081	Data/NewChapter/NewChapter1012081	1
1012083	CSV数值表/数据表-海外/剧情表/主线剧情/1012083	Data/NewChapter/NewChapter1012083	1
1012090	CSV数值表/数据表-海外/剧情表/主线剧情/1012090	Data/NewChapter/NewChapter1012090	1
1012101	CSV数值表/数据表-海外/剧情表/主线剧情/1012101	Data/NewChapter/NewChapter1012101	1
1012103	CSV数值表/数据表-海外/剧情表/主线剧情/1012103	Data/NewChapter/NewChapter1012103	1
1012111	CSV数值表/数据表-海外/剧情表/主线剧情/1012111	Data/NewChapter/NewChapter1012111	1
1012113	CSV数值表/数据表-海外/剧情表/主线剧情/1012113	Data/NewChapter/NewChapter1012113	1
1012130	CSV数值表/数据表-海外/剧情表/主线剧情/1012130	Data/NewChapter/NewChapter1012130	1
1012140	CSV数值表/数据表-海外/剧情表/主线剧情/1012140	Data/NewChapter/NewChapter1012140	1
1012151	CSV数值表/数据表-海外/剧情表/主线剧情/1012151	Data/NewChapter/NewChapter1012151	1
1012153	CSV数值表/数据表-海外/剧情表/主线剧情/1012153	Data/NewChapter/NewChapter1012153	1
1012160	CSV数值表/数据表-海外/剧情表/主线剧情/1012160	Data/NewChapter/NewChapter1012160	1
1012171	CSV数值表/数据表-海外/剧情表/主线剧情/1012171	Data/NewChapter/NewChapter1012171	1
1012173	CSV数值表/数据表-海外/剧情表/主线剧情/1012173	Data/NewChapter/NewChapter1012173	1
1012211	CSV数值表/数据表-海外/剧情表/主线剧情/1012211	Data/NewChapter/NewChapter1012211	1
1012213	CSV数值表/数据表-海外/剧情表/主线剧情/1012213	Data/NewChapter/NewChapter1012213	1
1012221	CSV数值表/数据表-海外/剧情表/主线剧情/1012221	Data/NewChapter/NewChapter1012221	1
1012280	CSV数值表/数据表-海外/剧情表/主线剧情/1012280	Data/NewChapter/NewChapter1012280	1
1014011	CSV数值表/数据表-海外/剧情表/主线剧情/1014011	Data/NewChapter/NewChapter1014011	1
1014013	CSV数值表/数据表-海外/剧情表/主线剧情/1014013	Data/NewChapter/NewChapter1014013	1
1014021	CSV数值表/数据表-海外/剧情表/主线剧情/1014021	Data/NewChapter/NewChapter1014021	1
1014023	CSV数值表/数据表-海外/剧情表/主线剧情/1014023	Data/NewChapter/NewChapter1014023	1
1014031	CSV数值表/数据表-海外/剧情表/主线剧情/1014031	Data/NewChapter/NewChapter1014031	1
1014063	CSV数值表/数据表-海外/剧情表/主线剧情/1014063	Data/NewChapter/NewChapter1014063	1
1014071	CSV数值表/数据表-海外/剧情表/主线剧情/1014071	Data/NewChapter/NewChapter1014071	1
1014073	CSV数值表/数据表-海外/剧情表/主线剧情/1014073	Data/NewChapter/NewChapter1014073	1
1014081	CSV数值表/数据表-海外/剧情表/主线剧情/1014081	Data/NewChapter/NewChapter1014081	1
1014101	CSV数值表/数据表-海外/剧情表/主线剧情/1014101	Data/NewChapter/NewChapter1014101	1
1014111	CSV数值表/数据表-海外/剧情表/主线剧情/1014111	Data/NewChapter/NewChapter1014111	1
1014113	CSV数值表/数据表-海外/剧情表/主线剧情/1014113	Data/NewChapter/NewChapter1014113	1
1014131	CSV数值表/数据表-海外/剧情表/主线剧情/1014131	Data/NewChapter/NewChapter1014131	1
1014133	CSV数值表/数据表-海外/剧情表/主线剧情/1014133	Data/NewChapter/NewChapter1014133	1
1014141	CSV数值表/数据表-海外/剧情表/主线剧情/1014141	Data/NewChapter/NewChapter1014141	1
1014143	CSV数值表/数据表-海外/剧情表/主线剧情/1014143	Data/NewChapter/NewChapter1014143	1
1014150	CSV数值表/数据表-海外/剧情表/主线剧情/1014150	Data/NewChapter/NewChapter1014150	1
1015013	CSV数值表/数据表-海外/剧情表/主线剧情/1015013	Data/NewChapter/NewChapter1015013	1
1015031	CSV数值表/数据表-海外/剧情表/主线剧情/1015031	Data/NewChapter/NewChapter1015031	1
1015033	CSV数值表/数据表-海外/剧情表/主线剧情/1015033	Data/NewChapter/NewChapter1015033	1
1015041	CSV数值表/数据表-海外/剧情表/主线剧情/1015041	Data/NewChapter/NewChapter1015041	1
1015053	CSV数值表/数据表-海外/剧情表/主线剧情/1015053	Data/NewChapter/NewChapter1015053	1
1015061	CSV数值表/数据表-海外/剧情表/主线剧情/1015061	Data/NewChapter/NewChapter1015061	1
1015071	CSV数值表/数据表-海外/剧情表/主线剧情/1015071	Data/NewChapter/NewChapter1015071	1
1015073	CSV数值表/数据表-海外/剧情表/主线剧情/1015073	Data/NewChapter/NewChapter1015073	1
1015081	CSV数值表/数据表-海外/剧情表/主线剧情/1015081	Data/NewChapter/NewChapter1015081	1
1015083	CSV数值表/数据表-海外/剧情表/主线剧情/1015083	Data/NewChapter/NewChapter1015083	1
1015091	CSV数值表/数据表-海外/剧情表/主线剧情/1015091	Data/NewChapter/NewChapter1015091	1
1015093	CSV数值表/数据表-海外/剧情表/主线剧情/1015093	Data/NewChapter/NewChapter1015093	1
1015101	CSV数值表/数据表-海外/剧情表/主线剧情/1015101	Data/NewChapter/NewChapter1015101	1
1016011	CSV数值表/数据表-海外/剧情表/主线剧情/1016011	Data/NewChapter/NewChapter1016011	1
1016013	CSV数值表/数据表-海外/剧情表/主线剧情/1016013	Data/NewChapter/NewChapter1016013	1
1016041	CSV数值表/数据表-海外/剧情表/主线剧情/1016041	Data/NewChapter/NewChapter1016041	1
1016051	CSV数值表/数据表-海外/剧情表/主线剧情/1016051	Data/NewChapter/NewChapter1016051	1
1016053	CSV数值表/数据表-海外/剧情表/主线剧情/1016053	Data/NewChapter/NewChapter1016053	1
1016061	CSV数值表/数据表-海外/剧情表/主线剧情/1016061	Data/NewChapter/NewChapter1016061	1
1016071	CSV数值表/数据表-海外/剧情表/主线剧情/1016071	Data/NewChapter/NewChapter1016071	1
1016073	CSV数值表/数据表-海外/剧情表/主线剧情/1016073	Data/NewChapter/NewChapter1016073	1
1016111	CSV数值表/数据表-海外/剧情表/主线剧情/1016111	Data/NewChapter/NewChapter1016111	1
1016113	CSV数值表/数据表-海外/剧情表/主线剧情/1016113	Data/NewChapter/NewChapter1016113	1
1016121	CSV数值表/数据表-海外/剧情表/主线剧情/1016121	Data/NewChapter/NewChapter1016121	1
1016131	CSV数值表/数据表-海外/剧情表/主线剧情/1016131	Data/NewChapter/NewChapter1016131	1
1016171	CSV数值表/数据表-海外/剧情表/主线剧情/1016171	Data/NewChapter/NewChapter1016171	1
1016181	CSV数值表/数据表-海外/剧情表/主线剧情/1016181	Data/NewChapter/NewChapter1016181	1
1016183	CSV数值表/数据表-海外/剧情表/主线剧情/1016183	Data/NewChapter/NewChapter1016183	1
1016191	CSV数值表/数据表-海外/剧情表/主线剧情/1016191	Data/NewChapter/NewChapter1016191	1
1016201	CSV数值表/数据表-海外/剧情表/主线剧情/1016201	Data/NewChapter/NewChapter1016201	1
1017010	CSV数值表/数据表-海外/剧情表/主线剧情/1017010	Data/NewChapter/NewChapter1017010	1
1017021	CSV数值表/数据表-海外/剧情表/主线剧情/1017021	Data/NewChapter/NewChapter1017021	1
1017023	CSV数值表/数据表-海外/剧情表/主线剧情/1017023	Data/NewChapter/NewChapter1017023	1
1017031	CSV数值表/数据表-海外/剧情表/主线剧情/1017031	Data/NewChapter/NewChapter1017031	1
1017033	CSV数值表/数据表-海外/剧情表/主线剧情/1017033	Data/NewChapter/NewChapter1017033	1
1017041	CSV数值表/数据表-海外/剧情表/主线剧情/1017041	Data/NewChapter/NewChapter1017041	1
1017043	CSV数值表/数据表-海外/剧情表/主线剧情/1017043	Data/NewChapter/NewChapter1017043	1
1017051	CSV数值表/数据表-海外/剧情表/主线剧情/1017051	Data/NewChapter/NewChapter1017051	1
1017053	CSV数值表/数据表-海外/剧情表/主线剧情/1017053	Data/NewChapter/NewChapter1017053	1
1017061	CSV数值表/数据表-海外/剧情表/主线剧情/1017061	Data/NewChapter/NewChapter1017061	1
1017063	CSV数值表/数据表-海外/剧情表/主线剧情/1017063	Data/NewChapter/NewChapter1017063	1
1017070	CSV数值表/数据表-海外/剧情表/主线剧情/1017070	Data/NewChapter/NewChapter1017070	1
1017081	CSV数值表/数据表-海外/剧情表/主线剧情/1017081	Data/NewChapter/NewChapter1017081	1
1017083	CSV数值表/数据表-海外/剧情表/主线剧情/1017083	Data/NewChapter/NewChapter1017083	1
1017091	CSV数值表/数据表-海外/剧情表/主线剧情/1017091	Data/NewChapter/NewChapter1017091	1
1017093	CSV数值表/数据表-海外/剧情表/主线剧情/1017093	Data/NewChapter/NewChapter1017093	1
1018011	CSV数值表/数据表-海外/剧情表/主线剧情/1018011	Data/NewChapter/NewChapter1018011	1
1018013	CSV数值表/数据表-海外/剧情表/主线剧情/1018013	Data/NewChapter/NewChapter1018013	1
1018021	CSV数值表/数据表-海外/剧情表/主线剧情/1018021	Data/NewChapter/NewChapter1018021	1
1018023	CSV数值表/数据表-海外/剧情表/主线剧情/1018023	Data/NewChapter/NewChapter1018023	1
1018030	CSV数值表/数据表-海外/剧情表/主线剧情/1018030	Data/NewChapter/NewChapter1018030	1
