Id,RoleResId,Name,,Type,ItemId,SkinTag,SkinUpgrade,SkinUpgradeTag,ResourcesType,Resources,Resources_Hx,EffectPathFile,SkillShowMini,SkillShow,FilesTitle,FilesStory,CanvasSize,Offset,UnlockDesc,skin_desc,StoryPackage,Open
4020028,,skin_name_4020028,穹空逸想,3,4020028,,,,2,Icon/headicon/head_4020028_2,0,0,,,0,0,,0,skin_unlock_desc_4020028,skin_desc_4020028,,-1
4020029,,skin_name_4020029,迷失心途,3,4020029,,,,2,Icon/headicon/head_4020029_2,0,0,,,0,0,,0,skin_unlock_desc_4020029,skin_desc_4020029,,-1
4020030,,skin_name_4020030,迷途梦语,3,4020030,,,,2,Icon/headicon/head_4020030_2,0,0,,,0,0,,0,skin_unlock_desc_4020030,skin_desc_4020030,,-1
4020031,,skin_name_4020031,出炉贝果,3,4020031,,,,2,Icon/headicon/head_4020031_2,0,0,,,0,0,,0,skin_unlock_desc_4020031,skin_desc_4020031,,-1
4020032,,skin_name_4020032,意志如冰,3,4020032,,,,2,Icon/headicon/head_4020032_2,0,0,,,0,0,,0,skin_unlock_desc_4020032,skin_desc_4020032,,-1
4020033,,skin_name_4020033,神乐之下,3,4020033,,,,2,Icon/headicon/head_4020033_2,0,0,,,0,0,,0,skin_unlock_desc_4020033,skin_desc_4020033,,-1
4020034,,skin_name_4020034,少女嫣语,3,4020034,,,,2,Icon/headicon/head_4020034_2,0,0,,,0,0,,0,skin_unlock_desc_4020034,skin_desc_4020034,,"0,2,3,4,5,6,7,8,9,10"
4020035,,skin_name_4020035,可怜人,3,4020035,,,,2,Icon/headicon/head_4020035_2,0,0,,,0,0,,0,skin_unlock_desc_4020035,skin_desc_4020035,,-1
4020036,,skin_name_4020036,感觉身体被掏空,3,4020036,,,,2,Icon/headicon/head_4020036_2,0,0,,,0,0,,0,skin_unlock_desc_4020036,skin_desc_4020036,,-1
4020037,,skin_name_4020037,心翼似火,3,4020037,,,,2,Icon/headicon/head_4020037_2,0,0,,,0,0,,0,skin_unlock_desc_4020037,skin_desc_4020037,,"0,5,8,9,10"
4020038,,skin_name_4020038,幸运旅人,3,4020038,,,,2,Icon/headicon/head_4020038_2,0,0,,,0,0,,0,skin_unlock_desc_4020038,skin_desc_4020038,,-1
4020039,,skin_name_4020039,微笑练习,3,4020039,,,,2,Icon/headicon/head_4020039_2,0,0,,,0,0,,0,skin_unlock_desc_4020039,skin_desc_4020039,,-1
4020040,,skin_name_4020040,神的左右手,3,4020040,,,,2,Icon/headicon/head_4020040_2,0,0,,,0,0,,0,skin_unlock_desc_4020040,skin_desc_4020040,,-1
4020041,,skin_name_4020041,锦绣丽韵,3,4020041,,,,2,Icon/headicon/head_4020041_2,0,0,,,0,0,,0,skin_unlock_desc_4020041,skin_desc_4020041,,"0,8,9,10"
4020042,,skin_name_4020042,初升日冕,3,4020042,,,,2,Icon/headicon/head_4020042_2,0,0,,,0,0,,0,skin_unlock_desc_4020042,skin_desc_4020042,,-1
4020043,,skin_name_4020043,微笑练习,3,4020043,,,,2,Icon/headicon/head_4020043_2,0,0,,,0,0,,0,skin_unlock_desc_4020043,skin_desc_4020043,,-1
4020044,,skin_name_4020044,茸茸派对,3,4020044,,,,2,Icon/headicon/head_4020044_2,0,0,,,0,0,,0,skin_unlock_desc_4020044,skin_desc_4020044,,-1
4020045,,skin_name_4020045,诺亚待机中（诺亚活动头像）,3,4020045,,,,2,Icon/headicon/head_4020045_2,0,0,,,0,0,,0,skin_unlock_desc_4020045,skin_desc_4020045,,-1
4020046,,skin_name_4020046,恶龙降临（爱尔维拉活动头像）,3,4020046,,,,2,Icon/headicon/head_4020046_2,0,0,,,0,0,,0,skin_unlock_desc_4020046,skin_desc_4020046,,"0,8,9,10"
5000001,,skin_name_5000001,律（头像）,3,3000001,,,,2,Icon/headicon/head_3000001_1,0,0,,,0,0,,0,,,,
5000002,,skin_name_5000002,克萝萝（头像）,3,3000002,,,,2,Icon/headicon/head_3000002_1,0,0,,,0,0,,0,,,,
5000003,,skin_name_5000003,黑神月咏（头像）,3,3000003,,,,2,Icon/headicon/head_3000003_1,0,0,,,0,0,,0,,,,
5000004,,skin_name_5000004,安洁（头像）,3,3000004,,,,2,Icon/headicon/head_3000004_1,0,0,,,0,0,,0,,,,
5000005,,skin_name_5000005,米娅（头像）,3,3000005,,,,2,Icon/headicon/head_3000005_1,0,0,,,0,0,,0,,,,
5000006,,skin_name_5000006,玛莎（头像）,3,3000006,,,,2,Icon/headicon/head_3000006_1,0,0,,,0,0,,0,,,,-1
5013001,,skin_name_5013001,格蕾（原皮头像）,3,3013001,,,,2,Icon/headicon/head_3013001_1,0,0,,,0,0,,0,,,,
5013003,,skin_name_5013003,阿涅克丝（原皮头像）,3,3013003,,,,2,Icon/headicon/head_3013003_1,0,0,,,0,0,,0,,,,
5013004,,skin_name_5013004,炽爱（原皮头像）,3,3013004,,,,2,Icon/headicon/head_3013004_1,0,0,,,0,0,,0,,,,
5013006,,skin_name_5013006,水仙（原皮头像）,3,3013006,,,,2,Icon/headicon/head_3013006_1,0,0,,,0,0,,0,,,,
5013007,,skin_name_5013007,菲莉希亚（原皮头像）,3,3013007,,,,2,Icon/headicon/head_3013007_1,0,0,,,0,0,,0,,,,
5013008,,skin_name_5013008,梅露特（原皮头像）,3,3013008,,,,2,Icon/headicon/head_3013008_1,0,0,,,0,0,,0,,,,
5013009,,skin_name_5013009,奈奈芙（原皮头像）,3,3013009,,,,2,Icon/headicon/head_3013009_1,0,0,,,0,0,,0,,,,
5013013,,skin_name_5013013,菲尔盖娜（原皮头像）,3,3013013,,,,2,Icon/headicon/head_3013013_1,0,0,,,0,0,,0,,,,-1
5013014,,skin_name_5013014,玛瑙（原皮头像）,3,3013014,,,,2,Icon/headicon/head_3013014_1,0,0,,,0,0,,0,,,,
5013015,,skin_name_5013015,哀歌（原皮头像）,3,3013015,,,,2,Icon/headicon/head_3013015_1,0,0,,,0,0,,0,,,,
5013017,,skin_name_5013017,波斯菊（原皮头像）,3,3013017,,,,2,Icon/headicon/head_3013017_1,0,0,,,0,0,,0,,,,
5013018,,skin_name_5013018,爱琳（原皮头像）,3,3013018,,,,2,Icon/headicon/head_3013018_1,0,0,,,0,0,,0,,,,
5013019,,skin_name_5013019,库萝心（原皮头像）,3,3013019,,,,2,Icon/headicon/head_3013019_1,0,0,,,0,0,,0,,,,
5013020,,skin_name_5013020,维达（原皮头像）,3,3013020,,,,2,Icon/headicon/head_3013020_1,0,0,,,0,0,,0,,,,
5013022,,skin_name_5013022,莱拉（原皮头像）,3,3013022,,,,2,Icon/headicon/head_3013022_1,0,0,,,0,0,,0,,,,
5013023,,skin_name_5013023,芙洛拉（原皮头像）,3,3013023,,,,2,Icon/headicon/head_3013023_1,0,0,,,0,0,,0,,,,
5013025,,skin_name_5013025,多萝西（原皮头像）,3,3013025,,,,2,Icon/headicon/head_3013025_1,0,0,,,0,0,,0,,,,
5014001,,skin_name_5014001,普琳普顿（原皮头像）,3,3014001,,,,2,Icon/headicon/head_3014001_1,0,0,,,0,0,,0,,,,
5014002,,skin_name_5014002,黛比（原皮头像）,3,3014002,,,,2,Icon/headicon/head_3014002_1,0,0,,,0,0,,0,,,,"0,8,9,10"
5014003,,skin_name_5014003,焰心（原皮头像）,3,3014003,,,,2,Icon/headicon/head_3014003_1,0,0,,,0,0,,0,,,,
5014004,,skin_name_5014004,索菲（原皮头像）,3,3014004,,,,2,Icon/headicon/head_3014004_1,0,0,,,0,0,,0,,,,
5014005,,skin_name_5014005,弥生（原皮头像）,3,3014005,,,,2,Icon/headicon/head_3014005_1,0,0,,,0,0,,0,,,,"0,1,8,9,10"
5014006,,skin_name_5014006,恋花（原皮头像）,3,3014006,,,,2,Icon/headicon/head_3014006_1,0,0,,,0,0,,0,,,,-1
5014009,,skin_name_5014009,桃（原皮头像）,3,3014009,,,,2,Icon/headicon/head_3014009_1,0,0,,,0,0,,0,,,,"0,2,3,4,5,6,7,8,9,10"
5014011,,skin_name_5014011,艾斯塔利亚（原皮头像）,3,3014011,,,,2,Icon/headicon/head_3014011_1,0,0,,,0,0,,0,,,,-1
5014012,,skin_name_5014012,未来（原皮头像）,3,3014012,,,,2,Icon/headicon/head_3014012_1,0,0,,,0,0,,0,,,,
5014016,,skin_name_5014016,杏林（原皮头像）,3,3014016,,,,2,Icon/headicon/head_3014016_1,0,0,,,0,0,,0,,,,
5014017,,skin_name_5014017,花梨（原皮头像）,3,3014017,,,,2,Icon/headicon/head_3014017_1,0,0,,,0,0,,0,,,,-1
5014018,,skin_name_5014018,诗娅（原皮头像）,3,3014018,,,,2,Icon/headicon/head_3014018_1,0,0,,,0,0,,0,,,,
5014019,,skin_name_5014019,艾什尔（原皮头像）,3,3014019,,,,2,Icon/headicon/head_3014019_1,0,0,,,0,0,,0,,,,
5014020,,skin_name_5014020,阿波菲斯（原皮头像）,3,3014020,,,,2,Icon/headicon/head_3014020_1,0,0,,,0,0,,0,,,,
5014021,,skin_name_5014021,纳菲（原皮头像）,3,3014021,,,,2,Icon/headicon/head_3014021_1,0,0,,,0,0,,0,,,,
5014022,,skin_name_5014022,丘吉尔（原皮头像）,3,3014022,,,,2,Icon/headicon/head_3014022_1,0,0,,,0,0,,0,,,,
5014023,,skin_name_5014023,神光（原皮头像）,3,3014023,,,,2,Icon/headicon/head_3014023_1,0,0,,,0,0,,0,,,,
5014024,,skin_name_5014024,雷雷（原皮头像）,3,3014024,,,,2,Icon/headicon/head_3014024_1,0,0,,,0,0,,0,,,,
5014025,,skin_name_5014025,安普莎（原皮头像）,3,3014025,,,,2,Icon/headicon/head_3014025_1,0,0,,,0,0,,0,,,,
5014026,,skin_name_5014026,库萝爱（原皮头像）,3,3014026,,,,2,Icon/headicon/head_3014026_1,0,0,,,0,0,,0,,,,
5014027,,skin_name_5014027,贝拉（原皮头像）,3,3014027,,,,2,Icon/headicon/head_3014027_1,0,0,,,0,0,,0,,,,
5014028,,skin_name_5014028,卡洛蒂（原皮头像）,3,3014028,,,,2,Icon/headicon/head_3014028_1,0,0,,,0,0,,0,,,,-1
5014029,,skin_name_5014029,贝儿（原皮头像）,3,3014029,,,,2,Icon/headicon/head_3014029_1,0,0,,,0,0,,0,,,,
5014030,,skin_name_5014030,安娜（原皮头像）,3,3014030,,,,2,Icon/headicon/head_3014030_1,0,0,,,0,0,,0,,,,
5014031,,skin_name_5014031,伊拉（原皮头像）,3,3014031,,,,2,Icon/headicon/head_3014031_1,0,0,,,0,0,,0,,,,-1
5015001,,skin_name_5015001,诺维雅（原皮头像）,3,3015001,,,,2,Icon/headicon/head_3015001_1,0,0,,,0,0,,0,,,,-1
5015002,,skin_name_5015002,丹妮（原皮头像）,3,3015002,,,,2,Icon/headicon/head_3015002_1,0,0,,,0,0,,0,,,,
5015004,,skin_name_5015004,耶坦尼娅（原皮头像）,3,3015004,,,,2,Icon/headicon/head_3015004_1,0,0,,,0,0,,0,,,,
5015006,,skin_name_5015006,希夕莉（原皮头像）,3,3015006,,,,2,Icon/headicon/head_3015006_1,0,0,,,0,0,,0,,,,
5015007,,skin_name_5015007,萨拉（原皮头像）,3,3015007,,,,2,Icon/headicon/head_3015007_1,0,0,,,0,0,,0,,,,
5015008,,skin_name_5015008,牧（原皮头像）,3,3015008,,,,2,Icon/headicon/head_3015008_1,0,0,,,0,0,,0,,,,
5016009,,skin_name_5016009,吉拉蒂亚（原皮头像）,3,3016009,,,,2,Icon/headicon/head_3016009_1,0,0,,,0,0,,0,,,,
5016010,,skin_name_5016010,瑞比娅（原皮头像）,3,3016010,,,,2,Icon/headicon/head_3016010_1,0,0,,,0,0,,0,,,,-1
5016011,,skin_name_5016011,卡萝琳（原皮头像）,3,3016011,,,,2,Icon/headicon/head_3016011_1,0,0,,,0,0,,0,,,,
5016013,,skin_name_5016013,克尔苏娜（原皮头像）,3,3016013,,,,2,Icon/headicon/head_3016013_1,0,0,,,0,0,,0,,,,
5016016,,skin_name_5016016,露易丝（原皮头像）,3,3016016,,,,2,Icon/headicon/head_3016016_1,0,0,,,0,0,,0,,,,-1
5016017,,skin_name_5016017,罗莎莉（原皮头像）,3,3016017,,,,2,Icon/headicon/head_3016017_1,0,0,,,0,0,,0,,,,"0,8,9,10"
5016020,,skin_name_5016020,奈奥米（原皮头像）,3,3016020,,,,2,Icon/headicon/head_3016020_1,0,0,,,0,0,,0,,,,"0,2,3,4,5"
5016023,,skin_name_5016023,佩内洛普（原皮头像）,3,3016023,,,,2,Icon/headicon/head_3016023_1,0,0,,,0,0,,0,,,,
5016024,,skin_name_5016024,塞蕾丝蒂娜（原皮头像）,3,3016024,,,,2,Icon/headicon/head_3016024_1,0,0,,,0,0,,0,,,,-1
5016031,,skin_name_5016031,小闪（原皮头像）,3,3016031,,,,2,Icon/headicon/head_3016031_1,0,0,,,0,0,,0,,,,
5016038,,skin_name_5016038,仙蒂（原皮头像）,3,3016038,,,,2,Icon/headicon/head_3016038_1,0,0,,,0,0,,0,,,,
5016049,,skin_name_5016049,艾琳娜（原皮头像）,3,3016049,,,,2,Icon/headicon/head_3016049_1,0,0,,,0,0,,0,,,,-1
5016068,,skin_name_5016068,贝卡丝（原皮头像）,3,3016068,,,,2,Icon/headicon/head_3016068_1,0,0,,,0,0,,0,,,,
5016078,,skin_name_5016078,昔莱（原皮头像）,3,3016078,,,,2,Icon/headicon/head_3016078_1,0,0,,,0,0,,0,,,,"0,2,3,4,5"
5016119,,skin_name_5016119,杜达·戴维（原皮头像）,3,3016119,,,,2,Icon/headicon/head_3016119_1,0,0,,,0,0,,0,,,,-1
5016130,,skin_name_5016130,伊卡洛斯（原皮头像）,3,3016130,,,,2,Icon/headicon/head_3016130_1,0,0,,,0,0,,0,,,,
5016187,,skin_name_5016187,异邦波斯菊（原皮头像）,3,3016187,,,,2,Icon/headicon/head_3016187_1,0,0,,,0,0,,0,,,,"0,2,3,4,5"
5016188,,skin_name_5016188,极焰（原皮头像）,3,3016188,,,,2,Icon/headicon/head_3016188_1,0,0,,,0,0,,0,,,,-1
5016189,,skin_name_5016189,塔嘉娜（原皮头像）,3,3016189,,,,2,Icon/headicon/head_3016189_1,0,0,,,0,0,,0,,,,-1
5017001,,skin_name_5017001,雪泉（原皮头像）,3,3017001,,,,2,Icon/headicon/head_3017001_1,0,0,,,0,0,,0,,,,-1
5017002,,skin_name_5017002,雪不归（原皮头像）,3,3017002,,,,2,Icon/headicon/head_3017002_1,0,0,,,0,0,,0,,,,-1
5016191,,skin_name_5016191,爱尔维拉（原皮头像）,3,3016191,,,,2,Icon/headicon/head_3016191_1,0,0,,,0,0,,0,,,,"0,8,9,10"
501300401,3013004,skin_name_501300401,午后闲暇（头像）,3,501300401,,,,2,Icon/headicon/head_301300401_2,0,0,,,0,0,,0,skin_unlock_desc_501300401,skin_desc_501300401,,"0,2,3,4,5,6,7,8,9,10"
501403001,3014030,skin_name_501403001,永夜幽昙（头像）,3,501403001,,,,2,Icon/headicon/head_301403001_2,0,0,,,0,0,,0,skin_unlock_desc_501403001,skin_desc_501403001,,-1
501402101,3014021,skin_name_501402101,僵尸回魂夜（头像）,3,501402101,,,,2,Icon/headicon/head_301402101_2,Icon/headicon/head_301402101_2_hx,0,,,0,0,,0,skin_unlock_desc_501402101,skin_desc_501402101,,"0,8"
501500401,3015004,skin_name_501500401,维拉尔之梦（头像）,3,301500401,,,,2,Icon/headicon/head_301500401_2,0,0,,,0,0,,0,skin_unlock_desc_501500401,skin_desc_501500401,,"0,8,9,10"
501500801,3015008,skin_name_501500801,冬雪奇妙夜（头像）,3,501500801,,,,2,Icon/headicon/head_301500801_2,0,0,,,0,0,,0,skin_unlock_desc_501500801,skin_desc_501500801,,-1
501500802,3015008,skin_name_501500802,牧色朦胧（头像）,3,501500802,,,,2,Icon/headicon/head_301500802_2,0,0,,,0,0,,0,skin_unlock_desc_501500802,skin_desc_501500802,,"0,2,3,4,5"
501600903,3016009,skin_name_501600903,池中落英（头像）,3,501600903,,,,2,Icon/headicon/head_301600903_2,0,0,,,0,0,,0,skin_unlock_desc_501600903,skin_desc_501600903,,"0,8,9,10"
501403101,3014031,skin_name_501403101,爱的坦白日（头像）,3,501403101,,,,2,Icon/headicon/head_301403101_2,0,0,,,0,0,,0,skin_unlock_desc_501403101,skin_desc_501403101,,-1
501500402,3015004,skin_name_501500402,命运已至（头像）,3,501500402,,,,2,Icon/headicon/head_301500402_2,0,0,,,0,0,,0,skin_unlock_desc_501500402,skin_desc_501500402,,"0,2,3,4,5,6,7,8,9,10"
501602401,3016024,skin_name_501602401,水中龙影（头像）,3,501602401,,,,2,Icon/headicon/head_301602401_2,0,0,,,0,0,,0,skin_unlock_desc_501602401,skin_desc_501602401,,-1
501402201,3014022,skin_name_501402201,"爱,天使与假日（头像）",3,501402201,,,,2,Icon/headicon/head_301402201_2,0,0,,,0,0,,0,skin_unlock_desc_501402201,skin_desc_501402201,,"0,8,9,10"
501613001,3016130,skin_name_501613001,麦色流金（头像）,3,501613001,,,,2,Icon/headicon/head_301613001_2,0,0,,,0,0,,0,skin_unlock_desc_501613001,skin_desc_501613001,,"0,5"
501618801,3016188,skin_name_501618801,红簌绮梦（头像）,3,501618801,,,,2,Icon/headicon/head_301618801_2,0,0,,,0,0,,0,skin_unlock_desc_501618801,skin_desc_501618801,,-1
513014009,3014009,skin_name_513014009,含玉钩（头像）,3,0,,,,2,Icon/headicon/head_113014009_2,0,0,,,0,0,,0,skin_unlock_desc_513014009,skin_desc_513014009,,-1
523014021,3014021,skin_name_523014021,魔王的温泉请帖（头像）,3,0,,,,2,Icon/headicon/head_123014021_2,0,0,,,0,0,,0,skin_unlock_desc_523014021,skin_desc_523014021,,-1
513016024,3016024,skin_name_513016024,巡深谷（头像）,3,0,,,,2,Icon/headicon/head_213016024_2,0,0,,,0,0,,0,skin_unlock_desc_513016024,skin_desc_513016024,,-1
523016188,3016188,skin_name_523016188,掬满月（头像）,3,0,,,,2,Icon/headicon/head_223016188_2,0,0,,,0,0,,0,skin_unlock_desc_523016188,skin_desc_523016188,,-1
501606801,3016068,skin_name_501606801,酩酊娇客（头像）,3,501606801,,,,2,Icon/headicon/head_301606801_2,0,0,,,0,0,,0,skin_unlock_desc_501606801,skin_desc_501606801,,"0,5"
501402401,3014024,skin_name_501402401,暑夜一瞥（头像）,3,501402401,,,,2,Icon/headicon/head_301402401_2,0,0,,,0,0,,0,skin_unlock_desc_501402401,skin_desc_501402401,,"0,2,3,4,5"
501600901,3016009,skin_name_501600901,深红密约（头像）,3,501600901,,,,2,Icon/headicon/head_301600901_2,0,0,,,0,0,,0,skin_unlock_desc_501600901,skin_desc_501600901,,-1
501700101,3017001,skin_name_501700101,雪肤白砂（头像）,3,501700101,,,,2,Icon/headicon/head_301700101_2,0,0,,,0,0,,0,skin_unlock_desc_501700101,skin_desc_501700101,,-1
501700201,3017002,skin_name_501700201,碧水玄发（头像）,3,501700201,,,,2,Icon/headicon/head_301700201_2,0,0,,,0,0,,0,skin_unlock_desc_501700201,skin_desc_501700201,,-1
533016010,3016010,skin_name_533016010,双星降临之夜（头像）,3,0,,,,2,Icon/headicon/head_233016010_2,0,0,,,0,0,,0,skin_unlock_desc_533016010,skin_desc_533016010,,-1
543016011,3016011,skin_name_543016011,蓝雪落下时（头像）,3,0,,,,2,Icon/headicon/head_243016011_2,0,0,,,0,0,,0,skin_unlock_desc_543016011,skin_desc_543016011,,-1
501400901,3014009,skin_name_501400901,盛放的清晨（头像）,3,501400901,,,,2,Icon/headicon/head_301400901_2,0,0,,,0,0,,0,skin_unlock_desc_501400901,skin_desc_501400901,,"0,2,3,4,5,6,7,8"
501500601,3015006,skin_name_501500601,女仆静候中（头像）,3,501500601,,,,2,Icon/headicon/head_301500601_2,0,0,,,0,0,,0,skin_unlock_desc_501500601,skin_desc_501500601,,"0,2,3,4,5"
501601301,3016013,skin_name_501601301,谜兔奇遇记（头像）,3,501601301,,,,2,Icon/headicon/head_301601301_2,0,0,,,0,0,,0,skin_unlock_desc_501601301,skin_desc_501601301,,"0,5"
501402502,3014025,skin_name_501402502,蓝花（头像）,3,501402502,,,,2,Icon/headicon/head_301402502_2,0,0,,,0,0,,0,skin_unlock_desc_501402502,skin_desc_501402502,,"0,5"
501500201,3015002,skin_name_501500201,微醺的记述人（头像）,3,501500201,,,,2,Icon/headicon/head_301500201_2,0,0,,,0,0,,0,skin_unlock_desc_501500201,skin_desc_501500201,,"0,2,3,4,5"
553016013,3016013,skin_name_553016013,温流（头像）,3,0,,,,2,Icon/headicon/head_253016013_2,0,0,,,0,0,,0,skin_unlock_desc_553016013,skin_desc_553016013,,-1
501607801,3016078,skin_name_501607801,另类堕落（头像）,3,501607801,,,,2,Icon/headicon/head_301607801_2,0,0,,,0,0,,0,skin_unlock_desc_501607801,skin_desc_501607801,,"0,2,3,4,5"
501500101,3015001,skin_name_501500101,镜中倩影（头像）,3,501500101,,,,2,Icon/headicon/head_301500101_2,0,0,,,0,0,,0,skin_unlock_desc_501500101,skin_desc_501500101,,-1
501600904,3016009,skin_name_501600904,黑色情调（头像）,3,501600904,,,,2,Icon/headicon/head_301600904_2,0,0,,,0,0,,0,skin_unlock_desc_501600904,skin_desc_501600904,,"0,2,3,4,5,6,7,8"
501500701,3015007,skin_name_501500701,银河独奏之时（头像）,3,501500701,,,,2,Icon/headicon/head_301500701_2,0,0,,,0,0,,0,skin_unlock_desc_501500701,skin_desc_501500701,,"0,2,3,4,5,6,7,8,9,10"
501402501,3014025,skin_name_501402501,猩红之种（头像）,3,501402501,,,,2,Icon/headicon/head_301402501_2,0,0,,,0,0,,0,skin_unlock_desc_501402501,skin_desc_501402501,,"0,2,3,4,5,6,7,8,9,10"
501603101,301603101,skin_name_501603101,小闪（绻海绮想曲）（头像）,3,501603101,,,,2,Icon/headicon/head_301603101_2,0,0,,,0,0,,0,skin_unlock_desc_501603101,skin_desc_501603101,,"0,2,3,4,5,6,7,8,9,10"
501603102,301603102,skin_name_501603102,小闪（睡衣皮）（头像）,3,501603102,,,,2,Icon/headicon/head_301603102_2,0,0,,,0,0,,0,skin_unlock_desc_501603102,skin_desc_501603102,,"0,8,9,10"
501402301,301402301,skin_name_501402301,神光（卿卿月明中）（头像）,3,501402301,,,,2,Icon/headicon/head_301402301_2,0,0,,,0,0,,0,skin_unlock_desc_501402301,skin_desc_501402301,,"0,5,6,7,8"
501402302,301402302,skin_name_501402302,神光（婚纱）（头像）,3,501402302,,,,2,Icon/headicon/head_301402302_2,0,0,,,0,0,,0,skin_unlock_desc_501402302,skin_desc_501402302,,"0,8,9,10"
501618701,301618701,skin_name_501618701,异邦波斯菊（本色出演）（头像）,3,501618701,,,,2,Icon/headicon/head_301618701_2,0,0,,,0,0,,0,skin_unlock_desc_501618701,skin_desc_501618701,,"0,5"
501602001,301602001,skin_name_501602001,奈奥米〔月下银铃〕(头像),3,501602001,,,,2,Icon/headicon/head_301602001_2,0,0,,,0,0,,0,skin_unlock_desc_501602001,skin_desc_501602001,,"0,2,3,4,5"
501619101,301619101,skin_name_501619101,爱尔维拉（打工吧恶龙大人）（头像）,3,501619101,,,,2,Icon/headicon/head_301619101_2,0,0,,,0,0,,0,skin_unlock_desc_501619101,skin_desc_501619101,,"0,8,9,10"
7001,,skin_name_7001,"""萌新""",9,7001,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,"0,2,3,4,5,6,7,8,9,10"
7002,,skin_name_7002,始于无罪,9,7002,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7002,item_des_7001,,"0,2,3,4,5,6,7,8,9,10"
7003,,skin_name_7003,千恋万昧,9,7003,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7003,item_des_7001,,"0,2,3,4,5,6,7,8,9,10"
7004,,skin_name_7004,人子羁情,9,7004,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7004,item_des_7001,,"0,2,3,4,5,6,7,8,9,10"
7005,,skin_name_7005,仆从之主,9,7005,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7005,item_des_7001,,"0,2,3,4,5,6,7,8,9,10"
7006,,skin_name_7006,受难福祉,9,7006,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7006,item_des_7001,,"0,2,3,4,5,6,7,8,9,10"
7007,,skin_name_7007,君王之王,9,7007,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7008,,skin_name_7008,传道意属,9,7008,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7009,,skin_name_7009,神子眷者,9,7009,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7010,,skin_name_7010,诞生礼赞,9,7010,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7011,,skin_name_7011,圣殿领袖,9,7011,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7012,,skin_name_7012,约会管理大师,9,7012,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7013,,skin_name_7013,主神的天命,9,7013,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7014,,skin_name_7014,亮闪闪的,9,7014,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7015,,skin_name_7015,来自星海,9,7015,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7016,,skin_name_7016,八方漫游,9,7016,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7017,,skin_name_7017,深藏功名,9,7017,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7018,,skin_name_7018,执剑人,9,7018,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7019,,skin_name_7019,太劲了口牙,9,7019,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7020,,skin_name_7020,旧日的不死人,9,7020,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7021,,skin_name_7021,赛马机器,9,7021,,,,2,Designation/Designation_7001,0,0,,,0,0,,0,skin_unlock_desc_7001,item_des_7001,,-1
7501,,skin_name_7501,黯渊主宰,9,7501,,,,2,Designation/Designation_7501,0,0,,,0,0,,0,skin_unlock_desc_7501,item_des_7501,,"0,2,3,4,5,6,7,8,9,10"
7502,,skin_name_7502,影帷先锋,9,7502,,,,2,Designation/Designation_7502,0,0,,,0,0,,0,skin_unlock_desc_7502,item_des_7502,,"0,2,3,4,5,6,7,8,9,10"
7503,,skin_name_7503,幽域行者,9,7503,,,,2,Designation/Designation_7503,0,0,,,0,0,,0,skin_unlock_desc_7503,item_des_7503,,"0,2,3,4,5,6,7,8,9,10"
7504,,skin_name_7504,桃主题活动排行榜称号,9,7504,,,,2,Designation/Designation_7504,0,0,,,0,0,,0,skin_unlock_desc_7504,item_des_7504,,"0,2,3,4"
7505,,skin_name_7505,桃主题活动排行榜称号,9,7505,,,,2,Designation/Designation_7505,0,0,,,0,0,,0,skin_unlock_desc_7505,item_des_7505,,"0,2,3,4"
7506,,skin_name_7506,桃主题活动排行榜称号,9,7506,,,,2,Designation/Designation_7506,0,0,,,0,0,,0,skin_unlock_desc_7506,item_des_7506,,"0,2,3,4"
