EffectId,,EffectName,,EffectType,Opportunity,OpportunityDelay,OpportunityInterval,OpportunityParam,OpportunityTarget,OpportunityCondition,SpSender,SpTarget,BuffTarget,CheckHitRate,Rand,Category,Param,ParamLevelGrown,ParamEnergyGrown,ParamRefix,TurnType,TurnValue,TurnParam,TurnTarget,TurnCondition,TriggerTimes,Dispel,BuffDebuff,DamageType,DamageBoardType,BuffAddType,AddMax,BuffClean,Flag,BuffName,BuffDesc,Color,Icon,BuffId,ShowId,DisableAddShow,DisableEffectShow,Mutex
350011230,厨怪豆技能,EffectName_350011230,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350011231",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350011231,厨怪豆技能,EffectName_350011231,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350011232,厨怪豆技能,EffectName_350011232,目标拥有护盾时，本技能释放提升[att=112]、[att=109]提升<color=#c00041>[Param=3]%</color>,1,0,0,0,0,7,"110030,1",1,4,0,0,1000,2,"3,112,500,0,0",0,0,0,5,1,0,7,"607,1",0,0,0,0,0,0,1,0,0,,,,,,,,,0
350011233,厨怪豆技能,EffectName_350011233,,1,0,0,0,0,7,"110030,1",1,4,0,0,1000,2,"3,109,500,0,0",0,0,0,5,1,0,7,"607,1",0,0,0,0,0,0,0,0,0,,,,,,,,,0
350011310,厨怪普攻,EffectName_350011310,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350011311",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350011311,厨怪普攻,EffectName_350011311,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,0
350011320,厨怪技能,EffectName_350011320,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350011321",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350011321,厨怪技能,EffectName_350011321,常规伤害：<color=#c00041>[Param=4]%</color>攻击力，该伤害无视护盾,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,750,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,,,,,,,,,0
350011330,厨怪豆技能,EffectName_350011330,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350011331,350011332",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350011331,厨怪豆技能,EffectName_350011331,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350011332,厨怪豆技能,EffectName_350011332,驱散目标所有护盾，同时追加驱散护盾值<color=#c00041>[Param=4]%</color>的真实伤害,1,0,0,0,0,0,0,0,0,1,0,1000,1,"2,0,110030,500,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,,,,,,,,,0
350011333,厨怪豆技能,EffectName_350011333,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,3,-1,110030,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0
350007110,食人花普攻1,EffectName_350007110,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007111",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007111,食人花普攻1,EffectName_350007111,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,0
350007120,食人花技能1,EffectName_350007120,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007121",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007121,食人花技能1,EffectName_350007121,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,,,,,,,,,0
350007122,食人花技能1,EffectName_350007122,该技能造成伤害时[att=151]提升<color=#c00041>[Param=4]%</color>,1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,149,200,0,0",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007130,食人花buff,EffectName_350007130,驱散自身<color=#E7A23F>[param=1]</color>种减益状态,1,0,0,0,0,0,0,0,0,1,0,1000,9,"2,99,0,0,100014,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007131,食人花技能1,EffectName_350007131,"同时[att=109]提升<color=#ae73fa>[param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,109,200,0,0",0,0,0,3,3,0,0,0,0,0,1,1009,0,0,0,0,0,BuffName_1009,BuffDesc_1009,,,,4000043,,,0
350007140,食人花豆技能,EffectName_350007140,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007141",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007141,食人花豆技能,EffectName_350007141,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350007142,食人花豆技能,EffectName_350007142,本技能造成伤害时，提升[att=122]<color=#c00041>[Param=3]%</color>,1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,122,100,0,0",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007143,食人花豆技能,EffectName_350007143,同时造成的韧性伤害提升<color=#c00041>[Param=3]%</color>,1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,149,300,0,0",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007150,食人花被动,EffectName_350007150,每次行动后，[att=109]提升<color=#c00041>[Param=3]%</color>,1,3,0,0,0,0,0,0,0,1,0,1000,2,"2,109,100,0,0",0,0,0,3,999,0,0,0,0,0,1,1009,0,5,5,0,0,BuffName_1009,BuffDesc_1009,,,,4000043,,,0
350007151,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,,0,0,0,3,999,0,0,0,0,0,9,350007151,,,,,,BuffName_350007151,BuffDesc_350007151,,,,,,,
350007210,食人花普攻1,EffectName_350007210,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007211",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007211,食人花普攻1,EffectName_350007211,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,0
350007220,食人花技能1,EffectName_350007220,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007221,350007222",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007221,食人花技能1,EffectName_350007221,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,,,,,,,,,0
350007222,食人花技能1,EffectName_350007222,"造成伤害后[rand]%概率使目标[att=103]<color=#A10998>[Param=4]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,1,1000,2,"2,103,-200,0,0",0,0,0,3,2,0,0,0,0,0,2,2003,0,0,0,0,0,BuffName_20032,BuffDesc_20032,,,,4000047,,,0
350007230,食人花buff,EffectName_350007230,驱散自身<color=#E7A23F>[param=1]</color>种减益状态,1,0,0,0,0,0,0,0,0,1,0,1000,9,"2,99,0,0,100014,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007231,食人花技能1,EffectName_350007231,"同时[att=107]提升<color=#ae73fa>[param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,107,200,0,0",0,0,0,3,3,0,0,0,0,0,1,1007,0,0,0,0,0,BuffName_1007,BuffDesc_1007,,,,4000188,,,0
350007240,食人花豆技能,EffectName_350007240,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007241",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007241,食人花豆技能,EffectName_350007241,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350007242,食人花豆技能,EffectName_350007242,本技能造成伤害时，提升[att=122]<color=#c00041>[Param=3]%</color>,1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,122,100,0,0",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007243,食人花豆技能,EffectName_350007243,同时造成的最终伤害提升<color=#c00041>[Param=3]%</color>,1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,136,200,0,0",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007250,食人花被动,EffectName_350007250,每次行动后，[att=103]提升<color=#c00041>[Param=3]%</color>,3,3,0,0,0,0,0,0,0,1,0,1000,2,"2,103,100,0,0",0,0,0,3,999,0,0,0,0,0,1,1003,0,5,5,0,0,BuffName_10032,BuffDesc_10032,,,,4000002,,,0
350007251,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,,0,0,0,3,999,0,0,0,0,0,9,350007251,,,,,,BuffName_350007251,BuffDesc_350007251,,,,,,,
350007310,食人花普攻1,EffectName_350007310,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007311",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007311,食人花普攻1,EffectName_350007311,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,0
350007320,食人花技能1,EffectName_350007320,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007321",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007321,食人花技能1,EffectName_350007321,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,,,,,,,,,0
350007322,食人花技能1,EffectName_350007322,该技能额外提升[att=118]<color=#c00041>[Param=3]%</color>,1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,118,350,0,0",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007330,食人花buff,EffectName_350007330,驱散自身<color=#E7A23F>[param=1]</color>种减益状态,1,0,0,0,0,0,0,0,0,1,0,1000,9,"2,99,0,0,100013,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007331,食人花技能1,EffectName_350007331,"同时[att=102]提升<color=#ae73fa>[param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,102,200,0,0",0,0,0,3,3,0,0,0,0,0,1,1002,0,0,0,0,0,BuffName_10022,BuffDesc_10022,,,,4000001,,,0
350007340,食人花豆技能,EffectName_350007340,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350007341",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350007341,食人花豆技能,EffectName_350007341,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350007342,食人花豆技能,EffectName_350007342,本技能造成伤害时，提升[att=122]<color=#c00041>[Param=3]%</color>,1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,122,200,0,0",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350007350,食人花被动,EffectName_350007350,每次行动后，[att=102]提升<color=#c00041>[Param=3]%</color>,3,3,0,0,0,0,0,0,0,1,0,1000,2,"2,102,100,0,0",0,0,0,3,999,0,0,0,0,0,1,1002,0,5,5,0,0,BuffName_10022,BuffDesc_10022,,,,4000001,,,0
350007351,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,,0,0,0,3,999,0,0,0,0,0,9,350007351,,,,,,BuffName_350007351,BuffDesc_350007351,,,,,,,
350006110,潜伏怪普攻1,EffectName_350006110,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006111",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006111,潜伏怪普攻1,EffectName_350006111,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,0
350006120,潜伏怪技能1,EffectName_350006120,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006121,350006122,350006123",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006121,潜伏怪技能1,EffectName_350006121,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,750,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,,,,,,,,,0
350006122,潜伏怪技能1,EffectName_350006122,造成伤害后，[rand]%概率附加[param=2]层[buff=3012],1,0,0,0,0,0,0,0,0,1,1,1000,6,"3012,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006123,潜伏怪技能1,EffectName_350006123,[rand]%概率额外附加[param=2]层[buff=3012],1,0,0,0,0,0,0,0,0,1,1,500,6,"3012,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006130,潜伏怪buff,EffectName_350006130,"使敌方全体[att=4012]提升<color=#A10998>[Param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,4012,200,0,0",0,0,0,3,2,0,0,0,0,0,2,2412,0,0,0,0,0,BuffName_2412,BuffDesc_2412,,,,4000127,,,0
350006140,潜伏怪豆技能,EffectName_350006140,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006141",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006141,潜伏怪豆技能,EffectName_350006141,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,2100,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350006142,潜伏怪豆技能,EffectName_350006142,将目标身上的[buff=3012]层数随机传递给其她1名敌方目标,1,0,0,0,0,0,0,0,0,1,0,1000,18,"3012,1,1000,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006150,潜伏怪被动,EffectName_350006150,行动开始时，[rand]%概率复制敌方目标1种增益状态给自身,1,11,0,0,0,0,0,0,0,1,0,1000,5,"4,35000616",0,0,0,3,999,0,0,0,"1,1",0,9,350006150,0,4,1,0,0,,,,,,,,,0
350006151,潜伏怪被动,EffectName_350006151,,1,0,0,0,0,0,0,0,0,1,1,500,51,"3,2,100011,1,1,153,1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006152,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,,0,0,0,3,999,0,0,0,0,0,9,350006152,,,,,,BuffName_350006152,BuffDesc_350006152,,,,,,,
350006210,潜伏怪普攻1,EffectName_350006210,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006211",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006211,潜伏怪普攻1,EffectName_350006211,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,0
350006220,潜伏怪技能1,EffectName_350006220,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006221,350006222,350006223",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006221,潜伏怪技能1,EffectName_350006221,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,750,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,,,,,,,,,0
350006222,潜伏怪技能1,EffectName_350006222,造成伤害后，[rand]%概率附加[param=2]层[buff=3001],1,0,0,0,0,0,0,0,0,1,1,750,6,"3001,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006223,潜伏怪技能1,EffectName_350006223,[rand]%概率额外附加[param=2]层[buff=3001],1,0,0,0,0,0,0,0,0,1,1,500,6,"3001,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006230,潜伏怪buff,EffectName_350006230,"使敌方全体[att=4001]提升<color=#A10998>[Param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,4001,200,0,0",0,0,0,3,2,0,0,0,0,0,2,2401,0,0,0,0,0,BuffName_2401,BuffDesc_2401,,,,4010157,,,0
350006240,潜伏怪豆技能,EffectName_350006240,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006241",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006241,潜伏怪豆技能,EffectName_350006241,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,2100,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350006242,潜伏怪豆技能,EffectName_350006242,将目标身上的[buff=3001]层数随机传递给其她1名敌方目标,1,0,0,0,0,0,0,0,0,1,1,1000,18,"3001,1,1000,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006250,潜伏怪被动,EffectName_350006250,行动开始时，[rand]%概率转移敌方目标1种增益状态给自身,1,11,0,0,0,0,0,0,0,1,0,1000,5,"4,35000626",0,0,0,3,999,0,0,0,"1,1",0,9,350006250,0,4,1,0,0,,,,,,,,,0
350006251,潜伏怪被动,EffectName_350006251,,1,0,0,0,0,0,0,0,0,1,1,300,51,"1,2,100011,1,1,153,1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006252,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,,0,0,0,3,999,0,0,0,0,0,9,350006252,,,,,,BuffName_350006252,BuffDesc_350006252,,,,,,,
350006310,潜伏怪普攻1,EffectName_350006310,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006311",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006311,潜伏怪普攻1,EffectName_350006311,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,0
350006320,潜伏怪技能1,EffectName_350006320,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006321,350006322,350006323",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006321,潜伏怪技能1,EffectName_350006321,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,750,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,,,,,,,,,0
350006322,潜伏怪技能1,EffectName_350006322,造成伤害后，[rand]%概率附加[param=2]层[buff=3005],1,0,0,0,0,0,0,0,0,1,1,1000,6,"3005,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006323,潜伏怪技能1,EffectName_350006323,[rand]%概率额外附加[param=2]层[buff=3005],1,0,0,0,0,0,0,0,0,1,1,750,6,"3005,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006330,潜伏怪buff,EffectName_350006330,"使敌方全体[att=4005]提升<color=#A10998>[Param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,4005,200,0,0",0,0,0,3,2,0,0,0,0,0,2,2405,0,0,0,0,0,BuffName_2405,BuffDesc_2405,,,,4010158,,,0
350006340,潜伏怪豆技能,EffectName_350006340,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350006341",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350006341,潜伏怪豆技能,EffectName_350006341,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,2100,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350006342,潜伏怪豆技能,EffectName_350006342,将目标身上的[buff=3005]层数随机传递给其她1名敌方目标,1,0,0,0,0,0,0,0,0,1,0,1000,18,"3005,1,1000,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006350,潜伏怪被动,EffectName_350006350,行动开始时，[rand]%概率复制将自身1种负面状态转移给敌方全体,1,11,0,0,0,0,0,0,0,1,0,1000,5,"4,35000636",0,0,0,3,999,0,0,0,"1,1",0,9,350006350,0,4,1,0,0,,,,,,,,,0
350006351,潜伏怪被动,EffectName_350006351,,1,0,0,0,0,0,0,0,0,1,1,200,51,"1,1,100012,1,3,153,3,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350006352,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,,0,0,0,3,999,0,0,0,0,0,9,350006352,,,,,,BuffName_350006352,BuffDesc_350006352,,,,,,,
350005110,炎射手普攻1,EffectName_350005110,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350005111",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350005111,炎射手普攻1,EffectName_350005111,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,0
350005120,炎射手技能1,EffectName_350005120,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350005121,350005122",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
350005121,炎射手技能1,EffectName_350005121,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1500,0,0,0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,,,,,,,0
350005122,炎射手技能1,EffectName_350005122,造成伤害后，[rand]%概率附加[param=2]层[buff=3001],1,0,0,0,0,0,0,0,0,1,1,1000,6,"3001,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
350005130,炎射手豆技能,EffectName_350005130,目标：<color=#E7A23F>敌方随机单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,0,0,0,350005131,350005132,350005133",0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,,,,,0
