ID,,Group,MonsterId,MonsterLv,Position,AttrReFix,SkillFix,Desc
307051,诞生记忆5,307052,"30500142,3040005,30500022","90,90,90","0,1,2",0,0,诞生记忆5
30706,诞生记忆6,307061,"3050015,30500031,30500131","120,120,120","0,1,2",0,0,诞生记忆6
307061,诞生记忆6,307062,"30500032,3040005,30500162","120,120,120","0,1,2",0,0,诞生记忆6
30801,人子记忆1,308011,"30500061,3050017,3050016","5,5,5","0,1,2",0,0,人子记忆1
30802,人子记忆2,308021,"3050016,30500071,3050001","20,20,20","0,1,2",0,0,人子记忆2
30803,人子记忆3,308031,"30500021,30500131,30500061","50,50,50","0,1,2","30500161,102,-200",0,人子记忆3
30804,人子记忆4,308041,"30500131,3040006,30500021","70,70,70","0,1,2","30500131,102,-300;3040006,102,-300",0,人子记忆4
30805,人子记忆5,308051,"30500071,30500061,3050015","90,90,90","0,1,2",0,0,人子记忆5
308051,人子记忆5,308052,"30500032,3040006,30500132","90,90,90","0,1,2",0,0,人子记忆5
30806,人子记忆6,308061,"30500051,30500111,30500011","120,120,120","0,1,2",0,0,人子记忆6
308061,人子记忆6,308062,"30500022,3040006,30500021","120,120,120","0,1,2",0,0,人子记忆6
30901,受难记忆1,309011,"30500011,3050011,3050007","5,5,5","0,1,2",0,0,受难记忆1
30902,受难记忆2,309021,"3050015,30500121,3050001","20,20,20","0,1,2",0,0,受难记忆2
30903,受难记忆3,309031,"30500131,30500111,30500161","50,50,50","0,1,2","30500161,102,-200",0,受难记忆3
30904,受难记忆4,309041,"3050002,3040001,3050011","70,70,70","0,1,2","3040001,102,-300",0,受难记忆4
30905,受难记忆5,309051,"30500141,30500021,30500161","90,90,90","0,1,2",0,0,受难记忆5
309051,受难记忆5,309052,"30500142,3040001,30500162","90,90,90","0,1,2",0,0,受难记忆5
30906,受难记忆6,309061,"30500061,3050015,30500031","120,120,120","0,1,2",0,0,受难记忆6
309061,受难记忆6,309062,"30500062,3040001,30500032","120,120,120","0,1,2",0,0,受难记忆6
31001,神子记忆1,310011,"3050012,30500141,3050002","5,5,5","0,1,2",0,0,神子记忆1
31002,神子记忆2,310021,"3050012,3050006,30500131","20,20,20","0,1,2",0,0,神子记忆2
31003,神子记忆3,310031,"30500021,30500111,30500121","50,50,50","0,1,2","30500161,102,-200",0,神子记忆3
31004,神子记忆4,310041,"30500121,3040002,30500161","70,70,70","0,1,2","30500131,102,-300",0,神子记忆4
31005,神子记忆5,310051,"30500131,30500131,30500031","90,90,90","0,1,2",0,0,神子记忆5
310051,神子记忆5,310052,"30500132,3040002,30500032","90,90,90","0,1,2",0,0,神子记忆5
31006,神子记忆6,310061,"30500171,30500011,3050015","120,120,120","0,1,2",0,0,神子记忆6
310061,神子记忆6,310062,"30500162,3040002,30500052","120,120,120","0,1,2",0,0,神子记忆6
33001,符文之地1,330011,"3050001,3050005","50,50","1,2",0,0,符文之地1
33002,,330021,"3050007,30500021,3050007","50,50,50","0,1,2",0,0,符文之地2
33003,,330031,"3050012,3050015,30500111","60,60,60","0,1,2",0,0,符文之地3
33004,符文之地2,330041,"30500051,3040007,30500051","90,90,90","0,1,2","3040007,101,-400;3040007,102,200",0,符文之地4
33005,,330051,"30500161,3040003,30500061","95,95,95","0,1,2",0,0,符文之地5
330051,,330052,"30500162,3040003,30500062","95,95,95","0,1,2",0,0,符文之地5
33006,符文之地3,330061,"30500071,3050015,30500031","130,130,130","0,1,2","30500031,102,-200",0,符文之地6
330061,符文之地3,330062,"30500072,3040005,30500022","130,130,130","0,1,2","3040005,101,-200",0,符文之地6
33101,符文之地21,331011,"3050016,3050003","50,50","1,2",0,0,新符文之地1
33102,符文之地22,331021,"30500031,3040005,30500031","90,90,90","0,1,2","3040005,101,-400;3040005,102,200",0,新符文之地1
33103,符文之地23,331031,"3050006,3050014,3050013","130,130,130","0,1,2","3050013,102,-200",0,新符文之地1
331031,符文之地23,331032,"3050012,3040007,30500151","130,130,130","0,1,2","3040007,101,-200",0,新符文之地1
33201,符文之地31,332011,"3050002,3050004","50,50","1,2",0,0,新符文之地2
33202,符文之地32,332021,"3050011,3040003,3050017","90,90,90","0,1,2","3040003,101,-200",0,新符文之地2
33203,符文之地33,332031,"30500052,30500152,30500072","130,130,130","0,1,2","30500052,102,-200",0,新符文之地2
332031,符文之地33,332032,"30500062,3040001,30500012","130,130,130","0,1,2","3040001,101,-200;3040001,102,-300",0,新符文之地2
33301,符文之地41,333011,"30500022,30500121","50,50","1,2",0,0,新符文之地3
33302,符文之地42,333021,"30500141,3040001,30500042","90,90,90","0,1,2",0,0,新符文之地3
33303,符文之地43,333031,"30500032,3050006,30500171","130,130,130","0,1,2","30500032,102,-200;30500171,102,-200",0,新符文之地3
333031,符文之地43,333032,"30500112,3040003,30500052","130,130,130","0,1,2","3040003,101,-200;3040003,102,-300",0,新符文之地3
60101,每日BOSS暴食1,601011,30200013,10,1,0,0,每日BOSS暴食1
60102,每日BOSS暴食1,601021,30200013,30,1,0,0,每日BOSS暴食2
60103,每日BOSS暴食2,601031,30200013,70,1,0,0,每日BOSS暴食3
60104,每日BOSS暴食3,601041,30200013,120,1,0,0,每日BOSS暴食4
60105,每日BOSS暴食4,601051,30200013,180,1,0,0,每日BOSS暴食5
60106,每日BOSS暴食5,601061,30200013,240,1,0,0,每日BOSS暴食6
60201,每日BOSS色欲1,602011,30200023,10,1,0,0,每日BOSS色欲1
60202,每日BOSS色欲1,602021,30200023,30,1,0,0,每日BOSS色欲2
60203,每日BOSS色欲2,602031,30200023,70,1,0,0,每日BOSS色欲3
60204,每日BOSS色欲3,602041,30200023,120,1,0,0,每日BOSS色欲4
60205,每日BOSS色欲4,602051,30200023,180,1,0,0,每日BOSS色欲5
60206,每日BOSS色欲5,602061,30200023,240,1,0,0,每日BOSS色欲6
60301,每日BOSS西蒙1,603011,30300012,10,1,0,0,每日BOSS西蒙1
60302,每日BOSS西蒙1,603021,30300012,30,1,0,0,每日BOSS西蒙2
60303,每日BOSS西蒙2,603031,30300012,70,1,0,0,每日BOSS西蒙3
60304,每日BOSS西蒙3,603041,30300012,120,1,0,0,每日BOSS西蒙4
60305,每日BOSS西蒙4,603051,30300012,180,1,0,0,每日BOSS西蒙5
60306,每日BOSS西蒙5,603061,30300012,240,1,0,0,每日BOSS西蒙6
60401,每日BOSS莉莉布朗尼1,604011,"30300023,30500074,30500074","10,10,10","1,0,2",0,0,每日BOSS莉莉布朗尼1
60402,每日BOSS莉莉布朗尼1,604021,"30300023,30500074,30500074","30,30,30","1,0,2","30500074,101,3943;30500074,105,300;30500074,102,-300",0,每日BOSS莉莉布朗尼2
60403,每日BOSS莉莉布朗尼2,604031,"30300023,30500074,30500074","70,70,70","1,0,2","30500074,101,13669;30500074,105,306;0,108,100;30500074,102,-300",0,每日BOSS莉莉布朗尼3
60404,每日BOSS莉莉布朗尼3,604041,"30300023,30500074,30500074","120,120,120","1,0,2","30500074,101,19421;30500074,105,481;0,108,200;30500074,102,-300",0,每日BOSS莉莉布朗尼4
60405,每日BOSS莉莉布朗尼4,604051,"30300023,30500074,30500074","180,180,180","1,0,2","30500074,101,21751;30500074,105,481;0,108,300;30500074,102,-300",0,每日BOSS莉莉布朗尼5
60406,每日BOSS莉莉布朗尼5,604061,"30300023,30500074,30500074","240,240,240","1,0,2","30500074,101,21751;30500074,105,481;0,108,400;30500074,102,-300",0,每日BOSS莉莉布朗尼6
60501,每日BOSS咎瓦尤斯1,605011,30300038,10,1,0,0,每日BOSS咎瓦尤斯1
60502,每日BOSS咎瓦尤斯1,605021,30300038,30,1,"0,114,300;0,115,300;0,109,300;0,110,300",0,每日BOSS咎瓦尤斯2
60503,每日BOSS咎瓦尤斯2,605031,30300038,70,1,"0,108,100;0,114,300;0,115,300;0,109,300;0,110,300",0,每日BOSS咎瓦尤斯3
60504,每日BOSS咎瓦尤斯3,605041,30300038,120,1,"0,108,200;0,114,300;0,115,300;0,109,300;0,110,300",0,每日BOSS咎瓦尤斯4
60505,每日BOSS咎瓦尤斯4,605051,30300038,180,1,"0,108,300;0,114,300;0,115,300;0,109,300;0,110,300",0,每日BOSS咎瓦尤斯5
60506,每日BOSS咎瓦尤斯5,605061,30300038,240,1,"0,108,400;0,114,300;0,115,300;0,109,300;0,110,300",0,每日BOSS咎瓦尤斯6
60601,每日BOSS黑桃1,606011,30600012,10,1,0,0,每日BOSS黑桃1
60602,每日BOSS黑桃1,606021,30600012,30,1,"0,115,400",0,每日BOSS黑桃2
60603,每日BOSS黑桃2,606031,30600012,70,1,"0,108,100;0,115,400",0,每日BOSS黑桃3
60604,每日BOSS黑桃3,606041,30600012,120,1,"0,108,200;0,115,400",0,每日BOSS黑桃4
60605,每日BOSS黑桃4,606051,30600012,180,1,"0,108,300;0,115,400",0,每日BOSS黑桃5
60606,每日BOSS黑桃5,606061,30600012,240,1,"0,108,400;0,115,400",0,每日BOSS黑桃6
34001,专武副本1,340011,"30500061,3050001,30500072","70,70,70","0,1,2","3050001,102,-400",0,
34002,专武副本2,340021,"30500011,30500132,30500131","90,90,90","0,1,2",0,0,
34003,专武副本3,340031,"30500022,30500032,3050013","110,110,110","0,1,2",0,0,
34004,专武副本4,340041,"30500461,3040003,30500142","130,130,130","0,1,2",0,0,
34005,专武副本5,340051,"30500041,3050013,3050003","150,150,150","0,1,2",0,0,
340051,专武副本5,340052,"3050003,3040007,30500051","150,150,150","0,1,2",0,0,
34006,专武副本6,340061,"3050011,30500112,30500061","170,170,170","0,1,2",0,0,
340061,专武副本6,340062,"3050006,3040004,30500111","170,170,170","0,1,2","3040004,101,700;3040004,102,-800",0,
6010001,第一章回忆深潜01,601000101,"3050007,3050011,30500151","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010002,第一章回忆深潜02,601000201,"3050005,3050002,30500042","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010003,第一章回忆深潜03,601000301,"3050005,30500021,3050005","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010004,第一章回忆深潜04,601000401,"3050011,30500022,3050013","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010005,第一章回忆深潜05,601000501,"3050007,3050011,30500151","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010006,第一章回忆深潜06,601000601,"3050007,3050011,3050015","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010007,第一章回忆深潜07,601000701,"3050015,30500161,3050004","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010008,第一章回忆深潜08,601000801,"3050003,30500151,3050002","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010009,第一章回忆深潜09,601000901,"3050015,30500022,30500161","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6010010,第一章回忆深潜10,601001001,"3050007,3050011,3050015","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020001,第二章回忆深潜01,602000101,"3050007,30500071,30500072","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020002,第二章回忆深潜02,602000201,3050007,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020003,第二章回忆深潜03,602000301,"3050001,30500011,30500012","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020004,第二章回忆深潜04,602000401,30500013,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020005,第二章回忆深潜05,602000501,"3050003,30500031,30500032","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020006,第二章回忆深潜06,602000601,30500033,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020007,第二章回忆深潜07,602000701,"3050005,30500051,30500052","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020008,第二章回忆深潜08,602000801,30500053,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020009,第二章回忆深潜09,602000901,"30500161,3050011,30500162","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6020010,第二章回忆深潜10,602001001,3020002,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030001,第三章回忆深潜01,603000101,3050011,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030002,第三章回忆深潜02,603000201,30500062,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030003,第三章回忆深潜03,603000301,30500172,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030004,第三章回忆深潜04,603000401,3050005,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030005,第三章回忆深潜05,603000501,30500111,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030006,第三章回忆深潜06,603000601,3050003,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030007,第三章回忆深潜07,603000701,3050002,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030008,第三章回忆深潜08,603000801,3050007,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030009,第三章回忆深潜09,603000901,30500122,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6030010,第三章回忆深潜10,603001001,3020001,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040001,第四章回忆深潜01,604000101,"3050011,30500152,3050005","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040002,第四章回忆深潜02,604000201,"3050016,30500031,3050001","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040003,第四章回忆深潜03,604000301,"3050006,3050007,3050012","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040004,第四章回忆深潜04,604000401,"30500171,3050002,3050007","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040005,第四章回忆深潜05,604000501,3040004,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040006,第四章回忆深潜06,604000601,"30500011,3050006,30500172","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040007,第四章回忆深潜07,604000701,"30500052,30500161,3050011","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040008,第四章回忆深潜08,604000801,"30500162,30500132,3050012","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040009,第四章回忆深潜09,604000901,"30500172,30500162,3050015","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6040010,第四章回忆深潜10,604001001,3030001,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050001,第五章回忆深潜01,605000101,"30500051,30500012,30500061","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050002,第五章回忆深潜02,605000201,"30500032,30500111,3050014","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050003,第五章回忆深潜03,605000301,"3050012,30500052,30500141","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050004,第五章回忆深潜04,605000401,"30500132,30500152,30500042","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050005,第五章回忆深潜05,605000501,3040006,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050006,第五章回忆深潜06,605000601,"30500161,30500172,30500172","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050007,第五章回忆深潜07,605000701,"30500032,30500151,30500072","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050008,第五章回忆深潜08,605000801,"3050015,3050001,30500112","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050009,第五章回忆深潜09,605000901,"30500172,30500131,30500112","180,180,180","0,1,2","0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6050010,第五章回忆深潜10,605001001,3020002,180,1,"0,105,1000;0,102,1000;0,103,1000;0,104,1000;0,1011,1",,
6060001,第六章回忆深潜01,606000101,"3050001,30500072,30500032","70,70,70","0,1,2",0,,
6060002,第六章回忆深潜02,606000201,"3050014,30500132,30500162","71,71,71","0,1,2",0,,
6060003,第六章回忆深潜03,606000301,"30500111,30500051,30500152","72,72,72","0,1,2",0,,
6060004,第六章回忆深潜04,606000401,"30500161,30500172,30500062","73,73,73","0,1,2",0,,
6060005,第六章回忆深潜05,606000501,3040001,74,1,0,,
6060006,第六章回忆深潜06,606000601,"30500031,30500043","75,75","0,1",0,,
6060007,第六章回忆深潜07,606000701,"30500172,30500171,30500062","76,76,76","0,1,2",0,,
6060008,第六章回忆深潜08,606000801,"30500172,3050005,30500172","77,77,77","0,1,2",0,,
6060009,第六章回忆深潜09,606000901,"30500162,30500122,3050016","78,78,78","0,1,2",0,,
6060010,第六章回忆深潜10,606001001,3020002,80,1,0,,
6070001,第七章回忆深潜01,607000101,"3050005,3050006","70,70","0,1",0,,
6070002,第七章回忆深潜02,607000201,"30500111,3050003","71,71","1,2",0,,
6070003,第七章回忆深潜03,607000301,"3050014,30500172","72,72","1,2",0,,
6070004,第七章回忆深潜04,607000401,"3050001,30500071","73,73","0,1",0,,
6070005,第七章回忆深潜05,607000501,3040007,74,1,0,,
6070006,第七章回忆深潜06,607000601,"30500151,3050013","75,75","1,2",0,,
6070007,第七章回忆深潜07,607000701,"3050003,30500061","76,76","0,1",0,,
6070008,第七章回忆深潜08,607000801,"3040006,3040007","77,77","0,2",0,,
6070009,第七章回忆深潜09,607000901,"30500152,3050012","78,78","0,1",0,,
6070010,第七章回忆深潜10,607001001,30300011,80,1,0,,
6080001,第八章回忆深潜01,608000101,"30500071,30500172","70,70","0,2",0,,
6080002,第八章回忆深潜02,608000201,"3050001,30500021,3050003","71,71,71","0,1,2",0,,
6080003,第八章回忆深潜03,608000301,"30500051,3050016","72,72","1,2",0,,
6080004,第八章回忆深潜04,608000401,"3050013,3050015,3050005","73,73,73","0,1,2",0,,
6080005,第八章回忆深潜05,608000501,"3030002,3040006","74,74","0,2",0,,
6080006,第八章回忆深潜06,608000601,"30500172,30500172","75,75","1,2",0,,
6080007,第八章回忆深潜07,608000701,"30500022,3050016","76,76","1,2",0,,
6080008,第八章回忆深潜08,608000801,"30500161,3050004,30500032","77,77,77","0,1,2",0,,
6080009,第八章回忆深潜09,608000901,"30500052,30500162,30500152","78,78,78","0,1,2",0,,
6080010,第八章回忆深潜10,608001001,3030003,80,1,0,,
7000101,幻梦之境-西蒙,700010101,"3030001,30500112,30500112","30,30,30","1,0,2",0,0,
7000102,幻梦之境-西蒙,700010201,"3030001,30500112,30500112","70,70,70","1,0,2",0,0,
7000103,幻梦之境-西蒙,700010301,"3030001,30500112,30500112","110,110,110","1,0,2",0,0,
7000104,幻梦之境-西蒙,700010401,"3030001,30500112,30500112","130,130,130","1,0,2",0,0,
7000105,幻梦之境-西蒙,700010501,"3030001,30500112,30500112","180,180,180","1,0,2",0,0,
7000201,幻梦之境-暴食,700020101,3020001,30,1,0,0,
7000202,幻梦之境-暴食,700020201,3020001,70,1,0,0,
7000203,幻梦之境-暴食,700020301,3020001,110,1,0,0,
7000204,幻梦之境-暴食,700020401,3020001,130,1,0,0,
7000301,幻梦之境-咎瓦尤斯,700030101,3030003,30,1,0,0,
7000302,幻梦之境-咎瓦尤斯,700030201,3030003,70,1,0,0,
7000303,幻梦之境-咎瓦尤斯,700030301,3030003,110,1,0,0,
7000304,幻梦之境-咎瓦尤斯,700030401,3030003,130,1,0,0,
7000305,幻梦之境-咎瓦尤斯,700030501,3030003,180,1,0,0,
7000401,幻梦之境-莉莉布朗尼,700040101,"3030002,30500072,30500072","30,30,30","1,0,2",0,0,
7000402,幻梦之境-莉莉布朗尼,700040201,"3030002,30500072,30500072","70,70,70","1,0,2",0,0,
7000403,幻梦之境-莉莉布朗尼,700040301,"3030002,30500072,30500072","110,110,110","1,0,2",0,0,
7000404,幻梦之境-莉莉布朗尼,700040401,"3030002,30500072,30500072","130,130,130","1,0,2",0,0,
7000405,幻梦之境-莉莉布朗尼,700040501,"3030002,30500072,30500072","180,180,180","1,0,2",0,0,
7000501,幻梦之境-暴食,700050101,3020001,30,1,0,0,
7000502,幻梦之境-暴食,700050201,3020001,70,1,0,0,
7000503,幻梦之境-暴食,700050301,3020001,110,1,0,0,
7000504,幻梦之境-暴食,700050401,3020001,130,1,0,0,
7000601,幻梦之境-色欲,700060101,3020002,30,1,0,0,
7000602,幻梦之境-色欲,700060201,3020002,70,1,0,0,
7000603,幻梦之境-色欲,700060301,3020002,110,1,0,0,
7000604,幻梦之境-色欲,700060401,3020002,130,1,0,0,
7000605,幻梦之境-色欲,700060501,3020002,180,1,0,0,
7000701,幻梦之境-咎瓦尤斯,700070101,3030003,30,1,0,0,
7000702,幻梦之境-咎瓦尤斯,700070201,3030003,70,1,0,0,
7000703,幻梦之境-咎瓦尤斯,700070301,3030003,110,1,0,0,
7000704,幻梦之境-咎瓦尤斯,700070401,3030003,130,1,0,0,
7000801,幻梦之境-色欲,700080101,3020002,30,1,0,0,
7000802,幻梦之境-色欲,700080201,3020002,70,1,0,0,
7000803,幻梦之境-色欲,700080301,3020002,110,1,0,0,
7000804,幻梦之境-色欲,700080401,3020002,130,1,0,0,
7000901,幻梦之境-暴食,700090101,3020001,30,1,0,0,
7000902,幻梦之境-暴食,700090201,3020001,70,1,0,0,
7000903,幻梦之境-暴食,700090301,3020001,110,1,0,0,
7000904,幻梦之境-暴食,700090401,3020001,130,1,0,0,
7000905,幻梦之境-暴食,700090501,3020001,180,1,0,0,
7001001,幻梦之境-恶神-桃,700100101,30600011,30,1,0,0,
7001002,幻梦之境-恶神-桃,700100201,30600011,70,1,0,0,
7001003,幻梦之境-恶神-桃,700100301,30600011,110,1,0,0,
7001004,幻梦之境-恶神-桃,700100401,30600011,130,1,0,0,
7001005,幻梦之境-恶神-桃,700100501,30600011,180,1,0,0,
8001001,,800100101,30300031,55,1,,,关卡BOSS 龙 职介1
8001002,,800100102,30300032,55,1,,,关卡BOSS 龙 职介2
8001003,,800100103,30300033,55,1,,,关卡BOSS 龙 职介3
8001004,,800100104,30300034,55,1,,,关卡BOSS 龙 职介4
8001005,,800100105,30300035,55,1,,,关卡BOSS 龙 职介5
8001006,,800100106,30300036,55,1,,,关卡BOSS 龙 职介6
8001007,,800100107,30300037,55,1,,,关卡BOSS 龙 职介7
8001008,,800100108,30300039,110,1,,,关卡BOSS 龙 职介1
8001009,,800100109,30300040,110,1,,,关卡BOSS 龙 职介2
8001010,,800100110,30300041,110,1,,,关卡BOSS 龙 职介3
8001011,,800100111,30300042,110,1,,,关卡BOSS 龙 职介4
8001012,,800100112,30300043,110,1,,,关卡BOSS 龙 职介5
8001013,,800100113,30300044,110,1,,,关卡BOSS 龙 职介6
8001014,,800100114,30300045,110,1,,,关卡BOSS 龙 职介7
8001015,,800100115,30300046,180,1,,,关卡BOSS 龙 职介1
8001016,,800100116,30300047,180,1,,,关卡BOSS 龙 职介2
8001017,,800100117,30300048,180,1,,,关卡BOSS 龙 职介3
8001018,,800100118,30300049,180,1,,,关卡BOSS 龙 职介4
8001019,,800100119,30300050,180,1,,,关卡BOSS 龙 职介5
8001020,,800100120,30300051,180,1,,,关卡BOSS 龙 职介6
8001021,,800100121,30300052,180,1,,,关卡BOSS 龙 职介7
8001022,,800100122,30300053,180,1,,,关卡BOSS 龙 职介1
8001023,,800100123,30300054,180,1,,,关卡BOSS 龙 职介2
8001024,,800100124,30300055,180,1,,,关卡BOSS 龙 职介3
8001025,,800100125,30300056,180,1,,,关卡BOSS 龙 职介4
8001026,,800100126,30300057,180,1,,,关卡BOSS 龙 职介5
8001027,,800100127,30300058,180,1,,,关卡BOSS 龙 职介6
8001028,,800100128,30300059,180,1,,,关卡BOSS 龙 职介7
8001029,,800100129,30300060,180,1,,,关卡BOSS 龙 职介1
8001030,,800100130,30300061,180,1,,,关卡BOSS 龙 职介2
8001031,,800100131,30300062,180,1,,,关卡BOSS 龙 职介3
8001032,,800100132,30300063,180,1,,,关卡BOSS 龙 职介4
8001033,,800100133,30300064,180,1,,,关卡BOSS 龙 职介5
8001034,,800100134,30300065,180,1,,,关卡BOSS 龙 职介6
8001035,,800100135,30300066,180,1,,,关卡BOSS 龙 职介7
8001036,,800100136,30300067,180,1,,,关卡BOSS 龙 职介1
8001037,,800100137,30300068,180,1,,,关卡BOSS 龙 职介2
8001038,,800100138,30300069,180,1,,,关卡BOSS 龙 职介3
8001039,,800100139,30300070,180,1,,,关卡BOSS 龙 职介4
8001040,,800100140,30300071,180,1,,,关卡BOSS 龙 职介5
8001041,,800100141,30300072,180,1,,,关卡BOSS 龙 职介6
8001042,,800100142,30300073,180,1,,,关卡BOSS 龙 职介7
8001043,,800100143,30300074,180,1,,,关卡BOSS 龙 职介1
8001044,,800100144,30300075,180,1,,,关卡BOSS 龙 职介2
8001045,,800100145,30300076,180,1,,,关卡BOSS 龙 职介3
8001046,,800100146,30300077,180,1,,,关卡BOSS 龙 职介4
8001047,,800100147,30300078,180,1,,,关卡BOSS 龙 职介5
8001048,,800100148,30300079,180,1,,,关卡BOSS 龙 职介6
8001049,,800100149,30300080,180,1,,,关卡BOSS 龙 职介7
8001050,,800100150,30300081,180,1,,,关卡BOSS 龙 职介7
1020102,深林遇狐-桃剧情试玩,10201021,3050036,70,1,,,
1020115,勘破我执-桃剧情试玩,10201151,3060001,70,1,,,
1020118,心有感-桃剧情试玩,10201181,"3050036,3050036","70,70","0,2",,,
1020119,遇南山-桃剧情试玩,10201191,"3050011,3050002,3050011","70,70,70","0,1,2",,,
1020120,越藩篱-桃剧情试玩,10201201,3040017,70,1,,,
1020121,行长路-桃剧情试玩,10201211,"3050014,3050046,3050007","70,70,70","0,1,2",,,
1020122,潜深林-桃剧情试玩,10201221,"3050015,3050036,30500031","70,70,70","0,1,2",,,
1020123,空折枝-桃剧情试玩,10201231,30400171,70,1,,,
1020124,饮溪月-桃剧情试玩,10201241,"3050037,3050046","70,70","0,2",,,
1020125,入夜时-桃剧情试玩,10201251,"3050036,3050017,3050011","70,70,70","0,1,2",,,
1020126,蚀月现-桃剧情试玩,10201261,3060001,70,1,,,
1020201,,10202011,"3050016,3050013,3050011","41,41,41","0,1,2",,,
1020202,,10202021,"30500131,30500151","42,42","0,2",,,
1020203,,10202031,"3050001,30500111,30500371","43,43,43","0,1,2",,,
1020204,,10202041,"3050004,30500041,30500042","44,44,44","0,1,2",,,
1020205,,10202051,"3050046,30500471,3050046","45,45,45","0,1,2",,,
1020206,,10202061,"30500152,30500162,30500022","49,49,49","0,1,2",,,
1020207,,10202071,"30500112,30500012,30500062","53,53,53","0,1,2",,,
