CardId,,Type,UnlockCondition,CardRank,CardClass,ReleaseQuantity,CardType,SeriesNumber,NumberedBox,Offset,Offset2,BinderCard,BinderCardBack,CardBottom,CardSpine,SpineOpen,CardBottomEffect,CardSurface,CardScale,CardOffset,SpineRotate,CardRasterEffect,ShiningEffect,LightLEffect,CardBack,NumberedBoxGlow ,FrameBloom,FrameGlow,BackGlow,RoleGlow,DropBackEffect,DropLightLeffect
13160782,昔莱（站绘）,1,,31,2,"0,5000;2,0;3,0;4,0;5,0",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016078_zh_01,CollectTradingCard/ui_card_di_3016078,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3016078_zh_01_D,1.331,"-0.16,-0.089,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130031,阿涅克丝,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013003,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013003_lihui,1,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130032,阿涅克丝（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013003_zh,CollectTradingCard/ui_card_di_3013003,CardBottom/card_3dbackground_orange,0,0,,CardPackage/CardSpecial/card_3013003_zh_D,1.1,"0,-0.162,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130041,炽爱,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013004,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,lihui/3013004_lihui,1,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130042,炽爱（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013004_zh_01,CollectTradingCard/ui_card_di_3013004,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3013004_zh_01_D,1.15,"-0.045,-0.233,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130043,炽爱（午后闲暇）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_301300401,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,lihui/301300401_lihui,1.056,"0.012,0.081,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130061,水仙,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013006,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013006_lihui,0.85,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130062,水仙（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013006_zh,CollectTradingCard/ui_card_di_3013006,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3013006_zh_D,1.2,"0.081,-0.055,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130191,库萝心,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013019,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013019_lihui,0.95,"0,0.02,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130192,库萝心（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013019_zh,CollectTradingCard/ui_card_di_3013019,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3013019_zh_D,1,"-0.045,-0.141,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140201,阿波菲斯,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014020,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3014020_lihui,1.05,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140202,阿波菲斯（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014020_zh_01,CollectTradingCard/ui_card_di_3014020,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3014020_zh_01_D,1,"0,-0.126,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130151,哀歌,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013015,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_01,0,0,,lihui/3013015_lihui,1,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130152,哀歌（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013015_zh_01,CollectTradingCard/ui_card_di_3013015,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3013015_zh_01_D,1.15,"0.102,-0.127,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140011,普琳普顿,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014001,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014001_lihui,1.1,"0,0.098,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140012,普琳普顿（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014001_zh_01,CollectTradingCard/ui_card_di_3014001,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3014001_zh_01_D,1.15,"-0.012,-0.169,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140021,黛比,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014002,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_pink,0,0,,lihui/3014002_lihui,1,"0,0.071,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140022,黛比(站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014002_zh_01,CollectTradingCard/ui_card_di_3014002,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3014002_zh_01_D,0.9,"0.027,-0.036,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140191,艾什尔,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014019,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014019_lihui,1,"0.092,0,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140192,艾什尔（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014019_zh_01,CollectTradingCard/ui_card_di_3014019,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3014019_zh_01_D,1.2,"0.038,-0.235,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140211,纳菲,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014021,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_02,0,0,,lihui/3014021_lihui,1,"0,0.02,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140212,纳菲（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014021_zh_01,CollectTradingCard/ui_card_di_3014021,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3014021_zh_01_D,1,"0.034,-0.109,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140221,丘吉尔,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014022,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_blue,0,0,,lihui/3014022_lihui,1,"0,0.034,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140261,库萝爱,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014026,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,lihui/3014026_lihui,1.2,"0,0.07,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140262,库萝爱（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014026_zh_01,CollectTradingCard/ui_card_di_3014026,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3014026_zh_01_D,1.15,"-0.027,-0.21,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140271,贝拉,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014027,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3014027_lihui,0.8,"-0.079,0.01,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140272,贝拉（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014027_zh_01,CollectTradingCard/ui_card_di_3014027,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3014027_zh_01_D,1,"0,-0.154,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13160111,卡萝琳,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016011,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016011_lihui,1,"-0.041,-0.042,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13160112,卡萝琳（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016011_zh_01,CollectTradingCard/ui_card_di_3016011,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3016011_zh_01_D,1.2,"0.015,-0.25,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13160171,罗莎莉,1,,31,2,"0,0;2,0;3,0;4,0;5,0",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016017,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016017_lihui,0.8505,"0.035,0,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13160172,罗莎莉（站绘）,1,,31,2,"0,0;2,0;3,0;4,0;5,0",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016017_zh_01,CollectTradingCard/ui_card_di_3016017,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3016017_zh_01_D,1.2,"0.039,-0.253,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13160681,贝卡丝,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016068,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_02,0,0,,lihui/3016068_lihui,1,"0,-0.09,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13160682,贝卡丝（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016068_zh_01,CollectTradingCard/ui_card_di_3016068,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3016068_zh_01_D,1.1,"-0.034,-0.221,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130251,多萝西,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013025,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,lihui/3013025_lihui,1,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130231,芙洛拉,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013023,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013023_lihui,1,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130232,芙洛拉（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013023_zh_01,CollectTradingCard/ui_card_di_3013023,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3013023_zh_01_D,1,"0.048,-0.173,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130221,莱拉,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013022,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,lihui/3013022_lihui,1,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130201,维达,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013020,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013020_lihui,1,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130181,爱琳,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013018,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013018_lihui,1.05,"0,0.051,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130182,爱琳,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013018_zh_01,CollectTradingCard/ui_card_di_3013018,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3013018_zh_01_D,1,"0.012,-0.156,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130171,波斯菊,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013017,CollectTradingCard/ui_card_di_1,CardBottom/card_bottom_01,0,0,,lihui/3013017_lihui,0.81,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130091,奈奈芙,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013009,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013009_lihui,1,"0,-0.034,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130092,奈奈芙（站绘）,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013009_zh_01,CollectTradingCard/ui_card_di_3013009,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3013009_zh_01_D,1.1,"0,-0.132,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130071,菲莉希亚,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013007,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3013007_lihui,0.792,"0,-0.005,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130011,格蕾,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013001,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3013001_lihui,1,"0,-0.045,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130081,梅露特,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013008,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013008_lihui,0.8,"0,0.014,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13130141,玛瑙,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3013014,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3013014_lihui,0.9,"0,-0.07,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140031,焰心,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014003,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014003_lihui,1,"0,0.066,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140041,索菲,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014004,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,lihui/3014004_lihui,0.8,"-0.076,0,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140121,未来,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014012,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,lihui/3014012_lihui,0.9,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140161,杏林,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014016,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,lihui/3014016_lihui,0.9,,,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13140181,诗娅,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014018,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_pink,0,0,,lihui/3014018_lihui,0.8,"0,-0.029,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13160231,佩内洛普,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016023,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016023_lihui,0.682803,"-0.001,-0.037,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
13160381,仙蒂,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016038,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016038_lihui,0.9,"0.0254,0.047,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
131001,黑化桃,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_heihuatao_zh_01,CollectTradingCard/ui_card_di_heihuatao,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_heihuatao_zh_01_D,1.5,"0.081,-0.344,0",,,,,CardBack/card_back_sr,0.5,0.8,0.2,0.8,0.95,,
1312001,勋章5080114,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080114,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_xz_5080114,0.5,,,,,,CardBack/card_back_n,0.5,0.8,0.2,0.8,0.95,,
1312002,勋章5080094,1,,31,2,"0,5000;2,5000;3,5000;4,5000;5,5000;8,5000;9,5000;10,5000",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080094,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_xz_5080094,0.5,,,,,,CardBack/card_back_n,0.5,0.8,0.2,0.8,0.95,,
1312003,勋章5080095,1,,31,2,"0,5000;2,0;3,0;4,0;5,0",1,T01,,,"-0.303,0.721,0",CollectTradingCard/card_xz_5080095,CollectTradingCard/ui_card_di_1,CardBottom/card_3dbackground_orange,0,0,,CardPackage/CardSpecial/card_xz_5080095,0.5,,,,,,CardBack/card_back_n,0.5,0.8,0.2,0.8,0.95,,
14100012,律（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3000001_zh_01,CollectTradingCard/ui_card_di_3000001,CardBottom/card_3dbackground_green,0,0,,CardPackage/CardSpecial/card_3000001_zh_01_D,1.1,"-0.019,-0.189,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14100022,克萝萝（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3000002_zh_01,CollectTradingCard/ui_card_di_3000002,CardBottom/card_3dbackground_orange,0,0,,CardPackage/CardSpecial/card_3000002_zh_01_D,0.931,"0.006,-0.019,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14100032,黑神月咏（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3000003_zh_01,CollectTradingCard/ui_card_di_3000003,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3000003_zh_01_D,1.155,"-0.037,-0.227,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14100042,安洁（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3000004_zh_01,CollectTradingCard/ui_card_di_3000004,CardBottom/card_3dbackground_blue,0,0,,CardPackage/CardSpecial/card_3000004_zh_01_D,1.15,"0,-0.255,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14100052,米娅（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3000005_zh_01,CollectTradingCard/ui_card_di_3000005,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3000005_zh_01_D,1,"0.019,-0.156,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140231,神光,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014023,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3014023_lihui,1,"0,0.11,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14140232,神光（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000;8,1000;9,1000;10,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3014023_zh,CollectTradingCard/ui_card_di_3014023,CardBottom/card_3dbackground_red,0,0,,CardPackage/CardSpecial/card_3014023_zh_D,1.5,"0.015,-0.345,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14161871,异邦波斯菊,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016187,CollectTradingCard/ui_card_di,CardBottom/card_bottom_01,0,0,,lihui/3016187_lihui,1.75692,"0,0.093,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
14161872,异邦波斯菊（站绘）,1,,41,3,"0,1000;2,1000;3,1000;4,1000;5,1000","1,999",T01,,,"-0.303,0.721,0",CollectTradingCard/card_3016187_zh,CollectTradingCard/ui_card_di_3016187,CardBottom/card_3dbackground_pink,0,0,,CardPackage/CardSpecial/card_3016187_zh_D,1.32,"-0.026,-0.146,0",,,LightLEffect/card_shiningeffect_01,LightLEffect/card_surfaceeffect_01,CardBack/card_back_sr,0.5,0.8,0,0.7,0.9,,
