Id,,Name,Rank,Type,UesType,TypeName,ItemAttr,MaxOwnCount,MaxNum,UesCondition,Reward,ChoiceReward,AccessHint,AccessId,Param,GainMax,SynthesisConsume,Synthesis,DecomposeConsume,Decompose,TimeLimitType,TimeLimit,LockGm,Icon,Des,function,order,bag
623066,帕尔斯坚毅Ⅵ,item_name_623066,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_621006_1,item_des_623066,item_function_623066,1,1
632021,西努之盾Ⅰ,item_name_632021,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_2,item_des_632021,item_function_632021,1,1
632022,西努之盾Ⅱ,item_name_632022,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_2,item_des_632022,item_function_632022,1,1
632023,西努之盾Ⅲ,item_name_632023,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_2,item_des_632023,item_function_632023,1,1
632024,西努之盾Ⅳ,item_name_632024,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_2,item_des_632024,item_function_632024,1,1
632025,西努之盾Ⅴ,item_name_632025,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_2,item_des_632025,item_function_632025,1,1
632026,西努之盾Ⅵ,item_name_632026,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_2,item_des_632026,item_function_632026,1,1
632031,漆黑之心Ⅰ,item_name_632031,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_2,item_des_632031,item_function_632031,1,1
632032,漆黑之心Ⅱ,item_name_632032,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_2,item_des_632032,item_function_632032,1,1
632033,漆黑之心Ⅲ,item_name_632033,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_2,item_des_632033,item_function_632033,1,1
632034,漆黑之心Ⅳ,item_name_632034,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_2,item_des_632034,item_function_632034,1,1
632035,漆黑之心Ⅴ,item_name_632035,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_2,item_des_632035,item_function_632035,1,1
632036,漆黑之心Ⅵ,item_name_632036,3,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_2,item_des_632036,item_function_632036,1,1
633021,西努之盾Ⅰ,item_name_633021,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_1,item_des_633021,item_function_633021,1,1
633022,西努之盾Ⅱ,item_name_633022,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_1,item_des_633022,item_function_633022,1,1
633023,西努之盾Ⅲ,item_name_633023,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_1,item_des_633023,item_function_633023,1,1
633024,西努之盾Ⅳ,item_name_633024,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_1,item_des_633024,item_function_633024,1,1
633025,西努之盾Ⅴ,item_name_633025,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_1,item_des_633025,item_function_633025,1,1
633026,西努之盾Ⅵ,item_name_633026,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_1,item_des_633026,item_function_633026,1,1
633031,漆黑之心Ⅰ,item_name_633031,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_1,item_des_633031,item_function_633031,1,1
633032,漆黑之心Ⅱ,item_name_633032,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_1,item_des_633032,item_function_633032,1,1
633033,漆黑之心Ⅲ,item_name_633033,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_1,item_des_633033,item_function_633033,1,1
633034,漆黑之心Ⅳ,item_name_633034,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_1,item_des_633034,item_function_633034,1,1
633035,漆黑之心Ⅴ,item_name_633035,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_1,item_des_633035,item_function_633035,1,1
633036,漆黑之心Ⅵ,item_name_633036,2,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_1,item_des_633036,item_function_633036,1,1
631021,西努之盾Ⅰ,item_name_631021,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_3,item_des_631021,item_function_631021,1,1
631022,西努之盾Ⅱ,item_name_631022,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_3,item_des_631022,item_function_631022,1,1
631023,西努之盾Ⅲ,item_name_631023,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_3,item_des_631023,item_function_631023,1,1
631024,西努之盾Ⅳ,item_name_631024,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_3,item_des_631024,item_function_631024,1,1
631025,西努之盾Ⅴ,item_name_631025,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_3,item_des_631025,item_function_631025,1,1
631026,西努之盾Ⅵ,item_name_631026,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632002_3,item_des_631026,item_function_631026,1,1
631031,漆黑之心Ⅰ,item_name_631031,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_3,item_des_631031,item_function_631031,1,1
631032,漆黑之心Ⅱ,item_name_631032,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_3,item_des_631032,item_function_631032,1,1
631033,漆黑之心Ⅲ,item_name_631033,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_3,item_des_631033,item_function_631033,1,1
631034,漆黑之心Ⅳ,item_name_631034,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_3,item_des_631034,item_function_631034,1,1
631035,漆黑之心Ⅴ,item_name_631035,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_3,item_des_631035,item_function_631035,1,1
631036,漆黑之心Ⅵ,item_name_631036,4,20,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,rune_suit_632003_3,item_des_631036,item_function_631036,1,1
10101,星海纪闻经验道具,item_name_10101,2,19,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1001006_icon,item_des_10101,item_function_10101,1,0
10102,星海纪闻1期激活道具,item_name_10102,2,99,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,6021053_icon,,item_function_10102,1,0
999001,CR用户通行证激活道具,item_name_999001,2,99,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,icon_999001,item_des_999001,item_function_999001,1,0
999997,归行票证激活道具,item_name_999997,2,99,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,icon_999997,item_des_999997,item_function_999997,1,0
999998,唤物储蓄激活道具,item_name_999998,2,99,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,icon_999998,item_des_999998,item_function_999998,1,0
999999,成长基金激活道具,item_name_999999,2,99,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,icon_999999,item_des_999999,item_function_999999,1,0
5002001,英灵羽饰,item_name_5002001,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013001_icon,RoleDressDes_5002001,ui_witch_23,1,0
5002002,雷兽之尾,item_name_5002002,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013003_icon,RoleDressDes_5002002,ui_witch_23,1,0
5002003,秩序羽翼,item_name_5002003,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013004_icon,RoleDressDes_5002003,ui_witch_23,1,0
5002004,人鱼耳的模型,item_name_5002004,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013006_icon,RoleDressDes_5002004,ui_witch_23,1,0
5002005,游侠勋章,item_name_5002005,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013007_icon,RoleDressDes_5002005,ui_witch_23,1,0
5002006,红色咔呢,item_name_5002006,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013008_icon,RoleDressDes_5002006,ui_witch_23,1,0
5002007,魔术师帽,item_name_5002007,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013009_icon,RoleDressDes_5002007,ui_witch_23,1,0
5002008,药香绒尾,item_name_5002008,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013014_icon,RoleDressDes_5002008,ui_witch_23,1,0
5002009,白蕊纸贴,item_name_5002009,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013015_icon,RoleDressDes_5002009,ui_witch_23,1,0
5002010,兔子的耳朵,item_name_5002010,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013017_icon,RoleDressDes_5002010,ui_witch_23,1,0
5002011,优雅缎带,item_name_5002011,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013018_icon,RoleDressDes_5002011,ui_witch_23,1,0
5002012,偶像纹身贴纸,item_name_5002012,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013019_icon,RoleDressDes_5002012,ui_witch_23,1,0
5002013,女巫肤色,item_name_5002013,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013020_icon,RoleDressDes_5002013,ui_witch_23,1,0
5002014,骑士肩甲,item_name_5002014,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013022_icon,RoleDressDes_5002014,ui_witch_23,1,0
5002015,精灵飘带,item_name_5002015,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013023_icon,RoleDressDes_5002015,ui_witch_23,1,0
5002017,平衡呆毛,item_name_5002017,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013025_icon,RoleDressDes_5002017,ui_witch_23,1,0
5002018,胡狼尾饰,item_name_5002018,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014001_icon,RoleDressDes_5002018,ui_witch_23,1,0
5002019,澄澈之心,item_name_5002019,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014003_icon,RoleDressDes_5002019,ui_witch_23,1,0
5002020,白犀号角,item_name_5002020,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014004_icon,RoleDressDes_5002020,ui_witch_23,1,0
5002021,天明鹿角,item_name_5002021,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014005_icon,RoleDressDes_5002021,ui_witch_23,1,0
5002022,绿色领结,item_name_5002022,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014012_icon,RoleDressDes_5002022,ui_witch_23,1,0
5002023,紧急创可贴,item_name_5002023,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014016_icon,RoleDressDes_5002023,ui_witch_23,1,0
5002024,旅行腰包,item_name_5002024,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014018_icon,RoleDressDes_5002024,ui_witch_23,1,0
5002025,魅影腰带,item_name_5002025,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014019_icon,RoleDressDes_5002025,ui_witch_23,1,0
5002026,冷酷贴纸,item_name_5002026,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014020_icon,RoleDressDes_5002026,ui_witch_23,1,0
5002027,小恶魔尾,item_name_5002027,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014021_icon,RoleDressDes_5002027,ui_witch_23,1,0
5002028,爱神礼帽,item_name_5002028,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014022_icon,RoleDressDes_5002028,ui_witch_23,1,0
5002029,曜日天冠,item_name_5002029,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014023_icon,RoleDressDes_5002029,ui_witch_23,1,0
5002030,忍者面罩,item_name_5002030,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014024_icon,RoleDressDes_5002030,ui_witch_23,1,0
5002031,魔偶发型,item_name_5002031,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014025_icon,RoleDressDes_5002031,ui_witch_23,1,0
5002032,炎之獠牙,item_name_5002032,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014026_icon,RoleDressDes_5002032,ui_witch_23,1,0
5002033,命定宣告,item_name_5002033,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014027_icon,RoleDressDes_5002033,ui_witch_23,1,0
5002034,童话甜点,item_name_5002034,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014029_icon,RoleDressDes_5002034,ui_witch_23,1,0
5002035,纯洁恋情,item_name_5002035,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014030_icon,RoleDressDes_5002035,ui_witch_23,1,0
5002036,崇高龙尾,item_name_5002036,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3015002_icon,RoleDressDes_5002036,ui_witch_23,1,0
5002037,水色睿智,item_name_5002037,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3015004_icon,RoleDressDes_5002037,ui_witch_23,1,0
5002038,纯洁祈愿,item_name_5002038,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3015006_icon,RoleDressDes_5002038,ui_witch_23,1,0
5002039,夜之肌肤,item_name_5002039,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3015007_icon,RoleDressDes_5002039,ui_witch_23,1,0
5002040,“尽头”,item_name_5002040,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3015008_icon,RoleDressDes_5002040,ui_witch_23,1,0
5002041,纯白龙尾,item_name_5002041,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016009_icon,RoleDressDes_5002041,ui_witch_23,1,0
5002042,鬼魅幽兰,item_name_5002042,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016011_icon,RoleDressDes_5002042,ui_witch_23,1,0
5002043,青蛙发带,item_name_5002043,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016013_icon,RoleDressDes_5002043,ui_witch_23,1,0
5002044,颂诗胸针,item_name_5002044,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016017_icon,RoleDressDes_5002044,ui_witch_23,1,0
5002045,怠惰的愿珠,item_name_5002045,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016023_icon,RoleDressDes_5002045,ui_witch_23,1,0
5002046,深渊眼眸,item_name_5002046,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016031_icon,RoleDressDes_5002046,ui_witch_23,1,0
5002047,小熊帽,item_name_5002047,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016038_icon,RoleDressDes_5002047,ui_witch_23,1,0
5002048,堕落之触,item_name_5002048,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016078_icon,RoleDressDes_5002048,ui_witch_23,1,0
5002049,航海眼罩,item_name_5002049,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016130_icon,RoleDressDes_5002049,ui_witch_23,1,0
5002050,青铜面具,item_name_5002050,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014009_icon,RoleDressDes_5002050,ui_witch_23,1,0
5002051,青鸟之翎,item_name_5002051,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014031_icon,RoleDressDes_5002051,ui_witch_23,1,0
5002052,卯兔布偶,item_name_5002052,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016187_icon,RoleDressDes_5002052,ui_witch_23,1,0
5002053,世界之泪,item_name_5002053,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016068_icon,RoleDressDes_5002053,ui_witch_23,1,0
5002054,流民万用刀,item_name_5002054,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016010_icon,RoleDressDes_5002054,ui_witch_23,1,0
5002055,荣耀弯角,item_name_5002055,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016024_icon,RoleDressDes_5002055,ui_witch_23,1,0
5002056,古董眼镜,item_name_5002056,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016020_icon,RoleDressDes_5002056,ui_witch_23,1,0
5002057,世界之泪,item_name_5002057,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016049_icon,RoleDressDes_5002057,ui_witch_23,1,0
5002058,聆听者的秘钥,item_name_5002058,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014011_icon,RoleDressDes_5002058,ui_witch_23,1,0
5002059,决心,item_name_5002059,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016188_icon,RoleDressDes_5002059,ui_witch_23,1,0
5002060,迷声金铃,item_name_5002060,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014002_icon,RoleDressDes_5002060,ui_witch_23,1,0
5002061,糖果腰包,item_name_5002061,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016016_icon,RoleDressDes_5002061,ui_witch_23,1,0
5002062,远行腿环,item_name_5002062,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014006_icon,RoleDressDes_5002062,ui_witch_23,1,0
5002063,引路蝶,item_name_5002063,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014017_icon,RoleDressDes_5002063,ui_witch_23,1,0
5002064,虔诚之握,item_name_5002064,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013013_icon,RoleDressDes_5002064,ui_witch_23,1,0
5002065,瑰丽之人,item_name_5002065,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3015001_icon,RoleDressDes_5002065,ui_witch_23,1,0
5002066,纯白蝴蝶,item_name_5002066,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_5002066_icon,RoleDressDes_5002066,ui_witch_23,1,0
5002067,雪之花,item_name_5002067,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_5002067_icon,RoleDressDes_5002067,ui_witch_23,1,0
5002068,无名的胸针,item_name_5002068,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016119_icon,RoleDressDes_5002068,ui_witch_23,1,0
5002069,灰烬的咏叹,item_name_5002069,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016189_icon,RoleDressDes_5002069,ui_witch_23,1,0
5002070,星雪袖套,item_name_5002070,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014028_icon,RoleDressDes_5002070,ui_witch_23,1,0
5002071,圣之光色,item_name_5002071,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016191_icon,RoleDressDes_5002071,ui_witch_23,1,0
5003046,钢铁手甲,item_name_5003046,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,5003046_icon,RoleDressDes_5003046,ui_witch_23,1,0
5003047,黑色贝雷帽,item_name_5003047,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,5003047_icon,RoleDressDes_5003047,ui_witch_23,1,0
5003048,摇曳猫尾,item_name_5003048,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,5003048_icon,RoleDressDes_5003048,ui_witch_23,1,0
5003050,忍猫公仔,item_name_5003050,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014024_icon_02,RoleDressDes_5003050,ui_witch_23,1,0
5003051,忍者绒耳,item_name_5003051,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014024_icon_03,RoleDressDes_5003051,ui_witch_23,1,0
5003052,辉光白鹿,item_name_5003052,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014005_icon_02,RoleDressDes_5003052,ui_witch_23,1,0
5003053,魔王之角,item_name_5003053,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014021_icon_02,RoleDressDes_5003053,ui_witch_23,1,0
5003054,Futurear,item_name_5003054,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014012_icon_02,RoleDressDes_5003054,ui_witch_23,1,0
5003055,收获日,item_name_5003055,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016078_icon_02,RoleDressDes_5003055,ui_witch_23,1,0
5003056,兔兔心叠结,item_name_5003056,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016187_icon_02,RoleDressDes_5003056,ui_witch_23,1,0
5003057,斋王之仪,item_name_5003057,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3013015_icon_02,RoleDressDes_5003057,ui_witch_23,1,0
5003058,岁月耳羽,item_name_5003058,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014003_icon_02,RoleDressDes_5003058,ui_witch_23,1,0
5003059,神秘年糕？,item_name_5003059,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_cz_01,RoleDressDes_5003059,ui_witch_23,1,0
5003060,龙龙闹新春,item_name_5003060,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_cz_02,RoleDressDes_5003060,ui_witch_23,1,0
5003061,祈愿之顶,item_name_5003061,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014016_icon_02,RoleDressDes_5003061,ui_witch_23,1,0
5003062,圣龙之角,item_name_5003062,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3015002_icon_02,RoleDressDes_5003062,ui_witch_23,1,0
5003063,白玫瑰发卡,item_name_5003063,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016010_icon_02,RoleDressDes_5003063,ui_witch_23,1,0
5003064,梦色玩偶熊,item_name_5003064,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016023_icon_02,RoleDressDes_5003064,ui_witch_23,1,0
5003065,辉光金轮坠,item_name_5003065,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014011_icon_02,RoleDressDes_5003065,ui_witch_23,1,0
5003066,天水羽饰,item_name_5003066,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3016049_icon_01,RoleDressDes_5003066,ui_witch_23,1,0
5003067,昼夜的甜蜜,item_name_5003067,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014029_icon_01,RoleDressDes_5003067,ui_witch_23,1,0
5100001,情热耳羽,item_name_5100001,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014023_icon_01,RoleDressDes_5100001,ui_witch_23,1,0
5100002,永不迷失的牧铃,item_name_5100002,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014017_icon_01,RoleDressDes_5100002,ui_witch_23,1,0
5100003,黑暗的威权,item_name_5100003,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3015006_icon_01,RoleDressDes_5100003,ui_witch_23,1,0
5100004,桃华,item_name_5100004,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_3014009_icon_01,RoleDressDes_5100004,ui_witch_23,1,0
5100005,福音雪橇铃,item_name_5100005,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301500801_icon_01,RoleDressDes_5100005,ui_witch_23,1,0
5003031,锈红钥匙,item_name_5003031,1,1003,,0,0,0,0,,0,0,,0,5003031,0,0,0,0,0,0,0,0,sp_301402501_icon,RoleDressDes_5003031,ui_witch_23,1,0
5003032,遥远辉星,item_name_5003032,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301300401_icon,RoleDressDes_5003032,ui_witch_23,1,0
5003033,虚妄之花,item_name_5003033,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301403001_icon,RoleDressDes_5003033,ui_witch_23,1,0
5003034,回魂小铃铛,item_name_5003034,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301402101_icon,RoleDressDes_5003034,ui_witch_23,1,0
5003035,典雅缎带,item_name_5003035,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301500401_icon,RoleDressDes_5003035,ui_witch_23,1,0
5003036,尖帽雪球熊,item_name_5003036,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301500801_icon,RoleDressDes_5003036,ui_witch_23,1,0
5003037,可爱公仔,item_name_5003037,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301600903_icon,RoleDressDes_5003037,ui_witch_23,1,0
5003038,白玉耳坠,item_name_5003038,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301403101_icon,RoleDressDes_5003038,ui_witch_23,1,0
5003039,医者盟约,item_name_5003039,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301500402_icon,RoleDressDes_5003039,ui_witch_23,1,0
5003040,明黄小鸭,item_name_5003040,1,1003,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,sp_301602401_icon,RoleDressDes_5003040,ui_witch_23,1,0
