Id,Name,PreOrConditions,PreConditions,Condition,ConditionParams,ExtConditionParams,DataType,RefreshType,RefreshTimeType,MaxValue,Refresh
104244,三星条件,0,0,1045,"104240,104242,104243",0,,0,0,99999,0
105064,三星条件,0,0,1045,"105060,105062,105063",0,,0,0,99999,0
105074,三星条件,0,0,1045,"105070,105072,105073",0,,0,0,99999,0
105104,三星条件,0,0,1045,"105100,105102,105103",0,,0,0,99999,0
105134,三星条件,0,0,1045,"105130,105132,105133",0,,0,0,99999,0
105164,三星条件,0,0,1045,"105160,105162,105163",0,,0,0,99999,0
105194,三星条件,0,0,1045,"105190,105192,105193",0,,0,0,99999,0
105214,三星条件,0,0,1045,"105210,105212,105213",0,,0,0,99999,0
105224,三星条件,0,0,1045,"105220,105222,105223",0,,0,0,99999,0
105234,三星条件,0,0,1045,"105230,105232,105233",0,,0,0,99999,0
105244,三星条件,0,0,1045,"105240,105242,105243",0,,0,0,99999,0
105254,三星条件,0,0,1045,"105250,105252,105253",0,,0,0,99999,0
105264,三星条件,0,0,1045,"105260,105262,105263",0,,0,0,99999,0
105274,三星条件,0,0,1045,"105270,105272,105273",0,,0,0,99999,0
105284,三星条件,0,0,1045,"105280,105282,105283",0,,0,0,99999,0
105294,三星条件,0,0,1045,"105290,105292,105293",0,,0,0,99999,0
105304,三星条件,0,0,1045,"105300,105302,105303",0,,0,0,99999,0
105314,三星条件,0,0,1045,"105310,105312,105313",0,,0,0,99999,0
105324,三星条件,0,0,1045,"105320,105322,105323",0,,0,0,99999,0
105334,三星条件,0,0,1045,"105330,105332,105333",0,,0,0,99999,0
106014,三星条件,0,0,1045,"106010,106012,106013",0,,0,0,99999,0
106024,三星条件,0,0,1045,"106020,106022,106023",0,,0,0,99999,0
106034,三星条件,0,0,1045,"106030,106032,106033",0,,0,0,99999,0
106044,三星条件,0,0,1045,"106040,106042,106043",0,,0,0,99999,0
106054,三星条件,0,0,1045,"106050,106052,106053",0,,0,0,99999,0
106064,三星条件,0,0,1045,"106060,106062,106063",0,,0,0,99999,0
106074,三星条件,0,0,1045,"106070,106072,106073",0,,0,0,99999,0
106084,三星条件,0,0,1045,"106080,106082,106083",0,,0,0,99999,0
106094,三星条件,0,0,1045,"106090,106092,106093",0,,0,0,99999,0
106104,三星条件,0,0,1045,"106100,106102,106103",0,,0,0,99999,0
106114,三星条件,0,0,1045,"106110,106112,106113",0,,0,0,99999,0
106124,三星条件,0,0,1045,"106120,106122,106123",0,,0,0,99999,0
106134,三星条件,0,0,1045,"106130,106132,106133",0,,0,0,99999,0
106144,三星条件,0,0,1045,"106140,106142,106143",0,,0,0,99999,0
106154,三星条件,0,0,1045,"106150,106152,106153",0,,0,0,99999,0
106164,三星条件,0,0,1045,"106160,106162,106163",0,,0,0,99999,0
106174,三星条件,0,0,1045,"106170,106172,106173",0,,0,0,99999,0
106184,三星条件,0,0,1045,"106180,106182,106183",0,,0,0,99999,0
106194,三星条件,0,0,1045,"106190,106192,106193",0,,0,0,99999,0
106204,三星条件,0,0,1045,"106200,106202,106203",0,,0,0,99999,0
106214,三星条件,0,0,1045,"106210,106212,106213",0,,0,0,99999,0
106224,三星条件,0,0,1045,"106220,106222,106223",0,,0,0,99999,0
107174,三星条件,0,0,1045,"107170,107172,107173",0,,0,0,99999,0
107184,三星条件,0,0,1045,"107180,107182,107183",0,,0,0,99999,0
107194,三星条件,0,0,1045,"107190,107192,107193",0,,0,0,99999,0
107204,三星条件,0,0,1045,"107200,107202,107203",0,,0,0,99999,0
107214,三星条件,0,0,1045,"107210,107212,107213",0,,0,0,99999,0
107224,三星条件,0,0,1045,"107220,107222,107223",0,,0,0,99999,0
107234,三星条件,0,0,1045,"107230,107232,107233",0,,0,0,99999,0
107244,三星条件,0,0,1045,"107240,107242,107243",0,,0,0,99999,0
107254,三星条件,0,0,1045,"107250,107252,107253",0,,0,0,99999,0
107264,三星条件,0,0,1045,"107260,107262,107263",0,,0,0,99999,0
108164,三星条件,0,0,1045,"108160,108162,108163",0,,0,0,99999,0
108174,三星条件,0,0,1045,"108170,108172,108173",0,,0,0,99999,0
108184,三星条件,0,0,1045,"108180,108182,108183",0,,0,0,99999,0
108194,三星条件,0,0,1045,"108190,108192,108193",0,,0,0,99999,0
108204,三星条件,0,0,1045,"108200,108202,108203",0,,0,0,99999,0
108214,三星条件,0,0,1045,"108210,108212,108213",0,,0,0,99999,0
108224,三星条件,0,0,1045,"108220,108222,108223",0,,0,0,99999,0
108234,三星条件,0,0,1045,"108230,108232,108233",0,,0,0,99999,0
108244,三星条件,0,0,1045,"108240,108242,108243",0,,0,0,99999,0
108254,三星条件,0,0,1045,"108250,108252,108253",0,,0,0,99999,0
108264,三星条件,0,0,1045,"108260,108262,108263",0,,0,0,99999,0
108274,三星条件,0,0,1045,"108270,108272,108273",0,,0,0,99999,0
108284,三星条件,0,0,1045,"108280,108282,108283",0,,0,0,99999,0
108294,三星条件,0,0,1045,"108290,108292,108293",0,,0,0,99999,0
108304,三星条件,0,0,1045,"108300,108302,108303",0,,0,0,99999,0
108314,三星条件,0,0,1045,"108310,108312,108313",0,,0,0,99999,0
108324,三星条件,0,0,1045,"108320,108322,108323",0,,0,0,99999,0
108334,三星条件,0,0,1045,"108330,108332,108333",0,,0,0,99999,0
109164,三星条件,0,0,1045,"109160,109162,109163",0,,0,0,99999,0
109174,三星条件,0,0,1045,"109170,109172,109173",0,,0,0,99999,0
109184,三星条件,0,0,1045,"109180,109182,109183",0,,0,0,99999,0
109194,三星条件,0,0,1045,"109190,109192,109193",0,,0,0,99999,0
109204,三星条件,0,0,1045,"109200,109202,109203",0,,0,0,99999,0
109214,三星条件,0,0,1045,"109210,109212,109213",0,,0,0,99999,0
109224,三星条件,0,0,1045,"109220,109222,109223",0,,0,0,99999,0
109234,三星条件,0,0,1045,"109230,109232,109233",0,,0,0,99999,0
109244,三星条件,0,0,1045,"109240,109242,109243",0,,0,0,99999,0
109254,三星条件,0,0,1045,"109250,109252,109253",0,,0,0,99999,0
109264,三星条件,0,0,1045,"109260,109262,109263",0,,0,0,99999,0
109274,三星条件,0,0,1045,"109270,109272,109273",0,,0,0,99999,0
109284,三星条件,0,0,1045,"109280,109282,109283",0,,0,0,99999,0
109294,三星条件,0,0,1045,"109290,109292,109293",0,,0,0,99999,0
109304,三星条件,0,0,1045,"109300,109302,109303",0,,0,0,99999,0
109314,三星条件,0,0,1045,"109310,109312,109313",0,,0,0,99999,0
109324,三星条件,0,0,1045,"109320,109322,109323",0,,0,0,99999,0
109334,三星条件,0,0,1045,"109330,109332,109333",0,,0,0,99999,0
110214,三星条件,0,0,1045,"110210,110212,110213",0,,0,0,99999,0
110224,三星条件,0,0,1045,"110220,110222,110223",0,,0,0,99999,0
110234,三星条件,0,0,1045,"110230,110232,110233",0,,0,0,99999,0
110244,三星条件,0,0,1045,"110240,110242,110243",0,,0,0,99999,0
110254,三星条件,0,0,1045,"110250,110252,110253",0,,0,0,99999,0
110264,三星条件,0,0,1045,"110260,110262,110263",0,,0,0,99999,0
110274,三星条件,0,0,1045,"110270,110272,110273",0,,0,0,99999,0
110284,三星条件,0,0,1045,"110280,110282,110283",0,,0,0,99999,0
110294,三星条件,0,0,1045,"110290,110292,110293",0,,0,0,99999,0
110304,三星条件,0,0,1045,"110300,110302,110303",0,,0,0,99999,0
110314,三星条件,0,0,1045,"110310,110312,110313",0,,0,0,99999,0
110324,三星条件,0,0,1045,"110320,110322,110323",0,,0,0,99999,0
110334,三星条件,0,0,1045,"110330,110332,110333",0,,0,0,99999,0
110344,三星条件,0,0,1045,"110340,110342,110343",0,,0,0,99999,0
110354,三星条件,0,0,1045,"110350,110352,110353",0,,0,0,99999,0
101001,第一章星数奖励,0,0,1037,10100,0,,0,0,99999,0
102001,第二章星数奖励,0,0,1037,10200,0,,0,0,99999,0
103001,第三章星数奖励,0,0,1037,10300,0,,0,0,99999,0
104001,第四章星数奖励,0,0,1037,10400,0,,0,0,99999,0
105001,第五章星数奖励,0,0,1037,10500,0,,0,0,99999,0
106001,第六-序章星数奖励,0,0,1037,10600,0,,0,0,99999,0
107001,第六-上章星数奖励,0,0,1037,10700,0,,0,0,99999,0
108001,第六-下章星数奖励,0,0,1037,10800,0,,0,0,99999,0
109001,第七章星数奖励,0,0,1037,10900,0,,0,0,99999,0
110001,第八章星数奖励,0,0,1037,11000,0,,0,0,99999,0
301011,受击不超过9次,0,"115,30101,30101;118,1,1",1001,0,0,,0,0,99999,0
301021,受击不超过9次,0,"115,30102,30102;118,1,1",1001,0,0,,0,0,99999,0
301031,受击不超过9次,0,"115,30103,30103;118,1,1",1001,0,0,,0,0,99999,0
301041,受击不超过9次,0,"115,30104,30104;118,1,1",1001,0,0,,0,0,99999,0
301051,受击不超过9次,0,"115,30105,30105;118,1,1",1001,0,0,,0,0,99999,0
301061,受击不超过9次,0,"115,30106,30106;118,1,1",1001,0,0,,0,0,99999,0
301071,受击不超过9次,0,"115,30107,30107;118,1,1",1001,0,0,,0,0,99999,0
302011,受击不超过9次,0,"115,30201,30201;118,1,1",1001,0,0,,0,0,99999,0
302021,受击不超过9次,0,"115,30202,30202;118,1,1",1001,0,0,,0,0,99999,0
302031,受击不超过9次,0,"115,30203,30203;118,1,1",1001,0,0,,0,0,99999,0
302041,受击不超过9次,0,"115,30204,30204;118,1,1",1001,0,0,,0,0,99999,0
302051,受击不超过9次,0,"115,30205,30205;118,1,1",1001,0,0,,0,0,99999,0
302061,受击不超过9次,0,"115,30206,30206;118,1,1",1001,0,0,,0,0,99999,0
302071,受击不超过9次,0,"115,30207,30207;118,1,1",1001,0,0,,0,0,99999,0
303011,受击不超过9次,0,"115,30301,30301;118,1,1",1001,0,0,,0,0,99999,0
303021,受击不超过9次,0,"115,30302,30302;118,1,1",1001,0,0,,0,0,99999,0
303031,受击不超过9次,0,"115,30303,30303;118,1,1",1001,0,0,,0,0,99999,0
303041,受击不超过9次,0,"115,30304,30304;118,1,1",1001,0,0,,0,0,99999,0
303051,受击不超过9次,0,"115,30305,30305;118,1,1",1001,0,0,,0,0,99999,0
303061,受击不超过9次,0,"115,30306,30306;118,1,1",1001,0,0,,0,0,99999,0
303071,受击不超过9次,0,"115,30307,30307;118,1,1",1001,0,0,,0,0,99999,0
304011,受击不超过9次,0,"115,30401,30401;118,1,1",1001,0,0,,0,0,99999,0
304021,受击不超过9次,0,"115,30402,30402;118,1,1",1001,0,0,,0,0,99999,0
304031,受击不超过9次,0,"115,30403,30403;118,1,1",1001,0,0,,0,0,99999,0
304041,受击不超过9次,0,"115,30404,30404;118,1,1",1001,0,0,,0,0,99999,0
304051,受击不超过9次,0,"115,30405,30405;118,1,1",1001,0,0,,0,0,99999,0
304061,受击不超过9次,0,"115,30406,30406;118,1,1",1001,0,0,,0,0,99999,0
305011,受击不超过9次,0,"115,30501,30501;118,1,1",1001,0,0,,0,0,99999,0
305021,受击不超过9次,0,"115,30502,30502;118,1,1",1001,0,0,,0,0,99999,0
305031,受击不超过9次,0,"115,30503,30503;118,1,1",1001,0,0,,0,0,99999,0
305041,受击不超过9次,0,"115,30504,30504;118,1,1",1001,0,0,,0,0,99999,0
305051,受击不超过9次,0,"115,30505,30505;118,1,1",1001,0,0,,0,0,99999,0
305061,受击不超过9次,0,"115,30506,30506;118,1,1",1001,0,0,,0,0,99999,0
306011,受击不超过9次,0,"115,30601,30601;118,1,1",1001,0,0,,0,0,99999,0
306021,受击不超过9次,0,"115,30602,30602;118,1,1",1001,0,0,,0,0,99999,0
306031,受击不超过9次,0,"115,30603,30603;118,1,1",1001,0,0,,0,0,99999,0
306041,受击不超过9次,0,"115,30604,30604;118,1,1",1001,0,0,,0,0,99999,0
306051,受击不超过9次,0,"115,30605,30605;118,1,1",1001,0,0,,0,0,99999,0
306061,受击不超过9次,0,"115,30606,30606;118,1,1",1001,0,0,,0,0,99999,0
307011,受击不超过9次,0,"115,30701,30701;118,1,1",1001,0,0,,0,0,99999,0
307021,受击不超过9次,0,"115,30702,30702;118,1,1",1001,0,0,,0,0,99999,0
307031,受击不超过9次,0,"115,30703,30703;118,1,1",1001,0,0,,0,0,99999,0
307041,受击不超过9次,0,"115,30704,30704;118,1,1",1001,0,0,,0,0,99999,0
307051,受击不超过9次,0,"115,30705,30705;118,1,1",1001,0,0,,0,0,99999,0
307061,受击不超过9次,0,"115,30706,30706;118,1,1",1001,0,0,,0,0,99999,0
308011,受击不超过9次,0,"115,30801,30801;118,1,1",1001,0,0,,0,0,99999,0
308021,受击不超过9次,0,"115,30802,30802;118,1,1",1001,0,0,,0,0,99999,0
308031,受击不超过9次,0,"115,30803,30803;118,1,1",1001,0,0,,0,0,99999,0
308041,受击不超过9次,0,"115,30804,30804;118,1,1",1001,0,0,,0,0,99999,0
308051,受击不超过9次,0,"115,30805,30805;118,1,1",1001,0,0,,0,0,99999,0
308061,受击不超过9次,0,"115,30806,30806;118,1,1",1001,0,0,,0,0,99999,0
309011,受击不超过9次,0,"115,30901,30901;118,1,1",1001,0,0,,0,0,99999,0
309021,受击不超过9次,0,"115,30902,30902;118,1,1",1001,0,0,,0,0,99999,0
309031,受击不超过9次,0,"115,30903,30903;118,1,1",1001,0,0,,0,0,99999,0
309041,受击不超过9次,0,"115,30904,30904;118,1,1",1001,0,0,,0,0,99999,0
309051,受击不超过9次,0,"115,30905,30905;118,1,1",1001,0,0,,0,0,99999,0
309061,受击不超过9次,0,"115,30906,30906;118,1,1",1001,0,0,,0,0,99999,0
310011,受击不超过9次,0,"115,31001,31001;118,1,1",1001,0,0,,0,0,99999,0
310021,受击不超过9次,0,"115,31002,31002;118,1,1",1001,0,0,,0,0,99999,0
310031,受击不超过9次,0,"115,31003,31003;118,1,1",1001,0,0,,0,0,99999,0
310041,受击不超过9次,0,"115,31004,31004;118,1,1",1001,0,0,,0,0,99999,0
310051,受击不超过9次,0,"115,31005,31005;118,1,1",1001,0,0,,0,0,99999,0
310061,受击不超过9次,0,"115,31006,31006;118,1,1",1001,0,0,,0,0,99999,0
330011,受击不超过9次,0,"115,33001,33001;118,1,1",1001,0,0,,0,0,99999,0
330021,受击不超过9次,0,"115,33002,33002;118,1,1",1001,0,0,,0,0,99999,0
330031,受击不超过9次,0,"115,33003,33003;118,1,1",1001,0,0,,0,0,99999,0
331011,受击不超过9次,0,"115,33101,33101;118,1,1",1001,0,0,,0,0,99999,0
331021,受击不超过9次,0,"115,33102,33102;118,1,1",1001,0,0,,0,0,99999,0
331031,受击不超过9次,0,"115,33103,33103;118,1,1",1001,0,0,,0,0,99999,0
332011,受击不超过9次,0,"115,33201,33201;118,1,1",1001,0,0,,0,0,99999,0
332021,受击不超过9次,0,"115,33202,33202;118,1,1",1001,0,0,,0,0,99999,0
332031,受击不超过9次,0,"115,33203,33203;118,1,1",1001,0,0,,0,0,99999,0
333011,受击不超过9次,0,"115,33301,33301;118,1,1",1001,0,0,,0,0,99999,0
333021,受击不超过9次,0,"115,33302,33302;118,1,1",1001,0,0,,0,0,99999,0
333031,受击不超过9次,0,"115,33303,33303;118,1,1",1001,0,0,,0,0,99999,0
340011,受击不超过9次,0,"115,34001,34001;118,1,1",1001,0,0,,0,0,99999,0
340021,受击不超过9次,0,"115,34002,34002;118,1,1",1001,0,0,,0,0,99999,0
340031,受击不超过9次,0,"115,34003,34003;118,1,1",1001,0,0,,0,0,99999,0
340041,受击不超过9次,0,"115,34004,34004;118,1,1",1001,0,0,,0,0,99999,0
340051,受击不超过9次,0,"115,34005,34005;118,1,1",1001,0,0,,0,0,99999,0
340061,受击不超过9次,0,"115,34006,34006;118,1,1",1001,0,0,,0,0,99999,0
301012,20回合内通关,0,"115,30101,30101;118,1,1",1011,0,0,,0,0,99999,0
301022,20回合内通关,0,"115,30102,30102;118,1,1",1011,0,0,,0,0,99999,0
301032,20回合内通关,0,"115,30103,30103;118,1,1",1011,0,0,,0,0,99999,0
301042,20回合内通关,0,"115,30104,30104;118,1,1",1011,0,0,,0,0,99999,0
301052,20回合内通关,0,"115,30105,30105;118,1,1",1011,0,0,,0,0,99999,0
301062,20回合内通关,0,"115,30106,30106;118,1,1",1011,0,0,,0,0,99999,0
301072,20回合内通关,0,"115,30107,30107;118,1,1",1011,0,0,,0,0,99999,0
302012,20回合内通关,0,"115,30201,30201;118,1,1",1011,0,0,,0,0,99999,0
302022,20回合内通关,0,"115,30202,30202;118,1,1",1011,0,0,,0,0,99999,0
302032,20回合内通关,0,"115,30203,30203;118,1,1",1011,0,0,,0,0,99999,0
302042,20回合内通关,0,"115,30204,30204;118,1,1",1011,0,0,,0,0,99999,0
302052,20回合内通关,0,"115,30205,30205;118,1,1",1011,0,0,,0,0,99999,0
302062,20回合内通关,0,"115,30206,30206;118,1,1",1011,0,0,,0,0,99999,0
302072,20回合内通关,0,"115,30207,30207;118,1,1",1011,0,0,,0,0,99999,0
303012,20回合内通关,0,"115,30301,30301;118,1,1",1011,0,0,,0,0,99999,0
303022,20回合内通关,0,"115,30302,30302;118,1,1",1011,0,0,,0,0,99999,0
303032,20回合内通关,0,"115,30303,30303;118,1,1",1011,0,0,,0,0,99999,0
303042,20回合内通关,0,"115,30304,30304;118,1,1",1011,0,0,,0,0,99999,0
303052,20回合内通关,0,"115,30305,30305;118,1,1",1011,0,0,,0,0,99999,0
303062,20回合内通关,0,"115,30306,30306;118,1,1",1011,0,0,,0,0,99999,0
303072,20回合内通关,0,"115,30307,30307;118,1,1",1011,0,0,,0,0,99999,0
304012,20回合内通关,0,"115,30401,30401;118,1,1",1011,0,0,,0,0,99999,0
304022,20回合内通关,0,"115,30402,30402;118,1,1",1011,0,0,,0,0,99999,0
304032,20回合内通关,0,"115,30403,30403;118,1,1",1011,0,0,,0,0,99999,0
304042,20回合内通关,0,"115,30404,30404;118,1,1",1011,0,0,,0,0,99999,0
304052,20回合内通关,0,"115,30405,30405;118,1,1",1011,0,0,,0,0,99999,0
304062,20回合内通关,0,"115,30406,30406;118,1,1",1011,0,0,,0,0,99999,0
305012,20回合内通关,0,"115,30501,30501;118,1,1",1011,0,0,,0,0,99999,0
305022,20回合内通关,0,"115,30502,30502;118,1,1",1011,0,0,,0,0,99999,0
305032,20回合内通关,0,"115,30503,30503;118,1,1",1011,0,0,,0,0,99999,0
305042,20回合内通关,0,"115,30504,30504;118,1,1",1011,0,0,,0,0,99999,0
305052,20回合内通关,0,"115,30505,30505;118,1,1",1011,0,0,,0,0,99999,0
305062,20回合内通关,0,"115,30506,30506;118,1,1",1011,0,0,,0,0,99999,0
306012,20回合内通关,0,"115,30601,30601;118,1,1",1011,0,0,,0,0,99999,0
306022,20回合内通关,0,"115,30602,30602;118,1,1",1011,0,0,,0,0,99999,0
306032,20回合内通关,0,"115,30603,30603;118,1,1",1011,0,0,,0,0,99999,0
306042,20回合内通关,0,"115,30604,30604;118,1,1",1011,0,0,,0,0,99999,0
306052,20回合内通关,0,"115,30605,30605;118,1,1",1011,0,0,,0,0,99999,0
306062,20回合内通关,0,"115,30606,30606;118,1,1",1011,0,0,,0,0,99999,0
307012,20回合内通关,0,"115,30701,30701;118,1,1",1011,0,0,,0,0,99999,0
307022,20回合内通关,0,"115,30702,30702;118,1,1",1011,0,0,,0,0,99999,0
307032,20回合内通关,0,"115,30703,30703;118,1,1",1011,0,0,,0,0,99999,0
307042,20回合内通关,0,"115,30704,30704;118,1,1",1011,0,0,,0,0,99999,0
307052,20回合内通关,0,"115,30705,30705;118,1,1",1011,0,0,,0,0,99999,0
307062,20回合内通关,0,"115,30706,30706;118,1,1",1011,0,0,,0,0,99999,0
308012,20回合内通关,0,"115,30801,30801;118,1,1",1011,0,0,,0,0,99999,0
308022,20回合内通关,0,"115,30802,30802;118,1,1",1011,0,0,,0,0,99999,0
308032,20回合内通关,0,"115,30803,30803;118,1,1",1011,0,0,,0,0,99999,0
308042,20回合内通关,0,"115,30804,30804;118,1,1",1011,0,0,,0,0,99999,0
308052,20回合内通关,0,"115,30805,30805;118,1,1",1011,0,0,,0,0,99999,0
308062,20回合内通关,0,"115,30806,30806;118,1,1",1011,0,0,,0,0,99999,0
309012,20回合内通关,0,"115,30901,30901;118,1,1",1011,0,0,,0,0,99999,0
309022,20回合内通关,0,"115,30902,30902;118,1,1",1011,0,0,,0,0,99999,0
309032,20回合内通关,0,"115,30903,30903;118,1,1",1011,0,0,,0,0,99999,0
309042,20回合内通关,0,"115,30904,30904;118,1,1",1011,0,0,,0,0,99999,0
309052,20回合内通关,0,"115,30905,30905;118,1,1",1011,0,0,,0,0,99999,0
309062,20回合内通关,0,"115,30906,30906;118,1,1",1011,0,0,,0,0,99999,0
310012,20回合内通关,0,"115,31001,31001;118,1,1",1011,0,0,,0,0,99999,0
310022,20回合内通关,0,"115,31002,31002;118,1,1",1011,0,0,,0,0,99999,0
310032,20回合内通关,0,"115,31003,31003;118,1,1",1011,0,0,,0,0,99999,0
310042,20回合内通关,0,"115,31004,31004;118,1,1",1011,0,0,,0,0,99999,0
310052,20回合内通关,0,"115,31005,31005;118,1,1",1011,0,0,,0,0,99999,0
310062,20回合内通关,0,"115,31006,31006;118,1,1",1011,0,0,,0,0,99999,0
330012,20回合内通关,0,"115,33001,33001;118,1,1",1011,0,0,,0,0,99999,0
330022,20回合内通关,0,"115,33002,33002;118,1,1",1011,0,0,,0,0,99999,0
330032,20回合内通关,0,"115,33003,33003;118,1,1",1011,0,0,,0,0,99999,0
331012,20回合内通关,0,"115,33101,33101;118,1,1",1011,0,0,,0,0,99999,0
331022,20回合内通关,0,"115,33102,33102;118,1,1",1011,0,0,,0,0,99999,0
331032,20回合内通关,0,"115,33103,33103;118,1,1",1011,0,0,,0,0,99999,0
332012,20回合内通关,0,"115,33201,33201;118,1,1",1011,0,0,,0,0,99999,0
332022,20回合内通关,0,"115,33202,33202;118,1,1",1011,0,0,,0,0,99999,0
332032,20回合内通关,0,"115,33203,33203;118,1,1",1011,0,0,,0,0,99999,0
333012,20回合内通关,0,"115,33301,33301;118,1,1",1011,0,0,,0,0,99999,0
333022,20回合内通关,0,"115,33302,33302;118,1,1",1011,0,0,,0,0,99999,0
333032,20回合内通关,0,"115,33303,33303;118,1,1",1011,0,0,,0,0,99999,0
340012,20回合内通关,0,"115,34001,34001;118,1,1",1011,0,0,,0,0,99999,0
340022,20回合内通关,0,"115,34002,34002;118,1,1",1011,0,0,,0,0,99999,0
340032,20回合内通关,0,"115,34003,34003;118,1,1",1011,0,0,,0,0,99999,0
340042,20回合内通关,0,"115,34004,34004;118,1,1",1011,0,0,,0,0,99999,0
340052,20回合内通关,0,"115,34005,34005;118,1,1",1011,0,0,,0,0,99999,0
340062,20回合内通关,0,"115,34006,34006;118,1,1",1011,0,0,,0,0,99999,0
301013,无人死亡,0,"115,30101,30101;118,1,1",1019,0,0,,0,0,99999,0
301023,无人死亡,0,"115,30102,30102;118,1,1",1019,0,0,,0,0,99999,0
301033,无人死亡,0,"115,30103,30103;118,1,1",1019,0,0,,0,0,99999,0
301043,无人死亡,0,"115,30104,30104;118,1,1",1019,0,0,,0,0,99999,0
301053,无人死亡,0,"115,30105,30105;118,1,1",1019,0,0,,0,0,99999,0
301063,无人死亡,0,"115,30106,30106;118,1,1",1019,0,0,,0,0,99999,0
301073,无人死亡,0,"115,30107,30107;118,1,1",1019,0,0,,0,0,99999,0
302013,无人死亡,0,"115,30201,30201;118,1,1",1019,0,0,,0,0,99999,0
302023,无人死亡,0,"115,30202,30202;118,1,1",1019,0,0,,0,0,99999,0
302033,无人死亡,0,"115,30203,30203;118,1,1",1019,0,0,,0,0,99999,0
302043,无人死亡,0,"115,30204,30204;118,1,1",1019,0,0,,0,0,99999,0
302053,无人死亡,0,"115,30205,30205;118,1,1",1019,0,0,,0,0,99999,0
302063,无人死亡,0,"115,30206,30206;118,1,1",1019,0,0,,0,0,99999,0
302073,无人死亡,0,"115,30207,30207;118,1,1",1019,0,0,,0,0,99999,0
303013,无人死亡,0,"115,30301,30301;118,1,1",1019,0,0,,0,0,99999,0
303023,无人死亡,0,"115,30302,30302;118,1,1",1019,0,0,,0,0,99999,0
303033,无人死亡,0,"115,30303,30303;118,1,1",1019,0,0,,0,0,99999,0
303043,无人死亡,0,"115,30304,30304;118,1,1",1019,0,0,,0,0,99999,0
303053,无人死亡,0,"115,30305,30305;118,1,1",1019,0,0,,0,0,99999,0
303063,无人死亡,0,"115,30306,30306;118,1,1",1019,0,0,,0,0,99999,0
303073,无人死亡,0,"115,30307,30307;118,1,1",1019,0,0,,0,0,99999,0
304013,无人死亡,0,"115,30401,30401;118,1,1",1019,0,0,,0,0,99999,0
304023,无人死亡,0,"115,30402,30402;118,1,1",1019,0,0,,0,0,99999,0
304033,无人死亡,0,"115,30403,30403;118,1,1",1019,0,0,,0,0,99999,0
304043,无人死亡,0,"115,30404,30404;118,1,1",1019,0,0,,0,0,99999,0
304053,无人死亡,0,"115,30405,30405;118,1,1",1019,0,0,,0,0,99999,0
304063,无人死亡,0,"115,30406,30406;118,1,1",1019,0,0,,0,0,99999,0
305013,无人死亡,0,"115,30501,30501;118,1,1",1019,0,0,,0,0,99999,0
305023,无人死亡,0,"115,30502,30502;118,1,1",1019,0,0,,0,0,99999,0
305033,无人死亡,0,"115,30503,30503;118,1,1",1019,0,0,,0,0,99999,0
305043,无人死亡,0,"115,30504,30504;118,1,1",1019,0,0,,0,0,99999,0
305053,无人死亡,0,"115,30505,30505;118,1,1",1019,0,0,,0,0,99999,0
305063,无人死亡,0,"115,30506,30506;118,1,1",1019,0,0,,0,0,99999,0
306013,无人死亡,0,"115,30601,30601;118,1,1",1019,0,0,,0,0,99999,0
306023,无人死亡,0,"115,30602,30602;118,1,1",1019,0,0,,0,0,99999,0
306033,无人死亡,0,"115,30603,30603;118,1,1",1019,0,0,,0,0,99999,0
306043,无人死亡,0,"115,30604,30604;118,1,1",1019,0,0,,0,0,99999,0
306053,无人死亡,0,"115,30605,30605;118,1,1",1019,0,0,,0,0,99999,0
306063,无人死亡,0,"115,30606,30606;118,1,1",1019,0,0,,0,0,99999,0
307013,无人死亡,0,"115,30701,30701;118,1,1",1019,0,0,,0,0,99999,0
307023,无人死亡,0,"115,30702,30702;118,1,1",1019,0,0,,0,0,99999,0
307033,无人死亡,0,"115,30703,30703;118,1,1",1019,0,0,,0,0,99999,0
307043,无人死亡,0,"115,30704,30704;118,1,1",1019,0,0,,0,0,99999,0
307053,无人死亡,0,"115,30705,30705;118,1,1",1019,0,0,,0,0,99999,0
307063,无人死亡,0,"115,30706,30706;118,1,1",1019,0,0,,0,0,99999,0
308013,无人死亡,0,"115,30801,30801;118,1,1",1019,0,0,,0,0,99999,0
308023,无人死亡,0,"115,30802,30802;118,1,1",1019,0,0,,0,0,99999,0
308033,无人死亡,0,"115,30803,30803;118,1,1",1019,0,0,,0,0,99999,0
308043,无人死亡,0,"115,30804,30804;118,1,1",1019,0,0,,0,0,99999,0
308053,无人死亡,0,"115,30805,30805;118,1,1",1019,0,0,,0,0,99999,0
308063,无人死亡,0,"115,30806,30806;118,1,1",1019,0,0,,0,0,99999,0
309013,无人死亡,0,"115,30901,30901;118,1,1",1019,0,0,,0,0,99999,0
309023,无人死亡,0,"115,30902,30902;118,1,1",1019,0,0,,0,0,99999,0
309033,无人死亡,0,"115,30903,30903;118,1,1",1019,0,0,,0,0,99999,0
309043,无人死亡,0,"115,30904,30904;118,1,1",1019,0,0,,0,0,99999,0
309053,无人死亡,0,"115,30905,30905;118,1,1",1019,0,0,,0,0,99999,0
309063,无人死亡,0,"115,30906,30906;118,1,1",1019,0,0,,0,0,99999,0
310013,无人死亡,0,"115,31001,31001;118,1,1",1019,0,0,,0,0,99999,0
310023,无人死亡,0,"115,31002,31002;118,1,1",1019,0,0,,0,0,99999,0
