Id,Type,Repeat,TriggerNumber,value,RewardId,Item,Counts
107241,1,0,1,10000,0,1000002,10
107251,1,0,1,10000,0,1000002,10
107261,1,0,1,10000,0,1000002,10
107005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
107006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
107007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
108161,1,0,1,10000,0,1000002,10
108171,1,0,1,10000,0,1000002,10
108181,1,0,1,10000,0,1000002,10
108191,1,0,1,10000,0,1000002,10
108201,1,0,1,10000,0,1000002,10
108211,1,0,1,10000,0,1000002,10
108221,1,0,1,10000,0,1000002,10
108231,1,0,1,10000,0,1000002,10
108241,1,0,1,10000,0,1000002,10
108251,1,0,1,10000,0,1000002,10
108261,1,0,1,10000,0,1000002,10
108271,1,0,1,10000,0,1000002,10
108281,1,0,1,10000,0,1000002,10
108291,1,0,1,10000,0,1000002,10
108301,1,0,1,10000,0,1000002,10
108311,1,0,1,10000,0,1000002,10
108321,1,0,1,10000,0,1000002,10
108331,1,0,1,10000,0,1000002,10
108005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
108006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
108007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
109161,1,0,1,10000,0,1000002,10
109171,1,0,1,10000,0,1000002,10
109181,1,0,1,10000,0,1000002,10
109191,1,0,1,10000,0,1000002,10
109201,1,0,1,10000,0,1000002,10
109211,1,0,1,10000,0,1000002,10
109221,1,0,1,10000,0,1000002,10
109231,1,0,1,10000,0,1000002,10
109241,1,0,1,10000,0,1000002,10
109251,1,0,1,10000,0,1000002,10
109261,1,0,1,10000,0,1000002,10
109271,1,0,1,10000,0,1000002,10
109281,1,0,1,10000,0,1000002,10
109291,1,0,1,10000,0,1000002,10
109301,1,0,1,10000,0,1000002,10
109311,1,0,1,10000,0,1000002,10
109321,1,0,1,10000,0,1000002,10
109331,1,0,1,10000,0,1000002,10
109005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
109006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
109007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
110211,1,0,1,10000,0,1000002,10
110221,1,0,1,10000,0,1000002,10
110231,1,0,1,10000,0,1000002,10
110241,1,0,1,10000,0,1000002,10
110251,1,0,1,10000,0,1000002,10
110261,1,0,1,10000,0,1000002,10
110271,1,0,1,10000,0,1000002,10
110281,1,0,1,10000,0,1000002,10
110291,1,0,1,10000,0,1000002,10
110301,1,0,1,10000,0,1000002,10
110311,1,0,1,10000,0,1000002,10
110321,1,0,1,10000,0,1000002,10
110331,1,0,1,10000,0,1000002,10
110341,1,0,1,10000,0,1000002,10
110351,1,0,1,10000,0,1000002,10
110005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
110006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
110007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
501011,1,0,1,10000,0,1000002,10
501021,1,0,1,10000,0,1000002,10
501031,1,0,1,10000,0,1000002,10
501041,1,0,1,10000,0,1000002,10
501051,1,0,1,10000,0,1000002,10
501061,1,0,1,10000,0,1000002,10
501071,1,0,1,10000,0,1000002,10
501081,1,0,1,10000,0,1000002,10
501091,1,0,1,10000,0,1000002,10
501101,1,0,1,10000,0,1000002,10
501111,1,0,1,10000,0,1000002,10
501121,1,0,1,10000,0,1000002,10
501131,1,0,1,10000,0,1000002,10
501141,1,0,1,10000,0,1000002,10
501151,1,0,1,10000,0,1000002,10
501161,1,0,1,10000,0,1000002,10
501171,1,0,1,10000,0,1000002,10
501181,1,0,1,10000,0,1000002,10
501191,1,0,1,10000,0,1000002,10
501201,1,0,1,10000,0,1000002,10
501005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
501006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
501007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
502011,1,0,1,10000,0,1000002,10
502021,1,0,1,10000,0,1000002,10
502031,1,0,1,10000,0,1000002,10
502041,1,0,1,10000,0,1000002,10
502051,1,0,1,10000,0,1000002,10
502061,1,0,1,10000,0,1000002,10
502071,1,0,1,10000,0,1000002,10
502081,1,0,1,10000,0,1000002,10
502091,1,0,1,10000,0,1000002,10
502101,1,0,1,10000,0,1000002,10
502111,1,0,1,10000,0,1000002,10
502121,1,0,1,10000,0,1000002,10
502131,1,0,1,10000,0,1000002,10
502141,1,0,1,10000,0,1000002,10
502151,1,0,1,10000,0,1000002,10
502161,1,0,1,10000,0,1000002,10
502171,1,0,1,10000,0,1000002,10
502181,1,0,1,10000,0,1000002,10
502191,1,0,1,10000,0,1000002,10
502201,1,0,1,10000,0,1000002,10
502005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
502006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
502007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
503011,1,0,1,10000,0,1000002,10
503021,1,0,1,10000,0,1000002,10
503031,1,0,1,10000,0,1000002,10
503041,1,0,1,10000,0,1000002,10
503051,1,0,1,10000,0,1000002,10
503061,1,0,1,10000,0,1000002,10
503071,1,0,1,10000,0,1000002,10
503081,1,0,1,10000,0,1000002,10
503091,1,0,1,10000,0,1000002,10
503101,1,0,1,10000,0,1000002,10
503111,1,0,1,10000,0,1000002,10
503121,1,0,1,10000,0,1000002,10
503131,1,0,1,10000,0,1000002,10
503141,1,0,1,10000,0,1000002,10
503151,1,0,1,10000,0,1000002,10
503161,1,0,1,10000,0,1000002,10
503171,1,0,1,10000,0,1000002,10
503181,1,0,1,10000,0,1000002,10
503191,1,0,1,10000,0,1000002,10
503201,1,0,1,10000,0,1000002,10
503005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
503006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
503007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
504011,1,0,1,10000,0,1000002,10
504021,1,0,1,10000,0,1000002,10
504031,1,0,1,10000,0,1000002,10
504041,1,0,1,10000,0,1000002,10
504051,1,0,1,10000,0,1000002,10
504061,1,0,1,10000,0,1000002,10
504071,1,0,1,10000,0,1000002,10
504081,1,0,1,10000,0,1000002,10
504091,1,0,1,10000,0,1000002,10
504101,1,0,1,10000,0,1000002,10
504111,1,0,1,10000,0,1000002,10
504121,1,0,1,10000,0,1000002,10
504131,1,0,1,10000,0,1000002,10
504141,1,0,1,10000,0,1000002,10
504151,1,0,1,10000,0,1000002,10
504161,1,0,1,10000,0,1000002,10
504171,1,0,1,10000,0,1000002,10
504181,1,0,1,10000,0,1000002,10
504191,1,0,1,10000,0,1000002,10
504201,1,0,1,10000,0,1000002,10
504005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
504006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
504007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
505011,1,0,1,10000,0,1000002,10
505021,1,0,1,10000,0,1000002,10
505031,1,0,1,10000,0,1000002,10
505041,1,0,1,10000,0,1000002,10
505051,1,0,1,10000,0,1000002,10
505061,1,0,1,10000,0,1000002,10
505071,1,0,1,10000,0,1000002,10
505081,1,0,1,10000,0,1000002,10
505091,1,0,1,10000,0,1000002,10
505101,1,0,1,10000,0,1000002,10
505111,1,0,1,10000,0,1000002,10
505121,1,0,1,10000,0,1000002,10
505131,1,0,1,10000,0,1000002,10
505141,1,0,1,10000,0,1000002,10
505151,1,0,1,10000,0,1000002,10
505161,1,0,1,10000,0,1000002,10
505171,1,0,1,10000,0,1000002,10
505181,1,0,1,10000,0,1000002,10
505191,1,0,1,10000,0,1000002,10
505201,1,0,1,10000,0,1000002,10
505005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
505006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
505007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
506011,1,0,1,10000,0,1000002,10
506021,1,0,1,10000,0,1000002,10
506031,1,0,1,10000,0,1000002,10
506041,1,0,1,10000,0,1000002,10
506051,1,0,1,10000,0,1000002,10
506061,1,0,1,10000,0,1000002,10
506071,1,0,1,10000,0,1000002,10
506081,1,0,1,10000,0,1000002,10
506091,1,0,1,10000,0,1000002,10
506101,1,0,1,10000,0,1000002,10
506111,1,0,1,10000,0,1000002,10
506121,1,0,1,10000,0,1000002,10
506131,1,0,1,10000,0,1000002,10
506141,1,0,1,10000,0,1000002,10
506151,1,0,1,10000,0,1000002,10
506161,1,0,1,10000,0,1000002,10
506171,1,0,1,10000,0,1000002,10
506181,1,0,1,10000,0,1000002,10
506191,1,0,1,10000,0,1000002,10
506201,1,0,1,10000,0,1000002,10
506005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
506006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
506007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
507011,1,0,1,10000,0,1000002,10
507021,1,0,1,10000,0,1000002,10
507031,1,0,1,10000,0,1000002,10
507041,1,0,1,10000,0,1000002,10
507051,1,0,1,10000,0,1000002,10
507061,1,0,1,10000,0,1000002,10
507071,1,0,1,10000,0,1000002,10
507081,1,0,1,10000,0,1000002,10
507091,1,0,1,10000,0,1000002,10
507101,1,0,1,10000,0,1000002,10
507111,1,0,1,10000,0,1000002,10
507121,1,0,1,10000,0,1000002,10
507131,1,0,1,10000,0,1000002,10
507141,1,0,1,10000,0,1000002,10
507151,1,0,1,10000,0,1000002,10
507161,1,0,1,10000,0,1000002,10
507171,1,0,1,10000,0,1000002,10
507181,1,0,1,10000,0,1000002,10
507191,1,0,1,10000,0,1000002,10
507201,1,0,1,10000,0,1000002,10
507005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
507006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
507007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
508011,1,0,1,10000,0,1000002,10
508021,1,0,1,10000,0,1000002,10
508031,1,0,1,10000,0,1000002,10
508041,1,0,1,10000,0,1000002,10
508051,1,0,1,10000,0,1000002,10
508061,1,0,1,10000,0,1000002,10
508071,1,0,1,10000,0,1000002,10
508081,1,0,1,10000,0,1000002,10
508091,1,0,1,10000,0,1000002,10
508101,1,0,1,10000,0,1000002,10
508111,1,0,1,10000,0,1000002,10
508121,1,0,1,10000,0,1000002,10
508131,1,0,1,10000,0,1000002,10
508141,1,0,1,10000,0,1000002,10
508151,1,0,1,10000,0,1000002,10
508161,1,0,1,10000,0,1000002,10
508171,1,0,1,10000,0,1000002,10
508181,1,0,1,10000,0,1000002,10
508191,1,0,1,10000,0,1000002,10
508201,1,0,1,10000,0,1000002,10
508005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
508006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
508007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
509011,1,0,1,10000,0,1000002,10
509021,1,0,1,10000,0,1000002,10
509031,1,0,1,10000,0,1000002,10
509041,1,0,1,10000,0,1000002,10
509051,1,0,1,10000,0,1000002,10
509061,1,0,1,10000,0,1000002,10
509071,1,0,1,10000,0,1000002,10
509081,1,0,1,10000,0,1000002,10
509091,1,0,1,10000,0,1000002,10
509101,1,0,1,10000,0,1000002,10
509111,1,0,1,10000,0,1000002,10
509121,1,0,1,10000,0,1000002,10
509131,1,0,1,10000,0,1000002,10
509141,1,0,1,10000,0,1000002,10
509151,1,0,1,10000,0,1000002,10
509161,1,0,1,10000,0,1000002,10
509171,1,0,1,10000,0,1000002,10
509181,1,0,1,10000,0,1000002,10
509191,1,0,1,10000,0,1000002,10
509201,1,0,1,10000,0,1000002,10
509005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
509006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
509007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
510011,1,0,1,10000,0,1000002,10
510021,1,0,1,10000,0,1000002,10
510031,1,0,1,10000,0,1000002,10
510041,1,0,1,10000,0,1000002,10
510051,1,0,1,10000,0,1000002,10
510061,1,0,1,10000,0,1000002,10
510071,1,0,1,10000,0,1000002,10
510081,1,0,1,10000,0,1000002,10
510091,1,0,1,10000,0,1000002,10
510101,1,0,1,10000,0,1000002,10
510111,1,0,1,10000,0,1000002,10
510121,1,0,1,10000,0,1000002,10
510131,1,0,1,10000,0,1000002,10
510141,1,0,1,10000,0,1000002,10
510151,1,0,1,10000,0,1000002,10
510161,1,0,1,10000,0,1000002,10
510171,1,0,1,10000,0,1000002,10
510181,1,0,1,10000,0,1000002,10
510191,1,0,1,10000,0,1000002,10
510201,1,0,1,10000,0,1000002,10
510005,1,0,1,"10000,10000",0,"1000002,1000003",40;3500
510006,1,0,1,"10000,10000",0,"1000002,1000003",40;5500
510007,1,0,1,"10000,10000",0,"1000002,1000003",40;7500
301011,1,0,1,10000,0,1000002,10
301021,1,0,1,10000,0,1000002,10
301031,1,0,1,10000,0,1000002,10
301041,1,0,1,10000,0,1000002,10
301051,1,0,1,10000,0,1000002,10
301061,1,0,1,10000,0,1000002,10
301071,1,0,1,10000,0,1000002,10
302011,1,0,1,10000,0,1000002,10
302021,1,0,1,10000,0,1000002,10
302031,1,0,1,10000,0,1000002,10
302041,1,0,1,10000,0,1000002,10
302051,1,0,1,10000,0,1000002,10
302061,1,0,1,10000,0,1000002,10
302071,1,0,1,10000,0,1000002,10
303011,1,0,1,10000,0,1000002,10
303021,1,0,1,10000,0,1000002,10
303031,1,0,1,10000,0,1000002,10
303041,1,0,1,10000,0,1000002,10
303051,1,0,1,10000,0,1000002,10
303061,1,0,1,10000,0,1000002,10
303071,1,0,1,10000,0,1000002,10
304011,1,0,1,10000,0,1000002,10
304021,1,0,1,10000,0,1000002,10
304031,1,0,1,10000,0,1000002,10
304041,1,0,1,10000,0,1000002,10
304051,1,0,1,10000,0,1000002,10
304061,1,0,1,10000,0,1000002,10
305011,1,0,1,10000,0,1000002,10
305021,1,0,1,10000,0,1000002,10
305031,1,0,1,10000,0,1000002,10
305041,1,0,1,10000,0,1000002,10
305051,1,0,1,10000,0,1000002,10
305061,1,0,1,10000,0,1000002,10
306011,1,0,1,10000,0,1000002,10
306021,1,0,1,10000,0,1000002,10
306031,1,0,1,10000,0,1000002,10
306041,1,0,1,10000,0,1000002,10
306051,1,0,1,10000,0,1000002,10
306061,1,0,1,10000,0,1000002,10
307011,1,0,1,10000,0,1000002,10
307021,1,0,1,10000,0,1000002,10
307031,1,0,1,10000,0,1000002,10
307041,1,0,1,10000,0,1000002,10
307051,1,0,1,10000,0,1000002,10
307061,1,0,1,10000,0,1000002,10
308011,1,0,1,10000,0,1000002,10
308021,1,0,1,10000,0,1000002,10
308031,1,0,1,10000,0,1000002,10
308041,1,0,1,10000,0,1000002,10
308051,1,0,1,10000,0,1000002,10
308061,1,0,1,10000,0,1000002,10
309011,1,0,1,10000,0,1000002,10
309021,1,0,1,10000,0,1000002,10
309031,1,0,1,10000,0,1000002,10
309041,1,0,1,10000,0,1000002,10
309051,1,0,1,10000,0,1000002,10
309061,1,0,1,10000,0,1000002,10
310011,1,0,1,10000,0,1000002,10
310021,1,0,1,10000,0,1000002,10
310031,1,0,1,10000,0,1000002,10
310041,1,0,1,10000,0,1000002,10
310051,1,0,1,10000,0,1000002,10
310061,1,0,1,10000,0,1000002,10
330011,1,0,1,10000,0,1000002,10
330021,1,0,1,10000,0,1000002,10
330031,1,0,1,10000,0,1000002,10
330041,1,0,1,10000,0,1000002,10
330051,1,0,1,10000,0,1000002,10
330061,1,0,1,10000,0,1000002,10
101012,1,0,1,"10000,10000,9000",0,"1000003,1006505,1006505",300;1;1
101022,1,0,1,"10000,2500","1100101,1100100",0,1;1
101032,1,0,1,"10000,2500","1100102,1100100",0,1;1
101042,1,0,1,"10000,2500","1100103,1100100",0,1;1
101052,1,0,1,"10000,2500","1100104,1100100",0,1;1
101062,1,0,1,"10000,2500","1100105,1100100",0,1;1
101072,1,0,1,"10000,2500","1100106,1100100",0,1;1
101082,1,0,1,"10000,2500","1100107,1100100",0,1;1
102022,1,0,1,"10000,5000","1100101,1100100",0,1;1
102032,1,0,1,"10000,5000","1100102,1100100",0,1;1
102042,1,0,1,"10000,5000","1100103,1100100",0,1;1
102052,1,0,1,"10000,5000","1100104,1100100",0,1;1
102062,1,0,1,"10000,5000","1100105,1100100",0,1;1
102072,1,0,1,"10000,5000","1100106,1100100",0,1;1
102082,1,0,1,"10000,5000","1100107,1100100",0,1;1
103022,1,0,1,"10000,2500","1100101,1100100",0,2;1
103032,1,0,1,"10000,2500","1100102,1100100",0,2;1
103042,1,0,1,"10000,2500","1100103,1100100",0,2;1
103052,1,0,1,"10000,2500","1100104,1100100",0,2;1
103062,1,0,1,"10000,2500","1100105,1100100",0,2;1
103072,1,0,1,"10000,2500","1100106,1100100",0,2;1
103082,1,0,1,"10000,2500","1100107,1100100",0,2;1
104022,1,0,1,"10000,5000","1100101,1100100",0,2;1
104032,1,0,1,"10000,5000","1100102,1100100",0,2;1
104042,1,0,1,"10000,5000","1100103,1100100",0,2;1
104052,1,0,1,"10000,5000","1100104,1100100",0,2;1
104062,1,0,1,"10000,5000","1100105,1100100",0,2;1
104072,1,0,1,"10000,5000","1100106,1100100",0,2;1
104082,1,0,1,"10000,5000","1100107,1100100",0,2;1
105022,1,0,1,"10000,2500","1100101,1100100",0,3;1
105032,1,0,1,"10000,2500","1100102,1100100",0,3;1
105042,1,0,1,"10000,2500","1100103,1100100",0,3;1
105052,1,0,1,"10000,2500","1100104,1100100",0,3;1
105062,1,0,1,"10000,2500","1100105,1100100",0,3;1
105072,1,0,1,"10000,2500","1100106,1100100",0,3;1
105082,1,0,1,"10000,2500","1100107,1100100",0,3;1
106022,1,0,1,"10000,2500","1100101,1100100",0,3;1
106032,1,0,1,"10000,2500","1100102,1100100",0,3;1
106042,1,0,1,"10000,2500","1100103,1100100",0,3;1
106052,1,0,1,"10000,2500","1100104,1100100",0,3;1
106062,1,0,1,"10000,2500","1100105,1100100",0,3;1
106072,1,0,1,"10000,2500","1100106,1100100",0,3;1
106082,1,0,1,"10000,2500","1100107,1100100",0,3;1
107022,1,0,1,"10000,2500","1100101,1100100",0,3;2
107032,1,0,1,"10000,2500","1100102,1100100",0,3;2
107042,1,0,1,"10000,2500","1100103,1100100",0,3;2
107052,1,0,1,"10000,2500","1100104,1100100",0,3;2
107062,1,0,1,"10000,2500","1100105,1100100",0,3;2
107072,1,0,1,"10000,2500","1100106,1100100",0,3;2
107082,1,0,1,"10000,2500","1100107,1100100",0,3;2
108022,1,0,1,"10000,2500","1100101,1100100",0,3;2
108032,1,0,1,"10000,2500","1100102,1100100",0,3;2
108042,1,0,1,"10000,2500","1100103,1100100",0,3;2
108052,1,0,1,"10000,2500","1100104,1100100",0,3;2
108062,1,0,1,"10000,2500","1100105,1100100",0,3;2
108072,1,0,1,"10000,2500","1100106,1100100",0,3;2
108082,1,0,1,"10000,2500","1100107,1100100",0,3;2
109022,1,0,1,"10000,2500","1100101,1100100",0,3;3
109032,1,0,1,"10000,2500","1100102,1100100",0,3;3
109042,1,0,1,"10000,2500","1100103,1100100",0,3;3
109052,1,0,1,"10000,2500","1100104,1100100",0,3;3
109062,1,0,1,"10000,2500","1100105,1100100",0,3;3
109072,1,0,1,"10000,2500","1100106,1100100",0,3;3
109082,1,0,1,"10000,2500","1100107,1100100",0,3;3
110022,1,0,1,"10000,2500","1100101,1100100",0,3;3
110032,1,0,1,"10000,2500","1100102,1100100",0,3;3
110042,1,0,1,"10000,2500","1100103,1100100",0,3;3
110052,1,0,1,"10000,2500","1100104,1100100",0,3;3
110062,1,0,1,"10000,2500","1100105,1100100",0,3;3
110072,1,0,1,"10000,2500","1100106,1100100",0,3;3
110082,1,0,1,"10000,2500","1100107,1100100",0,3;3
301012,1,0,1,10000,0,1000003,3000
301022,1,0,1,10000,0,1000003,5000
301032,1,0,1,10000,0,1000003,7200
301042,1,0,1,10000,0,1000003,10000
301052,1,0,1,10000,0,1000003,12500
301062,1,0,1,10000,0,1000003,16000
301072,1,0,1,"10000,7500",0,"1000003,1000003",17500;1200
302012,1,0,1,"10000,10000,7000",0,"1006505,1006506,1006505",2;1;1
302022,1,0,1,"10000,7735",0,"1006506,1006505",3;1
302032,1,0,1,"10000,10000,7011",0,"1006507,1006506,1006506",1;1;0
302042,1,0,1,"10000,3656",0,"1006507,1006506",2;1
302052,1,0,1,"10000,10000,7569",0,"1006507,1006506,1006505",2;2;0
302062,1,0,1,"10000,946",0,"1006508,1006507",1;1
302072,1,0,1,"10000,1500,10000",0,"1006508,1006506,1006507",1;1;1
303012,1,0,1,10000,0,1006401,3
303022,1,0,1,"10000,8750",0,"1006401,1006401",4;1
303032,1,0,1,"10000,625",0,"1006402,1006402",2;1
303042,1,0,1,"10000,1500",0,"1006402,1006402",3;1
303052,1,0,1,"10000,1000",0,"1006403,1006403",2;1
303062,1,0,1,"10000,1000",0,"1006403,1006403",3;1
303072,1,0,1,"10000,10000,10000",0,"1006403,1006402,1006401",2;2;1
304012,1,0,1,10000,0,1006103,2
304022,1,0,1,"10000,7500,2500",0,"1006103,1006103,1006103",2;1;1
304032,1,0,1,"10000,2500",0,"1006110,1006110",1;1
304042,1,0,1,"10000,5500,2500",0,"1006110,1006110,1006110",1;1;1
304052,1,0,1,"10000,1666",0,"1006117,1006117",1;1
304062,1,0,1,"10000,5000,1000",0,"1006117,1006117,1006117",1;1;1
305012,1,0,1,10000,0,1006102,2
305022,1,0,1,"10000,7500,2500",0,"1006102,1006102,1006102",2;1;1
305032,1,0,1,"10000,2500",0,"1006109,1006109",1;1
305042,1,0,1,"10000,5500,2500",0,"1006109,1006109,1006109",1;1;1
305052,1,0,1,"10000,1666",0,"1006116,1006116",1;1
305062,1,0,1,"10000,5000,1000",0,"1006116,1006116,1006116",1;1;1
306012,1,0,1,10000,0,1006104,2
306022,1,0,1,"10000,7500,2500",0,"1006104,1006104,1006104",2;1;1
306032,1,0,1,"10000,2500",0,"1006111,1006111",1;1
306042,1,0,1,"10000,5500,2500",0,"1006111,1006111,1006111",1;1;1
306052,1,0,1,"10000,1666",0,"1006118,1006118",1;1
306062,1,0,1,"10000,5000,1000",0,"1006118,1006118,1006118",1;1;1
307012,1,0,1,10000,0,1006101,2
307022,1,0,1,"10000,7500,2500",0,"1006101,1006101,1006101",2;1;1
307032,1,0,1,"10000,2500",0,"1006108,1006108",1;1
307042,1,0,1,"10000,5500,2500",0,"1006108,1006108,1006108",1;1;1
307052,1,0,1,"10000,1666",0,"1006115,1006115",1;1
307062,1,0,1,"10000,5000,1000",0,"1006115,1006115,1006115",1;1;1
308012,1,0,1,10000,0,1006107,2
308022,1,0,1,"10000,7500,2500",0,"1006107,1006107,1006107",2;1;1
308032,1,0,1,"10000,2500",0,"1006114,1006114",1;1
308042,1,0,1,"10000,5500,2500",0,"1006114,1006114,1006114",1;1;1
308052,1,0,1,"10000,1666",0,"1006121,1006121",1;1
308062,1,0,1,"10000,5000,1000",0,"1006121,1006121,1006121",1;1;1
309012,1,0,1,10000,0,1006106,2
309022,1,0,1,"10000,7500,2500",0,"1006106,1006106,1006106",2;1;1
309032,1,0,1,"10000,2500",0,"1006113,1006113",1;1
309042,1,0,1,"10000,5500,2500",0,"1006113,1006113,1006113",1;1;1
309052,1,0,1,"10000,1666",0,"1006120,1006120",1;1
309062,1,0,1,"10000,5000,1000",0,"1006120,1006120,1006120",1;1;1
310012,1,0,1,10000,0,1006105,2
310022,1,0,1,"10000,7500,2500",0,"1006105,1006105,1006105",2;1;1
310032,1,0,1,"10000,2500",0,"1006112,1006112",1;1
310042,1,0,1,"10000,5500,2500",0,"1006112,1006112,1006112",1;1;1
310052,1,0,1,"10000,1666",0,"1006119,1006119",1;1
310062,1,0,1,"10000,5000,1000",0,"1006119,1006119,1006119",1;1;1
330012,1,0,1,10000,1000102,0,1
330022,1,0,1,10000,1000103,0,1
330032,1,0,1,"10000,10000","1000101,1000201",0,1;1
330042,1,0,1,"10000,10000","1000102,1000201",0,1;1
330052,1,0,1,"10000,10000","1000201,1000301",0,1;1
330062,1,0,1,"10000,10000","1000202,1000301",0,1;1
1000001,2,0,1,"100,100,100,100,100,100",0,"633021,633022,633023,633024,633025,633026",1;1;1;1;1;1
1000002,2,0,1,"100,100,100,100,100,100",0,"633031,633032,633033,633034,633035,633036",1;1;1;1;1;1
1000003,2,0,1,"100,100,100,100,100,100",0,"632021,632022,632023,632024,632025,632026",1;1;1;1;1;1
1000004,2,0,1,"100,100,100,100,100,100",0,"632031,632032,632033,632034,632035,632036",1;1;1;1;1;1
1000005,2,0,1,"100,100,100,100,100,100",0,"631021,631022,631023,631024,631025,631026",1;1;1;1;1;1
1000006,2,0,1,"100,100,100,100,100,100",0,"631031,631032,631033,631034,631035,631036",1;1;1;1;1;1
1000007,2,0,1,"100,100,100,100,100,100",0,"613011,613012,613013,613014,613015,613016",1;1;1;1;1;1
1000008,2,0,1,"100,100,100,100,100,100",0,"623061,623062,623063,623064,623065,623066",1;1;1;1;1;1
1000009,2,0,1,"100,100,100,100,100,100",0,"612011,612012,612013,612014,612015,612016",1;1;1;1;1;1
1000010,2,0,1,"100,100,100,100,100,100",0,"622061,622062,622063,622064,622065,622066",1;1;1;1;1;1
1000011,2,0,1,"100,100,100,100,100,100",0,"611011,611012,611013,611014,611015,611016",1;1;1;1;1;1
1000012,2,0,1,"100,100,100,100,100,100",0,"621061,621062,621063,621064,621065,621066",1;1;1;1;1;1
1000013,2,0,1,"100,100,100,100,100,100",0,"613031,613032,613033,613034,613035,613036",1;1;1;1;1;1
1000014,2,0,1,"100,100,100,100,100,100",0,"613041,613042,613043,613044,613045,613046",1;1;1;1;1;1
1000015,2,0,1,"100,100,100,100,100,100",0,"612031,612032,612033,612034,612035,612036",1;1;1;1;1;1
1000016,2,0,1,"100,100,100,100,100,100",0,"612041,612042,612043,612044,612045,612046",1;1;1;1;1;1
1000017,2,0,1,"100,100,100,100,100,100",0,"611031,611032,611033,611034,611035,611036",1;1;1;1;1;1
1000018,2,0,1,"100,100,100,100,100,100",0,"611041,611042,611043,611044,611045,611046",1;1;1;1;1;1
1000019,2,0,1,"100,100,100,100,100,100",0,"623031,623032,623033,623034,623035,623036",1;1;1;1;1;1
1000020,2,0,1,"100,100,100,100,100,100",0,"613021,613022,613023,613024,613025,613026",1;1;1;1;1;1
1000021,2,0,1,"100,100,100,100,100,100",0,"622031,622032,622033,622034,622035,622036",1;1;1;1;1;1
1000022,2,0,1,"100,100,100,100,100,100",0,"612021,612022,612023,612024,612025,612026",1;1;1;1;1;1
1000023,2,0,1,"100,100,100,100,100,100",0,"621031,621032,621033,621034,621035,621036",1;1;1;1;1;1
1000024,2,0,1,"100,100,100,100,100,100",0,"611021,611022,611023,611024,611025,611026",1;1;1;1;1;1
1000101,2,0,3,"100,100","1000001,1000002",0,1;1
1000102,2,0,2,"100,100","1000001,1000002",0,1;1
1000103,2,0,1,"100,100","1000003,1000004",0,1;1
1000104,2,0,2,"100,100","1000003,1000004",0,1;1
1000105,2,0,1,"100,100","1000005,1000006",0,1;1
1000201,2,0,3,"100,100","1000007,1000008",0,1;1
1000202,2,0,2,"100,100","1000007,1000008",0,1;1
1000203,2,0,1,"100,100","1000009,1000010",0,1;1
1000204,2,0,2,"100,100","1000009,1000010",0,1;1
1000205,2,0,1,"100,100","1000011,1000012",0,1;1
1000301,2,0,3,"100,100","1000013,1000014",0,1;1
1000302,2,0,2,"100,100","1000013,1000014",0,1;1
1000303,2,0,1,"100,100","1000015,1000016",0,1;1
1000304,2,0,2,"100,100","1000015,1000016",0,1;1
1000305,2,0,1,"100,100","1000017,1000018",0,1;1
1000401,2,0,3,"100,100","1000019,1000020",0,1;1
