ID,,Group,MonsterId,MonsterLv,Position,AttrReFix,SkillFix,Desc
30802,人子记忆2,308021,"3050016,30500071,3050001","30,30,30","0,1,2",0,0,人子记忆2
30803,人子记忆3,308031,"30500021,30500131,30500061","55,55,55","0,1,2",0,0,人子记忆3
30804,人子记忆4,308041,"30500131,3040006,30500021","70,70,70","0,1,2",0,0,人子记忆4
30805,人子记忆5,308051,"30500071,30500061,3050015","100,100,100","0,1,2",0,0,人子记忆5
308051,人子记忆5,308052,"30500032,3040006,30500132","100,100,100","0,1,2",0,0,人子记忆5
30806,人子记忆6,308061,"30500051,30500111,30500011","120,120,120","0,1,2",0,0,人子记忆6
308061,人子记忆6,308062,"30500022,3040006,30500021","120,120,120","0,1,2",0,0,人子记忆6
30901,受难记忆1,309011,"30500011,3050011,3050007","20,20,20","0,1,2",0,0,受难记忆1
30902,受难记忆2,309021,"3050015,30500121,3050001","30,30,30","0,1,2",0,0,受难记忆2
30903,受难记忆3,309031,"30500131,30500111,30500161","55,55,55","0,1,2",0,0,受难记忆3
30904,受难记忆4,309041,"3050002,3040001,3050011","70,70,70","0,1,2",0,0,受难记忆4
30905,受难记忆5,309051,"30500141,30500021,30500161","100,100,100","0,1,2",0,0,受难记忆5
309051,受难记忆5,309052,"30500142,3040001,30500162","100,100,100","0,1,2",0,0,受难记忆5
30906,受难记忆6,309061,"30500061,3050015,30500031","120,120,120","0,1,2",0,0,受难记忆6
309061,受难记忆6,309062,"30500062,3040001,30500032","120,120,120","0,1,2",0,0,受难记忆6
31001,神子记忆1,310011,"3050012,30500141,3050002","20,20,20","0,1,2",0,0,神子记忆1
31002,神子记忆2,310021,"3050012,3050006,30500131","30,30,30","0,1,2",0,0,神子记忆2
31003,神子记忆3,310031,"30500021,30500111,30500121","60,60,60","0,1,2",0,0,神子记忆3
31004,神子记忆4,310041,"30500121,3040002,30500161","70,70,70","0,1,2",0,0,神子记忆4
31005,神子记忆5,310051,"30500131,30500131,30500031","100,100,100","0,1,2",0,0,神子记忆5
310051,神子记忆5,310052,"30500132,3040002,30500032","100,100,100","0,1,2",0,0,神子记忆5
31006,神子记忆6,310061,"30500171,30500011,3050015","120,120,120","0,1,2",0,0,神子记忆6
310061,神子记忆6,310062,"30500162,3040002,30500052","120,120,120","0,1,2",0,0,神子记忆6
33001,符文之地1,330011,"3050001,3050005","40,40","1,2",0,0,符文之地1
33002,符文之地2,330021,"3050007,30500021,3050007","50,50,50","0,1,2",0,0,符文之地2
33003,符文之地3,330031,"3050012,3050015,30500111","60,60,60","0,1,2",0,0,符文之地3
33004,符文之地4,330041,"30500051,3040007,30500051","80,80,80","0,1,2",0,0,符文之地4
33005,符文之地5,330051,"30500161,3040003,30500061","95,95,95","0,1,2",0,0,符文之地5
330051,符文之地5,330052,"30500162,3040003,30500062","95,95,95","0,1,2",0,0,符文之地5
33006,符文之地6,330061,"30500071,3050015,30500031","110,110,110","0,1,2",0,0,符文之地6
330061,符文之地6,330062,"30500072,3040005,30500022","110,110,110","0,1,2",0,0,符文之地6
33101,,331011,"3050016,3050003","40,40","1,2",0,0,新符文之地1
33102,,331021,"30500031,3040005,30500031","80,80,80","0,1,2",0,0,新符文之地1
33103,,331031,"3050006,3050014,3050013","110,110,110","0,1,2",0,0,新符文之地1
331031,,331032,"3050012,3040007,30500151","110,110,110","0,1,2",0,0,新符文之地1
33201,,332011,"3050002,3050004","40,40","1,2",0,0,新符文之地2
33202,,332021,"3050011,3040003,3050017","80,80,80","0,1,2",0,0,新符文之地2
33203,,332031,"30500052,30500152,30500072","110,110,110","0,1,2",0,0,新符文之地2
332031,,332032,"30500062,3040001,30500012","110,110,110","0,1,2",0,0,新符文之地2
33301,,333011,"30500022,30500121","40,40","1,2",0,0,新符文之地3
33302,,333021,"30500141,3040001,30500042","80,80,80","0,1,2",0,0,新符文之地3
33303,,333031,"30500032,3050006,30500171","110,110,110","0,1,2",0,0,新符文之地3
333031,,333032,"30500112,3040003,30500052","110,110,110","0,1,2",0,0,新符文之地3
60101,暴食,601011,30200013,30,1,0,0,每日BOSS
60102,暴食,601021,30200013,70,1,0,0,每日BOSS
60103,暴食,601031,30200013,120,1,0,0,每日BOSS
60104,暴食,601041,30200013,180,1,0,0,每日BOSS
60105,暴食,601051,30200013,240,1,0,0,每日BOSS
60201,色欲,602011,3020002,30,1,0,0,每日BOSS
60202,色欲,602021,3020002,70,1,0,0,每日BOSS
60203,色欲,602031,3020002,120,1,0,0,每日BOSS
60204,色欲,602041,3020002,180,1,0,0,每日BOSS
60205,色欲,602051,3020002,240,1,0,0,每日BOSS
60301,西蒙,603011,3030001,30,1,0,0,每日BOSS
60302,西蒙,603021,3030001,70,1,0,0,每日BOSS
60303,西蒙,603031,3030001,120,1,0,0,每日BOSS
60304,西蒙,603041,3030001,180,1,0,0,每日BOSS
60305,西蒙,603051,3030001,240,1,0,0,每日BOSS
60401,莉莉布朗尼,604011,3030002,30,1,0,0,每日BOSS
60402,莉莉布朗尼,604021,3030002,70,1,0,0,每日BOSS
60403,莉莉布朗尼,604031,3030002,120,1,0,0,每日BOSS
60404,莉莉布朗尼,604041,3030002,180,1,0,0,每日BOSS
60405,莉莉布朗尼,604051,3030002,240,1,0,0,每日BOSS
60501,咎瓦尤斯,605011,3030003,30,1,0,0,每日BOSS
60502,咎瓦尤斯,605021,3030003,70,1,0,0,每日BOSS
60503,咎瓦尤斯,605031,3030003,120,1,0,0,每日BOSS
60504,咎瓦尤斯,605041,3030003,180,1,0,0,每日BOSS
60505,咎瓦尤斯,605051,3030003,240,1,0,0,每日BOSS
60601,黑桃,606011,3060001,30,1,0,0,每日BOSS
60602,黑桃,606021,3060001,70,1,0,0,每日BOSS
60603,黑桃,606031,3060001,120,1,0,0,每日BOSS
60604,黑桃,606041,3060001,180,1,0,0,每日BOSS
60605,黑桃,606051,3060001,240,1,0,0,每日BOSS
6010001,第一章回忆深潜01,601000101,"3050007,3050011,30500151","45,45,45","0,1,2",,,
6010002,第一章回忆深潜02,601000201,"3050005,3050002,30500042","45,45,45","0,1,2",,,
6010003,第一章回忆深潜03,601000301,"3050005,30500021,3050005","45,45,45","0,1,2",,,
6010004,第一章回忆深潜04,601000401,"3050011,30500022,3050013","45,45,45","0,1,2",,,
6010005,第一章回忆深潜05,601000501,"3050007,3050011,30500151","45,45,45","0,1,2",,,
6010006,第一章回忆深潜06,601000601,"3050007,3050011,3050015","45,45,45","0,1,2",,,
6010007,第一章回忆深潜07,601000701,"3050015,30500161,3050004","45,45,45","0,1,2",,,
6010008,第一章回忆深潜08,601000801,"3050003,30500151,3050002","45,45,45","0,1,2",,,
6010009,第一章回忆深潜09,601000901,"3050015,30500022,30500161","45,45,45","0,1,2",,,
6010010,第一章回忆深潜10,601001001,"3050007,3050011,3050015","45,45,45","0,1,2",,,
6020001,第二章回忆深潜01,602000101,"30500131,30500132,3050005","45,45,45","0,1,2",0,,
6020002,第二章回忆深潜02,602000201,"30500051,3050016,3050001","45,45,45","0,1,2",0,,
6020003,第二章回忆深潜03,602000301,"3050001,3050001,30500012","45,45,45","0,1,2",0,,
6020004,第二章回忆深潜04,602000401,"3050001,3050013,30500131","45,45,45","0,1,2",0,,
6020005,第二章回忆深潜05,602000501,"30500052,30500162,30500012","45,45,45","0,1,2",0,,
6020006,第二章回忆深潜06,602000601,"30500172,3050016,30500162","45,45,45","0,1,2",0,,
6020007,第二章回忆深潜07,602000701,"3050003,3050001,30500012","45,45,45","0,1,2",0,,
6020008,第二章回忆深潜08,602000801,"3050001,30500172,3050016","45,45,45","0,1,2",0,,
6020009,第二章回忆深潜09,602000901,"3050005,3050001,30500012","45,45,45","0,1,2",0,,
6020010,第二章回忆深潜10,602001001,"3050013,3050001,30500172","45,45,45","0,1,2",0,,
6030001,第三章回忆深潜01,603000101,3050011,160,1,0,,
6030002,第三章回忆深潜02,603000201,30500062,185,1,0,,
6030003,第三章回忆深潜03,603000301,30500172,210,1,0,,
6030004,第三章回忆深潜04,603000401,3050005,235,1,0,,
6030005,第三章回忆深潜05,603000501,30500111,260,1,0,,
6030006,第三章回忆深潜06,603000601,3050003,285,1,0,,
6030007,第三章回忆深潜07,603000701,3050002,310,1,0,,
6030008,第三章回忆深潜08,603000801,3050007,335,1,0,,
6030009,第三章回忆深潜09,603000901,30500122,360,1,0,,
6030010,第三章回忆深潜10,603001001,3020001,385,1,0,,
6040001,第四章回忆深潜01,604000101,"3050011,30500152,3050005","160,160,160","0,1,2",0,,
6040002,第四章回忆深潜02,604000201,"3050016,30500031,3050001","185,185,185","0,1,2",0,,
6040003,第四章回忆深潜03,604000301,"3050006,3050007,3050012","210,210,210","0,1,2",0,,
6040004,第四章回忆深潜04,604000401,"30500171,3050002,3050007","235,235,235","0,1,2",0,,
6040005,第四章回忆深潜05,604000501,3040004,260,1,0,,
6040006,第四章回忆深潜06,604000601,"3050001,3050006,30500172","285,285,285","0,1,2",0,,
6040007,第四章回忆深潜07,604000701,"30500052,30500161,3050011","310,310,310","0,1,2",0,,
6040008,第四章回忆深潜08,604000801,"30500162,30500132,3050012","335,335,335","0,1,2",0,,
6040009,第四章回忆深潜09,604000901,"30500172,30500162,3050015","360,360,360","0,1,2",0,,
6040010,第四章回忆深潜10,604001001,3030001,385,1,0,,
6050001,第五章回忆深潜01,605000101,"30500051,30500012,30500061","160,160,160","0,1,2",0,,
6050002,第五章回忆深潜02,605000201,"30500032,30500111,3050014","185,185,185","0,1,2",0,,
6050003,第五章回忆深潜03,605000301,"3050012,30500052,30500141","210,210,210","0,1,2",0,,
6050004,第五章回忆深潜04,605000401,"30500132,30500152,30500042","235,235,235","0,1,2",0,,
6050005,第五章回忆深潜05,605000501,3040006,260,1,0,,
6050006,第五章回忆深潜06,605000601,"30500161,30500172,30500172","285,285,285","0,1,2",0,,
6050007,第五章回忆深潜07,605000701,"30500032,30500151,30500072","310,310,310","0,1,2",0,,
6050008,第五章回忆深潜08,605000801,"3050015,3050001,30500112","335,335,335","0,1,2",0,,
6050009,第五章回忆深潜09,605000901,"30500172,30500131,30500112","360,360,360","0,1,2",0,,
6050010,第五章回忆深潜10,605001001,3020002,385,1,0,,
6060001,第六章回忆深潜01,606000101,"3050001,30500072,30500032","70,70,70","0,1,2",0,,
6060002,第六章回忆深潜02,606000201,"3050014,30500132,30500162","71,71,71","0,1,2",0,,
6060003,第六章回忆深潜03,606000301,"30500111,30500051,30500152","72,72,72","0,1,2",0,,
6060004,第六章回忆深潜04,606000401,"30500161,30500172,30500062","73,73,73","0,1,2",0,,
6060005,第六章回忆深潜05,606000501,3040001,74,1,0,,
6060006,第六章回忆深潜06,606000601,"30500031,30500043","75,75","0,1",0,,
6060007,第六章回忆深潜07,606000701,"30500172,30500171,30500062","76,76,76","0,1,2",0,,
6060008,第六章回忆深潜08,606000801,"30500172,3050005,30500172","77,77,77","0,1,2",0,,
6060009,第六章回忆深潜09,606000901,"30500162,30500122,3050016","78,78,78","0,1,2",0,,
6060010,第六章回忆深潜10,606001001,3020002,80,1,0,,
6070001,第七章回忆深潜01,607000101,"3050005,3050006","70,70","0,1",0,,
6070002,第七章回忆深潜02,607000201,"30500111,3050003","71,71","1,2",0,,
6070003,第七章回忆深潜03,607000301,"3050014,30500172","72,72","1,2",0,,
6070004,第七章回忆深潜04,607000401,"3050001,30500071","73,73","0,1",0,,
6070005,第七章回忆深潜05,607000501,3040007,74,1,0,,
6070006,第七章回忆深潜06,607000601,"30500151,3050013","75,75","1,2",0,,
6070007,第七章回忆深潜07,607000701,"3050003,30500061","76,76","0,1",0,,
6070008,第七章回忆深潜08,607000801,"3040006,3040007","77,77","0,2",0,,
6070009,第七章回忆深潜09,607000901,"30500152,3050012","78,78","0,1",0,,
6070010,第七章回忆深潜10,607001001,30300011,80,1,0,,
6080001,第八章回忆深潜01,608000101,"30500071,30500172","70,70","0,2",0,,
6080002,第八章回忆深潜02,608000201,"3050001,30500021,3050003","71,71,71","0,1,2",0,,
6080003,第八章回忆深潜03,608000301,"30500051,3050016","72,72","1,2",0,,
6080004,第八章回忆深潜04,608000401,"3050013,3050015,3050005","73,73,73","0,1,2",0,,
6080005,第八章回忆深潜05,608000501,"3030002,3040006","74,74","0,2",0,,
6080006,第八章回忆深潜06,608000601,"30500172,30500172","75,75","1,2",0,,
6080007,第八章回忆深潜07,608000701,"30500022,3050016","76,76","1,2",0,,
6080008,第八章回忆深潜08,608000801,"30500161,3050004,30500032","77,77,77","0,1,2",0,,
6080009,第八章回忆深潜09,608000901,"30500052,30500162,30500152","78,78,78","0,1,2",0,,
6080010,第八章回忆深潜10,608001001,3030003,80,1,0,,
7000101,幻梦之境-色欲,700010101,3020002,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000102,幻梦之境-色欲,700010201,3020002,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000103,幻梦之境-色欲,700010301,3020002,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000104,幻梦之境-色欲,700010401,3020002,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7000201,幻梦之境-暴食,700020101,3020001,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000202,幻梦之境-暴食,700020201,3020001,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000203,幻梦之境-暴食,700020301,3020001,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000204,幻梦之境-暴食,700020401,3020001,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7000301,幻梦之境-咎瓦尤斯,700030101,3030003,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000302,幻梦之境-咎瓦尤斯,700030201,3030003,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000303,幻梦之境-咎瓦尤斯,700030301,3030003,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000304,幻梦之境-咎瓦尤斯,700030401,3030003,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7000401,幻梦之境-咎瓦尤斯,700040101,3030003,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000402,幻梦之境-咎瓦尤斯,700040201,3030003,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000403,幻梦之境-咎瓦尤斯,700040301,3030003,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000404,幻梦之境-咎瓦尤斯,700040401,3030003,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7000501,幻梦之境-暴食,700050101,3020001,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000502,幻梦之境-暴食,700050201,3020001,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000503,幻梦之境-暴食,700050301,3020001,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000504,幻梦之境-暴食,700050401,3020001,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7000601,幻梦之境-色欲,700060101,3020002,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000602,幻梦之境-色欲,700060201,3020002,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000603,幻梦之境-色欲,700060301,3020002,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000604,幻梦之境-色欲,700060401,3020002,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7000701,幻梦之境-咎瓦尤斯,700070101,3030003,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000702,幻梦之境-咎瓦尤斯,700070201,3030003,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000703,幻梦之境-咎瓦尤斯,700070301,3030003,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000704,幻梦之境-咎瓦尤斯,700070401,3030003,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7000801,幻梦之境-色欲,700080101,3020002,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000802,幻梦之境-色欲,700080201,3020002,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000803,幻梦之境-色欲,700080301,3020002,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000804,幻梦之境-色欲,700080401,3020002,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7000901,幻梦之境-暴食,700090101,3020001,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7000902,幻梦之境-暴食,700090201,3020001,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7000903,幻梦之境-暴食,700090301,3020001,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7000904,幻梦之境-暴食,700090401,3020001,130,1,"0,101,-500;0,104,-250;0,105,58",0,
7001001,幻梦之境-恶神-桃,700100101,30600011,15,1,"0,101,-500;0,102,-500;0,104,-250",0,
7001002,幻梦之境-恶神-桃,700100102,30600011,70,1,"0,101,-500;0,104,-250;0,105,38",0,
7001003,幻梦之境-恶神-桃,700100103,30600011,105,1,"0,101,-500;0,104,-250;0,105,48",0,
7001004,幻梦之境-恶神-桃,700100104,30600011,130,1,"0,101,-500;0,104,-250;0,105,58",0,
8001001,,800100101,30300031,55,1,,,关卡BOSS 龙 职介1
8001002,,800100102,30300032,55,1,,,关卡BOSS 龙 职介2
8001003,,800100103,30300033,55,1,,,关卡BOSS 龙 职介3
8001004,,800100104,30300034,55,1,,,关卡BOSS 龙 职介4
8001005,,800100105,30300035,55,1,,,关卡BOSS 龙 职介5
8001006,,800100106,30300036,55,1,,,关卡BOSS 龙 职介6
8001007,,800100107,30300037,55,1,,,关卡BOSS 龙 职介7
1020102,,10201021,3050036,27,1,,,
1020115,,10201151,3060001,27,1,,,
1020118,,10201181,"3050036,3050036","29,29","0,2",,,
1020119,,10201191,"3050011,3050002,3050011","31,31,31","0,1,2",,,
1020120,,10201201,3040017,33,1,,,
1020121,,10201211,"3050014,3050046,3050007","35,35,35","0,1,2",,,
1020122,,10201221,"3050015,3050036,30500031","37,37,37","0,1,2",,,
1020123,,10201231,30400171,38,1,,,
1020124,,10201241,"3050037,3050046","38,38","0,2",,,
1020125,,10201251,"3050036,3050017,3050011","39,39,39","0,1,2",,,
1020126,,10201261,3060001,40,1,,,
1020201,,10202011,"3050016,3050013,3050011","41,41,41","0,1,2",,,
1020202,,10202021,"30500131,30500151","42,42","0,2",,,
1020203,,10202031,"3050001,30500111,30500371","43,43,43","0,1,2",,,
1020204,,10202041,"3050004,30500041,30500042","44,44,44","0,1,2",,,
1020205,,10202051,"3050046,30500471,3050046","45,45,45","0,1,2",,,
1020206,,10202061,"30500152,30500162,30500022","49,49,49","0,1,2",,,
1020207,,10202071,"30500112,30500012,30500062","53,53,53","0,1,2",,,
1020208,,10202081,"3050005,30500051,30500052","57,57,57","0,1,2",,,
1020209,,10202091,"30500022,30500072,3050012","61,61,61","0,1,2",,,
1020210,,10202101,"3050037,30500031,30500371","65,65,65","0,1,2","30500031,102,-600",,
10202101,,10202102,"3050007,3050005,30500112","65,65,65","0,1,2","3050005,102,-600",,
1020211,,10202111,"3050007,30500172,3050016","67,67,67","0,1,2","30500172,102,-300;3050016,102,-300",,
10202111,,10202112,"3050001,30500152,3050001","67,67,67","0,1,2","3050001,102,-300",,
1020212,,10202121,"30500052,30500011,30500142","69,69,69","0,1,2","30500052,102,-400;30500011,102,-400",,
10202121,,10202122,"30500062,3050014,3050006","69,69,69","0,1,2","0,102,800",,
1020213,,10202131,"30500132,30500141,30500112","71,71,71","0,1,2","30500132,102,-400",,
10202131,,10202132,"30500061,30500071,3050011","71,71,71","0,1,2",,,
1020214,,10202141,"30500062,30500121,30500042","73,73,73","0,1,2",,,
10202141,,10202142,"30500371,3050037","73,73","0,2",,,
1020215,,10202151,"30500032,3050036,30500471","75,75,75","0,1,2","30500032,102,-400;3050036,102,-400",,
10202151,,10202152,"30500112,30500021,30500122","75,75,75","0,1,2",,,
1020216,,10202161,"30500361,30500461,3050047","77,77,77","0,1,2","30500361,102,-400",,
10202161,,10202162,"3050036,30500043,3050036","77,77,77","0,1,2","3050036,102,-400",,
1020217,,10202171,"30500361,3050047,30500371","79,79,79","0,1,2","30500361,102,-400",,
10202171,,10202172,"3050015,3050011,30500371","79,79,79","0,1,2",,,
1020218,,10202181,"3050046,3040017,30500461","81,81,81","0,1,2","3050046,101,2000;30500461,101,2000;3050046,102,800;30500461,102,800",,
1020219,,10202191,"3050002,30400171,3050002","83,83,83","0,1,2","3050002,101,2000;3050002,102,800",,
1020220,,10202201,3060001,85,1,,,
1020301,,10203011,30600011,43,1,,,
1020302,,10203021,30600011,51,1,,,
1020303,,10203031,30600011,60,1,,,
1020304,,10203041,30600011,68,1,,,
1020305,,10203051,30600011,85,1,,,
